plotID,plot.sub,KangarooScat,genus,species,speciesID,soilCanopy,resprouter,Chng
SES06,SES06.3a,0,Acacia,latipes,acaclati,soil,Yes,0.2
SES06,SES06.3a,0,Allocasuarina,microstachya,allomicr,canopy,Yes,-1
SES06,SES06.3a,0,Cryptandra,myriantha,crypmyri,soil,No,-0.894736842
SES06,SES06.3a,0,Darwinia,neildiana,darwneil,soil,Yes,0.84
SES06,SES06.3a,0,Calytrix,superba,calysupe,soil,Yes,0.2
SES06,SES06.3a,0,Conospermum,wycherleyi,conowych,soil,Yes,0
SES06,SES06.3a,0,Grevillea,polybotrya,grevpoly,soil,No,-1
SES06,SES06.3a,0,Hakea,candolleana,hakecand,canopy,Yes,0.5
SES06,SES06.3a,0,Hibbertia,crassifolia,hibbcras,soil,Yes,-0.6
SES06,SES06.3a,0,Hibbertia,hypericoides,hibbhype,soil,Yes,0.2
SES06,SES06.3a,0,Leucopogon,sp. South Eneabba,leucsoen,soil,No,-1
SES06,SES06.3a,0,Melaleuca,leuropoma,melaleur,canopy,Yes,0.111111111
SES06,SES06.3a,0,Melaleuca,scabrum,melascab,canopy,Yes,0.142857143
SES06,SES06.3a,0,Petrophile,drummondii,petrdrum,canopy,No,-1
SES06,SES06.3a,0,Pileanthus,filifolius,pilefili,soil,Yes,1
SES06,SES06.3a,0,Scholtzia,laxiflora,scholaxi,soil,Yes,0.565217391
SES06,SES06.3a,0,Synaphea,spinulosa,synaspin,soil,Yes,1
SES06,SES06.3a,0,Verticordia,densiflora,vertdens,soil,Yes,0.294117647
SES06,SES06.3a,0,Verticordia,pennigera,vertpenn,soil,Yes,0.6
SES06,SES06.3a,0,Gompholobium,tomentosum,gomptome,soil,No,-1
SES06,SES06.3a,0,Eremaea,beaufortioides,erembeau,canopy,Yes,0.294117647
SES06,SES06.3b,0.4,Allocasuarina,microstachya,allomicr,canopy,Yes,-0.2
SES06,SES06.3b,0.4,Andersonia,heterophylla,andehete,soil,No,-1
SES06,SES06.3b,0.4,Banksia,carlinoides,bankcarl,canopy,No,-0.428571429
SES06,SES06.3b,0.4,Beaufortia,elegans,beaueleg,canopy,No,-1
SES06,SES06.3b,0.4,Calothamnus,hirsutus,calohirs,canopy,Yes,1
SES06,SES06.3b,0.4,Calytrix,eneabbensis,calyenea,soil,No,-1
SES06,SES06.3b,0.4,Banksia,shuttleworthiana,bankshut,canopy,Yes,0
SES06,SES06.3b,0.4,Conospermum,wycherleyi,conowych,soil,Yes,0.5
SES06,SES06.3b,0.4,Darwinia,neildiana,darwneil,soil,Yes,0.696969697
SES06,SES06.3b,0.4,Eremaea,beaufortioides,erembeau,canopy,Yes,0
SES06,SES06.3b,0.4,Calytrix,superba,calysupe,soil,Yes,0.259259259
SES06,SES06.3b,0.4,Acacia,fagonioides,acacfago,soil,Yes,0.6
SES06,SES06.3b,0.4,Hibbertia,hypericoides,hibbhype,soil,Yes,0
SES06,SES06.3b,0.4,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,0.333333333
SES06,SES06.3b,0.4,Leucopogon,sp. South Eneabba,leucsoen,soil,No,-0.333333333
SES06,SES06.3b,0.4,Melaleuca,leuropoma,melaleur,canopy,Yes,0.136363636
SES06,SES06.3b,0.4,Melaleuca,scabrum,melascab,canopy,Yes,-0.2
SES06,SES06.3b,0.4,Petrophile,brevifolia,petrbrev,canopy,Yes,0.333333333
SES06,SES06.3b,0.4,Pileanthus,filifolius,pilefili,soil,Yes,-0.666666667
SES06,SES06.3b,0.4,Scholtzia,laxiflora,scholaxi,soil,Yes,0.444444444
SES06,SES06.3b,0.4,Verticordia,densiflora,vertdens,soil,Yes,0.267605634
SES06,SES06.3b,0.4,Verticordia,ovalifolia,vertoval,soil,Yes,-1
SES06,SES06.3b,0.4,Verticordia,pennigera,vertpenn,soil,Yes,0.666666667
SES06,SES06.3b,0.4,Hakea,candolleana,hakecand,canopy,Yes,0
SES06,SES06.3b,0.4,Hibbertia,crassifolia,hibbcras,soil,Yes,0
SKC06,SKC06.2a,2,Acacia,fagonioides,acacfago,soil,Yes,-1
SKC06,SKC06.2a,2,Astroloma,xerophyllum,astrxero,soil,No,-0.5
SKC06,SKC06.2a,2,Banksia,attenuata,bankatte,canopy,Yes,-0.333333333
SKC06,SKC06.2a,2,Banksia,dallanneyi,bankdall,canopy,Yes,-1
SKC06,SKC06.2a,2,Banksia,leptophylla,banklept,canopy,No,-1
SKC06,SKC06.2a,2,Calytrix,sapphirina,calysapp,soil,No,-1
SKC06,SKC06.2a,2,Conospermum,unilaterale,conounil,soil,No,-0.625
SKC06,SKC06.2a,2,Daviesia,triflora,davitrif,soil,Yes,-1
SKC06,SKC06.2a,2,Eremaea,ectadioclada,eremecta,canopy,Yes,0
SKC06,SKC06.2a,2,Gompholobium,tomentosum,gomptome,soil,No,-0.866666667
SKC06,SKC06.2a,2,Hakea,polyanthema,hakepoly,canopy,No,-1
SKC06,SKC06.2a,2,Hibbertia,hypericoides,hibbhype,soil,Yes,-0.333333333
SKC06,SKC06.2a,2,Leucopogon,conostephioides,leuccono,soil,No,0.333333333
SKC06,SKC06.2a,2,Melaleuca,leuropoma,melaleur,canopy,Yes,0
SKC06,SKC06.2a,2,Petrophile,drummondii,petrdrum,canopy,No,-1
SKC06,SKC06.2a,2,Pileanthus,filifolius,pilefili,soil,Yes,0.111111111
SKC06,SKC06.2a,2,Scholtzia,laxiflora,scholaxi,soil,Yes,0.052631579
SKC06,SKC06.2a,2,Verticordia,grandis,vertgran,soil,Yes,0
SKC06,SKC06.2a,2,Xylomelum,angustifolium,xyloangu,canopy,Yes,-1
SKC06,SKC06.2b,3,Astroloma,xerophyllum,astrxero,soil,No,-1
SKC06,SKC06.2b,3,Banksia,attenuata,bankatte,canopy,Yes,-1
SKC06,SKC06.2b,3,Banksia,leptophylla,banklept,canopy,No,-1
SKC06,SKC06.2b,3,Beaufortia,elegans,beaueleg,canopy,No,-1
SKC06,SKC06.2b,3,Calytrix,sapphirina,calysapp,soil,No,1
SKC06,SKC06.2b,3,Conospermum,unilaterale,conounil,soil,No,-0.813953488
SKC06,SKC06.2b,3,Daviesia,triflora,davitrif,soil,Yes,-1
SKC06,SKC06.2b,3,Gompholobium,tomentosum,gomptome,soil,No,-0.9375
SKC06,SKC06.2b,3,Hakea,polyanthema,hakepoly,canopy,No,-1
SKC06,SKC06.2b,3,Hibbertia,hypericoides,hibbhype,soil,Yes,1
SKC06,SKC06.2b,3,Jacksonia,hakeoides,jackhake,soil,Yes,-0.2
SKC06,SKC06.2b,3,Leptospermum,spinescens,leptspin,canopy,Yes,1
SKC06,SKC06.2b,3,Leucopogon,conostephioides,leuccono,soil,No,1
SKC06,SKC06.2b,3,Melaleuca,leuropoma,melaleur,canopy,Yes,0.5
SKC06,SKC06.2b,3,Petrophile,macrostachya,petrmacr,canopy,Yes,1
SKC06,SKC06.2b,3,Pileanthus,filifolius,pilefili,soil,Yes,-0.2
SKC06,SKC06.2b,3,Scholtzia,laxiflora,scholaxi,soil,Yes,0.6
SKC06,SKC06.2b,3,Stirlingia,latifolia,stirlati,soil,Yes,-1
SKC06,SKC06.2b,3,Verticordia,grandis,vertgran,soil,Yes,0
SKC06,SKC06.2c,3,Acacia,blakelyi,acacblak,soil,No,-1
SKC06,SKC06.2c,3,Allocasuarina,humilis,allohumi,canopy,Yes,0
SKC06,SKC06.2c,3,Andersonia,heterophylla,andehete,soil,No,1
SKC06,SKC06.2c,3,Astroloma,xerophyllum,astrxero,soil,No,1
SKC06,SKC06.2c,3,Banksia,attenuata,bankatte,canopy,Yes,0
SKC06,SKC06.2c,3,Banksia,dallanneyi,bankdall,canopy,Yes,1
SKC06,SKC06.2c,3,Banksia,leptophylla,banklept,canopy,No,-1
SKC06,SKC06.2c,3,Beaufortia,elegans,beaueleg,canopy,No,-1
SKC06,SKC06.2c,3,Conostephium,pendulum,conopend,soil,Yes,1
SKC06,SKC06.2c,3,Conospermum,unilaterale,conounil,soil,No,-0.842105263
SKC06,SKC06.2c,3,Conospermum,wycherleyi,conowych,soil,Yes,0
SKC06,SKC06.2c,3,Daviesia,triflora,davitrif,soil,Yes,-1
SKC06,SKC06.2c,3,Gompholobium,tomentosum,gomptome,soil,No,-1
SKC06,SKC06.2c,3,Hakea,polyanthema,hakepoly,canopy,No,-1
SKC06,SKC06.2c,3,Hibbertia,hypericoides,hibbhype,soil,Yes,-0.333333333
SKC06,SKC06.2c,3,Jacksonia,hakeoides,jackhake,soil,Yes,-0.636363636
SKC06,SKC06.2c,3,Leucopogon,conostephioides,leuccono,soil,No,-1
SKC06,SKC06.2c,3,Melaleuca,leuropoma,melaleur,canopy,Yes,0.142857143
SKC06,SKC06.2c,3,Petrophile,macrostachya,petrmacr,canopy,Yes,-1
SKC06,SKC06.2c,3,Pileanthus,filifolius,pilefili,soil,Yes,0.235294118
SKC06,SKC06.2c,3,Scholtzia,laxiflora,scholaxi,soil,Yes,-0.125
SKC06,SKC06.3b,1.4,Acacia,fagonioides,acacfago,soil,Yes,-1
SKC06,SKC06.3b,1.4,Banksia,attenuata,bankatte,canopy,Yes,-0.428571429
SKC06,SKC06.3b,1.4,Banksia,leptophylla,banklept,canopy,No,-1
SKC06,SKC06.3b,1.4,Conospermum,wycherleyi,conowych,soil,Yes,1
SKC06,SKC06.3b,1.4,Daviesia,triflora,davitrif,soil,Yes,-1
SKC06,SKC06.3b,1.4,Eucalyptus,todtiana,eucatodt,canopy,Yes,0
SKC06,SKC06.3b,1.4,Gompholobium,tomentosum,gomptome,soil,No,-0.272727273
SKC06,SKC06.3b,1.4,Hakea,polyanthema,hakepoly,canopy,No,-1
SKC06,SKC06.3b,1.4,Jacksonia,hakeoides,jackhake,soil,Yes,-0.333333333
SKC06,SKC06.3b,1.4,Melaleuca,leuropoma,melaleur,canopy,Yes,0.2
SKC06,SKC06.3b,1.4,Pileanthus,filifolius,pilefili,soil,Yes,0.333333333
SKC06,SKC06.3b,1.4,Xylomelum,angustifolium,xyloangu,canopy,Yes,-1
SKS07,SKS07.1a,2.5,Acacia,latipes,acaclati,soil,Yes,0
SKS07,SKS07.1a,2.5,Calytrix,depressa,calydepr,soil,Yes,0.272727273
SKS07,SKS07.1a,2.5,Calytrix,sapphirina,calysapp,soil,No,-1
SKS07,SKS07.1a,2.5,Cristonia,biloba,crisbilo,soil,Yes,0.714285714
SKS07,SKS07.1a,2.5,Eremea,violacea,eremviol,canopy,Yes,1
SKS07,SKS07.1a,2.5,Hakea,candolleana,hakecand,canopy,Yes,0
SKS07,SKS07.1a,2.5,Hakea,polyanthema,hakepoly,canopy,No,-0.666666667
SKS07,SKS07.1a,2.5,Hibbertia,hypericoides,hibbhype,soil,Yes,0.076923077
SKS07,SKS07.1a,2.5,Leptospermum,spinescens,leptspin,canopy,Yes,0
SKS07,SKS07.1a,2.5,Leucopogon,sp. South Eneabba,leucsoen,soil,No,1
SKS07,SKS07.1a,2.5,Melaleuca,leuropoma,melaleur,canopy,Yes,0.8125
SKS07,SKS07.1a,2.5,Pileanthus,filifolius,pilefili,soil,Yes,0.125
SKS07,SKS07.1a,2.5,Pimelea,sp.,pimeleaSP,soil,Yes,1
SKS07,SKS07.1a,2.5,Scholtzia,laxiflora,scholaxi,soil,Yes,0.774193548
SKS07,SKS07.1a,2.5,Synaphea,spinulosa,synaspin,soil,Yes,-1
SKS07,SKS07.1a,2.5,Verticordia,densiflora,vertdens,soil,Yes,0
SKS07,SKS07.1b,4,Acacia,latipes,acaclati,soil,Yes,-1
SKS07,SKS07.1b,4,Beaufortia,elegans,beaueleg,canopy,No,0.6
SKS07,SKS07.1b,4,Cristonia,biloba,crisbilo,soil,Yes,0.2
SKS07,SKS07.1b,4,Daviesia,incrassata,daviincr,soil,Yes,-1
SKS07,SKS07.1b,4,Hakea,candolleana,hakecand,canopy,Yes,0.2
SKS07,SKS07.1b,4,Hakea,costata,hakecost,canopy,No,-1
SKS07,SKS07.1b,4,Hakea,lissocarpha,hakeliss,canopy,Yes,0.5
SKS07,SKS07.1b,4,Hibbertia,hypericoides,hibbhype,soil,Yes,-0.371428571
SKS07,SKS07.1b,4,Jacksonia,hakeoides,jackhake,soil,Yes,-0.473684211
SKS07,SKS07.1b,4,Leptospermum ,oligandrum,leptolig,soil,Yes,0
SKS07,SKS07.1b,4,Leucopogon,sp. South Eneabba,leucsoen,soil,No,1
SKS07,SKS07.1b,4,Melaleuca,leuropoma,melaleur,canopy,Yes,0.852631579
SKS07,SKS07.1b,4,Petrophile,brevifolia,petrbrev,canopy,Yes,-0.333333333
SKS07,SKS07.1b,4,Pileanthus,filifolius,pilefili,soil,Yes,0.333333333
SKS07,SKS07.1b,4,Pimelea,sp.,pimeleaSP,soil,Yes,1
SKS07,SKS07.1b,4,Scholtzia,laxiflora,scholaxi,soil,Yes,1
SKS07,SKS07.1b,4,Verticordia,densiflora,vertdens,soil,Yes,0.111111111
SKS07,SKS07.1c,5.2,Acacia,auronitens,acacauro,soil,Yes,0.333333333
SKS07,SKS07.1c,5.2,Beaufortia,elegans,beaueleg,canopy,No,-0.666666667
SKS07,SKS07.1c,5.2,Cryptandra,myriantha,crypmyri,soil,No,-1
SKS07,SKS07.1c,5.2,Darwinia,speciosa,darwspec,soil,Yes,-1
SKS07,SKS07.1c,5.2,Daviesia,nudiflora,davinudi,soil,Yes,-1
SKS07,SKS07.1c,5.2,Eremea,violacea,eremviol,canopy,Yes,0.333333333
SKS07,SKS07.1c,5.2,Hakea,costata,hakecost,canopy,No,-1
SKS07,SKS07.1c,5.2,Hakea,polyanthema,hakepoly,canopy,No,1
SKS07,SKS07.1c,5.2,Hibbertia,hypericoides,hibbhype,soil,Yes,-0.166666667
SKS07,SKS07.1c,5.2,Jacksonia,hakeoides,jackhake,soil,Yes,-0.333333333
SKS07,SKS07.1c,5.2,Leucopogon,sp. South Eneabba,leucsoen,soil,No,0
SKS07,SKS07.1c,5.2,Melaleuca,leuropoma,melaleur,canopy,Yes,0.813664596
SKS07,SKS07.1c,5.2,Petrophile,brevifolia,petrbrev,canopy,Yes,-0.142857143
SKS07,SKS07.1c,5.2,Pileanthus,filifolius,pilefili,soil,Yes,0.318181818
SKS07,SKS07.1c,5.2,Scholtzia,laxiflora,scholaxi,soil,Yes,0
SKS07,SKS07.1c,5.2,Verticordia,densiflora,vertdens,soil,Yes,0.52
SKS07,SKS07.1d,1.8,Beaufortia,elegans,beaueleg,canopy,No,-1
SKS07,SKS07.1d,1.8,Calytrix,sapphirina,calysapp,soil,No,-1
SKS07,SKS07.1d,1.8,Cristonia,biloba,crisbilo,soil,Yes,0
SKS07,SKS07.1d,1.8,Cryptandra,myriantha,crypmyri,soil,No,0
SKS07,SKS07.1d,1.8,Eremaea,beaufortioides,erembeau,canopy,Yes,-1
SKS07,SKS07.1d,1.8,Hakea,candolleana,hakecand,canopy,Yes,0
SKS07,SKS07.1d,1.8,Hakea,polyanthema,hakepoly,canopy,No,-1
SKS07,SKS07.1d,1.8,Hibbertia,hypericoides,hibbhype,soil,Yes,-0.555555556
SKS07,SKS07.1d,1.8,Jacksonia,hakeoides,jackhake,soil,Yes,-1
SKS07,SKS07.1d,1.8,Leptospermum,spinescens,leptspin,canopy,Yes,0
SKS07,SKS07.1d,1.8,Leucopogon,sp. South Eneabba,leucsoen,soil,No,0.272727273
SKS07,SKS07.1d,1.8,Melaleuca,leuropoma,melaleur,canopy,Yes,0.2
SKS07,SKS07.1d,1.8,Petrophile,brevifolia,petrbrev,canopy,Yes,0.333333333
SKS07,SKS07.1d,1.8,Pileanthus,filifolius,pilefili,soil,Yes,0
SKS07,SKS07.1d,1.8,Scholtzia,laxiflora,scholaxi,soil,Yes,0.873170732
SKS07,SKS07.1d,1.8,Verticordia,densiflora,vertdens,soil,Yes,1
SKS07,SKS07.2a,2.25,Acacia,latipes,acaclati,soil,Yes,0
SKS07,SKS07.2a,2.25,Banksia,dallanneyi,bankdall,canopy,Yes,1
SKS07,SKS07.2a,2.25,Beaufortia,elegans,beaueleg,canopy,No,0
SKS07,SKS07.2a,2.25,Conospermum,wycherleyi,conowych,soil,Yes,1
SKS07,SKS07.2a,2.25,Cristonia,biloba,crisbilo,soil,Yes,0
SKS07,SKS07.2a,2.25,Cryptandra,myriantha,crypmyri,soil,No,0.052631579
SKS07,SKS07.2a,2.25,Eremaea,beaufortioides,erembeau,canopy,Yes,-1
SKS07,SKS07.2a,2.25,Eremaea,pauciflora,erempauc,canopy,Yes,1
SKS07,SKS07.2a,2.25,Eremea,violacea,eremviol,canopy,Yes,0.333333333
SKS07,SKS07.2a,2.25,Hakea,candolleana,hakecand,canopy,Yes,0
SKS07,SKS07.2a,2.25,Hakea,costata,hakecost,canopy,No,-1
SKS07,SKS07.2a,2.25,Hakea,lissocarpha,hakeliss,canopy,Yes,0
SKS07,SKS07.2a,2.25,Hakea,polyanthema,hakepoly,canopy,No,0.5
SKS07,SKS07.2a,2.25,Hibbertia,hypericoides,hibbhype,soil,Yes,-0.333333333
SKS07,SKS07.2a,2.25,Jacksonia,hakeoides,jackhake,soil,Yes,-0.5
SKS07,SKS07.2a,2.25,Leptospermum ,oligandrum,leptolig,soil,Yes,1
SKS07,SKS07.2a,2.25,Leucopogon,sp. Arrowsmith,leucarro,soil,No,1
SKS07,SKS07.2a,2.25,Leucopogon,conostephioides,leuccono,soil,No,1
SKS07,SKS07.2a,2.25,Leucopogon,sp. South Eneabba,leucsoen,soil,No,0.260869565
SKS07,SKS07.2a,2.25,Lysinema,ciliatum,lysicili,soil,No,-0.6
SKS07,SKS07.2a,2.25,Melaleuca,leuropoma,melaleur,canopy,Yes,0.333333333
SKS07,SKS07.2a,2.25,Petrophile,brevifolia,petrbrev,canopy,Yes,0
SKS07,SKS07.2a,2.25,Pileanthus,filifolius,pilefili,soil,Yes,0.111111111
SKS07,SKS07.2a,2.25,Pimelea,sp.,pimeleaSP,soil,Yes,1
SKS07,SKS07.2a,2.25,Scholtzia,laxiflora,scholaxi,soil,Yes,1
SKS07,SKS07.2a,2.25,Verticordia,densiflora,vertdens,soil,Yes,0.028571429
SKS07,SKS07.2a,2.25,Verticordia,pennigera,vertpenn,soil,Yes,-0.090909091
SKS07,SKS07.2b,2.5,Acacia,auronitens,acacauro,soil,Yes,-1
SKS07,SKS07.2b,2.5,Beaufortia,elegans,beaueleg,canopy,No,-1
SKS07,SKS07.2b,2.5,Conostephium,pendulum,conopend,soil,Yes,1
SKS07,SKS07.2b,2.5,Conospermum,wycherleyi,conowych,soil,Yes,0.733333333
SKS07,SKS07.2b,2.5,Darwinia,speciosa,darwspec,soil,Yes,-1
SKS07,SKS07.2b,2.5,Eremaea,beaufortioides,erembeau,canopy,Yes,-1
SKS07,SKS07.2b,2.5,Eremea,violacea,eremviol,canopy,Yes,0.428571429
SKS07,SKS07.2b,2.5,Hakea,candolleana,hakecand,canopy,Yes,1
SKS07,SKS07.2b,2.5,Hakea,polyanthema,hakepoly,canopy,No,-1
SKS07,SKS07.2b,2.5,Hibbertia,hypericoides,hibbhype,soil,Yes,-0.238095238
SKS07,SKS07.2b,2.5,Jacksonia,hakeoides,jackhake,soil,Yes,-1
SKS07,SKS07.2b,2.5,Leptospermum ,oligandrum,leptolig,soil,Yes,-1
SKS07,SKS07.2b,2.5,Leptospermum,spinescens,leptspin,canopy,Yes,0
SKS07,SKS07.2b,2.5,Leucopogon,sp. South Eneabba,leucsoen,soil,No,0.2
SKS07,SKS07.2b,2.5,Lysinema,ciliatum,lysicili,soil,No,-1
SKS07,SKS07.2b,2.5,Melaleuca,leuropoma,melaleur,canopy,Yes,0.704545455
SKS07,SKS07.2b,2.5,Pileanthus,filifolius,pilefili,soil,Yes,0.04
SKS07,SKS07.2b,2.5,Scholtzia,laxiflora,scholaxi,soil,Yes,0.5
SKS07,SKS07.2b,2.5,Verticordia,densiflora,vertdens,soil,Yes,0.714285714
SKS07,SKS07.2b,2.5,Verticordia,grandis,vertgran,soil,Yes,-0.333333333
SKS07,SKS07.2c,0.2,Acacia,latipes,acaclati,soil,Yes,1
SKS07,SKS07.2c,0.2,Beaufortia,elegans,beaueleg,canopy,No,-0.333333333
SKS07,SKS07.2c,0.2,Calothamnus,hirsutus,calohirs,canopy,Yes,1
SKS07,SKS07.2c,0.2,Conospermum,wycherleyi,conowych,soil,Yes,1
SKS07,SKS07.2c,0.2,Cristonia,biloba,crisbilo,soil,Yes,-1
SKS07,SKS07.2c,0.2,Eremaea,beaufortioides,erembeau,canopy,Yes,-1
SKS07,SKS07.2c,0.2,Hakea,candolleana,hakecand,canopy,Yes,0
SKS07,SKS07.2c,0.2,Hakea,costata,hakecost,canopy,No,-1
SKS07,SKS07.2c,0.2,Hakea,polyanthema,hakepoly,canopy,No,0
SKS07,SKS07.2c,0.2,Hibbertia,hypericoides,hibbhype,soil,Yes,-0.333333333
SKS07,SKS07.2c,0.2,Jacksonia,hakeoides,jackhake,soil,Yes,-1
SKS07,SKS07.2c,0.2,Leucopogon,sp. South Eneabba,leucsoen,soil,No,0.797101449
SKS07,SKS07.2c,0.2,Lysinema,ciliatum,lysicili,soil,No,-0.2
SKS07,SKS07.2c,0.2,Melaleuca,leuropoma,melaleur,canopy,Yes,0.76344086
SKS07,SKS07.2c,0.2,Petrophile,brevifolia,petrbrev,canopy,Yes,0.2
SKS07,SKS07.2c,0.2,Pileanthus,filifolius,pilefili,soil,Yes,0.4
SKS07,SKS07.2c,0.2,Scholtzia,laxiflora,scholaxi,soil,Yes,0.538461538
SKS07,SKS07.2c,0.2,Verticordia,densiflora,vertdens,soil,Yes,-0.222222222
SKS07,SKS07.2c,0.2,Verticordia,grandis,vertgran,soil,Yes,0
SKS07,SKS07.2d,11.2,Calothamnus,quadrifidus,caloquad,canopy,Yes,0.857142857
SKS07,SKS07.2d,11.2,Conospermum,wycherleyi,conowych,soil,Yes,0.333333333
SKS07,SKS07.2d,11.2,Cristonia,biloba,crisbilo,soil,Yes,0.142857143
SKS07,SKS07.2d,11.2,Cryptandra,myriantha,crypmyri,soil,No,-0.066666667
SKS07,SKS07.2d,11.2,Cryptandra,pungens,cryppung,soil,No,1
SKS07,SKS07.2d,11.2,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,1
SKS07,SKS07.2d,11.2,Darwinia,speciosa,darwspec,soil,Yes,-1
SKS07,SKS07.2d,11.2,Eremaea,pauciflora,erempauc,canopy,Yes,1
SKS07,SKS07.2d,11.2,Hakea,costata,hakecost,canopy,No,0
SKS07,SKS07.2d,11.2,Hakea,polyanthema,hakepoly,canopy,No,-1
SKS07,SKS07.2d,11.2,Hibbertia,hypericoides,hibbhype,soil,Yes,-0.24137931
SKS07,SKS07.2d,11.2,Jacksonia,hakeoides,jackhake,soil,Yes,-1
SKS07,SKS07.2d,11.2,Leptospermum ,oligandrum,leptolig,soil,Yes,0.2
SKS07,SKS07.2d,11.2,Leptospermum,spinescens,leptspin,canopy,Yes,1
SKS07,SKS07.2d,11.2,Leucopogon,sp. Arrowsmith,leucarro,soil,No,1
SKS07,SKS07.2d,11.2,Leucopogon,sp. South Eneabba,leucsoen,soil,No,-1
SKS07,SKS07.2d,11.2,Lysinema,ciliatum,lysicili,soil,No,-0.6
SKS07,SKS07.2d,11.2,Melaleuca,leuropoma,melaleur,canopy,Yes,0.666666667
SKS07,SKS07.2d,11.2,Pileanthus,filifolius,pilefili,soil,Yes,0.172413793
SKS07,SKS07.2d,11.2,Scholtzia,laxiflora,scholaxi,soil,Yes,0.333333333
SKS07,SKS07.2d,11.2,Verticordia,densiflora,vertdens,soil,Yes,0.2
SKS07,SKS07.2d,11.2,Verticordia,pennigera,vertpenn,soil,Yes,0.333333333
TT07,TT07.1a,3.2,Acacia,lasiocarpa,acaclasi,soil,No,-0.836734694
TT07,TT07.1a,3.2,Banksia,dallanneyi,bankdall,canopy,Yes,-0.333333333
TT07,TT07.1a,3.2,Banksia,leptophylla,banklept,canopy,No,-0.886792453
TT07,TT07.1a,3.2,Conospermum,stoechadis,conostoe,soil,Yes,1
TT07,TT07.1a,3.2,Cryptandra,mutila,crypmuti,soil,No,-0.894736842
TT07,TT07.1a,3.2,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,-0.913043478
TT07,TT07.1a,3.2,Darwinia,neildiana,darwneil,soil,Yes,-1
TT07,TT07.1a,3.2,Gompholobium,tomentosum,gomptome,soil,No,-1
TT07,TT07.1a,3.2,Hibbertia,hypericoides,hibbhype,soil,Yes,0.076923077
TT07,TT07.1a,3.2,Jacksonia,calcicola,jackcalc,soil,No,-0.804878049
TT07,TT07.1a,3.2,Melaleuca,leuropoma,melaleur,canopy,Yes,-1
TT07,TT07.1b,7,Acacia,lasiocarpa,acaclasi,soil,No,-0.868131868
TT07,TT07.1b,7,Banksia,leptophylla,banklept,canopy,No,-0.959183673
TT07,TT07.1b,7,Calothamnus,quadrifidus,caloquad,canopy,Yes,-1
TT07,TT07.1b,7,Cryptandra,mutila,crypmuti,soil,No,-0.8
TT07,TT07.1b,7,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,-0.875
TT07,TT07.1b,7,Darwinia,neildiana,darwneil,soil,Yes,0.333333333
TT07,TT07.1b,7,Gompholobium,tomentosum,gomptome,soil,No,-1
TT07,TT07.1b,7,Hakea,trifurcata,haketrif,canopy,No,-1
TT07,TT07.1b,7,Hibbertia,hypericoides,hibbhype,soil,Yes,0.058823529
TT07,TT07.1b,7,Jacksonia,calcicola,jackcalc,soil,No,-0.944827586
TT07,TT07.1b,7,Labichea,cassioides,labicass,soil,Yes,0.5
TT07,TT07.1b,7,Melaleuca,leuropoma,melaleur,canopy,Yes,0.25
TT07,TT07.1c,9.8,Acacia,lasiocarpa,acaclasi,soil,No,-0.914893617
TT07,TT07.1c,9.8,Banksia,leptophylla,banklept,canopy,No,-1
TT07,TT07.1c,9.8,Calothamnus,quadrifidus,caloquad,canopy,Yes,-0.578947368
TT07,TT07.1c,9.8,Conospermum,stoechadis,conostoe,soil,Yes,1
TT07,TT07.1c,9.8,Cryptandra,mutila,crypmuti,soil,No,-1
TT07,TT07.1c,9.8,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,-0.965517241
TT07,TT07.1c,9.8,Gompholobium,tomentosum,gomptome,soil,No,-1
TT07,TT07.1c,9.8,Grevillea,thelemanniana,grevthel,soil,Yes,-1
TT07,TT07.1c,9.8,Hibbertia,hypericoides,hibbhype,soil,Yes,0.157894737
TT07,TT07.1c,9.8,Jacksonia,calcicola,jackcalc,soil,No,-0.93814433
TT07,TT07.1c,9.8,Melaleuca,leuropoma,melaleur,canopy,Yes,-0.333333333
TT07,TT07.1c,9.8,Petrophile,macrostachya,petrmacr,canopy,Yes,-1
TT07,TT07.1d,1.8,Acacia,lasiocarpa,acaclasi,soil,No,-0.87654321
TT07,TT07.1d,1.8,Banksia,leptophylla,banklept,canopy,No,-1
TT07,TT07.1d,1.8,Calothamnus,quadrifidus,caloquad,canopy,Yes,-0.6
TT07,TT07.1d,1.8,Cryptandra,mutila,crypmuti,soil,No,-1
TT07,TT07.1d,1.8,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,-1
TT07,TT07.1d,1.8,Darwinia,neildiana,darwneil,soil,Yes,-1
TT07,TT07.1d,1.8,Gompholobium,tomentosum,gomptome,soil,No,-1
TT07,TT07.1d,1.8,Hibbertia,hypericoides,hibbhype,soil,Yes,0.454545455
TT07,TT07.1d,1.8,Jacksonia,calcicola,jackcalc,soil,No,-0.964285714
TT07,TT07.1d,1.8,Labichea,cassioides,labicass,soil,Yes,0
TT07,TT07.1d,1.8,Melaleuca,leuropoma,melaleur,canopy,Yes,-0.666666667
TT07,TT07.2a,4.4,Acacia,lasiocarpa,acaclasi,soil,No,-0.766666667
