plotID,subplot,genus,species,speciesID,soilCanopy,resprouter,RegenType,Chng
DC07,1a,Banksia,sessilis,banksess,canopy,No,s,-1
DC07,1a,Calytrix,sp.,calytrixSP,soil,No,s,-1
DC07,1a,Gompholobium,tomentosum,gomptome,soil,No,s,0.5
DC07,1a,Hibbertia,subvaginata,hibbsubv,soil,No,s,-1
DC07,1a,Jacksonia,calcicola,jackcalc,soil,No,s,0.414634146
DC07,1a,Leucopogon,sp. lesueur,leuclesu,soil,No,s,1
DC07,1a,unkGen,sp.,MyrtSP,soil,No,s,-1
DC07,1b,Banksia,leptophylla,banklept,canopy,No,s,-0.677419355
DC07,1b,Banksia,prionotes,bankprio,canopy,No,s,-0.583333333
DC07,1b,Calytrix,sp.,calytrixSP,soil,No,s,-1
DC07,1b,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,-0.333333333
DC07,1b,Gompholobium,tomentosum,gomptome,soil,No,s,0.80952381
DC07,1b,Hakea,costata,hakecost,canopy,No,s,0.571428571
DC07,1b,Jacksonia,calcicola,jackcalc,soil,No,s,0.21875
DC07,1b,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0.2
DC07,1b,Lysinema,ciliatum,lysicili,soil,No,s,-1
DC07,1c,Banksia,leptophylla,banklept,canopy,No,s,-0.846153846
DC07,1c,Banksia,prionotes,bankprio,canopy,No,s,-0.857142857
DC07,1c,Gompholobium,tomentosum,gomptome,soil,No,s,1
DC07,1c,Jacksonia,calcicola,jackcalc,soil,No,s,0.259259259
DC07,1c,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0.333333333
DC07,1d,Banksia,leptophylla,banklept,canopy,No,s,-0.939393939
DC07,1d,Banksia,prionotes,bankprio,canopy,No,s,-0.578947368
DC07,1d,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,-1
DC07,1d,Gompholobium,tomentosum,gomptome,soil,No,s,1
DC07,1d,Jacksonia,calcicola,jackcalc,soil,No,s,0.208333333
DC07,1d,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0.5
DC07,2a,Banksia,leptophylla,banklept,canopy,No,s,-0.75
DC07,2a,Banksia,prionotes,bankprio,canopy,No,s,-0.666666667
DC07,2a,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,0.2
DC07,2a,Gompholobium,tomentosum,gomptome,soil,No,s,1
DC07,2a,Jacksonia,calcicola,jackcalc,soil,No,s,0.475409836
DC07,2a,Leucopogon,sp. lesueur,leuclesu,soil,No,s,-0.6
DC07,2b,Acacia,lasiocarpa,acaclasi,soil,No,s,1
DC07,2b,Banksia,leptophylla,banklept,canopy,No,s,-0.384615385
DC07,2b,Banksia,prionotes,bankprio,canopy,No,s,-1
DC07,2b,Banksia,sessilis,banksess,canopy,No,s,0.333333333
DC07,2b,Gompholobium,tomentosum,gomptome,soil,No,s,1
DC07,2b,Hakea,costata,hakecost,canopy,No,s,1
DC07,2b,Jacksonia,calcicola,jackcalc,soil,No,s,0.395348837
DC07,2b,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0
DC07,2c,Banksia,leptophylla,banklept,canopy,No,s,-1
DC07,2c,Banksia,prionotes,bankprio,canopy,No,s,-1
DC07,2c,Banksia,sessilis,banksess,canopy,No,s,-1
DC07,2c,Gompholobium,tomentosum,gomptome,soil,No,s,1
DC07,2c,Hakea,costata,hakecost,canopy,No,s,1
DC07,2c,Jacksonia,calcicola,jackcalc,soil,No,s,0.517241379
DC07,2c,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0.111111111
DC07,2d,Banksia,leptophylla,banklept,canopy,No,s,-0.692307692
DC07,2d,Banksia,prionotes,bankprio,canopy,No,s,-1
DC07,2d,Banksia,sessilis,banksess,canopy,No,s,-0.333333333
DC07,2d,Gompholobium,tomentosum,gomptome,soil,No,s,0.866666667
DC07,2d,Hakea,costata,hakecost,canopy,No,s,1
DC07,2d,Jacksonia,calcicola,jackcalc,soil,No,s,0.417721519
DC07,2d,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0.714285714
DH07,1a,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.793103448
DH07,1a,Acacia,spathulifolia,acacspat,soil,No,s,-1
DH07,1a,Banksia,leptophylla,banklept,canopy,No,s,-0.75
DH07,1a,Bossiaea,eriocarpa,bosserio,soil,No,s,0.166666667
DH07,1a,Gompholobium,tomentosum,gomptome,soil,No,s,0.5
DH07,1b,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.857142857
DH07,1b,Acacia,spathulifolia,acacspat,soil,No,s,-1
DH07,1b,Banksia,leptophylla,banklept,canopy,No,s,0.333333333
DH07,1b,Bossiaea,eriocarpa,bosserio,soil,No,s,-0.486486486
DH07,1b,Gompholobium,tomentosum,gomptome,soil,No,s,0
DH07,1b,Leucopogon,sp. lesueur,leuclesu,soil,No,s,1
DH07,1c,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.769230769
DH07,1c,Acacia,spathulifolia,acacspat,soil,No,s,-1
DH07,1c,Banksia,leptophylla,banklept,canopy,No,s,0.125
DH07,1c,Banksia,sessilis,banksess,canopy,No,s,-1
DH07,1c,Beaufortia,aestiva,beauaest,canopy,No,s,-1
DH07,1c,Bossiaea,eriocarpa,bosserio,soil,No,s,0.52
DH07,1c,Gompholobium,tomentosum,gomptome,soil,No,s,0
DH07,1d,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.894736842
DH07,1d,Acacia,spathulifolia,acacspat,soil,No,s,-1
DH07,1d,Banksia,leptophylla,banklept,canopy,No,s,0.5
DH07,1d,Bossiaea,eriocarpa,bosserio,soil,No,s,-0.2
DH07,1d,Gompholobium,tomentosum,gomptome,soil,No,s,-0.333333333
DH07,1d,Leucopogon,sp. lesueur,leuclesu,soil,No,s,-1
DH07,2a,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.914893617
DH07,2a,Acacia,spathulifolia,acacspat,soil,No,s,-1
DH07,2a,Banksia,leptophylla,banklept,canopy,No,s,-0.2
DH07,2a,Beaufortia,aestiva,beauaest,canopy,No,s,-1
DH07,2a,Bossiaea,eriocarpa,bosserio,soil,No,s,-0.04
DH07,2a,Gompholobium,tomentosum,gomptome,soil,No,s,-0.538461538
DH07,2a,Jacksonia,calcicola,jackcalc,soil,No,s,-1
DH07,2b,Acacia,lasiocarpa,acaclasi,soil,No,s,-1
DH07,2b,Acacia,spathulifolia,acacspat,soil,No,s,-1
DH07,2b,Banksia,leptophylla,banklept,canopy,No,s,-1
DH07,2b,Bossiaea,eriocarpa,bosserio,soil,No,s,0.176470588
DH07,2b,Gompholobium,tomentosum,gomptome,soil,No,s,-0.333333333
DH07,2c,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.916666667
DH07,2c,Acacia,spathulifolia,acacspat,soil,No,s,-0.924528302
DH07,2c,Banksia,leptophylla,banklept,canopy,No,s,-0.5
DH07,2c,Bossiaea,eriocarpa,bosserio,soil,No,s,0.714285714
DH07,2c,Gompholobium,tomentosum,gomptome,soil,No,s,0.333333333
DH07,2d,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.917808219
DH07,2d,Acacia,spathulifolia,acacspat,soil,No,s,-1
DH07,2d,Banksia,leptophylla,banklept,canopy,No,s,1
DH07,2d,Bossiaea,eriocarpa,bosserio,soil,No,s,0.066666667
DH07,2d,Gompholobium,tomentosum,gomptome,soil,No,s,0.142857143
DH07,2d,unkGen,sp.,SP-woody,soil,No,s,-1
DH08,1a,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.2
DH08,1a,Banksia,leptophylla,banklept,canopy,No,s,-0.666666667
DH08,1a,Banksia,sessilis,banksess,canopy,No,s,-1
DH08,1a,Beaufortia,aestiva,beauaest,canopy,No,s,-1
DH08,1a,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,-0.066666667
DH08,1a,Gompholobium,tomentosum,gomptome,soil,No,s,1
DH08,1a,Jacksonia,calcicola,jackcalc,soil,No,s,-1
DH08,1b,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.6
DH08,1b,Banksia,leptophylla,banklept,canopy,No,s,-0.157894737
DH08,1b,Beaufortia,aestiva,beauaest,canopy,No,s,-0.272727273
DH08,1b,Bossiaea,eriocarpa,bosserio,soil,No,s,0.161290323
DH08,1b,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,0.333333333
DH08,1b,Gompholobium,tomentosum,gomptome,soil,No,s,0.166666667
DH08,1b,Jacksonia,calcicola,jackcalc,soil,No,s,-0.176470588
DH08,1b,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0.5
DH08,1c,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.6
DH08,1c,Acacia,spathulifolia,acacspat,soil,No,s,-1
DH08,1c,Banksia,leptophylla,banklept,canopy,No,s,0.142857143
DH08,1c,Beaufortia,aestiva,beauaest,canopy,No,s,-0.666666667
DH08,1c,Bossiaea,eriocarpa,bosserio,soil,No,s,0.6
DH08,1c,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,-0.647058824
DH08,1c,Gompholobium,tomentosum,gomptome,soil,No,s,0.428571429
DH08,1c,Jacksonia,calcicola,jackcalc,soil,No,s,-0.2
DH08,1c,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0.875
DH08,1d,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.739130435
DH08,1d,Acacia,spathulifolia,acacspat,soil,No,s,-1
DH08,1d,Banksia,leptophylla,banklept,canopy,No,s,-0.391304348
DH08,1d,Beaufortia,aestiva,beauaest,canopy,No,s,0
DH08,1d,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,1
DH08,1d,Gompholobium,tomentosum,gomptome,soil,No,s,-0.62962963
DH08,1d,Jacksonia,calcicola,jackcalc,soil,No,s,-0.655172414
DH08,2a,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.272727273
DH08,2a,Banksia,leptophylla,banklept,canopy,No,s,0.4
DH08,2a,Beaufortia,aestiva,beauaest,canopy,No,s,0.5
DH08,2a,Bossiaea,eriocarpa,bosserio,soil,No,s,-0.538461538
DH08,2a,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,0
DH08,2a,Gompholobium,tomentosum,gomptome,soil,No,s,-0.130434783
DH08,2a,Jacksonia,calcicola,jackcalc,soil,No,s,-0.391304348
DH08,2a,Leucopogon,sp. lesueur,leuclesu,soil,No,s,-1
DH08,2b,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.263157895
DH08,2b,Banksia,leptophylla,banklept,canopy,No,s,-0.411764706
DH08,2b,Beaufortia,aestiva,beauaest,canopy,No,s,0
DH08,2b,Bossiaea,eriocarpa,bosserio,soil,No,s,0.904761905
DH08,2b,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,0.6
DH08,2b,Gompholobium,tomentosum,gomptome,soil,No,s,0
DH08,2b,Jacksonia,calcicola,jackcalc,soil,No,s,0.2
DH08,2b,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0.6
DH08,2c,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.476190476
DH08,2c,Banksia,leptophylla,banklept,canopy,No,s,-0.714285714
DH08,2c,Beaufortia,aestiva,beauaest,canopy,No,s,-1
DH08,2c,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,-0.133333333
DH08,2c,Gompholobium,tomentosum,gomptome,soil,No,s,0.636363636
DH08,2c,Jacksonia,calcicola,jackcalc,soil,No,s,-1
DH08,2c,Leucopogon,sp. lesueur,leuclesu,soil,No,s,1
DH08,2d,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.428571429
DH08,2d,Banksia,leptophylla,banklept,canopy,No,s,-0.625
DH08,2d,Beaufortia,aestiva,beauaest,canopy,No,s,-0.677419355
DH08,2d,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,-0.2
DH08,2d,Gompholobium,tomentosum,gomptome,soil,No,s,0.548387097
DH08,2d,Jacksonia,calcicola,jackcalc,soil,No,s,-1
DH09,1a,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.619047619
DH09,1a,Acacia,spathulifolia,acacspat,soil,No,s,-0.826086957
DH09,1a,Bossiaea,eriocarpa,bosserio,soil,No,s,-0.65
DH09,1a,Calytrix,sp.,calytrixSP,soil,No,s,-1
DH09,1b,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.125
DH09,1b,Acacia,spathulifolia,acacspat,soil,No,s,-0.514285714
DH09,1b,Banksia,leptophylla,banklept,canopy,No,s,1
DH09,1b,Bossiaea,eriocarpa,bosserio,soil,No,s,-0.428571429
DH09,1b,Gompholobium,tomentosum,gomptome,soil,No,s,0
DH09,1b,Leucopogon,sp. lesueur,leuclesu,soil,No,s,1
DH09,1c,Acacia,lasiocarpa,acaclasi,soil,No,s,0.272727273
DH09,1c,Acacia,spathulifolia,acacspat,soil,No,s,-1
DH09,1c,Bossiaea,eriocarpa,bosserio,soil,No,s,0.074626866
DH09,1c,Gompholobium,tomentosum,gomptome,soil,No,s,-1
DH09,1c,Leucopogon,sp. lesueur,leuclesu,soil,No,s,1
DH09,1d,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.411764706
DH09,1d,Acacia,spathulifolia,acacspat,soil,No,s,-1
DH09,1d,Bossiaea,eriocarpa,bosserio,soil,No,s,-0.181818182
DH09,1d,Gompholobium,tomentosum,gomptome,soil,No,s,-1
DH09,1d,Leucopogon,sp. lesueur,leuclesu,soil,No,s,1
DH09,2a,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.166666667
DH09,2a,Acacia,spathulifolia,acacspat,soil,No,s,-0.76
DH09,2a,Banksia,leptophylla,banklept,canopy,No,s,-1
DH09,2a,Bossiaea,eriocarpa,bosserio,soil,No,s,-0.625
DH09,2a,Gompholobium,tomentosum,gomptome,soil,No,s,-1
DH09,2a,Leucopogon,sp. lesueur,leuclesu,soil,No,s,1
DH09,2b,Acacia,lasiocarpa,acaclasi,soil,No,s,0.290322581
DH09,2b,Acacia,spathulifolia,acacspat,soil,No,s,-0.290322581
DH09,2b,Banksia,leptophylla,banklept,canopy,No,s,-1
DH09,2b,Bossiaea,eriocarpa,bosserio,soil,No,s,0.65
DH09,2b,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,-1
DH09,2c,Acacia,lasiocarpa,acaclasi,soil,No,s,0.043478261
DH09,2c,Acacia,spathulifolia,acacspat,soil,No,s,-0.531914894
DH09,2c,Bossiaea,eriocarpa,bosserio,soil,No,s,-0.636363636
DH09,2d,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.069767442
DH09,2d,Acacia,spathulifolia,acacspat,soil,No,s,-0.166666667
DH09,2d,Banksia,leptophylla,banklept,canopy,No,s,1
DH09,2d,Bossiaea,eriocarpa,bosserio,soil,No,s,-0.085714286
DHN09,1a,Acacia,lasiocarpa,acaclasi,soil,No,s,1
DHN09,1a,Andersonia,lehmanniana,andelehm,soil,No,s,1
DHN09,1a,Banksia,leptophylla,banklept,canopy,No,s,0.634408602
DHN09,1a,Beaufortia,aestiva,beauaest,canopy,No,s,-0.068493151
DHN09,1a,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,0.927272727
DHN09,1a,Hakea,costata,hakecost,canopy,No,s,0.285714286
DHN09,1a,Jacksonia,calcicola,jackcalc,soil,No,s,1
DHN09,1a,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0.764705882
DHN09,1a,Lysinema,ciliatum,lysicili,soil,No,s,1
DHN09,1b,Acacia,lasiocarpa,acaclasi,soil,No,s,0.857142857
DHN09,1b,Andersonia,lehmanniana,andelehm,soil,No,s,1
DHN09,1b,Banksia,leptophylla,banklept,canopy,No,s,0.833333333
DHN09,1b,Banksia,sessilis,banksess,canopy,No,s,0.176470588
DHN09,1b,Beaufortia,aestiva,beauaest,canopy,No,s,0.152542373
DHN09,1b,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,0.944444444
DHN09,1b,Gompholobium,tomentosum,gomptome,soil,No,s,1
DHN09,1b,Hakea,costata,hakecost,canopy,No,s,0.75
DHN09,1b,Hakea,trifurcata,haketrif,canopy,No,s,-1
DHN09,1b,Jacksonia,calcicola,jackcalc,soil,No,s,0
DHN09,1b,Leucopogon,sp. lesueur,leuclesu,soil,No,s,1
DHN09,1b,Lysinema,ciliatum,lysicili,soil,No,s,0.625
DHN09,1b,unkGen,sp.,SP-woodyNS,soil,No,s,1
DHN09,1c,Acacia,lasiocarpa,acaclasi,soil,No,s,0.833333333
DHN09,1c,Andersonia,lehmanniana,andelehm,soil,No,s,1
DHN09,1c,Banksia,leptophylla,banklept,canopy,No,s,0.777777778
DHN09,1c,Banksia,sessilis,banksess,canopy,No,s,0.4
DHN09,1c,Beaufortia,aestiva,beauaest,canopy,No,s,0.027027027
DHN09,1c,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,0.928571429
DHN09,1c,Hakea,costata,hakecost,canopy,No,s,-1
DHN09,1c,Hakea,trifurcata,haketrif,canopy,No,s,-1
DHN09,1c,Jacksonia,calcicola,jackcalc,soil,No,s,0
DHN09,1c,Leucopogon,sp. lesueur,leuclesu,soil,No,s,1
DHN09,1c,Lysinema,ciliatum,lysicili,soil,No,s,0.6
DHN09,1d,Acacia,lasiocarpa,acaclasi,soil,No,s,1
DHN09,1d,Andersonia,lehmanniana,andelehm,soil,No,s,0.58677686
DHN09,1d,Banksia,leptophylla,banklept,canopy,No,s,0.933333333
DHN09,1d,Beaufortia,aestiva,beauaest,canopy,No,s,-0.260869565
DHN09,1d,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,0.96969697
DHN09,1d,Gompholobium,tomentosum,gomptome,soil,No,s,1
DHN09,1d,Hakea,costata,hakecost,canopy,No,s,0.714285714
DHN09,1d,Jacksonia,calcicola,jackcalc,soil,No,s,1
DHN09,1d,Leucopogon,sp. lesueur,leuclesu,soil,No,s,1
DHN09,1d,Lysinema,ciliatum,lysicili,soil,No,s,1
DHN09,2a,Acacia,lasiocarpa,acaclasi,soil,No,s,0.818181818
DHN09,2a,Andersonia,lehmanniana,andelehm,soil,No,s,0.571428571
DHN09,2a,Banksia,leptophylla,banklept,canopy,No,s,0.791044776
DHN09,2a,Beaufortia,aestiva,beauaest,canopy,No,s,0.090909091
DHN09,2a,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,1
DHN09,2a,Gompholobium,tomentosum,gomptome,soil,No,s,1
DHN09,2a,Hakea,costata,hakecost,canopy,No,s,1
DHN09,2a,Jacksonia,calcicola,jackcalc,soil,No,s,1
DHN09,2a,Leucopogon,sp. lesueur,leuclesu,soil,No,s,1
DHN09,2a,Lysinema,ciliatum,lysicili,soil,No,s,0.94
DHN09,2b,Acacia,lasiocarpa,acaclasi,soil,No,s,0.655172414
DHN09,2b,Andersonia,lehmanniana,andelehm,soil,No,s,1
DHN09,2b,Banksia,leptophylla,banklept,canopy,No,s,0.802816901
DHN09,2b,Banksia,sessilis,banksess,canopy,No,s,0.5
DHN09,2b,Beaufortia,aestiva,beauaest,canopy,No,s,-0.538461538
DHN09,2b,Gompholobium,tomentosum,gomptome,soil,No,s,0.333333333
DHN09,2b,Hakea,costata,hakecost,canopy,No,s,0.428571429
DHN09,2b,Hakea,trifurcata,haketrif,canopy,No,s,-1
DHN09,2b,Jacksonia,calcicola,jackcalc,soil,No,s,0.333333333
DHN09,2b,Leucopogon,sp. lesueur,leuclesu,soil,No,s,1
DHN09,2b,Lysinema,ciliatum,lysicili,soil,No,s,0.375
DHN09,2c,Acacia,lasiocarpa,acaclasi,soil,No,s,0.294117647
DHN09,2c,Andersonia,lehmanniana,andelehm,soil,No,s,1
DHN09,2c,Banksia,leptophylla,banklept,canopy,No,s,0.688888889
DHN09,2c,Banksia,sessilis,banksess,canopy,No,s,0.2
DHN09,2c,Beaufortia,aestiva,beauaest,canopy,No,s,-0.322033898
DHN09,2c,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,0.707317073
DHN09,2c,Hakea,costata,hakecost,canopy,No,s,0.714285714
DHN09,2c,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0.984848485
DHN09,2c,Lysinema,ciliatum,lysicili,soil,No,s,0.928571429
DHN09,2d,Acacia,lasiocarpa,acaclasi,soil,No,s,0.677419355
DHN09,2d,Andersonia,lehmanniana,andelehm,soil,No,s,1
DHN09,2d,Banksia,leptophylla,banklept,canopy,No,s,0.796610169
DHN09,2d,Beaufortia,aestiva,beauaest,canopy,No,s,-0.463414634
DHN09,2d,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,0.870967742
DHN09,2d,Gompholobium,tomentosum,gomptome,soil,No,s,1
DHN09,2d,Hakea,costata,hakecost,canopy,No,s,0.5
DHN09,2d,Hakea,trifurcata,haketrif,canopy,No,s,-1
DHN09,2d,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0.907692308
DHN09,2d,Lysinema,ciliatum,lysicili,soil,No,s,0.885714286
LN07,1a,Acacia,lasiocarpa,acaclasi,soil,No,s,0.513513514
LN07,1a,Andersonia,lehmanniana,andelehm,soil,No,s,0.12244898
LN07,1a,Banksia,leptophylla,banklept,canopy,No,s,0.081967213
LN07,1a,Banksia,sessilis,banksess,canopy,No,s,0.034482759
LN07,1a,Bossiaea,eriocarpa,bosserio,soil,No,s,0
LN07,1a,Gompholobium,tomentosum,gomptome,soil,No,s,0.227272727
LN07,1a,Hakea,costata,hakecost,canopy,No,s,-0.6
LN07,1a,Leucopogon,sp. lesueur,leuclesu,soil,No,s,-0.181818182
LN07,1a,Lysinema,ciliatum,lysicili,soil,No,s,-0.826086957
LN07,1b,Acacia,lasiocarpa,acaclasi,soil,No,s,0.391304348
LN07,1b,Andersonia,lehmanniana,andelehm,soil,No,s,0.130434783
LN07,1b,Banksia,leptophylla,banklept,canopy,No,s,0.626666667
LN07,1b,Banksia,sessilis,banksess,canopy,No,s,-0.125
LN07,1b,Bossiaea,eriocarpa,bosserio,soil,No,s,0.032967033
LN07,1b,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,0.466666667
LN07,1b,Gompholobium,tomentosum,gomptome,soil,No,s,0.260869565
LN07,1b,Hakea,costata,hakecost,canopy,No,s,0
LN07,1b,Hakea,trifurcata,haketrif,canopy,No,s,-1
LN07,1b,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0.739130435
LN07,1b,Lysinema,ciliatum,lysicili,soil,No,s,-1
LN07,1c,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.647058824
LN07,1c,Andersonia,lehmanniana,andelehm,soil,No,s,-0.333333333
LN07,1c,Banksia,leptophylla,banklept,canopy,No,s,0.454545455
LN07,1c,Bossiaea,eriocarpa,bosserio,soil,No,s,0.338842975
LN07,1c,Gompholobium,tomentosum,gomptome,soil,No,s,0.047619048
LN07,1c,Hakea,costata,hakecost,canopy,No,s,-0.333333333
LN07,1c,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0.878787879
LN07,1c,Lysinema,ciliatum,lysicili,soil,No,s,-1
LN07,1d,Acacia,lasiocarpa,acaclasi,soil,No,s,0.076923077
LN07,1d,Andersonia,lehmanniana,andelehm,soil,No,s,-0.035714286
LN07,1d,Banksia,leptophylla,banklept,canopy,No,s,-0.092198582
LN07,1d,Banksia,sessilis,banksess,canopy,No,s,0.846153846
LN07,1d,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,0.05
LN07,1d,Gompholobium,tomentosum,gomptome,soil,No,s,0.454545455
LN07,1d,Hakea,costata,hakecost,canopy,No,s,-0.25
LN07,1d,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0
LN07,1d,Lysinema,ciliatum,lysicili,soil,No,s,-0.2
LN07,2a,Acacia,lasiocarpa,acaclasi,soil,No,s,-0.5
LN07,2a,Andersonia,lehmanniana,andelehm,soil,No,s,0
LN07,2a,Banksia,leptophylla,banklept,canopy,No,s,-0.076923077
LN07,2a,Banksia,sessilis,banksess,canopy,No,s,1
LN07,2a,Bossiaea,eriocarpa,bosserio,soil,No,s,0.5
LN07,2a,Gompholobium,tomentosum,gomptome,soil,No,s,0.25
LN07,2a,Hakea,costata,hakecost,canopy,No,s,-0.333333333
LN07,2a,Hakea,trifurcata,haketrif,canopy,No,s,0
LN07,2a,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0.542168675
LN07,2a,Lysinema,ciliatum,lysicili,soil,No,s,-0.333333333
LN07,2b,Acacia,lasiocarpa,acaclasi,soil,No,s,0.5
LN07,2b,Andersonia,lehmanniana,andelehm,soil,No,s,-0.047619048
LN07,2b,Astroloma,xerophyllum,astrxero,soil,No,s,-1
LN07,2b,Banksia,leptophylla,banklept,canopy,No,s,0
LN07,2b,Banksia,sessilis,banksess,canopy,No,s,-0.666666667
LN07,2b,Bossiaea,eriocarpa,bosserio,soil,No,s,0.327433628
LN07,2b,Calytrix,sp.,calytrixSP,soil,No,s,-1
LN07,2b,Gompholobium,tomentosum,gomptome,soil,No,s,0.215686275
LN07,2b,Hakea,costata,hakecost,canopy,No,s,-1
LN07,2b,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0.517241379
LN07,2b,Lysinema,ciliatum,lysicili,soil,No,s,-1
LN07,2c,Acacia,lasiocarpa,acaclasi,soil,No,s,0.142857143
LN07,2c,Andersonia,lehmanniana,andelehm,soil,No,s,0.337579618
LN07,2c,Banksia,leptophylla,banklept,canopy,No,s,-0.333333333
LN07,2c,Banksia,sessilis,banksess,canopy,No,s,0.263157895
LN07,2c,Bossiaea,eriocarpa,bosserio,soil,No,s,0.363636364
LN07,2c,Gompholobium,tomentosum,gomptome,soil,No,s,0.333333333
LN07,2c,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0.271111111
LN07,2c,Lysinema,ciliatum,lysicili,soil,No,s,-0.851851852
LN07,2d,Acacia,lasiocarpa,acaclasi,soil,No,s,0.6
LN07,2d,Andersonia,lehmanniana,andelehm,soil,No,s,0.246376812
LN07,2d,Banksia,leptophylla,banklept,canopy,No,s,-0.185185185
LN07,2d,Banksia,sessilis,banksess,canopy,No,s,0.5
LN07,2d,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,0.162790698
LN07,2d,Gompholobium,tomentosum,gomptome,soil,No,s,0.714285714
LN07,2d,Hakea,costata,hakecost,canopy,No,s,-0.428571429
LN07,2d,Hakea,trifurcata,haketrif,canopy,No,s,-1
LN07,2d,Leucopogon,sp. lesueur,leuclesu,soil,No,s,1
LN07,2d,Lysinema,ciliatum,lysicili,soil,No,s,-1
LN08,1a,Andersonia,lehmanniana,andelehm,soil,No,s,0.571428571
LN08,1a,Banksia,leptophylla,banklept,canopy,No,s,0.512195122
LN08,1a,Banksia,sessilis,banksess,canopy,No,s,0.4
LN08,1a,Bossiaea,eriocarpa,bosserio,soil,No,s,0.310344828
LN08,1a,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,-1
LN08,1a,Gompholobium,tomentosum,gomptome,soil,No,s,0.68
LN08,1a,Hakea,costata,hakecost,canopy,No,s,-1
LN08,1a,Hibbertia,subvaginata,hibbsubv,soil,No,s,0
LN08,1a,Leucopogon,sp. lesueur,leuclesu,soil,No,s,0.542857143
LN08,1a,Lysinema,ciliatum,lysicili,soil,No,s,1
LN08,1b,Acacia,lasiocarpa,acaclasi,soil,No,s,0.571428571
LN08,1b,Andersonia,lehmanniana,andelehm,soil,No,s,0.333333333
LN08,1b,Banksia,leptophylla,banklept,canopy,No,s,0.714285714
LN08,1b,Banksia,sessilis,banksess,canopy,No,s,0.428571429
LN08,1b,Bossiaea,eriocarpa,bosserio,soil,No,s,0.75
LN08,1b,Cryptandra or Mirbelia,sp.,crypt/mirb,soil,No,s,-0.345794393
