taxon,subspecies,latitude (deg),longitude (deg),elevation.avg,elevation.rep,site.rep,aspect,aspect.cardinal,satwc.leaf.dm,c.leaf.dm,gmin.leaf,gmin.stem,c.stem.dm,satwc.stem.dm,wd.branch,lma,leaf.size,hv,rbt.branch,dbh.cm,tree.height.m,rbt.bole,wd.bole,bark.dens.bole,vessel.dens.branch,Lumen.area.branch,Fibre.area.branch,vessel.diam.branch,kv.branch,ks.branch,fibre.dens.branch,Depth to bedrock.cm,Percent Clay,pH (0-140),Percent Sand,Percent Silt,Soil organic content (t.h),BIO1_clip,BIO2_clip,BIO3_clip,BIO4_clip,BIO5_clip,BIO6_clip,BIO7_clip,BIO8_clip,BIO9_clip,BIO10_clip,BIO11,BIO12_clip,BIO13_clip,BIO14_clip,BIO15_clip,BIO16_clip,BIO17_clip,Summer_Pre,BIO19_clip,object.id,transect,site.no,site.id,Method,tree.no,db.damage,bt,db.s1,db.s2,db.s3,db.s4,db.s5,db.s6,db.s7,db.s8,db.s9,db.s10,db.s11,db.s12,db.s13,db.s14,db.s15,stem.no,db.max,rbt,wd
Eucalyptus pauciflora subsp. niphophila,Eniph,-36.39341203,148.43138,1675,1674.213623,D6,157.2489929,SE,1.132002161,0.045059151,3.784698711,6.200246112,0.168267162,1.289855382,0.527395013,360.3045493,10.573,5.842378568,20.0455689,9.7,3.4,17.86941581,0.708239497,0.392225821,22.65456297,4.1487302,95.8512698,46.34068335,0.172,3.89357416,0.55022225,729,23,56,58,19,147,6.0250001,8.8666697,39.7607994,494.7839966,16.2999992,-6,22.2999992,2.1333301,12.0667,12.0667,-0.05,1681,182,89,21.8288002,533,306,306,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. niphophila,Eniph,-36.393363,148.431317,1675,1673.86792,D7,157.2489929,SE,1.362494564,0.059676359,5.367702952,8.612916952,0.177077248,1.31935483,0.56346229,357.3871073,12.224,4.906192285,16.2860332,12.3,4.2,14.09214092,0.654524703,0.378024371,22.66682722,6.2460277,93.7539723,52.91205114,0.248,7.88833174,0.601000978,729,23,56,58,19,147,6.0250001,8.8666697,39.7607994,494.7839966,16.2999992,-6,22.2999992,2.1333301,12.0667,12.0667,-0.05,1681,182,89,21.8288002,533,306,306,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. niphophila,Eniph,-36.39338102,148.431434,1675,1674.404053,D8,157.2489929,SE,1.089049064,0.051396169,3.636381479,14.21958455,0.094212539,1.127245716,0.555587924,379.382159,11.524,4.976631928,17.0265388,12.3,4.2,14.09214092,0.640598646,0.369386606,22.60800907,3.9864149,96.0135851,45.44479447,0.159,3.588310469,0.578655534,729,23,56,58,19,147,6.0250001,8.8666697,39.7607994,494.7839966,16.2999992,-6,22.2999992,2.1333301,12.0667,12.0667,-0.05,1681,182,89,21.8288002,533,306,306,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. niphophila,Eniph,-36.39333802,148.431522,1675,1676.003296,D9,157.2489929,SE,1.13459433,0.045183311,7.159595738,5.761813576,0.078691004,1.005528944,0.481351508,347.7453736,17.076,5.163907775,14.4739853,13.2,5.4,14.14141414,0.626672588,0.340064124,27.45982646,4.9747883,95.0252117,46.38704711,0.161,4.427704729,0.506551366,729,23,56,58,19,147,6.0250001,8.8666697,39.7607994,494.7839966,16.2999992,-6,22.2999992,2.1333301,12.0667,12.0667,-0.05,1681,182,89,21.8288002,533,306,306,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. niphophila,Eniph,-36.39342603,148.431464,1675,1676.20166,D10,157.2489929,SE,1.198820927,0.051467762,4.612382684,9.660538299,0.085224963,1.017208681,0.526981599,318.6740078,8.718,5.68662236,13.7731146,10.8,4.2,16.04938272,0.684366255,0.416822592,24.64344847,6.0980126,93.9019874,54.38728818,0.295,7.261661042,0.561203882,729,23,56,58,19,147,6.0250001,8.8666697,39.7607994,494.7839966,16.2999992,-6,22.2999992,2.1333301,12.0667,12.0667,-0.05,1681,182,89,21.8288002,533,306,306,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. niphophila,Eniph,-36.38524001,148.45115,1630,1628.204956,E1,346.4299927,N,1.478010799,0.075610905,7.865289947,19.21215647,0.16205353,1.251209824,0.560651866,361.5074541,15.629,4.144204949,20.5928054,12.4,5.2,13.44086022,0.702730287,0.348494361,50.82794726,5.0061314,94.9938686,33.95968534,0.0499,2.536599836,0.590197951,440,24,56,58,19,141,6.3208299,8.40833,38.3941994,494.3609924,16.5,-5.4000001,21.8999996,2.48333,12.2333002,12.3667002,0.25,1636,176,88,20.75,512,302,303,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. niphophila,Eniph,-36.38528896,148.451171,1630,1627.98291,E2,346.4299927,N,1.180561843,0.054043941,7.5874394,11.46377849,0.099506304,0.976056422,0.524,378.9659307,14.177,4.057783602,18.1614914,8.5,4.4,17.25490196,0.675796374,0.642491097,38.28530897,4.4271503,95.5728497,36.49071501,0.0714,2.732304746,0.548272864,440,24,56,58,19,141,6.3208299,8.40833,38.3941994,494.3609924,16.5,-5.4000001,21.8999996,2.48333,12.2333002,12.3667002,0.25,1636,176,88,20.75,512,302,303,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. niphophila,Eniph,-36.38529299,148.451216,1630,1628.552002,E3,346.4299927,N,1.248908194,0.052120411,7.822452381,8.478027156,0.096879447,1.093196999,0.562462072,381.2369585,11.981,3.820583683,19.8650347,10.6,4,17.61006289,0.71221837,0.419174942,36.80524954,5.0968729,94.9031271,40.41546106,0.0963,3.545005651,0.592669693,440,24,56,58,19,141,6.3208299,8.40833,38.3941994,494.3609924,16.5,-5.4000001,21.8999996,2.48333,12.2333002,12.3667002,0.25,1636,176,88,20.75,512,302,303,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. niphophila,Eniph,-36.38524496,148.451202,1630,1627.126099,E4,346.4299927,N,1.162627292,0.050244294,11.56116239,11.86236276,0.151650286,1.243199963,0.638362228,355.242409,11.922,3.179443364,21.0589742,NA,4,11.49425287,0.70625006,0.407709483,33.81277674,5.2010721,94.7989279,42.06578167,0.13,4.402845978,0.673385493,440,24,56,58,19,141,6.3208299,8.40833,38.3941994,494.3609924,16.5,-5.4000001,21.8999996,2.48333,12.2333002,12.3667002,0.25,1636,176,88,20.75,512,302,303,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. niphophila,Eniph,-36.38521797,148.451309,1630,1627.484009,E5,348.8569946,N,0.968697705,0.040893792,4.623959517,6.607172413,0.119099386,1.082559002,0.56424772,297.1652191,10.477,3.892132005,19.0800547,14.5,4.6,11.95402299,0.774554056,0.374375526,26.41461129,5.579467,94.420533,49.42949901,0.234,6.185840183,0.59759006,440,24,56,58,19,141,6.3208299,8.40833,38.3941994,494.3609924,16.5,-5.4000001,21.8999996,2.48333,12.2333002,12.3667002,0.25,1636,176,88,20.75,512,302,303,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. niphophila,Eniph,-36.38521596,148.451345,1630,1628.003296,E6,348.8569946,N,1.183586264,0.046841973,4.549005694,10.88999833,0.126411149,1.232353368,0.54440367,330.9792285,10.11,4.368031014,21.9647966,10.3,4.2,17.47572816,0.686355692,0.394575432,34.22444784,6.0091442,93.9908558,45.75883967,0.15,5.124138669,0.579209185,440,24,56,58,19,141,6.3208299,8.40833,38.3941994,494.3609924,16.5,-5.4000001,21.8999996,2.48333,12.2333002,12.3667002,0.25,1636,176,88,20.75,512,302,303,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. niphophila,Eniph,-36.38527597,148.451434,1630,1629.33667,E7,348.8569946,N,1.055801841,0.035400318,7.368991324,10.49945944,0.177166223,1.34007264,0.593719008,395.4719737,10.954,2.703062646,16.3055152,12.8,6,15.625,0.631002539,0.466156891,24.42273549,3.4980984,96.5019016,40.15805848,0.119,2.899982709,0.615240734,440,24,56,58,19,141,6.3208299,8.40833,38.3941994,494.3609924,16.5,-5.4000001,21.8999996,2.48333,12.2333002,12.3667002,0.25,1636,176,88,20.75,512,302,303,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. niphophila,Eniph,-36.38527899,148.451468,1630,1629.615356,E8,348.8569946,N,1.14960638,0.054894161,6.004061675,19.64419764,0.206414061,1.377950062,0.588633094,331.5063997,9.141,4.795254418,13.8277699,19.9,7.8,9.380234506,0.692324002,0.472497089,37.71598152,3.4598335,96.5401665,32.36381095,0.0468,1.764127554,0.609728692,440,24,56,58,19,141,6.3208299,8.40833,38.3941994,494.3609924,16.5,-5.4000001,21.8999996,2.48333,12.2333002,12.3667002,0.25,1636,176,88,20.75,512,302,303,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. niphophila,Eniph,-36.38527698,148.451549,1630,1628.01355,E9,348.8569946,N,1.155267144,0.050662085,5.10344686,8.993706281,0.09379379,1.00507304,0.579217604,349.8034472,9.921,6.095812075,20.8325894,15.2,5,12.28070175,0.698292313,0.385989077,47.76841243,5.3393408000000004,94.6606592,35.99738618,0.0659,3.148124437,0.611888412,440,24,56,58,19,141,6.3208299,8.40833,38.3941994,494.3609924,16.5,-5.4000001,21.8999996,2.48333,12.2333002,12.3667002,0.25,1636,176,88,20.75,512,302,303,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. niphophila,Eniph,-36.38521504,148.45159,1630,1627.22168,E10,348.8569946,N,1.102003848,0.04917239,3.642772184,6.758524092,0.074793893,0.950200337,0.602529462,324.2263751,13.217,4.704180871,16.8947882,13.2,7,12.62626263,0.68967142,0.394338149,25.68636151,4.009319,95.990681,42.67711507,0.128,3.275655095,0.627695789,440,24,56,58,19,141,6.3208299,8.40833,38.3941994,494.3609924,16.5,-5.4000001,21.8999996,2.48333,12.2333002,12.3667002,0.25,1636,176,88,20.75,512,302,303,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora,Transition,-36.36334204,148.480422,1560,1562.495483,F1,138.4060059,SE,1.074463831,0.05090414,6.303071025,25.5553043,0.132972965,1.179904918,0.599470713,290.6819618,20.573,4.779075855,20.6116495,17.1,6.2,13.25536062,0.670323172,0.422161029,55.01417011,9.2240395,90.7759605,44.83340049,0.136,7.467552902,0.660384875,0,25,59,57,18,122,6.7333298,8.3500004,38.1278992,493.2009888,17,-4.9000001,21.8999996,3,12.75,12.75,0.65,1548,163,85,19.0128002,476,294,294,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora,Transition,-36.36335696,148.480538,1560,1561.380127,F2,138.4060059,SE,0.884370042,0.0303077,3.669420643,8.457418149,NA,NA,0.692535714,288.6163982,10.928,1.912243019,17.8637473,13.4,7.2,14.4278607,0.734234804,0.441414526,38.17901912,5.862384,94.137616,42.35452492,0.125,4.758983793,0.73566311,0,25,59,57,18,122,6.7333298,8.3500004,38.1278992,493.2009888,17,-4.9000001,21.8999996,3,12.75,12.75,0.65,1548,163,85,19.0128002,476,294,294,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora,Transition,-36.36338697,148.480589,1560,1560.191528,F3,138.4060059,SE,1.256511814,0.063595133,6.556828558,17.46354177,0.043879151,1.137656783,0.629930929,392.8752696,15.762,3.47725718,15.0113206,10.3,5.8,15.53398058,0.778798188,0.379298228,37.46837856,6.9157646,93.0842354,46.49337827,0.177,6.622470422,0.67673213,0,25,59,57,18,122,6.7333298,8.3500004,38.1278992,493.2009888,17,-4.9000001,21.8999996,3,12.75,12.75,0.65,1548,163,85,19.0128002,476,294,294,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora,Transition,-36.36343399,148.480514,1560,1555.340332,F4,138.4060059,SE,1.229087913,0.055315063,6.209829067,13.64920092,0.097357905,1.177674486,0.571371505,340.7275837,15.201,2.174401084,15.515247,12.6,6.8,23.28042328,0.70028175,0.458624655,30.14223029,6.9627863,93.0372137,51.88715979,0.28,8.4436238,0.614132219,0,25,59,57,18,122,6.7333298,8.3500004,38.1278992,493.2009888,17,-4.9000001,21.8999996,3,12.75,12.75,0.65,1548,163,85,19.0128002,476,294,294,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora,Transition,-36.36341102,148.48044,1560,1553.746338,F5,138.4060059,SE,1.051974,0.040975115,18.02434366,7.248658889,0.091248234,1.250671841,0.574122807,324.4500398,15.092,2.838899421,15.4186549,13.3,6.4,12.53132832,0.7469672,0.420990572,34.05795927,6.3768423,93.6231577,46.96384431,0.177,6.012668678,0.613227348,0,25,59,57,18,122,6.7333298,8.3500004,38.1278992,493.2009888,17,-4.9000001,21.8999996,3,12.75,12.75,0.65,1548,163,85,19.0128002,476,294,294,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora,Transition,-36.36345402,148.480449,1560,1558.908569,F6,138.4060059,SE,1.015344464,0.048066141,14.20256416,8.256276268,0.06576335,1.064189678,0.739093375,305.6722947,18.084,3.461984314,15.5355153,10.7,6.6,19.9376947,0.75598598,0.392830408,43.73130658,7.4215422,92.5784578,45.02195242,0.14,6.105237254,0.798342717,0,25,59,57,18,122,6.7333298,8.3500004,38.1278992,493.2009888,17,-4.9000001,21.8999996,3,12.75,12.75,0.65,1548,163,85,19.0128002,476,294,294,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora,Transition,-36.36349803,148.480485,1560,1557.200195,F7,138.4060059,SE,0.922103144,0.038582493,6.014595612,16.49946105,0.103581397,1.065421961,0.568003506,312.5299178,15.459,3.705256426,14.0621269,10.8,4.6,21.60493828,0.7469672,0.416040726,27.81114294,6.7719141,93.2280859,54.03515736,0.283,7.869691448,0.60926222,0,25,59,57,18,122,6.7333298,8.3500004,38.1278992,493.2009888,17,-4.9000001,21.8999996,3,12.75,12.75,0.65,1548,163,85,19.0128002,476,294,294,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora,Transition,-36.36345302,148.480375,1560,1554.138184,F8,128.4179993,SE,1.050334755,0.035817245,8.66868039,14.95943545,0.088516846,1.091644981,0.591364223,323.9369258,21.118,4.525374032,15.6314522,10.2,6.3,20.2614379,0.763943727,0.42394092,26.61740388,5.7231397,94.2768603,50.47638421,0.23,6.12541692,0.627263383,0,25,59,57,18,122,6.7333298,8.3500004,38.1278992,493.2009888,17,-4.9000001,21.8999996,3,12.75,12.75,0.65,1548,163,85,19.0128002,476,294,294,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora,Transition,-36.36356701,148.480392,1560,1554.691528,F9,128.4179993,SE,1.268109796,0.053395965,10.11084778,13.14005724,0.084171761,1.290955256,0.564632731,322.2638871,15.734,4.346370225,14.4827995,12.6,5.1,14.81481481,0.630253575,0.41264589,39.17728368,6.2958059,93.7041941,43.68334295,0.128,4.999787647,0.602569326,0,25,59,57,18,122,6.7333298,8.3500004,38.1278992,493.2009888,17,-4.9000001,21.8999996,3,12.75,12.75,0.65,1548,163,85,19.0128002,476,294,294,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora,Transition,-36.36355997,148.480413,1560,1554.629028,F10,128.4179993,SE,1.221100783,0.070049513,5.539216929,19.77576481,0.09071528,1.250338971,0.586216561,339.0349157,12.745,3.0243462229999998,17.034251,9.7,5.2,18.55670103,0.730123301,0.396722809,41.97863981,7.1506803,92.8493197,45.0420953,0.142,5.957366096,0.631363335,0,25,59,57,18,122,6.7333298,8.3500004,38.1278992,493.2009888,17,-4.9000001,21.8999996,3,12.75,12.75,0.65,1548,163,85,19.0128002,476,294,294,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. pauciflora,Epauc,-36.35129297,148.519629,1480,1482.007324,G1,353.45401,N,1.202871356,0.063544878,6.913850044,4.946667341,0.06780461,1.11580243,0.63445791,308.3267549,31.669,2.992831237,17.1499108,26,10.6,19.74358974,0.71221837,0.575510204,36.90270075,7.6285665,92.3714335,49.62197777,0.205,7.558038708,0.686855109,253,22,57,63,15,110,7.34167,9.03333,39.2753983,506.7900085,18.3999996,-4.5999999,23,3.5999999,13.5333004,13.5333004,1.13333,1417,152,82,16.7929001,426,282,282,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. pauciflora,Epauc,-36.35144502,148.519516,1480,1479.342407,G2,3.46823,N,1.220077507,0.058016032,2.338815393,18.11829459,0.082595966,1.189015744,0.589096916,387.2960666,43.703,2.640680713,13.5640661,11.1,9,36.03603604,0.674816959,0.39862543,26.2285202,4.9538366,95.0461634,46.9864773,0.181,4.737573445,0.619800837,253,22,57,63,15,110,7.34167,9.03333,39.2753983,506.7900085,18.3999996,-4.5999999,23,3.5999999,13.5333004,13.5333004,1.13333,1417,152,82,16.7929001,426,282,282,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. pauciflora,Epauc,-36.35127604,148.519812,1480,1483.214111,G3,353.45401,N,1.307914074,0.066072122,5.468144225,28.48738988,0.052409692,1.059498108,0.631178904,322.2625171,27.023,2.439768026,20.3807515,22.4,6.9,24.10714286,0.787286452,0.476448998,25.18777756,7.5878043,92.4121957,60.06034359,0.437,10.99450746,0.683003904,253,22,57,63,15,110,7.34167,9.03333,39.2753983,506.7900085,18.3999996,-4.5999999,23,3.5999999,13.5333004,13.5333004,1.13333,1417,152,82,16.7929001,426,282,282,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. pauciflora,Epauc,-36.35124503,148.519857,1480,1476.978271,G4,355.6960144,N,1.440286402,0.082352602,8.989188071,6.423047964,0.066731662,1.226193222,0.5967723,313.5553756,29.634,2.243912364,15.0255569,18.5,7.5,21.26126126,0.70028175,0.379364851,42.10608575,7.8940138,92.1059862,46.72238385,0.183,7.693185225,0.647919125,253,22,57,63,15,110,7.34167,9.03333,39.2753983,506.7900085,18.3999996,-4.5999999,23,3.5999999,13.5333004,13.5333004,1.13333,1417,152,82,16.7929001,426,282,282,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. pauciflora,Epauc,-36.35127797,148.519985,1480,1478.559204,G5,353.45401,N,1.198965129,0.05797224,16.6716187,25.63977393,0.070734806,1.050405606,0.577714286,292.5445452,19.194,2.672974794,17.7461835,24,9.35,14.44444444,0.672694893,0.47175722,30.68906107,9.3246762,90.6753238,59.94956354,0.466,14.29620529,0.63712404,253,22,57,63,15,110,7.34167,9.03333,39.2753983,506.7900085,18.3999996,-4.5999999,23,3.5999999,13.5333004,13.5333004,1.13333,1417,152,82,16.7929001,426,282,282,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. pauciflora,Epauc,-36.35141501,148.520054,1480,1479.794556,G6,353.45401,N,1.405181439,0.071590526,6.561099838,11.22804638,0.101867733,1.00460396,0.574777618,332.1209981,25.488,4.205265046,11.0073597,20.5,13.6,20.48780488,0.666328695,0.436609636,39.23661898,9.5174137,90.4825863,53.26859699,0.31,12.15620048,0.63523562,253,22,57,63,15,110,7.34167,9.03333,39.2753983,506.7900085,18.3999996,-4.5999999,23,3.5999999,13.5333004,13.5333004,1.13333,1417,152,82,16.7929001,426,282,282,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. pauciflora,Epauc,-36.35143303,148.520094,1480,1483.506226,G7,353.45401,N,1.354124359,0.063746116,7.794988602,13.47955687,0.198062282,1.310906927,0.586553432,383.0720348,23.919,3.350420498,18.7232257,32,17.6,12.91666667,0.732112738,0.188526338,43.64120439,6.2617429,93.7382571,41.19410271,0.105,4.563006997,0.625735372,253,22,57,63,15,110,7.34167,9.03333,39.2753983,506.7900085,18.3999996,-4.5999999,23,3.5999999,13.5333004,13.5333004,1.13333,1417,152,82,16.7929001,426,282,282,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. pauciflora,Epauc,-36.35148601,148.520056,1480,1486.33252,G8,353.45401,N,1.442140598,0.068546463,8.294474002,11.85893427,0.095514002,1.170215845,0.568689032,347.2595201,22.715,5.708028425,17.9840282,13,10,26.15384616,0.640863904,0.397260274,41.45865951,9.7858244,90.2141756,52.92440457,0.274,11.3802433,0.630376577,253,22,57,63,15,110,7.34167,9.03333,39.2753983,506.7900085,18.3999996,-4.5999999,23,3.5999999,13.5333004,13.5333004,1.13333,1417,152,82,16.7929001,426,282,282,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. pauciflora,Epauc,-36.35149003,148.52004,1480,1484.487305,G9,353.45401,N,1.353065321,0.069950487,9.850324707,10.51926066,0.091426379,1.151122984,0.604133858,393.3358391,26.605,3.560721397,17.1128076,15.6,11.3,31.62393162,0.65054583,0.435045317,24.14274212,3.2886899,96.7113101,40.14625901,0.092,2.220342344,0.624677566,253,22,57,63,15,110,7.34167,9.03333,39.2753983,506.7900085,18.3999996,-4.5999999,23,3.5999999,13.5333004,13.5333004,1.13333,1417,152,82,16.7929001,426,282,282,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. pauciflora,Epauc,-36.35140403,148.519941,1480,1495.673218,G10,353.45401,N,1.31047052,0.066066799,7.467580156,11.97408504,0.061292362,1.054797239,0.59065762,311.2159099,27.354,2.706071629,16.8689636,13.3,15.8,34.08521304,0.688345129,0.415766119,42.51600318,10.3951598,89.6048402,54.02599337,0.288,12.26580978,0.659180485,253,22,57,63,15,110,7.34167,9.03333,39.2753983,506.7900085,18.3999996,-4.5999999,23,3.5999999,13.5333004,13.5333004,1.13333,1417,152,82,16.7929001,426,282,282,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. pauciflora,Epauc,-36.34447597,148.537315,1400,1411.100098,H1,356.1860046,N,1.054697198,0.051431348,18.51355663,15.48537865,0.131165804,1.072245194,0.575358471,386.2299736,19.724,3.899848633,11.6393392,23.8,8.9,22.96918768,0.754849159,0.415749855,50.02226326,7.9104853,92.0895147,43.16707498,0.127,6.349697202,0.624781739,9,22,57,62,16,101,7.9749999,9.7333298,41.0689011,509.6279907,19.2999992,-4.4000001,23.7000008,7.1166701,14.2333002,14.2333002,1.73333,1264,138,76,15.7279997,384,261,261,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus pauciflora subsp. pauciflora,Epauc,-36.34444403,148.537349,1400,1390.552979,H2,356.1860046,N,0.975537896,0.048575084,11.24058111,11.95843876,0.092648655,0.927621491,0.584052075,351.6936596,19.573,2.017767741,17.3692908,22.8,15.5,15.20467836,0.668450761,0.449843619,58.32359496,11.4938587,88.5061413,48.59308143,0.189,11.02640857,0.659900055,9,22,57,62,16,101,7.9749999,9.7333298,41.0689011,509.6279907,19.2999992,-4.4000001,23.7000008,7.1166701,14.2333002,14.2333002,1.73333,1264,138,76,15.7279997,384,261,261,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
