sample_date,spp,age,Rep,date,context,WD kg/m3,leaf_area_mm2,SLAmm2mg,C%,N%,P%,notes,leaf_mass_mg,LM/SM80,LMF80,duplicate,d13C_bark,C%_bark,d15N_bark,N%_bark,d13C_wood,C%_wood,d15N_wood,N%_wood,Al,B,calcium,Cu,Fe,K,Mg,Mn,Na,S,Zn,Asat_area (micromol/m2/s),gsw (mol/m2/s),Ci,Ca,CiCa ratio,Tleaf,DBH,CBH,SLA_photosynthesis_mm2mg,Amass,date_WD,Bark thickness (mm),Bark area (cm2),Pith diam (mm),N(%)_leaf,LMA_leaf_isotope_gm2,gas_d15N_leaf,gas_ d13C_leaf,Species
09/23/10,EryChl,sapling,4,dry season (Sep 2010),dry_season_measurement_on_sapling,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erythrophloem chlorostachys
09/23/10,EryChl,sapling,5,dry season (Sep 2010),dry_season_measurement_on_sapling,520,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erythrophloem chlorostachys
09/23/10,EryChl,sapling,7,dry season (Sep 2010),dry_season_measurement_on_sapling,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erythrophloem chlorostachys
09/24/10,EucMin,adult,1,dry season (Sep 2010),dry_season_measurement_on_adult,490,9148,5.3,50.11,0.6455,0.0345,NA,1738.666667,1.0829,0.5199,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata
09/24/10,EucMin,adult,2,dry season (Sep 2010),dry_season_measurement_on_adult,550,NA,NA,NA,NA,NA,NA,NA,0.9172,0.4784,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata
09/24/10,EucMin,adult,3,dry season (Sep 2010),dry_season_measurement_on_adult,540,NA,NA,NA,NA,NA,NA,NA,0.7955,0.4431,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata
09/27/10,EucMin,adult,8,dry season (Sep 2010),dry_season_measurement_on_adult,500,4752,3.9,49.8,1.03,0.05825,NA,1218.333333,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata
09/24/10,EucMin,adult,10,dry season (Sep 2010),dry_season_measurement_on_adult,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata
09/24/10,EucMin,adult,11,dry season (Sep 2010),dry_season_measurement_on_adult,570,8694,5.4,49.49,0.8632,0.04132,NA,1605.333333,1.7903,0.6416,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata
09/24/10,EucMin,adult,12,dry season (Sep 2010),dry_season_measurement_on_adult,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata
09/27/10,EucMin,adult,30,dry season (Sep 2010),dry_season_measurement_on_adult,490,4418,6.8,49.72,1.051,0.0533,NA,645.6666667,1.3735,0.5787,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata
09/24/10,EucMin,sapling,1,dry season (Sep 2010),dry_season_measurement_on_sapling,460,7484,5.5,48.85,0.8646,0.04167,NA,1352.333333,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata
09/24/10,EucMin,sapling,2,dry season (Sep 2010),dry_season_measurement_on_sapling,500,9744,6,49.93,0.8123,0.04494,NA,1633.333333,0.6149,0.3808,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata
09/24/10,EucMin,sapling,3,dry season (Sep 2010),dry_season_measurement_on_sapling,450,5847,5.2,50.02,0.7318,0.036,NA,1134,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata
09/27/10,EucMin,sapling,4,dry season (Sep 2010),dry_season_measurement_on_sapling,550,9181,5.2,47.2,0.6602,0.034,NA,1771,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata
09/24/10,EucMin,sapling,6,dry season (Sep 2010),dry_season_measurement_on_sapling,520,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata
09/24/10,EucTet,adult,1,dry season (Sep 2010),dry_season_measurement_on_adult,510,9078,4.5,46.57,0.6912,0.03743,NA,1998,1.3263,0.5701,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tetrodonta
09/24/10,EucTet,adult,2,dry season (Sep 2010),dry_season_measurement_on_adult,570,4383,5.1,47.81,0.7014,0.03425,NA,862.3333333,1.449,0.5917,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tetrodonta
09/24/10,EucTet,adult,3,dry season (Sep 2010),dry_season_measurement_on_adult,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tetrodonta
09/24/10,EucTet,adult,4,dry season (Sep 2010),dry_season_measurement_on_adult,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tetrodonta
09/24/10,EucTet,adult,5,dry season (Sep 2010),dry_season_measurement_on_adult,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tetrodonta
09/27/10,EucTet,adult,6,dry season (Sep 2010),dry_season_measurement_on_adult,600,4628,5.1,48.54,0.7639,0.03864,NA,905.6666667,1.9955,0.6662,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tetrodonta
09/24/10,EucTet,adult,7,dry season (Sep 2010),dry_season_measurement_on_adult,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tetrodonta
09/24/10,EucTet,sapling,1,dry season (Sep 2010),dry_season_measurement_on_sapling,500,5047,5.6,47.5,0.8205,0.04699,NA,907.6666667,2.2899,0.696,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tetrodonta
09/27/10,EucTet,sapling,2,dry season (Sep 2010),dry_season_measurement_on_sapling,490,4585,4.8,48.15,0.8933,0.03751,NA,962,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tetrodonta
09/24/10,EucTet,sapling,4,dry season (Sep 2010),dry_season_measurement_on_sapling,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tetrodonta
09/24/10,EucTet,sapling,5,dry season (Sep 2010),dry_season_measurement_on_sapling,520,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tetrodonta
09/24/10,EucTet,sapling,6,dry season (Sep 2010),dry_season_measurement_on_sapling,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tetrodonta
09/24/10,EucTet,sapling,7,dry season (Sep 2010),dry_season_measurement_on_sapling,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tetrodonta
09/24/10,EucTet,sapling,10,dry season (Sep 2010),dry_season_measurement_on_sapling,560,NA,NA,NA,NA,NA,NA,NA,1.9722,0.6636,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tetrodonta
09/24/10,EucTet,sapling,11,dry season (Sep 2010),dry_season_measurement_on_sapling,520,2871,6.1,48.73,0.9219,0.05367,NA,474.3333333,0.7746,0.4365,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tetrodonta
09/24/10,EucTet,sapling,12,dry season (Sep 2010),dry_season_measurement_on_sapling,560,5947,6.3,47.98,1.041,0.04955,NA,945,1.1829,0.5419,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tetrodonta
09/27/10,GreDec,adult,2,dry season (Sep 2010),dry_season_measurement_on_adult,500,1023,12.5,49.55,0.7524,0.07001,lflt (lobed),81.66666667,0.8401,0.4566,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea decurrens
09/27/10,GreDec,adult,4,dry season (Sep 2010),dry_season_measurement_on_adult,550,888,10.6,49.15,0.8284,0.03673,lflt (lobed),83.66666667,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea decurrens
09/27/10,GreDec,adult,5,dry season (Sep 2010),dry_season_measurement_on_adult,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea decurrens
09/27/10,GreDec,adult,41,dry season (Sep 2010),dry_season_measurement_on_adult,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea decurrens
09/27/10,GreDec,adult,42,dry season (Sep 2010),dry_season_measurement_on_adult,540,1141,11.4,51.72,1.213,0.08262,lflt (lobed),99.66666667,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea decurrens
09/27/10,GreDec,sapling,1,dry season (Sep 2010),dry_season_measurement_on_sapling,490,1806,11.6,42.72,1.208,0.07901,lflt (lobed),155,2.3364,0.7003,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea decurrens
09/27/10,GreDec,sapling,2,dry season (Sep 2010),dry_season_measurement_on_sapling,500,1316,11.2,51.83,1.058,0.06537,lflt (lobed),117.3333333,1.8642,0.6509,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea decurrens
09/27/10,GreDec,sapling,4,dry season (Sep 2010),dry_season_measurement_on_sapling,520,2467,10.9,51.42,1.333,0.08021,lflt (lobed),226.5,1.4864,0.5978,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea decurrens
09/27/10,GreDec,sapling,5,dry season (Sep 2010),dry_season_measurement_on_sapling,540,1403,11.9,51.22,1.032,0.0899,lflt (lobed),118.3333333,1.3303,0.5709,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea decurrens
09/27/10,GreDec,sapling,6,dry season (Sep 2010),dry_season_measurement_on_sapling,460,1642,9.8,46.68,0.3797,0.05458,lflt (lobed),167.3333333,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea decurrens
09/27/10,GrePte,adult,1,dry season (Sep 2010),dry_season_measurement_on_adult,500,932,4.9,36.41,0.5737,0.063,leaflet,189,2.5533,0.7186,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea pteridifolia
09/27/10,GrePte,adult,2,dry season (Sep 2010),dry_season_measurement_on_adult,500,2632,4.8,41.09,0.7219,0.04381,leaflet,552,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea pteridifolia
09/27/10,GrePte,adult,3,dry season (Sep 2010),dry_season_measurement_on_adult,500,1731,4.3,36.31,0.9356,0.06399,leaflet,402,1.3738,0.5787,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea pteridifolia
09/27/10,GrePte,adult,4,dry season (Sep 2010),dry_season_measurement_on_adult,500,1457,5,38.52,0.707,0.06705,leaflet,289,3.1727,0.7603,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea pteridifolia
09/27/10,GrePte,adult,5,dry season (Sep 2010),dry_season_measurement_on_adult,480,1867,4.2,41.11,0.8715,0.04048,leaflet,443,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea pteridifolia
09/27/10,GrePte,adult,6,dry season (Sep 2010),dry_season_measurement_on_adult,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea pteridifolia
09/27/10,GrePte,sapling,4,dry season (Sep 2010),dry_season_measurement_on_sapling,370,2803,7.4,41.9,0.9996,0.0572,leaflet,380,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea pteridifolia
09/27/10,GrePte,sapling,30,dry season (Sep 2010),dry_season_measurement_on_sapling,510,NA,NA,NA,NA,NA,NA,NA,1.9973,0.6664,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea pteridifolia
09/27/10,GrePte,sapling,31,dry season (Sep 2010),dry_season_measurement_on_sapling,500,NA,NA,NA,NA,NA,NA,NA,3.2612,0.7653,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea pteridifolia
09/27/10,GrePte,sapling,32,dry season (Sep 2010),dry_season_measurement_on_sapling,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea pteridifolia
09/27/10,GrePte,sapling,33,dry season (Sep 2010),dry_season_measurement_on_sapling,460,2023,6.4,41.91,0.7386,0.04986,leaflet,314,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea pteridifolia
09/23/10,LopLac,adult,1,dry season (Sep 2010),dry_season_measurement_on_adult,500,5343,7.9,47.44,0.939,0.05861,NA,677.6666667,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
09/27/10,LopLac,adult,2,dry season (Sep 2010),dry_season_measurement_on_adult,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
09/23/10,LopLac,adult,3,dry season (Sep 2010),dry_season_measurement_on_adult,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
09/23/10,LopLac,adult,4,dry season (Sep 2010),dry_season_measurement_on_adult,520,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
09/23/10,LopLac,adult,5,dry season (Sep 2010),dry_season_measurement_on_adult,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
09/23/10,LopLac,adult,6,dry season (Sep 2010),dry_season_measurement_on_adult,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
09/29/10,LopLac,adult,30,dry season (Sep 2010),dry_season_measurement_on_adult,490,4373,8.3,38.83,0.8419,0.10528,NA,525,0.8064,0.4464,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
09/29/10,LopLac,adult,31,dry season (Sep 2010),dry_season_measurement_on_adult,490,5151,6.2,45.21,1.182,0.04443,NA,827.6666667,0.6697,0.4011,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
09/27/10,LopLac,sapling,1,dry season (Sep 2010),dry_season_measurement_on_sapling,410,4580,6.1,46.71,0.7671,0.03995,NA,745.6666667,0.8751,0.4667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
09/29/10,LopLac,sapling,60,dry season (Sep 2010),dry_season_measurement_on_sapling,460,5161,6.5,51.3,0.8342,0.04769,NA,793.3333333,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
09/29/10,LopLac,sapling,61,dry season (Sep 2010),dry_season_measurement_on_sapling,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
09/29/10,LopLac,sapling,62,dry season (Sep 2010),dry_season_measurement_on_sapling,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
09/29/10,LopLac,sapling,63,dry season (Sep 2010),dry_season_measurement_on_sapling,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
09/29/10,LopLac,sapling,64,dry season (Sep 2010),dry_season_measurement_on_sapling,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
