Country,Locality,Latitude ,Longitude,State,Altitude (m),Plant Family,Plant species,Growth type,Herbivores,Growth type,Tree number,Leaf number,Leaf Damage Class - Dirzo method,Total leaf area (cm2)- Image J,Leaf area removed (cm2) - Image J,Herbivory (%) ,Miner damage class - Dirzo method,Gall damage class - Dirzo method,Collector
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,8,1,29.112,0.13,0.4,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,9,1,10.129,0.037,0.4,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,10,0,8.695,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,11,0,6.627,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,12,0,30.097,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,13,0,22.267,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,14,0,31.996,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,15,1,24.845,0.126,0.5,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,16,1,33.381,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,17,0,9.626,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,18,1,30.826,0.133,0.4,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,19,1,24.873,0.158,0.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,20,0,35.884,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,21,0,22.443,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,22,1,24.631,0.119,0.5,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,23,0,20.962,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,24,1,29.663,0.033,0.1,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,25,0,14.802,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,26,0,8.19,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,27,0,6.58,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,28,0,4.934,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,29,0,7.328,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,30,2,25.763,0.538,2.1,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,31,0,8.676,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,32,0,10.333,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,33,0,6.899,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,34,0,10.678,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,35,1,21.927,0.113,0.5,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,36,0,10.595,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,37,0,10.166,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,38,1,18.831,0.149,0.8,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,39,2,19.27,0.239,1.2,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,40,2,9.043,0.154,1.7,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,41,0,4.864,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,42,2,5.024,0.16,3.2,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,43,0,11.261,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,44,2,7.929,0.114,1.4,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,45,2,9.761,0.113,1.2,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,46,3,9.014,0.318,3.5,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,47,0,9.409,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,48,0,8.8,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,49,0,7.335,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,4,50,2,12.756,0.225,1.8,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,1,1,15.533,0.076,0.5,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,2,1,11.796,0.046,0.4,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,3,0,23.163,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,4,0,18.619,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,5,0,18.435,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,6,1,5.773,0.042,0.7,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,7,0,5.63,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,8,0,21.227,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,9,2,2.511,0.163,6.5,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,10,2,3.762,0.141,3.7,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,11,0,6.236,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,12,1,20.521,0.57,2.8,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,13,0,21.66,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,14,0,26.139,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,15,0,25.163,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,16,0,22.64,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,17,0,25.23,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,18,0,19.596,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,19,0,16.252,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,20,2,26.597,0.229,0.9,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,21,0,23.676,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,22,0,15.22,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,23,1,19.5,0.126,0.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,24,0,23.723,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,25,1,30.564,0.118,0.4,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,26,0,21.571,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,27,0,27.695,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,28,3,5.344,0.344,6.4,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,29,3,8.435,1.348,16,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,30,0,28.038,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,31,3,8.39,0.438,5.2,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,32,0,22.263,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,33,0,23.043,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,34,0,17.405,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,35,0,21.467,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,36,2,7.073,0.258,3.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,37,2,19.647,0.207,1.1,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,38,2,9.825,0.282,2.9,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,39,3,8.68,0.207,2.4,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,40,2,6.479,0.096,1.5,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,41,2,8.376,0.293,3.5,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,42,0,27.489,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,43,1,18.016,0.204,1.1,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,44,0,34.409,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,45,0,16.778,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,46,2,24.734,0.237,1,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,47,2,15.802,0.313,2,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,48,0,18.54,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,49,2,14.847,0.777,5.2,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Banksia serrata,Tree,chewers,shrub,5,50,2,16.555,1.449,8.8,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,1,0,7.493,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,2,3,10.224,0.586,5.7,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,3,0,6.835,0,0,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,4,1,11.235,0.223,2,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,5,1,3.752,0.005,0.1,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,6,3,8.583,1.062,12.4,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,7,4,9.261,1.669,18,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,8,0,5.208,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,9,2,7.083,0.014,0.2,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,10,0,8.416,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,11,3,9.596,0.505,5.3,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,12,3,6.348,0.283,4.5,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,13,4,8.416,1.869,22.2,0,4,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,14,5,9.785,3.59,36.7,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,15,3,6.715,0.602,9,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,16,4,6.455,1.023,15.8,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,17,4,5.377,1.163,21.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,18,3,15.052,0.806,5.4,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,19,4,15.891,2.124,13.4,1,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,20,2,12.223,0.67,5.5,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,21,2,7.441,0.731,9.8,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,22,2,6.888,0.194,2.8,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,23,2,8.129,0.384,4.7,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,24,4,9.973,2.95,29.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,25,0,6.261,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,26,3,9.642,0.629,6.5,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,27,3,6.281,0.757,12.1,0,2,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,28,2,5.921,0.082,1.4,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,29,3,13.777,2.485,18,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,30,3,9.827,1.243,12.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,31,2,10.758,0.19,1.8,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,32,2,15.968,0.138,0.9,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,33,0,11.98,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,34,3,18.311,1.512,8.3,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,35,3,6.384,0.382,6,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,36,3,4.544,0.697,15.3,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,37,0,8.477,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,38,2,8.563,0.247,2.9,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,39,4,8.072,6.147,76.2,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,40,4,4.765,1.368,28.7,1,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,41,2,3.614,0.175,4.8,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,42,2,9.217,0.254,2.8,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,43,4,5.899,1.152,19.5,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,44,3,18.604,0.914,4.9,1,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,45,4,10.845,4.16,38.4,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,46,4,17.407,4.2,24.1,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,47,3,6.161,0.219,3.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,48,5,8.325,2.646,31.8,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,49,3,6.968,1.269,18.2,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,1,50,2,2.231,0.053,2.4,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,2,1,4,10.13,2.997,29.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,2,2,2,17.371,0.175,1,2,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,2,3,4,7.438,2.246,30.2,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,2,4,5,1.886,0.647,34.3,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,2,5,3,16.809,1.133,6.7,0,0,Mark Ooi
