dataset_id,taxon_name,trait_name,value_type,value,unit,original_name,value_new,Source
NHNSW_2014,Aristida blakei,stem_growth_habit,mode,tufted,NA,Aristida blakei,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida calycina var. praealta,stem_growth_habit,mode,tufted,NA,Aristida calycina var. praealta,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida echinata,flowering_time,mode,yyyyyyyyyyyy,NA,Aristida echinata,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida gracilipes,flowering_time,mode,yyyyyyyyyyyy,NA,Aristida gracilipes,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida gracilipes,stem_growth_habit,mode,tufted,NA,Aristida gracilipes,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida helicophylla,flowering_time,mode,nnyyyyyyyynn,NA,Aristida helicophylla,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida holathera,stem_growth_habit,mode,tufted,NA,Aristida holathera,NA,Text by S. W. L. Jacobs & S. M. Hastings
NHNSW_2014,Aristida holathera var. holathera,stem_growth_habit,mode,tufted,NA,Aristida holathera var. holathera,NA,NA
NHNSW_2014,Aristida jerichoensis,stem_growth_habit,mode,tufted,NA,Aristida jerichoensis,NA,Text by S. W. L. Jacobs & S. M. Hastings
NHNSW_2014,Aristida jerichoensis var. jerichoensis,stem_growth_habit,mode,tufted,NA,Aristida jerichoensis var. jerichoensis,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida jerichoensis var. subspinulifera,stem_growth_habit,mode,tufted,NA,Aristida jerichoensis var. subspinulifera,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida leptopoda,stem_growth_habit,mode,tufted,NA,Aristida leptopoda,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida longicollis,stem_growth_habit,mode,tufted,NA,Aristida longicollis,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida muricata,stem_growth_habit,mode,tufted,NA,Aristida muricata,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida personata,stem_growth_habit,mode,tufted,NA,Aristida personata,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida platychaeta,stem_growth_habit,mode,tufted,NA,Aristida platychaeta,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida psammophila,stem_growth_habit,mode,tufted,NA,Aristida psammophila,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida ramosa,flowering_time,mode,yyyyyyyyyyyy,NA,Aristida ramosa,NA,Text by S. W. L. Jacobs & S. M. Hastings
NHNSW_2014,Aristida ramosa,stem_growth_habit,mode,tufted,NA,Aristida ramosa,NA,Text by S. W. L. Jacobs & S. M. Hastings
NHNSW_2014,Aristida strigosa,stem_growth_habit,mode,tufted,NA,Aristida strigosa,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Austrostipa rudis subsp. australis,stem_growth_habit,mode,tufted,NA,Austrostipa rudis subsp. australis,NA,Text by SWL Jacobs and J Everett 1993 (as Stipa); Taxon concept: Flora NSW vol 4 (1993)
NHNSW_2014,Austrostipa rudis subsp. nervosa,stem_growth_habit,mode,tufted,NA,Austrostipa rudis subsp. nervosa,NA,Text by SWL Jacobs and J Everett 1993 (as Stipa); Taxon concept: Flora NSW vol 4 (1993)
NHNSW_2014,Austrostipa scabra subsp. falcata,stem_growth_habit,mode,tufted,NA,Austrostipa scabra subsp. falcata,NA,Text by SWL Jacobs and J Everett 1993 (as Stipa); Taxon concept: Flora NSW vol 4 (1993)
NHNSW_2014,Austrostipa scabra subsp. scabra,stem_growth_habit,mode,tufted,NA,Austrostipa scabra subsp. Scabra,NA,Text by SWL Jacobs and J Everett 1993 (as Stipa); Taxon concept: Flora NSW vol 4 (1993)
NHNSW_2014,Capillipedium spicigerum,stem_growth_habit,mode,tufted,NA,Capillipedium spicigerum,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Chionochloa frigida,flowering_time,mode,yynnnnnnnnny,NA,Chionochloa frigida,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Chrysopogon sylvaticus,flowering_time,mode,nnnnnnnnnyyy,NA,Chrysopogon sylvaticus,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Cleistochloa subjuncea,flowering_time,mode,yyyyyyyyyyyy,NA,Cleistochloa subjuncea,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Cymbopogon ambiguus,flowering_time,mode,yyyyyyyyyyyy,NA,Cymbopogon ambiguus,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Cymbopogon obtectus,flowering_time,mode,yyyyyyyyyyyy,NA,Cymbopogon obtectus,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Cymbopogon refractus,flowering_time,mode,yyyyyyyyyyyy,NA,Cymbopogon refractus,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Dactyloctenium radulans,flowering_time,mode,yyyyyynnnnny,NA,Dactyloctenium radulans,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deschampsia cespitosa,flowering_time,mode,yyynnnnnyyyy,NA,Deschampsia cespitosa,NA,"Text by Jacobs, S.W.L., Whalley, R.D.B. & Wheeler, D.J.B.; Taxon concept: Grasses of New South Wales, Fourth Edition (2008)."
NHNSW_2014,Deyeuxia acuminata,flowering_time,mode,nnnnnnnnyyyn,NA,Deyeuxia acuminata,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia affinis,flowering_time,mode,yynnnnnnnnnn,NA,Deyeuxia affinis,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia angustifolia,flowering_time,mode,yynnnnnnyyyy,NA,Deyeuxia angustifolia,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia appressa,flowering_time,mode,yynnnnnnyyyy,NA,Deyeuxia appressa,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia brachyathera,flowering_time,mode,yyyynnnnnnyy,NA,Deyeuxia brachyathera,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia carinata,flowering_time,mode,yyynnnnnnnny,NA,Deyeuxia carinata,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia contracta,flowering_time,mode,yyynnnnnnnny,NA,Deyeuxia contracta,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia crassiuscula,flowering_time,mode,yyynnnnnnnny,NA,Deyeuxia crassiuscula,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia decipiens,flowering_time,mode,nnnnnnnnyyyn,NA,Deyeuxia decipiens,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia frigida,flowering_time,mode,yyyynnnnnnny,NA,Deyeuxia frigida,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia gunniana,flowering_time,mode,yynnnnnnyyyy,NA,Deyeuxia gunniana,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia imbricata,flowering_time,mode,nnnnnnnnyyyn,NA,Deyeuxia imbricata,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia innominata,flowering_time,mode,yyynnnnnnnnn,NA,Deyeuxia innominata,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia mckiei,flowering_time,mode,yynnnnnnyyyy,NA,Deyeuxia mckiei,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia mesathera,flowering_time,mode,nnnnnnnnyyyn,NA,Deyeuxia mesathera,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia microseta,flowering_time,mode,nnnnnnnnyyyn,NA,Deyeuxia microseta,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia monticola,flowering_time,mode,yynnnnnnyyyy,NA,Deyeuxia monticola,NA,Text by S. W. L. Jacobs & S. M. Hastings
NHNSW_2014,Deyeuxia nudiflora,flowering_time,mode,yynnnnnnnnny,NA,Deyeuxia nudiflora,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia parviseta,flowering_time,mode,nnnnnnnnyyyn,NA,Deyeuxia parviseta,NA,Text by S. W. L. Jacobs & S. M. Hastings
NHNSW_2014,Deyeuxia parviseta var. parviseta,flowering_time,mode,nnnnnnnnyyyn,NA,Deyeuxia parviseta var. parviseta,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia quadriseta,flowering_time,mode,yyyyynnnnyyy,NA,Deyeuxia quadriseta,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia reflexa,flowering_time,mode,yynnnnnnnnny,NA,Deyeuxia reflexa,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia rodwayi,flowering_time,mode,yyynnnnnnnyy,NA,Deyeuxia rodwayi,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia scaberula,flowering_time,mode,yyynnnnnnnyy,NA,Deyeuxia scaberula,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Deyeuxia valida,flowering_time,mode,yynnnnnnnnny,NA,Deyeuxia valida,NA,NA
NHNSW_2014,Dichanthium setosum,flowering_time,mode,yyyyyynnnnyy,NA,Dichanthium setosum,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Dichanthium tenue,flowering_time,mode,yyyyyyyyyyyy,NA,Dichanthium tenue,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Dichelachne crinita,flowering_time,mode,yynnnnnnnnyy,NA,Dichelachne crinita,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Dichelachne hirtella,flowering_time,mode,nnnnnnnnnnyy,NA,Dichelachne hirtella,NA,"Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Jacobs, Surrey W.L., et al. (1993)"
NHNSW_2014,Dichelachne inaequiglumis,flowering_time,mode,ynnnnnnnnnyy,NA,Dichelachne inaequiglumis,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Dichelachne micrantha,flowering_time,mode,nnnnnnnnnyyy,NA,Dichelachne micrantha,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Dichelachne parva,flowering_time,mode,yynnnnnnnnny,NA,Dichelachne parva,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Dichelachne rara,flowering_time,mode,yyynnnnnnnny,NA,Dichelachne rara,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Dichelachne sieberiana,flowering_time,mode,yyyynnnnnnny,NA,Dichelachne sieberiana,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Digitaria ammophila,flowering_time,mode,nyyynnnnnnnn,NA,Digitaria ammophila,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Digitaria breviglumis,flowering_time,mode,yyyyyyyynnnn,NA,Digitaria breviglumis,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Digitaria brownii,flowering_time,mode,yyyyyyyyyyyy,NA,Digitaria brownii,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Digitaria divaricatissima var. divaricatissima,flowering_time,mode,yynnnnnnnnny,NA,Digitaria coenicola,NA,NA
NHNSW_2014,Digitaria diffusa,flowering_time,mode,nnyyyynnnnnn,NA,Digitaria diffusa,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Digitaria divaricatissima,flowering_time,mode,yyyyynnnnnyy,NA,Digitaria divaricatissima,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Digitaria hubbardii,flowering_time,mode,nyyynnnnnnnn,NA,Digitaria hubbardii,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Digitaria hystrichoides,flowering_time,mode,yyyyyynnnnyy,NA,Digitaria hystrichoides,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Digitaria leucostachya,flowering_time,mode,yyyyynnnnnyy,NA,Digitaria leucostachya,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Digitaria longiflora,flowering_time,mode,yyyyyyyyyyyy,NA,Digitaria longiflora,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Digitaria orbata,flowering_time,mode,nnyyyyyynnnn,NA,Digitaria orbata,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Digitaria parviflora,flowering_time,mode,nyyyyyynnnnn,NA,Digitaria parviflora,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Digitaria porrecta,flowering_time,mode,nyyyyyynnnnn,NA,Digitaria porrecta,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Digitaria ramularis,flowering_time,mode,nyyyyynnnnnn,NA,Digitaria ramularis,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Distichlis distichophylla,flowering_time,mode,yynnnnnnnnny,NA,Distichlis distichophylla,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Echinochloa inundata,flowering_time,mode,nyyyyyynnnnn,NA,Echinochloa inundata,NA,Text by S. W. L. Jacobs & T. A. James; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Echinochloa lacunaria,flowering_time,mode,nnnyyyyyynnn,NA,Echinochloa lacunaria,NA,Text by S. W. L. Jacobs & T. A. James; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Echinochloa telmatophila,flowering_time,mode,yyyynnnnnnny,NA,Echinochloa telmatophila,NA,Text by S. W. L. Jacobs & T. A. James; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Echinochloa turneriana,flowering_time,mode,nnyyyyynnnnn,NA,Echinochloa turneriana,NA,Text by S. W. L. Jacobs & T. A. James; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Echinopogon caespitosus,flowering_time,mode,yynnnnnnyyyy,NA,Echinopogon caespitosus,NA,Text by S. W. L. Jacobs & S. M. Hastings
NHNSW_2014,Echinopogon caespitosus var. caespitosus,flowering_time,mode,yynnnnnnyyyy,NA,Echinopogon caespitosus var. caespitosus,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Echinopogon caespitosus var. cunninghamii,flowering_time,mode,yynnnnnnyyyy,NA,Echinopogon caespitosus var. cunninghamii,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Echinopogon cheelii,flowering_time,mode,yyynnnnnnnyy,NA,Echinopogon cheelii,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Echinopogon intermedius,flowering_time,mode,yynnnnnnnnnn,NA,Echinopogon intermedius,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Echinopogon mckiei,flowering_time,mode,yynnnnnnnnnn,NA,Echinopogon mckiei,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Echinopogon ovatus,flowering_time,mode,ynnnnnnyyyyy,NA,Echinopogon ovatus,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Echinopogon phleoides,flowering_time,mode,yynnnnnnyyyy,NA,Echinopogon phleoides,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Elionurus citreus,flowering_time,mode,yyyyyyyyyyny,NA,Elionurus citreus,NA,"Text by Louisa Murray; Taxon concept: Jacobs, S.W.L., Whalley, R.D.B. & Wheeler, D.J.B. (2008). Grasses of New South Wales, Fourth Edition. The University of New England."
NHNSW_2014,Elytrophorus spicatus,flowering_time,mode,nnnyyyynnnnn,NA,Elytrophorus spicatus,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Enneapogon cylindricus,flowering_time,mode,nnyyyyyynnnn,NA,Enneapogon cylindricus,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Entolasia marginata,flowering_time,mode,yyyyyyyyyyyy,NA,Entolasia marginata,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Entolasia stricta,flowering_time,mode,yyyyyyyyyyyy,NA,Entolasia stricta,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Entolasia whiteana,flowering_time,mode,yyyyyyyyyyyy,NA,Entolasia whiteana,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis alveiformis,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis alveiformis,NA,"Text by KL Wilson and SWL Jacobs (April 2009); Taxon concept: Lazarides (1997); Jacobs, Whalley & Wheeler (2008); S. W. L. Jacobs & K. L. McClay (1993)"
NHNSW_2014,Eragrostis australasica,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis australasica,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis basedowii,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis basedowii,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis brownii,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis brownii,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis dielsii,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis dielsii,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis elongata,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis elongata,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis eriopoda,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis eriopoda,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis falcata,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis falcata,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis interrupta,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis interrupta,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis kennedyae,flowering_time,mode,yyyyyyyyyyyn,NA,Eragrostis kennedyae,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis lacunaria,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis lacunaria,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis lanicaulis,flowering_time,mode,nnyyynnyyynn,NA,Eragrostis lanicaulis,NA,"Text by Jacobs, S.W.L., Whalley, R.D.B. & Wheeler, D.J.B.; Taxon concept: Grasses of New South Wales, Fourth Edition (2008)."
NHNSW_2014,Eragrostis laniflora,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis laniflora,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis leptocarpa,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis leptocarpa,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis leptostachya,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis leptostachya,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis megalosperma,flowering_time,mode,yyyyyyynnnny,NA,Eragrostis megalosperma,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis microcarpa,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis microcarpa,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis parviflora,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis parviflora,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis pergracilis,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis pergracilis,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis pubescens,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis pubescens,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis setifolia,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis setifolia,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis sororia,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis sororia,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis spartinoides,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis spartinoides,NA,NA
NHNSW_2014,Eragrostis speciosa,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis speciosa,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis tenellula,flowering_time,mode,yyyyyyyyyynn,NA,Eragrostis tenellula,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis trachycarpa,flowering_time,mode,yyyyyyyynnny,NA,Eragrostis trachycarpa,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eragrostis xerophila,flowering_time,mode,yyyyyyyyyyyy,NA,Eragrostis xerophila,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eremochloa bimaculata,flowering_time,mode,yyyyynnnnyyy,NA,Eremochloa bimaculata,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eriachne aristidea,flowering_time,mode,yyyyyyyyyyyy,NA,Eriachne aristidea,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eriachne glabrata,flowering_time,mode,yyyyyyynnnny,NA,Eriachne glabrata,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eriachne helmsii,flowering_time,mode,yyyyynnnnnny,NA,Eriachne helmsii,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eriachne mucronata,flowering_time,mode,nnnnnnnyynnn,NA,Eriachne mucronata,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eriachne pulchella,flowering_time,mode,yyyyyyyyyyyy,NA,Eriachne pulchella,NA,Text by S. W. L. Jacobs & K. L. McClay
NHNSW_2014,Eriachne rara,flowering_time,mode,nyyyynnnnnnn,NA,Eriachne rara,NA,Text by S. W. L. Jacobs & K. L. McClay; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eriochloa australiensis,flowering_time,mode,nyyyyyynnnnn,NA,Eriochloa australiensis,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Eriochloa crebra,flowering_time,mode,nyyyyynnnnnn,NA,Eriochloa crebra,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
