Site,Plot,site_code,original_code,taxon_code,individual_number,sample_type,Field_name,species_name,Species,Height_(mm),Diameter_(mm),Diameter_at_base_(mm),Flowering,Seeds_or_Buds,Seed_v_sprout,Sample taken,Measured,Leaf_dry_mass,Leaf_dry_mass_2,Leaf_dry_mass_3,Stem-volume,Stem dry weight (g),Stem_specific_density,Biomass_weight,Biomass_weight_2,Biomass_weight_3,Biomass_weight_4,Biomass state (mouldy/fresh),time_since_fire,leaf_scan_n_images,leaf_scan_n_leaves,leaf_scan_compound,leaf_scan_area_tot_cm2,nitrogen_sample_label,nitrogen_sample_pure_mixed,nitrogen_sample_fresh_mouldy,leaf_N_per_dry_mass
Eurobodalla,1,EURO-1,EURO-1-SLFS-2,SLFS,2,individual,SLFS,Brunoniella australis,,154,,2,y,,seed,y,2,0.016,,,90.01197023,0.042,4.666046070614935e-4,1.34,,,,,15_months,1,5,FALSE,1.819,,,,
Eurobodalla,1,EURO-1,EURO-1-SLFS-3,SLFS,3,individual,SLFS,Brunoniella australis,,125,,1,y,,seed,y,3,0.016,,,39.53214389,0.025,6.323967672879985e-4,0.56,,,,,15_months,1,5,FALSE,1.785,,,,
Eurobodalla,1,EURO-1,,SLFS,,individual,SLFS,Brunoniella australis,,133,,1.5,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,SLFS,,individual,SLFS,Brunoniella australis,,126,,1,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,EURO-1-SLFS,SLFS,,pooled_nitrogen_sample,,Brunoniella australis,,,,,,,,,,,,,,,,,,,,,15_months,,,,,89,Mixed,Slightly mouldy,1.86
Eurobodalla,1,EURO-1,,Tough Leaf,,individual,Tough Leaf,Hibbertia empetrifolia,,258,1.1,2.8,n,,sprout,n,1,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,Tough Leaf,,individual,Tough Leaf,Hibbertia empetrifolia,,201,,1.2,n,,sprout,n,2,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,Tough Leaf,,individual,Tough Leaf,Hibbertia empetrifolia,,349,1,1,n,,sprout,n,3,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,EURO-1-WGL-1,WGL,1,individual,WGL,Platysace lanceolata,,222,1.1,1.3,n,,seed,y,1,0.018,,,37.76673462,0.023,6.090015520648155e-4,0.2,,,,,15_months,1,5,FALSE,2.4130000000000003,,,,
Eurobodalla,1,EURO-1,EURO-1-WSWL-1,WSWL,1,individual,WSWL,Platysace lanceolata,,351,1.8,3.1,n,,seed,y,1,0.071,,,289.1274282,0.152,5.257197525198338e-4,2.36,,,,,15_months,1,5,FALSE,4.728,,,,
Eurobodalla,1,EURO-1,EURO-1-WSWL-2,WSWL,2,individual,WSWL,Platysace lanceolata,,289,1.2,2,n,,seed,y,2,0.029,,,79.29812699,0.039,4.918148950090353e-4,0.23,,,,,15_months,1,5,FALSE,3.74,,,,
Eurobodalla,1,EURO-1,EURO-1-WSWL-3,WSWL,3,individual,WSWL,Platysace lanceolata,,242,1.1,2,n,,seed,y,3,0.026,,,94.53472265,0.044,4.6543744739065986e-4,0.89,,,,,15_months,1,5,FALSE,2.262,,,,
Eurobodalla,1,EURO-1,,WSWL,,individual,WSWL,Platysace lanceolata,,320,1.9,3.1,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,WSWL,,individual,WSWL,Platysace lanceolata,,202,,2.8,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,EURO-1-WSWL,WSWL,,pooled_nitrogen_sample,,Platysace lanceolata,,,,,,,,,,,,,,,,,,,,,15_months,,,,,84,Mixed,Mouldy,1.42
Eurobodalla,1,EURO-1,,Whorled Leaves Fuzzy Stem,,individual,Whorled Leaves Fuzzy Stem,Whorled Leaves Fuzzy Stem,,519,2,4,n,,sprout,n,1,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,Whorled Leaves Fuzzy Stem,,individual,Whorled Leaves Fuzzy Stem,Whorled Leaves Fuzzy Stem,,564,2.4,5.9,n,,sprout,n,2,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,Whorled Leaves Fuzzy Stem,,individual,Whorled Leaves Fuzzy Stem,Whorled Leaves Fuzzy Stem,,748,2,6,n,,sprout,n,3,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,Whorled Leaves Fuzzy Stem,,individual,Whorled Leaves Fuzzy Stem,Whorled Leaves Fuzzy Stem,,374,1.5,3.5,n,,sprout,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,Whorled Leaves Fuzzy Stem,,individual,Whorled Leaves Fuzzy Stem,Whorled Leaves Fuzzy Stem,,504,1.5,5,n,,sprout,n,5,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,Whorled Longitudinal Veins,,individual,Whorled Longitudinal Veins,Leucopogon affinis,,917,2.1,6,y,,sprout,n,1,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,Whorled Longitudinal Veins,,individual,Whorled Longitudinal Veins,Leucopogon affinis,,451,2.4,3.3,y,,sprout,n,2,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,Whorled Longitudinal Veins,,individual,Whorled Longitudinal Veins,Leucopogon affinis,,747,2,4.7,y,,sprout,n,3,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,Whorled Longitudinal Veins,,individual,Whorled Longitudinal Veins,Leucopogon affinis,,462,1.1,3,y,,sprout,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,Whorled Longitudinal Veins,,individual,Whorled Longitudinal Veins,Leucopogon affinis,,1096,1,5,y,,sprout,n,5,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,Whorled Longitudinal Veins,,individual,Whorled Longitudinal Veins,Leucopogon affinis,,1875,1.5,10,y,,sprout,n,6,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,Woody Stem Whorled Leaves,,individual,Woody Stem Whorled Leaves,Platysace lanceolata,,615,1.7,5,n,,sprout,n,1,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,Woody Stem Whorled Leaves,,individual,Woody Stem Whorled Leaves,Platysace lanceolata,,468,2,4.5,n,,sprout,n,2,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,Woody Stem Whorled Leaves,,individual,Woody Stem Whorled Leaves,Platysace lanceolata,,401,2.4,3.6,n,,sprout,n,3,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,1,EURO-1,,Woody Stem Whorled Leaves,,individual,Woody Stem Whorled Leaves,Platysace lanceolata,,649,1.5,5,n,,sprout,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,EURO-2-ALLS-1,ALLS,1,individual,ALLS,Acacia myrtifolia,,655,3,3,n,,seed,y,1,0.312,,,436.0405092,0.145,3.325379109065585e-4,3.22,,,,,15_months,1,5,FALSE,44.556,,,,
Eurobodalla,2,EURO-2,EURO-2-ALLS,ALLS,,pooled_nitrogen_sample,,Acacia myrtifolia,,,,,,,,,,,,,,,,,,,,,15_months,,,,,76,Mixed,Very mouldy,2.25
Eurobodalla,2,EURO-2,EURO-2-ASLRN-1,ASLRN,1,individual,ASLRN,Phyllanthus hirtellus,,546,1.5,2,y,,seed,y,1,0.01,,,157.3338508,0.077,4.894051700157078e-4,27.59,,,,Fresh,15_months,1,5,FALSE,0.8160000000000001,,,,
Eurobodalla,2,EURO-2,EURO-2-ASLRN-2,ASLRN,2,individual,ASLRN,Phyllanthus hirtellus,,294,1.3,1.5,y,,seed,y,2,0.02,,,192.8798743,0.072,3.732893349360711e-4,0.75,,,,,15_months,1,5,FALSE,2.245,,,,
Eurobodalla,2,EURO-2,EURO-2-ASLRN-3,ASLRN,3,individual,ASLRN,Phyllanthus hirtellus,,336,1,2,n,,seed,y,3,0.01,,,109.039445,0.053,4.8606263540684747e-4,0.66,,,,,15_months,1,5,FALSE,0.964,,,,
Eurobodalla,2,EURO-2,,ASLRN,,individual,ASLRN,Phyllanthus hirtellus,,318,1,2.6,y,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,ASLRN,,individual,ASLRN,Phyllanthus hirtellus,,359,1,1,y,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,EURO-2-ASLRN,ASLRN,,pooled_nitrogen_sample,,Phyllanthus hirtellus,,,,,,,,,,,,,,,,,,,,,15_months,,,,,74,Mixed,Fresh,1.39
Eurobodalla,2,EURO-2,EURO-2-BEE-1,BEE,1,individual,BEE,Blue Euro Eucalyptus,,316,2.5,5,n,,seed,y,1,1.3,,,409.1729653,0.177,4.325798989926571e-4,4.58,,,,,15_months,1,5,FALSE,118.739,,,,
Eurobodalla,2,EURO-2,EURO-2-BEE-2,BEE,2,individual,BEE,Blue Euro Eucalyptus,,543,1.8,4.9,n,,seed,n,2,0.98,,,544.0562335,0.263,4.834059124882723e-4,4.21,,,,,15_months,1,5,FALSE,92.954,,,,
Eurobodalla,2,EURO-2,EURO-2-BEE-3,BEE,3,individual,BEE,Blue Euro Eucalyptus,,511,2,4.6,n,,seed,y,3,1.174,,,502.6960972,0.231,4.595221671436522e-4,3.73,,,,,15_months,1,5,FALSE,143.46,,,,
Eurobodalla,2,EURO-2,,BEE,,individual,BEE,Blue Euro Eucalyptus,,873,1.9,7.5,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,BEE,,individual,BEE,Blue Euro Eucalyptus,,855,2.5,7.4,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,BEE,,individual,BEE,Blue Euro Eucalyptus,,1071,2.1,9.7,n,,seed,n,6,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,EURO-2-BEE,BEE,,pooled_nitrogen_sample,,Blue Euro Eucalyptus,,,,,,,,,,,,,,,,,,,,,15_months,,,,,49,Pure,Fresh,1.45
Eurobodalla,2,EURO-2,,Blueberry Ash,,individual,Blueberry Ash,Eleocarpus reticulatus,,699,3.2,5.5,n,,sprout,n,1,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Blueberry Ash,,individual,Blueberry Ash,Eleocarpus reticulatus,,851,5.3,10,n,,sprout,n,2,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Blueberry Ash,,individual,Blueberry Ash,Eleocarpus reticulatus,,913,4.3,10.1,n,,sprout,n,3,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Blueberry Ash,,individual,Blueberry Ash,Eleocarpus reticulatus,,374,4,5,n,,sprout,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,EURO-2-DSP-1,DSP,1,individual,DSP,Opercularia aspera,,502,1.5,2.7,n,,seed,y,1,0.061,,,398.9401697,0.126,3.158368336153039e-4,3.18,,,,,15_months,1,5,FALSE,11.519,,,,
Eurobodalla,2,EURO-2,EURO-2-DSP,DSP,,pooled_nitrogen_sample,,Opercularia aspera,,,,,,,,,,,,,,,,,,,,,15_months,,,,,79,Mixed,Mouldy,1.77
Eurobodalla,2,EURO-2,,Dog Shit Plant,,individual,Dog Shit Plant,Opercularia aspera,,811,1.5,2.2,y,,sprout,n,1,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Dog Shit Plant,,individual,Dog Shit Plant,Opercularia aspera,,521,1.5,3,n,,sprout,n,2,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Dog Shit Plant,,individual,Dog Shit Plant,Opercularia aspera,,499,1.3,3.5,n,,sprout,n,3,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Dog Shit Plant,,individual,Dog Shit Plant,Opercularia aspera,,455,1.5,1.5,n,,sprout,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Dog Shit Plant,,individual,Dog Shit Plant,Opercularia aspera,,594,1.5,1.5,n,,sprout,n,5,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,EURO-2-EAML-1,EAML,1,individual,EAML,Acacia terminalis,,1338,2.5,8.5,n,,seed,y,1,2.126,1.799,1.052,3224.367581,1.138,3.529374277008028e-4,32.34,,,,,15_months,3,3,TRUE,457.377,,,,
Eurobodalla,2,EURO-2,EURO-2-EAML-2,EAML,2,individual,EAML,Acacia terminalis,,1404,3,9,n,,seed,y,2,1.54,1.638,1.753,4396.086451,1.368,3.1118587299137717e-4,71.67,,,,,15_months,3,3,TRUE,456.89,,,,
Eurobodalla,2,EURO-2,EURO-2-EAML-3,EAML,3,individual,EAML,Acacia terminalis,,1445,3,10.5,n,,seed,y,3,1.743,2.428,2.299,6947.175586,2.607,3.752604159384781e-4,59.14,,,,Mouldy,15_months,3,3,TRUE,540.519,,,,
Eurobodalla,2,EURO-2,,EAML,,individual,EAML,Acacia terminalis,,1449,3.5,9,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,EAML,,individual,EAML,Acacia terminalis,,1195,2.1,9.6,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,EURO-2-EAML,EAML,,pooled_nitrogen_sample,,Acacia terminalis,,,,,,,,,,,,,,,,,,,,,15_months,,,,,54,Pure,Fresh,2.26
Eurobodalla,2,EURO-2,EURO-2-LVA-1,LVA,1,individual,LVA,Acacia obtusifolia,,987,2,5.5,n,,seed,y,1,1.03,,,1383.305056,0.485,3.5060957660520547e-4,9.39,,,,,15_months,1,5,FALSE,99.918,,,,
Eurobodalla,2,EURO-2,EURO-2-LVA-2,LVA,2,individual,LVA,Acacia obtusifolia,,631,3,6.5,n,,seed,y,2,1.384,,,992.541056,0.513,5.168551939477655e-4,10.49,,,,,15_months,1,5,FALSE,103.376,,,,
Eurobodalla,2,EURO-2,EURO-2-LVA,LVA,,pooled_nitrogen_sample,,Acacia obtusifolia,,,,,,,,,,,,,,,,,,,,,15_months,,,,,71,Mixed,Fresh,3
Eurobodalla,2,EURO-2,EURO-2-MSFL-1,MSFL,1,individual,MSFL,Gonocarpus humilis,,363,1.5,1.5,n,,seed,y,1,0.066,,,193.0465489,0.081,4.195879204344585e-4,0.89,,,,,15_months,1,5,FALSE,8.887,,,,
Eurobodalla,2,EURO-2,EURO-2-MSFL-2,MSFL,2,individual,MSFL,Gonocarpus humilis,,434,1.6,3.7,n,,seed,y,2,0.065,,,325.8054111,0.126,3.867339083614133e-4,13.14,,,,,15_months,1,5,FALSE,8.791,,,,
Eurobodalla,2,EURO-2,EURO-2-MSFL-3,MSFL,3,individual,MSFL,Gonocarpus humilis,,452,1.6,2.3,n,,seed,y,3,0.083,,,396.5976018,0.148,3.73174218220903e-4,3.69,,,,,15_months,1,5,FALSE,12.426,,,,
Eurobodalla,2,EURO-2,,MSFL,,individual,MSFL,Gonocarpus humilis,,343,1.1,2.2,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,MSFL,,individual,MSFL,Gonocarpus humilis,,364,1.4,1.9,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,EURO-2-MSFL,MSFL,,pooled_nitrogen_sample,,Gonocarpus humilis,,,,,,,,,,,,,,,,,,,,,15_months,,,,,73,Mixed,Slightly mouldy,1.28
Eurobodalla,2,EURO-2,,Maybe Banksia,,individual,Maybe Banksia,Persoonia linearis,,845,2,9,n,,sprout,n,1,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Maybe Banksia,,individual,Maybe Banksia,Persoonia linearis,,1209,3,8.6,n,,sprout,n,2,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Maybe Banksia,,individual,Maybe Banksia,Persoonia linearis,,815,2,6,n,,sprout,n,3,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Maybe Banksia,,individual,Maybe Banksia,Persoonia linearis,,482,2.6,3.3,n,,sprout,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Maybe Fake Mountain Devil,,individual,Maybe Fake Mountain Devil,Banksia spinulosa,,818,3.8,6.5,n,,sprout,n,1,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,EURO-2-PSWL-1,PSWL,1,individual,PSWL,PSWL,,238,2,4.5,n,,seed,y,2,0.025,,,214.5942376,0.113,5.265751833030581e-4,2.53,,,,,15_months,1,5,FALSE,2.468,,,,
Eurobodalla,2,EURO-2,EURO-2-PSWL-2,PSWL,2,individual,PSWL,PSWL,,526,1.1,5,n,,seed,y,3,0.052,,,571.0362225,0.246,4.3079578896590924e-4,10.34,,,,,15_months,1,5,FALSE,4.119,,,,
Eurobodalla,2,EURO-2,EURO-2-PSWL-3,PSWL,3,individual,PSWL,PSWL,,439,2,4.4,n,,seed,y,4,0.055,,,839.5947469,0.374,4.454530014401642e-4,9.1,,,,,15_months,1,5,FALSE,5.052,,,,
Eurobodalla,2,EURO-2,,PSWL,,individual,PSWL,PSWL,,365,2,4,n,,seed,n,1,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,PSWL,,individual,PSWL,PSWL,,348,1.3,3,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,PSWL,,individual,PSWL,PSWL,,727,1.6,5,n,,seed,n,6,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,PSWL,,individual,PSWL,PSWL,,382,1.2,2.9,n,,seed,n,6,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,EURO-2-PSWL,PSWL,,pooled_nitrogen_sample,,PSWL,,,,,,,,,,,,,,,,,,,,,15_months,,,,,75,Mixed,Slightly mouldy,0.99
Eurobodalla,2,EURO-2,EURO-2-SFBSL-1,SFBSL,1,individual,SFBSL,Persoonia subvelutina,,355,1,4.6,n,,seed,y,1,0.04,,,184.3153757,0.116,6.293560673354069e-4,2.72,,,,Slightly mouldy,15_months,1,5,FALSE,3.886,,,,
Eurobodalla,2,EURO-2,EURO-2-SFBSL-2,SFBSL,2,individual,SFBSL,Persoonia subvelutina,,462,1.5,4.5,n,,seed,y,2,0.056,,,456.3666377,0.242,5.30275397035229e-4,7.37,,,,Slightly mouldy,15_months,1,5,FALSE,5.507000000000001,,,,
Eurobodalla,2,EURO-2,EURO-2-SFBSL-3,SFBSL,3,individual,SFBSL,Persoonia subvelutina,,429,2,3.9,n,,seed,y,3,0.057,,,422.992657,0.219,5.177394840686324e-4,2.06,,,,,15_months,1,5,FALSE,4.786,,,,
Eurobodalla,2,EURO-2,,SFBSL,,individual,SFBSL,Persoonia subvelutina,,331,1.1,3.5,n,,seed,n,6,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,SFBSL,,individual,SFBSL,Persoonia subvelutina,,315,1.5,2,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,SFBSL,,individual,SFBSL,Persoonia subvelutina,,279,1.4,2,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,EURO-2-SFBSL,SFBSL,,pooled_nitrogen_sample,,Persoonia subvelutina,,,,,,,,,,,,,,,,,,,,,15_months,,,,,77,Mixed,Mouldy,1.8
Eurobodalla,2,EURO-2,,Serrated Blueberry Ash,,individual,Serrated Blueberry Ash,Lomatia illicifolia,,413,2.3,4.8,n,,sprout,n,1,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Serrated Blueberry Ash,,individual,Serrated Blueberry Ash,Lomatia illicifolia,,223,,4.9,n,,sprout,n,2,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Serrated Blueberry Ash,,individual,Serrated Blueberry Ash,Lomatia illicifolia,,209,,2.5,n,,sprout,n,3,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Serrated Blueberry Ash,,individual,Serrated Blueberry Ash,Lomatia illicifolia,,227,,4.9,n,,sprout,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Serrated Blueberry Ash,,individual,Serrated Blueberry Ash,Lomatia illicifolia,,237,,4.1,n,,sprout,n,5,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Tough Leaf,,individual,Tough Leaf,Hibbertia empetrifolia,,245,1,2,n,,sprout,n,1,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Tough Leaf,,individual,Tough Leaf,Hibbertia empetrifolia,,184,,1,y,,sprout,n,2,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Tough Leaf,,individual,Tough Leaf,Hibbertia empetrifolia,,292,1.3,1.8,y,,sprout,n,3,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Tough Leaf,,individual,Tough Leaf,Hibbertia empetrifolia,,539,1,1.5,n,,sprout,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Tough Leaf,,individual,Tough Leaf,Hibbertia empetrifolia,,264,1.5,1.5,n,,sprout,n,5,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Tough Leaf,,individual,Tough Leaf,Hibbertia empetrifolia,,371,1,1.1,n,,sprout,n,6,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,EURO-2-WSWL-1,WSWL,1,individual,WSWL,Platysace lanceolata,,353,2.1,5.1,n,,seed,n,1,0.034,,,392.7024589,0.208,5.29663095521809e-4,7.3,,,,,15_months,1,5,FALSE,3.3129999999999997,,,,
Eurobodalla,2,EURO-2,EURO-2-WSWL-2,WSWL,2,individual,WSWL,Platysace lanceolata,,245,1.5,2.5,n,,seed,y,2,0.055,,,351.6731607,0.139,3.9525336458239425e-4,2.82,,,,,15_months,1,5,FALSE,5.448,,,,
Eurobodalla,2,EURO-2,EURO-2-WSWL,WSWL,,pooled_nitrogen_sample,,Platysace lanceolata,,,,,,,,,,,,,,,,,,,,,15_months,,,,,72,Mixed,Fresh,1.22
Eurobodalla,2,EURO-2,,Whorled Longitudinal Veins,,individual,Whorled Longitudinal Veins,Leucopogon affinis,,345,2.4,2.5,n,,sprout,n,1,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,2,EURO-2,,Whorled Longitudinal Veins,,individual,Whorled Longitudinal Veins,Leucopogon affinis,,506,2.2,3.9,n,,sprout,n,2,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,3,EURO-3,EURO-3-BASG-1,BASG,1,individual,BASG,Acacia mearnsii,,714,1.5,3.8,n,,seed,y,1,0.111,0.124,1.45,535.7011155,0.193,3.6027552382425455e-4,2.59,,,,,15_months,3,3,TRUE,52.708,,,,
Eurobodalla,3,EURO-3,EURO-3-BASG-2,BASG,2,individual,BASG,Acacia mearnsii,,665,1.5,3.5,n,,seed,y,3,0.087,0.084,0.085,551.3114451,0.21,3.8090992281487825e-4,1.82,,,,,15_months,3,3,TRUE,43.886,,,,
Eurobodalla,3,EURO-3,EURO-3-BASG-3,BASG,3,individual,BASG,Acacia mearnsii,,579,1.2,2.9,n,,seed,y,4,0.055,0.154,0.173,178.3939055,0.062,3.475455051349835e-4,0.69,,,,,15_months,3,3,TRUE,71.94,,,,
Eurobodalla,3,EURO-3,,BASG,,individual,BASG,Acacia mearnsii,,345,1.2,2,n,,seed,n,2,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,3,EURO-3,,BASG,,individual,BASG,Acacia mearnsii,,587,1.4,2.9,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,3,EURO-3,,BASG,,individual,BASG,Acacia mearnsii,,551,1,1.6,n,,seed,n,6,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,3,EURO-3,,BASG,,individual,BASG,Acacia mearnsii,,731,2.8,4.3,n,,seed,n,6,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,3,EURO-3,EURO-3-BASG,BASG,,pooled_nitrogen_sample,,Acacia mearnsii,,,,,,,,,,,,,,,,,,,,,15_months,,,,,82,Pure,Fresh,4.09
Eurobodalla,3,EURO-3,EURO-3-DSP-1,DSP,1,individual,DSP,Opercularia aspera,,587,1.1,2,n,,seed,y,1,0.046,,,371.2170871,0.01,2.693841514172045e-5,8.15,,,,Slightly mouldy,15_months,1,5,FALSE,10.213,,,,
Eurobodalla,3,EURO-3,EURO-3-DSP-2,DSP,2,individual,DSP,Opercularia aspera,,456,0.9,2,n,,seed,y,2,0.04,,,313.6358847,0.083,2.646380852732825e-4,1.73,,,,,15_months,1,5,FALSE,8.782,,,,
Eurobodalla,3,EURO-3,EURO-3-DSP-3,DSP,3,individual,DSP,Opercularia aspera,,622,0.4,1.9,n,,seed,y,3,0.04,,,357.3179045,0.089,2.4907791879205985e-4,4.25,,,,,15_months,1,5,FALSE,7.867,,,,
Eurobodalla,3,EURO-3,,DSP,,individual,DSP,Opercularia aspera,,558,1.2,1.2,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,3,EURO-3,,DSP,,individual,DSP,Opercularia aspera,,596,1.3,1.5,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,3,EURO-3,EURO-3-DSP,DSP,,pooled_nitrogen_sample,,Opercularia aspera,,,,,,,,,,,,,,,,,,,,,15_months,,,,,80,Mixed,Slightly mouldy,2.05
Eurobodalla,3,EURO-3,EURO-3-EAML-1,EAML,1,individual,EAML,Acacia terminalis,,1346,3.1,7.3,n,,seed,y,1,1.037,0.987,1.354,3313.785276,1.177,3.551829409480423e-4,18.39,,,,,15_months,3,3,TRUE,,,,,
Eurobodalla,3,EURO-3,EURO-3-EAML-2,EAML,2,individual,EAML,Acacia terminalis,,1491,2,9,n,,seed,y,2,0.623,0.893,0.762,3441.459208,1.393,4.04770161669166e-4,36.57,,,,Mouldy,15_months,3,3,TRUE,204.663,,,,
Eurobodalla,3,EURO-3,EURO-3-EAML-3,EAML,3,individual,EAML,Acacia terminalis,,1409,2,7.5,n,,seed,y,3,0.705,0.762,0.733,1898.125683,0.824,4.3411245492324963e-4,18.8,,,,,15_months,3,3,TRUE,201.303,,,,
Eurobodalla,3,EURO-3,,EAML,,individual,EAML,Acacia terminalis,,1305,1.4,5.4,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,3,EURO-3,,EAML,,individual,EAML,Acacia terminalis,,1336,3.1,9,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,3,EURO-3,,EAML,,individual,EAML,Acacia terminalis,,1175,2.3,6.1,n,,seed,n,6,,,,,,,,,,,,15_months,,,,,,,,
Eurobodalla,3,EURO-3,EURO-3-EAML,EAML,,pooled_nitrogen_sample,,Acacia terminalis,,,,,,,,,,,,,,,,,,,,,15_months,,,,,50,Pure,Fresh,2.04
Eurobodalla,3,EURO-3,,Green Euro Eucalyptus,,individual,Green Euro Eucalyptus,Green Euro Eucalyptus,,789,1,7,n,,sprout,n,1,,,,,,,,,,,,15_months,,,,,,,,
