Species,Date Collected,Latitude (deg min sec S/N),Longitude (deg min sec E/W),latitude (deg),longitude (deg),site,Modern/Historic,Replicate,Root (g),Totalshoot (g),Totalplant,Roottoshoot
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,71,2.71,20.834,23.544,0.130075838
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,67,4.33,22.3724,26.7024,0.193542043
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,70,2.18,21.3686,23.5486,0.10201885
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,43,5.39,22.1671,27.5571,0.243153141
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,42,5.69,23.3739,29.0639,0.243433916
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,56,5.81,27.5218,33.3318,0.211105378
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,75,8.88,21.804,30.684,0.407264722
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,53,1.74,13.5204,15.2604,0.128694417
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,68,4.42,18.7714,23.1914,0.23546459
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,45,2.4,22.3792,24.7792,0.107242439
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,60,1.35,22.5555,23.9055,0.059852364
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,48,1.1,12.0864,13.1864,0.091011385
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,44,2.67,20.4157,23.0857,0.130781702
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,71,4.83,20.2458,25.0758,0.238567999
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,65,0.42,5.6407,6.0607,0.074458844
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,50,1.65,10.0257,11.6757,0.164577037
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,61,7.47,48.9357,56.4057,0.152649293
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,73,2.16,18.8278,20.9878,0.114723972
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,74,0.07,1.47,1.54,0.047619048
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,51,5.09,24.3375,29.4275,0.20914227
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,69,6.77,27.9141,34.6841,0.242529761
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,47,1.21,25.1335,26.3435,0.048142917
Eucalyptus nicholii,01/12/17,30 28 52 S,152 17 34 E,-30.4811,152.2928,site_at_30.4811_S_and_152.2928_E,Modern,41,2.89,14.128,17.018,0.204558324
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,9,2.76,8.0984,10.8584,0.340808061
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,3,3.02,17.2354,20.2554,0.175220767
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,5,3.27,14.5976,17.8676,0.224009426
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,13,4.28,19.6927,23.9727,0.21733942
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,10,4.7,20.4082,25.1082,0.230299585
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,23,7.18,17.2831,24.4631,0.415434731
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,19,1.95,7.6983,9.6483,0.253302677
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,14,4.05,8.6915,12.7415,0.465972502
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,15,2.08,9.2122,11.2922,0.225787543
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,24,5.89,12.3699,18.2599,0.47615583
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,11,1.73,10.0617,11.7917,0.171939136
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,4,2,15.4163,17.4163,0.129732815
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,12,3.66,25.3507,29.0107,0.144374712
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,21,2.86,10.1115,12.9715,0.282846264
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,7,2.63,16.5139,19.1439,0.159259775
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,16,4.17,12.1372,16.3072,0.343571829
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,2,4.08,15.3698,19.4498,0.265455634
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,20,,0.6482,0.6482,0
Eucalyptus obliqua,03/01/86,42 17 00 S,147 52 00 E,-42.2833,147.8667,site_at_42.2833_S_and_147.8667_E,Historic,18,2.32,16.6787,18.9987,0.13909957
Eucalyptus obliqua,01/24/18,42 18 51 S,147 54 06 E,-42.3142,147.9017,site_at_42.3142_S_and_147.9017_E,Modern,4,5.55,10.5141,16.0641,0.527862585
Eucalyptus obliqua,01/24/18,42 18 51 S,147 54 06 E,-42.3142,147.9017,site_at_42.3142_S_and_147.9017_E,Modern,16,2.52,11.0235,13.5435,0.228602531
Eucalyptus obliqua,01/24/18,42 18 51 S,147 54 06 E,-42.3142,147.9017,site_at_42.3142_S_and_147.9017_E,Modern,13,1.47,6.8875,8.3575,0.213430127
Eucalyptus obliqua,01/24/18,42 18 51 S,147 54 06 E,-42.3142,147.9017,site_at_42.3142_S_and_147.9017_E,Modern,1,2.66,11.9255,14.5855,0.223051444
Eucalyptus obliqua,01/24/18,42 18 51 S,147 54 06 E,-42.3142,147.9017,site_at_42.3142_S_and_147.9017_E,Modern,6,16.64,37.1947,53.8347,0.447375567
Eucalyptus obliqua,01/24/18,42 18 51 S,147 54 06 E,-42.3142,147.9017,site_at_42.3142_S_and_147.9017_E,Modern,12,7.41,14.5691,21.9791,0.50861069
Eucalyptus obliqua,01/24/18,42 18 51 S,147 54 06 E,-42.3142,147.9017,site_at_42.3142_S_and_147.9017_E,Modern,17,5.55,12.2205,17.7705,0.454154904
Eucalyptus obliqua,01/24/18,42 18 51 S,147 54 06 E,-42.3142,147.9017,site_at_42.3142_S_and_147.9017_E,Modern,11,2.28,9.6293,11.9093,0.236777336
Eucalyptus obliqua,01/24/18,42 18 51 S,147 54 06 E,-42.3142,147.9017,site_at_42.3142_S_and_147.9017_E,Modern,7,3.69,13.8673,17.5573,0.266093616
Eucalyptus obliqua,01/24/18,42 18 51 S,147 54 06 E,-42.3142,147.9017,site_at_42.3142_S_and_147.9017_E,Modern,18,3.28,8.13,11.41,0.403444034
Eucalyptus obliqua,01/24/18,42 18 51 S,147 54 06 E,-42.3142,147.9017,site_at_42.3142_S_and_147.9017_E,Modern,5,1.33,6.6753,8.0053,0.199241982
Eucalyptus obliqua,01/24/18,42 18 51 S,147 54 06 E,-42.3142,147.9017,site_at_42.3142_S_and_147.9017_E,Modern,10,1.75,9.4213,11.1713,0.185749313
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,5,0.94,5.4245,6.3645,0.173287861
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,4,1.09,5.1791,6.2691,0.210461277
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,6,1.15,7.2784,8.4284,0.158001759
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,21,0.41,2.8953,3.3053,0.141608814
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,12,0.7,2.651,3.351,0.264051301
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,11,1,8.6345,9.6345,0.115814465
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,3,0.94,2.7329,3.6729,0.343956969
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,14,0.35,1.6599,2.0099,0.210856076
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,9,1.39,6.1348,7.5248,0.226576254
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,2,1.44,7.6926,9.1326,0.187192887
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,10,1.22,6.7222,7.9422,0.181488203
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,17,1.12,8.0174,9.1374,0.139696161
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,18,0.91,4.7675,5.6775,0.190875721
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,23,1.51,6.4433,7.9533,0.234351963
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,16,0.25,0.901,1.151,0.277469478
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,15,0.77,4.559,5.329,0.168896688
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,7,0.77,4.0553,4.8253,0.189874978
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,20,1.29,7.5351,8.8251,0.17119879
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,25,0.77,4.3693,5.1393,0.176229602
Hovea lanceolata,11/22/84,29 06 00 S,151 42 00 E,-29.1,151.7000,site_at_29.1000_S_and_151.7000_E,Historic,19,0.8,4.5853,5.3853,0.174470591
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,9,1.68,11.7359,13.4159,0.143150504
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,2,1.94,10.8248,12.7648,0.179218092
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,18,1.47,7.6572,9.1272,0.191976179
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,14,1.43,9.3216,10.7516,0.15340714
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,20,1.73,9.8994,11.6294,0.174758066
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,34,1.08,6.4588,7.5388,0.167213724
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,5,1.47,10.8596,12.3296,0.135364102
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,22,1.82,7.9059,9.7259,0.230207819
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,13,1.77,8.6142,10.3842,0.205474681
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,29,2.36,8.0247,10.3847,0.294091991
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,7,2.28,11.7186,13.9986,0.19456249
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,19,1.73,5.6687,7.3987,0.30518461
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,38,1.74,6.3362,8.0762,0.274612544
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,1,2.51,6.5584,9.0684,0.382715296
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,6,1.93,10.1905,12.1205,0.189392081
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,37,1.56,6.4674,8.0274,0.24120976
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,12,2.28,12.3817,14.6617,0.184142727
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,17,1.67,8.3357,10.0057,0.200343103
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,31,1.53,6.7224,8.2524,0.227597287
Hovea lanceolata,11/01/08,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,32,1.58,10.187,11.767,0.155099637
Lasiopetalum behrii,11/27/85,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,Historic,3,0.6,2.6269,3.2269,0.228406106
Lasiopetalum behrii,11/27/85,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,Historic,2,0.4,1.8189,2.2189,0.219913134
Lasiopetalum behrii,11/27/85,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,Historic,5,1.13,4.5114,5.6414,0.25047657
Lasiopetalum behrii,11/27/85,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,Historic,9,1.17,4.7031,5.8731,0.248772086
Lasiopetalum behrii,11/27/85,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,Historic,4,1.94,5.6718,7.6118,0.34204309
Lasiopetalum behrii,11/27/85,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,Historic,1,0.19,0.4975,0.6875,0.381909548
Lasiopetalum behrii,11/27/85,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,Historic,7,1.32,3.3352,4.6552,0.395778364
Lasiopetalum behrii,11/27/85,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,Historic,6,1.64,4.6243,6.2643,0.354648271
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,9,0.26,0.7201,0.9801,0.361060964
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,15,0.32,0.5696,0.8896,0.561797753
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,6,0.61,1.4174,2.0274,0.430365458
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,4,0.49,0.8728,1.3628,0.561411549
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,25,0.89,1.7203,2.6103,0.517351625
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,14,0.37,0.9802,1.3502,0.377473985
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,1,0.24,0.6068,0.8468,0.395517469
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,27,0.02,0.0539,0.0739,0.371057514
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,10,0.22,0.3254,0.5454,0.676090965
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,11,0.06,0.1433,0.2033,0.418702024
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,24,0.1,0.3018,0.4018,0.331345262
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,8,0.14,0.289,0.429,0.484429066
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,3,0.001,0.01,0.011,0.1
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,17,0.01,0.07,0.08,0.142857143
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,2,0.001,0.01,0.011,0.1
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,5,0.01,0.07,0.08,0.142857143
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,22,0.001,0.01,0.011,0.1
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,26,0.001,0.01,0.011,0.1
Lasiopetalum behrii,11/01/14,33 27 50 S,150 43 30 E,-33.4639,150.7250,site_at_33.4639_S_and_150.7250_E,Modern,21,,0.01,0.01,0
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,10,0.33,1.6313,1.9613,0.20229265
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,3,1.33,4.6816,6.0116,0.284090909
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,7,0.4,1.8315,2.2315,0.218400218
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,19,1.07,5.3511,6.4211,0.199958887
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,11,1.14,4.2614,5.4014,0.267517717
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,4,0.29,1.4217,1.7117,0.203981149
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,2,0.38,1.363,1.743,0.278796772
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,22,0.59,4.7112,5.3012,0.125233486
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,21,0.2,1.6421,1.8421,0.121795262
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,13,0.17,2.1923,2.3623,0.077544132
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,6,0.35,1.8808,2.2308,0.186091025
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,1,0.24,1.4721,1.7121,0.163032403
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,16,0.85,5.5121,6.3621,0.154206201
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,5,0.58,2.8519,3.4319,0.20337319
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,15,0.1,1.0515,1.1515,0.095102235
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,14,0.42,3.6411,4.0611,0.115349757
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,17,0.75,4.3127,5.0627,0.173904978
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,12,0.88,6.9227,7.8027,0.127118032
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,23,0.26,2.3413,2.6013,0.111049417
Melaleuca gibbosa,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,Historic,20,0.39,1.7924,2.1824,0.21758536
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,29,0.25,1.7922,2.0422,0.13949336
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,26,0.69,4.4514,5.1414,0.155007413
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,27,3.11,6.4519,9.5619,0.48202855
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,2,0.57,2.2623,2.8323,0.251955974
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,38,0.78,5.121,5.901,0.152314001
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,13,2.68,7.6011,10.2811,0.352580548
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,12,0.78,4.1421,4.9221,0.188310277
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,34,0.66,3.8915,4.5515,0.169600411
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,25,2.08,7.0229,9.1029,0.296173945
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,32,0.61,3.8412,4.4512,0.15880454
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,7,0.39,2.4718,2.8618,0.157779756
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,28,3.86,7.8618,11.7218,0.490981709
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,31,2.24,10.1814,12.4214,0.220009036
