Species,Modern/Historic,Date Collected,Latitude (deg min sec S/N),Longitude (deg min sec E/W),latitude (deg),longitude (deg),site,Plant ID,HHMMSS,Photo (Asat; umol CO2 m-2 s-1),Conductance (gs; mmol H2O m-2 s-1),Ci,Area
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,29,12:17:43,15.21521763,0.18402883,249.933909,3
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,29,12:17:45,15.25022915,0.184672523,250.0740432,3
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,29,12:17:47,15.26665753,0.185255242,250.332157,3
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,7,12:32:23,27.31785769,0.484449728,281.0339374,3
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,7,12:32:24,27.30738216,0.484750884,281.1302815,3
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,7,12:32:25,27.31288006,0.485201113,281.1964472,3
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,7,12:32:27,27.33918417,0.48570482,281.1951627,3
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,7,12:32:28,27.34353156,0.485765374,281.1914383,3
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,14,12:35:40,21.12478415,0.238683197,235.6090606,3
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,14,12:35:41,21.1092883,0.239043826,235.9345408,3
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,14,12:35:42,21.09168851,0.239607091,236.3933322,3
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,14,12:35:44,21.08550211,0.240251001,236.814547,3
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,14,12:35:46,21.11125239,0.241098325,237.1235093,3
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,1,12:41:27,14.94376679,0.182803646,252.176742,3
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,1,12:41:29,14.9257984,0.183154806,252.5990937,3
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,1,12:41:30,14.91751597,0.183438794,252.8819458,3
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,1,12:41:31,14.91541402,0.18362173,253.0358965,3
Acacia deanei,Modern,11/23/17,34 44 07 S,146 34 11 E,-34.7353,146.5697,site_at_34.7353_S_and_146.5697_E,1,12:41:32,14.90900752,0.183767535,253.2044955,3
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,22,11:14:26,22.84426246,0.922176814,326.6809827,4.5
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,22,11:14:27,22.72401395,0.923853921,327.0511227,4.5
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,22,11:14:29,22.67495599,0.922841811,327.1035899,4.5
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,22,11:14:31,22.72477239,0.919921268,326.8426464,4.5
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,22,11:14:32,22.78443612,0.908885079,326.1954936,4.5
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,27,11:25:13,24.08070645,1.09643314,332.6689623,3.960000038
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,27,11:25:15,24.01588746,1.151167653,334.5484452,3.960000038
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,27,11:25:16,24.04953739,1.203781573,336.0283397,3.960000038
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,27,11:25:18,24.04095311,1.213994755,336.3246204,3.960000038
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,27,11:25:19,24.16450975,1.207079554,335.9142358,3.960000038
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,19,11:29:59,17.71409696,0.447784331,312.7357385,3.599999905
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,19,11:30:00,17.82062566,0.448177632,312.352517,3.599999905
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,19,11:30:02,17.82502736,0.448892613,312.454144,3.599999905
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,19,11:30:03,17.81522826,0.448114845,312.4007007,3.599999905
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,19,11:30:05,17.87954209,0.448704271,312.2450097,3.599999905
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,11,11:35:35,17.50088655,0.526035353,313.8405434,5.800000191
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,11,11:35:37,17.50710074,0.526039493,313.8142999,5.800000191
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,11,11:35:38,17.5540182,0.528128981,313.8423283,5.800000191
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,11,11:35:39,17.57733641,0.528490113,313.7890463,5.800000191
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,11,11:35:40,17.5348377,0.529776756,314.0865402,5.800000191
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,28,11:53:50,23.53820768,1.060276417,343.852934,1.960000038
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,28,11:53:52,23.60859067,1.056901952,343.627441,1.960000038
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,28,11:53:53,23.72225508,1.055565988,343.3820463,1.960000038
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,28,11:53:55,23.4341569,1.054770018,343.8857772,1.960000038
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,28,11:53:56,23.33410036,1.053602668,344.0020751,1.960000038
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,13,12:11:33,23.0643995,0.965543326,339.7990228,2.25999999
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,13,12:11:35,23.22058264,0.953346046,338.920213,2.25999999
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,13,12:11:36,23.44859634,0.945472423,338.0845815,2.25999999
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,13,12:11:38,23.25847528,0.941621065,338.3441968,2.25999999
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,13,12:11:39,23.21822299,0.94386167,338.5474156,2.25999999
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,33,12:26:27,25.6812398,0.87191203,330.8561293,2.099999905
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,33,12:26:28,25.53787001,0.871677566,331.2067217,2.099999905
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,33,12:26:29,25.3980893,0.872063107,331.5441456,2.099999905
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,33,12:26:31,25.24166284,0.873633279,331.9672714,2.099999905
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,33,12:26:32,25.47278835,0.87675304,331.6346587,2.099999905
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,10,12:41:22,22.2876824,0.383512546,270.8214484,4.949999809
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,10,12:41:24,22.29954065,0.38329668,270.6823739,4.949999809
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,10,12:41:25,22.39414845,0.38377949,270.3225165,4.949999809
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,10,12:41:26,22.48909345,0.384212922,269.9674678,4.949999809
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,10,12:41:27,22.54975732,0.384073076,269.6485343,4.949999809
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,20,12:47:10,9.265258494,0.282716207,336.7033459,1.799999952
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,20,12:47:12,9.431697357,0.282898107,335.7227855,1.799999952
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,20,12:47:13,9.46868615,0.283167317,335.5481747,1.799999952
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,20,12:47:14,9.402853428,0.282171105,335.7766819,1.799999952
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,20,12:47:15,9.364288559,0.281643415,335.9159362,1.799999952
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,9,13:10:25,31.67847066,0.997163817,323.3297792,2
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,9,13:10:26,31.6146657,0.997573512,323.5030692,2
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,9,13:10:27,31.48616176,0.998484509,323.8210961,2
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,9,13:10:29,31.27568627,1.000093786,324.3028356,2
Acacia hakeoides,Historic,12/02/84,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,9,13:10:30,31.10156099,0.998677027,324.5790845,2
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,15,11:18:52,18.61297461,0.461756512,319.1362715,1.5
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,15,11:18:53,18.85484167,0.461164489,318.137445,1.5
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,15,11:18:55,19.1471826,0.460205813,316.9193179,1.5
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,15,11:18:56,19.36627872,0.461196071,316.2671749,1.5
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,15,11:18:57,19.4595417,0.460076011,315.7717703,1.5
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,28,11:40:55,26.81104811,1.152840519,323.1796568,4.619999886
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,28,11:40:56,26.7987121,1.152303348,323.2110808,4.619999886
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,28,11:40:57,26.85138499,1.15476492,323.172535,4.619999886
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,28,11:40:58,26.83909142,1.156380377,323.238981,4.619999886
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,28,11:41:00,26.91530205,1.157670849,323.1029919,4.619999886
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,31,11:45:12,16.84022689,0.545837266,333.1932816,2.160000086
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,31,11:45:14,16.9688215,0.546232248,332.825617,2.160000086
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,31,11:45:15,16.94238506,0.549606742,333.2342244,2.160000086
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,31,11:45:17,16.72983191,0.550613775,334.001932,2.160000086
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,31,11:45:19,16.76051234,0.549273159,333.7677003,2.160000086
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,25,12:01:24,10.77250437,0.224994512,302.8736084,5.489999771
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,25,12:01:25,10.76900868,0.225238846,302.9790203,5.489999771
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,25,12:01:26,10.8113381,0.22570762,302.7797771,5.489999771
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,25,12:01:27,10.73477002,0.225486848,303.2921005,5.489999771
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,25,12:01:29,10.73542196,0.225249424,303.1783295,5.489999771
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,8,12:05:28,17.11453555,0.244437652,270.8291269,2.099999905
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,8,12:05:29,17.27312022,0.24321548,269.1713455,2.099999905
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,8,12:05:32,17.27005668,0.243062938,269.1242554,2.099999905
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,8,12:05:33,17.15956314,0.244140914,270.412329,2.099999905
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,8,12:05:34,17.00426859,0.245619349,272.1368981,2.099999905
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,26,12:18:45,19.00342791,0.773813408,332.6069951,4.5
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,26,12:18:47,19.02998101,0.773671316,332.5534079,4.5
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,26,12:18:48,18.9832143,0.774326592,332.7177561,4.5
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,26,12:18:49,18.92638012,0.774440241,332.8590151,4.5
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,26,12:18:50,18.94571264,0.774911234,332.8308548,4.5
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,5,12:34:44,17.26465404,0.707089903,346.2814616,1.700000048
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,5,12:34:45,17.26108125,0.710050124,346.4918385,1.700000048
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,5,12:34:47,17.20093684,0.71321254,346.8567737,1.700000048
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,5,12:34:48,17.13367894,0.715483471,347.1908161,1.700000048
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,5,12:34:49,17.18664936,0.714729479,347.0006204,1.700000048
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,27,12:52:01,19.82897676,0.977745975,339.8957383,4.289999962
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,27,12:52:02,19.77032657,0.978927514,340.0534053,4.289999962
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,27,12:52:04,19.72942578,0.97996249,340.1651238,4.289999962
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,27,12:52:05,19.73429121,0.98083372,340.1838333,4.289999962
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,27,12:52:07,19.72907162,0.982215364,340.255649,4.289999962
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,11,12:56:21,16.8752797,0.19749846,243.2207748,2.819999933
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,11,12:56:22,16.71292624,0.19614533,243.6182412,2.819999933
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,11,12:56:24,16.74564723,0.195222608,242.59774,2.819999933
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,11,12:56:25,16.98895418,0.194799149,240.1921872,2.819999933
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,11,12:56:27,17.1167812,0.195346401,239.5571559,2.819999933
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,12,13:01:51,15.43599021,0.166225815,232.7139786,2.859999895
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,12,13:01:52,15.44893659,0.166041546,232.406815,2.859999895
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,12,13:01:54,15.41914829,0.166619951,233.2320973,2.859999895
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,12,13:01:55,15.39831274,0.166540302,233.3979584,2.859999895
Acacia hakeoides,Modern,11/05/17,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,12,13:01:56,15.43636063,0.166351185,232.829335,2.859999895
Acacia hakeoides,Historic,11/27/84,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,1,10:51:59,11.2835172,0.459845244,346.9224578,2.369999886
Acacia hakeoides,Historic,11/27/84,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,1,10:52:01,11.29949865,0.464549207,347.2397006,2.369999886
Acacia hakeoides,Historic,11/27/84,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,1,10:52:02,11.30607435,0.470008175,347.6540075,2.369999886
Acacia hakeoides,Historic,11/27/84,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,1,10:52:04,11.32078953,0.475869676,348.0624538,2.369999886
Acacia hakeoides,Historic,11/27/84,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,1,10:52:05,11.3445606,0.481406381,348.4050906,2.369999886
Acacia hakeoides,Historic,11/27/84,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,3,10:57:47,5.968718046,0.461957267,368.5502418,2.369999886
Acacia hakeoides,Historic,11/27/84,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,3,10:57:48,5.968203461,0.463925067,368.6299539,2.369999886
Acacia hakeoides,Historic,11/27/84,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,3,10:57:49,5.993407435,0.465170278,368.5815509,2.369999886
Acacia hakeoides,Historic,11/27/84,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,3,10:57:51,6.013028608,0.466916104,368.5817056,2.369999886
Acacia hakeoides,Historic,11/27/84,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,3,10:57:52,6.043043059,0.468346326,368.5308198,2.369999886
Acacia hakeoides,Historic,11/27/84,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,7,11:45:03,13.27982558,0.558659736,342.2034122,3.630000114
Acacia hakeoides,Historic,11/27/84,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,7,11:45:04,13.25690127,0.553408979,341.9330525,3.630000114
Acacia hakeoides,Historic,11/27/84,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,7,11:45:05,13.22996143,0.548231299,341.6720193,3.630000114
Acacia hakeoides,Historic,11/27/84,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,7,11:45:07,13.21516176,0.543261182,341.3757352,3.630000114
Acacia hakeoides,Historic,11/27/84,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,7,11:45:08,13.20796756,0.539998638,341.1695707,3.630000114
Acacia hakeoides,Historic,11/27/84,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,5,11:49:20,10.58681617,0.987803811,367.6803424,3.150000095
Acacia hakeoides,Historic,11/27/84,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,5,11:49:22,10.60607606,0.985037491,367.5885448,3.150000095
