Species,Modern/Historic,Date Collected,Latitude (deg min sec S/N),Longitude (deg min sec E/W),latitude (deg),longitude (deg),site,Replicate,Mass (g),Number of seeds weighed per replicate
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,33,0.0137,1
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,34,0.0169,1
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,35,0.0213,1
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,36,0.0158,1
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,37,0.0164,1
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,38,0.0109,1
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,39,0.0091,1
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,40,0.0205,1
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,41,0.0204,1
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,42,0.0151,1
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,43,0.0178,1
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,44,0.0165,1
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,45,0.0189,1
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,46,0.0173,1
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,47,0.0205,1
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,48,0.0214,1
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,49,0.0082,1
Grevillea mucronulata,Modern,10/24/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,50,0.0196,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,1,0.0209,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,2,0.0397,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,3,0.0293,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,4,0.0228,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,5,0.0171,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,6,0.018,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,7,0.0257,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,8,0.0297,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,9,0.0201,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,10,0.0198,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,11,0.0243,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,12,0.0152,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,13,0.0257,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,14,0.0249,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,15,0.0315,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,16,0.0331,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,17,0.0298,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,18,0.018,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,19,0.019,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,20,0.0288,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,21,0.0184,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,22,0.0298,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,23,0.0181,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,24,0.0248,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,25,0.0151,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,26,0.0246,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,27,0.0245,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,28,0.0306,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,29,0.0196,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,30,0.0149,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,31,0.0136,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,32,0.0216,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,33,0.0159,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,34,0.0327,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,35,0.0259,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,36,0.0258,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,37,0.0235,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,38,0.0258,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,39,0.0321,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,40,0.0235,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,41,0.0243,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,42,0.0186,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,43,0.024,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,44,0.0266,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,45,0.0288,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,46,0.0298,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,47,0.0168,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,48,0.0242,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,49,0.037,1
Hovea lanceolata,Historic,11/22/1984,29 06 00 S,151 42 00 E,-29.1,151.7,site_at_29.1000_S_and_151.7000_E,50,0.0379,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,1,0.0413,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,2,0.0451,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,3,0.0382,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,4,0.0381,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,5,0.0429,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,6,0.0401,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,7,0.0375,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,8,0.0396,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,9,0.0403,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,10,0.0505,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,11,0.0433,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,12,0.0379,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,13,0.0366,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,14,0.037,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,15,0.0418,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,16,0.0386,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,17,0.0301,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,18,0.0432,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,19,0.0426,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,20,0.0446,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,21,0.0397,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,22,0.0277,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,23,0.0439,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,24,0.0443,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,25,0.0357,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,26,0.0409,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,27,0.0443,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,28,0.0415,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,29,0.0364,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,30,0.0332,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,31,0.0401,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,32,0.0397,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,33,0.0389,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,34,0.0425,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,35,0.0434,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,36,0.0371,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,37,0.0413,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,38,0.0386,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,39,0.0423,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,40,0.0432,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,41,0.04,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,42,0.0411,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,43,0.0427,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,44,0.0436,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,45,0.0414,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,46,0.0366,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,47,0.0368,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,48,0.0309,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,49,0.0371,1
Hovea lanceolata,Modern,11/1/2008,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,50,0.0318,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,1,0.0014,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,2,0.0019,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,3,0.003,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,4,0.0013,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,5,0.002,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,6,0.0007,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,7,0.0011,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,8,0.0021,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,9,0.0011,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,10,0.0018,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,11,0.0003,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,12,0.0016,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,13,0.0018,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,14,0.0013,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,15,0.0018,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,16,0.0013,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,17,0.0013,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,18,0.0012,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,19,0.0009,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,20,0.0015,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,21,0.001,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,22,0.0015,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,23,0.0014,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,24,0.0002,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,25,0.0007,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,26,0.0019,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,27,0.0004,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,28,0.0009,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,29,0.0021,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,30,0.0009,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,31,0.0007,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,32,0.0012,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,33,0.0006,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,34,0.0009,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,35,0.0001,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,36,0.0016,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,37,0.002,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,38,0.001,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,39,0.002,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,40,0.0021,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,41,0.0012,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,42,0.0006,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,43,0.0023,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,44,0.0003,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,45,0.0017,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,46,0.0011,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,47,0.0008,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,48,0.0009,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,49,0.0007,1
Lasiopetalum behrii,Historic,11/27/1985,32 59 00 S,134 29 00 E,-32.9833,134.4833,site_at_32.9833_S_and_134.4833_E,50,0.0009,1
Lasiopetalum behrii,Modern,11/1/2014,33 27 50 S,150 43 30 E,-33.4639,150.725,site_at_33.4639_S_and_150.7250_E,1,0.0027,1
Lasiopetalum behrii,Modern,11/1/2014,33 27 50 S,150 43 30 E,-33.4639,150.725,site_at_33.4639_S_and_150.7250_E,2,0.0021,1
Lasiopetalum behrii,Modern,11/1/2014,33 27 50 S,150 43 30 E,-33.4639,150.725,site_at_33.4639_S_and_150.7250_E,3,0.0024,1
Lasiopetalum behrii,Modern,11/1/2014,33 27 50 S,150 43 30 E,-33.4639,150.725,site_at_33.4639_S_and_150.7250_E,4,0.0025,1
Lasiopetalum behrii,Modern,11/1/2014,33 27 50 S,150 43 30 E,-33.4639,150.725,site_at_33.4639_S_and_150.7250_E,5,0.0023,1
Lasiopetalum behrii,Modern,11/1/2014,33 27 50 S,150 43 30 E,-33.4639,150.725,site_at_33.4639_S_and_150.7250_E,6,0.0022,1
Lasiopetalum behrii,Modern,11/1/2014,33 27 50 S,150 43 30 E,-33.4639,150.725,site_at_33.4639_S_and_150.7250_E,7,0.0023,1
Lasiopetalum behrii,Modern,11/1/2014,33 27 50 S,150 43 30 E,-33.4639,150.725,site_at_33.4639_S_and_150.7250_E,8,0.0025,1
Lasiopetalum behrii,Modern,11/1/2014,33 27 50 S,150 43 30 E,-33.4639,150.725,site_at_33.4639_S_and_150.7250_E,9,0.0022,1
Lasiopetalum behrii,Modern,11/1/2014,33 27 50 S,150 43 30 E,-33.4639,150.725,site_at_33.4639_S_and_150.7250_E,10,0.0021,1
Lasiopetalum behrii,Modern,11/1/2014,33 27 50 S,150 43 30 E,-33.4639,150.725,site_at_33.4639_S_and_150.7250_E,11,0.002,1
Lasiopetalum behrii,Modern,11/1/2014,33 27 50 S,150 43 30 E,-33.4639,150.725,site_at_33.4639_S_and_150.7250_E,12,0.004,1
