F3ID,UniqueID,FullID,F3_line,Growth_temp,Parent_temp,Cross_type,F2_mum,Row,Column,Block,Date_first_flower,Dry_biomass_g,Total_repro_stems,Chlorophyll_content,LMA_mg_cm2,Post_hail,phiPSII,fvfm_hot,Tcrit-hot,Tcrit-cold,Total_repro_stems_2,N_all_capsules,Sum_capsule_mass,N_capsules_weighed,Mass_per_capsule,Potential_repro_mass
F3.454.4,1028,1028_F3.454.4,F3.454,Warm,Cold,Outcrossed,F2.228.6,1,11,4,20191218,8.47,37,46.97,1.201,NA,NA,NA,NA,NA,,,,,,
F3.456.1,1033,1033_F3.456.1,F3.456,Warm,Cold,Outcrossed,F2.255.6,4,24,1,20191216,17.58,52,39.67,1.797,0,0.42,0.77,47.27,-15.5,,,,,,
F3.456.2,1034,1034_F3.456.2,F3.456,Warm,Cold,Outcrossed,F2.255.6,5,28,2,20191216,11.95,46,32.77,1.12,0,0.29,0.76,44.84,-14.04,,,,,,
F3.456.3,1035,1035_F3.456.3,F3.456,Warm,Cold,Outcrossed,F2.255.6,1,7,3,20191218,19.23,46,47.03,1.626,0,0.32,0.78,44.55,-13.64,,,,,,
F3.456.4,1036,1036_F3.456.4,F3.456,Warm,Cold,Outcrossed,F2.255.6,1,25,4,20191211,14.72,53,32.5,1.106,NA,NA,NA,NA,NA,,,,,,
F3.458.1,1041,1041_F3.458.1,F3.458,Warm,Cold,Outcrossed,F2.206.6,5,23,1,20191213,24.74,115,35.77,1.697,0,0.27,0.77,42.71,-13.23,,,,,,
F3.458.2,1042,1042_F3.458.2,F3.458,Warm,Cold,Outcrossed,F2.206.6,5,10,2,20191211,9.35,52,37.67,1.861,0,0.29,0.74,45.19,-11.26,,,,,,
F3.458.3,1043,1043_F3.458.3,F3.458,Warm,Cold,Outcrossed,F2.206.6,4,4,3,20191218,17.18,40,37.47,0.994,0,0.4,0.77,43.04,-15.66,,,,,,
F3.458.4,1044,1044_F3.458.4,F3.458,Warm,Cold,Outcrossed,F2.206.6,2,18,4,20191225,4.23,11,32.47,1.259,NA,NA,NA,NA,NA,,,,,,
F3.306.1,1049,1049_F3.306.1,F3.306,Warm,Cold,Selfed,F2.205.6,3,17,1,20191216,11.62,35,45.43,1.015,0,0.24,0.76,43.98,-7.5,,,,,,
F3.306.2,1050,1050_F3.306.2,F3.306,Warm,Cold,Selfed,F2.205.6,3,15,2,20191211,6.13,26,42.67,1.693,0,0.29,0.75,45.98,-14.41,,,,,,
F3.306.3,1051,1051_F3.306.3,F3.306,Warm,Cold,Selfed,F2.205.6,2,27,3,20191213,NA,48,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.306.4,1052,1052_F3.306.4,F3.306,Warm,Cold,Selfed,F2.205.6,2,4,4,20191209,9.63,26,35.07,1.607,NA,NA,NA,NA,NA,,,,,,
F3.308.1,1057,1057_F3.308.1,F3.308,Warm,Cold,Selfed,F2.265.6,1,28,1,20191216,8.1,26,37.13,1.601,0,0.32,0.74,44.54,-13.78,,,,,,
F3.308.2,1058,1058_F3.308.2,F3.308,Warm,Cold,Selfed,F2.265.6,5,21,2,20191211,8.07,48,38.8,1.006,0,0.41,0.76,42.37,-10.98,,,,,,
F3.308.3,1059,1059_F3.308.3,F3.308,Warm,Cold,Selfed,F2.265.6,2,12,3,20191218,5.93,10,44.9,1.54,1,0.28,0.74,43.9,-15.02,,,,,,
F3.308.4,1060,1060_F3.308.4,F3.308,Warm,Cold,Selfed,F2.265.6,3,18,4,20191213,5.63,11,42.8,0.973,NA,NA,NA,NA,NA,,,,,,
F3.432.1,1065,1065_F3.432.1,F3.432,Warm,Cold,Outcrossed,F2.265.6,5,17,1,20191209,12.51,39,32.03,1.072,0,0.31,0.76,45.11,-12.91,,,,,,
F3.432.2,1066,1066_F3.432.2,F3.432,Warm,Cold,Outcrossed,F2.265.6,1,26,2,20191209,10.7,62,38.57,NA,0,0.51,0.79,45.01,-14.23,,,,,,
F3.432.3,1067,1067_F3.432.3,F3.432,Warm,Cold,Outcrossed,F2.265.6,2,25,3,20191209,13.5,37,50,1.218,1,0.12,0.73,46.24,-14.36,,,,,,
F3.432.4,1068,1068_F3.432.4,F3.432,Warm,Cold,Outcrossed,F2.265.6,2,2,4,20191209,5.64,40,33.07,1.338,NA,NA,NA,NA,NA,,,,,,
F3.460.1,1073,1073_F3.460.1,F3.460,Warm,Cold,Outcrossed,F2.256.7,1,3,1,20191220,12.1,43,40.2,0.927,0,0.28,0.73,48.19,-12.83,,,,,,
F3.460.2,1074,1074_F3.460.2,F3.460,Warm,Cold,Outcrossed,F2.256.7,4,23,2,20191216,7.18,33,40.5,0.715,0,0.46,0.78,43.96,-13.72,,,,,,
F3.460.3,1075,1075_F3.460.3,F3.460,Warm,Cold,Outcrossed,F2.256.7,3,14,3,20191216,9.72,27,34.27,0.945,1,0.3,0.71,45.64,-12.03,,,,,,
F3.460.4,1076,1076_F3.460.4,F3.460,Warm,Cold,Outcrossed,F2.256.7,3,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.462.1,1081,1081_F3.462.1,F3.462,Warm,Cold,Outcrossed,F2.203.6,5,1,1,20191223,10.9,25,36.13,2.232,0,0.17,0.69,48.04,-12.18,,,,,,
F3.462.2,1082,1082_F3.462.2,F3.462,Warm,Cold,Outcrossed,F2.203.6,5,29,2,20191223,NA,4,NA,NA,0,0.39,0.76,45.28,-12.31,,,,,,
F3.462.3,1083,1083_F3.462.3,F3.462,Warm,Cold,Outcrossed,F2.203.6,3,29,3,20191211,18.07,70,35.03,1.05,NA,NA,NA,NA,NA,,,,,,
F3.462.4,1084,1084_F3.462.4,F3.462,Warm,Cold,Outcrossed,F2.203.6,1,13,4,20191223,4.76,11,36.53,1.94,NA,NA,NA,NA,NA,,,,,,
F3.464.1,1089,1089_F3.464.1,F3.464,Warm,Cold,Outcrossed,F2.214.6,4,7,1,20191213,14.06,37,35.67,1.431,0,0.35,0.77,43.43,-14.62,,,,,,
F3.464.2,1090,1090_F3.464.2,F3.464,Warm,Cold,Outcrossed,F2.214.6,2,10,2,20191216,3.77,8,35.1,0.848,0,0.15,0.74,45.8,-10.36,,,,,,
F3.464.3,1091,1091_F3.464.3,F3.464,Warm,Cold,Outcrossed,F2.214.6,5,11,3,20191209,11.42,38,33.63,2.225,1,0.24,0.64,NA,-13.11,,,,,,
F3.464.4,1092,1092_F3.464.4,F3.464,Warm,Cold,Outcrossed,F2.214.6,4,3,4,20191211,8.82,50,33.2,1.744,NA,NA,NA,NA,NA,,,,,,
F3.310.1,1097,1097_F3.310.1,F3.310,Warm,Cold,Selfed,F2.209.6,3,1,1,20191227,6.75,11,37.17,0.955,0,0.14,0.72,46.2,-7.96,,,,,,
F3.310.2,1098,1098_F3.310.2,F3.310,Warm,Cold,Selfed,F2.209.6,1,27,2,20191218,3.5,13,34.37,1.004,0,0.26,0.73,42.67,-13.39,,,,,,
F3.310.3,1099,1099_F3.310.3,F3.310,Warm,Cold,Selfed,F2.209.6,1,9,3,20191213,10.95,19,42.63,1.285,1,0.44,0.76,46.34,-14.37,,,,,,
F3.310.4,1100,1100_F3.310.4,F3.310,Warm,Cold,Selfed,F2.209.6,4,1,4,20191213,5.46,16,41.2,1.318,NA,NA,NA,NA,NA,,,,,,
F3.312.1,1105,1105_F3.312.1,F3.312,Warm,Cold,Selfed,F2.228.6,2,22,1,20191211,NA,23,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.312.2,1106,1106_F3.312.2,F3.312,Warm,Cold,Selfed,F2.228.6,1,25,2,20191213,13.84,48,42.43,1.373,0,0.2,0.7,42.21,-12,,,,,,
F3.312.3,1107,1107_F3.312.3,F3.312,Warm,Cold,Selfed,F2.228.6,5,20,3,20191211,13.16,46,39,1.339,1,0.33,0.76,45.79,NA,,,,,,
F3.312.4,1108,1108_F3.312.4,F3.312,Warm,Cold,Selfed,F2.228.6,4,15,4,20191216,6.06,32,48.03,1.377,NA,NA,NA,NA,NA,,,,,,
F3.434.1,1113,1113_F3.434.1,F3.434,Warm,Cold,Outcrossed,F2.228.6,2,18,1,20191211,10.17,37,36.23,1.643,0,0.21,0.72,43.81,-10.41,,,,,,
F3.434.2,1114,1114_F3.434.2,F3.434,Warm,Cold,Outcrossed,F2.228.6,1,24,2,20191216,4.56,17,26.2,1.466,0,0.3,0.74,44.68,-12.01,,,,,,
F3.434.3,1115,1115_F3.434.3,F3.434,Warm,Cold,Outcrossed,F2.228.6,3,2,3,20191211,19.42,44,45.47,0.875,0,0.11,0.56,37.02,-9.71,,,,,,
F3.434.4,1116,1116_F3.434.4,F3.434,Warm,Cold,Outcrossed,F2.228.6,1,10,4,20191216,5.63,33,29.43,0.888,NA,NA,NA,NA,NA,,,,,,
F3.466.1,1121,1121_F3.466.1,F3.466,Warm,Cold,Outcrossed,F2.261.6,2,15,1,20191213,10.1,40,27.53,0.98,0,0.19,0.74,43.69,-6.99,,,,,,
F3.466.2,1122,1122_F3.466.2,F3.466,Warm,Cold,Outcrossed,F2.261.6,4,7,2,20191211,5.65,34,23.13,0.536,0,0.18,0.72,45.46,-6.15,,,,,,
F3.466.3,1123,1123_F3.466.3,F3.466,Warm,Cold,Outcrossed,F2.261.6,1,28,3,20191206,18.18,133,30.7,1.39,1,0.28,0.71,46.89,-12.1,,,,,,
F3.466.4,1124,1124_F3.466.4,F3.466,Warm,Cold,Outcrossed,F2.261.6,2,22,4,20191209,8.78,53,31.17,1.191,NA,NA,NA,NA,NA,,,,,,
F3.468.1,1129,1129_F3.468.1,F3.468,Warm,Cold,Outcrossed,F2.240.9,1,18,1,20191211,6.06,33,33.77,2.139,0,0.29,0.78,NA,-6.07,,,,,,
F3.468.2,1130,1130_F3.468.2,F3.468,Warm,Cold,Outcrossed,F2.240.9,3,1,2,20191211,10.67,61,46.37,1.264,0,0.41,0.77,46.35,-13.88,,,,,,
F3.468.3,1131,1131_F3.468.3,F3.468,Warm,Cold,Outcrossed,F2.240.9,1,18,3,20191209,15.06,58,38.9,1.417,1,0.08,0.53,50.32,-10.49,,,,,,
F3.468.4,1132,1132_F3.468.4,F3.468,Warm,Cold,Outcrossed,F2.240.9,3,16,4,20191209,8.48,40,34.27,0.934,NA,NA,NA,NA,NA,,,,,,
F3.470.1,1137,1137_F3.470.1,F3.470,Warm,Cold,Outcrossed,F2.262.6,4,15,1,20191216,16.07,57,39.9,1.015,0,0.36,0.77,44.11,-15.96,,,,,,
F3.470.2,1138,1138_F3.470.2,F3.470,Warm,Cold,Outcrossed,F2.262.6,3,26,2,20191218,8.6,38,42.03,0.964,0,0.36,0.77,45.29,-14.13,,,,,,
F3.470.3,1139,1139_F3.470.3,F3.470,Warm,Cold,Outcrossed,F2.262.6,4,20,3,20191216,10.57,29,44.33,1.122,1,0.36,0.71,43.64,-10.61,,,,,,
F3.470.4,1140,1140_F3.470.4,F3.470,Warm,Cold,Outcrossed,F2.262.6,2,24,4,20191230,5.93,13,39.07,0.819,NA,NA,NA,NA,NA,,,,,,
F3.316.1,1145,1145_F3.316.1,F3.316,Warm,Cold,Selfed,F2.213.7,4,14,1,20191216,15.55,65,46.63,1.164,0,0.28,0.76,42.65,-11.6,,,,,,
F3.316.2,1146,1146_F3.316.2,F3.316,Warm,Cold,Selfed,F2.213.7,2,17,2,20191216,6.46,45,41.3,0.857,0,0.19,0.61,43.48,NA,,,,,,
F3.316.3,1147,1147_F3.316.3,F3.316,Warm,Cold,Selfed,F2.213.7,1,14,3,20191223,10.18,64,36.9,1.001,1,0.37,0.72,49.96,-16.18,,,,,,
F3.316.4,1148,1148_F3.316.4,F3.316,Warm,Cold,Selfed,F2.213.7,1,1,4,20200122,2.36,5,42.07,1.077,NA,NA,NA,NA,NA,,,,,,
F3.318.1,1153,1153_F3.318.1,F3.318,Warm,Cold,Selfed,F2.264.6,1,26,1,20191209,4.41,28,20.3,1.862,0,0.13,0.77,46.11,-16.08,,,,,,
F3.318.2,1154,1154_F3.318.2,F3.318,Warm,Cold,Selfed,F2.264.6,1,4,2,20191209,9.92,40,39.83,1.168,0,0.37,0.75,44.9,-12.99,,,,,,
F3.318.3,1155,1155_F3.318.3,F3.318,Warm,Cold,Selfed,F2.264.6,1,19,3,20191211,8.4,18,35.1,1.171,1,0.08,0.64,43.58,-12.96,,,,,,
F3.318.4,1156,1156_F3.318.4,F3.318,Warm,Cold,Selfed,F2.264.6,1,22,4,20191209,7.38,41,23.13,1.779,NA,NA,NA,NA,NA,,,,,,
F3.436.1,1161,1161_F3.436.1,F3.436,Warm,Cold,Outcrossed,F2.264.6,2,1,1,20191218,4.79,12,42.63,0.917,0,0.21,0.69,47.97,-14.99,,,,,,
F3.436.2,1162,1162_F3.436.2,F3.436,Warm,Cold,Outcrossed,F2.264.6,5,14,2,20191216,NA,6,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.436.3,1163,1163_F3.436.3,F3.436,Warm,Cold,Outcrossed,F2.264.6,4,14,3,20191209,13.88,66,39.77,1.093,1,0.13,0.67,45.05,-14.7,,,,,,
F3.436.4,1164,1164_F3.436.4,F3.436,Warm,Cold,Outcrossed,F2.264.6,1,18,4,20191209,10.07,86,47.63,1.698,NA,NA,NA,NA,NA,,,,,,
F3.472.1,1169,1169_F3.472.1,F3.472,Warm,Cold,Outcrossed,F2.240.9,2,2,1,20191220,7.88,30,36.07,1.003,0,0.31,0.74,44.61,-10.74,,,,,,
F3.472.2,1170,1170_F3.472.2,F3.472,Warm,Cold,Outcrossed,F2.240.9,3,13,2,20191216,4.2,18,36.57,0.774,0,0.39,0.79,44.52,-12.91,,,,,,
F3.472.3,1171,1171_F3.472.3,F3.472,Warm,Cold,Outcrossed,F2.240.9,5,4,3,20191218,11.96,35,45.67,0.817,0,0.28,0.75,44.79,-16.03,,,,,,
F3.472.4,1172,1172_F3.472.4,F3.472,Warm,Cold,Outcrossed,F2.240.9,3,5,4,20191218,7.92,41,29.23,0.739,NA,NA,NA,NA,NA,,,,,,
F3.474.1,1177,1177_F3.474.1,F3.474,Warm,Cold,Outcrossed,F2.242.6,2,3,1,20191216,5.91,43,43.7,1.647,0,0.31,0.73,45.12,-12.56,,,,,,
F3.474.2,1178,1178_F3.474.2,F3.474,Warm,Cold,Outcrossed,F2.242.6,3,9,2,20191206,4.17,57,38.9,1.122,0,0.17,0.66,45.14,-13.11,,,,,,
F3.474.3,1179,1179_F3.474.3,F3.474,Warm,Cold,Outcrossed,F2.242.6,2,16,3,20191211,14.73,58,33.47,1.019,1,0.22,0.67,44,-13.55,,,,,,
F3.474.4,1180,1180_F3.474.4,F3.474,Warm,Cold,Outcrossed,F2.242.6,2,29,4,20191216,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.476.1,1185,1185_F3.476.1,F3.476,Warm,Cold,Outcrossed,F2.224.10,3,5,1,20191211,16.2,55,32.73,1.023,0,0.36,0.76,45.21,-15.67,,,,,,
F3.476.2,1186,1186_F3.476.2,F3.476,Warm,Cold,Outcrossed,F2.224.10,1,13,2,20191218,6.77,18,33.8,0.704,0,0.24,0.73,46.22,-9.36,,,,,,
F3.476.3,1187,1187_F3.476.3,F3.476,Warm,Cold,Outcrossed,F2.224.10,1,21,3,20191216,14.89,88,42.37,1.453,1,0.39,0.65,43.47,-12.36,,,,,,
F3.476.4,1188,1188_F3.476.4,F3.476,Warm,Cold,Outcrossed,F2.224.10,1,8,4,20191225,6.39,22,36.63,1.032,NA,NA,NA,NA,NA,,,,,,
F3.320.1,1193,1193_F3.320.1,F3.320,Warm,Cold,Selfed,F2.217.6,3,19,1,20191218,21.35,28,42.13,1.221,0,0.3,0.74,45.59,-11.94,,,,,,
F3.320.2,1194,1194_F3.320.2,F3.320,Warm,Cold,Selfed,F2.217.6,2,21,2,20191216,16.2,42,35.23,1.372,0,0.13,0.73,44.66,-14.03,,,,,,
F3.320.3,1195,1195_F3.320.3,F3.320,Warm,Cold,Selfed,F2.217.6,5,6,3,20191216,NA,2,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.320.4,1196,1196_F3.320.4,F3.320,Warm,Cold,Selfed,F2.217.6,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.322.1,1201,1201_F3.322.1,F3.322,Warm,Cold,Selfed,F2.249.10,3,11,1,20191223,14.51,18,41.83,1.241,0,0.3,0.74,43.34,-11.02,,,,,,
F3.322.2,1202,1202_F3.322.2,F3.322,Warm,Cold,Selfed,F2.249.10,5,11,2,20191223,11.04,29,47.07,1.014,0,0.26,0.75,45.11,-9.93,,,,,,
F3.322.3,1203,1203_F3.322.3,F3.322,Warm,Cold,Selfed,F2.249.10,5,16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.322.4,1204,1204_F3.322.4,F3.322,Warm,Cold,Selfed,F2.249.10,5,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.438.1,1209,1209_F3.438.1,F3.438,Warm,Cold,Outcrossed,F2.249.10,3,3,1,20200106,9.96,9,47.13,1.234,0,0.36,0.75,45.92,-16.28,,,,,,
F3.438.2,1210,1210_F3.438.2,F3.438,Warm,Cold,Outcrossed,F2.249.10,3,14,2,20191218,7.57,21,48,1.144,0,0.29,0.76,46.74,-13.28,,,,,,
F3.438.3,1211,1211_F3.438.3,F3.438,Warm,Cold,Outcrossed,F2.249.10,5,14,3,20200110,9.8,18,28.17,1.484,1,0.08,0.74,48.85,-14.13,,,,,,
F3.438.4,1212,1212_F3.438.4,F3.438,Warm,Cold,Outcrossed,F2.249.10,3,3,4,20191218,8.41,25,30.63,1.227,NA,NA,NA,NA,NA,,,,,,
F3.482.1,1217,1217_F3.482.1,F3.482,Warm,Cold,Outcrossed,F2.240.9,3,22,1,20191223,12.72,22,34.47,1.568,0,0.47,0.8,44.62,-15.05,,,,,,
F3.482.2,1218,1218_F3.482.2,F3.482,Warm,Cold,Outcrossed,F2.240.9,4,20,2,20191213,7.37,10,36.17,0.689,0,0.23,0.74,45.72,-12.62,,,,,,
F3.482.3,1219,1219_F3.482.3,F3.482,Warm,Cold,Outcrossed,F2.240.9,2,17,3,20191216,10,24,43.53,1.272,1,0.34,0.72,44.97,-14.63,,,,,,
F3.482.4,1220,1220_F3.482.4,F3.482,Warm,Cold,Outcrossed,F2.240.9,1,4,4,20191223,5.06,7,37.77,1.547,NA,NA,NA,NA,NA,,,,,,
F3.478.1,1225,1225_F3.478.1,F3.478,Warm,Cold,Outcrossed,F2.260.8,1,12,1,20191216,8.66,27,37.33,0.843,0,0.31,0.72,42.11,-7.6,,,,,,
F3.478.2,1226,1226_F3.478.2,F3.478,Warm,Cold,Outcrossed,F2.260.8,1,29,2,20191216,9.69,64,26.03,1.239,0,0.36,0.74,41.94,-14.87,,,,,,
F3.478.3,1227,1227_F3.478.3,F3.478,Warm,Cold,Outcrossed,F2.260.8,2,10,3,20191216,8.87,25,29.6,1.887,1,0.19,0.71,49.26,-13.37,,,,,,
F3.478.4,1228,1228_F3.478.4,F3.478,Warm,Cold,Outcrossed,F2.260.8,3,1,4,20191216,8.41,38,31.8,0.946,NA,NA,NA,NA,NA,,,,,,
F3.480.1,1233,1233_F3.480.1,F3.480,Warm,Cold,Outcrossed,F2.230.7,2,26,1,20191216,5.65,13,31.8,1.223,0,0.47,0.77,43.22,-14.55,,,,,,
F3.480.2,1234,1234_F3.480.2,F3.480,Warm,Cold,Outcrossed,F2.230.7,2,26,2,20191216,4.61,10,18.5,2.004,0,0.32,0.74,46.08,-13.05,,,,,,
F3.480.3,1235,1235_F3.480.3,F3.480,Warm,Cold,Outcrossed,F2.230.7,2,29,3,20191211,10.48,36,26.67,1.796,NA,NA,NA,NA,NA,,,,,,
F3.480.4,1236,1236_F3.480.4,F3.480,Warm,Cold,Outcrossed,F2.230.7,4,16,4,20191211,14.54,43,23.5,1.788,NA,NA,NA,NA,NA,,,,,,
F3.324.1,1241,1241_F3.324.1,F3.324,Warm,Cold,Selfed,F2.223.9,1,29,1,20191211,14.47,74,32.8,1.633,0,0.31,0.76,41.77,-11.02,,,,,,
F3.324.2,1242,1242_F3.324.2,F3.324,Warm,Cold,Selfed,F2.223.9,3,17,2,20191213,6.01,35,42.77,1.068,0,0.31,0.74,46.34,-15.81,,,,,,
F3.324.3,1243,1243_F3.324.3,F3.324,Warm,Cold,Selfed,F2.223.9,4,17,3,20191211,9.66,46,41.63,2.186,1,0.24,0.71,49.95,-14.47,,,,,,
F3.324.4,1244,1244_F3.324.4,F3.324,Warm,Cold,Selfed,F2.223.9,5,17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.326.1,1249,1249_F3.326.1,F3.326,Warm,Cold,Selfed,F2.208.8,5,4,1,20191216,12.2,28,34.43,1.287,0,0.39,0.76,44.16,-14.79,,,,,,
F3.326.2,1250,1250_F3.326.2,F3.326,Warm,Cold,Selfed,F2.208.8,5,2,2,20191209,9.31,38,44.23,0.976,0,0.27,0.76,44.89,-13.65,,,,,,
F3.326.3,1251,1251_F3.326.3,F3.326,Warm,Cold,Selfed,F2.208.8,2,18,3,20191220,6.33,34,38.5,1.203,1,0.29,0.69,38.81,-14.91,,,,,,
F3.326.4,1252,1252_F3.326.4,F3.326,Warm,Cold,Selfed,F2.208.8,4,21,4,20191209,9.87,48,29.77,2.097,NA,NA,NA,NA,NA,,,,,,
F3.440.1,1257,1257_F3.440.1,F3.440,Warm,Cold,Outcrossed,F2.208.8,5,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.440.2,1258,1258_F3.440.2,F3.440,Warm,Cold,Outcrossed,F2.208.8,2,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.440.3,1259,1259_F3.440.3,F3.440,Warm,Cold,Outcrossed,F2.208.8,3,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.440.4,1260,1260_F3.440.4,F3.440,Warm,Cold,Outcrossed,F2.208.8,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.486.1,1265,1265_F3.486.1,F3.486,Warm,Cold,Outcrossed,F2.214.9,1,4,1,20191211,17.34,41,33.97,1.206,0,0.4,0.77,45.21,-12.66,,,,,,
F3.486.2,1266,1266_F3.486.2,F3.486,Warm,Cold,Outcrossed,F2.214.9,2,8,2,20191213,7.92,36,37.93,1.17,0,0.43,0.77,44.11,-10.28,,,,,,
F3.486.3,1267,1267_F3.486.3,F3.486,Warm,Cold,Outcrossed,F2.214.9,2,21,3,20191211,16.12,44,36.67,1.012,1,0.37,0.73,45.98,-13.85,,,,,,
F3.486.4,1268,1268_F3.486.4,F3.486,Warm,Cold,Outcrossed,F2.214.9,2,13,4,20191211,14.54,89,32.93,1.095,NA,NA,NA,NA,NA,,,,,,
F3.484.1,1273,1273_F3.484.1,F3.484,Warm,Cold,Outcrossed,F2.235.9,3,23,1,20191230,10.66,16,43.2,1.057,0,0.38,0.77,44.82,-8.64,,,,,,
F3.484.2,1274,1274_F3.484.2,F3.484,Warm,Cold,Outcrossed,F2.235.9,1,5,2,20191216,7.64,16,43.03,0.776,0,0.34,0.78,41.84,-11.85,,,,,,
F3.484.3,1275,1275_F3.484.3,F3.484,Warm,Cold,Outcrossed,F2.235.9,1,17,3,20191211,12.53,44,37.3,1.645,1,0.31,0.68,43.92,-15.05,,,,,,
F3.484.4,1276,1276_F3.484.4,F3.484,Warm,Cold,Outcrossed,F2.235.9,3,12,4,20191211,10.18,72,37.3,1.074,NA,NA,NA,NA,NA,,,,,,
F3.488.1,1281,1281_F3.488.1,F3.488,Warm,Cold,Outcrossed,F2.257.6,5,9,1,20191211,11.64,57,28.6,1.166,0,0.39,0.79,45.71,-13.2,,,,,,
F3.488.2,1282,1282_F3.488.2,F3.488,Warm,Cold,Outcrossed,F2.257.6,1,28,2,20191209,11.18,68,35.5,1.26,0,0.28,0.75,45.87,-14.67,,,,,,
F3.488.3,1283,1283_F3.488.3,F3.488,Warm,Cold,Outcrossed,F2.257.6,4,13,3,20191209,17.4,90,43.6,1.406,1,0.22,0.74,41.47,-14.97,,,,,,
F3.488.4,1284,1284_F3.488.4,F3.488,Warm,Cold,Outcrossed,F2.257.6,5,10,4,20191209,10.87,58,34.1,1.356,NA,NA,NA,NA,NA,,,,,,
F3.328.1,1289,1289_F3.328.1,F3.328,Warm,Cold,Selfed,F2.225.6,2,16,1,20191216,NA,1,NA,NA,0,0.12,0.71,45.96,-9.19,,,,,,
F3.328.2,1290,1290_F3.328.2,F3.328,Warm,Cold,Selfed,F2.225.6,2,25,2,20191213,13.65,33,37.33,1.642,0,0.39,0.75,45.91,-9.13,,,,,,
F3.328.3,1291,1291_F3.328.3,F3.328,Warm,Cold,Selfed,F2.225.6,2,5,3,20191209,9.35,43,NA,NA,0,0.31,0.75,45.38,-14.19,,,,,,
F3.328.4,1292,1292_F3.328.4,F3.328,Warm,Cold,Selfed,F2.225.6,3,6,4,20191220,6.61,26,27.4,1.84,NA,NA,NA,NA,NA,,,,,,
F3.330.1,1297,1297_F3.330.1,F3.330,Warm,Cold,Selfed,F2.255.6,3,29,1,20191227,11.57,41,38.73,1.196,0,0.36,0.75,43.58,-11.57,,,,,,
F3.330.2,1298,1298_F3.330.2,F3.330,Warm,Cold,Selfed,F2.255.6,1,20,2,20191220,6.15,7,53.9,1.366,0,0.47,0.79,46.42,-14.29,,,,,,
F3.330.3,1299,1299_F3.330.3,F3.330,Warm,Cold,Selfed,F2.255.6,2,22,3,20191213,13.63,31,40.2,1.317,1,0.19,0.71,42.69,-13.47,,,,,,
F3.330.4,1300,1300_F3.330.4,F3.330,Warm,Cold,Selfed,F2.255.6,1,3,4,20191209,7.01,58,47.17,1.516,NA,NA,NA,NA,NA,,,,,,
F3.442.1,1305,1305_F3.442.1,F3.442,Warm,Cold,Outcrossed,F2.255.6,3,15,1,20191213,12.66,37,43.9,1.416,0,0.22,0.74,44.05,-13.64,,,,,,
F3.442.2,1306,1306_F3.442.2,F3.442,Warm,Cold,Outcrossed,F2.255.6,3,28,2,20191218,8.92,34,40.47,0.935,0,0.18,0.62,45.96,-9.63,,,,,,
F3.442.3,1307,1307_F3.442.3,F3.442,Warm,Cold,Outcrossed,F2.255.6,3,11,3,20191209,13.4,56,42.73,1.525,1,0.06,0.68,43.3,-16.93,,,,,,
F3.442.4,1308,1308_F3.442.4,F3.442,Warm,Cold,Outcrossed,F2.255.6,5,13,4,20191218,8.4,38,42.2,1.555,NA,NA,NA,NA,NA,,,,,,
F3.490.1,1313,1313_F3.490.1,F3.490,Warm,Cold,Outcrossed,F2.216.7,5,10,1,20191223,13.51,42,37.7,0.778,0,0.2,0.74,45.52,-12.7,,,,,,
F3.490.2,1314,1314_F3.490.2,F3.490,Warm,Cold,Outcrossed,F2.216.7,1,8,2,20191213,8.82,17,39.57,0.864,0,0.45,0.77,44.76,-14.45,,,,,,
F3.490.3,1315,1315_F3.490.3,F3.490,Warm,Cold,Outcrossed,F2.216.7,4,6,3,20191213,11.3,40,50.23,1.55,0,0.27,0.75,44.79,-10.61,,,,,,
F3.490.4,1316,1316_F3.490.4,F3.490,Warm,Cold,Outcrossed,F2.216.7,5,1,4,20191218,6.81,34,44.87,1.302,NA,NA,NA,NA,NA,,,,,,
F3.492.1,1321,1321_F3.492.1,F3.492,Warm,Cold,Outcrossed,F2.259.8,4,11,1,20191211,7.4,18,29.53,1.048,0,0.26,0.73,NA,-6.15,,,,,,
F3.492.2,1322,1322_F3.492.2,F3.492,Warm,Cold,Outcrossed,F2.259.8,2,12,2,20191209,9.7,44,39.53,0.851,0,0.41,0.77,45.02,-15.94,,,,,,
