Plant genus,Plant species,Plant scientific name,Plant family,Animal species binomial name,Animal genus,Animal subgenus,Animal species,Animal family,Animal subfamily,Animal common name,Animal class,Animal order,No. of visitors,Location - State,Nearest named place,Latitude (S),Longitude (E),Date,Month,Year,Reference,Dataset_ID,source_id,"Observation type (Observational (O), Survey (S), Experimental (E ), Pollen-grains only (P), DNA (D))","Taxanomic verfication (1, 0)","Physical speciman (1, 0)","Photo (1, 0)","Geographic location (1, 0)","Date of collection (1, 0)","No visitors recorded (0,1)",Comments,Column1
Acacia,myrtifolia,Acacia myrtifolia,Fabaceae,Leioproctus (Leioproctus) sp.,Leioproctus,Leioproctus,NA,Colletidae,Neopasiphaeinae,NA,Insecta,Hymenoptera,12,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,19/08/82-7/10/82,Aug - Oct,1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,myrtifolia,Acacia myrtifolia,Fabaceae,Lissopimpla excelsa,Lissopimpla,NA,excelsa,Ichneumonidae,Pimplinae,ichneumonid wasp,Insecta,Hymenoptera,1,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,19/08/82-7/10/82,Aug - Oct,1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,myrtifolia,Acacia myrtifolia,Fabaceae,Lophocheilus anilitatus,Lophocheilus,NA,anilitatus,Tiphiidae,Thynninae,tiphiid wasp,Insecta,Hymenoptera,1,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,19/08/82-7/10/82,Aug - Oct,1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,myrtifolia,Acacia myrtifolia,Fabaceae,Phymatothynnus sp.,Phymatothynnus,NA,NA,Tiphiidae,Thynninae,tiphiid wasp,Insecta,Hymenoptera,1,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,19/08/82-7/10/82,Aug - Oct,1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,myrtifolia,Acacia myrtifolia,Fabaceae,Sphex sp.,Sphex,NA,NA,Sphecidae,Sphecinae,sphecid wasp,Insecta,Hymenoptera,1,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,19/08/82-7/10/82,Aug - Oct,1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,paradoxa,Acacia paradoxa,Fabaceae,Cercis sp.,Cercis,NA,NA,NA,NA,cracronid wasp,Insecta,Hymenoptera,1,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,12/09/84-31/10/84,Sept - Oct,1984,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,1,1,1,NA,NA
Acacia,paradoxa,Acacia paradoxa,Fabaceae,Euryglossa sp.,Euryglossa,NA,NA,Colletidae,Euryglossinae,NA,Insecta,Hymenoptera,2,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,12/09/84-31/10/84,Sept - Oct,1984,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,1,1,1,NA,NA
Acacia,paradoxa,Acacia paradoxa,Fabaceae,Lasioglossum (Chilalictus) sp.,Lasioglossum,Chilalictus,NA,Halictidae,Halictinae,NA,Insecta,Hymenoptera,5,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,12/09/84-31/10/84,Sept - Oct,1984,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,1,1,1,NA,NA
Acacia,paradoxa,Acacia paradoxa,Fabaceae,Lasioglossum (Homalictus) megastigmus,Lasioglossum,Homalictus,megastigmum,Halictidae,Halictinae,ichneumonid wasp,Insecta,Hymenoptera,2,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,12/09/84-31/10/84,Sept - Oct,1984,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,1,1,1,NA,NA
Acacia,paradoxa,Acacia paradoxa,Fabaceae,Lasioglossum (Parasphecodes) sp.,Lasioglossum,Parasphecodes,NA,Halictidae,Halictinae,ichneumonid wasp,Insecta,Hymenoptera,9,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,12/09/84-31/10/84,Sept - Oct,1984,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,1,1,1,NA,NA
Acacia,paradoxa,Acacia paradoxa,Fabaceae,Leioproctus (Eurglossidia) sp.,Leioproctus,Eurglossidia,NA,Colletidae,Neopasiphaeinae,NA,Insecta,Hymenoptera,42,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,12/09/84-31/10/84,Sept - Oct,1984,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,1,1,1,NA,NA
Acacia,paradoxa,Acacia paradoxa,Fabaceae,Leioproctus (Leioproctus) sp.,Leioproctus,Leioproctus,NA,Colletidae,Neopasiphaeinae,NA,Insecta,Hymenoptera,7,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,12/09/84-31/10/84,Sept - Oct,1984,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,1,1,1,NA,NA
Acacia,paradoxa,Acacia paradoxa,Fabaceae,Tiphiid sp.,NA,NA,NA,Tiphiidae,NA,tiphiid wasp,Insecta,Hymenoptera,1,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,12/09/84-31/10/84,Sept - Oct,1984,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,1,1,1,NA,NA
Acacia,paradoxa,Acacia paradoxa,Fabaceae,Trichocolletes,Trichocolletes,NA,NA,Colletidae,Neopasiphaeinae,NA,Insecta,Hymenoptera,1,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,12/09/84-31/10/84,Sept - Oct,1984,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,1,1,1,NA,NA
Acacia,pycnantha,Acacia pycnantha,Fabaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,European honey bee,Insecta,Hymenoptera,>5 (abundant),VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,11/08/82-16/09/82,Aug - Sept,1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,pycnantha,Acacia pycnantha,Fabaceae,Euhesma sp.,Euhesma,NA,NA,Colletidae,Euryglossinae,NA,Insecta,Hymenoptera,3,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,11/08/82-16/09/82,Aug - Sept,1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,pycnantha,Acacia pycnantha,Fabaceae,Lasioglossum (Chilalictus) sp.,Lasioglossum,Chilalictus,NA,Halictidae,Halictinae,NA,Insecta,Hymnoptera,2,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,11/08/82-16/09/82,Aug - Sept,1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,pycnantha,Acacia pycnantha,Fabaceae,Lasioglossum (Parasphecodes) sp.,Lasioglossum,Parasphecodes,NA,Halictidae,Halictinae,NA,Insecta,Hymnoptera,6,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,11/08/82-16/09/82,Aug - Sept,1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,pycnantha,Acacia pycnantha,Fabaceae,Leioproctus (Leioproctus) sp.,Leioproctus,Leioproctus,NA,Colletidae,Neopasiphaeinae,NA,Insecta,Hymnoptera,23,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,11/08/82-16/09/82,Aug - Sept,1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,pycnantha,Acacia pycnantha,Fabaceae,Lophocheilus anilitatus,Lophocheilus,NA,anilitatus,Tiphiidae,Thynninae,tiphiid wasp,Insecta,Hymnoptera,1,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,11/08/82-16/09/82,Aug - Sept,1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,pycnantha,Acacia pycnantha,Fabaceae,Neoeurys sp.,Neoeurys,NA,NA,Pergidae,Euryinae,pergid wasp,Insecta,Hymnoptera,1,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,11/08/82-16/09/82,Aug - Sept,1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,pycnantha,Acacia pycnantha,Fabaceae,Phymatothynnus nonilicornis,Phymatothynnus,NA,nonilicornis,Tiphiidae,Thynninae,tiphiid wasp,Insecta,Hymnoptera,1,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,11/08/82-16/09/82,Aug - Sept,1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,pycnantha,Acacia pycnantha,Fabaceae,Phymatothynnus pygidalis,Phymatothynnus,NA,pygidalis,Tiphiidae,Thynninae,tiphiid wasp,Insecta,Hymnoptera,3,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,11/08/82-16/09/82,Aug - Sept,1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,pycnantha,Acacia pycnantha,Fabaceae,Rhagigaster comparatus,Rhagigaster,NA,comparatus,Tiphiidae,Rhagigasterinae,tiphiid wasp,Insecta,Hymnoptera,2,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,11/08/82-16/09/82,Aug - Sept,1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,pycnantha,Acacia pycnantha,Fabaceae,Tachynomia moerens,Tachynomia,NA,moerens,Tiphiidae,Thynninae,tiphiid wasp,Insecta,Hymnoptera,2,VIC,Brisbane Ranges National Park,-37.8725051,144.1658051,11/08/82-16/09/82,Aug - Sept,1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Amphylaeus sp.,Amphylaeus,NA,NA,Colletidae,Hylaeinae,NA,Insecta,Hymenoptera,1,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Anthobosca sp.,Anthobosca,NA,NA,Tiphiidae,Anthoboscinae,tiphiid wasp,Insecta,Hymenoptera,2,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,European honey bee,Insecta,Hymenoptera,>5 (abundant),VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Callomelitta perpicta,Callomelitta,NA,perpicta,Colletidae,Callomelittinae,NA,Insecta,Hymenoptera,4,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Callomelitta sp.,Callomelitta,NA,NA,Colletidae,Callomelittinae,NA,Insecta,Hymenoptera,1,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Calopompilus (syn. Chirodamus) sp.,Calopompilus,NA,NA,Pompilidae,Pepsinae,pompilid wasp,Insecta,Hymenoptera,1,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Cerceris antipodes,Cerceris,NA,antipodes,NA,NA,crabronid wasp,Insecta,Hymenoptera,7,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Cerceris sp.,Cerceris,NA,NA,NA,NA,crabronid wasp,Insecta,Hymenoptera,6,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Deuterodiscoelius (=syn. Pseudozethus) sp.,Deuterodiscoelius,NA,NA,Vespidae,Eumeninae,eumenid wasp,Insecta,Hymenoptera,5,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Exoneura (Exoneura) sp.,Exoneura,Exoneura,NA,Apidae,Xylocopinae,NA,Insecta,Hymenoptera,11,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Labium sp.,Labium,NA,NA,Ichneumonidae,Labeninae,ichneumonid wasp,Insecta,Hymenoptera,3,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Lasioglossum (Australictus) sp.,Lasioglossum,Australictus,NA,Halictidae,Halictinae,NA,Insecta,Hymenoptera,1,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Lasioglossum (Chilalictus) sp.,Lasioglossum,Chilalictus,NA,Halictidae,Halictinae,NA,Insecta,Hymenoptera,4,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Lasioglossum (Homalictus) dixoni,Lasioglossum,Homalictus,dixoni,Halictidae,Halictinae,NA,Insecta,Hymenoptera,5,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Lasioglossum (Parasphecodes) sp.,Lasioglossum,Parasphecodes,NA,Halictidae,Halictinae,NA,Insecta,Hymenoptera,22,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Leioproctus (Leioproctus) sp.,Leioproctus,Leioproctus,NA,Colletidae,Neopasiphaeinae,NA,Insecta,Hymenoptera,2,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Lissopimpla sp.,Lissopimpla,NA,NA,Ichneumonidae,Pimplinae,ichneumonid wasp,Insecta,Hymenoptera,2,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,"Perigidae ""Meourys"" [sic] sp. (misspelling? Genus doesn't exist)",NA,NA,NA,Pergidae,NA,NA,Insecta,Hymenoptera,9,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Phymatothynnus pygidais,Phymatothynnus,NA,pygidais,Tiphiidae,Thynninae,tiphiid wasp,Insecta,Hymenoptera,9,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,terminalis,Acacia terminalis,Fabaceae,Pompilus sp.,Pompilus,NA,NA,Pompilidae,Pompilinae,pompilid wasp,Insecta,Hymenoptera,1,VIC,Erica-Moe (S Gippsland),NA,NA,18/03/83-28/04/83,March - April,1983,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,uncifera,Acacia uncifera,Fabaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,European honey bee,Insecta,Hymenoptera,>5 (abundant),VIC,"Mornington Peninsula National Park, Cape Schanck",-38.4913962,144.888115,15/11/81 - 5/3/82,Nov - March,1981 - 1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
Acacia,uncifolia,Acacia uncifolia,Fabaceae,Anthobosca sp.,Anthobosca,NA,NA,Tiphiidae,Anthoboscinae,tiphiid wasp,Insecta,Hymenoptera,3,VIC,"Mornington Peninsula National Park, Cape Schanck",-38.4913962,144.888115,15/11/81 - 5/3/82,Nov - March,1981 - 1982,"Bernhardt, P. (1987). A comparison of the diversity, density, and foraging behavior of bees and wasps on Australian Acacia. Annals of the Missouri Botanical Garden, 42-50.",S09,Bernhardt_1987,S,1,1,0,0,1,1,NA,NA
