Plant genus,Plant species,Plant scientific name,Plant family,Animal species binomial name,Animal genus,Animal subgenus,Animal species,Animal family,Animal subfamily,Animal common name,Animal class,Animal order,No. of visitors,Location - State,Nearest named place,Latitude (S),Longitude (E),Date,Month,Year,Reference,Dataset_ID,"Observation type (Observational (O), Survey (S), Experimental (E ), Pollen-grains only (P), DNA (D))","Taxanomic verfication (1, 0)","Physical speciman (1, 0)","Photo (1, 0)","Geographic location (1, 0)","Date of collection (1, 0)","No visitors recorded (0,1)",Comments,Pollinator match column,Pollinator match value,location_name,Pollinator taxon name
mangrove,mangrove,mangrove ,,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,Point Warrender Mitchell Plateau,14.45,125.45,21/2/1973,Feb,1973,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):126,Animal family,Meliphagidae,Point Warrender Mitchell Plateau,Lichmera indistincta
mangrove,mangrove,mangrove ,,Myzomela erythrocephala,Myzomela,,erythrocephala,Meliphagidae,Meliphaginae,Red-headed Honeyeater,Aves,Passeriformes,,WA,"Boomerang Bay, Bigge Island",14.3,125.09,2/6/1972,Jun,1972,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):56,Animal family,Meliphagidae,"Boomerang Bay, Bigge Island",Myzomela erythrocephala
Melaleuca,acerosa,Melaleuca acerosa ,Myrtaceae,Buprestidae sp.,,,,Buprestidae,,Jewel beetle ,Insecta ,Coleoptera,,WA,"Beekeepers Reserve, S of Dongara",29.5,115,16/11/1986,Nov,1986,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):245,Animal order,Coleoptera,"Beekeepers Reserve, S of Dongara_1",Buprestidae sp.
Melaleuca,acuminata,Melaleuca acuminata ,Myrtaceae,Anthochaera carunculata,Anthochaera,,carunculata,Meliphagidae,Meliphaginae,Red wattlebird, Aves,Passeriformes,,WA,Foster Rd near Ongerup,33.55,118.25,15/10/1978,Oct,1978,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):171,Animal family,Meliphagidae,Foster Rd near Ongerup,Anthochaera carunculata
Melaleuca,acuminata,Melaleuca acuminata ,Myrtaceae,Lichenostomus cratitius,Lichenostomus,,cratitius,Meliphagidae,Meliphaginae,Purple-gaped Honeyeater,Aves,Passeriformes,,WA,Foster Rd near Ongerup,33.55,118.25,15/10/1978,Oct,1978,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):171,Animal family,Meliphagidae,Foster Rd near Ongerup,Lichenostomus cratitius
Melaleuca,acuminata,Melaleuca acuminata ,Myrtaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Lake Magenta Nature Reserve,33.3,119.1,15/10/1972,Oct,1972,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):44,Animal family,Meliphagidae,Lake Magenta Nature Reserve,Phylidonyris novaehollandiae
Melaleuca,argentea,Melaleuca argentea ,Myrtaceae,Certhionyx pectoralis,Certhionyx,,pectoralis,Meliphagidae,Meliphaginae,Banded honeyeater,Aves,Passeriformes,,WA,Mitchell Plateau,15,126,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):127,Animal family,Meliphagidae,Mitchell Plateau_1,Certhionyx pectoralis
Melaleuca,argentea,Melaleuca argentea ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,Mitchell Plateau,15,126,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):127,Animal family,Meliphagidae,Mitchell Plateau_1,Lichmera indistincta
Melaleuca,cardiophylla,Melaleuca cardiophylla ,Myrtaceae,Themognatha mniszeki,Themognatha,,mniszeki,Buprestidae,Stigmoderinae,Jewel beetle,Insecta ,Coleoptera,,WA,Nambung National Park,30.4,115.07,15/1/1990,Jan,1990,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):156,Animal order,Coleoptera,Nambung National Park,Themognatha mniszeki
Melaleuca,elliptica,Melaleuca elliptica ,Myrtaceae,Acanthagenys rufogularis,Acanthagenys,,rufogularis,Meliphagidae,Meliphaginae,Spiny-cheeked Honeyeater,Aves,Passeriformes,,WA,Binaronca Rocks,31.45,121.45,15/8/1982,Aug,1982,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):171,Animal family,Meliphagidae,Binaronca Rocks,Acanthagenys rufogularis
Melaleuca,elliptica,Melaleuca elliptica ,Myrtaceae,Acanthagenys rufogularis,Acanthagenys,,rufogularis,Meliphagidae,Meliphaginae,Spiny-cheeked Honeyeater,Aves,Passeriformes,,WA,Yorkrakine Nature Reserve,31.26,117.28,20/11/1974,Nov,1974,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):50,Animal family,Meliphagidae,Yorkrakine Nature Reserve,Acanthagenys rufogularis
Melaleuca,elliptica,Melaleuca elliptica ,Myrtaceae,Lichenostomus virescens,Lichenostomus,,virescens,Meliphagidae,Meliphaginae,Singing honeyeater,Aves,Passeriformes,,WA,Yorkrakine Nature Reserve,31.26,117.28,20/11/1974,Nov,1974,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):50,Animal family,Meliphagidae,Yorkrakine Nature Reserve,Lichenostomus virescens
Melaleuca,elliptica,Melaleuca elliptica ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,Binaronca Rocks,31.45,121.45,15/8/1982,Aug,1982,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):171,Animal family,Meliphagidae,Binaronca Rocks,Lichmera indistincta
Melaleuca,elliptica,Melaleuca elliptica ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,J Yorkrakine Nature Reserve,31.26,117.28,11/5/1975,May,1975,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):50,Animal family,Meliphagidae,J Yorkrakine Nature Reserve,Lichmera indistincta
Melaleuca,elliptica,Melaleuca elliptica ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,Jimberlana Hill,32.09,121.48,16/4/1995,Apr,1995,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):155,Animal family,Meliphagidae,Jimberlana Hill,Lichmera indistincta
Melaleuca,elliptica,Melaleuca elliptica ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,NE of Norseman,32.12,121.46,16/4/1995,Apr,1995,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):155,Animal family,Meliphagidae,NE of Norseman,Lichmera indistincta
Melaleuca,elliptica,Melaleuca elliptica ,Myrtaceae,Phylidonyris albifrons,Phylidonyris,,albifrons,Meliphagidae,Meliphaginae,White-fronted Honeyeater,Aves,Passeriformes,,WA,Binaronca Rocks,31.45,121.45,15/8/1982,Aug,1982,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):171,Animal family,Meliphagidae,Binaronca Rocks,Phylidonyris albifrons
Melaleuca,elliptica,Melaleuca elliptica ,Myrtaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Ongerup,33.55,118.25,15/11/1978,Nov,1978,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):172,Animal family,Meliphagidae,Ongerup_1,Phylidonyris novaehollandiae
Melaleuca,elliptica,Melaleuca elliptica ,Myrtaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Woody Island,33.58,122,15/2/1976,Feb,1976,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):4,Animal family,Meliphagidae,Woody Island,Phylidonyris novaehollandiae
Melaleuca,c,Melaleuca elliptica c ,Myrtaceae,Anthochaera carunculata,Anthochaera,,carunculata,Meliphagidae,Meliphaginae,Red wattlebird,Aves,Passeriformes,,WA,Kensington,32,115.52,19/11/1995,Nov,1995,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):155,Animal family,Meliphagidae,Kensington,Anthochaera carunculata
Melaleuca,filifolia,Melaleuca filifolia ,Myrtaceae,Aleucosia maculosa,Aleucosia,,maculosa,Bombyliidae,Lomatiinae,Bee fly,Insecta ,Diptera,,WA,East Yuna Nature Reserve,28.28,115.14,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):251,Animal family,Bombyliidae,East Yuna Nature Reserve_1,Aleucosia maculosa
Melaleuca,filifolia,Melaleuca filifolia ,Myrtaceae,Ctenocolletes albomarginatus,Ctenocolletes,,albomarginatus,Stenotritidae,,Stenotritid bee,Insecta ,Hymenoptera,,WA,East Yuna Nature Reserve,28.28,115.14,23/9/1983,Sep,1983,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):117,Animal family,Stenotritidae,East Yuna Nature Reserve_1,Ctenocolletes albomarginatus
Melaleuca,filifolia,Melaleuca filifolia ,Myrtaceae,Ctenocolletes albomarginatus,Ctenocolletes,,albomarginatus,Stenotritidae,,Stenotritid bee,Insecta ,Hymenoptera,,WA,East Yuna Nature Reserve,28.28,115.14,23/9/1983,Sep,1983,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):117,Animal family,Stenotritidae,East Yuna Nature Reserve_1,Ctenocolletes albomarginatus
Melaleuca,filifolia,Melaleuca filifolia ,Myrtaceae,Ctenocolletes nigricans,Ctenocolletes,,nigricans,Stenotritidae,,Stenotritid bee,Insecta ,Hymenoptera,,WA,East Yuna Nature Reserve,28.28,115.14,23/9/1983,Sep,1983,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):117,Animal family,Stenotritidae,East Yuna Nature Reserve_1,Ctenocolletes nigricans
Melaleuca,filifolia,Melaleuca filifolia ,Myrtaceae,Megachile canifrons,Megachile,,canifrons,Megachilidae,Megachilinae,Megachilid bee,Insecta ,Hymenoptera,,WA,East Yuna Nature Reserve,28.28,115.14,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):149,Animal family,Megachilidae,East Yuna Nature Reserve_1,Megachile canifrons
Melaleuca,steedmanV,Melaleuca fulgens subsp. steedmanV ,Myrtaceae,Lichenostomus virescens,Lichenostomus,,virescens,Meliphagidae,Meliphaginae,Singing honeyeater,Aves,Passeriformes,,WA,Kensington,32,115.52,13/9/1995,Sep,1995,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):155,Animal family,Meliphagidae,Kensington,Lichenostomus virescens
Melaleuca,huegelii,Melaleuca huegelii ,Myrtaceae,Anthochaera carunculata,Anthochaera,,carunculata,Meliphagidae,Meliphaginae,Red wattlebird,Aves,Passeriformes,,WA,8 km E of White Point,29.25,115.03,15/11/1979,Nov,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,8 km E of White Point,Anthochaera carunculata
Melaleuca,huegelii,Melaleuca huegelii ,Myrtaceae,Buprestidae sp.,,,,Buprestidae,,Jewel beetle ,Insecta ,Coleoptera,,WA,"Beekeepers Reserve, S of Dongara",29.5,115,14/11/1986,Nov,1986,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):245,Animal order,Coleoptera,"Beekeepers Reserve, S of Dongara_1",Buprestidae sp.
Melaleuca,huegelii,Melaleuca huegelii ,Myrtaceae,Buprestidae sp.,,,,Buprestidae,,Jewel beetle ,Insecta ,Coleoptera,,WA,"Beekeepers Reserve, S of Dongara",29.5,115,4/4/1987,Apr,1987,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):245,Animal order,Coleoptera,"Beekeepers Reserve, S of Dongara_1",Buprestidae sp.
Melaleuca,c,Melaleuca huegelii c ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,Ongerup,33.55,118.25,15/12/1978,Dec,1978,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):172,Animal family,Meliphagidae,Ongerup_1,Lichmera indistincta
Melaleuca,lanceolata,Melaleuca lanceolata ,Myrtaceae,Hylaeus chrysaspis,Hylaeus,Euprosopellus,chrysaspis,Colletidae,Hylaeinae,Hylaeine bee,Insecta ,Hymenoptera,,WA,19 km NNW of Mt Ragged,33.16,123.17,19/1/1982,Jan,1982,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):111,Animal family,Colletidae,19 km NNW of Mt Ragged,Hylaeus chrysaspis
Melaleuca,lanceolata,Melaleuca lanceolata ,Myrtaceae,Lichenostomus virescens,Lichenostomus,,virescens,Meliphagidae,Meliphaginae,Singing honeyeater,Aves,Passeriformes,,WA,Mondrain Island,34.08,122.15,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):4,Animal family,Meliphagidae,Mondrain Island_2,Lichenostomus virescens
Melaleuca,lanceolata,Melaleuca lanceolata ,Myrtaceae,Nacaduba biocellata biocellata,Nacaduba,,biocellata,Lycaeindae,Polyommatinae,Lycaenid butterfly,Insecta ,Lepidoptera,,WA,Garden Island,32.12,115.4,15/2/1996,Feb,1996,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):241,Animal order,Lepidoptera,Garden Island,Nacaduba biocellata biocellata
Melaleuca,lanceolata,Melaleuca lanceolata ,Myrtaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Mondrain Island,34.08,122.14,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):4,Animal family,Meliphagidae,Mondrain Island_1,Phylidonyris novaehollandiae
Melaleuca,lanceolata,Melaleuca lanceolata ,Myrtaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Woody Island,33.58,122,15/2/1972,Feb,1972,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):4,Animal family,Meliphagidae,Woody Island,Phylidonyris novaehollandiae
Melaleuca,lanceolata,Melaleuca lanceolata ,Myrtaceae,Tachinidae sp.,,,,Tachinidae,,Tachinid fly ,Insecta ,Diptera,,WA,Yallingup,33.38,115.02,15/3/1982,Mar,1982,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):146,Animal order,Diptera,Yallingup_3,Tachinidae sp.
Melaleuca,lanceolata,Melaleuca lanceolata ,Myrtaceae,Vanessa itea,Vanessa,,itea,Nymphalidae,Nymphalinae,Nymphalid butterfly,Insecta ,Lepidoptera,,WA,Garden Island,32.12,115.4,15/11/1995,Nov,1995,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):241,Animal order,Lepidoptera,Garden Island,Vanessa itea
Melaleuca,lanceolata,Melaleuca lanceolata ,Myrtaceae,Zosterops lateralis,Zosterops,,lateralis,Zosteropidae,,Silvereye,Aves ,Passeriformes,,WA,Mondrain Island,34.07,122.14,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):4,Animal family,Zosteropidae,Mondrain Island_3,Zosterops lateralis
Melaleuca,lateralis,Melaleuca lateralis ,Myrtaceae,Stigmodera roei,Stigmodera,,roei,Buprestidae,Stigmoderinae ,Jewel beetle,Insecta ,Coleoptera,,WA,Forrestdale Lake,32.09,115.56,15/2/1987,Feb,1987,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):146,Animal order,Coleoptera,Forrestdale Lake,Stigmodera roei
Melaleuca,laxiflora,Melaleuca laxiflora ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,North Bungalla Nature Reserve,31.32,117.35,30/8/1977,Aug,1977,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):50,Animal family,Meliphagidae,North Bungalla Nature Reserve,Lichmera indistincta
Melaleuca,leptospermoides,Melaleuca leptospermoides ,Myrtaceae,Ctenocolletes smaragdinus,Ctenocolletes,,smaragdinus,Stenotritidae,,Stenotritid bee,Insecta ,Hymenoptera,,WA,6 km S W of McDermid Rock,32.01,120.44,19/10/1905,Oct,1905,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):113,Animal family,Stenotritidae,6 km S W of McDermid Rock,Ctenocolletes smaragdinus
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Certhionyx pectoralis,Certhionyx,,pectoralis,Meliphagidae,Meliphaginae,Banded honeyeater,Aves,Passeriformes,,WA,Mitchell Plateau,15,126,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):127,Animal family,Meliphagidae,Mitchell Plateau_1,Certhionyx pectoralis
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Conopophila rufogularis,Conopophila,,rufogularis,Meliphagidae,Meliphaginae,Rufous-throated Honeyeater,Aves,Passeriformes,,WA,Coulomb Point,17.21,122.1,30/9/1980,Sep,1980,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Coulomb Point_3,Conopophila rufogularis
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Ctenocolletes rufescens,Ctenocolletes,,rufescens,Stenotritidae,,Stenotritid bee,Insecta ,Hymenoptera,,WA,Boorabbin Rock,31.12,120.17,4/10/1981,Oct,1981,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):113,Animal family,Stenotritidae,Boorabbin Rock_1,Ctenocolletes rufescens
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Ctenocolletes smaragdinus,Ctenocolletes,,smaragdinus,Stenotritidae,,Stenotritid bee,Insecta ,Hymenoptera,,WA,Emu Rock,32.27,119.25,9/10/1979,Oct,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):113,Animal family,Stenotritidae,Emu Rock,Ctenocolletes smaragdinus
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Ctenocolletes tricolor,Ctenocolletes,,tricolor,Stenotritidae,,Stenotritid bee,Insecta ,Hymenoptera,,WA,Boorabbin Rock,31.12,120.17,4/10/1981,Oct,1981,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):113,Animal family,Stenotritidae,Boorabbin Rock_1,Ctenocolletes tricolor
