abbrev,individual_id,bundle_id,xylem_id,max_lumen_width,min_lumen_width,wall_thickness_1,wall_thickness_2,wall_thickness_3
elaekirt,2,1,1,20.445,14.475,1.569,1.84,1.869
elaekirt,2,2,1,10.64,16.05,1.678,1.569,1.867
elaekirt,2,3,1,16.663,10.753,2.333,1.867,2.592
elaekirt,2,1,2,14.058,11.49,2.133,2.326,1.773
elaekirt,2,2,2,14.593,8.67,1.684,1.859,1.834
elaekirt,2,3,2,12.683,9.606,2.542,2.574,2.753
elaekirt,2,1,3,15.839,12.256,1.495,1.773,3.177
elaekirt,2,2,3,17.117,17.458,2.122,1.951,1.695
elaekirt,2,3,3,10.399,6.74,2.034,2.274,1.892
elaekirt,2,1,4,17.478,17.579,1.695,1.957,2.009
elaekirt,2,2,4,16.116,8.025,1.702,2.009,1.516
elaekirt,2,3,4,14.029,11.307,1.62,2.131,1.765
elaekirt,2,1,5,18.598,18.584,2.122,2.231,2.009
elaekirt,2,2,5,17.118,8.525,2.252,2.219,2.274
elaekirt,2,3,5,12.493,9.376,1.589,1.061,1.435
elaekirt,3,1,1,10.347,8.533,1.065,1.711,1.322
elaekirt,3,2,1,21.34,18.241,2.247,1.952,1.656
elaekirt,3,3,1,19.763,14.459,1.589,1.393,2.18
elaekirt,3,1,2,11.905,11.347,1.569,1.762,1.128
elaekirt,3,2,2,12.296,8.856,1.597,1.851,1.739
elaekirt,3,3,2,17.36,13.218,2.506,1.771,1.508
elaekirt,3,1,3,17.404,14.535,2.877,1.506,2.05
elaekirt,3,2,3,16.22,12.657,2.247,2.483,2.18
elaekirt,3,3,3,16.463,14.649,2.133,1.851,2.431
elaekirt,3,1,4,8.607,7.627,1.773,1.756,1.762
elaekirt,3,2,4,18.661,14.744,1.592,1.764,2.013
elaekirt,3,3,4,17.33,12.027,1.345,1.867,2.16
elaekirt,3,1,5,10.367,9.537,2.057,1.898,2.569
elaekirt,3,2,5,12.734,11.313,1.778,1.361,1.182
elaekirt,3,3,5,22.828,14.362,1.477,2.21,1.684
elatxylo,1,1,1,22.736,25.268,1.516,1.32,1.38
elatxylo,1,2,1,20.306,19.256,1.231,1.139,1.329
elatxylo,1,3,1,17.17,15.934,1.337,1.334,1.562
elatxylo,1,1,2,28.248,21.719,1.49,1.531,1.846
elatxylo,1,2,2,31.004,19.929,1.531,1.297,1.423
elatxylo,1,3,2,22.679,15.826,1.365,1.042,1.381
elatxylo,1,1,3,14.796,10.593,1.274,0.811,1.231
elatxylo,1,2,3,18.859,15.495,1.482,1.641,1.469
elatxylo,1,3,3,22.065,18.499,1.318,1.469,1.505
elatxylo,1,1,4,19.466,14.213,1.593,1.563,1.56
elatxylo,1,2,4,24.891,20.77,1.44,1.377,1.32
elatxylo,1,3,4,19.611,16.913,1.332,1.347,1.397
elatxylo,1,1,5,14.525,11.677,1.006,0.946,1.106
elatxylo,1,2,5,32.197,19.422,1.829,1.637,1.976
elatxylo,1,3,5,25.953,14.873,1.574,1.562,1.889
elatxylo,2,1,1,,,,,
elatxylo,2,2,1,,,,,
elatxylo,2,3,1,,,,,
elatxylo,2,1,2,,,,,
elatxylo,2,2,2,,,,,
elatxylo,2,3,2,,,,,
elatxylo,2,1,3,,,,,
elatxylo,2,2,3,,,,,
elatxylo,2,3,3,,,,,
elatxylo,2,1,4,,,,,
elatxylo,2,2,4,,,,,
elatxylo,2,3,4,,,,,
elatxylo,2,1,5,,,,,
elatxylo,2,2,5,,,,,
elatxylo,2,3,5,,,,,
elatxylo,3,1,1,26.689,22.879,1.441,1.986,1.237
elatxylo,3,2,1,24.387,17.039,1.453,1.444,1.563
elatxylo,3,3,1,25.86,18.822,1.377,1.327,1.16
elatxylo,3,1,2,24.458,19.1,1.453,1.301,1.453
elatxylo,3,2,2,18.58,15.971,1.113,1.505,1.201
elatxylo,3,3,2,23.239,17.015,1.332,1.31,1.432
elatxylo,3,1,3,24.977,14.678,1.74,1.337,1.747
elatxylo,3,2,3,24.612,23.271,1.377,1.586,1.256
elatxylo,3,3,3,23.865,23.379,1.466,1.517,1.801
elatxylo,3,1,4,26.416,17.32,1.423,1.368,1.147
elatxylo,3,2,4,29.41,18.004,1.582,1.237,1.31
elatxylo,3,3,4,19.712,13.029,1.288,1.327,1.364
elatxylo,3,1,5,24.797,17.081,1.18,1.474,1.477
elatxylo,3,2,5,25.265,14.788,1.31,1.293,1.408
elatxylo,3,3,5,24.74,19.81,1.237,1.695,1.864
erytspli,1,1,1,8.269,10.217,2.515,2.15,2.504
erytspli,1,2,1,8.095,8.546,2.81,2.504,2.626
erytspli,1,3,1,9.286,7.75,1.947,2.502,1.982
erytspli,1,1,2,10.573,8.904,3.595,2.366,3.259
erytspli,1,2,2,6.24,6.483,2.651,3.131,2.333
erytspli,1,3,2,5.95,7.087,1.744,1.943,1.35
erytspli,1,1,3,8.347,8.367,2.565,1.918,3.142
erytspli,1,2,3,10.912,8.924,3.519,2.388,2.49
erytspli,1,3,3,7.339,7.598,2.22,2.118,2.146
erytspli,1,1,4,6.25,6.655,2.563,2.902,2.029
erytspli,1,2,4,7.918,8.011,2.227,2.488,2.923
erytspli,1,3,4,9.644,9.599,1.744,2.005,2.293
erytspli,1,1,5,6.237,8.194,2.954,2.958,3.186
erytspli,1,2,5,13.01,10.557,3.243,2.547,2.529
erytspli,1,3,5,7.556,7.124,2.121,2.409,2.27
erytspli,2,1,1,11.944,9.464,3.246,3.352,2.564
erytspli,2,2,1,13.644,10.096,2.49,2.488,2.866
erytspli,2,3,1,10.525,9.871,2.726,2.529,3.165
erytspli,2,1,2,8.267,8.214,2.423,2.96,2.91
erytspli,2,2,2,11.56,9.416,2.266,2.565,2.164
erytspli,2,3,2,12.118,10.105,2.504,2.674,2.082
erytspli,2,1,3,17.657,10.406,3.022,2.863,2.267
erytspli,2,2,3,6.566,7.127,2.825,2.236,2.16
erytspli,2,3,3,11.86,9.557,2.866,2.559,2.81
erytspli,2,1,4,11.34,6.886,2.641,2.414,2.862
erytspli,2,2,4,7.518,8.287,2.069,2.241,2.551
erytspli,2,3,4,10.551,8.291,2.348,2.418,2.703
erytspli,2,1,5,11.165,5.808,2.707,2.477,2.314
erytspli,2,2,5,11.868,9.409,2.784,3.141,2.921
erytspli,2,3,5,9.681,8.204,2.393,2.229,2.458
erytspli,3,1,1,6.509,6.218,2.271,2.027,2.073
erytspli,3,2,1,10.228,8.918,2.17,2.117,2.784
erytspli,3,3,1,12.2,10.519,2.285,2.954,2.559
erytspli,3,1,2,10.371,6.887,2.503,1.955,2.162
erytspli,3,2,2,7.179,7.614,1.744,2.596,2.888
erytspli,3,3,2,11.058,9.944,3.007,2.393,3.091
erytspli,3,1,3,7.157,6.003,2.046,1.918,1.923
erytspli,3,2,3,11.34,7.38,2.183,2.49,2.803
erytspli,3,3,3,10.902,8.782,2.642,2.738,2.514
erytspli,3,1,4,7.91,6.524,3.268,2.112,2.418
erytspli,3,2,4,8.553,7.901,1.888,2.027,1.896
erytspli,3,3,4,12.256,8.533,2.371,2.276,2.823
erytspli,3,1,5,7.924,6.904,2.293,2.403,2.133
erytspli,3,2,5,9.822,9.932,1.627,1.533,2.389
erytspli,3,3,5,12.908,9.924,3.289,2.966,2.782
excodall,1,1,1,5.724,3.925,1.196,1.392,1.292
excodall,1,2,1,7.199,4.691,2.059,1.492,1.71
excodall,1,3,1,3.035,2.771,1.133,0.778,0.879
excodall,1,1,2,5.08,3.838,1.322,1.249,1.205
excodall,1,2,2,4.948,4.409,1.412,1.625,1.277
excodall,1,3,2,5.072,3.217,1.181,1.469,1.287
excodall,1,1,3,5.112,4.589,1.696,1.701,1.634
excodall,1,2,3,4.599,4.396,1.323,1.565,1.38
excodall,1,3,3,4.175,4.092,2.157,1.133,1.436
excodall,1,1,4,5.229,3.111,1.302,1.315,1.215
excodall,1,2,4,4.788,4.631,1.1,1.174,1.374
excodall,1,3,4,5.179,4.995,1.155,1.116,1.282
excodall,1,1,5,4.345,3.986,1.409,1.183,1.101
excodall,1,2,5,6.319,5.457,1.925,1.534,1.466
excodall,1,3,5,3.503,3.142,0.954,1.3,0.739
excodall,2,1,1,6.363,6.022,1.367,1.09,0.972
excodall,2,2,1,7.177,6.805,1.462,1.046,1.452
excodall,2,3,1,6.273,5.079,0.857,0.938,0.869
excodall,2,1,2,8.144,8.094,1.494,1.183,1.251
excodall,2,2,2,7.034,7.296,1.67,1.067,1.476
excodall,2,3,2,5.843,4.218,0.843,1.191,0.686
excodall,2,1,3,6.085,4.431,1.389,0.936,0.8
excodall,2,2,3,6.783,7.047,1.544,1.183,0.88
excodall,2,3,3,6.724,6.449,1.374,0.943,0.852
excodall,2,1,4,5.557,4.849,1.377,1.425,0.803
excodall,2,2,4,8.072,7.752,1.447,1.249,0.954
excodall,2,3,4,6.814,6.442,0.803,1.536,1.075
excodall,2,1,5,7.631,5.773,1.093,1.066,0.91
excodall,2,2,5,6.241,5.885,1.229,1.099,1.698
excodall,2,3,5,5.799,5.254,1.304,0.915,1.085
excodall,3,1,1,4.471,4.066,0.896,0.838,1.078
excodall,3,2,1,6.004,4.963,0.941,0.848,0.575
excodall,3,3,1,4.885,4.235,0.915,0.839,0.938
excodall,3,1,2,3.139,3.79,1.124,1.018,1.23
excodall,3,2,2,6.842,4.543,0.803,0.836,0.82
excodall,3,3,2,4.469,4.008,0.934,1.046,1.033
excodall,3,1,3,4.029,2.996,1.002,0.992,0.99
excodall,3,2,3,5.8,5.188,0.612,0.68,0.447
excodall,3,3,3,3.308,2.749,0.854,0.854,0.844
excodall,3,1,4,4.333,3.2,0.834,0.845,0.809
excodall,3,2,4,5.626,5.65,1.02,1.077,0.922
excodall,3,3,4,4.406,3.644,0.749,0.865,0.706
excodall,3,1,5,4.678,3.506,1.52,1.067,1.05
excodall,3,2,5,3.675,4.784,0.857,0.872,0.435
excodall,3,3,5,3.883,3.767,0.82,0.777,0.999
ficuobli,1,1,1,8.717,8.783,0.687,0.674,0.801
ficuobli,1,2,1,6.632,7.43,0.764,0.863,0.764
ficuobli,1,3,1,9.695,8.691,0.776,0.933,0.578
ficuobli,1,1,2,9.526,6.568,1.069,1.433,0.412
ficuobli,1,2,2,8.532,10.328,1.037,1.013,0.937
ficuobli,1,3,2,8.526,8.177,0.596,0.68,0.885
ficuobli,1,1,3,13.014,6.208,1.253,1.233,1.014
ficuobli,1,2,3,6.928,7.598,1.049,1.542,1.332
ficuobli,1,3,3,8.777,6.914,1.082,0.745,1.251
ficuobli,1,1,4,10.101,11.661,1.063,0.839,0.999
ficuobli,1,2,4,9.723,8.744,1.125,0.759,0.816
ficuobli,1,3,4,9.7,8.07,0.776,0.636,0.933
ficuobli,1,1,5,9.133,10.311,0.817,0.866,0.897
ficuobli,1,2,5,5.462,7.678,1.345,0.656,0.9
ficuobli,1,3,5,9.22,8.073,0.943,0.928,0.596
ficuobli,2,1,1,10.524,9.996,0.849,1.433,0.858
ficuobli,2,2,1,8.226,6.212,0.937,0.678,0.709
ficuobli,2,3,1,9.632,9.351,0.805,0.854,1.108
ficuobli,2,1,2,8.73,6.876,0.855,0.723,0.855
ficuobli,2,2,2,7.91,7.534,0.937,0.557,0.934
ficuobli,2,3,2,10.498,5.478,0.956,1.024,1.196
ficuobli,2,1,3,11.489,8.924,0.987,1.056,0.835
ficuobli,2,2,3,7.015,4.631,0.863,0.776,0.724
ficuobli,2,3,3,9.946,5.799,1.245,1.081,0.986
ficuobli,2,1,4,9.786,7.295,0.9,1.326,0.97
ficuobli,2,2,4,8.318,7.194,0.838,0.755,0.739
ficuobli,2,3,4,12.045,9.855,1.144,0.98,1.004
ficuobli,2,1,5,11.131,9.381,0.677,1.114,0.845
ficuobli,2,2,5,11.199,8.23,1.089,1.413,0.718
ficuobli,2,3,5,6.129,4.91,0.764,0.563,0.993
ficuobli,3,1,1,15.427,13.237,1.066,1.323,1.207
ficuobli,3,2,1,15.475,11.474,0.979,0.835,0.916
ficuobli,3,3,1,13.354,11.049,0.838,0.882,0.893
ficuobli,3,1,2,10.792,7.638,1.164,0.745,0.66
ficuobli,3,2,2,8.809,9.579,1.093,0.97,0.999
ficuobli,3,3,2,11.23,9.859,0.776,0.925,1.056
ficuobli,3,1,3,6.214,9.52,0.97,0.954,0.721
ficuobli,3,2,3,10.5,4.611,0.736,0.754,0.656
ficuobli,3,3,3,15.439,8.07,0.729,1.056,0.9
ficuobli,3,1,4,10.284,7.574,0.954,1.151,0.991
ficuobli,3,2,4,9.639,3.32,0.755,0.819,0.641
ficuobli,3,3,4,9.444,9.086,0.667,0.937,1.036
ficuobli,3,1,5,7.748,9.252,1.133,1.426,0.754
ficuobli,3,2,5,12.783,8.568,0.916,0.696,0.661
ficuobli,3,3,5,4.213,5.457,0.934,0.557,0.694
flincoll,1,1,1,19.584,19.14,1.923,2.814,2.219
flincoll,1,2,1,16.206,20.927,1.684,2.361,1.363
flincoll,1,3,1,13.763,10.129,3.087,2.98,2.253
flincoll,1,1,2,17.765,11.581,2.071,1.673,1.725
flincoll,1,2,2,18.845,9.683,1.69,1.605,1.363
flincoll,1,3,2,14.077,9.931,2.183,1.915,1.61
flincoll,1,1,3,19.335,16.263,1.484,1.624,2.114
flincoll,1,2,3,20.72,17.333,1.708,1.926,1.3
flincoll,1,3,3,14.363,11.056,1.333,1.917,1.962
flincoll,1,1,4,17.752,10.662,2.183,0.704,1.492
flincoll,1,2,4,13.018,15.008,1.3,1.31,1.703
flincoll,1,3,4,13.688,15.665,3.959,2.025,1.952
flincoll,1,1,5,20.815,12.049,1.31,1.889,1.8
flincoll,1,2,5,10.155,6.591,1.552,1.048,1.574
flincoll,1,3,5,17.866,14.917,3.026,2.446,2.226
flincoll,2,1,1,27.93,19.797,1.725,2.012,2.012
flincoll,2,2,1,23.557,27.906,3.244,3.347,2.947
flincoll,2,3,1,25.493,20.047,2.339,2.872,2.439
flincoll,2,1,2,25.464,18.668,2.826,1.871,2.258
flincoll,2,2,2,17.057,19.694,1.83,1.479,1.654
flincoll,2,3,2,16.55,16.163,1.627,1.781,1.479
flincoll,2,1,3,28.028,20.382,3.581,2.587,3.049
flincoll,2,2,3,19.708,25.483,2.339,2.055,1.781
flincoll,2,3,3,25.931,17.869,3.11,1.457,4.537
flincoll,2,1,4,18.239,15.172,2.583,2.667,2.958
flincoll,2,2,4,19.391,14.2,2.367,2.81,1.787
flincoll,2,3,4,28.709,10.492,7.064,2.719,4.38
flincoll,2,1,5,28.345,17.713,1.99,2.102,2.514
flincoll,2,2,5,20.208,19.297,2.184,1.973,2.667
flincoll,2,3,5,24.915,19.899,2.857,2.545,2.81
flincoll,3,1,1,19.589,15.869,3.414,2.689,2.984
flincoll,3,2,1,20.496,18.176,2.198,2.47,2.319
flincoll,3,3,1,19.799,17.739,2.308,2.044,1.907
flincoll,3,1,2,15.077,16.023,3.32,2.656,2.078
flincoll,3,2,2,20.156,16.978,2.292,2.448,1.461
flincoll,3,3,2,14.274,13.907,2.581,1.627,1.34
flincoll,3,1,3,11.196,11.022,2.39,2.519,3.231
flincoll,3,2,3,7.423,11.641,2.866,2.323,1.782
flincoll,3,3,3,12.555,13.664,3.744,2.86,2.813
flincoll,3,1,4,15.837,13.48,3.328,2.023,2.939
flincoll,3,2,4,13.124,13.85,2.656,2.423,2.198
flincoll,3,3,4,11.675,12.827,2.698,1.979,2.22
flincoll,3,1,5,24.653,17.995,3.32,2.801,2.912
flincoll,3,2,5,14.329,16.391,2.405,2.226,1.933
flincoll,3,3,5,12.118,13.233,3.718,2.408,2.019
geijsali,1,1,1,20.46,13.755,1.777,1.529,2.445
geijsali,1,2,1,19.89,11.035,2.17,1.923,2.278
geijsali,1,3,1,27.536,16.025,2.862,2.222,1.957
geijsali,1,1,2,13.949,11.807,2.393,1.186,1.813
geijsali,1,2,2,10.614,10.608,2.545,2.326,1.955
geijsali,1,3,2,24.214,10.398,1.866,1.813,1.797
geijsali,1,1,3,10.626,10.562,2.029,1.359,2.596
geijsali,1,2,3,22.668,16.256,1.67,1.8,3.609
geijsali,1,3,3,18.14,8.931,2.317,1.949,2.229
geijsali,1,1,4,12.392,10.068,2.307,1.856,1.885
geijsali,1,2,4,16.27,12.088,3.206,2.14,2.005
geijsali,1,3,4,21.498,12.967,2.075,1.83,2.222
geijsali,1,1,5,15.699,9.516,2.164,1.957,1.813
geijsali,1,2,5,21.045,18.187,2.646,1.765,1.623
geijsali,1,3,5,24.936,13.12,2.222,1.849,1.552
geijsali,2,1,1,18.401,13.983,2.654,3.101,2.847
geijsali,2,2,1,15.067,12.102,1.886,2.168,1.866
geijsali,2,3,1,15.344,16.69,2.267,2.474,2.904
geijsali,2,1,2,17.25,10.026,2.654,2.325,3.309
geijsali,2,2,2,8.955,6.969,2.748,2.536,2.393
geijsali,2,3,2,15.931,11.685,2.451,2.027,2.466
geijsali,2,1,3,11.225,9.167,1.65,1.602,2.186
geijsali,2,2,3,15.666,13.855,2.053,2.01,2.389
geijsali,2,3,3,16.08,14.713,2.564,2.447,2.894
geijsali,2,1,4,19.898,15.616,2.083,2.599,2.654
geijsali,2,2,4,24.013,14.346,2.459,2.409,1.909
geijsali,2,3,4,22.485,16.759,2.853,2.74,2.426
geijsali,2,1,5,23.228,15.729,2.513,2.024,2.736
geijsali,2,2,5,11.341,10.86,1.819,1.866,1.425
geijsali,2,3,5,15.831,13.036,2.015,1.672,2.027
geijsali,3,1,1,25.12,16.673,2.118,3.268,2.828
geijsali,3,2,1,21.693,8.299,2.515,1.788,2.565
geijsali,3,3,1,25.244,14.237,2.28,1.56,2.321
geijsali,3,1,2,14.948,7.672,2.241,2.311,3.706
geijsali,3,2,2,15.86,12.31,1.433,1.78,2.595
geijsali,3,3,2,12.821,11.304,1.729,1.795,1.666
geijsali,3,1,3,25.496,13.417,1.76,2.219,2.96
geijsali,3,2,3,12.226,8.484,1.479,2.112,1.707
geijsali,3,3,3,16.518,13.808,1.707,2.249,1.906
geijsali,3,1,4,18.969,8.553,2.045,1.546,1.896
geijsali,3,2,4,24.967,10.804,1.941,2.666,2.199
geijsali,3,3,4,18.572,14.693,2.385,1.795,1.744
geijsali,3,1,5,19.196,9.454,2.755,2.298,1.688
geijsali,3,2,5,10.907,9.1,1.875,1.238,1.552
geijsali,3,3,5,20.959,7.752,2.134,2.219,1.612
gossbidw,2,1,1,9.27,7.997,1.859,1.882,1.512
gossbidw,2,2,1,8.283,6.226,2.89,1.464,1.066
gossbidw,2,3,1,8.141,5.278,2.489,1.438,1.246
gossbidw,2,1,2,7.81,6.139,2.498,1.851,1.75
gossbidw,2,2,2,10.801,8.177,1.933,1.8,1.671
gossbidw,2,3,2,6.068,5.175,1.926,1.454,1.995
gossbidw,2,1,3,6.942,6.51,1.643,2.309,1.973
gossbidw,2,2,3,9.3,8.14,3.344,2.192,2.558
gossbidw,2,3,3,4.715,5.107,1.627,1.912,1.271
gossbidw,2,1,4,6.694,6.647,1.628,1.794,1.705
gossbidw,2,2,4,8.168,7.678,5.436,1.995,3.037
gossbidw,2,3,4,4.777,5.548,1.29,1.411,1.145
gossbidw,2,1,5,8.024,6.37,2.079,1.737,1.786
gossbidw,2,2,5,8.419,6.446,1.63,2,1.028
gossbidw,2,3,5,6.529,5.052,1.392,1.653,1.545
guiosemi,1,1,1,23.085,13.004,2.333,1.949,1.716
guiosemi,1,2,1,28.173,19.741,2.646,2.266,2.745
guiosemi,1,3,1,29.734,18.64,2.789,2.526,3.556
guiosemi,1,1,2,21.711,15.307,2.199,2.931,3.007
guiosemi,1,2,2,22.219,16.967,2.656,2.447,2.373
guiosemi,1,3,2,24.828,14.761,3.064,1.788,2.699
guiosemi,1,1,3,19.237,12.218,1.753,1.949,2.222
guiosemi,1,2,3,16.55,11.256,3.121,1.813,2.27
guiosemi,1,3,3,24.45,17.342,2.148,2.107,3.506
guiosemi,1,1,4,18.552,12.757,3.04,2.401,1.354
guiosemi,1,2,4,12.675,8.053,1.555,2.207,1.229
guiosemi,1,3,4,24.26,16.955,1.832,2.227,2.346
guiosemi,1,1,5,12.028,9.292,2.312,1.552,1.513
guiosemi,1,2,5,14.501,10.702,2.458,1.649,2.328
guiosemi,1,3,5,22.444,20.736,2.547,3.022,2.362
guiosemi,2,1,1,23.643,14.433,2.558,2.17,2.222
guiosemi,2,2,1,12.901,8.245,1.911,2.215,2.226
guiosemi,2,3,1,10.734,12.643,2.55,1.806,1.781
guiosemi,2,1,2,21.45,11.006,2.043,2.066,1.988
guiosemi,2,2,2,15.961,16.1,1.528,1.823,1.64
guiosemi,2,3,2,6.009,6.114,1.66,1.188,1.421
guiosemi,2,1,3,11.991,7.308,2.163,2.097,2.128
guiosemi,2,2,3,15.16,12.66,1.64,1.992,1.869
guiosemi,2,3,3,9.881,11.305,2.364,1.318,1.328
guiosemi,2,1,4,9.67,5.824,1.502,1.286,1.43
guiosemi,2,2,4,21.912,19.795,2.302,2.198,2.643
guiosemi,2,3,4,18.629,12.813,2.143,1.595,1.574
guiosemi,2,1,5,9.289,8.44,1.445,1.442,1.471
guiosemi,2,2,5,18.344,12.149,1.812,1.746,2.255
guiosemi,2,3,5,7.913,4.891,1.831,1.394,1.595
guiosemi,3,1,1,19.977,14.749,2.092,1.795,2.093
guiosemi,3,2,1,27.703,16.943,3.347,1.832,2.326
guiosemi,3,3,1,15.661,18.4,2.053,2.152,2.6
guiosemi,3,1,2,22.787,12.164,2.058,2.201,2.15
guiosemi,3,2,2,21.478,14.203,2.526,2.458,2.222
guiosemi,3,3,2,15.316,14.041,2.357,1.678,2.389
guiosemi,3,1,3,11.104,8.681,2.278,1.76,1.556
guiosemi,3,2,3,10.135,11.122,2.135,2.338,2.829
guiosemi,3,3,3,23.159,19.859,2.087,1.906,2.367
guiosemi,3,1,4,16.952,9.399,1.775,1.202,2.976
guiosemi,3,2,4,21.396,16.315,1.677,2.933,1.849
guiosemi,3,3,4,15.558,9.568,1.682,2.677,1.744
guiosemi,3,1,5,8.863,5.987,1.834,1.686,1.282
guiosemi,3,2,5,27.018,16.423,1.957,1.622,1.883
guiosemi,3,3,5,15.931,12.827,2.186,1.96,2.207
litsreti,1,1,1,18.384,11.553,2.703,2.082,1.987
litsreti,1,2,1,14.565,13.804,2.591,3.04,2.872
litsreti,1,3,1,21.099,20.558,2.632,2.49,3.182
litsreti,1,1,2,20.5,14.954,3.8,3.471,3.406
litsreti,1,2,2,19.597,13.672,2.872,2.626,2.614
litsreti,1,3,2,19.374,19.04,2.565,2.073,2.72
litsreti,1,1,3,18.466,12.704,2.515,2.709,2.545
litsreti,1,2,3,18.171,15.459,3.165,2.719,2.027
litsreti,1,3,3,15.801,9.698,2.515,2.672,2.583
litsreti,1,1,4,17.679,13.064,2.509,2.565,3.145
litsreti,1,2,4,17.472,11.736,2.577,2.756,2.229
litsreti,1,3,4,23.175,12.534,2.945,3.396,3.064
litsreti,1,1,5,16.139,12.011,2.987,2.307,2.911
litsreti,1,2,5,12.641,11.791,2.112,2.346,1.726
litsreti,1,3,5,26.456,14.239,3.263,3.402,3.022
litsreti,2,1,1,15.593,18.51,3.182,2.845,2.945
litsreti,2,2,1,16.935,9.96,4.473,3.945,3.36
litsreti,2,3,1,17.873,15.714,2.759,2.393,2.195
litsreti,2,1,2,13.78,17.477,2.333,2.834,2.458
litsreti,2,2,2,17.565,10.761,2.709,2.285,2.829
litsreti,2,3,2,17.51,13.012,2.164,2.075,2.135
litsreti,2,1,3,13.042,16.478,2.583,1.923,2.027
litsreti,2,2,3,23.279,10.886,2.583,2.768,3.131
litsreti,2,3,3,13.798,7.165,1.973,1.941,2.479
litsreti,2,1,4,19.329,15.352,2.893,2.366,2.709
litsreti,2,2,4,20.138,12.399,2.426,2.414,2.266
litsreti,2,3,4,9.222,8.717,1.788,1.751,1.519
litsreti,2,1,5,21.621,17.119,2.614,3.112,1.883
litsreti,2,2,5,18.167,11.334,2.884,2.529,2.666
litsreti,2,3,5,12.724,7.195,2.49,2.112,1.513
litsreti,3,1,1,15.81,11.467,3.21,2.954,3.085
litsreti,3,2,1,12.532,14.308,2.353,2.137,1.698
litsreti,3,3,1,17.642,12.209,3.533,3.239,3.865
litsreti,3,1,2,16.365,15.958,2.84,3.219,3.116
litsreti,3,2,2,14.265,10.75,2.151,1.639,2.015
litsreti,3,3,2,13.564,12.68,2.357,2.736,2.928
litsreti,3,1,3,19.72,16.48,3.122,2.015,3.112
litsreti,3,2,3,17.632,13.293,2.162,2.151,2.509
litsreti,3,3,3,8.94,13.434,3.162,2.474,2.17
litsreti,3,1,4,13.314,15.277,1.914,2.583,2.393
litsreti,3,2,4,11.606,14.171,1.923,2.046,2.044
litsreti,3,3,4,13.469,8.877,2.551,2.076,2.772
litsreti,3,1,5,14.362,12.035,2.426,2.836,2.276
litsreti,3,2,5,12.379,15.019,2.565,2.011,1.883
litsreti,3,3,5,14.787,14.697,2.325,2.105,2.093
denhbilo,1,1,1,12.821,9.229,1.585,1.787,1.593
denhbilo,1,2,1,13.771,9.85,2.87,2.017,1.903
denhbilo,1,3,1,11.595,9.815,2.426,1.915,2.779
denhbilo,1,1,2,11.346,7.308,1.477,1.417,1.519
denhbilo,1,2,2,14.067,11.499,2.148,2.6,1.816
denhbilo,1,3,2,10.267,7.491,1.61,1.979,1.768
denhbilo,1,1,3,8.805,5.581,1.641,1.708,1.574
denhbilo,1,2,3,13.731,8.884,1.708,2.003,2.145
denhbilo,1,3,3,12.578,9.216,2.33,2.712,1.213
denhbilo,1,1,4,9.668,6.307,1.861,1.642,1.519
denhbilo,1,2,4,12.737,9.807,1.9,2.004,2.621
denhbilo,1,3,4,10.498,10.378,3.23,2.236,2.445
denhbilo,1,1,5,8.953,5.353,1.763,1.318,1.527
denhbilo,1,2,5,14.695,10.189,2.081,2.404,2.141
denhbilo,1,3,5,10.018,11.029,2.719,1.605,2.733
denhbilo,2,1,1,11.21,8.397,1.165,2.79,1.921
denhbilo,2,2,1,13.484,6.611,1.962,1.917,2.131
denhbilo,2,3,1,7.652,7.759,2.204,2.204,2.359
denhbilo,2,1,2,14.859,8.629,1.842,3.097,1.631
denhbilo,2,2,2,8.124,6.99,1.866,2.103,1.8
denhbilo,2,3,2,11.489,9.526,1.923,2.183,1.44
denhbilo,2,1,3,14.113,11.545,2.844,1.875,1.484
denhbilo,2,2,3,15.12,8.175,4.062,1.907,2.409
denhbilo,2,3,3,4.474,6.26,2.038,1.31,1.574
denhbilo,2,1,4,12.95,9.72,2.697,2.469,2.733
denhbilo,2,2,4,11.499,11.081,2.568,2.966,1.915
denhbilo,2,3,4,13.504,12.538,2.892,3.791,2.568
denhbilo,2,1,5,9.949,9.616,2.188,2.046,2.351
denhbilo,2,2,5,7.819,7.677,2.07,2.183,2.383
denhbilo,2,3,5,9.281,10.622,2.445,2.88,2.5
denhbilo,3,1,1,7.949,8.497,2.156,1.156,2.651
denhbilo,3,2,1,13.564,9.261,2.872,2.929,2.662
denhbilo,3,3,1,8.614,9.935,2.262,2.177,1.947
denhbilo,3,1,2,11.708,9.549,2.359,1.64,2.253
denhbilo,3,2,2,12.439,11.511,2.06,1.923,1.593
denhbilo,3,3,2,10.094,9.376,1.574,1.482,1.496
denhbilo,3,1,3,8.645,8.676,2.514,2.148,1.631
denhbilo,3,2,3,17.033,10.849,1.923,1.871,1.945
denhbilo,3,3,3,8.602,7.897,1.768,1.529,1.127
denhbilo,3,1,4,9.81,9.831,2.126,2.695,1.798
denhbilo,3,2,4,16.125,14.347,3.11,2.995,4.77
denhbilo,3,3,4,11.986,11.436,2.096,1.449,2.009
denhbilo,3,1,5,10.622,9.436,1.921,2.008,1.394
denhbilo,3,2,5,11.451,13.845,3.574,4.37,2.519
denhbilo,3,3,5,13.308,10.844,1.642,1.992,2.634
melimicr,1,1,1,19.725,16.378,1.354,1.498,1.304
