abbrev,individual_id,bundle_id,xylem_id,max_lumen_width,min_lumen_width,wall_thickness_1,wall_thickness_2,wall_thickness_3
pentaust,1,2,1,0.0307,0.0255,0.00176,0.00172,0.00175
pentaust,1,2,2,0.02601,0.02076,0.00155,0.00176,0.00151
pentaust,1,2,3,0.0268,0.02231,0.00154,0.00146,0.00134
pentaust,1,2,4,0.02556,0.02033,0.00128,0.00148,0.00155
pentaust,1,2,5,0.02163,0.02006,0.00169,0.00132,0.0015
pentaust,1,3,1,0.02641,0.02239,0.00158,0.00147,0.00134
pentaust,1,3,2,0.01928,0.01588,0.00142,0.0014,0.0016
pentaust,1,3,3,0.02271,0.02202,0.00162,0.00159,0.00164
pentaust,1,3,4,0.02702,0.03018,0.00152,0.00188,0.00188
pentaust,1,3,5,0.03117,0.02453,0.0017,0.00176,0.00154
beilelli,4,1,1,0.01409,0.01382,0.00321,0.00194,0.0025
beilelli,4,1,2,0.01523,0.01628,0.00299,0.00213,0.003
beilelli,4,1,3,0.01771,0.01571,0.00314,0.00299,0.00257
beilelli,4,1,4,0.01603,0.01475,0.00265,0.00188,0.00273
beilelli,4,1,5,0.01529,0.01076,0.0027,0.00225,0.00298
beilelli,4,2,1,0.01476,0.01594,0.00247,0.00286,0.00227
beilelli,4,2,2,0.01967,0.01526,0.00349,0.00377,0.00248
beilelli,4,2,3,0.01891,0.01474,0.00228,0.00295,0.00265
beilelli,4,2,4,0.02046,0.0175,0.00309,0.00328,0.00362
beilelli,4,2,5,0.02378,0.01496,0.00354,0.0025,0.00278
beilelli,4,3,1,0.01737,0.01373,0.00256,0.00218,0.00132
beilelli,4,3,2,0.01521,0.01329,0.00195,0.00297,0.00194
beilelli,4,3,3,0.01488,0.01027,0.00232,0.00122,0.0022
beilelli,4,3,4,0.0164,0.01744,0.003,0.00254,0.00251
beilelli,4,3,5,0.01592,0.01746,0.00263,0.00265,0.00317
crotverr,1,1,1,0.03289,0.02064,0.00262,0.00169,0.00222
crotverr,1,1,2,0.02671,0.01913,0.00316,0.0019,0.00231
crotverr,1,1,3,0.02124,0.01791,0.00252,0.00116,0.0014
crotverr,1,1,4,0.02492,0.01516,0.00177,0.00164,0.00179
crotverr,1,1,5,0.02017,0.01508,0.00189,0.00159,0.00123
crotverr,1,2,1,0.02973,0.0193,0.00255,0.00273,0.00294
crotverr,1,2,2,0.02531,0.01579,0.00246,0.00173,0.00313
crotverr,1,2,3,0.02318,0.01701,0.00163,0.0021,0.00097
crotverr,1,2,4,0.02871,0.01987,0.00234,0.00178,0.00221
crotverr,1,2,5,0.02952,0.02139,0.00252,0.00232,0.00204
crotverr,1,3,1,0.02982,0.02024,0.00168,0.00198,0.00179
crotverr,1,3,2,0.01938,0.01233,0.00149,0.00116,0.00144
crotverr,1,3,3,0.02254,0.0187,0.00161,0.00178,0.0012
crotverr,1,3,4,0.02143,0.01867,0.00159,0.00119,0.00184
crotverr,1,3,5,0.02055,0.01743,0.00193,0.00164,0.00212
crotverr,2,1,1,0.02276,0.01991,0.0014,0.00157,0.0014
crotverr,2,1,2,0.01784,0.01762,0.00182,0.00179,0.00178
crotverr,2,1,3,0.01575,0.01821,0.00214,0.00154,0.00197
crotverr,2,1,4,0.0222,0.01746,0.00164,0.00249,0.00201
crotverr,2,1,5,0.01807,0.01779,0.00198,0.00194,0.00162
crotverr,2,2,1,0.02155,0.01706,0.00211,0.00196,0.00183
crotverr,2,2,2,0.01876,0.01833,0.00234,0.00186,0.0026
crotverr,2,2,3,0.02003,0.0168,0.00192,0.00194,0.00149
crotverr,2,2,4,0.01587,0.01218,0.00172,0.00136,0.00134
crotverr,2,2,5,0.01189,0.01655,0.00171,0.00196,0.00191
crotverr,2,3,1,0.01627,0.01073,0.00142,0.00183,0.00257
crotverr,2,3,2,0.02093,0.01534,0.00173,0.00154,0.00136
crotverr,2,3,3,0.01874,0.01455,0.0013,0.00265,0.00128
crotverr,2,3,4,0.01719,0.01412,0.00169,0.00205,0.00166
crotverr,2,3,5,0.01703,0.01509,0.00146,0.00149,0.00177
crotverr,3,1,1,0.01558,0.01299,0.00165,0.0021,0.00147
crotverr,3,1,2,0.01902,0.01453,0.00185,0.00174,0.00152
crotverr,3,1,3,0.01494,0.01377,0.0021,0.00146,0.00189
crotverr,3,1,4,0.0191,0.01696,0.00161,0.00223,0.0014
crotverr,3,1,5,0.01958,0.0167,0.00213,0.00171,0.00147
crotverr,3,2,1,0.0199,0.0128,0.00143,0.00165,0.00176
crotverr,3,2,2,0.01751,0.01253,0.00155,0.00128,0.00156
crotverr,3,2,3,0.01376,0.01255,0.00122,0.00192,0.00142
crotverr,3,2,4,0.01291,0.01308,0.00166,0.00174,0.00186
crotverr,3,2,5,0.01106,0.0101,0.00157,0.00186,0.00129
crotverr,3,3,1,0.01324,0.01336,0.00149,0.0013,0.00141
crotverr,3,3,2,0.01484,0.01357,0.00193,0.00199,0.00118
crotverr,3,3,3,0.01545,0.01365,0.0018,0.00176,0.00217
crotverr,3,3,4,0.01524,0.01258,0.0015,0.00173,0.00175
crotverr,3,3,5,0.01454,0.01277,0.00169,0.0011,0.00167
daphapat,1,1,1,0.01673,0.01037,0.00174,0.00181,0.00163
daphapat,1,1,2,0.0109,0.00838,0.00164,0.00143,0.0015
daphapat,1,1,3,0.01622,0.00929,0.00159,0.00163,0.00134
daphapat,1,1,4,0.015,0.01142,0.00122,0.00142,0.00113
daphapat,1,1,5,0.01426,0.00692,0.00175,0.00129,0.0019
daphapat,1,2,1,0.01309,0.00739,0.00162,0.00129,0.0015
daphapat,1,2,2,0.00904,0.00839,0.00147,0.00124,0.00151
daphapat,1,2,3,0.01336,0.00778,0.00144,0.00179,0.0017
daphapat,1,2,4,0.01639,0.00769,0.00159,0.00164,0.00145
daphapat,1,2,5,0.01367,0.00911,0.00117,0.00116,0.0014
daphapat,1,3,1,0.01546,0.01157,0.00133,0.0018,0.00189
daphapat,1,3,2,0.01456,0.01184,0.00166,0.00122,0.00145
daphapat,1,3,3,0.01725,0.01099,0.00166,0.00149,0.00147
daphapat,1,3,4,0.01691,0.01127,0.0013,0.00153,0.00125
daphapat,1,3,5,0.01301,0.01072,0.00181,0.00155,0.00139
daphapat,2,1,1,0.02103,0.0172,0.00224,0.00178,0.0019
daphapat,2,1,2,0.02497,0.01749,0.00232,0.00159,0.00237
daphapat,2,1,3,0.01991,0.01478,0.00176,0.00165,0.00172
daphapat,2,1,4,0.0201,0.01339,0.00164,0.00132,0.00182
daphapat,2,1,5,0.02669,0.0137,0.002,0.00157,0.00137
daphapat,2,2,1,0.02507,0.01708,0.00265,0.0014,0.00301
daphapat,2,2,2,0.01163,0.01029,0.00165,0.00183,0.00131
daphapat,2,2,3,0.02093,0.01253,0.00178,0.00165,0.00198
daphapat,2,2,4,0.01886,0.01305,0.00277,0.00197,0.00211
daphapat,2,2,5,0.01671,0.0178,0.00216,0.00174,0.00198
daphapat,2,3,1,0.01749,0.0164,0.00191,0.00182,0.00151
daphapat,2,3,2,0.01806,0.01701,0.00197,0.00209,0.00191
daphapat,2,3,3,0.01567,0.01914,0.00154,0.00205,0.00201
daphapat,2,3,4,0.01628,0.02029,0.00196,0.00159,0.0019
daphapat,2,3,5,0.0211,0.01825,0.00207,0.00188,0.00194
daphapat,3,1,1,0.01754,0.0152,0.00183,0.00174,0.00178
daphapat,3,1,2,0.01446,0.01574,0.00179,0.00177,0.00216
daphapat,3,1,3,0.01905,0.0151,0.00185,0.00171,0.00228
daphapat,3,1,4,0.02163,0.01472,0.00178,0.00226,0.00115
daphapat,3,1,5,0.01752,0.01046,0.00147,0.00166,0.002
daphapat,3,2,1,0.02299,0.01651,0.00157,0.00157,0.00188
daphapat,3,2,2,0.02055,0.01258,0.00184,0.00143,0.00176
daphapat,3,2,3,0.02274,0.01318,0.0033,0.00149,0.00164
daphapat,3,2,4,0.01286,0.01049,0.00112,0.00121,0.00173
daphapat,3,2,5,0.01907,0.01556,0.00187,0.00136,0.00167
daphapat,3,3,1,0.01884,0.01328,0.0017,0.00122,0.00173
daphapat,3,3,2,0.01836,0.01439,0.00195,0.00132,0.00187
daphapat,3,3,3,0.01945,0.00991,0.00173,0.00106,0.00136
daphapat,3,3,4,0.01456,0.01089,0.00169,0.00208,0.00305
daphapat,3,3,5,0.01554,0.01026,0.00196,0.0007,0.00146
neoldeal,1,1,1,0.02087,0.01723,0.0025,0.00311,0.0022
neoldeal,1,1,2,0.0172,0.01462,0.00259,0.0024,0.0023
neoldeal,1,1,3,0.01876,0.01246,0.00298,0.00185,0.00245
neoldeal,1,1,4,0.01686,0.01113,0.00298,0.00333,0.00231
neoldeal,1,1,5,0.01829,0.01314,0.00228,0.00144,0.00251
neoldeal,1,2,1,0.02433,0.01881,0.00226,0.00242,0.0025
neoldeal,1,2,2,0.01936,0.01635,0.00226,0.00273,0.00214
neoldeal,1,2,3,0.01609,0.01438,0.0025,0.00237,0.00275
neoldeal,1,2,4,0.01611,0.00967,0.0031,0.0023,0.00249
neoldeal,1,2,5,0.01881,0.01901,0.00247,0.00264,0.00223
neoldeal,1,3,1,0.02013,0.01572,0.00255,0.00219,0.00241
neoldeal,1,3,2,0.02099,0.01333,0.00328,0.0028,0.00258
neoldeal,1,3,3,0.02111,0.01394,0.00219,0.00194,0.0021
neoldeal,1,3,4,0.01561,0.01356,0.00251,0.00234,0.00257
neoldeal,1,3,5,0.01548,0.01176,0.00207,0.00262,0.00239
neoldeal,2,1,1,0.0281,0.02627,0.00288,0.00237,0.00298
neoldeal,2,1,2,0.01756,0.01996,0.00196,0.00237,0.00252
neoldeal,2,1,3,0.02327,0.02016,0.00252,0.00204,0.00198
neoldeal,2,1,4,0.02832,0.02108,0.00274,0.00269,0.00254
neoldeal,2,1,5,0.022,0.01606,0.00321,0.0034,0.00346
neoldeal,2,2,1,0.03035,0.02173,0.00322,0.0027,0.00243
neoldeal,2,2,2,0.02845,0.01737,0.00277,0.00204,0.00171
neoldeal,2,2,3,0.02625,0.01645,0.00367,0.00258,0.00296
neoldeal,2,2,4,0.0244,0.02196,0.00291,0.00245,0.003
neoldeal,2,2,5,0.02034,0.02022,0.00257,0.00278,0.00318
neoldeal,2,3,1,0.01912,0.01675,0.00309,0.00307,0.00253
neoldeal,2,3,2,0.01645,0.01452,0.00214,0.00248,0.00269
neoldeal,2,3,3,0.03722,0.02074,0.00264,0.00261,0.0028
neoldeal,2,3,4,0.01631,0.01144,0.00237,0.00327,0.00261
neoldeal,2,3,5,0.01462,0.00674,0.00161,0.00228,0.00228
neoldeal,3,1,1,0.01701,0.01392,0.00265,0.00296,0.00288
neoldeal,3,1,2,0.01124,0.01066,0.00272,0.0027,0.00263
neoldeal,3,1,3,0.01317,0.01049,0.00326,0.00295,0.00309
neoldeal,3,1,4,0.01574,0.0108,0.00216,0.00187,0.0028
neoldeal,3,1,5,0.0134,0.01046,0.00183,0.00236,0.00271
neoldeal,3,2,1,0.0133,0.01801,0.00254,0.00254,0.00311
neoldeal,3,2,2,0.0113,0.00979,0.00292,0.00305,0.00276
neoldeal,3,2,3,0.01317,0.01339,0.00212,0.00239,0.00257
neoldeal,3,2,4,0.01404,0.01409,0.00277,0.00252,0.00211
neoldeal,3,2,5,0.01111,0.01235,0.00271,0.00292,0.00208
neoldeal,3,3,1,0.03474,0.02205,0.00349,0.00211,0.00194
neoldeal,3,3,2,0.02915,0.01631,0.00183,0.00194,0.002
neoldeal,3,3,3,0.03247,0.01746,0.00294,0.00326,0.00385
neoldeal,3,3,4,0.01885,0.01712,0.00297,0.00282,0.00281
neoldeal,3,3,5,0.02702,0.01543,0.00235,0.00252,0.00294
tasminsi,1,1,1,0.00814,0.00865,0.00193,0.00167,0.0017
tasminsi,1,1,2,0.01329,0.01364,0.00941,0.00168,0.00106
tasminsi,1,1,3,0.00942,0.00914,0.00163,0.00138,0.00156
tasminsi,1,1,4,0.00987,0.00926,0.002,0.00106,0.00136
tasminsi,1,1,5,0.00953,0.00519,0.00236,0.0014,0.00189
tasminsi,1,2,1,0.00806,0.00583,0.00205,0.00174,0.00188
tasminsi,1,2,2,0.0079,0.00598,0.00178,0.00122,0.00153
tasminsi,1,2,3,0.0114,0.0094,0.00125,0.00108,0.00125
tasminsi,1,2,4,0.00861,0.00526,0.00147,0.00138,0.00118
tasminsi,1,2,5,0.00939,0.00528,0.00099,0.00095,0.00096
tasminsi,1,3,1,0.01052,0.00922,0.00096,0.00102,0.0011
tasminsi,1,3,2,0.01167,0.00868,0.00106,0.00097,0.00128
tasminsi,1,3,3,0.01088,0.00599,0.00162,0.00146,0.0016
tasminsi,1,3,4,0.00782,0.00765,0.00121,0.00139,0.00104
tasminsi,1,3,5,0.01071,0.00608,0.00161,0.00168,0.0017
tasminsi,2,1,1,0.01037,0.01093,0.00153,0.00157,0.00125
tasminsi,2,1,2,0.00833,0.00931,0.00139,0.00096,0.00126
tasminsi,2,1,3,0.01014,0.01081,0.00118,0.0014,0.0018
tasminsi,2,1,4,0.01109,0.0095,0.00136,0.00109,0.0012
tasminsi,2,1,5,0.00996,0.01142,0.00114,0.00137,0.00174
tasminsi,2,2,1,0.01041,0.00803,0.00123,0.00127,0.00102
tasminsi,2,2,2,0.00802,0.00751,0.001,0.0011,0.0009
tasminsi,2,2,3,0.01338,0.00998,0.0009,0.00143,0.00121
tasminsi,2,2,4,0.00879,0.00828,0.00171,0.00114,0.00124
tasminsi,2,2,5,0.00962,0.00698,0.00179,0.00121,0.00109
tasminsi,2,3,1,0.0119,0.0096,0.00152,0.00146,0.00149
tasminsi,2,3,2,0.01062,0.00897,0.0015,0.00169,0.00146
tasminsi,2,3,3,0.00746,0.01119,0.00131,0.00125,0.00147
tasminsi,2,3,4,0.00713,0.0092,0.00143,0.00137,0.00171
tasminsi,2,3,5,0.01128,0.00889,0.00151,0.00122,0.00146
tasminsi,3,1,1,0.00892,0.00786,0.00132,0.00156,0.00107
tasminsi,3,1,2,0.00612,0.00947,0.00129,0.00126,0.00133
tasminsi,3,1,3,0.01065,0.00685,0.00156,0.00154,0.0018
tasminsi,3,1,4,0.01026,0.00621,0.00137,0.0014,0.00174
tasminsi,3,1,5,0.01089,0.00945,0.00192,0.00175,0.00174
tasminsi,3,2,1,0.00945,0.00936,0.0017,0.00187,0.00146
tasminsi,3,2,2,0.00953,0.0074,0.00156,0.0017,0.00163
tasminsi,3,2,3,0.00997,0.00777,0.00121,0.00141,0.00157
tasminsi,3,2,4,0.01416,0.00665,0.00227,0.00096,0.001
tasminsi,3,2,5,0.01201,0.01025,0.00136,0.00102,0.00135
tasminsi,3,3,1,0.00952,0.00807,0.00174,0.00196,0.00172
tasminsi,3,3,2,0.01311,0.01057,0.00174,0.0011,0.00119
tasminsi,3,3,3,0.00991,0.01157,0.00149,0.00196,0.00137
tasminsi,3,3,4,0.01193,0.00951,0.00127,0.0016,0.00173
tasminsi,3,3,5,0.01,0.00885,0.00149,0.00171,0.00166
wilkmacr,1,1,1,0.00993,0.01126,0.0022,0.00316,0.0037
wilkmacr,1,1,2,0.01507,0.0147,0.00291,0.00374,0.00205
wilkmacr,1,1,3,0.01782,0.01734,0.00341,0.00256,0.002
wilkmacr,1,1,4,0.01435,0.01073,0.0027,0.00276,0.00177
wilkmacr,1,1,5,0.01376,0.01201,0.00271,0.00224,0.00316
wilkmacr,1,2,1,0.01256,0.01267,0.00239,0.00178,0.00221
wilkmacr,1,2,2,0.01571,0.01418,0.00267,0.00269,0.00228
wilkmacr,1,2,3,0.01389,0.01265,0.00331,0.00168,0.00261
wilkmacr,1,2,4,0.01445,0.0113,0.00347,0.00261,0.00313
wilkmacr,1,2,5,0.00997,0.01626,0.00412,0.00116,0.00313
wilkmacr,1,3,1,0.01125,0.00978,0.00276,0.00288,0.00334
wilkmacr,1,3,2,0.01353,0.01289,0.00297,0.00282,0.00298
wilkmacr,1,3,3,0.00921,0.01234,0.00278,0.00328,0.00249
wilkmacr,1,3,4,0.01309,0.01416,0.00258,0.00219,0.00301
wilkmacr,1,3,5,0.00977,0.00957,0.00215,0.00254,0.00178
wilkmacr,2,1,1,0.01109,0.00822,0.00306,0.00306,0.00211
wilkmacr,2,1,2,0.00853,0.00629,0.00384,0.00187,0.00248
wilkmacr,2,1,3,0.00798,0.00822,0.00348,0.00286,0.00319
wilkmacr,2,1,4,0.00965,0.00629,0.00319,0.00255,0.00223
wilkmacr,2,1,5,0.01397,0.01193,0.00389,0.0032,0.00352
wilkmacr,2,2,1,0.008,0.0057,0.00377,0.00245,0.00271
wilkmacr,2,2,2,0.00847,0.00695,0.0026,0.00245,0.00181
wilkmacr,2,2,3,0.00644,0.00533,0.00269,0.00273,0.00334
wilkmacr,2,2,4,0.00716,0.00681,0.00304,0.0021,0.0026
wilkmacr,2,2,5,0.00881,0.00865,0.00318,0.00407,0.00265
wilkmacr,2,3,1,0.01033,0.00879,0.00345,0.00324,0.00358
wilkmacr,2,3,2,0.00935,0.00818,0.00305,0.00365,0.0031
wilkmacr,2,3,3,0.00784,0.0079,0.00285,0.00325,0.00334
wilkmacr,2,3,4,0.00561,0.00573,0.00234,0.00214,0.0019
wilkmacr,2,3,5,0.0074,0.0078,0.0024,0.00365,0.00217
wilkmacr,3,1,1,0.01126,0.00869,0.00246,0.00382,0.00361
wilkmacr,3,1,2,0.01361,0.01846,0.00268,0.0026,0.0026
wilkmacr,3,1,3,0.01684,0.01074,0.00267,0.00188,0.00218
wilkmacr,3,1,4,0.01678,0.01339,0.00255,0.00262,0.00275
wilkmacr,3,1,5,0.02092,0.01728,0.00407,0.00268,0.00326
wilkmacr,3,2,1,0.02291,0.0176,0.0033,0.00314,0.00213
wilkmacr,3,2,2,0.02434,0.01765,0.00344,0.00378,0.00228
wilkmacr,3,2,3,0.0263,0.01991,0.00251,0.00302,0.00292
wilkmacr,3,2,4,0.02088,0.0182,0.00368,0.0026,0.00296
wilkmacr,3,2,5,0.01682,0.0145,0.00236,0.00262,0.00233
wilkmacr,3,3,1,0.01613,0.01611,0.00337,0.00319,0.0029
wilkmacr,3,3,2,0.00829,0.00741,0.00245,0.00249,0.0021
wilkmacr,3,3,3,0.01171,0.0115,0.00346,0.00358,0.00337
wilkmacr,3,3,4,0.00828,0.01083,0.00262,0.00239,0.00312
wilkmacr,3,3,5,0.01456,0.01261,0.00226,0.00253,0.0028
wilkhueg,1,1,1,0.01407,0.01197,0.00184,0.00196,0.00185
wilkhueg,1,1,2,0.01633,0.01169,0.00347,0.00261,0.00227
wilkhueg,1,1,3,0.01396,0.01104,0.0038,0.00187,0.00224
wilkhueg,1,1,4,0.01599,0.0117,0.00306,0.00228,0.00212
wilkhueg,1,1,5,0.02072,0.01134,0.00241,0.00216,0.00217
wilkhueg,1,2,1,0.00858,0.00922,0.00246,0.00214,0.003
wilkhueg,1,2,2,0.0151,0.01204,0.00282,0.00226,0.00241
wilkhueg,1,2,3,0.01486,0.01265,0.00262,0.00238,0.00221
wilkhueg,1,2,4,0.0194,0.01297,0.00342,0.00253,0.00204
wilkhueg,1,2,5,0.01492,0.01302,0.00353,0.00299,0.00228
wilkhueg,1,3,1,0.00964,0.00993,0.00292,0.00251,0.0022
wilkhueg,1,3,2,0.01267,0.009,0.00302,0.0026,0.0025
wilkhueg,1,3,3,0.00806,0.0093,0.00185,0.00199,0.00192
wilkhueg,1,3,4,0.02021,0.01471,0.00286,0.00226,0.00261
wilkhueg,1,3,5,0.01638,0.0102,0.00479,0.00246,0.00252
diosfasc,1,1,1,0.01473,0.01296,0.00326,0.00261,0.00218
diosfasc,1,1,2,0.01372,0.01454,0.00227,0.00414,0.00217
diosfasc,1,1,3,0.01332,0.01138,0.00283,0.00324,0.00188
diosfasc,1,1,4,0.01281,0.01275,0.0029,0.00274,0.00184
diosfasc,1,1,5,0.01259,0.01372,0.0028,0.00292,0.00285
diosfasc,1,2,1,0.01357,0.01432,0.00258,0.00341,0.00231
diosfasc,1,2,2,0.0131,0.01196,0.0023,0.00234,0.0019
diosfasc,1,2,3,0.01459,0.01241,0.00295,0.00299,0.002
diosfasc,1,2,4,0.01199,0.01208,0.00266,0.00316,0.00291
diosfasc,1,2,5,0.01138,0.01147,0.00365,0.00269,0.00376
diosfasc,1,3,1,0.01916,0.01434,0.00461,0.00345,0.00255
diosfasc,1,3,2,0.01833,0.01717,0.00441,0.0032,0.0028
diosfasc,1,3,3,0.01784,0.0157,0.00365,0.00367,0.0029
diosfasc,1,3,4,0.01784,0.0152,0.00326,0.00222,0.00296
diosfasc,1,3,5,0.01534,0.01591,0.00343,0.00439,0.0038
endipube,1,1,1,0.01341,0.01265,0.00222,0.00262,0.00245
endipube,1,1,2,0.01674,0.01511,0.00259,0.00239,0.00183
endipube,1,1,3,0.01283,0.01666,0.00224,0.00202,0.00174
endipube,1,1,4,0.01622,0.01537,0.00217,0.00222,0.00185
endipube,1,1,5,0.01371,0.01217,0.00269,0.00217,0.00176
endipube,1,2,1,0.02064,0.01969,0.00243,0.00219,0.00247
endipube,1,2,2,0.01979,0.0205,0.00298,0.00245,0.00221
endipube,1,2,3,0.0129,0.01244,0.00313,0.00369,0.00303
endipube,1,2,4,0.01553,0.0174,0.0029,0.0022,0.00312
endipube,1,2,5,0.02152,0.0185,0.00246,0.00235,0.00242
endipube,1,3,1,0.01307,0.01007,0.00343,0.00212,0.00191
endipube,1,3,2,0.01528,0.01219,0.0029,0.00244,0.00276
endipube,1,3,3,0.01802,0.01551,0.00325,0.00253,0.00269
endipube,1,3,4,0.01691,0.01384,0.00196,0.00252,0.00186
endipube,1,3,5,0.01497,0.01598,0.00278,0.00231,0.00292
endipube,2,1,1,0.01556,0.01198,0.00245,0.00156,0.00201
endipube,2,1,2,0.01184,0.00898,0.00194,0.00176,0.00235
endipube,2,1,3,0.01487,0.01114,0.00238,0.00164,0.00261
endipube,2,1,4,0.02121,0.01445,0.00214,0.00189,0.00255
endipube,2,1,5,0.01325,0.01127,0.00193,0.00173,0.002
endipube,2,2,1,0.02091,0.01693,0.00195,0.0022,0.00216
endipube,2,2,2,0.01897,0.01805,0.00249,0.00265,0.00245
endipube,2,2,3,0.01404,0.01072,0.00163,0.00192,0.0017
endipube,2,2,4,0.02449,0.01644,0.00253,0.00309,0.00304
endipube,2,2,5,0.01884,0.01385,0.00341,0.00281,0.00189
endipube,2,3,1,0.01915,0.0173,0.00267,0.00334,0.00313
endipube,2,3,2,0.01949,0.02074,0.00191,0.00253,0.00168
endipube,2,3,3,0.01936,0.01685,0.00322,0.0027,0.0028
endipube,2,3,4,0.02125,0.01468,0.0027,0.00237,0.00211
endipube,2,3,5,0.01512,0.01262,0.00265,0.00178,0.00258
gossacme,1,1,1,0.01032,0.0065,0.00106,0.00161,0.00167
gossacme,1,1,2,0.00972,0.00826,0.00157,0.00163,0.00135
gossacme,1,1,3,0.01372,0.01067,0.0015,0.00145,0.00144
gossacme,1,1,4,0.01238,0.01047,0.00125,0.00169,0.00163
gossacme,1,1,5,0.01193,0.00854,0.00111,0.00157,0.00141
gossacme,1,2,1,0.01381,0.00884,0.00204,0.00122,0.00126
gossacme,1,2,2,0.01353,0.00919,0.00137,0.0017,0.00121
gossacme,1,2,3,0.00993,0.00808,0.00129,0.00138,0.00093
gossacme,1,2,4,0.01272,0.00824,0.0018,0.00151,0.00149
gossacme,1,2,5,0.00826,0.00681,0.0011,0.00123,0.00101
gossacme,1,3,1,0.00931,0.00939,0.00161,0.00177,0.00137
gossacme,1,3,2,0.00925,0.00882,0.00149,0.0016,0.00128
gossacme,1,3,3,0.00924,0.00931,0.00139,0.00121,0.00152
gossacme,1,3,4,0.00669,0.00754,0.00109,0.00137,0.0011
gossacme,1,3,5,0.00769,0.00848,0.00132,0.00151,0.00129
hodgovat,1,1,1,0.01566,0.01227,0.00115,0.00148,0.00159
hodgovat,1,1,2,0.01649,0.0112,0.00178,0.00168,0.00155
hodgovat,1,1,3,0.01017,0.00901,0.00149,0.002,0.00174
hodgovat,1,1,4,0.00823,0.0088,0.00232,0.00158,0.0019
hodgovat,1,1,5,0.01534,0.01063,0.00271,0.00156,0.00163
hodgovat,1,2,1,0.01327,0.01177,0.00173,0.00191,0.00157
hodgovat,1,2,2,0.0091,0.00936,0.00114,0.00145,0.00116
hodgovat,1,2,3,0.01633,0.01027,0.00159,0.00152,0.0013
hodgovat,1,2,4,0.00965,0.00821,0.00208,0.00183,0.00195
hodgovat,1,2,5,0.0114,0.01107,0.00188,0.00142,0.00153
hodgovat,1,3,1,0.01252,0.01208,0.00214,0.00158,0.00166
hodgovat,1,3,2,0.01128,0.01044,0.0018,0.00199,0.00222
hodgovat,1,3,3,0.01132,0.01044,0.00227,0.00176,0.00188
hodgovat,1,3,4,0.01357,0.01095,0.00173,0.00181,0.00161
hodgovat,1,3,5,0.01051,0.00953,0.00183,0.00189,0.00162
hodgovat,2,1,1,0.01545,0.01322,0.00209,0.00185,0.00164
hodgovat,2,1,2,0.01421,0.01324,0.00183,0.00187,0.00232
hodgovat,2,1,3,0.0116,0.01123,0.00179,0.00194,0.00147
hodgovat,2,1,4,0.01232,0.01408,0.00159,0.00188,0.00181
hodgovat,2,1,5,0.01403,0.0124,0.00239,0.00204,0.00197
hodgovat,2,2,1,0.01328,0.01231,0.00149,0.00217,0.0017
hodgovat,2,2,2,0.01325,0.01211,0.0017,0.00149,0.00166
hodgovat,2,2,3,0.01075,0.01104,0.00194,0.00175,0.0013
hodgovat,2,2,4,0.01432,0.01398,0.00292,0.00168,0.00164
hodgovat,2,2,5,0.01139,0.01093,0.00255,0.00136,0.0017
hodgovat,2,3,1,0.0126,0.01068,0.00146,0.00153,0.00155
hodgovat,2,3,2,0.012,0.01011,0.00269,0.00204,0.00123
hodgovat,2,3,3,0.01192,0.01204,0.00245,0.00206,0.0017
hodgovat,2,3,4,0.01373,0.0122,0.0017,0.00155,0.00186
hodgovat,2,3,5,0.01185,0.01075,0.00161,0.00144,0.00187
elaegran,1,1,1,0.02181,0.02222,0.00223,0.00207,0.00179
elaegran,1,1,2,0.02448,0.02468,0.00245,0.002,0.00189
elaegran,1,1,3,0.02328,0.01845,0.00134,0.00231,0.00226
elaegran,1,1,4,0.02568,0.02364,0.00242,0.00197,0.00257
elaegran,1,1,5,0.01737,0.018,0.00204,0.00212,0.0023
elaegran,1,2,1,0.01901,0.01751,0.0016,0.00172,0.00181
elaegran,1,2,2,0.01817,0.01392,0.00129,0.00205,0.00136
elaegran,1,2,3,0.01798,0.01311,0.00176,0.0019,0.00244
elaegran,1,2,4,0.0294,0.01871,0.00152,0.00187,0.00198
elaegran,1,2,5,0.02802,0.01903,0.00214,0.00217,0.00144
elaegran,1,3,1,0.02458,0.02574,0.00257,0.00256,0.0023
elaegran,1,3,2,0.02431,0.01983,0.0026,0.002,0.00225
elaegran,1,3,3,0.02062,0.02027,0.00214,0.00156,0.0017
elaegran,1,3,4,0.03027,0.02038,0.00249,0.00198,0.00261
elaegran,1,3,5,0.02141,0.014,0.00266,0.00181,0.00158
triuyoun,1,1,1,0.01574,0.01408,0.00173,0.00188,0.00187
triuyoun,1,1,2,0.02076,0.01454,0.00193,0.00134,0.00185
triuyoun,1,1,3,0.01747,0.0124,0.00173,0.00216,0.00211
triuyoun,1,1,4,0.01232,0.01071,0.00173,0.00164,0.00187
triuyoun,1,1,5,0.01552,0.01218,0.00151,0.00206,0.00191
triuyoun,1,2,1,0.0171,0.01334,0.00211,0.0017,0.00145
triuyoun,1,2,2,0.01828,0.01273,0.00172,0.00188,0.0017
triuyoun,1,2,3,0.01219,0.0103,0.00184,0.00178,0.00143
triuyoun,1,2,4,0.02021,0.01371,0.00241,0.00151,0.00164
triuyoun,1,2,5,0.01334,0.01149,0.00148,0.00197,0.0017
triuyoun,1,3,1,0.00977,0.01059,0.00125,0.00157,0.0015
