dataset_id,region,taxon_name,trait_name,value,URL,Reliable,Notes
Flora_Aus,Aus,Senna pleurocarpa var. longifolia,flowering_time,NNNYYYYYYYNN,https://profiles.ala.org.au/opus/foa/profile/Senna%20pleurocarpa%20var.%20longifolia,1,Flowers Apr.-Oct.
Flora_Aus,Aus,Senna pleurocarpa var. pleurocarpa,flowering_time,NNNNNYYYYYNN,https://profiles.ala.org.au/opus/foa/profile/Senna%20pleurocarpa%20var.%20pleurocarpa,1,Flowers June-Oct
PlantNET,NSW,Marrubium vulgare,flowering_time,YYYYYYYYYYYY,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Marrubium~vulgare,1,Flowering throughout year
VicFlora,VIC,Marrubium vulgare,flowering_time,NNNNNNYYYYYY,https://vicflora.rbg.vic.gov.au/flora/taxon/19658de0-6891-44d7-8ea0-ce76407f3bdd,1,Flowers Jul.-Dec.
FloraBase_WA,WA,Marrubium vulgare,flowering_time,NNNNNNNNYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/6881,1,Fl...Sep to Oct
eFlora_SA,SA,Marrubium vulgare,flowering_time,NNNNNNYYYYYY,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Marrubium_vulgare,1,"Flowering time: July-Dec., but if conditions favourable more or less continuous"
eFlora_NT,NT,Atriplex spongiosa,flowering_time,NNNNNNYNNNNN,http://eflora.nt.gov.au/factsheet?id=1138,0,"""Flowering: Jul"" but fruiting all year, flowers not often recorded/sampled?"
eFlora_SA,SA,Atriplex spongiosa,flowering_time,NNNNYYYYYNNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Atriplex_spongiosa,1,"""Flowering time: May-Sept."""
VicFlora,VIC,Senecio extensus,flowering_time,YYYNNNNNNNNN,https://vicflora.rbg.vic.gov.au/flora/taxon/00e9c45b-5931-4f55-91f6-b4db6f5347ce,1,"""Flowers Jan.-Mar."""
Flora_Aus,Aus,Senecio extensus,flowering_time,YYYYYNNNNNNN,https://profiles.ala.org.au/opus/foa/profile/Senecio%20extensus,0,"""Flowers mid-summer?autumn."""
Flora_Aus,Aus,Tricoryne anceps subsp. pterocaulon,flowering_time,YYYYYYYYYYYY,https://profiles.ala.org.au/opus/foa/profile/Tricoryne%20anceps%20subsp.%20pterocaulon,1,"""Flowers all year."""
PlantNET,NSW,Tricoryne anceps subsp. pterocaulon,flowering_time,YYYYYYYYYYYY,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=in&name=Tricoryne~anceps+subsp.~pterocaulon,1,"""Flowering: throughout year."""
VicFlora,VIC,Erigeron bonariensis,flowering_time,YYYYYNNNYYYY,https://vicflora.rbg.vic.gov.au/flora/taxon/ce01f286-fb0d-4a97-9007-4295c37065b8,1,"""Flowering mostly spring-autumn"""
eFlora_SA,SA,Erigeron bonariensis,flowering_time,YYYYYYYYYYYY,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Conyza_bonariensis,1,"""Flowering time: most of the year."" Published under taxonomic synonym"
PlantNET,NSW,Erigeron bonariensis,flowering_time,YYYYYYYYYYYY,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Conyza~bonariensis,1,"""Flowering: throughout year"""
FloraBase_WA,WA,Paractaenum refractum,flowering_time,NNNNYNNNNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/514,1,"""Fl...May"", limited flowering window for a grass?"
eFlora_NT,NT,Paractaenum refractum,flowering_time,NNNNNYNYNYNN,http://eflora.nt.gov.au/factsheet?id=4677,1,"Flowering: Jun, Aug, Oct"
eFlora_SA,SA,Paractaenum refractum,flowering_time,NNYYYYYYYNNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Plagiosetum_refractum,1,"""Flowering time: March-Sept."", published under synonym Plagiosetum refractum"
Flora_Aus,Aus,Aristida longicollis,flowering_time,NYYYYYNNYNNN,https://profiles.ala.org.au/opus/foa/profile/Aristida%20longicollis,1,"""Flowers and fruits Feb.-June, Sept. (onerecord)."""
eFlora_NT,NT,Aristida longicollis,flowering_time,NNYNNNYNNNNN,http://eflora.nt.gov.au/factsheet?id=4231,1,"Flowering: Mar, Jul"
FloraBase_WA,WA,Scabiosa atropurpurea,flowering_time,YYYYNNNYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/7368,1,""" Fl...Aug to Dec or Jan to Apr"""
VicFlora,VIC,Scabiosa atropurpurea,flowering_time,YYNNNNNNYYYY,https://vicflora.rbg.vic.gov.au/flora/taxon/011d8cde-be05-421a-99a7-183f0f302543,0,"""Flowers mainly spring and summer (sporadically throughout the year)."""
eFlora_SA,SA,Scabiosa atropurpurea,flowering_time,YNNNNNNNYYYY,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Scabiosa_atropurpurea,0,"""Flowering time: throughout the year but mainly in spring and early summer."""
PlantNET,NSW,Scabiosa atropurpurea,flowering_time,YYYYYYYYYYYY,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Scabiosa~atropurpurea,0,"""Flowering: throughout year."""
VicFlora,VIC,Stackhousia subterranea,flowering_time,NNNNNNNYYYYN,https://vicflora.rbg.vic.gov.au/flora/taxon/bd1cb980-9042-4f5a-aecf-d1285614c473,1,"""Flowers Aug.-Nov."""
VicFlora,VIC,Stylidium montanum,flowering_time,YNNNNNNNNNYY,https://vicflora.rbg.vic.gov.au/flora/taxon/142460a7-a377-4096-b683-ff56b4b686b7,1,"""Flowers Nov.-Jan"""
Flora_Aus,Aus,Urtica urens,flowering_time,YYYYYYYYYYYY,https://profiles.ala.org.au/opus/foa/profile/Urtica%20urens,1,"""Flowers all year, mainly winter?spring in SW Australia."""
PlantNET,NSW,Urtica urens,flowering_time,YYYYYYYYYYYY,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Urtica~urens,1,"""Flowering: most of the year."""
VicFlora,VIC,Urtica urens,flowering_time,YYYYYYYYYYYY,https://vicflora.rbg.vic.gov.au/flora/taxon/71259ee6-6827-4db2-b49c-10523176c069,1,Flowers all year.
FloraBase_WA,WA,Urtica urens,flowering_time,NNNNNNYYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/1767,1,"""Fl...Jul to Nov"""
Rye_2014,WA,Thryptomene dampieri,flowering_time,NNNYYYYYYNNN,https://library.dbca.wa.gov.au/static/Journals/080057/080057-24.029.pdf,1,"""Flowers from April to September"" In Rye, B.L. (27 November 2014), An update to the taxonomy of some Western Australian genera of Myrtaceae tribe Chamelaucieae. 3. Thryptomene. Nuytsia 24: 282"
FloraBase_WA,WA,Melaleuca cardiophylla,flowering_time,YNNNNNNYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/5887,1,"""Fl...Aug to Dec or Jan"""
eFlora_NT,NT,Sorghum stipoideum,flowering_time,YYNNNNYNNNNY,http://eflora.nt.gov.au/factsheet?id=4784,1,"""Flowering: Jan, Feb, Jul, Dec"""
FloraBase_WA,WA,Sorghum stipoideum,flowering_time,YYYYYYYYNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/620,1,"""Fl...Jan to Aug"""
EUCLID,Tas,Eucalyptus amygdalina,flowering_time,YNNNNNYNNNYY,https://apps.lucidcentral.org/euclid/text/entities/eucalyptus_amygdalina.htm,0,"""Flowering has been recorded in January, July, November and December."""
eFlora_NT,NT,Acacia tephrina,flowering_time,NNNNNYYYNNNN,http://eflora.nt.gov.au/factsheet?id=3564,1,"""Flowering: Jun, Jul, Aug"""
eFlora_SA,SA,Mesembryanthemum nodiflorum,flowering_time,NNNNNNNNNYYY,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Mesembryanthemum_nodiflorum,1,"""Flowering time: Oct.-Dec."""
FloraBase_WA,WA,Mesembryanthemum nodiflorum,flowering_time,NNNNNNNNYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/2814,1,"""Fl...Sep to Nov"""
VicFlora,VIC,Mesembryanthemum nodiflorum,flowering_time,YNNNNNNNYYYY,https://vicflora.rbg.vic.gov.au/flora/taxon/2d8ca117-b8a9-4e95-a8b3-1ab55d3a5649,1,"""Flowers Sep.-Jan"""
VicFlora,VIC,Eucalyptus mannifera,flowering_time,YYNNNNNNNNNN,https://vicflora.rbg.vic.gov.au/flora/taxon/d5c7cc23-fd33-4a4c-bc32-fb54eb3c9329,1,"""Flowers Jan.-Feb"""
EUCLID,"NSW, VIC",Eucalyptus mannifera subsp. mannifera,flowering_time,YYYYYNNNNNYN,https://apps.lucidcentral.org/euclid/text/entities/eucalyptus_mannifera_subsp._mannifera.htm?,1,"""Flowering has been recorded in January, February, March, April, May and November."""
EUCLID,SA,Eucalyptus albopurpurea,flowering_time,YYYYYYYYYYNY,https://apps.lucidcentral.org/euclid/text/entities/eucalyptus_albopurpurea.htm,1,"""Flowering has been recorded in all months except November."""
Flora_Aus,Aus,Acacia umbraculiformis,flowering_time,NYNYYYYNNNNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20umbraculiformis,1,"""Flowers recorded February, April-July. """
eFlora_NT,NT,Macropteranthes kekwickii,flowering_time,YYYYYNYYNNNN,http://eflora.nt.gov.au/factsheet?id=1310,1,"""Flowering: Jan, Feb, Mar, Apr, May, Jul, Aug"""
Flora_Aus,Aus,Phyla canescens,flowering_time,YYYNNNNNNYYY,https://profiles.ala.org.au/opus/foa/profile/Phyla%20canescens,1,"""Flowers October-March."""
PlantNET,NSW,Phyla canescens,flowering_time,YYYYNNNNNYYY,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Phyla~canescens,1,"""Flowers mostly October-April"""
Flora_Aus,Aus,Aristida arida,flowering_time,NNNYYYYYYNNN,https://profiles.ala.org.au/opus/foa/profile/Aristida%20arida,1,"""Flowers and fruits all year but mainly Apr.-Sept."""
eFlora_SA,SA,Aristida arida,flowering_time,NNNYYNNNNYNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Aristida_arida,1,"""Flowering time: April-May, rarely Oct. (1 record)."""
eFlora_NT,NT,Aristida arida,flowering_time,YNNNNYYNNNNN,http://eflora.nt.gov.au/factsheet?id=4210,1,"""Flowering: Jan, Jun, Jul"""
eFlora_NT,NT,Allocasuarina decaisneana,flowering_time,YNNNNNNNNNNN,http://eflora.nt.gov.au/factsheet?id=1085,0,"""Flowering: Jan"", limited time based on limited specimens?"
PlantNET,NSW,Bossiaea sericea,flowering_time,YNNNNNNNNNNY,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Bossiaea~sericea,1,"""Flowers from December to January."""
VicFlora,VIC,Bossiaea sericea,flowering_time,YNNNNNNNNNNY,https://vicflora.rbg.vic.gov.au/flora/taxon/aa7fa67c-e5a7-4e71-8440-813428599903,1,"""Flowers Dec.-Jan."""
eFlora_SA,SA,Sclerolaena constricta,flowering_time,NNNNNYYYYYYY,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Sclerolaena_constricta,1,"""Flowers and/or fruits: June-Dec."""
eFlora_SA,SA,Acacia triquetra,flowering_time,NNNNNNYYYYNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Acacia_triquetra,1,"""Flowering time: July to October principally September"""
Flora_Aus,Aus,Acacia coolgardiensis,flowering_time,NNNNNNYYYYNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20coolgardiensis,1,"""Fl...Jul to Oct."""
FloraBase_WA,WA,Acacia coolgardiensis,flowering_time,NNNNNNYYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/3269,1,"""Flowers July-October."""
eFlora_NT,NT,Sorghum intrans,flowering_time,YNYYYNNNYNNY,http://eflora.nt.gov.au/factsheet?id=4777,1,"""Flowering: Jan, Mar, Apr, May, Sep, Dec"""
FloraBase_WA,WA,Sorghum intrans,flowering_time,YYYYYYYYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/618,1,"""Fl. Jan to Dec"""
eFlora_NT,NT,Jacksonia odontoclada,flowering_time,NNNYYYYYYYYY,http://eflora.nt.gov.au/factsheet?id=2350,1,"""Flowering: Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec"""
FloraBase_WA,WA,Jacksonia odontoclada,flowering_time,NNNNYYYNNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/4022,1,"""Fl...May to Jul"""
FloraBase_WA,WA,Ptilotus gomphrenoides,flowering_time,NNYNYNYYYNNN,https://florabase.dpaw.wa.gov.au/browse/profile/2728,1,"""Fl...Mar or May or Jul to Sep"""
eFlora_SA,SA,Trianthema pilosum,flowering_time,NNNNYYYYNNNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Trianthema_pilosa,1,"""Flowering time: mainly May-Aug."""
eFlora_NT,NT,Trianthema pilosum,flowering_time,YNYYYNYYYNNY,http://eflora.nt.gov.au/factsheet?id=81,1,"""Flowering: Jan, Mar, Apr, May, Jul, Aug, Sep, Dec"""
FloraBase_WA,WA,Thryptomene costata,flowering_time,NNNNYYYYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/19696,1,"""Fl...May to Nov"""
"Jeanes, J.A. (25 February 2015), Studies in Podolepis (Asteraceae: Gnaphalieae). Muelleria 33: 38-39",WA,Podolepis aristata subsp. aristata,flowering_time,NNNNNNNYYYYN,https://www.rbg.vic.gov.au/documents/MuelleriaVol_33_-_p21_Jeanes_FOR_WEB.pdf,1,"""Flowering period: Mostly August to November"""
"Jeanes, J.A. (25 February 2015), Studies in Podolepis (Asteraceae: Gnaphalieae). Muelleria 33: 39-40",Aus,Podolepis aristata subsp. affinis,flowering_time,NNNNNNNYYYYN,https://www.rbg.vic.gov.au/documents/MuelleriaVol_33_-_p21_Jeanes_FOR_WEB.pdf,1,"""Flowering period: Mostly August to November."""
"Jeanes, J.A. (25 February 2015), Studies in Podolepis (Asteraceae: Gnaphalieae). Muelleria 33: 41",Aus,Podolepis aristata subsp. auriculata,flowering_time,NNNNNNNYYYYN,https://www.rbg.vic.gov.au/documents/MuelleriaVol_33_-_p21_Jeanes_FOR_WEB.pdf,1,"""Flowering period: Mostly August to November."""
eFlora_SA,SA,Thryptomene ericaea,flowering_time,NNNNNNNNYYYY,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Thryptomene_ericaea,1,"""Flowering time: Sept.-Dec."""
FloraBase_WA,WA,Kennedia prorepens,flowering_time,NNNYYYYYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/4043,1,"""Fl...Apr to Nov"""
eFlora_SA,SA,Kennedia prorepens,flowering_time,NNNNNNNYYYNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Kennedia_prorepens,1,"""Flowering time: Aug.-Oct."""
eFlora_NT,NT,Kennedia prorepens,flowering_time,YYNYNYYYYYYN,http://eflora.nt.gov.au/factsheet?id=2356,1,"""Flowering: Jan, Feb, Apr, Jun, Jul, Aug, Sep, Oct, Nov"""
eFlora_NT,NT,Sida sp. Rainbow Valley (D.E.Albrecht 6601),flowering_time,YYYYYYYYYYYN,http://eflora.nt.gov.au/factsheet?id=3259,1,"""Flowering: Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov"""
FloraBase_WA,WA,Acacia didyma,flowering_time,NNNNYNNYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/13079,1,"""Fl...May or Aug to Oct"""
Flora_Aus,Aus,Acacia didyma,flowering_time,NNNNYNNYYYNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20didyma,1,"""Flowers recorded May, August-October."""
VicFlora,VIC,Pentameris pallida,flowering_time,YYNNNNNNNNNY,https://vicflora.rbg.vic.gov.au/flora/taxon/4aaad9ac-3dd1-4be5-93f2-3505058b413b,1,"""Flowers Dec.-Feb. (3 records)"""
FloraBase_WA,WA,Pentameris pallida,flowering_time,NNNNNNNNNYYN,https://florabase.dpaw.wa.gov.au/browse/profile/40422,1,From notes for the Swan NRM region
Flora_Aus,Aus,Pentameris pallida,flowering_time,YYNNNNNYYYYY,https://profiles.ala.org.au/opus/foa/profile/Pentameris%20pallida,1,"""Flowers (August?) September-February."""
FloraBase_WA,WA,Acacia lycopodiifolia,flowering_time,YYYYYYYYYNNN,https://florabase.dpaw.wa.gov.au/browse/profile/3429,1,"""Fl...Jan to Sep."""
Flora_Aus,Aus,Acacia wanyu,flowering_time,NYNYYNYNNYNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20wanyu,1,"""Flowering appears erratic and is probably dependent upon timing and intensity of rainfall. Pilbara flowering specimens have been recorded in February, April-May, July and October."" Source: B.R. Maslin et al., Wattles of the Pilbara (2010)"
FloraBase_WA,WA,Acacia wanyu,flowering_time,NNYYYYYNNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/3598,1,"""Fl. yellow, Mar to Jul"""
eFlora_NT,NT,Jacksonia aculeata,flowering_time,NYNYYYYYYYNN,http://eflora.nt.gov.au/factsheet?id=2340,1,"""Flowering: Feb, Apr, May, Jun, Jul, Aug, Sep, Oct"""
Florabase_WA,WA,Trifolium campestre,flowering_time,YNNNNNNYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/4292,1,"""Fl. yellow/white, Aug to Dec or Jan."""
VicFlora,VIC,Trifolium campestre,flowering_time,YNNNNNNNYYYY,https://vicflora.rbg.vic.gov.au/flora/taxon/3d40cdc6-d10f-4d2d-b75d-931243449978,1,"""Flowers mainly Sep.-Jan."""
eFlora_SA,SA,Trifolium campestre,flowering_time,NNNNNNNNYYYY,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Trifolium_campestre,1,"""Flowering time: Sept.-Dec."""
eFlora_SA,SA,Calandrinia stagnensis,flowering_time,YYYYYYYYYNNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Calandrinia_stagnensis,1,"""Flowering time: Jan.-Sept."""
eFlora_NT,NT,Calandrinia stagnensis,flowering_time,YNNYYYNYYNNY,http://eflora.nt.gov.au/factsheet?id=4990,1,"""Flowering: Jan, Apr, May, Jun, Aug, Sep, Dec"""
eFlora_NT,NT,Eremophea spinosa,flowering_time,NNNNNNNYNNYY,http://eflora.nt.gov.au/factsheet?id=1182,1,"""Flowering: Aug, Nov, Dec"""
FloraBase_WA,WA,Sida arsiniata,flowering_time,NNNNYNYYYNNN,https://florabase.dpaw.wa.gov.au/browse/profile/31758,1,"""Flowering time May, July, August or September"""
"Johnson, R.W. (3 December 2014), Six new species of Bonamia Thouars. (Convolvulaceae) from northern Australia. Austrobaileya 9(2): 302-303",WA,Bonamia pilbarensis,flowering_time,YNNYNNNNYNNN,https://www.jstor.org/stable/43869009,1,"""Flowers have been recorded in January, April and September"", original species description"
eFlora_NT,NT,Davenportia davenportii,flowering_time,YYYYNYNNNYNY,http://eflora.nt.gov.au/factsheet?id=1435,1,"""Flowering: Jan, Feb, Mar, Apr, Jun, Oct, Dec"""
eFlora_NT,NT,Corymbia greeniana,flowering_time,YYYYYNNYNYNN,http://eflora.nt.gov.au/factsheet?id=22357,1,"""Flowering: Jan-May, Aug, Oct"""
FloraBase_WA,WA,Corymbia greeniana,flowering_time,NNNYYNNNNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/17089,1,"""Fl. cream-white, Apr to May."""
FloraBase_WA,WA,Acacia pachyacra,flowering_time,NNNNNNNYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/3475,1,"""Fl. yellow, Aug to Oct"""
eFlora_SA,SA,Acacia pachyacra,flowering_time,NNNNNNNYYYNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Acacia_pachyacra,1,"""Flowering time: August-October."""
eFlora_NT,NT,Acacia pachyacra,flowering_time,NNNNNNNNYNYN,http://eflora.nt.gov.au/factsheet?id=3514,1,"""Flowering: Sep, Nov"""
eFlora_NT,NT,Urochloa holosericea,flowering_time,YYNNYYNNNNNN,http://eflora.nt.gov.au/factsheet?id=4274,1,"""Flowering: Jan, Feb, May, Jun"""
FloraBase_WA,WA,Urochloa holosericea,flowering_time,YYYYYNNNNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/712,1,"""Fl. other, Jan to May"""
FloraBase_WA,WA,Urochloa holosericea subsp. velutina,flowering_time,NYYYYNNNNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/11321,1,"""Fl. other, Feb to May"""
eFlora_NT,NT,Jacksonia forrestii,flowering_time,NNNYYNYYNYNN,http://eflora.nt.gov.au/factsheet?id=2349,1,"""Flowering: Apr, May, Jul, Aug, Oct"""
FloraBase_WA,WA,Jacksonia forrestii,flowering_time,NNYYYYYYNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/13012,1,"""Fl. yellow/orange, Mar to Aug"""
eFlora_NT,NT,Indigofera psammophila,flowering_time,NYNNNYNYYYYY,http://eflora.nt.gov.au/factsheet?id=2325,1,"""Flowering: Feb, Jun, Aug, Sep, Oct, Nov, Dec"""
eFlora_NT,NT,Indigofera cornuligera subsp. cornuligera,flowering_time,NNNYYYNYNYNN,http://eflora.nt.gov.au/factsheet?id=1049996,1,"""Flowering: Apr, May, Jun, Aug, Oct"""
FloraBase_WA,WA,Indigofera cornuligera subsp. cornuligera,flowering_time,NNNNYNNNNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/40322,1,"""Flowers in May."""
Flora_Aus,Aus,Acacia calligera,flowering_time,NYYYYYYYNNYN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20calligera,1,"""Flowers February-August (-November);"""
FloraBase_WA,WA,Peplidium sp. C Evol. Fl. Fauna Arid Aust. (N.T.Burbidge & A.Kanis 8158),flowering_time,NNYNNNNYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/18463,1,"""Fl...Mar or Aug to Oct."""
eFlora_NT,NT,Sida sp. limestone (D.E.Albrecht 5748),flowering_time,NYNYNYYNYYYY,http://eflora.nt.gov.au/factsheet?id=3257,1,"""Flowering: Feb, Apr, Jun, Jul, Sep, Oct, Nov, Dec"""
eFlora_NT,NT,Euphorbia centralis,flowering_time,YYYYYYYYYYYN,http://eflora.nt.gov.au/factsheet?id=1984,1,"""Flowering: Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov"""
Flora_Aus,Aus,Hakea laevipes subsp. graniticola,flowering_time,NNNNNNNNNYYY,https://profiles.ala.org.au/opus/foa/profile/Hakea%20laevipes%20subsp.%20graniticola,1,"""Flowers Oct.-Dec."""
Flora_Aus,Aus,Hakea laevipes subsp. laevipes,flowering_time,YNNNNNNNNNYY,https://profiles.ala.org.au/opus/foa/profile/Hakea%20laevipes%20subsp.%20laevipes,1,"""Flowers Nov.-Jan."""
PlantNET,NSW,Hakea laevipes,flowering_time,YNNNNNNNNYYY,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Hakea~laevipes,1,"""Flowers October-January"""
PlantNET,NSW,Hakea laevipes subsp. laevipes,flowering_time,YNNNNNNNNNYY,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=in&name=Hakea~laevipes+subsp.~laevipes,1,"""Flowers November-January"""
PlantNET,NSW,Hakea laevipes subsp. graniticola,flowering_time,NNNNNNNNNYYY,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=in&name=Hakea~laevipes+subsp.~graniticola,1,"""Flowers October-December"""
FloraBase_WA,WA,Mirbelia sp. Bursarioides (T..Lally 760),flowering_time,YNNNNNNNNNNY,https://florabase.dpaw.wa.gov.au/browse/profile/41988,1,"""Flowers in January and December"""
eFlora_NT,NT,Blennodia canescens,flowering_time,NNNYYYYYYYNN,http://eflora.nt.gov.au/factsheet?id=865,1,"""Flowering: Apr, May, Jun, Jul, Aug, Sep, Oct"""
eFlora_SA,SA,Blennodia canescens,flowering_time,NNNNNNYYYNNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Blennodia_canescens,1,"""Flowering time: July-Sept."""
FloraBase_WA,WA,Corymbia opaca,flowering_time,NNNYYYYYNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/17092,1,"""Fl. white-cream, Apr to Aug"""
eFlora_NT,NT,Corymbia opaca,flowering_time,NNYYYYNNNYNN,http://eflora.nt.gov.au/factsheet?id=22366,1,"""Flowering: Mar, Apr, May, Jun, Oct"""
eFlora_NT,NT,Solanum aridicola,flowering_time,YNNYNNYYYNNY,http://eflora.nt.gov.au/factsheet?id=1050251,1,"""Flowering: Jan, Apr, Jul, Aug, Sep, Dec"""
FloraBase_WA,WA,Acacia inceana,flowering_time,NNNNNNNYYNNN,https://florabase.dpaw.wa.gov.au/browse/profile/3381,1,"""Fl. yellow, Aug to Sep"""
Flora_Aus,Aus,Acacia inceana subsp. inceana,flowering_time,NNNNNNNYYNNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20inceana%20subsp.%20inceana,1,"""Flowers August-September."""
Flora_Aus,Aus,Acacia inceana subsp. conformis,flowering_time,NNNNNNNYYNNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20inceana%20subsp.%20conformis,1,"""Flowers August-September."""
eFlora_SA,SA,Spyridium waterhousei,flowering_time,NNNNNNNNYYNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Cryptandra_waterhousii,1,"""Flowering time: Sept.-Oct."", published under synonym Cryptandra"
FloraBase_WA,WA,Muelleranthus obovatus,flowering_time,NNYYYYNYYNNN,https://florabase.dpaw.wa.gov.au/browse/profile/39782,1,"""Flowers in March, April, May, June, August and September."""
eFlora_NT,NT,Androcalva loxophylla,flowering_time,NYYNNNNNNNNN,http://eflora.nt.gov.au/factsheet?id=5682,1,"""Flowering: Feb, Mar"""
eFlora_SA,SA,Androcalva loxophylla,flowering_time,NNNNNNNYYYNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Rulingia_loxophylla,1,"""Flowering time: Aug.-Oct."", published under synonym Rulingia"
FloraBase_WA,WA,Androcalva loxophylla,flowering_time,YYYYYYYYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/40917,1,"""Flowering time January, February, March, April, May, June, July, August, September, October, November or December"""
EUCLID,Qld,Corymbia pocillum,flowering_time,YYNNNYNNNNNN,https://apps.lucidcentral.org/euclid/text/entities/corymbia_pocillum.htm,1,"""Flowering has been recorded in January, February and June."""
Flora_Aus,Qld,Flindersia dissosperma,flowering_time,NNNNNNNYYYNN,https://profiles.ala.org.au/opus/foa/profile/Flindersia%20dissosperma,1,"""Flowers August-October"""
eFlora_NT,NT,Atriplex muelleri,flowering_time,NNNNNNNNNNYN,http://eflora.nt.gov.au/factsheet?id=1132,0,"""Flowering: Nov"", limited flowering window based on limited specimens?"
VicFlora,VIC,Xanthium occidentale,flowering_time,YYYNNNNNNNNY,https://vicflora.rbg.vic.gov.au/flora/taxon/00a15b0c-59c9-42a9-8e0b-70588cd22231,1,"""Flowers Dec.-Mar."""
