ID,Pop,UniqueID,Fam,Block,Rep,WBI,PRI,mND705,d13C,N Concentration (%),leafarea (cm2),SLA (m2 kg-1),w_dens (g cm-3),latitudes,longitude,TMAX,PMA,AI,species
MOG120,MOG,120,24,1,4,1.047175803,0.021193443,0.690247445,-29.7,1.3,109.749,7.34,0.542936288,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG121,MOG,121,24,3,3,1.049399607,0.030267753,0.717839669,-29.4,1.3,185.544,7.19,0.632983023,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG122,MOG,122,24,5,1,1.036183539,0.003346919,0.720246384,-28.7,1.4,99.624,6.55,0.530285714,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG123,MOG,123,25,1,1,1.05240783,0.034007681,0.745226453,-28.7,1.1,148.394,6.5,0.638480392,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG124,MOG,124,25,1,3,1.052000694,0.030286095,0.75863933,-27.7,1.5,NA,NA,0.511015912,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG125,MOG,125,25,3,1,1.045508063,0.031707009,0.763393356,-27.2,1.8,116.715,7.16,0.44011544,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG126,MOG,126,25,5,3,1.054043104,0.022811021,0.813113545,-27.3,1.3,171.874,5.53,0.595176572,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG127,MOG,127,26,1,3,1.053026132,0.011343227000000001,0.79890085,-27,1.7,127.647,5.11,0.559166156,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG128,MOG,128,26,1,4,1.042712583,0.007856052,0.79524592,-27.9,2,93.394,6.1,0.309484193,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG129,MOG,129,26,3,4,1.052637359,0.025660204,0.762788942,-28.4,1.5,145.338,7.04,0.542237443,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG130,MOG,130,26,5,4,1.045977105,0.003001714,0.760475668,-27.5,1.2,102.662,5.54,0.630906769,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG131,MOG,131,28,1,2,1.053008821,0.036818322,0.832651488,-26.2,1.8,123.947,6.07,0.567237164,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG132,MOG,132,28,1,3,1.056661322,0.027622732,0.722173218,-27.7,1.2,126.982,5.96,0.613089509,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG133,MOG,133,28,3,3,NA,NA,NA,-29.3,1.4,125.334,6.78,0.482017749,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG134,MOG,134,28,5,1,1.050994122,0.02025743,0.82516414,-28.2,1.5,142.307,5.66,0.573318633,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG135,MOG,135,29,1,1,1.056111498,0.021585832,0.669835964,-28.4,1.4,133.15,6.89,0.557624113,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG136,MOG,136,29,1,2,1.049830115,0.004099903,0.702063169,-28,1.3,112.182,4.82,0.609947644,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG137,MOG,137,29,3,2,1.050290448,0.039713504,0.830537371,-27.7,1.9,180.253,7.32,0.562049062,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG138,MOG,138,29,5,2,1.049215624,0.007381171,0.725469914,-27.8,1.1,118.18,5.67,0.651626898,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG139,MOG,139,30,1,1,1.047071917,0.027049986,0.724830455,-27.7,1.3,75.835,6.13,0.532562386,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG140,MOG,140,30,1,3,1.054860183,0.026470126,0.790746405,-28.6,1.4,132.194,7.15,0.501073729,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG141,MOG,141,30,3,2,1.054577726,0.030066742,0.745198693,-27.5,1.5,194.711,6.06,0.611851171,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG142,MOG,142,30,5,2,1.03800805,0.013103632,0.716039557,-27.8,1.4,84.727,6.79,0.63373494,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG143,MOG,143,31,1,1,1.059063691,0.030288388,0.748732203,-27.4,1.8,108.793,6.36,0.627287854,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG144,MOG,144,31,1,3,1.055977411,0.032617829,0.78295394,-27.4,1.6,155.314,6.4,0.623434705,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG145,MOG,145,31,3,3,1.052622978,0.037866088,0.766752312,-27.6,1.7,151.415,7.42,0.567748411,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG146,MOG,146,31,5,2,1.051094598,0.018228008,0.779137344,-25.7,1.6,181.349,5.79,0.554950045,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG147,MOG,147,32,1,2,1.056146536,0.040736588,0.752278632,-29,1.5,147.287,7.47,0.455108359,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG148,MOG,148,32,1,3,1.057759095,0.026455201,0.7305148,-28,1.6,119.153,5.88,0.577105575,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG149,MOG,149,32,3,3,1.051086065,0.024536332,0.729221945,-28.8,1.2,127.618,6.09,0.636915078,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
MOG150,MOG,150,32,5,2,1.05026282,0.008001247,0.74578145,-27.4,1.2,147.094,4.92,0.696721311,-31.0986,116.0508938,33.3,579,0.39,Corymbia calophylla
PEE335,PEE,335,72,1,1,1.050298384,0.035848967,0.803272995,-27.92,1.5,183.517,6.36,0.524716787,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE336,PEE,336,72,1,2,1.047522965,0.021263597,0.775428974,-27.97,1.5,86.048,6.78,0.52308984,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE337,PEE,337,72,3,4,1.050159943,0.022854374,0.708211814,-28.35,1.5,124.849,6.66,0.634643377,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE338,PEE,338,72,5,3,1.057351292,0.011679919,0.700508094,-27.87,0.9,130.737,5.34,0.556859206,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE339,PEE,339,73,1,4,1.055436658,0.032896152,0.807516413,-27.7,1.5,173.075,6.41,0.515523933,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE340,PEE,340,73,1,2,1.051204208,0.03955041,0.812085583,-28.26,1.6,88.21,7.51,0.471469741,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE341,PEE,341,73,3,2,1.04778841,0.033380664,0.800580108,-28.65,1.9,110.422,7.35,0.554160126,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE342,PEE,342,73,5,2,1.049202332,0.030352251,0.810884859,-28.5,1.3,119.422,6.14,0.625233645,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE343,PEE,343,74,1,1,1.054712065,0.001099407,0.728018532,-28.21,1.2,71.724,5.99,0.474150665,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE344,PEE,344,74,1,4,1.053272672,0.037926914,0.789393121,-28.53,1.4,135.368,6.32,0.569856986,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE345,PEE,345,74,3,3,1.052166459,0.025180482,0.840617253,-28,2.4,114.596,6.69,0.467885117,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE346,PEE,346,74,5,2,1.052437434,0.024838203,0.751828662,-28.21,1.1,127.478,5.87,0.602083333,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE347,PEE,347,75,1,2,1.049460331,0.0223977,0.670867253,-28.39,0.9,104.666,7.12,0.550249465,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE348,PEE,348,75,1,3,1.056273938,0.026051595,0.767177736,-27,1.3,114.37,5.97,0.548758328,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE349,PEE,349,75,3,4,1.051737113,0.044820908,0.805404143,-27.95,1.5,107.457,6.42,0.435058431,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE350,PEE,350,75,5,3,1.046587789,0.021237265,0.781678653,-27.08,1.3,128.849,6.31,0.552178318,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE351,PEE,351,76,1,1,1.048354827,0.021379038,0.749434651,-27.66,1.4,109.898,6.8,0.554455446,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE352,PEE,352,76,1,3,1.055801755,0.034157158,0.780760594,-27.76,1.2,108.977,5.78,0.609375,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE353,PEE,353,76,3,3,1.064007876,0.032404053,0.786047574,-28.97,1.3,129.323,6.23,0.489589195,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE354,PEE,354,76,5,4,1.055856396,0.006028949,0.722434098,-27.63,0.8,101.776,4.98,0.532659409,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE355,PEE,355,77,1,2,1.051467708,0.039298101,0.821312273,-28.53,1.7,150.287,6.09,0.472103004,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE356,PEE,356,77,1,3,1.052482495,0.037412108,0.804692844,-28.24,1.7,144.125,6.64,0.465765004,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE357,PEE,357,77,3,2,1.047576815,0.015228547,0.693227465,-27.85,1.3,112.965,7.04,0.534898477,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE358,PEE,358,77,5,3,1.053134608,0.032765575,0.790972045,-27.19,1,113.844,5.43,0.658823529,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE359,PEE,359,78,1,2,1.050743888,0.033975662,0.801120289,-27.46,1.6,101.299,6.8,0.477941176,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE360,PEE,360,78,1,3,1.05477485,0.011512625,0.644653529,-30.75,0.9,58.958,5.91,0.536585366,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE361,PEE,361,78,5,2,1.041394152,0.021062018,0.80747584,-27.3,1.7,122.819,6.19,0.544137022,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE362,PEE,362,78,5,2,1.048378514,0.019166086,0.77191196,-28.2,1.5,171.543,6.66,0.553429027,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE363,PEE,363,79,1,1,1.059057018,0.020623987,0.689243139,-27.67,1.3,112.952,6.82,0.59337494,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE364,PEE,364,79,1,3,1.051430356,0.03239582,0.717028969,-27.74,1.7,78.425,6.92,0.496183206,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE365,PEE,365,79,3,3,1.051623285,0.031910852,0.730896423,-28.38,1.3,113.649,6.36,0.516642547,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PEE366,PEE,366,79,5,2,1.044535377,0.00682584,0.764200926,-27.54,1.4,82.793,5.84,0.575961538,-32.684667,115.742667,30.4,885,0.67,Corymbia calophylla
PLA293,PLA,293,61,1,1,1.052371261,0.036379685,0.794463482,-27.42,1.7,109.763,6.98,0.550870761,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA294,PLA,294,61,1,3,1.052161819,0.036276042,0.742231826,-28.54,1.1,137.783,6.36,0.556810162,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA295,PLA,295,61,3,4,1.055949092,0.032663209,0.791605767,-27.88,1.3,143.414,6.1,0.553497942,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA296,PLA,296,61,5,4,1.044852029,0.026260998,0.759096011,-28.83,1.3,108.599,6.91,0.609841828,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA297,PLA,297,62,1,2,1.056505895,0.031341966,0.825007469,-27.17,1.6,109.696,5.76,0.514340344,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA298,PLA,298,62,1,3,1.049399567,0.04941165,0.787152999,-27.23,1.3,133.651,7.09,0.524334252,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA299,PLA,299,62,3,2,1.05365815,0.038910167,0.813859827,-27,1.5,159.986,5.94,0.625407166,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA300,PLA,300,62,5,4,1.047658283,0.002570795,0.703984697,-27.5,1.2,126.823,6.14,0.585501859,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA301,PLA,301,63,1,3,1.050097281,0.040214586,0.776352258,-28.15,1.5,97.613,7.26,0.613147914,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA302,PLA,302,63,1,4,1.054717034,0.0462967,0.755447201,-28.59,1.3,107.015,7.36,0.611823362,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA303,PLA,303,63,3,4,1.058930652,0.03151218,0.766754271,-27.98,1,126.493,6.5,0.557258792,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA304,PLA,304,63,5,4,1.046578164,0.031806544,0.807668473,-28.72,1.4,118.396,NA,NA,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA305,PLA,305,64,1,3,1.055269819,0.038604998,0.755685177,-28.32,1.3,114.114,6.25,0.637029289,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA306,PLA,306,64,1,4,1.060170585,0.032125022,0.775041372,-27.25,1.2,132.321,5.43,0.564641745,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA307,PLA,307,64,3,1,1.058936346,0.045621978,0.765536067,-28.07,1.2,128.979,6.67,0.678950656,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA308,PLA,308,64,5,1,1.044421812,0.029638825,0.820186076,-27.04,1.4,123.527,6.11,0.63697318,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA309,PLA,309,65,1,1,1.053998322,0.020927003,0.692699509,-28.11,1,134.475,6.59,0.602382725,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA310,PLA,310,65,1,2,1.06355184,0.033925246,0.75792827,-27.47,1.2,200.516,6.18,0.576013514,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA311,PLA,311,65,3,4,1.054219756,0.036246493,0.775241314,-27.54,1.4,199.352,6.7,0.446822742,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA312,PLA,312,65,5,3,1.056203501,0.020114008,0.759884658,-27.23,1.4,116.1,5.69,0.584189723,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA314,PLA,314,66,1,1,1.052739156,0.020463928,0.634907512,-27.81,1,115.812,6.2,0.579518072,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA315,PLA,315,66,1,2,1.050381655,0.028158772,0.756414378,-28.26,1.5,118.617,6.88,0.555272542,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA316,PLA,316,66,3,4,1.05394751,0.041640307,0.798877925,-27.03,1.4,145.89,6.91,0.557905337,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA317,PLA,317,66,5,1,1.043211959,0.02487694,0.839317042,-27.65,1.4,121.211,6.44,0.647603028,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA318,PLA,318,68,1,1,1.05199879,0.049959268,0.855417548,-25.59,2.1,134.565,6.22,0.479177934,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA319,PLA,319,68,1,2,1.06786231,0.038980152,0.792160297,-25.81,1.8,99.282,6.59,0.529411765,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA320,PLA,320,68,3,2,1.050037952,0.038365791,0.743428077,-27.85,1.2,162.826,7.26,0.550436855,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA321,PLA,321,68,5,2,1.046489186,0.02686879,0.80650811,-27.2,1.8,99.404,5.85,0.582762557,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA322,PLA,322,69,1,3,NA,NA,NA,-27.41,1.4,NA,NA,0.519745223,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA323,PLA,323,69,1,4,1.053871919,0.043180302,0.804556502,-28.02,1.7,98.628,6.89,0.497692815,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA324,PLA,324,69,3,1,1.053575452,0.020413306,0.760955424,-28.48,1.3,121.104,6.72,0.51048218,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA325,PLA,325,69,5,3,1.051784719,0.021906614,0.805004456,-26.87,1.4,129.858,5.42,0.559288538,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA326,PLA,326,70,1,1,1.051683701,0.035178633,0.767671195,-26.27,1.5,113.193,5.96,0.544827586,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA327,PLA,327,70,1,2,1.04460936,0.03643042,0.819928608,-27.03,1.8,113.582,7.48,0.512367491,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA328,PLA,328,70,3,1,1.056320333,0.037918789,0.805208329,-26.43,1.5,172.432,6.37,0.53223594,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA329,PLA,329,70,5,1,1.048200395,0.025893398,0.773404246,-27.06,0.7,172.511,5.55,0.67264574,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA330,PLA,330,71,1,1,1.059863995,0.03442579,0.766327204,-26.21,1.2,110.815,5.55,0.51486698,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA331,PLA,331,71,1,2,1.059796433,0.040675132,0.814273391,-27.96,1.2,162.648,6.31,0.609158679,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA332,PLA,332,71,3,4,1.058490502,0.03344905,0.76541141,-27.03,1.3,143.308,5.42,0.599305556,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
PLA333,PLA,333,71,5,2,1.050419664,0.020836887,0.807918491,-27.75,1.6,142.372,5.31,0.602573808,-34.653417,117.499083,26.7,733,0.63,Corymbia calophylla
SER367,SER,367,109,1,1,1.054801573,0.023981702,0.679411795,-27.84,1.4,138.068,6.55,0.623115578,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER369,SER,369,109,2,1,1.062457067,0.0144006,0.722647806,-26.92,1.2,196.394,6.3,0.611592272,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER373,SER,373,109,3,2,1.055103102,0.03317316,0.791898443,-28.31,1.6,102.45,5.79,0.514336918,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER378,SER,378,109,5,1,1.059025827,-0.059711115,0.539084184,-24.12,1.5,95.915,6.5,0.474964639,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER379,SER,379,110,1,3,1.051944622,0.034493389,0.808962088,-27.97,1.9,136.124,7.17,0.511560694,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER381,SER,381,110,3,1,1.052063498,0.034141068,0.793137731,-29.74,1.6,97.187,6.78,0.586430678,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER385,SER,385,110,4,1,1.04656675,0.03507509,0.794224315,-28.53,1.9,114.262,6.58,0.491473397,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER388,SER,388,110,4,4,1.050459297,0.037906648,0.767229225,-26.41,1.2,112.553,5.1,0.618430526,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER389,SER,389,111,1,1,1.049422158,0.023569019,0.782282115,-27.67,1.8,109.146,5.95,0.600300526,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER391,SER,391,111,2,1,1.048320843,0.033106423,0.771018624,-27.9,1.7,122.767,6.58,0.562427071,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER395,SER,395,111,3,1,1.051656579,0.040752857,0.797444133,-27.29,1.8,121.158,7.48,0.469026549,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER400,SER,400,111,5,1,1.05644007,0.01210317,0.801788831,-27.33,1.2,141.975,4.69,0.682108626,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER402,SER,402,112,1,2,1.052678503,0.039896164,0.760986546,-28.84,1.6,77.925,7.75,0.483412322,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER404,SER,404,112,2,1,1.068592836,0.025705538,0.813620491,-26.6,1.9,163.538,5.51,0.46810062,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER408,SER,408,112,3,1,1.054308698,0.043436433000000003,0.775282896,-27.71,2.1,116.507,7.96,0.431061807,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER414,SER,414,112,5,1,1.04650165,0.026880347,0.777342351,-27.42,2,130.522,6.31,0.521384929,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER416,SER,416,113,1,3,1.052520445,0.030985913,0.806957285,-26.39,1.8,93.361,6.27,0.589576547,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER418,SER,418,113,2,1,1.049201068,0.023653063,0.752403892,-27.79,1.4,101.66,6.27,0.650500791,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER422,SER,422,113,3,1,1.058114354,0.031694674,0.782524964,-27.9,1.5,102.428,5.73,0.589615932,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER424,SER,424,113,5,1,1.048324867,0.024513669,0.810103476,-26.44,1.6,123.189,5.43,0.24143935,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER428,SER,428,114,1,2,1.053453217,0.037471127,0.778704581,-27.8,1.3,112.049,7.23,0.53315824,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER430,SER,430,114,2,1,1.048641335,0.018381134,0.727204788,-29.28,1.1,103.352,5.9,0.559624413,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER434,SER,434,114,3,1,1.049611039,0.038272311,0.825413523,-26.28,2.4,139.681,6.85,0.516783763,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER440,SER,440,114,5,1,1.05033001,0.02339543,0.735710554,-27.7,1.4,130.177,5.97,0.515978695,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER442,SER,442,115,1,1,1.057588783,0.013563716,0.822922394,-27.62,1.6,82.485,5.8,0.49346962,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER444,SER,444,115,2,1,1.049672475,0.03889092,0.813043354,-25.97,1.8,110.114,6.35,0.551622419,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER447,SER,447,115,3,1,1.059587819,0.02737773,0.732405345,-26.62,1.4,169.365,6.66,0.560231457,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER453,SER,453,115,5,3,1.059078422,0.020593865,0.799961848,-27.36,1.3,125.733,4.69,0.64749082,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER454,SER,454,116,1,1,1.052620344,0.039332045,0.76143987,-29.38,1.5,91.66,6.95,0.569602273,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER456,SER,456,116,2,1,1.052868455,0.045207548,0.78621854,-27.77,1.7,118.391,6.03,0.528884105,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER460,SER,460,116,3,1,1.061562019,0.0261636,0.697977875,-27.67,1.5,145.37,6.35,0.556543837,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER465,SER,465,116,5,4,1.052443135,0.033734748,0.794105708,-26.83,1.6,123.366,5.81,0.624720774,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER466,SER,466,117,1,1,1.059941533,0.030013831,0.804515637,-27.62,1.6,109.25,5.81,0.558546433,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER468,SER,468,117,2,1,1.059522442,0.025055267,0.735925327,-27.86,1.3,98.279,6.01,0.539155392,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER472,SER,472,117,3,1,1.060817976,0.036736447,0.787799679,-27.5,1.5,155.337,6.41,0.601129944,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER478,SER,478,117,5,2,1.055870659,0.023428584,0.798084809,-26.59,1.6,154.325,5.49,0.669133192,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER479,SER,479,118,1,2,1.056341922,0.034983226,0.735284799,-27.6,1.2,123.97,5.54,0.49244713,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER481,SER,481,118,2,1,1.055293725,0.03528986,0.79894204,-27.29,1.6,110.166,6.59,0.474929044,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER484,SER,484,118,3,4,1.056483323,-0.017940281,0.598454068,-28.54,0.9,124.674,5.59,0.563045202,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER488,SER,488,118,5,1,1.064014576,0.006839332,0.694844317,-27.26,1.2,122.028,5.08,0.616071429,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER492,SER,492,119,1,3,1.058809717,0.022300875,0.747775665,-27.17,1.2,183.88,5.94,0.674418605,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER494,SER,494,119,2,1,1.056901294,0.037380858,0.774643679,-27.65,1.5,119.856,6.5,0.558823529,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER498,SER,498,119,3,1,1.050542842,0.010705503,0.713623037,-27.87,1.3,115.202,5.47,0.544274455,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
SER503,SER,503,119,5,4,1.039580012,0.038592316,0.811545051,-28.31,1.8,124.865,7.63,0.650914634,-32.352694,116.076472,30.5,1173,0.89,Corymbia calophylla
