traitname_short,value,dataset_id,traitname_short_new,value_new
flowering_month_start,All year,93,flowering_month_start,All year
flowering_month_start,July,93,flowering_month_start,jul
flowering_month_start,June,93,flowering_month_start,jun
flowering_month_start,May,93,flowering_month_start,may
flowering_month_start,March,93,flowering_month_start,mar
flowering_month_start,January,93,flowering_month_start,jan
flowering_month_start,February,93,flowering_month_start,feb
leaf_compoundness,simple,93,leaf_compoundness,simple
leaf_compoundness,compound,93,leaf_compoundness,compound
leaf_compoundness,articles,93,leaf_type,articles
leaf_phenology,EP,93,leaf_phenology,EP
leaf_phenology,P,93,leaf_phenology,P
leaf_phenology,D,93,leaf_phenology,D
leaf_phenology,E,93,leaf_phenology,E
leaf_phenology,EPB,93,leaf_phenology,E
leaf_phenology,A,93,leaf_phenology,A
leaf_phenology,ED,93,leaf_phenology,
leaf_phenology,EDP,93,leaf_phenology,P
leaf_phenology,DP,93,leaf_phenology,DP
leaf_phenology,EAP,93,leaf_phenology,E
leaf_phenology,AP,93,leaf_phenology,
leaf_phenology,EB,93,leaf_phenology,EB
leaf_phenology,AB,93,leaf_phenology,
leaf_phenology,PB,93,leaf_phenology,
leaf_phenology,EAB,93,leaf_phenology,E
leaf_phenology,DPB,93,leaf_phenology,D
leaf_phenology,EA,93,leaf_phenology,EA
leaf_phenology,B,93,leaf_phenology,B
plant_growth_form,V,93,plant_growth_form,climber
plant_growth_form,T,93,plant_growth_form,tree
plant_growth_form,TS,93,plant_growth_form,shrub tree
plant_growth_form,H,93,plant_growth_form,herb
plant_growth_form,S,93,plant_growth_form,shrub
plant_growth_form,TV,93,plant_growth_form,climber
plant_growth_form,SC,93,plant_growth_form,climber
plant_growth_form,L,93,plant_growth_form,climber
plant_growth_form,SV,93,plant_growth_form,climber
plant_growth_form,TH,93,plant_growth_form,tree
plant_growth_form,HL,93,plant_growth_form,climber
plant_growth_form,CV,93,plant_growth_form,climber
plant_growth_form,SE,93,plant_growth_form,graminoid
plant_growth_form,C,93,plant_growth_form,climber
plant_growth_form,SL,93,plant_growth_form,climber
plant_growth_form,TSC,93,plant_growth_form,climber
plant_growth_form,SU,93,plant_growth_form,
plant_growth_form,SH,93,plant_growth_form,
plant_growth_form,U,93,plant_growth_form,subshrub
plant_growth_form,VL,93,plant_growth_form,climber
plant_growth_form,CP,93,plant_growth_form,
plant_growth_form,SUH,93,plant_growth_form,
plant_growth_form,A,93,plant_growth_form,aquatic
plant_growth_form,TSV,93,plant_growth_form,
plant_growth_form,HA,93,plant_growth_form,aquatic
plant_growth_form,HV,93,plant_growth_form,climber
plant_growth_form,E,93,plant_growth_form,graminoid
plant_growth_form,HE,93,plant_growth_form,graminoid
seed_shape,elliptical,93,seed_shape,elliptical
seed_shape,orbicular,93,seed_shape,orbicular
seed_shape,NULL,93,seed_shape,
dispersal_syndrome,aril,94,dispersal_syndrome,vertebrate
dispersal_syndrome,caruncle,94,dispersal_syndrome,invertebrate
dispersal_syndrome,indehiscent,94,dispersal_syndrome,
dispersal_syndrome,seed unilaterally winged,94,dispersal_syndrome,wind
dispersal_syndrome,seed winged,94,dispersal_syndrome,wind
dispersal_syndrome,fruit winged,94,dispersal_syndrome,wind
dispersal_syndrome,seed containing a sac of air,94,dispersal_syndrome,
dispersal_syndrome,"pericarp, aril, arillode",94,dispersal_syndrome,vertebrate
dispersal_syndrome,thick and succulent pericarp; aril,94,dispersal_syndrome,vertebrate
dispersal_syndrome,bladdery wings,94,dispersal_syndrome,wind
dispersal_syndrome,nut winged,94,dispersal_syndrome,wind
dispersal_syndrome,fleshy wings/capsule,94,dispersal_syndrome,
dispersal_syndrome,"indehiscent, woody",94,dispersal_syndrome,
dispersal_syndrome,strophiole on seed,94,dispersal_syndrome,
dispersal_syndrome,fleshy dehiscent capsule,94,dispersal_syndrome,ballistic
dispersal_syndrome,fruit separates into fleshy nutlets,94,dispersal_syndrome,
dispersal_syndrome,seed wing obsolete,94,dispersal_syndrome,
flowering_month_end,10,94,flowering_month_end,10
flowering_month_end,12,94,flowering_month_end,12
flowering_month_end,1,94,flowering_month_end,1
flowering_month_end,9,94,flowering_month_end,9
flowering_month_end,11,94,flowering_month_end,11
flowering_month_end,7,94,flowering_month_end,7
flowering_month_end,5,94,flowering_month_end,5
flowering_month_end,8,94,flowering_month_end,8
flowering_month_end,2,94,flowering_month_end,2
flowering_month_end,3,94,flowering_month_end,3
flowering_month_end,6,94,flowering_month_end,6
flowering_month_end,4,94,flowering_month_end,4
flowering_month_start,4,94,flowering_month_start,4
flowering_month_start,1,94,flowering_month_start,1
flowering_month_start,8,94,flowering_month_start,8
flowering_month_start,7,94,flowering_month_start,7
flowering_month_start,5,94,flowering_month_start,5
flowering_month_start,2,94,flowering_month_start,2
flowering_month_start,10,94,flowering_month_start,10
flowering_month_start,9,94,flowering_month_start,9
flowering_month_start,12,94,flowering_month_start,12
flowering_month_start,6,94,flowering_month_start,6
flowering_month_start,11,94,flowering_month_start,11
flowering_month_start,3,94,flowering_month_start,3
fruit_type,pod,94,fruit_type,pod
fruit_type,capsule,94,fruit_type,capsule
fruit_type,drupe,94,fruit_type,drupe
fruit_type,achene,94,fruit_type,achene
fruit_type,nut,94,fruit_type,nut
fruit_type,samara,94,fruit_type,samara
fruit_type,follicle,94,fruit_type,follicle
fruit_type,berry,94,fruit_type,berry
fruit_type,utricle,94,fruit_type,utricle
fruit_type,syncarp,94,fruit_type,syncarp
fruit_type,syconium,94,fruit_type,syconium
fruit_type,schizocarp,94,fruit_type,schizocarp
fruit_type_botany,dry,94,fruit_type_botany,dry
fruit_type_botany,fleshy,94,fruit_type_botany,fleshy
fruit_type_function,fleshy,94,fruit_type_function,fleshy
fruit_type_function,dry,94,fruit_type_function,dry
dispersal_syndrome,receptacle,95,dispersal_syndrome,
dispersal_syndrome,receptacle (small and inconspicuous),95,dispersal_syndrome,
dispersal_syndrome,woody bract scales; fertile scales not fleshy at maturity,95,dispersal_syndrome,
dispersal_syndrome,fleshy seeds,95,dispersal_syndrome,
dispersal_syndrome,sarcotesta,95,dispersal_syndrome,
fruit_type_function,dry,95,fruit_type_function,dry
fruit_type_function,fleshy,95,fruit_type_function,fleshy
