plot,unique,veg,diameter,height,sev,dead,alldead,rs,d.a,burnt,species
2P1,2P1T2,C,12,3,4,1,0,1,rs,1,Allocasuarina verticillata
2P1,2P1T4,C,16.4,3,4,1,0,1,rs,1,Allocasuarina verticillata
2P1,2P1T7,C,11.5,3,4,1,0,1,rs,1,Allocasuarina verticillata
15P13,15P13T1,D,7.6,1.5,4,1,0,1,rs,1,Allocasuarina verticillata
2P6,2P6T1,D,5.5,3,3,1,0,1,rs,1,Banksia marginata
1P1,1P1T5,D,10,3.5,2,1,0,1,rs,1,Bursaria spinosa
3P7,3P7T11,A,3.8,4,3,1,0,1,rs,1,Eucalyptus
11P5,11P5T5,A,16.4,5,3,1,0,1,rs,1,Eucalyptus globulus
11P5,11P5T6,A,12.4,5,3,1,0,1,rs,1,Eucalyptus globulus
10P5,10P5T2,C,19.5,7,3,1,0,1,rs,1,Eucalyptus globulus
10P8,10P8T4,C,20,7,4,1,0,1,rs,1,Eucalyptus globulus
14P7,14P7T28,C,3.8,1,4,1,0,1,rs,1,Eucalyptus globulus
14P8,14P8T1,C,45,5,4,1,0,1,rs,1,Eucalyptus globulus
14P8,14P8T7,C,31,8,4,1,0,1,rs,1,Eucalyptus globulus
16P8,16P8T12,D,12.2,3,1,1,0,1,rs,1,Eucalyptus globulus
16P8,16P8T13,D,6.8,3,1,1,0,1,rs,1,Eucalyptus globulus
14P9,14P9T2,D,9.4,3,3,1,0,1,rs,1,Eucalyptus globulus
14P9,14P9T3,D,7,2,3,1,0,1,rs,1,Eucalyptus globulus
14P9,14P9T4,D,4.7,2.5,3,1,0,1,rs,1,Eucalyptus globulus
16P8,16P8T5,D,25,3,3,1,0,1,rs,1,Eucalyptus globulus
14P9,14P9T1,D,7.8,2,4,1,0,1,rs,1,Eucalyptus globulus
3P10,3P10T9,A,10,3,2,1,0,1,rs,1,Eucalyptus nitida
3P2,3P2T7,A,10.2,5,2,1,0,1,rs,1,Eucalyptus nitida
3P2,3P2T8,A,15.6,5,2,1,0,1,rs,1,Eucalyptus nitida
3P10,3P10T10,A,7.9,3,3,1,0,1,rs,1,Eucalyptus nitida
3P2,3P2T10,A,3,3,3,1,0,1,rs,1,Eucalyptus nitida
17P7,17P7T9,A,3.1,1.2,3,1,0,1,rs,1,Exocarpos
11P2,11P2T19,A,13.4,2.5,4,1,0,1,rs,1,Exocarpos
3P8,3P8T8,D,4.2,4,3,1,0,1,rs,1,Leptospermum
4P1,4P1T1,E,10,1,2,1,0,1,rs,1,Leptospermum
11P8,11P8T9,A,7.4,4,4,1,0,1,rs,1,Leptospermum laevigatum
10P5,10P5T16,C,8,4,4,1,0,1,rs,1,Leptospermum laevigatum
17P11,17P11T10,E,3.5,1.7,2,1,0,1,rs,1,Leptospermum laevigatum
1P2,1P2T5,E,7,0.5,2,1,0,1,rs,1,Leptospermum laevigatum
1P2,1P2T8,E,11.4,0.5,2,1,0,1,rs,1,Leptospermum laevigatum
5P1,5P1T4,A,3,1,2,1,0,1,rs,1,Leptospermum scoparium
5P1,5P1T6,A,3.5,0.7,2,1,0,1,rs,1,Leptospermum scoparium
14P13,14P13T15,E,5.5,2.5,3,1,0,1,rs,1,Leucopogon
17P15,17P15T12,E,6.7,2.5,3,1,0,1,rs,1,Leucopogon
14P13,14P13T1,E,5.2,1.5,4,1,0,1,rs,1,Leucopogon
14P13,14P13T16,E,9,2.5,4,1,0,1,rs,1,Leucopogon
14P13,14P13T17,E,7.2,2.5,4,1,0,1,rs,1,Leucopogon
17P15,17P15T1,E,5.8,3.5,4,1,0,1,rs,1,Leucopogon
14P13,14P13T2,E,3.5,1.7,5,1,0,1,rs,1,Leucopogon
15P14,15P14T11,D,11.5,3,2,1,0,1,rs,1,Leucopogon parviflorus
1P2,1P2T7,E,35,0.5,2,1,0,1,rs,1,Leucopogon parviflorus
1P3,1P3T1,E,19,1.5,2,1,0,1,rs,1,Leucopogon parviflorus
1P3,1P3T3,E,5.8,0.5,2,1,0,1,rs,1,Leucopogon parviflorus
1P3,1P3T7,E,20,1.5,2,1,0,1,rs,1,Leucopogon parviflorus
4P2,4P2T2,E,4.2,3,2,1,0,1,rs,1,Leucopogon parviflorus
4P2,4P2T8,E,19,3,2,1,0,1,rs,1,Leucopogon parviflorus
4P1,4P1T10,E,5,1,3,1,0,1,rs,1,Leucopogon parviflorus
4P1,4P1T2,E,18.5,1,3,1,0,1,rs,1,Leucopogon parviflorus
4P1,4P1T5,E,10,1,3,1,0,1,rs,1,Leucopogon parviflorus
4P1,4P1T9,E,8.6,1,3,1,0,1,rs,1,Leucopogon parviflorus
4P2,4P2T1,E,9,2,3,1,0,1,rs,1,Leucopogon parviflorus
4P9,4P9T7,E,15.8,2,3,1,0,1,rs,1,Leucopogon parviflorus
9P5,9P5T6,E,18,1.5,3,1,0,1,rs,1,Leucopogon parviflorus
1P2,1P2T14,E,3.5,0.5,4,1,0,1,rs,1,Leucopogon parviflorus
1P3,1P3T10,E,16,1.2,4,1,0,1,rs,1,Leucopogon parviflorus
1P3,1P3T4,E,26.4,1.5,4,1,0,1,rs,1,Leucopogon parviflorus
1P3,1P3T6,E,25,1.5,4,1,0,1,rs,1,Leucopogon parviflorus
1P3,1P3T8,E,18.6,1.3,4,1,0,1,rs,1,Leucopogon parviflorus
4P2,4P2T6,E,9,2,4,1,0,1,rs,1,Leucopogon parviflorus
4P2,4P2T9,E,37,3,4,1,0,1,rs,1,Leucopogon parviflorus
9P5,9P5T7,E,6,1,4,1,0,1,rs,1,Leucopogon parviflorus
4P9,4P9T11,E,4,0.4,5,1,0,1,rs,1,Leucopogon parviflorus
18P3,18P3T7,A,5,1.5,2,1,0,1,rs,1,Melaleuca
7P4,7P4T11,A,3,0.8,4,1,0,1,rs,1,Melaleuca
12P8,12P8T4,A,4.5,1.5,3,1,0,1,rs,1,Melaleuca
12P7,12P7T1,A,4,1.5,2,1,0,1,rs,1,Melaleuca armillaris
12P7,12P7T8,A,6,2.5,2,1,0,1,rs,1,Melaleuca armillaris
11P2,11P2T11,A,5.1,1.6,3,1,0,1,rs,1,Melaleuca armillaris
11P7,11P7T2,A,3.5,1.5,3,1,0,1,rs,1,Melaleuca armillaris
11P9,11P9T9,A,3.5,2,3,1,0,1,rs,1,Melaleuca armillaris
20P4,20P4T11,C,4,3,3,1,0,1,rs,1,Melaleuca armillaris
14P8,14P8T3,C,4.2,3,4,1,0,1,rs,1,Melaleuca armillaris
14P8,14P8T4,C,4.7,3,4,1,0,1,rs,1,Melaleuca armillaris
14P8,14P8T5,C,4.9,3,4,1,0,1,rs,1,Melaleuca armillaris
14P8,14P8T6,C,4,2,4,1,0,1,rs,1,Melaleuca armillaris
20P3,20P3T1,D,8.1,7,2,1,0,1,rs,1,Melaleuca armillaris
14P9,14P9T11,D,3,1.1,4,1,0,1,rs,1,Melaleuca armillaris
17P10,17P10T7,A,6,1.2,3,1,0,1,rs,1,Melaleuca squarrosa
5P1,5P1T2,A,9,1,2,1,0,1,rs,1,u
5P1,5P1T3,A,3.5,1,2,1,0,1,rs,1,u
5P1,5P1T5,A,6.5,1,2,1,0,1,rs,1,u
11P1,11P1T9,E,4.5,1.3,4,1,0,1,rs,1,u1
20P6,20P6T1,B,3.2,1,1,1,1,0,d,1,u
20P6,20P6T3,B,4.3,0.6,1,1,1,0,d,1,u
20P6,20P6T4,B,3.2,0.7,1,1,1,0,d,1,u
20P6,20P6T5,B,8,0.7,1,1,1,0,d,1,u
20P6,20P6T8,B,3.4,0.2,1,1,1,0,d,1,u
20P6,20P6T9,B,7,0.8,1,1,1,0,d,1,u
15P10,15P10T1,B,3,0.9,2,1,1,0,d,1,Leptospermum scoparium
15P1,15P1T1,B,8.2,1.8,2,1,1,0,d,1,Leptospermum scoparium
15P1,15P1T2,B,5,1.5,2,1,1,0,d,1,Leucopogon
15P1,15P1T3,B,6,1.5,2,1,1,0,d,1,Leptospermum scoparium
15P1,15P1T5,B,8,1.2,2,1,1,0,d,1,Leptospermum scoparium
15P1,15P1T6,B,6.7,1,2,1,1,0,d,1,Leptospermum scoparium
15P1,15P1T7,B,6.4,1.8,2,1,1,0,d,1,Leptospermum scoparium
15P8,15P8T7,B,3,1,2,1,1,0,d,1,u
15P9,15P9T1,B,15.8,2,2,1,1,0,d,1,Leptospermum scoparium
17P8,17P8T1,B,7.5,1.4,2,1,1,0,d,1,Acacia verticillata
17P8,17P8T15,B,4,0.5,2,1,1,0,d,1,Melaleuca gibbosa
17P8,17P8T7,B,8,0.8,2,1,1,0,d,1,Melaleuca gibbosa
19P3,19P3T1,B,12.3,2.5,2,1,1,0,d,1,Leucopogon
19P3,19P3T3,B,10.3,2.5,2,1,1,0,d,1,Leucopogon
19P4,19P4T1,B,5.5,2,2,1,1,0,d,1,Leptospermum scoparium
19P4,19P4T10,B,3.2,0.5,2,1,1,0,d,1,Melaleuca 
19P4,19P4T11,B,4.8,2.2,2,1,1,0,d,1,Acacia
19P4,19P4T12,B,4.3,1.5,2,1,0,1,rs,1,Exocarpos
19P4,19P4T13,B,3,1.5,2,1,1,0,d,1,Melaleuca 
19P4,19P4T14,B,3,1,2,1,1,0,d,1,Melaleuca 
19P4,19P4T2,B,4,2,2,1,1,0,d,1,Melaleuca 
19P4,19P4T3,B,5.3,1.4,2,1,1,0,d,1,Leptospermum scoparium
19P4,19P4T4,B,3,1,2,1,1,0,d,1,Melaleuca 
19P4,19P4T5,B,5.3,1.4,2,1,1,0,d,1,Acacia verticillata
19P4,19P4T6,B,5.4,1.6,2,1,1,0,d,1,Acacia verticillata
19P4,19P4T7,B,7.6,1.4,2,1,1,0,d,1,Leptospermum scoparium
19P4,19P4T8,B,3.7,1.5,2,1,1,0,d,1,Melaleuca 
19P4,19P4T9,B,5.2,0.5,2,1,1,0,d,1,Melaleuca 
19P7,19P7T1,B,3.1,0.7,2,1,1,0,d,1,Melaleuca gibbosa
19P7,19P7T10,B,3,0.7,2,1,0,1,rs,1,Melaleuca gibbosa
19P7,19P7T11,B,3,0.7,2,1,1,0,d,1,Melaleuca gibbosa
19P7,19P7T5,B,4,0.7,2,1,0,1,rs,1,Melaleuca gibbosa
19P7,19P7T6,B,3.5,0.7,2,1,0,1,rs,1,Melaleuca gibbosa
19P7,19P7T7,B,3.2,0.7,2,1,0,1,rs,1,Melaleuca gibbosa
19P7,19P7T8,B,3,0.7,2,1,1,0,d,1,Melaleuca gibbosa
19P7,19P7T9,B,3,0.7,2,1,1,0,d,1,Melaleuca gibbosa
20P6,20P6T2,B,3,0.6,2,1,1,0,d,1,u
20P6,20P6T6,B,4,0.3,2,1,1,0,d,1,Leucopogon
20P6,20P6T7,B,5.9,0.3,2,1,1,0,d,1,u
8P1,8P1T1,B,10.1,1.5,2,1,1,0,d,1,EPACRIDACEAE
8P4,8P4T1,B,4.2,0.8,2,1,1,0,d,1,u
8P4,8P4T2,B,9,1.2,2,1,1,0,d,1,Acacia mucronata
8P5,8P5T1,B,3.2,1,2,1,1,0,d,1,Leptospermum 
8P5,8P5T10,B,12,2,2,1,1,0,d,1,Leptospermum laevigatum
8P5,8P5T2,B,5,1,2,1,1,0,d,1,Acacia mucronata
8P5,8P5T6,B,7.6,1,2,1,1,0,d,1,Acacia mucronata
8P5,8P5T7,B,4,1,2,1,1,0,d,1,Leptospermum 
8P5,8P5T8,B,4,1,2,1,1,0,d,1,Acacia mucronata
8P5,8P5T9,B,6,1.5,2,1,1,0,d,1,Leptospermum laevigatum
15P1,15P1T4,B,4,1.4,3,1,1,0,d,1,Leptospermum scoparium
15P8,15P8T1,B,3.8,1,3,1,1,0,d,1,u
15P9,15P9T2,B,7.5,1,3,1,1,0,d,1,u2
15P9,15P9T3,B,11,1,3,1,1,0,d,1,Acacia
15P9,15P9T5,B,3,0.3,3,1,1,0,d,1,u smooth
17P8,17P8T11,B,7.5,0.6,3,1,1,0,d,1,Melaleuca gibbosa
17P8,17P8T12,B,5.5,0.6,3,1,1,0,d,1,Melaleuca gibbosa
17P8,17P8T2,B,3,0.4,3,1,1,0,d,1,Melaleuca gibbosa
17P8,17P8T3,B,3,0.4,3,1,1,0,d,1,Allocasuarina monilifera
19P7,19P7T2,B,3,0.7,3,1,0,1,rs,1,Melaleuca gibbosa
19P7,19P7T3,B,3,0.7,3,1,1,0,d,1,Melaleuca gibbosa
19P7,19P7T4,B,3.5,0.7,3,1,0,1,rs,1,Melaleuca gibbosa
8P5,8P5T5,B,3.3,1,3,1,1,0,d,1,Melaleuca 
15P8,15P8T3,B,3,0.6,4,1,1,0,d,1,u
15P8,15P8T5,B,3.8,0.3,4,1,1,0,d,1,u
15P8,15P8T6,B,3,0.3,4,1,1,0,d,1,u
15P9,15P9T4,B,4.5,0.6,4,1,1,0,d,1,Allocasuarina verticillata
15P9,15P9T6,B,7.8,0.7,4,1,1,0,d,1,u smooth
15P9,15P9T7,B,5.5,0.5,4,1,1,0,d,1,u smooth
17P8,17P8T13,B,4.5,0.8,4,1,1,0,d,1,Acacia
17P8,17P8T14,B,4.2,0.5,4,1,1,0,d,1,Acacia
17P8,17P8T4,B,3.8,0.4,4,1,1,0,d,1,Melaleuca gibbosa
17P8,17P8T5,B,3.6,0.2,4,1,1,0,d,1,Melaleuca gibbosa
17P8,17P8T8,B,4.2,0.6,4,1,1,0,d,1,u
17P8,17P8T9,B,4.8,0.5,4,1,1,0,d,1,Acacia
20P7,20P7T1,B,3,0.6,4,1,1,0,d,1,u
8P4,8P4T10,B,4.5,0.5,4,1,1,0,d,1,Acacia mucronata
8P4,8P4T11,B,3,0.44,4,1,1,0,d,1,Acacia mucronata
8P4,8P4T12,B,6.2,0.87,4,1,1,0,d,1,Leucopogon
8P4,8P4T4,B,3.6,0.7,4,1,1,0,d,1,Acacia mucronata
8P4,8P4T5,B,4.2,0.3,4,1,1,0,d,1,Acacia mucronata
8P4,8P4T6,B,3.1,0.6,4,1,1,0,d,1,Acacia mucronata
8P4,8P4T7,B,3,0.3,4,1,1,0,d,1,Acacia mucronata
8P4,8P4T8,B,3.2,0.57,4,1,1,0,d,1,Acacia mucronata
8P4,8P4T9,B,4,0.4,4,1,1,0,d,1,Acacia mucronata
8P5,8P5T3,B,3,0.25,4,1,1,0,d,1,u
8P5,8P5T4,B,6,0.2,4,1,1,0,d,1,Acacia mucronata
15P8,15P8T2,B,3.2,0.3,5,1,1,0,d,1,u
15P8,15P8T4,B,3.2,0.4,5,1,1,0,d,1,u
17P8,17P8T10,B,4,0.3,5,1,1,0,d,1,u
17P8,17P8T6,B,3.8,0.1,5,1,1,0,d,1,u
20P6,20P6T10,B,6,0.26,5,1,1,0,d,1,u
20P7,20P7T2,B,3.4,0.2,5,1,1,0,d,1,u
8P4,8P4T3,B,3.4,0.4,5,1,1,0,d,1,Acacia mucronata
