Column heading,Extant/Extinct,Native/Exotic,Species,Family,FOREST,WOODLAND,SCRUBLAND,DWARF SCRUB,GRASSLAND,COASTAL DUNES,H2O FRESH,H2O SALINE,DESERT,RIPARIAN,ANTHROPOGNEIC,Growth form,Life form,Plant height,Clonality ,Clonality_b,Dispersal mode,Nutrient uptake strategy,Spinescence,Seed Mass,Pollination System,Photosynthetic Pathway,SLA
4,1,0,Einadia hastata,CHENOPODIACEAE,,1,1,1,,1,,,,,,1,2,0.2,1,,3,,0,,0,2,
4,1,0,Einadia nutans ssp nutans,CHENOPODIACEAE,1,1,1,1,1,,,,,,,1,2,0.3,1,,3,,0,0.78,0,2,
4,1,0,Einadia trigonos ssp trigonos,CHENOPODIACEAE,,1,,,,,,,,,,1,2,0.1,1,,3,,0,,0,2,
4,1,0,Enchylaena tomentosa var tomentosa,CHENOPODIACEAE,,1,1,1,1,1,,,,,,8,1,1.5,1,,3,12,0,4.61,0,2,
4,1,0,Halosarcia halocnemoides ssp halocnemoides,CHENOPODIACEAE,,,,,,,,,,,,11,1,0.3,1,,1,,0,,0,2,
4,1,0,Halosarcia pergranulata ssp pergranulata,CHENOPODIACEAE,,,,,,,,,,,,11,1,0.6,1,,1,,0,,0,2,
4,1,0,Maireana decalvans,CHENOPODIACEAE,,1,,,1,,,,,,,7,2,0.5,1,,2,,0,,0,2,
4,1,0,Maireana enchylaenoides,CHENOPODIACEAE,,1,,,,,,,,,,4,2,0.3,1,,2,,0,,0,2,
4,1,0,Rhagodia candolleana ssp candolleana,CHENOPODIACEAE,,1,,,,1,,,,,,8,1,2,1,,3,2,0,,0,2,
4,1,0,Rhagodia parabolica,CHENOPODIACEAE,,1,1,1,,,,,,,,8,1,2,1,,3,12,0,0.937,0,2,
4,1,0,Sarcocornia blackiana,CHENOPODIACEAE,,,,,,1,,,,,,11,2,0.6,2,a,2,2,0,,0,2,
4,1,0,Sarcocornia quinqueflora ssp quinqueflora,CHENOPODIACEAE,,,,,,1,,,,,,11,2,0.05,2,a,1,2,0,,0,2,
4,1,0,Sclerostegia arbuscula,CHENOPODIACEAE,,,,,,,,,,,,12,1,2,1,,1,,0,,0,2,
4,1,0,Suaeda australis,CHENOPODIACEAE,,1,,,,,,,,,,7,1,0.8,1,,7,2,0,,0,,
4,1,0,Threlkeldia diffusa,CHENOPODIACEAE,,,,,,1,,,,,,11,2,0.3,1,,3,,0,,0,1,
4,1,0,Hypericum gramineum,CLUSIACEAE,1,1,1,1,1,,,,,,,3,3,0.4,3,a,2,2,0,0.015,1,1,23.24
4,1,0,Hypericum japonicum,CLUSIACEAE,1,,1,1,,,,,,,,1,3,0.08,1,,2,2,0,,1,1,
4,1,0,Calystegia marginata,CONVOLVULACEAE,1,,,,,,,,,,,15,1,2,2,a,7,2,0,,1,1,
4,1,0,Calystegia sepium ssp roseata,CONVOLVULACEAE,1,,,,,,,,,1,,15,1,4,1,,1,2,0,33.9,1,1,
4,1,0,Convolvulus angustissimus ssp angustissimus,CONVOLVULACEAE,1,1,,,1,,,,,,,1,4,0.3,1,,1,2,0,,1,1,
4,1,0,Convolvulus angustissimus ssp omnigracilis,CONVOLVULACEAE,1,1,,,1,,,,,,,1,4,0.1,1,,1,2,0,,1,1,
4,1,0,Convolvulus erubescens,CONVOLVULACEAE,1,1,,,1,,,,,,,15,4,0.3,1,,1,2,0,4.322,1,1,
4,1,0,Convolvulus remotus,CONVOLVULACEAE,,1,,,1,,,,,,,1,4,0.05,1,,1,2,0,5.38,1,1,
4,1,0,Dichondra repens,CONVOLVULACEAE,1,1,1,1,1,,,,,1,,1,3,0.04,2,a,1,2,0,3.19,,1,35.48
4,1,0,Wilsonia backhousei,CONVOLVULACEAE,,,,,,1,,,,,,1,2,0.2,2,a,1,,0,,,1,
4,0,0,Wilsonia humilis,CONVOLVULACEAE,,,,,,,,1,,,,1,2,0.1,1,,1,,0,,,1,
4,1,0,Wilsonia rotundifolia,CONVOLVULACEAE,,,,,,1,,1,,,,1,2,0.2,1,,1,,0,,,1,
4,1,0,Crassula closiana,CRASSULACEAE,1,1,1,1,,1,,,,,,3,5,0.1,1,,2,2,0,,0,3,
4,0,0,Crassula colligata ssp colligata,CRASSULACEAE,,1,1,1,1,,,,,,,3,5,0.15,1,,2,2,0,,0,3,
4,1,0,Crassula colorata,CRASSULACEAE,1,,1,1,1,,,,,,,3,5,0.15,1,,2,2,0,,0,3,
4,1,0,Crassula decumbens,CRASSULACEAE,1,1,1,1,,1,,,,,,1,5,0.15,1,,2,2,0,0.006,0,3,85.92
4,1,0,Crassula helmsii,CRASSULACEAE,1,1,,,,,,,,1,,3,3,0.3,1,,2,2,0,,0,3,
4,1,0,Crassula peduncularis,CRASSULACEAE,,1,,,,,,,,,,3,5,0.05,1,,2,2,0,,0,3,
4,1,0,Crassula sieberiana,CRASSULACEAE,,1,1,1,1,,,,,,,3,5,0.1,1,,2,2,0,0.01,0,3,
2,1,0,Calochlaena dubia,CULCITACEAE,1,,1,,,,,,,1,,2,3,2,3,a,2,,0,0.001,0,1,
4,1,0,Bauera rubioides,CUNONIACEAE,1,,,,,,,,,,,8,1,2,1,,6,2,0,0.4137,1,1,
1,0,0,Callitris glaucophylla,CUPRESSACEAE,,1,,,1,,,,,,,9,1,20,1,,1,3,0,,0,1,4.24
4,0,0,Cuscuta australis,CUSCUTACEAE,,,,,,,,,,,,17,2,,1,,1,9,0,,1,1,
4,1,0,Cuscuta tasmanica,CUSCUTACEAE,,,,,,,,,1,,,17,1,,1,,1,9,0,,1,1,
2,1,0,Cyathea australis,CYATHEACEAE,1,,,,,,,,,,,4,1,15,1,,1,2,0,0.001,0,1,
2,0,0,Cyathea cunninghamii,CYATHEACEAE,1,,,,,,,,,,,13,1,20,1,,1,2,2,0.001,0,1,
3,1,0,Baumea acuta,CYPERACEAE,,,1,,,,,,,,,6,3,0.3,3,a,1,,0,,0,2,
3,1,0,Baumea arthrophylla,CYPERACEAE,,,,,,,1,,,,,19,3,1.3,3,a,7,,0,,0,2,
3,1,0,Baumea articulata,CYPERACEAE,,,,,,,,,,1,,6,3,2,3,a,1,,0,,0,2,
3,1,0,Baumea gunnii,CYPERACEAE,,,1,,,,,,,,,6,3,1,3,a,1,,0,,0,2,
3,1,0,Baumea juncea,CYPERACEAE,,1,,,,,,,,,,6,3,0.9,3,a,1,,0,,0,2,
3,1,0,Baumea rubiginosa,CYPERACEAE,,,1,,,,,,,,,6,3,1,3,a,1,,0,,0,2,
3,1,0,Baumea tetragona,CYPERACEAE,,,1,,,,,,,,,6,3,1,3,a,1,,0,,0,2,
3,1,0,Bolboschoenus caldwellii,CYPERACEAE,,1,,,,,,,,,,2,3,0.9,3,a,1,2,0,,0,2,
3,1,0,Bolboschoenus fluviatilis,CYPERACEAE,1,,,,,,,,,,,2,3,2,3,a,1,2,0,,0,2,
3,1,0,Bolboschoenus medianus,CYPERACEAE,,,,,,,,,,1,,2,3,2,3,a,1,2,0,,0,2,
3,1,0,Carex appressa,CYPERACEAE,1,1,,,,,,,,1,,2,3,1.5,1,,1,12,0,1.0009,1,2,
3,1,0,Carex bichenoviana,CYPERACEAE,,1,,,1,,,,,,,1,3,0.5,3,a,1,12,0,,1,2,
3,1,0,Carex breviculmis,CYPERACEAE,1,1,,,1,,,,,,,6,3,0.15,3,a,1,12,0,0.642,1,2,
3,0,0,Carex brownii,CYPERACEAE,,,,,1,,,,,,,2,3,1,3,a,1,12,0,,1,2,
3,1,0,Carex chlorantha,CYPERACEAE,,,,,1,,,,,,,1,3,0.35,3,a,1,12,0,,1,2,
3,1,0,Carex fascicularis,CYPERACEAE,1,,,,,,,,,,,6,3,1,3,a,1,12,0,,1,2,
3,1,0,Carex gaudichaudiana,CYPERACEAE,1,,,,,,,,,,,2,3,0.9,3,a,1,12,0,,1,2,
3,1,0,Carex incomitata,CYPERACEAE,,,,,1,,,,,,,2,3,0.7,3,a,1,12,0,,1,2,
3,1,0,Carex inversa,CYPERACEAE,1,1,,,1,,,,,,,1,3,0.5,3,a,1,12,0,1.33,1,2,20.69
3,1,0,Carex iynx,CYPERACEAE,1,,,,,,,,,,,2,3,1,3,a,1,12,0,,1,2,
3,1,0,Carex longebrachiata,CYPERACEAE,,,,,,,,,,1,,2,3,0.8,3,a,1,12,0,,1,2,
3,1,0,Carex pumila,CYPERACEAE,,,,,,1,,,,,,1,3,0.5,3,a,1,12,0,,1,2,
3,1,0,Carex tasmanica,CYPERACEAE,,,,,,,,,,1,,1,3,0.4,3,a,1,12,0,,1,2,
3,0,0,Carex tereticaulis,CYPERACEAE,1,,,,,1,,,1,,,6,3,1.2,3,a,7,12,0,,1,2,
3,1,0,Chorizandra australis,CYPERACEAE,,1,1,,,,,,,,,2,1,2.2,3,a,1,,0,,1,2,
3,1,0,Chorizandra cymbaria,CYPERACEAE,1,,1,,,,,,,,,2,1,1,3,a,1,,0,,1,2,
3,1,0,Cyperus gunnii ssp gunnii,CYPERACEAE,,,,,,,,,,1,,2,1,1.5,3,a,1,12,0,,0,,
3,1,0,Cyperus lucidus,CYPERACEAE,1,,,,,,,,,1,,6,3,1.5,3,a,1,12,0,,0,,
3,1,0,Eleocharis acuta,CYPERACEAE,1,1,1,,,,,,,1,,18,7,0.9,3,a,7,12,0,,0,2,
3,0,0,Eleocharis atricha,CYPERACEAE,,,,,,,1,,,,,18,7,0.4,3,b,7,12,0,,0,2,
3,1,0,Eleocharis macbarronii,CYPERACEAE,,,,,,,,,,,,1,3,0.75,3,a,1,12,0,,0,2,
3,1,0,Eleocharis pallens,CYPERACEAE,,,,,,,,,,,,1,3,0.5,3,a,4,12,0,,0,2,
3,1,0,Eleocharis pusilla,CYPERACEAE,,,,,,,1,,,,,18,6,0.25,3,a,7,12,0,,0,2,
3,1,0,Eleocharis sphacelata,CYPERACEAE,,,,,,,1,,,,,18,6,2,3,a,4,12,0,5.2,0,2,
3,1,0,Ficinia nodosa,CYPERACEAE,1,1,,,,,,,,1,,1,3,1.5,3,a,1,,0,,0,2,
3,1,0,Fimbristylis velata,CYPERACEAE,,,,,,,,,,1,,6,5,0.25,1,,1,12,0,,0,2,
3,1,0,Gahnia filum,CYPERACEAE,,,,,,,,,,,,6,3,1.2,3,a,1,2,0,,0,2,
3,1,0,Gahnia radula,CYPERACEAE,1,1,1,,,,,,,,,6,3,2,3,a,1,2,0,,0,2,1.513
3,1,0,Gahnia sieberiana,CYPERACEAE,1,,1,,,,,,,,,6,3,3,3,a,1,2,0,,0,2,
3,1,0,Gahnia trifida,CYPERACEAE,,1,,,,,,,,,,6,3,1,3,a,1,2,0,,0,2,
3,1,0,Isolepis cernua,CYPERACEAE,,1,1,,,,,,,1,,6,3,0.2,3,a,1,2,0,,0,2,
3,1,0,Isolepis fluitans,CYPERACEAE,,,,,,,1,,,,,19,3,0.15,1,,1,2,0,,0,2,
3,1,0,Isolepis hookeriana,CYPERACEAE,1,,1,,,,,,,,,6,5,0.15,1,,1,2,0,,0,2,
3,1,0,Isolepis inundata,CYPERACEAE,1,,,,,,,,,1,,6,3,0.4,1,,1,2,0,,0,2,
3,1,0,Isolepis marginata,CYPERACEAE,1,,,,,,,,,1,,6,5,0.1,1,,1,2,0,,0,2,
3,1,0,Isolepis stellata,CYPERACEAE,1,,,,,,,,,,,1,5,0.1,1,,1,2,0,,0,2,
3,1,0,Isolepis subtilissima,CYPERACEAE,1,,,,,,,,,,,1,3,0.12,3,a,1,2,0,,0,2,
3,1,0,Isolepis victoriensis,CYPERACEAE,,1,,,1,,,,,,,1,5,0.2,1,,1,2,0,,0,2,
3,1,0,Lepidosperma concavum,CYPERACEAE,,1,,,,1,,,,,,1,3,1,3,a,1,2,0,,0,2,
3,1,0,Lepidosperma congestum,CYPERACEAE,,1,,,,,,,,,,1,3,0.55,3,a,1,2,0,,0,2,
3,1,0,Lepidosperma curtisiae,CYPERACEAE,,1,,,,,,,,,,2,3,0.25,1,,6,2,0,3.2,0,2,
3,1,0,Lepidosperma elatius,CYPERACEAE,1,,,,,,,,,,,6,3,0.65,3,a,1,2,0,,0,2,6.409
3,1,0,Lepidosperma filiforme,CYPERACEAE,1,1,1,,,,,,,,,1,3,1,3,a,1,2,0,,0,2,
3,0,0,Lepidosperma gladiatum,CYPERACEAE,,,,,,1,,,,,,1,3,1.5,3,a,1,2,0,,0,2,
3,1,0,Lepidosperma gunnii,CYPERACEAE,1,1,,,,,,,,,,1,3,0.4,1,,6,2,0,,0,2,
3,1,0,Lepidosperma laterale,CYPERACEAE,1,1,1,,,,,,,,,2,3,1,3,a,6,12,0,4.12,0,2,4.37
3,1,0,Lepidosperma longitudinale,CYPERACEAE,,,1,,,,,,,,,1,3,2,3,a,1,2,0,,0,2,
3,0,0,Lepidosperma neesii,CYPERACEAE,1,,1,,,,,,,,,6,3,0.8,3,a,1,2,0,,0,2,
3,1,0,Lepidosperma semiteres,CYPERACEAE,1,1,1,,,,,,,,,2,3,1,3,a,1,2,0,,0,2,2.044
3,0,0,Lepidosperma tortuosum,CYPERACEAE,1,1,,,,,,,,,,1,3,0.4,3,a,1,2,0,,0,2,
3,1,0,Schoenoplectus pungens,CYPERACEAE,,,,,,,,,,1,,1,3,0.6,3,a,1,12,0,1.74,0,2,
3,1,0,Schoenoplectus tabernaemontani,CYPERACEAE,,,1,,,,,,,1,,1,3,2,3,a,1,12,0,,0,2,
3,1,0,Schoenus apogon,CYPERACEAE,1,1,1,,1,,,,,,,1,3,0.25,3,a,1,2,0,0.54,0,2,
3,1,0,Schoenus breviculmis,CYPERACEAE,,1,1,,,,,,,,,1,3,0.06,3,a,1,2,0,,0,2,
3,1,0,Schoenus brevifolius,CYPERACEAE,1,,1,,,,,,,,,1,3,0.6,3,a,1,2,0,,0,2,
3,1,0,Schoenus lepidosperma ssp lepidosperma,CYPERACEAE,,,1,,,,,,,,,1,3,0.5,3,a,1,2,0,,0,2,
3,1,0,Schoenus maschalinus,CYPERACEAE,1,,1,,,,,,,,,1,3,0.25,1,,1,2,0,,0,2,
3,1,0,Schoenus nitens,CYPERACEAE,,,,,,,,,,,,1,3,0.3,3,a,1,2,0,,0,2,
3,0,0,Schoenus tesquorum,CYPERACEAE,,1,,,,,,,,1,,1,3,0.45,1,,1,2,0,,0,2,
3,1,0,Tetraria capillaris,CYPERACEAE,1,,1,,,,,,,,,1,3,,3,a,1,2,0,,0,2,
2,1,0,Histiopteris incisa,DENNSTAEDTIACEAE,1,,,,,,,,,,,2,1,2,3,a,1,2,0,0.001,0,1,
2,1,0,Hypolepis glandulifera,DENNSTAEDTIACEAE,1,,,,,,,,,,,2,3,3,3,a,2,12,0,0.001,0,1,
2,0,0,Hypolepis muelleri,DENNSTAEDTIACEAE,1,,,,,,,,,,,2,3,1.5,3,a,2,12,0,0.001,0,1,
2,1,0,Hypolepis rugosula,DENNSTAEDTIACEAE,1,,,,,,,,,,,2,3,1.5,3,a,2,12,0,0.001,0,1,
2,1,0,Pteridium esculentum,DENNSTAEDTIACEAE,1,1,1,,,,,,,,,2,4,2.5,3,a,2,2,0,0.001,0,1,
2,1,0,Dicksonia antarctica,DICKSONIACEAE,1,,,,,,,,,,,13,1,15,3,a,2,2,0,0.001,0,1,
4,1,0,Hibbertia acicularis,DILLENIACEAE,,1,,,,,,,,,,7,2,0.4,1,,6,2,0,,1,1,
4,1,0,Hibbertia empetrifolia,DILLENIACEAE,1,,,,,,,,,,,7,2,0.5,1,,6,2,0,3.754,1,1,
4,1,0,Hibbertia fasciculata,DILLENIACEAE,,1,,,,,,,,,,7,2,0.4,1,,6,2,0,,1,1,
4,1,0,Hibbertia obtusifolia,DILLENIACEAE,1,1,,,,,,,,,,7,2,0.6,1,,6,2,0,6.12,1,1,8.75
4,1,0,Hibbertia riparia,DILLENIACEAE,1,1,,,,,,,,,,8,1,1.2,1,,6,2,0,1.445,1,1,10.008
4,1,0,Hibbertia sericea,DILLENIACEAE,,1,,,,,,,,,,7,1,0.7,1,,6,2,0,,1,1,2.1
4,1,0,Hibbertia stricta,DILLENIACEAE,1,1,,,,,,,,,,8,1,1.2,1,,6,2,0,,1,1,
4,1,0,Drosera binata,DROSERACEAE,1,,,,,,,,,,,1,4,0.6,2,a,2,10,0,,1,1,
4,1,0,Drosera glanduligera,DROSERACEAE,,1,,,,,,,,,,1,4,0.05,3,a,2,10,0,,1,1,
4,1,0,Drosera macrantha,DROSERACEAE,1,1,1,1,,,,,,,,15,4,1,3,b,2,10,0,,1,1,
4,1,0,Drosera peltata ssp auriculata,DROSERACEAE,1,,1,1,,,,,,,,3,4,0.8,3,b,2,10,0,0.02,1,1,
4,1,0,Drosera peltata ssp peltata,DROSERACEAE,1,1,,,1,,,,,,,3,4,0.5,3,b,2,10,0,0.002,1,1,32.29
4,1,0,Drosera pygmaea,DROSERACEAE,1,,1,1,,,,,,,,1,4,0.03,2,c,2,10,0,,1,1,
4,1,0,Drosera spatulata,DROSERACEAE,,,1,1,,,,,,,,1,4,0.03,3,b,2,10,0,,1,1,
4,1,0,Drosera whittakeri ssp aberrans,DROSERACEAE,1,1,,,1,,,,,,,1,4,0.05,3,b,1,10,0,0.34,1,1,26.07
2,0,0,Lastreopsis acuminata,DRYOPTERIDACEAE,1,,,,,,,,,,,2,3,0.9,3,a,2,,0,0.001,0,1,
2,1,0,Polystichum proliferum,DRYOPTERIDACEAE,1,,,,,,,,,,,2,3,1.5,3,a,2,12,0,0.001,0,1,
2,0,0,Rumohra adiantiformis,DRYOPTERIDACEAE,1,,,,,,,,,,,14,3,1,3,a,1,2,0,0.001,0,1,
4,1,0,Elatine gratioloides,ELATINACEAE,,,,,,,1,,,,,19,5,0.6,2,a,7,2,0,,1,1,
4,1,0,Acrotriche prostrata,EPACRIDACEAE,1,1,,,,,,,,,,7,2,0.15,2,a,6,4,0,,1,1,12.87
4,1,0,Acrotriche serrulata,EPACRIDACEAE,1,1,,,,,,,,,,7,2,0.3,2,a,6,4,0,6.6,1,1,6.49
4,1,0,Astroloma humifusum,EPACRIDACEAE,1,1,,,,,,,,,,7,1,0.7,1,,3,4,2,51.22,1,1,8.5
4,1,0,Brachyloma ciliatum,EPACRIDACEAE,,,,,,,,,,,,7,2,0.5,1,,3,4,0,,1,1,
4,1,0,Epacris gunnii,EPACRIDACEAE,1,,1,1,,,,,,,,8,1,1,1,,1,4,2,,1,1,
4,1,0,Epacris impressa,EPACRIDACEAE,1,1,1,1,,,,,,,,8,1,1.5,1,,1,4,2,0.039,1,1,8.19
4,1,0,Epacris obtusifolia,EPACRIDACEAE,,,,,,,,,,,,8,1,2,1,,1,4,0,0.03,1,1,
4,1,0,Leucopogon ericoides,EPACRIDACEAE,1,,,,,,,,,,,8,1,2,1,,6,4,2,,1,1,
4,1,0,Leucopogon parviflorus,EPACRIDACEAE,,1,,,,1,,,,,,9,1,5,1,,6,4,0,,1,1,
4,1,0,Leucopogon virgatus,EPACRIDACEAE,1,,,,,,,,,,,8,1,1,1,,6,4,2,1.34,1,1,9.99
4,1,0,Lissanthe strigosa ssp subulata,EPACRIDACEAE,1,,,,,,,,,,,8,1,1,1,,3,4,2,8.965,1,1,.
4,1,0,Monotoca scoparia,EPACRIDACEAE,1,,,,,,,,,,,8,1,2.5,1,,6,4,2,1.21,1,1,3.55
4,0,0,Sprengelia incarnata,EPACRIDACEAE,,,1,1,,,1,,,,,8,1,2,1,,2,4,2,,1,1,
4,1,0,Amperea xiphoclada,EUPHORBIACEAE,,,,,,,,,,,,7,1,0.8,1,,1,3,0,,1,,
4,1,0,Chamaesyce drummondii,EUPHORBIACEAE,,1,,,1,,,,,,,1,3,0.02,1,,1,2,0,,1,,
4,1,0,Chamaesyce maculata,EUPHORBIACEAE,,,,,1,,,,,,,1,3,0.02,1,,1,2,0,,1,,
4,1,0,Poranthera microphylla,EUPHORBIACEAE,1,1,,,,,,,,,,3,5,0.15,1,,6,2,0,0.07,1,,28
4,1,0,Ricinocarpos pinifolius,EUPHORBIACEAE,,,,,,,,,,,,8,1,3,1,,6,2,0,48.245,1,,
4,1,0,Almaleea subumbellata,FABACEAE,,,1,1,,,,,,,,7,1,0.6,1,,6,1,0,,1,1,
4,1,0,Aotus ericoides,FABACEAE,,,,,,,,,,,,8,1,2,1,,6,1,0,3.579,1,1,
4,1,0,Bossiaea cinerea,FABACEAE,,1,,,,,,,,,,8,1,2,1,,6,1,0,,1,1,
4,1,0,Bossiaea prostrata,FABACEAE,1,1,,,1,,,,,,,15,2,0.1,1,,6,1,0,2.94,1,1,
4,0,0,Cullen microcephalum,FABACEAE,1,,,,,,,,,1,,15,3,0.8,1,,1,1,0,,1,1,
4,1,0,Cullen parvum,FABACEAE,,1,,,1,,,,,,,15,3,0.5,1,,1,1,0,,1,1,
4,1,0,Cullen tenax,FABACEAE,,1,,,1,,,,,,,15,3,0.5,1,,1,1,0,5.26,1,1,
4,1,0,Daviesia latifolia,FABACEAE,1,,,,,,,,,,,8,1,5,1,,6,1,0,,1,1,
4,1,0,Daviesia leptophylla,FABACEAE,1,1,,,,,,,,,,8,1,2,1,,6,1,0,3.94,1,1,5.39
4,1,0,Daviesia mimosoides,FABACEAE,1,,,,,,,,,,,8,1,2,1,,6,1,0,,1,1,
4,1,0,Daviesia ulicifolia s.l.,FABACEAE,1,,,,,,,,,1,,8,1,2,1,,6,1,2,,1,1,
4,1,0,Desmodium gunnii,FABACEAE,1,,,,,,,,,,,7,2,0.5,1,,4,1,0,,1,1,
4,1,0,Desmodium varians,FABACEAE,1,,,,1,,,,,,,7,3,0.5,1,,4,1,0,,1,1,
4,1,0,Dillwynia cinerascens,FABACEAE,1,,,,1,,,,,,,8,1,1.5,1,,6,1,0,4.324,1,1,
4,1,0,Dillwynia glaberrima,FABACEAE,1,,,,,,,,,,,8,1,2,1,,6,1,0,,1,1,
4,1,0,Dillwynia sericea,FABACEAE,1,1,,,,,,,,,,8,1,1.5,1,,6,1,0,2.3,1,1,6.17
4,1,0,Eutaxia microphylla,FABACEAE,,1,,,1,,,,,,,8,1,1,1,,6,1,0,3.818,1,1,10.28
4,1,0,Glycine clandestina,FABACEAE,1,1,,,,,,,,,,15,1,2,1,,1,1,0,3.01,1,1,11.05
