site_tree_code,Genus,species,date,leaf_N_per_dry_mass (%DM),leaf_area (mm2),leaf_perimeter_mm,leaf_dry_mass (g),leaf_N_per_area (mg N/mm2),leaf_thickness (um),specific_leaf_area (mm2/mg),leaf_density (ug/mm3),soil_TOC,soil_pH,soil_conductivity,soil_N,soil_P,soil_K,soil_Sand,soil_Silt,soil_Clay,site_elevation,site_Longitude,site_Latitude,site_name,taxon
1.1,Eucalyptus,crebra,2005-2006,1.050868,1002.449608,219.00896,0.1904,0.001995963,318.4,5.264966429,596.5286883,1.627474721,4.85,0.021094,0.80549475,0.005470517,0.404155733,61.06610201,28.80313882,10.13075917,710,146.07923,-19.12686,site_01,Eucalyptus crebra
1.2,Eucalyptus,crebra,2005-2006,1.1865575,1166.836376,215.10752,0.23074,0.002346398,330.3,5.056931507,598.6932406,1.627474721,4.85,0.021094,0.80549475,0.005470517,0.404155733,61.06610201,28.80313882,10.13075917,710,146.07923,-19.12686,site_01,Eucalyptus crebra
1.3,Eucalyptus,crebra,2005-2006,1.1833199,990.3206,197.60692,0.1894,0.002263113,327,5.228725449,584.8660454,1.627474721,4.85,0.021094,0.80549475,0.005470517,0.404155733,61.06610201,28.80313882,10.13075917,710,146.07923,-19.12686,site_01,Eucalyptus crebra
1.4,Eucalyptus,crebra,2005-2006,1.1067485,NA,NA,NA,NA,NA,NA,NA,1.627474721,4.85,0.021094,0.80549475,0.005470517,0.404155733,61.06610201,28.80313882,10.13075917,710,146.07923,-19.12686,site_01,Eucalyptus crebra
1.5,Eucalyptus,crebra,2005-2006,1.0713097,NA,NA,NA,NA,NA,NA,NA,1.627474721,4.85,0.021094,0.80549475,0.005470517,0.404155733,61.06610201,28.80313882,10.13075917,710,146.07923,-19.12686,site_01,Eucalyptus crebra
1.6,Eucalyptus,crebra,2005-2006,1.1364086,1126.062264,214.09152,0.20262,0.002044817,302.9,5.557507966,594.0467618,1.627474721,4.85,0.021094,0.80549475,0.005470517,0.404155733,61.06610201,28.80313882,10.13075917,710,146.07923,-19.12686,site_01,Eucalyptus crebra
1.7,Eucalyptus,crebra,2005-2006,1.1795439,1285.029688,247.61952,0.26294,0.002413557,334.6,4.887159382,611.5297092,1.627474721,4.85,0.021094,0.80549475,0.005470517,0.404155733,61.06610201,28.80313882,10.13075917,710,146.07923,-19.12686,site_01,Eucalyptus crebra
1.8,Eucalyptus,crebra,2005-2006,1.2266291,1089.546208,260.30936,0.23146,0.002605815,364.1,4.707276454,583.4580233,1.627474721,4.85,0.021094,0.80549475,0.005470517,0.404155733,61.06610201,28.80313882,10.13075917,710,146.07923,-19.12686,site_01,Eucalyptus crebra
1.9,Eucalyptus,crebra,2005-2006,1.2210361,NA,NA,NA,NA,NA,NA,NA,1.627474721,4.85,0.021094,0.80549475,0.005470517,0.404155733,61.06610201,28.80313882,10.13075917,710,146.07923,-19.12686,site_01,Eucalyptus crebra
1.1,Eucalyptus,crebra,2005-2006,1.0439026,NA,NA,NA,NA,NA,NA,NA,1.627474721,4.85,0.021094,0.80549475,0.005470517,0.404155733,61.06610201,28.80313882,10.13075917,710,146.07923,-19.12686,site_01,Eucalyptus crebra
1.11,Eucalyptus,crebra,2005-2006,1.0992111,NA,NA,NA,NA,NA,NA,NA,1.627474721,4.85,0.021094,0.80549475,0.005470517,0.404155733,61.06610201,28.80313882,10.13075917,710,146.07923,-19.12686,site_01,Eucalyptus crebra
1.12,Eucalyptus,crebra,2005-2006,1.1918837,NA,NA,NA,NA,NA,NA,NA,1.627474721,4.85,0.021094,0.80549475,0.005470517,0.404155733,61.06610201,28.80313882,10.13075917,710,146.07923,-19.12686,site_01,Eucalyptus crebra
1.13,Eucalyptus,crebra,2005-2006,1.1282685,NA,NA,NA,NA,NA,NA,NA,1.627474721,4.85,0.021094,0.80549475,0.005470517,0.404155733,61.06610201,28.80313882,10.13075917,710,146.07923,-19.12686,site_01,Eucalyptus crebra
1.14,Eucalyptus,crebra,2005-2006,1.5282729,NA,NA,NA,NA,NA,NA,NA,1.627474721,4.85,0.021094,0.80549475,0.005470517,0.404155733,61.06610201,28.80313882,10.13075917,710,146.07923,-19.12686,site_01,Eucalyptus crebra
1.15,Eucalyptus,crebra,2005-2006,1.2213544,NA,NA,NA,NA,NA,NA,NA,1.627474721,4.85,0.021094,0.80549475,0.005470517,0.404155733,61.06610201,28.80313882,10.13075917,710,146.07923,-19.12686,site_01,Eucalyptus crebra
2.1,Eucalyptus,granitica,2005-2006,1.1804172,1641.028976,229.616,0.41074,0.002954516,426.9,3.995298671,586.3063454,2.516055992,5.16,0.024486,0.830438968,0.008437758,0.384563733,57.31618345,32.6056932,10.07812335,710,146.07923,-19.12686,site_02,Eucalyptus granitica
2.2,Eucalyptus,granitica,2005-2006,1.0633669,1644.641872,253.4666,0.2838,0.00183495,420.1,5.795073545,410.7602094,2.516055992,5.16,0.024486,0.830438968,0.008437758,0.384563733,57.31618345,32.6056932,10.07812335,710,146.07923,-19.12686,site_02,Eucalyptus granitica
2.3,Eucalyptus,granitica,2005-2006,1.0337368,1639.480592,235.01604,0.37824,0.002384905,392.3,4.334498181,588.0887436,2.516055992,5.16,0.024486,0.830438968,0.008437758,0.384563733,57.31618345,32.6056932,10.07812335,710,146.07923,-19.12686,site_02,Eucalyptus granitica
2.4,Eucalyptus,granitica,2005-2006,1.347249,NA,NA,NA,NA,NA,NA,NA,2.516055992,5.16,0.024486,0.830438968,0.008437758,0.384563733,57.31618345,32.6056932,10.07812335,710,146.07923,-19.12686,site_02,Eucalyptus granitica
2.5,Eucalyptus,granitica,2005-2006,1.2479815,NA,NA,NA,NA,NA,NA,NA,2.516055992,5.16,0.024486,0.830438968,0.008437758,0.384563733,57.31618345,32.6056932,10.07812335,710,146.07923,-19.12686,site_02,Eucalyptus granitica
2.6,Eucalyptus,granitica,2005-2006,1.1293652,NA,NA,NA,NA,NA,NA,NA,2.516055992,5.16,0.024486,0.830438968,0.008437758,0.384563733,57.31618345,32.6056932,10.07812335,710,146.07923,-19.12686,site_02,Eucalyptus granitica
2.7,Eucalyptus,granitica,2005-2006,1.1018631,NA,NA,NA,NA,NA,NA,NA,2.516055992,5.16,0.024486,0.830438968,0.008437758,0.384563733,57.31618345,32.6056932,10.07812335,710,146.07923,-19.12686,site_02,Eucalyptus granitica
2.8,Eucalyptus,granitica,2005-2006,1.4246045,NA,NA,NA,NA,NA,NA,NA,2.516055992,5.16,0.024486,0.830438968,0.008437758,0.384563733,57.31618345,32.6056932,10.07812335,710,146.07923,-19.12686,site_02,Eucalyptus granitica
2.9,Eucalyptus,granitica,2005-2006,1.0543048,2157.931168,292.29304,0.44354,0.002167012,413.5,4.865245903,497.0724468,2.516055992,5.16,0.024486,0.830438968,0.008437758,0.384563733,57.31618345,32.6056932,10.07812335,710,146.07923,-19.12686,site_02,Eucalyptus granitica
2.1,Eucalyptus,granitica,2005-2006,1.0900924,NA,NA,NA,NA,NA,NA,NA,2.516055992,5.16,0.024486,0.830438968,0.008437758,0.384563733,57.31618345,32.6056932,10.07812335,710,146.07923,-19.12686,site_02,Eucalyptus granitica
2.11,Eucalyptus,granitica,2005-2006,1.0324736,2151.350536,282.46324,0.50502,0.002423686,370.3,4.259931361,633.9334765,2.516055992,5.16,0.024486,0.830438968,0.008437758,0.384563733,57.31618345,32.6056932,10.07812335,710,146.07923,-19.12686,site_02,Eucalyptus granitica
2.12,Eucalyptus,granitica,2005-2006,1.0534077,NA,NA,NA,NA,NA,NA,NA,2.516055992,5.16,0.024486,0.830438968,0.008437758,0.384563733,57.31618345,32.6056932,10.07812335,710,146.07923,-19.12686,site_02,Eucalyptus granitica
2.13,Eucalyptus,granitica,2005-2006,1.197304,NA,NA,NA,NA,NA,NA,NA,2.516055992,5.16,0.024486,0.830438968,0.008437758,0.384563733,57.31618345,32.6056932,10.07812335,710,146.07923,-19.12686,site_02,Eucalyptus granitica
2.14,Eucalyptus,granitica,2005-2006,1.0944855,NA,NA,NA,NA,NA,NA,NA,2.516055992,5.16,0.024486,0.830438968,0.008437758,0.384563733,57.31618345,32.6056932,10.07812335,710,146.07923,-19.12686,site_02,Eucalyptus granitica
2.15,Eucalyptus,granitica,2005-2006,0.8569819,NA,NA,NA,NA,NA,NA,NA,2.516055992,5.16,0.024486,0.830438968,0.008437758,0.384563733,57.31618345,32.6056932,10.07812335,710,146.07923,-19.12686,site_02,Eucalyptus granitica
3.1,Eucalyptus,xanthoclada,9/15/2006,0.9255558,720.127592,173.22292,0.15872,0.002039975,363.8,4.537094204,605.842183,1.01662635,5.64,0.026818,0.628701044,0.033174463,0.294395163,42.50076679,15.03247927,42.46675394,323,145.8062778,-19.68641667,site_03,Eucalyptus xanthoclada
3.2,Eucalyptus,xanthoclada,9/15/2006,0.8793792,1008.256048,194.00012,0.28432,0.002479778,428.2,3.546201632,658.5517554,1.01662635,5.64,0.026818,0.628701044,0.033174463,0.294395163,42.50076679,15.03247927,42.46675394,323,145.8062778,-19.68641667,site_03,Eucalyptus xanthoclada
3.3,Eucalyptus,xanthoclada,9/15/2006,1.0420332,889.159512,181.01056,0.16014,0.00187673,307.8,5.55238861,585.1288745,1.01662635,5.64,0.026818,0.628701044,0.033174463,0.294395163,42.50076679,15.03247927,42.46675394,323,145.8062778,-19.68641667,site_03,Eucalyptus xanthoclada
3.4,Eucalyptus,xanthoclada,9/15/2006,0.9832051,1269.67488,257.0988,0.31076,0.002406449,396.4,4.085708843,617.4459405,1.01662635,5.64,0.026818,0.628701044,0.033174463,0.294395163,42.50076679,15.03247927,42.46675394,323,145.8062778,-19.68641667,site_03,Eucalyptus xanthoclada
3.5,Eucalyptus,xanthoclada,9/15/2006,0.934191,1090.707496,240.50244,0.22896,0.001961042,387,4.763746925,542.4258192,1.01662635,5.64,0.026818,0.628701044,0.033174463,0.294395163,42.50076679,15.03247927,42.46675394,323,145.8062778,-19.68641667,site_03,Eucalyptus xanthoclada
3.6,Eucalyptus,xanthoclada,9/15/2006,1.0667257,1250.707176,221.13748,0.26648,0.002272803,367.2,4.693437316,580.2381844,1.01662635,5.64,0.026818,0.628701044,0.033174463,0.294395163,42.50076679,15.03247927,42.46675394,323,145.8062778,-19.68641667,site_03,Eucalyptus xanthoclada
3.7,Eucalyptus,xanthoclada,9/15/2006,1.0818563,1085.675248,255.07696,0.2081,0.00207368,371.4,5.217084325,516.0957043,1.01662635,5.64,0.026818,0.628701044,0.033174463,0.294395163,42.50076679,15.03247927,42.46675394,323,145.8062778,-19.68641667,site_03,Eucalyptus xanthoclada
3.8,Eucalyptus,xanthoclada,9/15/2006,1.0439597,750.192048,185.25236,0.15692,0.002183683,353.8,4.78072934,591.2184991,1.01662635,5.64,0.026818,0.628701044,0.033174463,0.294395163,42.50076679,15.03247927,42.46675394,323,145.8062778,-19.68641667,site_03,Eucalyptus xanthoclada
3.9,Eucalyptus,xanthoclada,9/15/2006,0.9792309,1308.642544,213.59368,0.24888,0.001862319,319.4,5.258126583,595.4345778,1.01662635,5.64,0.026818,0.628701044,0.033174463,0.294395163,42.50076679,15.03247927,42.46675394,323,145.8062778,-19.68641667,site_03,Eucalyptus xanthoclada
3.1,Eucalyptus,xanthoclada,9/15/2006,0.8321604,1343.997312,209.99196,0.3019,0.001869269,393,4.45179633,571.5736016,1.01662635,5.64,0.026818,0.628701044,0.033174463,0.294395163,42.50076679,15.03247927,42.46675394,323,145.8062778,-19.68641667,site_03,Eucalyptus xanthoclada
4.1,Eucalyptus,whiteii,9/18/2006,0.8458573,894.19176,194.88912,0.2147,0.002030946,412.4,4.16484285,582.2141072,1.106866918,5.82,0.0318,0.403540634,0.009272584,0.196891985,71.12485954,13.84424542,15.03089503,437,144.6838333,-20.85302778,site_04,Eucalyptus whiteii
4.2,Eucalyptus,whiteii,9/18/2006,0.7842613,861.417632,210.28152,0.2375,0.002162274,449.2,3.627021608,613.7762924,1.106866918,5.82,0.0318,0.403540634,0.009272584,0.196891985,71.12485954,13.84424542,15.03089503,437,144.6838333,-20.85302778,site_04,Eucalyptus whiteii
4.3,Eucalyptus,whiteii,9/18/2006,0.8327239,892.643376,191.1096,0.26976,0.002516521,473.4,3.309027936,638.3683,1.106866918,5.82,0.0318,0.403540634,0.009272584,0.196891985,71.12485954,13.84424542,15.03089503,437,144.6838333,-20.85302778,site_04,Eucalyptus whiteii
4.4,Eucalyptus,whiteii,9/18/2006,0.7888276,1562.319456,241.21364,0.42634,0.002152625,411.8,3.664491852,662.6739481,1.106866918,5.82,0.0318,0.403540634,0.009272584,0.196891985,71.12485954,13.84424542,15.03089503,437,144.6838333,-20.85302778,site_04,Eucalyptus whiteii
4.5,Eucalyptus,whiteii,9/18/2006,0.7911862,1523.22276,230.44404,0.35854,0.001862314,390.4,4.248403972,602.9265171,1.106866918,5.82,0.0318,0.403540634,0.009272584,0.196891985,71.12485954,13.84424542,15.03089503,437,144.6838333,-20.85302778,site_04,Eucalyptus whiteii
4.6,Eucalyptus,whiteii,9/18/2006,0.8169225,1546.835616,269.28572,0.44634,0.002357233,453.2,3.465599355,636.6954477,1.106866918,5.82,0.0318,0.403540634,0.009272584,0.196891985,71.12485954,13.84424542,15.03089503,437,144.6838333,-20.85302778,site_04,Eucalyptus whiteii
4.7,Eucalyptus,whiteii,9/18/2006,0.8291761,921.546544,206.3242,0.22712,0.002043548,395.6,4.057531455,622.9910705,1.106866918,5.82,0.0318,0.403540634,0.009272584,0.196891985,71.12485954,13.84424542,15.03089503,437,144.6838333,-20.85302778,site_04,Eucalyptus whiteii
4.8,Eucalyptus,whiteii,9/18/2006,0.8601857,1185.80408,217.35288,0.2901,0.002104394,398.8,4.087570079,613.4506612,1.106866918,5.82,0.0318,0.403540634,0.009272584,0.196891985,71.12485954,13.84424542,15.03089503,437,144.6838333,-20.85302778,site_04,Eucalyptus whiteii
4.9,Eucalyptus,whiteii,9/18/2006,1.0743408,881.159528,195.92036,0.19844,0.002419451,383.2,4.440433018,587.6911846,1.106866918,5.82,0.0318,0.403540634,0.009272584,0.196891985,71.12485954,13.84424542,15.03089503,437,144.6838333,-20.85302778,site_04,Eucalyptus whiteii
4.1,Eucalyptus,whiteii,9/18/2006,0.7810034,1108.38488,246.77624,0.24414,0.001720288,325.4,4.539956091,676.9097957,1.106866918,5.82,0.0318,0.403540634,0.009272584,0.196891985,71.12485954,13.84424542,15.03089503,437,144.6838333,-20.85302778,site_04,Eucalyptus whiteii
7.1,Eucalyptus,melanophloia,9/19/2006,1.4089981,1942.57676,196.7484,0.381825,0.002769469,352,5.087610188,558.3975552,0.986720194,5.35,0.009858,0.270153931,0.005862789,0.153830604,63.14424889,23.77790394,13.07784717,383,145.5257222,-20.44697222,site_07,Eucalyptus melanophloia
7.2,Eucalyptus,melanophloia,9/19/2006,1.1778866,1100.64296,151.6126,0.21728,0.002325288,359.4,5.065551178,549.2818133,0.986720194,5.35,0.009858,0.270153931,0.005862789,0.153830604,63.14424889,23.77790394,13.07784717,383,145.5257222,-20.44697222,site_07,Eucalyptus melanophloia
7.3,Eucalyptus,melanophloia,9/19/2006,1.1196874,1104.255856,158.40456,0.1899,0.001925538,311.6,5.814933418,551.8967094,0.986720194,5.35,0.009858,0.270153931,0.005862789,0.153830604,63.14424889,23.77790394,13.07784717,383,145.5257222,-20.44697222,site_07,Eucalyptus melanophloia
7.4,Eucalyptus,melanophloia,9/19/2006,1.2397094,1372.25532,169.1513,0.2063,0.001863735,284.4,6.651746583,528.6091944,0.986720194,5.35,0.009858,0.270153931,0.005862789,0.153830604,63.14424889,23.77790394,13.07784717,383,145.5257222,-20.44697222,site_07,Eucalyptus melanophloia
7.5,Eucalyptus,melanophloia,9/19/2006,1.1204002,1628.125776,177.71872,0.29596,0.002036659,321.6,5.50116832,565.2349747,0.986720194,5.35,0.009858,0.270153931,0.005862789,0.153830604,63.14424889,23.77790394,13.07784717,383,145.5257222,-20.44697222,site_07,Eucalyptus melanophloia
7.6,Eucalyptus,melanophloia,9/19/2006,1.1677727,1471.997056,162.89528,0.25036,0.00198617,330.8,5.879521713,514.1531496,0.986720194,5.35,0.009858,0.270153931,0.005862789,0.153830604,63.14424889,23.77790394,13.07784717,383,145.5257222,-20.44697222,site_07,Eucalyptus melanophloia
7.7,Eucalyptus,melanophloia,9/19/2006,1.1799444,2698.3817,227.79355,0.49705,0.002173493,347.4,5.42879328,530.2331561,0.986720194,5.35,0.009858,0.270153931,0.005862789,0.153830604,63.14424889,23.77790394,13.07784717,383,145.5257222,-20.44697222,site_07,Eucalyptus melanophloia
7.8,Eucalyptus,melanophloia,9/19/2006,1.1743569,1827.09312,180.24348,0.35204,0.002262723,337.8,5.19001568,570.3897136,0.986720194,5.35,0.009858,0.270153931,0.005862789,0.153830604,63.14424889,23.77790394,13.07784717,383,145.5257222,-20.44697222,site_07,Eucalyptus melanophloia
7.9,Eucalyptus,melanophloia,9/19/2006,1.161158,1484.255096,162.7886,0.23506,0.001838914,302.6,6.314366953,523.3608829,0.986720194,5.35,0.009858,0.270153931,0.005862789,0.153830604,63.14424889,23.77790394,13.07784717,383,145.5257222,-20.44697222,site_07,Eucalyptus melanophloia
7.1,Eucalyptus,melanophloia,9/19/2006,1.1298677,1804.18994,199.7964,0.3491,0.002186227,346.8,5.168117846,557.9412911,0.986720194,5.35,0.009858,0.270153931,0.005862789,0.153830604,63.14424889,23.77790394,13.07784717,383,145.5257222,-20.44697222,site_07,Eucalyptus melanophloia
8.1,Eucalyptus,shirleyi,6/28/2006,0.941964,4123.733688,284.4292,0.86894,0.001984876,412.2,4.745705904,511.2004077,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.2,Eucalyptus,shirleyi,6/28/2006,1.0874771,4921.796608,285.87192,1.12764,0.002491535,427.2,4.364687851,536.3095942,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.3,Eucalyptus,shirleyi,6/28/2006,1.1257941,4028.637104,258.08432,0.878,0.002453552,384.1,4.588424948,567.4035654,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.4,Eucalyptus,shirleyi,6/28/2006,1.0145811,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.5,Eucalyptus,shirleyi,6/28/2006,1.0911845,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.6,Eucalyptus,shirleyi,6/28/2006,1.1390985,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.7,Eucalyptus,shirleyi,6/28/2006,1.1611571,2324.99535,201.2696,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.8,Eucalyptus,shirleyi,6/28/2006,0.9975054,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.9,Eucalyptus,shirleyi,6/28/2006,1.0857422,3994.314592,258.39928,0.80716,0.002194038,374,4.948603241,540.3134301,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.1,Eucalyptus,shirleyi,6/28/2006,1.0411429,2830.15563,214.02675,0.560125,0.002060559,361.1,5.0527215,548.0840334,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.11,Eucalyptus,shirleyi,6/28/2006,1.077251,3235.907507,238.3959333,0.728933333,0.002426658,393.3,4.439236565,572.7535169,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.12,Eucalyptus,shirleyi,6/28/2006,1.1421167,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.13,Eucalyptus,shirleyi,6/28/2006,1.1166179,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.14,Eucalyptus,shirleyi,6/28/2006,1.0537243,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.15,Eucalyptus,shirleyi,6/28/2006,1.1066865,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.16,Eucalyptus,shirleyi,6/28/2006,1.0505991,3597.670224,237.21568,0.73396,0.002143325,365.7,4.901725195,557.8611013,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.17,Eucalyptus,shirleyi,6/28/2006,1.038927,3213.70325,225.15195,0.61862,0.001999877,386.2,5.194955304,498.4319982,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.18,Eucalyptus,shirleyi,6/28/2006,1.1581588,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.19,Eucalyptus,shirleyi,6/28/2006,1.1697613,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.2,Eucalyptus,shirleyi,6/28/2006,1.2274985,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.21,Eucalyptus,shirleyi,6/28/2006,1.1471767,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.22,Eucalyptus,shirleyi,6/28/2006,1.1756819,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.23,Eucalyptus,shirleyi,6/28/2006,1.1649293,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.24,Eucalyptus,shirleyi,6/28/2006,0.996756,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.25,Eucalyptus,shirleyi,6/28/2006,1.0084356,2881.671656,216.01176,0.6233,0.002181227,391.3,4.623249889,552.7678607,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.26,Eucalyptus,shirleyi,6/28/2006,1.0718755,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.27,Eucalyptus,shirleyi,6/28/2006,0.9845341,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.28,Eucalyptus,shirleyi,6/28/2006,1.038242,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.29,Eucalyptus,shirleyi,6/28/2006,1.0979511,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
8.3,Eucalyptus,shirleyi,6/28/2006,1.0365067,NA,NA,NA,NA,NA,NA,NA,1.590229205,5.09,0.017172,0.422887786,0.005456592,0.368241926,61.02853844,29.82509813,9.146363426,710,146.07923,-19.12686,site_08,Eucalyptus shirleyi
9.1,Eucalyptus,crebra,6/29/2006,0.9908382,1269.158752,238.71936,0.24748,0.001932088,320.2,5.12832856,608.9797209,3.754515789,4.95,0.02915,1.076655564,0.007284245,0.467645039,63.22923077,21.74615385,15.02461538,755,146.10512,-19.1152,site_09,Eucalyptus crebra
9.2,Eucalyptus,crebra,6/29/2006,0.9074351,1208.54597,222.9104,0.193175,0.001450452,272.8,6.256223476,585.9268237,3.754515789,4.95,0.02915,1.076655564,0.007284245,0.467645039,63.22923077,21.74615385,15.02461538,755,146.10512,-19.1152,site_09,Eucalyptus crebra
9.3,Eucalyptus,crebra,6/29/2006,#N/A,NA,NA,NA,#N/A,NA,NA,NA,3.754515789,4.95,0.02915,1.076655564,0.007284245,0.467645039,63.22923077,21.74615385,15.02461538,755,146.10512,-19.1152,site_09,Eucalyptus crebra
9.4,Eucalyptus,crebra,6/29/2006,1.2476496,NA,NA,NA,NA,NA,NA,NA,3.754515789,4.95,0.02915,1.076655564,0.007284245,0.467645039,63.22923077,21.74615385,15.02461538,755,146.10512,-19.1152,site_09,Eucalyptus crebra
9.5,Eucalyptus,crebra,6/29/2006,1.1317126,NA,NA,NA,NA,NA,NA,NA,3.754515789,4.95,0.02915,1.076655564,0.007284245,0.467645039,63.22923077,21.74615385,15.02461538,755,146.10512,-19.1152,site_09,Eucalyptus crebra
9.6,Eucalyptus,crebra,6/29/2006,1.1891006,1349.02956,229.52964,0.25782,0.002272552,333.8,5.232447289,572.5439181,3.754515789,4.95,0.02915,1.076655564,0.007284245,0.467645039,63.22923077,21.74615385,15.02461538,755,146.10512,-19.1152,site_09,Eucalyptus crebra
9.7,Eucalyptus,crebra,6/29/2006,1.1876127,1315.868336,248.90476,0.22652,0.002044414,299.2,5.809060286,575.3505429,3.754515789,4.95,0.02915,1.076655564,0.007284245,0.467645039,63.22923077,21.74615385,15.02461538,755,146.10512,-19.1152,site_09,Eucalyptus crebra
