Event ID,Accession Number,Scientific Name,Dataset Title,Locality,Decimal Latitude,Decimal Longitude,Seed/gm,Quantity (count),Quantity (g),Thousand Seed Weight,Storage Relative Humidity,Purity,Storage Temperature,Collection Date,Storage Date,Storage Seed Bank,Collector,Pre-Storage Treatment/History,Plant Form,Form in Storage,Cultivated,Duplicates / Replicates,Permit Number,Collection Fill Rate / X-Ray,Publication DOI,Date Tested,Test Length,Number Germinated,Number Full,Number Empty,Number Not Viable,Number Tested,Germination Rate,Adjusted Germination,Viability,Pre-test Processing Notes,Treatment Media/Substrate,Treatment Day Temp,Treatment Night Temp,Treatment Light Hours,Treatment Dark Hours,Treatment Pretreatment,location_name,location_name2,location_name3
vcsb-5036-trial,1496,Scleroblitum atriplicinum,Victorian Conservation Seed Bank,Neds Corner Trust for Nature Property. Beside the Mail Route about 1.2 km SW of Neds Corner Station.,-34.149361,141.315944,NA,NA,NA,NA,NA,NA,NA,NA,10/22/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/20/2014,184 days,NA,NA,NA,NA,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.149361_lat_and_141.315944_long,location_at_-34.149361_lat_and_141.315944_long,location_at_-34.149361_lat_and_141.315944_long
vcsb-5241-trial,1496,Scleroblitum atriplicinum,Victorian Conservation Seed Bank,Neds Corner Trust for Nature Property. Beside the Mail Route about 1.2 km SW of Neds Corner Station.,-34.149361,141.315944,NA,NA,NA,NA,NA,NA,NA,NA,10/22/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/25/2015,124 days,NA,4,NA,NA,25,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.149361_lat_and_141.315944_long,location_at_-34.149361_lat_and_141.315944_long,location_at_-34.149361_lat_and_141.315944_long
vcsb-1797,2014,Sida intricata,Victorian Conservation Seed Bank,"Merbein Cemetery, remnant block SW side of cemetery, c. 330 m SW of entrance to Cemetery.",-34.150556,142.040694,NA,11728,NA,NA,NA,NA,15,6/18/2020,7/20/2021,Victorian Conservation Seedbank,"Messina, A.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.150556_lat_and_142.040694_long,location_at_-34.150556_lat_and_142.040694_long,location_at_-34.150556_lat_and_142.040694_long
vcsb-5892-trial,2014,Sida intricata,Victorian Conservation Seed Bank,"Merbein Cemetery, remnant block SW side of cemetery, c. 330 m SW of entrance to Cemetery.",-34.150556,142.040694,NA,NA,NA,NA,NA,NA,NA,6/18/2020,7/20/2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421 days,NA,NA,NA,NA,25,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.150556_lat_and_142.040694_long,location_at_-34.150556_lat_and_142.040694_long,location_at_-34.150556_lat_and_142.040694_long
vcsb-435,1068,Phyllanthus lacunellus,Victorian Conservation Seed Bank,"Murray-Sunset National Park. North of River Road between Ned's Corner and Lake Wallawalla, ca. 2 m from road.",-34.151944,141.198056,NA,7700,NA,NA,NA,NA,15,11/23/2011,4/16/2013,Victorian Conservation Seedbank,"Birch, J.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.151944_lat_and_141.198056_long,location_at_-34.151944_lat_and_141.198056_long,location_at_-34.151944_lat_and_141.198056_long
vcsb-6076-trial,2115,Brachyscome tadgellii,Victorian Conservation Seed Bank,"Murray-Sunset National Park. North of River Road between Ned's Corner and Lake Wallawalla, ca. 2 m from road.",-34.151944,141.198056,NA,NA,NA,NA,NA,NA,NA,11/23/2011,4/16/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/20/2022,21 days,NA,0,NA,NA,25,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.151944_lat_and_141.198056_long,location_at_-34.151944_lat_and_141.198056_long,location_at_-34.151944_lat_and_141.198056_long
vcsb-6076-trial,2115,Brachyscome tadgellii,Victorian Conservation Seed Bank,"Murray-Sunset National Park. North of River Road between Ned's Corner and Lake Wallawalla, ca. 2 m from road.",-34.151944,141.198056,NA,NA,NA,NA,NA,NA,NA,11/23/2011,4/16/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/20/2022,21 days,NA,0,NA,NA,25,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.151944_lat_and_141.198056_long,location_at_-34.151944_lat_and_141.198056_long,location_at_-34.151944_lat_and_141.198056_long
vcsb-4703-trial,1068,Phyllanthus lacunellus,Victorian Conservation Seed Bank,"Murray-Sunset National Park. North of River Road between Ned's Corner and Lake Wallawalla, ca. 2 m from road.",-34.151944,141.198056,NA,NA,NA,NA,NA,NA,NA,11/23/2011,4/16/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/17/2012,218 days,NA,0,NA,NA,25,NA,84,NA,NA,Agar 1%,20,15,NA,NA,none,location_at_-34.151944_lat_and_141.198056_long,location_at_-34.151944_lat_and_141.198056_long,location_at_-34.151944_lat_and_141.198056_long
vcsb-17/02,1671,Atriplex rhagodioides,Victorian Conservation Seed Bank,"Old Wentworth Rd, Merbein Common.",-34.161389,142.069639,NA,33000,NA,NA,NA,NA,15,3/30/2017,NA,Victorian Conservation Seedbank,"Sluiter, I.R.K.",NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.161389_lat_and_142.069639_long,location_at_-34.161389_lat_and_142.069639_long,location_at_-34.161389_lat_and_142.069639_long
vcsb-5540-trial,1671,Atriplex rhagodioides,Victorian Conservation Seed Bank,"Old Wentworth Rd, Merbein Common.",-34.161389,142.069639,NA,NA,NA,NA,NA,NA,NA,3/30/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/30/2017,77 days,NA,NA,NA,NA,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.161389_lat_and_142.069639_long,location_at_-34.161389_lat_and_142.069639_long,location_at_-34.161389_lat_and_142.069639_long
vcsb-5541-trial,1671,Atriplex rhagodioides,Victorian Conservation Seed Bank,"Old Wentworth Rd, Merbein Common.",-34.161389,142.069639,NA,NA,NA,NA,NA,NA,NA,3/30/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/30/2017,86 days,NA,0,NA,NA,25,NA,69,NA,NA,Agar GA3,20,15,NA,NA,NA,location_at_-34.161389_lat_and_142.069639_long,location_at_-34.161389_lat_and_142.069639_long,location_at_-34.161389_lat_and_142.069639_long
vcsb-2821,1337,Austrobryonia micrantha,Victorian Conservation Seed Bank,Murray-Sunset National Park. Beside Old Mail Route Road near outlet to Lake Walla Walla.,-34.164167,141.195,NA,4400,NA,NA,NA,NA,15,NA,5/21/2013,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.164167_lat_and_141.195_long,location_at_-34.164167_lat_and_141.195_long,location_at_-34.164167_lat_and_141.195_long
vcsb-4768-trial,1337,Austrobryonia micrantha,Victorian Conservation Seed Bank,Murray-Sunset National Park. Beside Old Mail Route Road near outlet to Lake Walla Walla.,-34.164167,141.195,NA,NA,NA,NA,NA,NA,NA,NA,5/21/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/24/2012,112 days,NA,6,NA,NA,25,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.164167_lat_and_141.195_long,location_at_-34.164167_lat_and_141.195_long,location_at_-34.164167_lat_and_141.195_long
vcsb-2409,989,Sclerolaena tricuspis,Victorian Conservation Seed Bank,Old Mail Route about 14.1 km west from Meridian Road.,-34.166111,141.851389,NA,13000,NA,NA,NA,NA,15,10/27/2010,9/29/2011,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.166111_lat_and_141.851389_long,location_at_-34.166111_lat_and_141.851389_long,location_at_-34.166111_lat_and_141.851389_long
vcsb-4615-trial,989,Sclerolaena tricuspis,Victorian Conservation Seed Bank,Old Mail Route about 14.1 km west from Meridian Road.,-34.166111,141.851389,NA,NA,NA,NA,NA,NA,NA,10/27/2010,9/29/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/23/2011,365 days,NA,9,NA,NA,25,NA,0,NA,NA,Agar 1%,20,15,NA,NA,none,location_at_-34.166111_lat_and_141.851389_long,location_at_-34.166111_lat_and_141.851389_long,location_at_-34.166111_lat_and_141.851389_long
vcsb-2410,828,Senecio glossanthus,Victorian Conservation Seed Bank,Beside the Old Mail Route about 15 km west from Meridian Road.,-34.17,141.843333,NA,NA,NA,NA,NA,NA,-20,10/27/2010,9/23/2011,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.17_lat_and_141.843333_long,location_at_-34.17_lat_and_141.843333_long,location_at_-34.17_lat_and_141.843333_long
vcsb-2410,828,Senecio glossanthus,Victorian Conservation Seed Bank,Beside the Old Mail Route about 15 km west from Meridian Road.,-34.17,141.843333,NA,NA,NA,NA,NA,NA,-20,10/27/2010,9/23/2011,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.17_lat_and_141.843333_long,location_at_-34.17_lat_and_141.843333_long,location_at_-34.17_lat_and_141.843333_long
vcsb-2411,864,Spergularia diandra,Victorian Conservation Seed Bank,Beside the Old Mail Route about 15 km west from Meridian Road.,-34.17,141.843333,NA,74550,NA,NA,NA,NA,NA,10/27/2010,9/29/2011,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.17_lat_and_141.843333_long,location_at_-34.17_lat_and_141.843333_long,location_at_-34.17_lat_and_141.843333_long
vcsb-6240-trial,828,Senecio glossanthus,Victorian Conservation Seed Bank,Beside the Old Mail Route about 15 km west from Meridian Road.,-34.17,141.843333,NA,NA,NA,NA,NA,NA,NA,10/27/2010,9/23/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/13/2023,202 days,NA,5,NA,NA,25,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.17_lat_and_141.843333_long,location_at_-34.17_lat_and_141.843333_long,location_at_-34.17_lat_and_141.843333_long
vcsb-6240-trial,828,Senecio glossanthus,Victorian Conservation Seed Bank,Beside the Old Mail Route about 15 km west from Meridian Road.,-34.17,141.843333,NA,NA,NA,NA,NA,NA,NA,10/27/2010,9/23/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/13/2023,202 days,NA,5,NA,NA,25,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.17_lat_and_141.843333_long,location_at_-34.17_lat_and_141.843333_long,location_at_-34.17_lat_and_141.843333_long
vcsb-4496-trial,864,Spergularia diandra,Victorian Conservation Seed Bank,Beside the Old Mail Route about 15 km west from Meridian Road.,-34.17,141.843333,NA,NA,NA,NA,NA,NA,NA,10/27/2010,9/29/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.17_lat_and_141.843333_long,location_at_-34.17_lat_and_141.843333_long,location_at_-34.17_lat_and_141.843333_long
vcsb-2412,1005,Sclerolaena ventricosa,Victorian Conservation Seed Bank,Beside the Old Mail Route about 17 km west from Meridian Road.,-34.176111,141.824722,NA,13000,NA,NA,NA,NA,15,10/27/2010,9/29/2011,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.176111_lat_and_141.824722_long,location_at_-34.176111_lat_and_141.824722_long,location_at_-34.176111_lat_and_141.824722_long
vcsb-1798,2015,Atriplex pseudocampanulata,Victorian Conservation Seed Bank,"Mildura, N of racecourse, on S side of Park Rd, c. 450 m WNW of Park Ln.",-34.184583,142.210278,NA,16587,NA,NA,NA,NA,15,6/18/2020,8/16/2021,Victorian Conservation Seedbank,"Messina, A.",NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.184583_lat_and_142.210278_long,location_at_-34.184583_lat_and_142.210278_long,location_at_-34.184583_lat_and_142.210278_long
vcsb-5966-trial,2015,Atriplex pseudocampanulata,Victorian Conservation Seed Bank,"Mildura, N of racecourse, on S side of Park Rd, c. 450 m WNW of Park Ln.",-34.184583,142.210278,NA,NA,NA,NA,NA,NA,NA,6/18/2020,8/16/2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26 days,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.184583_lat_and_142.210278_long,location_at_-34.184583_lat_and_142.210278_long,location_at_-34.184583_lat_and_142.210278_long
vcsb-5965-trial,2015,Atriplex pseudocampanulata,Victorian Conservation Seed Bank,"Mildura, N of racecourse, on S side of Park Rd, c. 450 m WNW of Park Ln.",-34.184583,142.210278,NA,NA,NA,NA,NA,NA,NA,6/18/2020,8/16/2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26 days,NA,3,NA,NA,25,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.184583_lat_and_142.210278_long,location_at_-34.184583_lat_and_142.210278_long,location_at_-34.184583_lat_and_142.210278_long
vcsb-1781,2010,Sclerolaena intricata,Victorian Conservation Seed Bank,"North-western Victoria, Old Mail Rd c. 400 m E of Amos Ln.",-34.185139,141.765,NA,30,NA,NA,NA,NA,15,6/17/2020,8/19/2021,Victorian Conservation Seedbank,"Messina, A.",NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.185139_lat_and_141.765_long,location_at_-34.185139_lat_and_141.765_long,location_at_-34.185139_lat_and_141.765_long
vcsb-1780,2009,Sclerolaena divaricata,Victorian Conservation Seed Bank,"North-western Victoria, Old Mail Rd c. 400 m E of Amos Ln.",-34.185139,141.765,NA,1443,NA,NA,NA,NA,15,6/17/2020,8/16/2021,Victorian Conservation Seedbank,"Messina, A.",NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.185139_lat_and_141.765_long,location_at_-34.185139_lat_and_141.765_long,location_at_-34.185139_lat_and_141.765_long
vcsb-5893-trial,2009,Sclerolaena divaricata,Victorian Conservation Seed Bank,"North-western Victoria, Old Mail Rd c. 400 m E of Amos Ln.",-34.185139,141.765,NA,NA,NA,NA,NA,NA,NA,6/17/2020,8/16/2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141 days,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.185139_lat_and_141.765_long,location_at_-34.185139_lat_and_141.765_long,location_at_-34.185139_lat_and_141.765_long
vcsb-5894-trial,2010,Sclerolaena intricata,Victorian Conservation Seed Bank,"North-western Victoria, Old Mail Rd c. 400 m E of Amos Ln.",-34.185139,141.765,NA,NA,NA,NA,NA,NA,NA,6/17/2020,8/19/2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139 days,NA,0,NA,NA,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.185139_lat_and_141.765_long,location_at_-34.185139_lat_and_141.765_long,location_at_-34.185139_lat_and_141.765_long
vcsb-2823,1339,Acacia stenophylla,Victorian Conservation Seed Bank,Sunset Country beside the Murray River at boat ramp near Loch 9.,-34.192222,141.595278,NA,1000,NA,NA,NA,NA,NA,NA,4/16/2013,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192222_lat_and_141.595278_long,location_at_-34.192222_lat_and_141.595278_long,location_at_-34.192222_lat_and_141.595278_long
vcsb-4795-trial,1339,Acacia stenophylla,Victorian Conservation Seed Bank,Sunset Country beside the Murray River at boat ramp near Loch 9.,-34.192222,141.595278,NA,NA,NA,NA,NA,NA,NA,NA,4/16/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192222_lat_and_141.595278_long,location_at_-34.192222_lat_and_141.595278_long,location_at_-34.192222_lat_and_141.595278_long
vcsb-2689,1292,Teucrium racemosum,Victorian Conservation Seed Bank,Neds Corner Station. Beside Neds Corner Road about 9.6 km from the Sturt Highway.,-34.192778,141.333056,NA,370,NA,NA,NA,NA,15,11/22/2011,NA,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.333056_long,location_at_-34.192778_lat_and_141.333056_long,location_at_-34.192778_lat_and_141.333056_long
vcsb-2690,1293,Convolvulus clementii,Victorian Conservation Seed Bank,Neds Corner Station. Beside Neds Corner Road about 9.6 km from the Sturt Highway.,-34.192778,141.333056,NA,1150,NA,NA,NA,NA,NA,11/22/2011,4/16/2013,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.333056_long,location_at_-34.192778_lat_and_141.333056_long,location_at_-34.192778_lat_and_141.333056_long
vcsb-2413,882,Bulbine alata,Victorian Conservation Seed Bank,Beside the Old Mail Route about 29 km west of Meridian Road.,-34.192778,141.706389,NA,NA,NA,NA,NA,NA,NA,10/27/2010,9/23/2011,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.706389_long,location_at_-34.192778_lat_and_141.706389_long,location_at_-34.192778_lat_and_141.706389_long
vcsb-2414,944,Harmsiodoxa blennodioides,Victorian Conservation Seed Bank,Beside the Old Mail Route about 29 km west of Meridian Road.,-34.192778,141.706389,NA,2300,NA,NA,NA,NA,NA,10/27/2010,9/23/2011,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.706389_long,location_at_-34.192778_lat_and_141.706389_long,location_at_-34.192778_lat_and_141.706389_long
vcsb-4480-trial,882,Bulbine alata,Victorian Conservation Seed Bank,Beside the Old Mail Route about 29 km west of Meridian Road.,-34.192778,141.706389,NA,NA,NA,NA,NA,NA,NA,10/27/2010,9/23/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.706389_long,location_at_-34.192778_lat_and_141.706389_long,location_at_-34.192778_lat_and_141.706389_long
vcsb-4560-trial,944,Harmsiodoxa blennodioides,Victorian Conservation Seed Bank,Beside the Old Mail Route about 29 km west of Meridian Road.,-34.192778,141.706389,NA,NA,NA,NA,NA,NA,NA,10/27/2010,9/23/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.706389_long,location_at_-34.192778_lat_and_141.706389_long,location_at_-34.192778_lat_and_141.706389_long
vcsb-1777,2008,Brachyscome dichromosomatica var. alba,Victorian Conservation Seed Bank,"North-western Victoria, Old Mail Rd c. 3.5 km W of Amos Ln, c. 7 km E of Keera Rd.",-34.192778,141.719167,NA,1981,NA,NA,NA,NA,15,6/17/2020,NA,Victorian Conservation Seedbank,"Messina, A.",NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long
vcsb-1777,2008,Brachyscome dichromosomatica var. alba,Victorian Conservation Seed Bank,"North-western Victoria, Old Mail Rd c. 3.5 km W of Amos Ln, c. 7 km E of Keera Rd.",-34.192778,141.719167,NA,1981,NA,NA,NA,NA,15,6/17/2020,NA,Victorian Conservation Seedbank,"Messina, A.",NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long
vcsb-1776,2007,Atriplex limbata,Victorian Conservation Seed Bank,"North-western Victoria, Old Mail Rd c. 3.5 km W of Amos Ln, c. 7 km E of Keera Rd.",-34.192778,141.719167,NA,140,NA,NA,NA,NA,15,6/17/2020,8/16/2021,Victorian Conservation Seedbank,"Messina, A.",NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long
vcsb-5902-trial,2008,Brachyscome dichromosomatica var. alba,Victorian Conservation Seed Bank,"North-western Victoria, Old Mail Rd c. 3.5 km W of Amos Ln, c. 7 km E of Keera Rd.",-34.192778,141.719167,NA,NA,NA,NA,NA,NA,NA,6/17/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141 days,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long
vcsb-6072-trial,2008,Brachyscome dichromosomatica var. alba,Victorian Conservation Seed Bank,"North-western Victoria, Old Mail Rd c. 3.5 km W of Amos Ln, c. 7 km E of Keera Rd.",-34.192778,141.719167,NA,NA,NA,NA,NA,NA,NA,6/17/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205 days,NA,NA,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long
vcsb-5849-trial,2008,Brachyscome dichromosomatica var. alba,Victorian Conservation Seed Bank,"North-western Victoria, Old Mail Rd c. 3.5 km W of Amos Ln, c. 7 km E of Keera Rd.",-34.192778,141.719167,NA,NA,NA,NA,NA,NA,NA,6/17/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/23/2020,131 days,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long
vcsb-5850-trial,2008,Brachyscome dichromosomatica var. alba,Victorian Conservation Seed Bank,"North-western Victoria, Old Mail Rd c. 3.5 km W of Amos Ln, c. 7 km E of Keera Rd.",-34.192778,141.719167,NA,NA,NA,NA,NA,NA,NA,6/17/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/23/2020,131 days,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long
vcsb-5917-trial,2008,Brachyscome dichromosomatica var. alba,Victorian Conservation Seed Bank,"North-western Victoria, Old Mail Rd c. 3.5 km W of Amos Ln, c. 7 km E of Keera Rd.",-34.192778,141.719167,NA,NA,NA,NA,NA,NA,NA,6/17/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/19/2021,126 days,NA,0,NA,NA,25,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long
vcsb-5902-trial,2008,Brachyscome dichromosomatica var. alba,Victorian Conservation Seed Bank,"North-western Victoria, Old Mail Rd c. 3.5 km W of Amos Ln, c. 7 km E of Keera Rd.",-34.192778,141.719167,NA,NA,NA,NA,NA,NA,NA,6/17/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141 days,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long
vcsb-6072-trial,2008,Brachyscome dichromosomatica var. alba,Victorian Conservation Seed Bank,"North-western Victoria, Old Mail Rd c. 3.5 km W of Amos Ln, c. 7 km E of Keera Rd.",-34.192778,141.719167,NA,NA,NA,NA,NA,NA,NA,6/17/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205 days,NA,NA,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long
vcsb-5849-trial,2008,Brachyscome dichromosomatica var. alba,Victorian Conservation Seed Bank,"North-western Victoria, Old Mail Rd c. 3.5 km W of Amos Ln, c. 7 km E of Keera Rd.",-34.192778,141.719167,NA,NA,NA,NA,NA,NA,NA,6/17/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/23/2020,131 days,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long
vcsb-5850-trial,2008,Brachyscome dichromosomatica var. alba,Victorian Conservation Seed Bank,"North-western Victoria, Old Mail Rd c. 3.5 km W of Amos Ln, c. 7 km E of Keera Rd.",-34.192778,141.719167,NA,NA,NA,NA,NA,NA,NA,6/17/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/23/2020,131 days,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long,location_at_-34.192778_lat_and_141.719167_long
