species_name,trait,units,value
Conospermum caeruleum subsp. marginatum,dispersal,,
Conospermum caeruleum subsp. oblanceolatum,dispersal,,
Conospermum caeruleum subsp. spathulatum,dispersal,,
Conospermum canaliculatum,dispersal,,
Conospermum canaliculatum subsp. apiculatum,dispersal,,
Conospermum canaliculatum subsp. canaliculatum,dispersal,,
Conospermum capitatum,dispersal,,
Conospermum capitatum subsp. capitatum,dispersal,,
Conospermum capitatum subsp. glabratum,dispersal,,
Conospermum capitatum subsp. velutinum,dispersal,,
Conospermum cinereum,dispersal,,
Conospermum coerulescens,dispersal,,
Conospermum coerulescens subsp. adpressum,dispersal,,
Conospermum coerulescens subsp. coerulescens,dispersal,,
Conospermum coerulescens subsp. dorrienii,dispersal,,
Conospermum crassinervium,dispersal,,
Conospermum croniniae,dispersal,,
Conospermum densiflorum,dispersal,,
Conospermum densiflorum subsp. densiflorum,dispersal,,
Conospermum densiflorum subsp. unicephalatum,dispersal,,
Conospermum distichum,dispersal,,
Conospermum eatoniae,dispersal,,
Conospermum ellipticum,dispersal,,
Conospermum elongatum,dispersal,,
Conospermum ephedroides,dispersal,,
Conospermum ericifolium,dispersal,,
Conospermum filifolium,dispersal,,
Conospermum filifolium subsp. australe,dispersal,,
Conospermum filifolium subsp. filifolium,dispersal,,
Conospermum flexuosum,dispersal,,
Conospermum flexuosum subsp. flexuosum,dispersal,,
Conospermum flexuosum subsp. laevigatum,dispersal,,
Conospermum floribundum,dispersal,,
Conospermum galeatum,dispersal,,
Conospermum glumaceum,dispersal,,
Conospermum hookeri,dispersal,,
Conospermum huegelii,dispersal,,
Conospermum incurvum,dispersal,,
Conospermum leianthum,dispersal,,
Conospermum leianthum subsp. leianthum,dispersal,,
Conospermum leianthum subsp. orientale,dispersal,,
Conospermum longifolium,dispersal,,
Conospermum longifolium subsp. angustifolium,dispersal,,
Conospermum longifolium subsp. longifolium,dispersal,,
Conospermum longifolium subsp. mediale,dispersal,,
Conospermum microflorum,dispersal,,
Conospermum mitchellii,dispersal,,
Conospermum multispicatum,dispersal,,
Conospermum nervosum,dispersal,,
Conospermum paniculatum,dispersal,,
Conospermum patens,dispersal,,
Conospermum petiolare,dispersal,,
Conospermum polycephalum,dispersal,,
Conospermum quadripetalum,dispersal,,
Conospermum scaposum,dispersal,,
Conospermum sigmoideum,dispersal,,
Conospermum spectabile,dispersal,,
Conospermum sphacelatum,dispersal,,
Conospermum stoechadis,dispersal,,
Conospermum stoechadis subsp. sclerophyllum,dispersal,,
Conospermum stoechadis subsp. stoechadis,dispersal,,
Conospermum taxifolium,dispersal,,
Conospermum tenuifolium,dispersal,,
Conospermum teretifolium,dispersal,,
Conospermum toddii,dispersal,,
Conospermum triplinervium,dispersal,,
Conospermum undulatum,dispersal,,
Conospermum unilaterale,dispersal,,
Conospermum wycherleyi,dispersal,,
Conospermum wycherleyi subsp. glabrum,dispersal,,
Conospermum wycherleyi subsp. wycherleyi,dispersal,,
Conostylis aculeata,dispersal,,
Conostylis aculeata subsp. aculeata,dispersal,,
Conostylis aculeata subsp. breviflora,dispersal,,
Conostylis aculeata subsp. bromelioides,dispersal,,
Conostylis aculeata subsp. cygnorum,dispersal,,
Conostylis aculeata subsp. echinissima,dispersal,,
Conostylis aculeata subsp. gracilis,dispersal,,
Conostylis aculeata subsp. preissii,dispersal,,
Conostylis aculeata subsp. rhipidion,dispersal,,
Conostylis aculeata subsp. septentrionora,dispersal,,
Conostylis aculeata subsp. spinuligera,dispersal,,
Conostylis albescens,dispersal,,
Conostylis androstemma,dispersal,,
Conostylis angustifolia,dispersal,,
Conostylis argentea,dispersal,,
Conostylis aurea,dispersal,,
Conostylis bealiana,dispersal,,
Conostylis bracteata,dispersal,,
Conostylis breviscapa,dispersal,,
Conostylis candicans,dispersal,,
Conostylis candicans subsp. calcicola,dispersal,,
Conostylis candicans subsp. candicans,dispersal,,
Conostylis candicans subsp. flavifolia,dispersal,,
Conostylis candicans subsp. procumbens,dispersal,,
Conostylis canteriata,dispersal,,
Conostylis caricina,dispersal,,
Conostylis caricina subsp. caricina,dispersal,,
Conostylis caricina subsp. elachys,dispersal,,
Conostylis crassinerva,dispersal,,
Conostylis crassinerva subsp. absens,dispersal,,
Conostylis crassinerva subsp. crassinerva,dispersal,,
Conostylis deplexa,dispersal,,
Conostylis dielsii,dispersal,,
Conostylis dielsii subsp. dielsii,dispersal,,
Conostylis dielsii subsp. teres,dispersal,,
Conostylis drummondii,dispersal,,
Conostylis festucacea,dispersal,,
Conostylis festucacea subsp. festucacea,dispersal,,
Conostylis festucacea subsp. filifolia,dispersal,,
Conostylis hiemalis,dispersal,,
Conostylis juncea,dispersal,,
Conostylis latens,dispersal,,
Conostylis laxiflora,dispersal,,
Conostylis lepidospermoides,dispersal,,
Conostylis micrantha,dispersal,,
Conostylis misera,dispersal,,
Conostylis neocymosa,dispersal,,
Conostylis pauciflora,dispersal,,
Conostylis pauciflora subsp. euryrhipis,dispersal,,
Conostylis pauciflora subsp. pauciflora,dispersal,,
Conostylis petrophiloides,dispersal,,
Conostylis phathyrantha,dispersal,,
Conostylis prolifera,dispersal,,
Conostylis pusilla,dispersal,,
Conostylis resinosa,dispersal,,
Conostylis robusta,dispersal,,
Conostylis rogeri,dispersal,,
Conostylis seminuda,dispersal,,
Conostylis seorsiflora,dispersal,,
Conostylis seorsiflora subsp. longissima,dispersal,,
Conostylis seorsiflora subsp. seorsiflora,dispersal,,
Conostylis seorsiflora subsp. trichophylla,dispersal,,
Conostylis serrulata,dispersal,,
Conostylis setigera,dispersal,,
Conostylis setigera subsp. dasys,dispersal,,
Conostylis setigera subsp. setigera,dispersal,,
Conostylis setosa,dispersal,,
Conostylis stylidioides,dispersal,,
Conostylis teretifolia,dispersal,,
Conostylis teretifolia subsp. planescens,dispersal,,
Conostylis teretifolia subsp. teretifolia,dispersal,,
Conostylis teretiuscula,dispersal,,
Conostylis tomentosa,dispersal,,
Conostylis vaginata,dispersal,,
Conostylis villosa,dispersal,,
Conostylis wonganensis,dispersal,,
Coopernookia barbata,dispersal,,
Coopernookia chisholmii,dispersal,,
Coopernookia georgei,dispersal,,
Coopernookia polygalacea,dispersal,,
Coopernookia scabridiuscula,dispersal,,
Coopernookia strophiolata,dispersal,,
Cordyline cannifolia,dispersal,,
Cordyline congesta,dispersal,,
Cordyline fruticosa,dispersal,,
Cordyline manners-suttoniae,dispersal,,
Cordyline murchisoniae,dispersal,,
Cordyline petiolaris,dispersal,,
Cordyline rubra,dispersal,,
Cordyline stricta,dispersal,,
Corynocarpus cribbianus,dispersal,,
Corynocarpus rupestris,dispersal,,
Corynocarpus rupestris subsp. arborescens,dispersal,,
Corynocarpus rupestris subsp. rupestris,dispersal,,
Corynotheca asperata,dispersal,,
Corynotheca flexuosissima,dispersal,,
Corynotheca lateriflora,dispersal,,
Corynotheca licrota,dispersal,,
Corynotheca micrantha,dispersal,,
Corynotheca micrantha var. acanthoclada,dispersal,,
Corynotheca micrantha var. divaricata,dispersal,,
Corynotheca micrantha var. elongata,dispersal,,
Corynotheca micrantha var. gracilis,dispersal,,
Corynotheca micrantha var. micrantha,dispersal,,
Corynotheca micrantha var. panda,dispersal,,
Corynotheca pungens,dispersal,,
Cossinia australiana,dispersal,,
Costus potierae,dispersal,,
Crinum angustifolium,dispersal,,
Crinum flaccidum,dispersal,,
Crinum pedunculatum,dispersal,,
Crinum uniflorum,dispersal,,
Crinum venosum,dispersal,,
Crudia papuana,dispersal,,
Cryptocarya angulata,dispersal,,
Cryptocarya bamagana,dispersal,,
Cryptocarya bellendenkerana,dispersal,,
Cryptocarya bidwillii,dispersal,,
Cryptocarya brassii,dispersal,,
Cryptocarya burckiana,dispersal,,
Cryptocarya clarksoniana,dispersal,,
Cryptocarya claudiana,dispersal,,
Cryptocarya cocosoides,dispersal,,
Cryptocarya corrugata,dispersal,,
Cryptocarya cunninghamii,dispersal,,
Cryptocarya densiflora,dispersal,,
Cryptocarya dorrigoensis,dispersal,,
Cryptocarya endiandrifolia,dispersal,,
Cryptocarya erythroxylon,dispersal,,
Cryptocarya exfoliata,dispersal,,
Cryptocarya floydii,dispersal,,
Cryptocarya foetida,dispersal,,
Cryptocarya foveolata,dispersal,,
Cryptocarya glaucescens,dispersal,,
Cryptocarya glaucocarpa,dispersal,,
Cryptocarya grandis,dispersal,,
Cryptocarya hypospodia,dispersal,,
Cryptocarya laevigata,dispersal,,
Cryptocarya leucophylla,dispersal,,
Cryptocarya lividula,dispersal,,
Cryptocarya macdonaldii,dispersal,,
Cryptocarya mackinnoniana,dispersal,,
Cryptocarya meisneriana,dispersal,,
Cryptocarya melanocarpa,dispersal,,
Cryptocarya microneura,dispersal,,
Cryptocarya murrayi,dispersal,,
Cryptocarya nova-anglica,dispersal,,
Cryptocarya oblata,dispersal,,
Cryptocarya obovata,dispersal,,
Cryptocarya onoprienkoana,dispersal,,
Cryptocarya pleurosperma,dispersal,,
Cryptocarya putida,dispersal,,
Cryptocarya rhodosperma,dispersal,,
Cryptocarya rigida,dispersal,,
Cryptocarya saccharata,dispersal,,
Cryptocarya sclerophylla,dispersal,,
Cryptocarya smaragdina,dispersal,,
Cryptocarya triplinervis,dispersal,,
Cryptocarya triplinervis var. pubens,dispersal,,
Cryptocarya triplinervis var. riparia,dispersal,,
Cryptocarya triplinervis var. triplinervis,dispersal,,
Cryptocarya vulgaris,dispersal,,
Cryptocarya whiffiniana,dispersal,,
Cryptocarya williwilliana,dispersal,,
Cupaniopsis anacardioides,dispersal,,
Cupaniopsis dallachyi,dispersal,,
Cupaniopsis flagelliformis,dispersal,,
Cupaniopsis flagelliformis var. australis,dispersal,,
Cupaniopsis flagelliformis var. flagelliformis,dispersal,,
Cupaniopsis fleckeri,dispersal,,
Cupaniopsis foveolata,dispersal,,
Cupaniopsis newmanii,dispersal,,
Cupaniopsis parvifolia,dispersal,,
Cupaniopsis serrata,dispersal,,
Cupaniopsis shirleyana,dispersal,,
Cupaniopsis tomentella,dispersal,,
Cupaniopsis wadsworthii,dispersal,,
Curculigo ensifolia,dispersal,,
Curculigo ensifolia var. ensifolia,dispersal,,
Curculigo ensifolia var. longifolia,dispersal,,
Curcuma australasica,dispersal,,
Cyanella hyacinthoides,dispersal,,
Cyathostemma glabrum,dispersal,,
Cyathostemma micranthum,dispersal,,
Cycas angulata,dispersal,,
Cycas arenicola,dispersal,,
Cycas armstrongii,dispersal,,
Cycas arnhemica,dispersal,,
Cycas arnhemica subsp. arnhemica,dispersal,,
Cycas arnhemica subsp. muninga,dispersal,,
Cycas arnhemica subsp. natja,dispersal,,
Cycas badensis,dispersal,,
Cycas basaltica,dispersal,,
Cycas brunnea,dispersal,,
Cycas cairnsiana,dispersal,,
Cycas calcicola,dispersal,,
Cycas canalis,dispersal,,
Cycas canalis subsp. canalis,dispersal,,
Cycas canalis subsp. carinata,dispersal,,
Cycas conferta,dispersal,,
Cycas couttsiana,dispersal,,
Cycas desolata,dispersal,,
Cycas furfuracea,dispersal,,
Cycas lane-poolei,dispersal,,
Cycas maconochiei,dispersal,,
Cycas maconochiei subsp. lanata,dispersal,,
Cycas maconochiei subsp. maconochiei,dispersal,,
Cycas maconochiei subsp. viridis,dispersal,,
Cycas media,dispersal,,
Cycas media subsp. banksii,dispersal,,
Cycas media subsp. ensata,dispersal,,
Cycas media subsp. media,dispersal,,
Cycas megacarpa,dispersal,,
Cycas ophiolitica,dispersal,,
Cycas orientis,dispersal,,
Cycas platyphylla,dispersal,,
Cycas pruinosa,dispersal,,
Cycas semota,dispersal,,
Cycas silvestris,dispersal,,
Cycas tuckeri,dispersal,,
Cycas xipholepis,dispersal,,
Cycas yorkiana,dispersal,,
Cynometra iripa,dispersal,,
Dampiera adpressa,dispersal,,
Dampiera alata,dispersal,,
Dampiera altissima,dispersal,,
Dampiera angulata,dispersal,,
Dampiera atriplicina,dispersal,,
Dampiera candicans,dispersal,,
Dampiera carinata,dispersal,,
Dampiera cinerea,dispersal,,
Dampiera conospermoides,dispersal,,
Dampiera coronata,dispersal,,
Dampiera decurrens,dispersal,,
Dampiera deltoidea,dispersal,,
Dampiera dentata,dispersal,,
Dampiera discolor,dispersal,,
Dampiera diversifolia,dispersal,,
Dampiera dysantha,dispersal,,
Dampiera eriantha,dispersal,,
Dampiera eriocephala,dispersal,,
Dampiera fasciculata,dispersal,,
Dampiera ferruginea,dispersal,,
Dampiera fitzgeraldensis,dispersal,,
Dampiera fusca,dispersal,,
Dampiera galbraithiana,dispersal,,
Dampiera glabrescens,dispersal,,
Dampiera haematotricha,dispersal,,
Dampiera haematotricha subsp. dura,dispersal,,
Dampiera haematotricha subsp. haematotricha,dispersal,,
Dampiera hederacea,dispersal,,
Dampiera heteroptera,dispersal,,
Dampiera incana,dispersal,,
Dampiera incana var. fuscescens,dispersal,,
Dampiera incana var. incana,dispersal,,
Dampiera juncea,dispersal,,
Dampiera krauseana,dispersal,,
Dampiera lanceolata,dispersal,,
Dampiera lanceolata var. insularis,dispersal,,
Dampiera lanceolata var. intermedia,dispersal,,
Dampiera lanceolata var. lanceolata,dispersal,,
Dampiera latealata,dispersal,,
Dampiera lavandulacea,dispersal,,
Dampiera leptoclada,dispersal,,
Dampiera lindleyi,dispersal,,
Dampiera linearis,dispersal,,
Dampiera loranthifolia,dispersal,,
Dampiera luteiflora,dispersal,,
Dampiera marifolia,dispersal,,
Dampiera obliqua,dispersal,,
Dampiera oligophylla,dispersal,,
Dampiera orchardii,dispersal,,
Dampiera parvifolia,dispersal,,
Dampiera pedunculata,dispersal,,
Dampiera plumosa,dispersal,,
Dampiera purpurea,dispersal,,
Dampiera ramosa,dispersal,,
Dampiera rosmarinifolia,dispersal,,
Dampiera roycei,dispersal,,
Dampiera sacculata,dispersal,,
Dampiera salahae,dispersal,,
Dampiera scaevolina,dispersal,,
Dampiera scottiana,dispersal,,
Dampiera sericantha,dispersal,,
Dampiera spicigera,dispersal,,
Dampiera stenophylla,dispersal,,
Dampiera stenostachya,dispersal,,
Dampiera stricta,dispersal,,
Dampiera sylvestris,dispersal,,
Dampiera tenuicaulis,dispersal,,
Dampiera tenuicaulis var. curvula,dispersal,,
Dampiera tenuicaulis var. tenuicaulis,dispersal,,
Dampiera tephrea,dispersal,,
Dampiera teres,dispersal,,
Dampiera tomentosa,dispersal,,
Dampiera trigona,dispersal,,
Dampiera triloba,dispersal,,
Dampiera wellsiana,dispersal,,
Dansiea elliptica,dispersal,,
Dansiea grandiflora,dispersal,,
Daphnandra apatela,dispersal,,
Daphnandra johnsonii,dispersal,,
Daphnandra melasmena,dispersal,,
Daphnandra micrantha,dispersal,,
Daphnandra repandula,dispersal,,
Daphnandra tenuipes,dispersal,,
Darlingia darlingiana,dispersal,,
Darlingia ferruginea,dispersal,,
Dasypogon bromeliifolius,dispersal,,
Dasypogon hookeri,dispersal,,
Dasypogon obliquifolius,dispersal,,
Decaisnina petiolata subsp. petiolata,dispersal,,
Decaisnina signata subsp. cardiophylla,dispersal,,
Decaisnina signata subsp. signata,dispersal,,
Dendrocnide corallodesme,dispersal,,
Dendrocnide cordata,dispersal,,
Dendrocnide excelsa,dispersal,,
Dendrocnide moroides,dispersal,,
Dendrocnide photinophylla,dispersal,,
Dendrophthoe acacioides,dispersal,,
Dendrophthoe acacioides subsp. acacioides,dispersal,,
Dendrophthoe acacioides subsp. longifolia,dispersal,,
Dendrophthoe falcata,dispersal,,
Dendrophthoe glabrescens,dispersal,,
Dendrophthoe odontocalyx,dispersal,,
Dendrophthoe vitellina,dispersal,,
Dendrotrophe varians,dispersal,,
Denhamia celastroides,dispersal,,
Denhamia moorei,dispersal,,
Denhamia obscura,dispersal,,
Denhamia oleaster,dispersal,,
Denhamia parvifolia,dispersal,,
Denhamia pittosporoides,dispersal,,
Denhamia pittosporoides subsp. angustifolia,dispersal,,
Denhamia pittosporoides subsp. pittosporoides,dispersal,,
Denhamia viridissima,dispersal,,
Desmos goezeanus,dispersal,,
Desmos polycarpus,dispersal,,
Desmos wardianus,dispersal,,
Dianella atraxis,dispersal,,
Dianella bambusifolia,dispersal,,
Dianella brevipedunculata,dispersal,,
Dianella caerulea,dispersal,,
Dianella caerulea var. aquilonia,dispersal,,
Dianella caerulea var. assera,dispersal,,
Dianella caerulea var. caerulea,dispersal,,
Dianella caerulea var. cinerascens,dispersal,,
Dianella caerulea var. petasmatodes,dispersal,,
Dianella caerulea var. producta,dispersal,,
Dianella caerulea var. protensa,dispersal,,
Dianella caerulea var. vannata,dispersal,,
Dianella congesta,dispersal,,
Dianella crinoides,dispersal,,
Dianella incollata,dispersal,,
Dianella longifolia,dispersal,,
Dianella longifolia var. fragrans,dispersal,,
Dianella longifolia var. grandis,dispersal,,
Dianella longifolia var. longifolia,dispersal,,
Dianella longifolia var. porracea,dispersal,,
Dianella longifolia var. stenophylla,dispersal,,
Dianella longifolia var. stupata,dispersal,,
Dianella longifolia var. surculosa,dispersal,,
Dianella nervosa,dispersal,,
Dianella odorata,dispersal,,
Dianella pavopennacea,dispersal,,
Dianella pavopennacea var. major,dispersal,,
Dianella pavopennacea var. pavopennacea,dispersal,,
Dianella pavopennacea var. robusta,dispersal,,
Dianella prunina,dispersal,,
Dianella rara,dispersal,,
Dianella revoluta,dispersal,,
Dianella revoluta var. brevicaulis,dispersal,,
Dianella revoluta var. divaricata,dispersal,,
Dianella revoluta var. minor,dispersal,,
Dianella revoluta var. revoluta,dispersal,,
Dianella revoluta var. tenuis,dispersal,,
Dianella revoluta var. vinosa,dispersal,,
Dianella tasmanica,dispersal,,
Diaspasis filifolia,dispersal,,
Dichapetalum papuanum,dispersal,,
Dichopogon capillipes,dispersal,,
Dichopogon fimbriatus,dispersal,,
Dichopogon preissii,dispersal,,
Dichopogon strictus,dispersal,,
Dichopogon tyleri,dispersal,,
Dichrostachys cinerea subsp. malesiana,dispersal,,
Dichrostachys spicata,dispersal,,
Dictyoneura microcarpa,dispersal,,
Dimocarpus australianus,dispersal,,aril
Dimocarpus leichhardtii,dispersal,,
Dioscorea bulbifera,dispersal,,
Dioscorea hastifolia,dispersal,,
Dioscorea pentaphylla var. papuana,dispersal,,
Dioscorea transversa,dispersal,,
Diplarrena latifolia,dispersal,,
Diplarrena moraea,dispersal,,
Diplatia furcata,dispersal,,
Diplatia grandibractea,dispersal,,
Diplatia tomentosa,dispersal,,
Diploglottis bracteata,dispersal,,
Diploglottis campbellii,dispersal,,aril
Diploglottis cunninghamii,dispersal,,aril
Diploglottis diphyllostegia,dispersal,,aril
Diploglottis macrantha,dispersal,,aril
Diploglottis smithii,dispersal,,aril
Diplopeltis eriocarpa,dispersal,,
Diplopeltis huegelii,dispersal,,
Diplopeltis huegelii var. huegelii,dispersal,,
Diplopeltis huegelii var. subintegra,dispersal,,
Diplopeltis intermedia,dispersal,,
Diplopeltis petiolaris,dispersal,,
Diplopeltis stuartii,dispersal,,
Diselma archeri,dispersal,,
Distichostemon arnhemicus,dispersal,,
Distichostemon barklyanus,dispersal,,
Distichostemon dodecandrus,dispersal,,
Distichostemon filamentosus,dispersal,,
Distichostemon hispidulus,dispersal,,
Distichostemon hispidulus var. aridus,dispersal,,
Distichostemon hispidulus var. hispidulus,dispersal,,
Distichostemon hispidulus var. phyllopterus,dispersal,,
Distichostemon malvaceus,dispersal,,
Dodonaea adenophora,dispersal,,
Dodonaea amblyophylla,dispersal,,
Dodonaea aptera,dispersal,,
Dodonaea baueri,dispersal,,
Dodonaea boroniifolia,dispersal,,
Dodonaea bursariifolia,dispersal,,
Dodonaea caespitosa,dispersal,,
Dodonaea camfieldii,dispersal,,
Dodonaea ceratocarpa,dispersal,,
Dodonaea concinna,dispersal,,
Dodonaea coriacea,dispersal,,
Dodonaea divaricata,dispersal,,
Dodonaea ericoides,dispersal,,
Dodonaea falcata,dispersal,,
