PlantID,Order - APG,Family - APG,Family - BRI old,Family - BRI current,Genus - current,Genus - synonyms,Genus - synonyms,Genus - synonyms,Genus - synonyms,Species - current,Species- synonyms,Species- synonyms,Species- synonyms,Species- synonyms,Species- synonyms,current full name with authority,current full name without authority,Altitudinal_range_in_Aus_MIN(m),Altitudinal_range_in_Aus_Max(m),Latitudinal_limits_in_Aus_MIN,Latitudinal_limits_in_Aus_MAX,Longitudinal_limits_in_Aus_MIN,Longitudinal_limits_in_Aus_MAX,Endemicity_level,IUCN Conservation_status,EPBC Conservation_status,NCA Conservation_status,Growth Form,Growth Form,Growth Form,Raunkier_life_form,Raunkier_life_form,Raunkier_life_form,,Height_max (m),Clonality,Clonality,Physical_defence,Photosynthetic pathway,Photosynthetic pathway,Photosynthetic pathway,Specific_leaf_area,MIN length Leaf (mm),MAX length Leaf (mm),MIN width Leaf (mm),MAX width Leaf (mm),Leaf_type,Leaf_type,MIN _#_of_leaflets_in_array,MAX_#_of_leaflets_in_array,MIN length Leaflet (mm),MAX length Leaflet (mm),MIN width Leaflet (mm),MAX width Leaflet (mm),Laminar Unit Area (mm2),Leaf_phenology,Leaf_longevity,Leaf_fracture_toughness,Wood_density,1_Nutrient_uptake_strategy,1_Dispersal_mode,2_Dispersal_mode,Fruit_type,Fruit_functional_type ,Fruit_accessories,Min_length_fruit(mm),Max_length_fruit(mm),Min_breadth_fruit(mm),Max_breadth_fruit(mm),Width_fruit(mm),Min_length_seed (mm),Max_length_seed (mm),Min_breadth_seed (mm),Max_breadth_seed(mm),Min_width_seed (mm),Max_width_seed(mm),Seed_mass (g),Resprouting_capacity,Suckering_capacity,1_Pollination_syndrome,Nectar_volume,Nectar_concentration,Sex habit,Sex habit,Sex habit,Sex habit,Shade tolerance,References
5661,Poales,Poaceae,Poaceae,,Schizachyrium,,,,,occultum    ,,,,,,Schizachyrium occultum S.T.Blake,Schizachyrium occultum,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,0.3,,,,,,,,15,35,0.6,2,simple,,,,,,,,19.5,,,,,no obvious special uptake strategy,Passive,Water,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,2.6,3,,,,,,,,,,,,,Wind,,,,,,,,AusGrass
5662,Poales,Poaceae,Poaceae,,Schizachyrium,,,,,pachyarthron    ,,,,,,Schizachyrium pachyarthron C.A.Gardner,Schizachyrium pachyarthron,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,1,,,,,,,,15,100,0.8,3,simple,,,,,,,,65.55,,,,,no obvious special uptake strategy,Passive,Water,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,2.3,3.5,,,,,,,,,,,,,Wind,,,,,,,,AusGrass
5663,Poales,Poaceae,Poaceae,,Schizachyrium,,,,,perplexum    ,,,,,,Schizachyrium perplexum S.T.Blake,Schizachyrium perplexum,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,0.2,,,,,,,,17,27,1,1.5,simple,,,,,,,,16.5,,,,,no obvious special uptake strategy,Passive,Water,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1.6,2.2,,,,,,,,,,,,,Wind,,,,,,,,AusGrass
5664,Poales,Poaceae,Poaceae,,Schizachyrium,,,,,pseudeulalia    ,,,,,,Schizachyrium pseudeulalia (Hosok.) S.T.Blake,Schizachyrium pseudeulalia,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,,,,0.9,,,,,,,,8,90,0.8,5.5,simple,,,,,,,,92.61,,,,,no obvious special uptake strategy,Passive,Water,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,2,3,,,,,,,,,,,,,Wind,,,,,,,,AusGrass
5665,Poales,Poaceae,Poaceae,,Scrotochloa,,,,,tararaensis    ,,,,,,Scrotochloa tararaensis (Jansen) Judz.,Scrotochloa tararaensis,,,,,,,Cosmopolitan,,,rare,Tussock,,,Hemicryophyte,,,,0.45,Clonal below ground,,,C3,,,,100,400,4,8,simple,,,,,,,,900,,,,,no obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,monoecious,,,,,AusGrass/Watson & Dallwitz 1992/NCA 2006
5666,Poales,Poaceae,Poaceae,,Scrotochloa,,,,,urceolata    ,,,,,,Scrotochloa urceolata (Roxb.) Judz.,Scrotochloa urceolata,,,,,,,Cosmopolitan,,,rare,Tussock,,,Hemicryophyte,,,,0.5,Clonal below ground,,,C3,,,,150,250,40,60,simple,,,,,,,,6000,,,,,no obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,monoecious,,,,,AusGrass/Watson & Dallwitz 1992/NCA 2006
5667,Poales,Poaceae,Poaceae,,Sehima,,,,,nervosum    ,,,,,,Sehima nervosum (Rottler) Stapf,Sehima nervosum,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,1,,,,C4,,,,50,400,2,7,simple,,,,,,,,607.5,,,,,no obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992
5668,Poales,Poaceae,Poaceae,,Setaria,,,,,    ,,,,,,Setaria,Setaria,,,,,,,,,,,Tussock,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,,,,,,
5669,Poales,Poaceae,Poaceae,,Setaria,Chaetochloa ,,,,apiculata    ,,,,,,Setaria apiculata (Scribn. & Merr.) K.Schum.,Setaria apiculata,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,0.8,,,,C4,,,,80,240,2,6,simple,,,,,,,,384,,,,,no obvious special uptake strategy,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,1.5,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI
5670,Poales,Poaceae,Poaceae,,Setaria,Chaetochloa ,,,,australiensis    ,,,,,,Setaria australiensis (Scribn. & Merr.) Vickery,Setaria australiensis,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,2.1,,,,C4,,,,100,350,5,23,simple,,,,,,,,1890,,,,,no obvious special uptake strategy,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,2.25,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI
5671,Poales,Poaceae,Poaceae,,Setaria,,,,,barbata    ,,,,,,Setaria barbata (Lam.) Kunth,Setaria barbata,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,,,,2,,,,C4,,,,50,300,5,30,simple,,,,,,,,1837.5,,,,,no obvious special uptake strategy,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.00114,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/ePIC
5672,Poales,Poaceae,Poaceae,,Setaria,,,,,dielsii    ,buchananii ,,,,,Setaria dielsii R.A.W.Herrm.,Setaria dielsii,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,0.8,Clonal above ground,,,C4,,,,50,280,3.5,11,simple,,,,,,,,717.75,,,,,no obvious special uptake strategy,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI
5673,Poales,Poaceae,Poaceae,,Setaria,Panicum ,,,,italica    ,italicum ,,,,,Setaria italica (L.) P.Beauv.,Setaria italica,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,,,,1.5,,,,C4,,,,80,450,5,20,simple,,,,,,,,1987.5,,,,,no obvious special uptake strategy,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1.5,2,,,,,,,,,,0.0023,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI/ePIC
5674,Poales,Poaceae,Poaceae,,Setaria,Pennisetum ,,,,oplismenoides    ,swartzii ,macrostachya var. schultzii ,,,,Setaria oplismenoides R.A.W.Herrm.,Setaria oplismenoides,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,1.3,Clonal below ground,,,C4,,,,100,320,4,10.5,simple,,,,,,,,913.5,,,,,no obvious special uptake strategy,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI
5675,Poales,Poaceae,Poaceae,,Setaria,Panicum ,,,,palmifolia    ,palmifolium ,,,,,Setaria palmifolia (J.Koenig) Stapf,Setaria palmifolia,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,3,,,,C4,,,,50,800,15,80,simple,,,,,,,,12112.5,,,,,no obvious special uptake strategy,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI
5676,Poales,Poaceae,Poaceae,,Setaria,,,,,pumila    ,pallide-fusca ,,,,,Setaria pumila (Poir.) Roem. & Schult.,Setaria pumila,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,,,,1.3,,,,C4,,,,30,300,2,10,simple,,,,,,,,594,,,,,arbuscular mycorrhiza,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.00139,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI/ePIC/Wang & Qiu 2006
5677,Poales,Poaceae,Poaceae,,Setaria,,,,,pumila subsp. pumila  ,glauca,lutescens,,,,Setaria pumila (Poir.) Roem. & Schult. subsp. pumila,Setaria pumila subsp. pumila,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,,,,1.3,,,,C4,,,,30,300,2,10,simple,,,,,,,,594,,,,,arbuscular mycorrhiza,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/Wang & Qiu 2006
5678,Poales,Poaceae,Poaceae,,Setaria,Panicum ,,,,pumila subsp. pallidefusca  ,pallidefuscum ,,,,,Setaria pumila subsp. pallidefusca (Schumach.) B.K.Simon,Setaria pumila subsp. pallidefusca,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,,,,1.3,,,,C4,,,,30,300,2,10,simple,,,,,,,,594,,,,,arbuscular mycorrhiza,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI/Wang & Qiu 2006
5679,Poales,Poaceae,Poaceae,,Setaria,,,,,queenslandica    ,,,,,,Setaria queenslandica Domin,Setaria queenslandica,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,0.45,,,,C4,,,,70,150,2,4,simple,,,,,,,,198,,,,,no obvious special uptake strategy,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992
5680,Poales,Poaceae,Poaceae,,Setaria,,,,,sphacelata    ,,,,,,Setaria sphacelata (Schumach.) Moss,Setaria sphacelata,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,3,,,,C4,,,,100,500,2,17,simple,,,,,,,,1710,,,,,no obvious special uptake strategy,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.00073,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/ePIC
5681,Poales,Poaceae,Poaceae,,Setaria,,,,,sphacelata var. sericea  ,anceps,,,,,Setaria sphacelata var. sericea (Stapf) Clayton,Setaria sphacelata var. sericea,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,3,,,,C4,,,,100,500,3,10,simple,,,,,,,,1170,,,,,no obvious special uptake strategy,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.00066,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/ePIC
5682,Poales,Poaceae,Poaceae,,Setaria,,,,,sphacelata var. splendida  ,spendida,,,,,Setaria sphacelata var. splendida (Stapf) Clayton,Setaria sphacelata var. splendida,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,3,,,,C4,,,,100,500,10,17,simple,,,,,,,,2430,,,,,no obvious special uptake strategy,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992
5683,Poales,Poaceae,Poaceae,,Setaria,,,,,surgens    ,brownii ,,,,,Setaria surgens Stapf,Setaria surgens,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,0.6,,,,C4,,,,35,200,1,5,simple,,,,,,,,211.5,,,,,no obvious special uptake strategy,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,1.5,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI
5684,Poales,Poaceae,Poaceae,,Setaria,Panicum ,Pennisetum,,,verticillata    ,verticillatum,carnei,adhaerens,,,Setaria verticillata (L.) P.Beauv.,Setaria verticillata,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,,,,1,,,,C4,,,,50,300,3,16,simple,,,,,,,,997.5,,,,,arbuscular mycorrhiza,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.0008,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI/ePIC/Wang & Qiu 2006
5685,Poales,Poaceae,Poaceae,,Sorghum,,,,,    ,,,,,,Sorghum,Sorghum,,,,,,,,,,,Tussock,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,
5686,Poales,Poaceae,Poaceae,,Sorghum,Rhaphis ,Trachypogon ,,,arundinaceum    ,arundinacea ,halepense ,avenaceus ,verticilliflorum,bicolor subsp. Arundinacuem,Sorghum arundinaceum (Desv.) Stapf,Sorghum arundinaceum,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,Hemicryophyte,,,4,,,,C4,,,,50,850,5,70,simple,,,,,,,,10125,,,,,no obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,2,3.5,,,,,,,,,,0.00794,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI/ePIC
5687,Poales,Poaceae,Poaceae,,Sorghum,Holcus ,,,,bicolor    ,,,,,,Sorghum bicolor (L.) Moench,Sorghum bicolor,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,,,,6,,,,C4,,,,300,1000,5,70,simple,,,,,,,,14625,,,,,arbuscular mycorrhiza,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,6,8,,,,,,,,,,0.0143,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI/ePIC/Wang & Qiu 2006
5688,Poales,Poaceae,Poaceae,,Sorghum,,,,,halepense    ,miliaceum,halepense forma muticum,,,,Sorghum halepense (L.) Pers.,Sorghum halepense,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,3,,,,C4,,,,200,900,5,40,simple,,,,,,,,7425,,,,,arbuscular mycorrhiza,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,2.5,3,,,,,,,,,,0.0038,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/ePIC/Wang & Qiu 2006
5689,Poales,Poaceae,Poaceae,,Sorghum,Holcus ,,,,nitidum    ,serratum,nitidus ,,,,Sorghum nitidum (Vahl) Pers.,Sorghum nitidum,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,2,,,,C4,,,,300,600,4,15,simple,,,,,,,,2565,,,,,no obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,2.3,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI
5690,Poales,Poaceae,Poaceae,,Sorghum,,,,,nitidum forma nitidum  ,,,,,,Sorghum nitidum (Vahl) Pers. forma nitidum,Sorghum nitidum forma nitidum,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,2,,,,C4,,,,300,600,4,15,simple,,,,,,,,2565,,,,,no obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,2.3,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992
5691,Poales,Poaceae,Poaceae,,Sorghum,Andropogon ,,,,nitidum forma aristatum  ,serratus ,serratum,,,,Sorghum nitidum forma aristatum C.E.Hubb.,Sorghum nitidum forma aristatum,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,2,,,,C4,,,,300,600,4,15,simple,,,,,,,,2565,,,,,no obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,2.3,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI
5692,Poales,Poaceae,Poaceae,,Sorghum,Andropogon ,,,,propinquum    ,propinquus ,affinis ,,,,Sorghum propinquum (Kunth) Hitchc.,Sorghum propinquum,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,3,Clonal below ground,,,C4,,,,300,1000,10,50,simple,,,,,,,,11700,,,,,no obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,GrassBase/Watson & Dallwitz 1992/APNI
5693,Poales,Poaceae,Poaceae,,Sorghum,,,,,x almum   ,,,,,,Sorghum x almum Parodi,Sorghum x almum,,,,,,,Gondwanan,,,,Tussock,,,Hemicryophyte,,,,3.2,Clonal below ground,,,C4,,,,300,1000,25,40,simple,,,,,,,,12675,,,,,no obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,3,3.8,,,,,,,,,,0.0058,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/ePIC
5694,Poales,Poaceae,Poaceae,,Sorghum,,,,,x drummondii   ,sudanense,bicolor subsp. drummondii,,,,Sorghum x drummondii (Steud.) Millsp. & Chase,Sorghum x drummondii,,,,,,,Gondwanan,,,,Tussock,,,Therophyte,,,,3,,,,C4,,,,150,500,8,12,simple,,,,,,,,1950,,,,,no obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,3.5,4.5,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992
5695,Poales,Poaceae,Poaceae,,Spinifex,,,,,hirsutus    ,alterniflorus ,,,,,Spinifex hirsutus Labill.,Spinifex hirsutus,,,,,,,Gondwanan,,,,Tussock,Short Basal,Shrub,Hemicryophyte,,,,0.9,Clonal above ground,,,C4,,,,200,400,5,17,simple,,,,,,,,1980,,,,,no obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,dioecious,hermaphrodite,,,,GrassBase/AusGrass/Watson & Dallwitz 1992/APNI
5696,Poales,Poaceae,Poaceae,,Spinifex,,,,,longifolius    ,,,,,,Spinifex longifolius R.Br.,Spinifex longifolius,,,,,,,Cosmopolitan,,,,Tussock,Short Basal,Shrub,Hemicryophyte,,,,0.8,Clonal above ground,,,C4,,,,150,350,1.5,4,simple,,,,,,,,412.5,,,,,no obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,dioecious,hermaphrodite,,,,AusGrass/Watson & Dallwitz 1992
5697,Poales,Poaceae,Poaceae,,Spinifex,,,,,sericeus    ,hirsutus ,,,,,Spinifex sericeus R.Br.,Spinifex sericeus,,,,,,,Gondwanan,,,,Tussock,,,Hemicryophyte,,,,0.9,Clonal below ground,Clonal above ground,,C4,,,,200,400,4,17,simple,,,,,,,,1890,,,,,no obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.01385,,,Wind,,,dioecious,,,,,GrassBase/AusGrass/Watson & Dallwitz 1992/APNI/ePIC
5698,Poales,Poaceae,Poaceae,,Sporobolus,Vilfa ,Agrostis ,,,actinocladus    ,actinoclada ,,,,,Sporobolus actinocladus (F.Muell.) F.Muell.,Sporobolus actinocladus,,,,,,,Australia,,,,Tussock,,,Therophyte,Hemicryophyte,,,0.8,,,,C4,,,,15,200,3,6,simple,,,,,,,,290.25,,,,,no obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.75,0.8,,,,,,,,,,0.00006,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992/APNI/ePIC
5699,Poales,Poaceae,Poaceae,,Sporobolus,Vilfa ,Agrostis ,,,africanus    ,africana,capensis ,spicata ,elongatus ,indicus ,Sporobolus africanus (Poir.) Robyns & Tournay,Sporobolus africanus,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,1.1,,,,C4,,,,60,400,1,4,simple,,,,,,,,345,,,,,no obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1.1,1.3,,,,,,,,,,0.00019,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992/APNI/ePIC
5700,Poales,Poaceae,Poaceae,,Sporobolus,,,,,australasicus    ,,,,,,Sporobolus australasicus Domin,Sporobolus australasicus,,,,,,,Australia,,,,Tussock,,,Therophyte,Hemicryophyte,,,0.4,,,,C4,,,,30,60,4,8,simple,,,,,,,,162,,,,,no obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.6,0.75,,,,,,,,,,0.0001,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992/ePIC
5701,Poales,Poaceae,Poaceae,,Sporobolus,Vilfa ,,,,caroli    ,subtilis ,lindleyi,pallidus,,,Sporobolus caroli Mez,Sporobolus caroli,,,,,,,Australia,,,,Tussock,,,Therophyte,Hemicryophyte,,,0.75,,,,C4,,,,30,200,3,5,simple,,,,,,,,276,,,,,no obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.5,0.7,,,,,,,,,,0.00005,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992/APNI/ePIC
5702,Poales,Poaceae,Poaceae,,Sporobolus,,,,,contiguus    ,,,,,,Sporobolus contiguus S.T.Blake,Sporobolus contiguus,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,0.7,,,,C4,,,,30,170,2,4,simple,,,,,,,,180,,,,,no obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.65,0.9,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992
5703,Poales,Poaceae,Poaceae,,Sporobolus,Agrostis,Vilfa ,,,coromandelianus    ,coromandeliana ,commutatus ,javensis ,,,Sporobolus coromandelianus (Retz.) Kunth,Sporobolus coromandelianus,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,Hemicryophyte,,,0.3,,,,C4,,,,20,110,2,5,simple,,,,,,,,136.5,,,,,no obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.7,0.9,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992/APNI
5704,Poales,Poaceae,Poaceae,,Sporobolus,,,,,creber    ,indicus var. creber ,,,,,Sporobolus creber De Nardi,Sporobolus creber,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,1.4,Clonal below ground,,,C4,,,,70,450,2,3,simple,,,,,,,,390,,,,,no obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.5,0.85,,,,,,,,,,0.00008,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992/APNI/ePIC
5705,Poales,Poaceae,Poaceae,,Sporobolus,,,,,disjunctus    ,,,,,,Sporobolus disjunctus R.Mills ex B.K.Simon,Sporobolus disjunctus,,,,,,,Queensland,,,,Tussock,,,Hemicryophyte,,,,0.8,,,,C4,,,,100,250,4,8,simple,,,,,,,,630,,,,,no obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.7,0.9,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992
5706,Poales,Poaceae,Poaceae,,Sporobolus,Agrostis,Vilfa ,,,elongatus    ,elongata ,indicus var. elongatus ,,,,Sporobolus elongatus R.Br.,Sporobolus elongatus,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,1,,,,C4,,,,40,500,1,3,simple,,,,,,,,324,,,,,no obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.5,1,,,,,,,,,,0.0001,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992/APNI/ePIC
5707,Poales,Poaceae,Poaceae,,Sporobolus,Agrostis,,,,fertilis    ,indicus var. major ,diandrus var. major ,indicus var. fertilis ,,,Sporobolus fertilis (Steud.) Clayton,Sporobolus fertilis,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,1.6,,,,C4,,,,140,500,1.5,5,simple,,,,,,,,624,,,,,no obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.8,1,,,,,,,,,,0.00016,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992/APNI/ePIC
5708,Poales,Poaceae,Poaceae,,Sporobolus,Vilfa ,,,,jacquemontii    ,indicus var. pyramidalis ,pyramidalis var. jacquemontii ,,,,Sporobolus jacquemontii Kunth,Sporobolus jacquemontii,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,0.75,,,,C4,,,,,400,2.5,3.5,simple,,,,,,,,720,,,,,no obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.8,1,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992/APNI
5709,Poales,Poaceae,Poaceae,,Sporobolus,,,,,laxus    ,indicus var. queenslandicus ,,,,,Sporobolus laxus B.K.Simon,Sporobolus laxus,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,1.5,,,,C4,,,,10,500,0.8,3,simple,,,,,,,,290.7,,,,,no obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,1,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992/APNI
5710,Poales,Poaceae,Poaceae,,Sporobolus,,,,,lenticularis    ,,,,,,Sporobolus lenticularis S.T.Blake,Sporobolus lenticularis,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,Hemicryophyte,,,0.6,,,,C4,,,,50,170,2,4,simple,,,,,,,,198,,,,,no obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,1.5,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,GrassBase/AusGrass/Watson & Dallwitz 1992
