ID,Sp,Ht,Yrs,SDMASS,SLA,N,SDMASS_Int,SLA_Int,N_Int,VegType,Site
752,Beyopa,65,4,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
753,Beyopa,120,41,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
754,Beyopa,130,41,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
755,Beyopa,64,41,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
756,Beyopa,80,13,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
757,Beyopa,120,36,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
758,Beyopa,26,2,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
759,Beyopa,55,8,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
760,Beyopa,165,36,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
761,Beyopa,160,36,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
762,Beyopa,92,33,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
763,Beyopa,70,4,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
764,Beyopa,90,41,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
765,Beyopa,30,8,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
766,Beyopa,50,6,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
767,Beyopa,84,41,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
768,Beyopa,45,6,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
769,Beyopa,110,36,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
770,Beyopa,90,36,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
771,Beyopa,169,36,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
772,Beyopa,25,2,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
773,Beyopa,106,41,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
774,Beyopa,125,33,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
775,Beyopa,65,33,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
776,Beyopa,50,6,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
777,Beyopa,100,4,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
778,Beyopa,NA,15,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
779,Beyopa,80,36,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
780,Beyopa,70,41,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
781,Beyopa,75,6,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
782,Beyopa,80,6,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
783,Beyopa,40,2,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
784,Beyopa,100,41,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
785,Beyopa,110,28,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
786,Beyopa,42,4,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
787,Beyopa,125,28,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
788,Beyopa,80,15,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
789,Beyopa,60,8,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
790,Beyopa,70,41,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
791,Beyopa,115,15,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
792,Beyopa,35,4,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
793,Beyopa,NA,15,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
794,Beyopa,70,4,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
795,Beyopa,45,2,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
796,Beyopa,120,41,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
797,Beyopa,92,15,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
798,Beyopa,108,33,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
799,Beyopa,100,36,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
800,Beyopa,70,15,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
801,Beyopa,41,2,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
802,Beyopa,90,15,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
803,Beyopa,125,28,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
804,Beyopa,55,6,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
805,Beyopa,105,15,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
806,Beyopa,75,15,20.32,3.9,1.57,1.010649386,-0.03587062,-0.38065639,2,MurraySunset
807,Callitris,150,15,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
808,Callitris,450,15,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
809,Callitris,430,6,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
810,Callitris,350,2,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
811,Callitris,460,6,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
812,Callitris,200,4,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
813,Callitris,140,2,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
814,Callitris,600,41,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
815,Callitris,350,41,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
816,Callitris,230,8,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
817,Callitris,350,15,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
818,Callitris,450,6,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
819,Callitris,280,2,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
820,Callitris,180,4,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
821,Callitris,450,41,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
822,Callitris,230,8,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
823,Callitris,380,6,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
824,Callitris,420,2,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
825,Callitris,300,2,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
826,Callitris,200,4,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
827,Callitris,360,15,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
828,Callitris,400,41,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
829,Callitris,220,4,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
830,Callitris,200,8,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
831,Callitris,350,15,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
832,Callitris,220,2,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
833,Callitris,200,2,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
834,Callitris,220,8,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
835,Callitris,180,4,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
836,Callitris,480,6,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
837,Callitris,450,41,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
838,Callitris,210,4,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
839,Callitris,220,2,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
840,Callitris,320,2,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
841,Callitris,230,8,8.93,3.3,0.971,0.341857954,-0.47265453,-1.477116169,2,MurraySunset
842,Codon,500,13,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
843,Codon,400,13,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
844,Codon,400,2,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
845,Codon,560,6,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
846,Codon,750,15,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
847,Codon,360,13,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
848,Codon,350,2,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
849,Codon,260,2,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
850,Codon,420,6,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
851,Codon,340,2,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
852,Codon,750,15,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
853,Codon,550,15,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
854,Codon,500,15,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
855,Codon,240,4,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
856,Codon,300,2,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
857,Codon,380,4,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
858,Codon,400,2,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
859,Codon,300,2,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
860,Codon,750,15,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
861,Codon,380,6,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
862,Codon,250,2,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
863,Codon,600,13,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
864,Codon,340,8,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
865,Codon,100,2,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
866,Codon,400,4,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
867,Codon,260,2,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
868,Codon,340,2,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
869,Codon,410,6,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
870,Codon,220,2,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
871,Codon,0.1,0,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
872,Codon,600,8,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
873,Codon,330,6,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
874,Codon,360,13,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
875,Codon,380,4,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
876,Codon,550,8,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
877,Codon,270,6,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
878,Codon,600,6,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
879,Codon,400,4,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
880,Codon,400,8,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
881,Codon,380,6,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
882,Codon,630,6,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
883,Codon,300,6,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
884,Codon,300,2,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
885,Codon,340,2,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
886,Codon,320,6,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
887,Codon,240,2,2.5,9.4,4.67,-0.570885954,2.48066798,2.888842776,2,MurraySunset
888,Dodbur,70,15,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
889,Dodbur,65,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
890,Dodbur,65,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
891,Dodbur,65,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
892,Dodbur,54,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
893,Dodbur,70,6,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
894,Dodbur,50,15,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
895,Dodbur,50,2,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
896,Dodbur,65,15,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
897,Dodbur,55,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
898,Dodbur,80,15,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
899,Dodbur,70,4,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
900,Dodbur,70,15,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
901,Dodbur,45,2,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
902,Dodbur,55,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
903,Dodbur,50,41,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
904,Dodbur,55,41,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
905,Dodbur,60,41,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
906,Dodbur,50,33,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
907,Dodbur,58,6,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
908,Dodbur,40,6,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
909,Dodbur,60,33,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
910,Dodbur,85,4,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
911,Dodbur,58,6,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
912,Dodbur,65,41,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
913,Dodbur,55,41,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
914,Dodbur,90,4,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
915,Dodbur,60,33,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
916,Dodbur,90,4,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
917,Dodbur,60,13,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
918,Dodbur,65,41,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
919,Dodbur,0.1,0,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
920,Dodbur,58,2,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
921,Dodbur,55,6,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
922,Dodbur,65,33,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
923,Dodbur,55,15,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
924,Dodbur,80,4,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
925,Dodbur,30,33,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
926,Dodbur,45,6,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
927,Dodbur,90,4,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
928,Dodbur,75,33,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
929,Dodbur,65,4,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
930,Dodbur,95,4,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
931,Dodbur,70,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
932,Dodbur,45,36,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
933,Dodbur,57,4,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
934,Dodbur,54,2,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
935,Dodbur,50,4,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
936,Dodbur,85,6,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
937,Dodbur,60,41,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
938,Dodbur,48,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
939,Dodbur,60,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
940,Dodbur,55,15,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
941,Dodbur,65,36,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
942,Dodbur,55,13,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
943,Dodbur,55,2,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
944,Dodbur,80,13,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
945,Dodbur,45,36,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
946,Dodbur,100,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
947,Dodbur,50,33,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
948,Dodbur,55,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
949,Dodbur,55,6,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
950,Dodbur,48,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
951,Dodbur,40,36,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
952,Dodbur,60,41,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
953,Dodbur,45,36,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
954,Dodbur,45,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
955,Dodbur,50,2,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
956,Dodbur,50,13,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
957,Dodbur,50,41,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
958,Dodbur,40,15,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
959,Dodbur,75,41,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
960,Dodbur,64,4,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
961,Dodbur,45,33,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
962,Dodbur,50,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
963,Dodbur,50,15,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
964,Dodbur,75,33,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
965,Dodbur,90,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
966,Dodbur,100,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
967,Dodbur,50,4,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
968,Dodbur,65,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
969,Dodbur,65,6,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
970,Dodbur,50,15,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
971,Dodbur,55,8,8,4.12,1.341,0.25578612,0.11099195,-0.766276689,2,MurraySunset
972,Eregla,20,8,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
973,Eregla,75,4,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
974,Eregla,100,86,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
975,Eregla,90,8,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
976,Eregla,110,8,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
977,Eregla,45,8,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
978,Eregla,45,4,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
979,Eregla,115,36,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
980,Eregla,51,8,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
981,Eregla,110,33,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
982,Eregla,130,41,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
983,Eregla,80,33,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
984,Eregla,70,4,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
985,Eregla,50,4,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
986,Eregla,35,8,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
987,Eregla,110,33,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
988,Eregla,35,4,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
989,Eregla,25,6,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
990,Eregla,100,36,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
991,Eregla,160,36,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
992,Eregla,170,33,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
993,Eregla,130,33,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
994,Eregla,66,4,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
995,Eregla,180,36,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
996,Eregla,33,8,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
997,Eregla,85,6,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
998,Eregla,110,8,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
999,Eregla,50,2,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1000,Eregla,45,4,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1001,Eregla,155,8,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1002,Eregla,80,33,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1003,Eregla,60,4,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1004,Eregla,65,13,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1005,Eregla,70,8,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1006,Eregla,80,6,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1007,Eregla,0.1,0,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1008,Eregla,95,8,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1009,Eregla,45,2,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1010,Eregla,105,8,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1011,Eregla,45,4,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1012,Eregla,110,33,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1013,Eregla,130,15,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1014,Eregla,30,2,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1015,Eregla,100,15,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1016,Eregla,90,33,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1017,Eregla,130,4,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1018,Eregla,50,6,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1019,Eregla,36,8,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1020,Eregla,110,6,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1021,Eregla,95,36,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1022,Eregla,50,2,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1023,Eregla,30,8,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1024,Eregla,50,2,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1025,Eregla,30,2,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1026,Eregla,130,41,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
