src,site-name,plotname,year,date,sample.id,species-name ,Max.height,SLA,Canopy.height,Canopy.width
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2CARINV1,Carex.inversa,0.6,NA,0.49,0.75
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2CARINV2,Carex.inversa,0.46,NA,0.4,0.28
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2CONERU1,Convolvulus.erubescens,0.43,16.41681818,0.43,0.06
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2CONERU2,Convolvulus.erubescens,0.47,12.80832437,0.47,0.27
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2CONERU3,Convolvulus.erubescens,0.59,16.10332378,0.59,0.28
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2DEMVAR1,Desmodium.varians,0.47,15.47069579,0.34,0.12
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2DEMVAR2,Desmodium.varians,0.44,11.61080114,0.36,0.09
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2GREEN FAIRY1,Vulpia.bromoides,0.32,NA,0.32,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2GREEN FAIRY2,Vulpia.bromoides,0.34,NA,0.34,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2GREEN FAIRY3,Vulpia.bromoides,0.33,NA,0.33,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2GREEN FAIRY4,Vulpia.bromoides,0.19,NA,0.19,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2GREEN FAIRY5,Vulpia.bromoides,0.3,NA,0.3,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2GREEN FAIRY6,Vulpia.bromoides,0.23,NA,0.23,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2GREEN FAIRY7,Vulpia.bromoides,0.29,NA,0.29,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2GREEN FAIRY8,Vulpia.bromoides,0.24,NA,0.24,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2PLALAN1,Plantago.lanceolata,0.6,11.93307092,0.29,0.34
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2PLALAN2,Plantago.lanceolata,0.58,14.45468387,0.35,0.24
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2PLALAN3,Plantago.lanceolata,0.64,12.74638573,0.34,0.18
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2POASIE1,Poa.sieberiana,1.07,5.842408628,0.44,0.83
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2SPIKY STEM1,Chondrilla.juncea,0.9,NA,0.73,0.11
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2SPIKY STEM2,Chondrilla.juncea,0.66,NA,0.66,0.16
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2SPIKY STEM3,Chondrilla.juncea,0.77,NA,0.64,0.29
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2SPIKY STEM4,Chondrilla.juncea,0.76,NA,0.635,0.36
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2SPIKYSTEM1,Chondrilla.juncea,NA,12.31335165,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2SPIKYSTEM2,Chondrilla.juncea,NA,15.46587209,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2SPIKYSTEM3,Chondrilla.juncea,NA,8.429756098,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2SPIKYSTEM4,Chondrilla.juncea,NA,14.37038422,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2THETRI1,Themeda.australis,0.95,16.30764641,0.28,0.55
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2THETRI2,Themeda.australis,0.95,16.54110442,0.4,0.4
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2THETRI3,Themeda.australis,0.83,13.4707381,0.4,0.65
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2THETRI4,Themeda.australis,NA,12.21056769,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2TRIARV1,Trifolium.arvense,0.19,NA,0.19,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2TRIARV2,Trifolium.arvense,0.16,NA,0.16,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2TRIARV3,Trifolium.arvense,0.36,NA,0.36,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2TRIARV4,Trifolium.arvense,0.26,NA,0.26,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2TRIARV5,Trifolium.arvense,0.18,NA,0.18,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2TRIARV6,Trifolium.arvense,0.19,NA,0.19,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2TRIARV7,Trifolium.arvense,0.29,NA,0.29,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2TRIARV8,Trifolium.arvense,0.25,NA,0.25,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3AUSSCA1,Austrostipa.scabra,0.56,5.446958982,0.21,0.27
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3AUSSCA2,Austrostipa.scabra,0.34,6.682532699,0.28,0.3
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3CARINV3,Carex.inversa,NA,6.987379135,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3GREEN FAIRY1,Vulpia.bromoides,0.21,NA,0.21,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3GREEN FAIRY2,Vulpia.bromoides,0.27,NA,0.27,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3GREEN FAIRY3,Vulpia.bromoides,0.28,NA,0.28,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3GREEN FAIRY4,Vulpia.bromoides,0.23,NA,0.23,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3GREEN FAIRY5,Vulpia.bromoides,0.24,NA,0.24,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3GREEN FAIRY6,Vulpia.bromoides,0.25,NA,0.25,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3GREEN FAIRY7,Vulpia.bromoides,0.23,NA,0.23,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3GREEN FAIRY8,Vulpia.bromoides,0.26,NA,0.26,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3PLALAN1,Plantago.lanceolata,0.57,11.31660834,0.27,0.365
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3PLALAN2,Plantago.lanceolata,0.42,10.64117256,0.27,0.22
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3PLALAN3,Plantago.lanceolata,0.63,11.78053358,0.3,0.15
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3PLALAN4,Plantago.lanceolata,0.635,11.7767405,0.28,0.23
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3THETRI1,Themeda.australis,0.86,16.4335625,0.27,0.57
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3THETRI2,Themeda.australis,1.05,15.18183274,0.32,0.47
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3THETRI3,Themeda.australis,0.9,15.49981224,0.31,0.7
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-3,2015,15/12/2015,s2-3THETRI4,Themeda.australis,0.79,16.71581818,0.37,0.56
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4AUSBIG1,Austrostipa.bigeniculata,NA,5.327727882,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4AUSBIG2,Austrostipa.bigeniculata,NA,5.281817343,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4AUSBIG3,Austrostipa.bigeniculata,NA,5.032821606,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4AUSBIG4,Austrostipa.bigeniculata,NA,3.834011494,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4AUSSCA1,Austrostipa.scabra,NA,4.172669903,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4AUSSCA2,Austrostipa.scabra,NA,4.26261443,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4BOTMAC1,Bothriochloa.macra,NA,15.87583253,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4BOTMAC2,Bothriochloa.macra,NA,17.57376022,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4BOTMAC3,Bothriochloa.macra,NA,15.05618395,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4BOTMAC4,Bothriochloa.macra,NA,15.84683849,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4HYPPER1,Hypericum.perforatum,NA,16.53945245,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4HYPPER2,Hypericum.perforatum,NA,17.44742021,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4HYPPER3,Hypericum.perforatum,NA,16.30230284,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4HYPPER4,Hypericum.perforatum,NA,17.58028986,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4LOMFIL1,Lomandra.filiformis,NA,6.281719104,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4LOMFIL2,Lomandra.filiformis,NA,6.824722634,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4LOMFIL3,Lomandra.filiformis,NA,9.937705167,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4LOMFIL4,Lomandra.filiformis,NA,1.667301587,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4LOMFIL5,Lomandra.filiformis,NA,2.261734759,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4LOMFIL6,Lomandra.filiformis,NA,2.621529203,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4PLALAN1,Plantago.lanceolata,NA,9.558895371,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4PLALAN3,Plantago.lanceolata,NA,10.54534501,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4PLALAN4,Plantago.lanceolata,NA,7.737950437,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4PLALAN5,Plantago.lanceolata,NA,10.37610765,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-4,2015,15/12/2015,s2-4THETRI2,Themeda.australis,NA,24.53286344,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5CARINV1,Carex.inversa,0.31,8.607392374,0.3,0.14
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5CARINV2,Carex.inversa,0.37,8.082058824,0.37,0.1
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5CARINV3,Carex.inversa,0.41,NA,0.345,0.12
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5CONERU1,Convolvulus.erubescens,0.41,17.17296786,0.37,0.3
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5CONERU2,Convolvulus.erubescens,0.28,14.54632114,0.27,0.33
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5CONERU3,Convolvulus.erubescens,0.35,10.92855802,0.35,0.3
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5CONERU4,Convolvulus.erubescens,0.25,18.55113158,0.25,0.3
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5LOMFIL1,Lomandra.filiformis,NA,6.645318127,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5LOMFIL2,Lomandra.filiformis,NA,4.124079225,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5LOMLON1,Lomandra.filiformis,0.21,NA,0.21,0.26
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5LOMLON2,Lomandra.filiformis,0.2,NA,0.2,0.19
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5PLALAN1,Plantago.lanceolata,0.57,9.12600916,0.31,0.2
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5PLALAN2,Plantago.lanceolata,0.53,10.89730672,0.18,0.14
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5PLALAN3,Plantago.lanceolata,NA,9.558194175,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5POASIE1,Poa.sieberiana,0.93,5.555451482,0.55,0.62
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5POASIE2,Poa.sieberiana,0.995,NA,0.57,0.36
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5SPIKY STEM1,Chondrilla.juncea,0.71,NA,0.62,0.24
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5SPIKY STEM2,Chondrilla.juncea,0.52,NA,0.49,0.2
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5SPIKY STEM3,Chondrilla.juncea,0.55,NA,0.54,0.12
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5SPIKYSTEM1,Chondrilla.juncea,NA,11.42013587,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5SPIKYSTEM2,Chondrilla.juncea,NA,13.96253859,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5SPIKYSTEM3,Chondrilla.juncea,NA,9.865184534,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5SPIKYSTEM4,Chondrilla.juncea,NA,10.96230469,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5THETRI1,Themeda.australis,0.91,13.61861111,0.33,0.46
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5THETRI2,Themeda.australis,0.82,15.18007252,0.36,0.55
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5THETRI3,Themeda.australis,0.79,15.41998611,0.4,0.51
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5THETRI4,Themeda.australis,0.85,12.3906754,0.26,0.59
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5TRIARV1,Trifolium.arvense,0.3,NA,0.3,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5TRIARV2,Trifolium.arvense,0.21,NA,0.21,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5TRIARV3,Trifolium.arvense,0.19,NA,0.19,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5TRIARV4,Trifolium.arvense,0.27,NA,0.27,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5TRIARV5,Trifolium.arvense,0.24,NA,0.24,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5TRIARV6,Trifolium.arvense,0.28,NA,0.28,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5TRIARV7,Trifolium.arvense,0.22,NA,0.22,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-5,2015,15/12/2015,s2-5TRIARV8,Trifolium.arvense,0.25,NA,0.25,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6AUSBIG1,Austrostipa.bigeniculata,1.15,4.997596934,0.26,0.22
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6AUSBIG2,Austrostipa.bigeniculata,0.99,5.360039304,0.32,0.28
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6AUSBIG3,Austrostipa.bigeniculata,0.94,9.111438356,0.36,0.21
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6AUSBIG4,Austrostipa.bigeniculata,0.76,4.426155369,0.22,0.19
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6BOTMAC1,Bothriochloa.macra,0.4,16.28522581,0.15,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6BOTMAC2,Bothriochloa.macra,0.52,13.34406857,0.07,0.16
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6DARK TUSSOCK1,Eragrostis.curvula,0.31,NA,0.23,0.39
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6DARK TUSSOCK2,Eragrostis.curvula,0.49,NA,0.36,0.8
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6HYPPER1,Hypericum.perforatum,0.33,13.3615859,0.31,0.12
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6LOMFIL1,Lomandra.filiformis,0.19,5.63654454,0.19,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6LOMFIL2,Lomandra.filiformis,0.2,6.951255605,0.2,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6LOMFIL3,Lomandra.filiformis,0.31,4.616483791,0.31,0.22
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6LOMFIL4,Lomandra.filiformis,0.23,4.929117944,0.23,0.42
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6LOMFIL5,Lomandra.filiformis,0.27,4.204188288,0.27,0.329
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6PANEFF1,Panicum.effusum,0.22,15.41671199,0.11,0.14
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6PLALAN1,Plantago.lanceolata,0.435,NA,0.13,0.24
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6PLALAN2,Plantago.lanceolata,NA,9.615627202,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6THETRI1,Themeda.australis,0.58,16.2313628,0.22,0.37
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6THETRI2,Themeda.australis,0.76,16.01474623,0.16,0.23
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6THETRI3,Themeda.australis,0.67,15.27822785,0.2,0.42
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6TRIARV1,Trifolium.arvense,0.13,NA,0.13,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6TRIARV2,Trifolium.arvense,0.165,NA,0.165,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6TRIARV3,Trifolium.arvense,0.14,NA,0.14,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6TRIARV4,Trifolium.arvense,0.12,NA,0.12,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6TRIARV5,Trifolium.arvense,0.09,NA,0.09,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-6,2015,15/12/2015,s2-6TRIARV6,Trifolium.arvense,0.13,NA,0.13,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-7,2015,15/12/2015,s2-7BOTMAC1,Bothriochloa.macra,NA,14.28791667,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-7,2015,15/12/2015,s2-7BOTMAC2,Bothriochloa.macra,NA,16.80821983,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-7,2015,15/12/2015,s2-7LOMFIL1,Lomandra.filiformis,NA,5.549709763,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-7,2015,15/12/2015,s2-7LOMFIL2,Lomandra.filiformis,NA,7.171659855,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-7,2015,15/12/2015,s2-7LOMFIL3,Lomandra.filiformis,NA,6.163034873,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-7,2015,15/12/2015,s2-7PANEFF1,Panicum.effusum,NA,13.60263482,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-7,2015,15/12/2015,s2-7PANEFF2,Panicum.effusum,NA,15.76040605,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-7,2015,15/12/2015,s2-7PLALAN1,Plantago.lanceolata,NA,9.814941713,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-7,2015,15/12/2015,s2-7PLALAN2,Plantago.lanceolata,NA,8.874409178,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-7,2015,15/12/2015,s2-7THETRI1,Themeda.australis,NA,14.20654321,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-7,2015,15/12/2015,s2-7THETRI2,Themeda.australis,NA,16.28700246,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-7,2015,15/12/2015,s2-7THETRI3,Themeda.australis,NA,11.72017241,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-7,2015,15/12/2015,s2-7THETRI4,Themeda.australis,NA,12.41522936,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-8,2015,15/12/2015,s2-8AUSBIG1,Austrostipa.bigeniculata,NA,5.309421245,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-8,2015,15/12/2015,s2-8AUSBIG2,Austrostipa.bigeniculata,NA,4.894430577,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-8,2015,15/12/2015,s2-8AUSBIG3,Austrostipa.bigeniculata,NA,5.448255353,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-8,2015,15/12/2015,s2-8AUSBIG4,Austrostipa.bigeniculata,NA,7.327612903,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-8,2015,15/12/2015,s2-8BOTMAC1,Bothriochloa.macra,NA,14.44736443,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-8,2015,15/12/2015,s2-8BOTMAC2,Bothriochloa.macra,NA,8.286993534,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-8,2015,15/12/2015,s2-8PLALAN1,Plantago.lanceolata,NA,9.862505301,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-8,2015,15/12/2015,s2-8PLALAN2,Plantago.lanceolata,NA,9.367188716,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-8,2015,15/12/2015,s2-8PLALAN4,Plantago.lanceolata,NA,10.15205607,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-8,2015,15/12/2015,s2-8SPIKYSTEM2,Chondrilla.juncea,NA,12.61857732,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-8,2015,15/12/2015,s2-8THETRI1,Themeda.australis,NA,16.12705274,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-8,2015,15/12/2015,s2-8THETRI2,Themeda.australis,NA,10.05061256,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-8,2015,15/12/2015,s2-8THETRI3,Themeda.australis,NA,15.39535385,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-8,2015,15/12/2015,s2-8THETRI4,Themeda.australis,NA,16.47319923,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-9,2015,15/12/2015,s2-9AUSSCA1,Austrostipa.scabra,NA,6.603784978,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-9,2015,15/12/2015,s2-9AUSSCA3,Austrostipa.scabra,NA,4.81147877,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-9,2015,15/12/2015,s2-9AUSSCA4,Austrostipa.scabra,NA,6.565727191,NA,NA
