plot.id,species,dune.system,uptake.strategy,specific.uptake.strategy,collection.date,Ca_ug.g.DW,Cu_ug.g.DW,Fe_ug.g.DW,K_ug.g.DW,Mg_ug.g.DW,Mn_ug.g.DW,Mo_ug.g.DW,P_ug.g.DW,S_ug.g.DW,Zn_ug.g.DW,N_ug.g.DW,C_%,CN,senesced_leaf_Ca,senesced_leaf_Cu,senesced_leaf_Fe,senesced_leaf_K,senesced_leaf_Mg,senesced_leaf_Mn,senesced_leaf_Mo,senesced_leaf_P,senesced_leaf_S,senesced_leaf_Zn,senesced_leaf_N
Q.M.31,Lepidosperma squamatum,QM,NM,NA,2/5/12,4209.144981,0.737209948,32.28597156,4508.194276,1844.492805,20.64707869,0.1781732,942.3495952,1186.516433,2.903577708,10425.21891,46.238529,44.35257368,3361.073081,0.521188898,33.36040532,342.2822762,922.2813048,6.502627436,0.70518898,232.5606952,818.0704333,-1.319302522,8475.023
Q.M.31,Melaleuca aff. systena,QM,EM,NA,2/5/12,21491.45328,0.734795238,171.113504,3151.250776,12981.6743,2.797614836,0.41393795,1049.784695,6479.895133,7.928307078,10795.5461,47.44831597,43.95175151,39399.30468,0.400835218,45.43835964,527.1566762,6697.464705,2.021632556,0.17300331,617.0361952,4921.749533,-0.543686012,8107.9586
Q.M.32,Acacia rostellifera ,QM,N fixing,NA,2/5/12,51795.76418,0.494503668,47.53573285,5243.486976,4413.187005,7.935551666,0.740467,885.8784952,17261.97733,2.652735268,17628.78438,45.26736779,25.67809942,47879.20068,0.334751538,59.90437547,1815.794876,2450.766805,3.779667556,0.13627073,422.4643952,18262.27193,-0.496860312,17426.3926
Q.M.32,Acanthocarpus preissii,QM,AM,NA,2/5/12,26207.80428,1.263500788,130.2241661,8549.275076,2967.872505,10.8436407,0.60838392,1745.465095,2358.395833,3.912862208,17975.00515,45.36180589,25.23604612,22951.76618,1.206252768,362.9002519,1202.716976,1755.060405,5.949664056,0.39671548,1487.959795,1653.035433,7.418639928,16730.944
Q.M.32,Conostylis candicans subsp. calcicola,QM,NM,NA,2/5/12,18374.10888,0.659968148,93.91182148,1364.649776,2318.329305,118.904071,0.59044485,361.5584952,1105.335733,2.463564328,11636.32555,45.91769384,39.46064729,18782.38378,0.823702428,202.8181259,466.4774762,1249.315005,51.17924494,0.42050527,236.9196952,1220.754633,0.309834108,17468.0222
Q.M.32,Lepidosperma squamatum,QM,NM,NA,2/5/12,3707.311781,0.70621443800000006,25.71032945,6252.897776,1096.162805,50.8067258,0.03527565,336.2421952,993.3744333,2.874842248,8273.32813,46.2156315,55.86099179,3467.9391,0.7899375,54.1876,591.0907,592.084575,18.22795,NA,128.0784875,995.0414875,2.8405,9219.0157
Q.M.32,Melaleuca aff. systena,QM,EM,NA,2/5/12,20113.76918,0.586926638,92.60305077,4815.078176,10561.8785,9.238911806,0.80501819,629.4153952,7193.584933,3.152794088,9504.29431,47.88430777,50.38176031,34788.98378,0.565856718,73.82645737,1870.937776,7087.421005,5.625965156,0.52601334,1468.945995,9175.118333,-1.458280332,8490.7079
Q.M.33,Acacia rostellifera ,QM,N fixing,NA,2/5/12,55333.62018,0.717384718,66.71670293,7564.616876,4453.783005,10.90185681,1.0234256,802.9646952,17104.22193,4.480957368,19932.50581,44.67621246,22.41374611,33277.32468,0.326097478,55.75391227,3349.103776,1807.505305,5.783824116,0.27935835,371.2592952,10736.60333,-0.747761352,12516.8449
Q.M.33,Acanthocarpus preissii,QM,AM,NA,2/5/12,12389.87858,25.81987408,87.67033015,4521.103976,2558.058205,8.408806916,0.20930307,2134.947395,1964.405133,18.77249159,19654.76691,46.64926551,23.7343265,18226.31328,0.762780088,130.78684,1048.987176,1559.726105,5.895405916,0.58931683,2061.943995,1847.289033,-0.702761882,12689.1091
Q.M.33,Conostylis candicans subsp. calcicola,QM,NM,NA,2/5/12,15659.51708,0.493457158,73.35915487,5209.704376,2465.893305,25.9438609,0.05266107,348.8974952,1160.910733,6.267470458,9146.69499,45.89451795,50.17606689,19864.954,0.5514375,159.1132,551.5488,1128.220975,37.12765,NA,150.4335875,1205.367788,2.4235,9442.3811
Q.M.33,Lepidosperma squamatum,QM,NM,NA,2/5/12,4188.691581,0.389904538,22.82649035,1831.379676,1424.552805,15.76366225,0.29330276,229.3405952,790.0573333,0.896954348,8796.15139,45.67621896,51.92750438,4289.8996,0.9090375,33.4324,542.364,729.749375,10.25775,0.118828571,148.9148875,731.7229875,4.796,8146.8963
Q.M.33,Melaleuca aff. systena,QM,EM,NA,2/5/12,17334.03378,0.396981848,48.98216625,2530.451376,5385.312905,4.022929676,0.20708626,814.1808952,5533.122333,1.474482028,8518.70653,47.4303422,55.67786849,28089.48578,0.286444778,45.10360578,834.1134762,3455.279005,2.420320386,0.1429993,439.3456952,4513.963633,-1.265876952,6692.0275
Q.M.7,Acanthocarpus preissii,QM,AM,NA,1/5/12,14681.31588,1.566540198,153.0416021,4144.333476,3041.461605,3.057758706,0.28669609,1221.731395,1787.236133,2.776908308,14678.8827,46.73939724,31.8412499,17455.07048,1.231348148,229.0135666,1332.011676,2180.123305,4.721838576,0.35401023,1454.666495,2122.334533,1.139478478,14366.2164
Q.M.7,Conostylis candicans subsp. calcicola,QM,NM,NA,1/5/12,21054.83288,1.308426808,68.31078873,8203.063676,2318.092905,21.73631317,0.12757705,399.5109952,1015.085933,1.341685568,11854.56603,44.39348645,37.44842816,14356.30938,1.081690138,141.5151584,574.8509762,1428.374605,23.6511455,0.72346671,195.6623952,1208.114333,2.723152988,11486.033
Q.M.7,Lepidosperma squamatum,QM,NM,NA,1/5/12,6064.147681,1.673129418,23.48907063,5752.805376,1138.083105,15.35277675,0.85904904,217.9282952,1110.124533,2.797522338,6954.90619,45.88629866,65.97687652,5919.3295,0.9457375,41.6916,467.0177,597.803175,12.88235,NA,113.0773875,686.2999875,2.5105,4766.3442
Q.M.7,Melaleuca aff. systena,QM,EM,NA,1/5/12,17258.52908,2.044044988,113.8269578,5159.115676,9254.905605,5.361435626,0.32152518,689.3970952,6261.765733,3.582604318,8955.97271,48.07771689,53.68229499,23312.67088,0.676034458,79.40426584,1082.736776,5263.378605,3.549401936,0.53052024,677.6584952,4335.780133,-1.304032022,5342.1713
Q.M.8,Acacia rostellifera ,QM,N fixing,NA,2/5/12,43450.72798,1.085890068,51.50474872,6470.426076,4119.640205,2.942644096,2.52738956,463.7391952,16468.36113,1.238969178,15124.72308,42.40794254,28.03882246,45285.52268,1.504062088,74.38308607,1278.965276,2264.729605,3.006649336,3.3665914,335.0585952,16147.96293,-1.473394832,13623.6184
Q.M.8,Acanthocarpus preissii,QM,AM,NA,2/5/12,9486.235281,1.795357718,184.6896044,5714.114276,1354.521105,3.070190656,0.62727317,689.7760952,1689.046933,6.365937998,17267.041,46.65867961,27.0218155,14821.40118,1.343733578,293.6090577,1059.948176,1847.481905,4.475094616,0.56623816,438.4701952,2067.525533,0.524452418,11466.0596
Q.M.8,Conostylis candicans subsp. calcicola,QM,NM,NA,2/5/12,8647.622881,0.644319988,69.39890474,4780.472676,1904.211205,49.89564861,1.14306945,232.5635952,769.7361333,1.745739458,9792.89348,45.1769621,46.13239408,17536.9046,0.7012375,175.3699,663.9971,1783.217575,59.70575,2.512828571,132.0193875,1182.233588,3.4809,9954.869
Q.M.8,Lepidosperma squamatum,QM,NM,NA,2/5/12,4407.834581,0.723401798,33.53360278,5601.993576,1335.038405,19.06024707,1.46241334,263.0834952,920.7050333,3.322788698,7208.94823,46.08631551,63.92931956,3826.9966,0.6975375,42.3463,1709.6993,636.149275,12.02915,NA,107.3555875,839.9277875,3.3729,6337.8308
Q.M.8,Melaleuca aff. systena,QM,EM,NA,2/5/12,11954.48978,0.626188368,71.75847767,1930.014976,6205.045205,4.026611636,0.64857826,361.9583952,4321.474033,1.474196618,9118.60749,48.99835059,53.73446619,25443.61628,0.587014828,86.93694399,1135.460276,5446.079205,4.979146056,0.6316446,367.4862952,3807.259333,-0.985072622,6836.0124
Q.O.11,Acacia rostellifera ,QO,N fixing,NA,21/3/12,77583.65498,1.456282348,229.9229349,3162.333876,4923.124505,62.91332352,0.2447242,814.0240952,15700.67783,2.282036898,17062.56492,41.40075125,24.26408423,79274.0753,0.3455375,87.584,1203.3961,2874.846975,43.84085,0.067428571,147.0865875,15377.23599,1.7414,14713.5439
Q.O.11,Acanthocarpus preissii,QO,AM,NA,21/3/12,21069.54628,1.529308968,134.5819566,11477.64268,3203.197805,6.178544416,0.65723591,788.1650952,2792.359933,4.500039278,20172.38698,45.60585595,22.60806121,18509.45278,0.952694598,145.9682127,1675.553076,1530.605505,3.944076256,0.69965937,421.7854952,2119.950833,1.298828738,13707.5549
Q.O.11,Conostylis candicans subsp. calcicola,QO,NM,NA,21/3/12,13447.95668,0.612225178,89.01594986,9261.229576,1765.368905,223.864305,0.23205046,301.7912952,1166.316633,3.310175898,9406.50249,44.91581607,47.74975197,17923.5631,0.6481375,168.4627,1028.3612,1077.341475,209.59975,NA,83.6431875,1067.548388,4.3028,7529.5647
Q.O.11,Lepidosperma squamatum,QO,NM,NA,21/3/12,9790.542581,0.810765188,33.91749105,6128.132276,827.9051048,81.24638839,1.05566984,261.1684952,1732.723333,2.159273258,8025.94556,44.26221006,55.14890396,6476.6919,0.4575375,55.6509,262.066,407.373775,32.66995,NA,46.6283875,978.1251875,10.0696,4516.0565
Q.O.11,Melaleuca aff. systena,QO,EM,NA,21/3/12,16263.38688,1.600893788,129.5648405,5426.538376,6285.363005,11.45281276,0.36120301,492.2622952,4015.009133,4.324213668,9777.06176,46.80484275,47.87209483,28000.40238,0.578050628,262.2272555,1525.528976,3268.467105,14.14750649,0.45944496,221.7253952,3848.365633,1.565538058,10553.3565
Q.O.14,Acacia rostellifera ,QO,N fixing,NA,21/3/12,57061.74518,0.427915158,125.3359337,6186.806076,2960.448205,3.566634766,0.15007514,782.4630952,12945.91403,3.634107998,17344.57075,42.47981719,24.49170856,61971.70228,0.357192098,143.8099007,1342.624576,2241.547805,1.757329006,0.26102889,184.8630952,13611.48023,-0.133396302,15368.6555
Q.O.14,Acanthocarpus preissii,QO,AM,NA,21/3/12,12954.72838,0.800540228,135.9302406,11441.62148,2114.045905,8.489139116,0.06340875,888.4688952,2260.323333,3.132981838,16669.37128,45.95302081,27.56733895,17349.34578,0.771391318,171.5199306,2639.172876,1926.527605,5.769404376,0.77667919,693.8665952,1887.710733,-0.824837712,12547.9587
Q.O.14,Conostylis candicans subsp. calcicola,QO,NM,NA,21/3/12,15984.37308,0.567394618,72.5926694,10023.25078,2055.897605,98.33160529,0.76313646,274.9712952,1068.926233,1.507622338,9068.63887,44.77184707,49.36997459,16394.9732,0.6824375,184.0848,1112.1341,943.398775,91.27655,NA,117.9287875,977.9157875,2.2275,11916.6329
Q.O.14,Lepidosperma squamatum,QO,NM,NA,21/3/12,8828.159881,0.630401738,27.6840546,4093.360876,848.9785048,161.8475646,0.68983908,254.6701952,862.4149333,2.882505178,7900.64275,44.01993031,55.71689763,5167.2816,0.4643375,51.5752,384.8002,533.430975,31.20215,NA,77.6571875,911.3848875,2.5818,5837.3165
Q.O.14,Melaleuca aff. systena,QO,EM,NA,21/3/12,11935.43358,1.178082588,70.162115,5533.044276,6566.031305,18.5601885,-0.00327486,587.2423952,3344.430033,21.96404587,11532.3881,47.03551766,40.78558338,18990.79058,0.556544058,118.0723809,1451.410976,3812.982005,18.11939132,0.09105682,246.0994952,3854.393933,-1.709763822,6185.6266
Q.O.15,Acacia rostellifera ,QO,N fixing,NA,21/3/12,57547.80858,0.383247668,79.75075644,4164.841176,4424.954705,4.323293156,0.42486573,516.3433952,19200.85093,1.012738368,14019.5581,42.33519297,30.19723779,49782.80808,0.474649488,53.88653536,1694.048376,2707.973005,3.002937526,0.16256564,278.2145952,20283.07133,-1.588289582,11086.366
Q.O.15,Acanthocarpus preissii,QO,AM,NA,21/3/12,18266.59748,0.796864048,128.27343,11575.14728,4056.794105,4.436113426,0.35890191,1115.329595,2401.001133,4.442588248,18031.87591,45.52243576,25.24553518,18092.05088,1.951085828,128.2350525,1680.155676,2382.887005,2.827713236,0.30336315,488.5581952,1751.972233,-0.193537942,16287.5049
Q.O.15,Conostylis candicans subsp. calcicola,QO,NM,NA,21/3/12,12019.45088,0.513164188,92.78407496,7560.339276,1585.512805,86.94269488,0.17270517,325.3949952,934.4205333,1.359341658,9919.86295,45.7798682,46.14969825,15909.0497,0.4661375,138.3403,516.7561,1007.871475,85.57445,0.178428571,128.4581875,1067.161288,2.1276,12506.9515
Q.O.15,Lepidosperma squamatum,QO,NM,NA,21/3/12,9321.907281,0.632364998,31.81318791,4512.290976,869.4832048,71.19614447,0.31018514,207.2976952,1063.089433,2.169656898,6815.84075,45.0958167,66.16324873,4141.1802,0.5265375,49.237,175.5302,334.890075,10.87925,NA,59.6370875,763.3263875,1.8161,6913.7945
Q.O.15,Melaleuca aff. systena,QO,EM,NA,21/3/12,14685.20018,0.384506668,97.62578349,4656.349776,9426.147005,6.818953356,0.41350537,519.6231952,4183.760433,3.916566178,10381.0218,46.8240746,45.10545833,40704.44498,1.122518548,315.0650118,1589.363576,5563.254205,12.05537456,0.42637048,518.4928952,3009.771733,1.215941308,8396.4861
Q.O.17,Acacia rostellifera ,QO,N fixing,NA,21/3/12,65454.85458,0.760988468,573.0372943,2958.345376,6068.163205,5.176150776,0.33466492,542.9725952,12599.21523,6.359570718,14056.39588,41.56490229,29.57009937,65478.68568,0.667189338,330.6681744,1062.810876,4370.919205,1.939894116,0.19327136,164.4730952,12161.51813,3.910659148,10421.845
Q.O.17,Acanthocarpus preissii,QO,AM,NA,21/3/12,14849.16798,0.537169798,185.5447804,11007.28818,2257.693405,3.901970416,0.24997151,637.1795952,1860.616733,3.512125468,15769.20313,45.77506431,29.02814044,17885.55408,0.533992178,220.4194962,1666.527476,2275.239605,3.313449986,0.00288854,331.7993952,2001.050533,0.268588358,10466.4342
Q.O.17,Conostylis candicans subsp. calcicola,QO,NM,NA,21/3/12,14265.12828,0.760948958,119.5470686,7093.497276,1569.375705,83.14881886,0.18821426,306.9015952,993.4415333,3.678606638,9956.2799900000009,44.69017772,44.8864212,20464.88458,0.826069258,283.7025118,1188.383976,1022.503705,70.03275169,0.20137022,165.3576952,1253.892333,0.170861098,10538.4309
Q.O.17,Lepidosperma squamatum,QO,NM,NA,21/3/12,7420.887081,1.055753328,30.67158514,5814.029676,690.4619048,82.08975129,0.34189612,244.7737952,1086.135633,2.802961868,7814.94906,45.17947178,57.81160111,5741.9569,0.5255375,59.2633,287.0576,381.149675,29.09935,0.087828571,59.3594875,792.4020875,2.6122,7617.0618
Q.O.17,Melaleuca aff. systena,QO,EM,NA,21/3/12,17743.77668,0.729051268,146.1414563,3636.157376,7383.729405,6.337088276,0.12692238,516.0396952,2973.512233,3.179530788,9259.84956,47.38592483,51.1735364,37212.10308,0.592757428,133.1405347,1152.433676,5761.488005,4.597162566,0.14119223,405.5159952,4965.358433,-1.303141372,6304.7177
Q.O.20,Acacia rostellifera ,QO,N fixing,NA,21/3/12,56462.58888,0.892031178,131.2768671,5300.641976,3811.452305,24.90352031,0.50451921,817.5502952,21802.53213,3.642390298,18497.25226,43.80430218,23.68151851,52596.54388,0.381209738,68.66436294,965.9188762,3149.105105,23.51681383,0.63698815,174.3615952,22558.91383,-0.221372432,10755.2887
Q.O.20,Acanthocarpus preissii,QO,AM,NA,21/3/12,13164.07668,1.915345328,93.17396099,9099.802776,2775.877205,6.240934696,0.79650079,659.0530952,2004.392033,2.695454418,12521.01488,45.8422268,36.61222931,14488.08098,1.396971178,119.9892903,1726.507076,2209.352805,3.884514766,0.63530542,269.1544952,1720.486733,-1.658432452,8783.5052
Q.O.20,Conostylis candicans subsp. calcicola,QO,NM,NA,21/3/12,12291.05128,0.475555388,110.1697944,6432.101676,1496.334005,67.20473676,0.26470427,241.5369952,961.5124333,1.352217628,8517.74743,46.36036532,54.42796429,12748.9628,0.4001375,118.5263,420.2764,859.528175,80.87785,NA,84.7606875,1005.943688,2.0051,8501.2526
Q.O.20,Lepidosperma squamatum,QO,NM,NA,21/3/12,8621.759181,0.753280888,38.99506244,6043.492876,945.4741048,109.700463,0.94262767,280.2782952,1228.170033,3.776607848,9514.83063,45.42117325,47.7372378,6053.3713,0.4468375,61.3258,279.8786,392.646875,21.76195,NA,69.1391875,724.0031875,2.3176,5203.8096
Q.O.20,Melaleuca aff. systena,QO,EM,NA,21/3/12,10478.59608,0.719152518,83.37279135,4338.350276,6120.775005,10.04101998,0.30617604,527.0894952,2991.942533,3.512109608,10160.56486,48.04602718,47.28676786,42747.95938,0.627809228,189.9601432,941.9813762,3916.374205,11.64229796,0.41337027,440.1975952,3236.801633,2.619365168,8463.7236
Q.O.22,Acacia rostellifera ,QO,N fixing,NA,22/3/12,56478.22348,0.342374688,56.78551268,6812.251076,4873.515705,3.751580086,0.24977924,596.9333952,13671.05743,2.972510488,15483.88391,45.10003537,29.12708182,63378.8651,0.0994375,69.9223,1748.0046,2236.294475,2.73575,0.166528571,136.7184875,10351.53009,2.0051,15271.0721
Q.O.22,Acanthocarpus preissii,QO,AM,NA,22/3/12,18119.63998,0.962818198,144.3617819,8421.428076,3184.400005,5.892640306,0.19960545,984.1438952,2333.346633,4.314488328,16153.70596,46.95426512,29.06717829,16914.79048,1.052059768,127.1249744,1895.656576,2250.520305,4.016144226,0.48376446,428.9177952,1709.970933,0.340289848,10970.51
