taxon_name,plant_growth_form,growth_habit,parasitic,life_history,regen_strategy,growth_medium,sex_type,partially_woody
Calandrinia granulifera,NA,erect decumbent,NA,annual,NA,NA,NA,NA
Calandrinia polyandra,NA,erect decumbent,NA,annual,NA,NA,NA,NA
Calandrinia ptychosperma,NA,prostrate decumbent,NA,annual,NA,NA,NA,NA
Calandrinia pumila,NA,prostrate,NA,annual,NA,NA,NA,NA
Calandrinia remota,herb,rosette,NA,annual,NA,NA,NA,NA
Calandrinia reticulata,herb,NA,NA,annual,NA,NA,NA,NA
Calandrinia sphaerophylla,NA,erect,NA,annual,NA,NA,NA,NA
Calandrinia stagnensis,NA,prostrate,NA,annual,NA,NA,NA,NA
Claytonia,herb,NA,NA,annual,NA,NA,NA,NA
Claytonia perfoliata,NA,NA,NA,NA,NA,NA,NA,NA
Montia,herb,prostrate tufted,NA,annual perennial,NA,NA,NA,NA
Montia australasica,herb,prostrate,NA,perennial,rhizome,NA,NA,NA
Montia fontana,herb,tufted erect,NA,annual,NA,NA,NA,NA
Portulaca,herb,prostrate erect,NA,annual perennial,NA,NA,NA,NA
Portulaca filifolia,herb,erect,NA,annual,NA,NA,NA,NA
Portulaca intraterranea,herb,prostrate decumbent,NA,annual perennial,NA,NA,NA,NA
Portulaca oleracea,herb,prostrate decumbent,NA,annual,NA,NA,NA,NA
Basellaceae,herb,NA,NA,perennial,rhizome,NA,NA,NA
Anredera,NA,NA,NA,annual perennial,rhizome,NA,NA,NA
Anredera cordifolia,climber,NA,NA,NA,NA,NA,NA,NA
Caryophyllaceae,herb,NA,NA,annual biennial perennial,NA,NA,NA,NA
Agrostemma,herb,NA,NA,annual,NA,NA,NA,NA
Agrostemma githago,NA,NA,NA,NA,NA,NA,NA,NA
Arenaria,herb,NA,NA,annual biennial,NA,NA,NA,NA
Cerastium,herb,NA,NA,annual,NA,NA,NA,NA
Cerastium semidecandrum,NA,NA,NA,NA,NA,NA,NA,NA
Cerastium diffusum,NA,NA,NA,annual,NA,NA,NA,NA
Cerastium glomeratum,NA,erect decumbent,NA,annual,NA,NA,NA,NA
Colobanthus,herb,tufted,NA,NA,NA,NA,NA,NA
Colobanthus apetalus,NA,tufted,NA,perennial,NA,NA,NA,NA
Gypsophila,herb,NA,NA,annual,NA,NA,NA,NA
Gypsophila australis,NA,NA,NA,NA,NA,NA,NA,NA
Herniaria,herb,procumbent,NA,NA,NA,NA,NA,NA
Herniaria hirsuta,NA,NA,NA,annual,NA,NA,NA,NA
Minuartia,herb,NA,NA,annual,NA,NA,NA,NA
Minuartia hybrida,NA,erect,NA,NA,NA,NA,NA,NA
Moenchia,herb,NA,NA,annual,NA,NA,NA,NA
Moenchia erecta,NA,erect,NA,annual,NA,NA,NA,NA
Paronychia,herb,erect procumbent,NA,annual perennial,NA,NA,NA,NA
Paronychia argentea,NA,prostrate,NA,perennial,NA,NA,NA,NA
Paronychia brasiliana,herb,prostrate,NA,annual perennial,NA,NA,NA,NA
Petrorhagia,herb,erect,NA,annual,NA,NA,NA,NA
Petrorhagia velutina,NA,erect,NA,annual,NA,NA,NA,NA
Petrorhagia nanteuilii,NA,erect,NA,annual,NA,NA,NA,NA
Polycarpaea,herb,NA,NA,NA,NA,NA,NA,NA
Polycarpaea arida,NA,erect procumbent,NA,perennial,NA,NA,NA,NA
Polycarpaea spirostylis,herb,NA,NA,perennial,NA,NA,NA,NA
Polycarpon,NA,NA,NA,NA,NA,NA,NA,NA
Polycarpon tetraphyllum,NA,prostrate erect spreading,NA,annual biennial perennial,NA,NA,NA,NA
Sagina,herb,erect procumbent,NA,annual perennial,NA,NA,NA,NA
Sagina apetala,NA,tufted erect,NA,annual,NA,NA,NA,NA
Sagina maritima,NA,tufted erect procumbent,NA,annual,NA,NA,NA,NA
Sagina procumbens,herb,dense mat_forming,NA,perennial,NA,NA,NA,NA
Scleranthus,herb,NA,NA,annual perennial,NA,NA,NA,NA
Scleranthus diander,herb,tufted,NA,perennial,NA,NA,NA,NA
Scleranthus minusculus,NA,NA,NA,annual,NA,NA,NA,NA
Scleranthus pungens,herb,NA,NA,perennial,NA,NA,NA,NA
Silene,herb,NA,NA,annual biennial,NA,NA,NA,NA
Silene apetala,NA,NA,NA,annual,NA,NA,NA,NA
Silene schafta,NA,NA,NA,perennial,NA,NA,NA,NA
Silene conica,NA,NA,NA,annual,NA,NA,NA,NA
Lychnis coronaria,NA,erect,NA,NA,NA,NA,NA,NA
Silene dichotoma,NA,NA,NA,annual biennial,NA,NA,NA,NA
Silene dioica,herb,NA,NA,biennial perennial,NA,NA,dioecious,NA
Silene gallica,NA,NA,NA,annual,NA,NA,NA,NA
Silene gallica gallica,NA,NA,NA,NA,NA,NA,NA,NA
Silene gallica quinquevulnera,NA,erect,NA,annual,NA,NA,NA,NA
Silene pratensis,NA,NA,NA,annual perennial,NA,NA,NA,NA
Silene nocturna,NA,erect,NA,annual,NA,NA,NA,NA
Silene vulgaris,NA,NA,NA,perennial,NA,NA,NA,NA
Spergula,herb,NA,NA,annual,NA,NA,NA,NA
Spergula arvensis,herb,NA,NA,NA,NA,NA,NA,NA
Spergularia,herb,NA,NA,annual biennial perennial,NA,NA,NA,NA
Spergularia marina,herb,NA,NA,annual biennial perennial,NA,NA,NA,NA
Spergularia rubra,herb,NA,NA,annual perennial,NA,NA,NA,NA
Spergularia diandra,herb,NA,NA,annual perennial,NA,NA,NA,NA
Spergularia media,NA,NA,NA,biennial perennial,NA,NA,NA,NA
Stellaria,herb,NA,NA,annual perennial,NA,NA,NA,NA
Stellaria palustris,herb,NA,NA,perennial,NA,NA,NA,NA
Stellaria palustris palustris,NA,NA,NA,perennial,NA,NA,NA,NA
Stellaria caespitosa,herb,NA,NA,annual,NA,NA,NA,NA
Stellaria palustris tenella,herb,NA,NA,annual perennial,NA,NA,NA,NA
Stellaria filiformis,herb,NA,NA,annual,NA,NA,NA,NA
Stellaria media,NA,NA,NA,annual,NA,NA,NA,NA
Stellaria multiflora,herb,prostrate,NA,annual,NA,NA,NA,NA
Stellaria pallida,NA,NA,NA,annual,NA,NA,NA,NA
Stellaria pungens,herb,NA,NA,perennial,NA,NA,NA,NA
Vaccaria,NA,NA,NA,annual,NA,NA,NA,NA
Vaccaria hispanica,NA,erect,NA,annual,NA,NA,NA,NA
Chenopodiaceae,shrub herb,NA,NA,NA,NA,NA,NA,NA
Atriplex,shrub herb,NA,NA,annual perennial,NA,NA,dioecious monoecious,NA
Atriplex acutibractea,shrub,NA,NA,NA,NA,NA,monoecious,NA
Atriplex acutibractea acutibractea,NA,NA,NA,NA,NA,NA,NA,NA
Atriplex leptocarpa,NA,decumbent,NA,short_lived_perennial annual,NA,NA,monoecious,NA
Atriplex acutibractea karoniensis,NA,NA,NA,NA,NA,NA,NA,NA
Atriplex acutiloba,NA,NA,NA,short_lived_perennial perennial,NA,NA,monoecious,NA
Atriplex angulata,NA,NA,NA,annual perennial,NA,NA,monoecious,NA
Atriplex australasica,NA,erect spreading,NA,annual,NA,NA,monoecious,NA
Atriplex cinerea,shrub,erect spreading,NA,NA,NA,NA,dioecious monoecious,NA
Atriplex cordifolia,NA,NA,NA,short_lived_perennial annual,NA,NA,monoecious,NA
Atriplex crassipes,herb,erect decumbent,NA,NA,NA,NA,monoecious,NA
Atriplex muelleri,herb,erect spreading,NA,NA,NA,NA,NA,NA
Atriplex cryptocarpa,shrub,NA,NA,NA,NA,NA,monoecious,NA
Atriplex eardleyae,herb,erect decumbent,NA,perennial,NA,NA,monoecious,NA
Atriplex eichleri,NA,erect decumbent,NA,short_lived_perennial annual,NA,NA,monoecious,NA
Atriplex elachophylla,NA,erect,NA,perennial,NA,NA,NA,NA
Atriplex fissivalvis,herb,open,NA,annual,NA,NA,monoecious,NA
Atriplex holocarpa,herb,NA,NA,short_lived_perennial annual,NA,NA,monoecious,NA
Atriplex spongiosa,NA,NA,NA,short_lived_perennial annual,NA,NA,monoecious,NA
Atriplex incrassata,shrub,NA,NA,NA,NA,NA,dioecious,NA
Atriplex nummularia,shrub,erect,NA,NA,NA,NA,dioecious,NA
Atriplex nummularia omissa,shrub,NA,NA,NA,NA,NA,NA,NA
Atriplex intermedia,NA,sprawling,NA,short_lived_perennial annual,NA,NA,monoecious,NA
Atriplex kochiana,NA,erect,NA,short_lived_perennial annual,NA,NA,monoecious,NA
Atriplex sturtii,NA,spreading,NA,short_lived_perennial annual,NA,NA,monoecious,NA
Atriplex limbata,NA,erect,NA,perennial,NA,NA,monoecious,NA
Atriplex lindleyi,NA,NA,NA,short_lived_perennial annual,NA,NA,monoecious,NA
Atriplex lindleyi conduplicata,NA,NA,NA,NA,NA,NA,NA,NA
Atriplex lindleyi inflata,NA,NA,NA,NA,NA,NA,NA,NA
Atriplex lindleyi lindleyi,NA,NA,NA,NA,NA,NA,NA,NA
Atriplex lindleyi quadripartita,NA,NA,NA,NA,NA,NA,NA,NA
Atriplex lobativalvis,herb,prostrate,NA,NA,NA,NA,monoecious,NA
Atriplex macropterocarpa,herb,NA,NA,annual,NA,NA,NA,NA
Atriplex morrisii,NA,NA,NA,NA,NA,NA,NA,NA
Atriplex nessorhina,herb,NA,NA,short_lived_perennial annual,NA,NA,monoecious,NA
Atriplex nummularia nummularia,shrub,NA,NA,NA,NA,NA,NA,NA
Atriplex nummularia spathulata,shrub,erect,NA,NA,NA,NA,NA,NA
Atriplex obconica,NA,NA,NA,NA,NA,NA,NA,NA
Atriplex paludosa,shrub,erect decumbent,NA,NA,NA,NA,dioecious,NA
Atriplex paludosa cordata,shrub,erect,NA,NA,NA,NA,NA,NA
Atriplex paludosa paludosa,shrub,decumbent,NA,NA,NA,NA,NA,NA
Atriplex papillata,herb,prostrate spreading,NA,short_lived_perennial annual,NA,NA,monoecious,NA
Atriplex prostrata,herb,prostrate erect,NA,annual,NA,NA,monoecious,NA
Atriplex pseudocampanulata,herb,spreading,NA,NA,NA,NA,monoecious,NA
Atriplex pumilio,NA,prostrate decumbent,NA,perennial,NA,NA,monoecious,NA
Atriplex quadrivalvata,NA,NA,NA,short_lived_perennial annual,NA,NA,monoecious,NA
Atriplex quadrivalvata quadrivalvata,NA,NA,NA,NA,NA,NA,NA,NA
Atriplex quadrivalvata sessilifolia,NA,NA,NA,NA,NA,NA,NA,NA
Atriplex quinii,herb,NA,NA,perennial,NA,NA,monoecious,NA
Atriplex rhagodioides,shrub,NA,NA,NA,NA,NA,dioecious,NA
Atriplex semibaccata,herb,prostrate spreading decumbent,NA,perennial,NA,NA,NA,woody_root
Atriplex stipitata,shrub,erect,NA,NA,NA,NA,dioecious,NA
Atriplex suberecta,herb,prostrate sprawling,NA,NA,NA,NA,monoecious,NA
Atriplex turbinata,NA,NA,NA,short_lived_perennial annual,NA,NA,monoecious,NA
Atriplex velutinella,NA,erect,NA,short_lived_perennial,NA,NA,monoecious,NA
Atriplex vesicaria,shrub,erect decumbent,NA,NA,NA,NA,dioecious,NA
Atriplex vesicaria appendiculata,shrub,erect,NA,NA,NA,NA,NA,NA
Atriplex vesicaria calcicola,NA,NA,NA,NA,NA,NA,NA,NA
Atriplex vesicaria macrocystidia,shrub,NA,NA,NA,NA,NA,NA,NA
Atriplex vesicaria variabilis,shrub,erect,NA,NA,NA,NA,NA,NA
Beta,herb,NA,NA,annual biennial perennial,NA,NA,NA,NA
Beta vulgaris,herb,NA,NA,biennial,NA,NA,NA,NA
Chenopodium,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Chenopodium album,herb,NA,NA,perennial,NA,NA,NA,NA
Chenopodium auricomum,shrub,NA,NA,NA,NA,NA,NA,NA
Chenopodium curvispicatum,shrub,NA,NA,NA,NA,NA,NA,NA
Rhagodia spinescens,shrub,NA,NA,NA,NA,NA,NA,NA
Chenopodium desertorum,herb,prostrate erect,NA,annual perennial,NA,NA,NA,NA
Chenopodium desertorum anidiophyllum,NA,erect,NA,perennial,NA,NA,NA,NA
Chenopodium desertorum desertorum,herb,erect,NA,NA,NA,NA,NA,NA
Chenopodium desertorum microphyllum,NA,prostrate decumbent,NA,perennial,NA,NA,NA,NA
Chenopodium desertorum rectum,NA,erect,NA,perennial,NA,NA,NA,NA
Chenopodium erosum,NA,erect,NA,annual,NA,NA,NA,NA
Chenopodium gaudichaudianum,shrub,scrambling,NA,NA,NA,NA,NA,NA
Chenopodium glaucum,NA,prostrate erect,NA,annual,NA,NA,NA,NA
Chenopodium murale,NA,erect,NA,annual,NA,NA,NA,NA
Chenopodium nitrariaceum,NA,NA,NA,NA,NA,NA,NA,NA
Chenopodium opulifolium,NA,NA,NA,NA,NA,NA,NA,NA
Chenopodium vulvaria,NA,spreading,NA,annual,NA,NA,NA,NA
Dissocarpus,NA,NA,NA,perennial,NA,NA,NA,woody_base
Dissocarpus biflorus,NA,NA,NA,perennial,NA,NA,NA,NA
Dissocarpus biflorus biflorus,NA,NA,NA,NA,NA,NA,NA,NA
Dissocarpus biflorus villosus,NA,NA,NA,NA,NA,NA,NA,NA
Dissocarpus fontinalis,NA,NA,NA,perennial,NA,NA,NA,NA
Dissocarpus latifolius,NA,NA,NA,perennial,NA,NA,NA,NA
Dissocarpus paradoxus,shrub,erect decumbent,NA,NA,NA,NA,NA,NA
Dysphania,herb,NA,NA,short_lived_perennial annual,NA,NA,NA,NA
Chenopodium cristatum,NA,prostrate,NA,annual,NA,NA,NA,NA
Dysphania glomulifera,NA,prostrate,NA,short_lived_perennial annual,NA,NA,NA,NA
Dysphania glomulifera eremaea,NA,NA,NA,NA,NA,NA,NA,NA
Dysphania glomulifera glomulifera,NA,NA,NA,NA,NA,NA,NA,NA
Dysphania kalpari,NA,prostrate decumbent,NA,annual,NA,NA,NA,NA
Chenopodium melanocarpum,NA,prostrate,NA,annual,NA,NA,NA,NA
Chenopodium multifidum,herb,prostrate erect,NA,perennial,NA,NA,NA,NA
Dysphania plantaginella,NA,prostrate,NA,annual,NA,NA,NA,NA
Dysphania platycarpa,NA,prostrate,NA,annual,NA,NA,NA,NA
Chenopodium pumilio,NA,spreading,NA,short_lived_perennial annual,NA,NA,NA,NA
Dysphania rhadinostachya,NA,NA,NA,annual,NA,NA,NA,NA
Dysphania simulans,NA,decumbent,NA,annual,NA,NA,NA,NA
Chenopodium truncatum,NA,prostrate,NA,annual,NA,NA,NA,NA
Einadia,herb,NA,NA,perennial,NA,NA,NA,NA
Einadia nutans,NA,scrambling,NA,perennial,NA,NA,NA,NA
Einadia nutans eremaea,NA,scrambling,NA,perennial,NA,NA,NA,NA
Einadia nutans nutans,NA,NA,NA,NA,NA,NA,NA,NA
Einadia nutans oxycarpa,subshrub,scrambling,NA,NA,NA,NA,NA,NA
Einadia polygonoides,NA,spreading,NA,perennial,NA,NA,NA,NA
Enchylaena,shrub,NA,NA,NA,NA,NA,NA,NA
Enchylaena tomentosa,shrub,NA,NA,NA,NA,NA,NA,NA
Enchylaena tomentosa glabra,NA,NA,NA,NA,NA,NA,NA,NA
Enchylaena tomentosa tomentosa,NA,erect decumbent,NA,NA,NA,NA,NA,NA
Eremophea,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophea spinosa,shrub,NA,NA,NA,NA,NA,NA,NA
Eriochiton,shrub,NA,NA,NA,NA,NA,NA,NA
Eriochiton sclerolaenoides,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana,shrub herb,NA,NA,perennial,NA,NA,NA,NA
Maireana aphylla,shrub,NA,NA,NA,NA,NA,dioecious,NA
Maireana appressa,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana astrotricha,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana brevifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana campanulata,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana cannonii,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana carnosa,NA,erect,NA,perennial,NA,NA,NA,NA
Maireana ciliata,NA,erect decumbent,NA,perennial,NA,NA,NA,woody_base
Maireana coronata,NA,erect decumbent,NA,perennial,NA,NA,NA,woody_base
Maireana decalvans,shrub,tufted bushy,NA,NA,NA,NA,NA,NA
Maireana enchylaenoides,herb,NA,NA,perennial,NA,NA,NA,NA
Maireana eriantha,shrub,NA,NA,NA,NA,NA,dioecious,NA
Maireana erioclada,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana excavata,NA,decumbent,NA,perennial,NA,NA,NA,NA
Maireana georgei,shrub,compact,NA,NA,NA,NA,NA,NA
Maireana integra,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana lanosa,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana lobiflora,herb,decumbent,NA,perennial,NA,NA,NA,NA
Maireana luehmannii,NA,NA,NA,perennial,NA,NA,NA,NA
Maireana melanocarpa,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana microcarpa,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana oppositifolia,shrub,compact,NA,NA,NA,NA,dioecious,NA
Maireana ovata,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana pentagona,NA,prostrate decumbent,NA,perennial,NA,NA,NA,woody_base
Maireana pentatropis,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana planifolia,shrub,open,NA,NA,NA,NA,NA,NA
Maireana pyramidata,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana radiata,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana rohrlachii,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana schistocarpa,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana scleroptera,NA,prostrate erect,NA,perennial,NA,NA,NA,woody_base
Maireana sedifolia,shrub,compact,NA,NA,NA,NA,dioecious,NA
Maireana spongiocarpa,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana suaedifolia,shrub,tufted spreading open,NA,NA,NA,NA,NA,NA
Maireana tomentosa,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana trichoptera,NA,erect,NA,perennial,NA,NA,NA,NA
Maireana triptera,shrub,compact,NA,NA,NA,NA,NA,NA
Maireana turbinata,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana villosa,shrub,open,NA,NA,NA,NA,NA,NA
Malacocera,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Malacocera albolanata,shrub,NA,NA,NA,NA,NA,NA,NA
Malacocera biflora,shrub,NA,NA,NA,NA,NA,NA,NA
Malacocera gracilis,herb,erect,NA,annual perennial,NA,NA,NA,NA
Malacocera tricornis,shrub,erect,NA,NA,NA,NA,NA,NA
Monolepis,herb,NA,NA,annual,NA,NA,NA,NA
Monolepis spathulata,NA,decumbent,NA,annual,NA,NA,NA,NA
Neobassia,shrub,NA,NA,NA,NA,NA,NA,NA
Neobassia proceriflora,shrub,NA,NA,NA,NA,NA,NA,NA
Osteocarpum,herb,NA,NA,perennial,NA,NA,NA,NA
Osteocarpum acropterum,NA,NA,NA,perennial,NA,NA,NA,NA
Osteocarpum acropterum acropterum,NA,NA,NA,NA,NA,NA,NA,NA
Osteocarpum acropterum deminutum,NA,NA,NA,NA,NA,NA,NA,NA
Osteocarpum dipterocarpum,NA,NA,NA,perennial,NA,NA,NA,NA
Osteocarpum pentapterum,NA,NA,NA,perennial,NA,NA,NA,NA
Osteocarpum salsuginosum,NA,NA,NA,perennial,NA,NA,NA,NA
Rhagodia,shrub,NA,NA,NA,NA,NA,dioecious,NA
Rhagodia candolleana,shrub,spreading,NA,NA,NA,NA,NA,NA
Rhagodia candolleana argentea,shrub,NA,NA,NA,NA,NA,NA,NA
Rhagodia candolleana candolleana,NA,NA,NA,NA,NA,NA,NA,NA
Rhagodia crassifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Rhagodia drummondii,shrub,open scrambling,NA,NA,NA,NA,NA,NA
Rhagodia eremaea,shrub,NA,NA,NA,NA,NA,NA,NA
Rhagodia parabolica,shrub,NA,NA,NA,NA,NA,NA,NA
Rhagodia preissii,shrub,NA,NA,NA,NA,NA,NA,NA
Rhagodia ulicina,NA,dense,NA,NA,NA,NA,NA,NA
Sarcocornia blackiana,NA,erect decumbent,NA,perennial,NA,NA,NA,NA
Sarcocornia quinqueflora,NA,erect caespitose decumbent,NA,perennial,NA,NA,NA,NA
Salsola,shrub herb,NA,NA,NA,NA,NA,NA,NA
Salsola kali,NA,erect,NA,annual,NA,NA,NA,NA
Scleroblitum,herb,NA,NA,NA,NA,NA,NA,NA
Scleroblitum atriplicinum,herb,NA,NA,NA,NA,NA,NA,NA
Sclerolaena,shrub herb,NA,NA,perennial,NA,NA,NA,NA
Threlkeldia diffusa,NA,prostrate erect,NA,perennial,NA,NA,NA,NA
Sclerolaena articulata,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena bicornis,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena bicuspis,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena birchii,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena blackiana,herb,NA,NA,NA,NA,NA,NA,NA
Sclerochlamys brachyptera,shrub,decumbent,NA,NA,NA,NA,NA,NA
Sclerolaena brevifolia,shrub,erect,NA,NA,NA,NA,NA,NA
Sclerolaena calcarata,NA,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena clelandii,NA,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena constricta,NA,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena convexula,NA,erect,NA,perennial,NA,NA,NA,NA
Sclerolaena costata,NA,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena cuneata,NA,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena decurrens,shrub,dense,NA,NA,NA,NA,NA,NA
Sclerolaena deserticola,NA,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena muricata,NA,NA,NA,annual perennial,NA,NA,NA,NA
Sclerolaena diacantha,NA,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena divaricata,NA,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena eriacantha,NA,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena fontinalis,NA,compact,NA,perennial,NA,NA,NA,NA
Sclerolaena glabra,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena holtiana,NA,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena intricata,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena johnsonii,NA,bushy,NA,annual perennial,NA,NA,NA,NA
Sclerolaena lanicuspis,NA,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena limbata,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena longicuspis,NA,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena muricata muricata,NA,NA,NA,NA,NA,NA,NA,NA
Sclerolaena muricata semiglabra,NA,NA,NA,NA,NA,NA,NA,NA
Sclerolaena muricata villosa,NA,NA,NA,NA,NA,NA,NA,NA
Sclerolaena obliquicuspis,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena parallelicuspis,NA,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena parviflora,NA,erect,NA,perennial,NA,NA,NA,NA
Sclerolaena patenticuspis,NA,NA,NA,perennial,NA,NA,NA,NA
Stelligera endecaspinis,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena symoniana,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena tatei,NA,NA,NA,perennial,NA,NA,dioecious,NA
Sclerolaena tricuspis,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena uniflora,herb,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena ventricosa,NA,compact,NA,perennial,NA,NA,NA,NA
Suaeda,shrub herb,NA,NA,NA,NA,NA,NA,NA
Suaeda aegyptiaca,NA,erect decumbent,NA,annual perennial,NA,NA,NA,NA
Suaeda australis,NA,NA,NA,perennial,NA,NA,NA,NA
Suaeda baccifera,NA,procumbent,NA,short_lived_perennial annual,NA,NA,NA,NA
Tecticornia,NA,NA,NA,short_lived_perennial annual,NA,NA,NA,NA
Sclerostegia arbuscula,shrub,NA,NA,NA,NA,NA,NA,NA
Halosarcia cupuliformis,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerostegia disarticulata,shrub,NA,NA,NA,NA,NA,NA,NA
Halosarcia flabelliformis,NA,NA,NA,perennial,NA,NA,NA,NA
Halosarcia fontinalis,shrub,NA,NA,NA,NA,NA,NA,NA
Halosarcia halocnemoides,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Halosarcia halocnemoides halocnemoides,NA,NA,NA,NA,NA,NA,NA,NA
Halosarcia halocnemoides longispicata,NA,NA,NA,NA,NA,NA,NA,NA
Halosarcia halocnemoides tenuis,NA,NA,NA,NA,NA,NA,NA,NA
Halosarcia indica,shrub,erect decumbent,NA,perennial,NA,NA,NA,NA
Halosarcia indica bidens,shrub,NA,NA,NA,NA,NA,NA,NA
Halosarcia indica leiostachya,shrub,erect decumbent,NA,NA,NA,NA,NA,NA
Halosarcia lepidosperma,shrub,erect,NA,NA,NA,NA,NA,NA
Halosarcia lylei,shrub,erect,NA,NA,NA,NA,NA,NA
Sclerostegia medullosa,shrub,NA,NA,NA,NA,NA,NA,NA
Halosarcia nitida,shrub,NA,NA,NA,NA,NA,NA,NA
Halosarcia pergranulata,shrub herb,erect spreading decumbent,NA,perennial,NA,NA,NA,NA
Halosarcia pergranulata divaricata,shrub,erect,NA,NA,NA,NA,NA,NA
Halosarcia pergranulata elongata,NA,erect decumbent,NA,perennial,NA,NA,NA,NA
Halosarcia pergranulata pergranulata,shrub,erect,NA,NA,NA,NA,NA,NA
Halosarcia pluriflora,shrub,NA,NA,NA,NA,NA,NA,NA
Halosarcia pruinosa,shrub,NA,NA,NA,NA,NA,NA,NA
Halosarcia pterygosperma,shrub,spreading,NA,NA,NA,NA,NA,NA
Halosarcia syncarpa,shrub,erect decumbent,NA,NA,NA,NA,NA,NA
Sclerostegia tenuis,shrub,NA,NA,NA,NA,NA,NA,NA
Pachycornia triandra,shrub,NA,NA,NA,NA,NA,NA,NA
Halosarcia undulata,shrub,NA,NA,NA,NA,NA,NA,NA
Tecticornia verrucosa,NA,NA,NA,short_lived_perennial annual,NA,NA,NA,woody_base
Threlkeldia,NA,NA,NA,perennial,NA,NA,NA,NA
Threlkeldia inchoata,NA,NA,NA,perennial,NA,NA,NA,NA
Amaranthaceae,shrub herb,NA,NA,NA,NA,NA,NA,NA
Aerva,herb,prostrate erect,NA,perennial,NA,NA,NA,NA
Aerva javanica,shrub,NA,NA,NA,NA,NA,NA,NA
Alternanthera,herb,prostrate erect,NA,annual perennial,NA,NA,NA,NA
Alternanthera angustifolia,herb,NA,NA,annual,NA,NA,NA,NA
Alternanthera denticulata,herb,NA,NA,annual,NA,NA,NA,NA
Alternanthera nana,herb,NA,NA,annual,NA,NA,NA,NA
Alternanthera nodiflora,herb,NA,NA,annual,NA,NA,NA,NA
Alternanthera pungens,herb,NA,NA,annual perennial,NA,NA,NA,NA
Amaranthus,herb,NA,NA,annual,NA,NA,NA,NA
Amaranthus albus,NA,erect procumbent,NA,annual,NA,NA,NA,NA
Amaranthus caudatus,NA,erect,NA,annual,NA,NA,NA,NA
Amaranthus mitchellii,NA,erect,NA,annual,NA,NA,NA,NA
Amaranthus cruentus,NA,erect,NA,annual,NA,NA,NA,NA
Amaranthus hybridus,NA,erect,NA,annual,NA,NA,NA,NA
Amaranthus paniculatus,NA,erect,NA,annual,NA,NA,NA,NA
Amaranthus deflexus,NA,procumbent,NA,perennial,NA,NA,NA,NA
Amaranthus graecizans,NA,erect,NA,annual,NA,NA,NA,NA
Amaranthus grandiflorus,NA,erect,NA,annual,NA,NA,NA,NA
Amaranthus interruptus,NA,erect decumbent,NA,annual,NA,NA,NA,NA
Amaranthus macrocarpus,NA,erect,NA,annual,NA,NA,NA,NA
