NDat,Taxon,AuthTax,Family,Order,Character,Reference,Character_state,Value,Min,Max,Notes,User,Date,User_update,Date_update,FullRef,WeblinkRef,trait_value,taxa_to_keep
127048,Ornduffia calthifolia,(F.Muell.) Tippery & Les,Menyanthaceae,Asterales,412. Placentation (D1),"Lundberg J, Bremer K. 2003. A phylogenetic study of the order Asterales using one morphological and three molecular data sets. International Journal of Plant Sciences 164: 553-578. http://www.jstor.org/stable/full/10.1086/374829",412. Placentation (D1): (3) parietal,NA,NA,NA,NA,Kristel Schoonderwoerd,9-Jul-13,NA,NA,"Lundberg J, Bremer K. 2003. A phylogenetic study of the order Asterales using one morphological and three molecular data sets. International Journal of Plant Sciences 164: 553-578.",http://www.jstor.org/stable/full/10.1086/374829,412. Placentation (D1): (3) parietal,1
179324,Ornduffia calthifolia,(F.Muell.) Tippery & Les,Menyanthaceae,Asterales,230. Perianth phyllotaxy (D1),"Kadereit G. 2006. Menyanthaceae. In: Kubitzki K, ed. The families and genera of vascular plants VIII. Berlin: Springer-Verlag, 599-604.",230. Perianth phyllotaxy (D1): (0) whorled,NA,NA,NA,NA,Elisabeth Reyes,17-Mar-15,NA,NA,"Kadereit G. 2006. Menyanthaceae. In: Kubitzki K, ed. The families and genera of vascular plants VIII. Berlin: Springer-Verlag, 599-604.",NA,230. Perianth phyllotaxy (D1): (0) whorled,1
127592,Ornduffia calthifolia,(F.Muell.) Tippery & Les,Menyanthaceae,Asterales,234. Perianth differentiation (D1),"Lundberg J, Bremer K. 2003. A phylogenetic study of the order Asterales using one morphological and three molecular data sets. International Journal of Plant Sciences 164: 553-578. http://www.jstor.org/stable/full/10.1086/374829","234. Perianth differentiation (D1): (1) marked differentiation, outer sepaloid, inner petaloid",NA,NA,NA,NA,Kristel Schoonderwoerd,9-Jul-13,NA,NA,"Lundberg J, Bremer K. 2003. A phylogenetic study of the order Asterales using one morphological and three molecular data sets. International Journal of Plant Sciences 164: 553-578.",http://www.jstor.org/stable/full/10.1086/374829,"234. Perianth differentiation (D1): (1) marked differentiation, outer sepaloid, inner petaloid",1
190089,Ornduffia calthifolia,(F.Muell.) Tippery & Les,Menyanthaceae,Asterales,330. Androecium structural phyllotaxy (D1),"Tippery NP, Les DH. 2009. A new genus and new combinations in Australian Villarsia (Menyanthaceae). Novon 19: 404–411.",330. Androecium structural phyllotaxy (D1): (0) whorled,NA,NA,NA,NA,Maria von Balthazar,25-Nov-15,NA,NA,"Tippery NP, Les DH. 2009. A new genus and new combinations in Australian Villarsia (Menyanthaceae). Novon 19: 404–411.",NA,330. Androecium structural phyllotaxy (D1): (0) whorled,1
119028,Oryza sativa,L.,Poaceae,Poales,100. Floral structural sex (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,100. Floral structural sex (D1): (0) bisexual,NA,NA,NA,NA,Laetitia Carrive,3-Jul-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,100. Floral structural sex (D1): (0) bisexual,1
119172,Oryza sativa,L.,Poaceae,Poales,305. Filament (D1),"Matsui T, Kagata H. 2003. Characteristics of floral organs related to reliable self?pollination in rice (Oryza sativa L.). Annals of Botany 91: 473-477. http://aob.oxfordjournals.org/content/91/4/473.short",305. Filament (D1): (2) long and narrow,NA,NA,NA,NA,Laetitia Carrive,3-Jul-13,NA,NA,"Matsui T, Kagata H. 2003. Characteristics of floral organs related to reliable self?pollination in rice (Oryza sativa L.). Annals of Botany 91: 473-477.",http://aob.oxfordjournals.org/content/91/4/473.short,305. Filament (D1): (2) long and narrow,1
119106,Oryza sativa,L.,Poaceae,Poales,404. Style differentiation (D1),"Nagasawa N, Miyoshi M, Kitano H, Satoh H, Nagato Y. 1996. Mutations associated with floral organ number in rice. Planta 198: 627–633. http://link.springer.com/article/10.1007/BF00262651",404. Style differentiation (D1): (1) present (length and shape unknown),NA,NA,NA,See photograph of the wild type,Laetitia Carrive,3-Jul-13,Hervé Sauquet,16-Jan-20,"Nagasawa N, Miyoshi M, Kitano H, Satoh H, Nagato Y. 1996. Mutations associated with floral organ number in rice. Planta 198: 627–633.",http://link.springer.com/article/10.1007/BF00262651,404. Style differentiation (D1): (1) present (length and shape unknown),1
192076,Oryza sativa,L.,Poaceae,Poales,207. Symmetry of perianth (D1),Yoshida H. 2012. Is the lodicule a petal: molecular evidence? Plant Science 184: 121-128. DOI: 10.1016/j.plantsci.2011.12.016,207. Symmetry of perianth (D1): (2) zygomorphic,NA,NA,NA,going with the Whipple et al (2007) suggestion of lodicules as equivalent to petals,Elisabeth Reyes,16-Dec-15,NA,NA,Yoshida H. 2012. Is the lodicule a petal: molecular evidence? Plant Science 184: 121-128.,DOI: 10.1016/j.plantsci.2011.12.016,207. Symmetry of perianth (D1): (2) zygomorphic,1
119176,Oryza sativa,L.,Poaceae,Poales,312. Anther attachment (D1),"Matsui T, Kagata H. 2003. Characteristics of floral organs related to reliable self?pollination in rice (Oryza sativa L.). Annals of Botany 91: 473-477. http://aob.oxfordjournals.org/content/91/4/473.short",312. Anther attachment (D1): (0) basifixed,NA,NA,NA,NA,Laetitia Carrive,3-Jul-13,NA,NA,"Matsui T, Kagata H. 2003. Characteristics of floral organs related to reliable self?pollination in rice (Oryza sativa L.). Annals of Botany 91: 473-477.",http://aob.oxfordjournals.org/content/91/4/473.short,312. Anther attachment (D1): (0) basifixed,1
119152,Oryza sativa,L.,Poaceae,Poales,313. Anther dehiscence (D1),"Matsui T, Kagata H. 2003. Characteristics of floral organs related to reliable self?pollination in rice (Oryza sativa L.). Annals of Botany 91: 473-477. http://aob.oxfordjournals.org/content/91/4/473.short",313. Anther dehiscence (D1): (1) poricidal,NA,NA,NA,NA,Laetitia Carrive,3-Jul-13,NA,NA,"Matsui T, Kagata H. 2003. Characteristics of floral organs related to reliable self?pollination in rice (Oryza sativa L.). Annals of Botany 91: 473-477.",http://aob.oxfordjournals.org/content/91/4/473.short,313. Anther dehiscence (D1): (1) poricidal,1
119107,Oryza sativa,L.,Poaceae,Poales,314. Connective extension (apical) (D1),"Nagasawa N, Miyoshi M, Kitano H, Satoh H, Nagato Y. 1996. Mutations associated with floral organ number in rice. Planta 198: 627–633. http://link.springer.com/article/10.1007/BF00262651",314. Connective extension (apical) (D1): (0) absent,NA,NA,NA,See photograph of the wild type,Laetitia Carrive,3-Jul-13,NA,NA,"Nagasawa N, Miyoshi M, Kitano H, Satoh H, Nagato Y. 1996. Mutations associated with floral organ number in rice. Planta 198: 627–633.",http://link.springer.com/article/10.1007/BF00262651,314. Connective extension (apical) (D1): (0) absent,1
205440,Oryza sativa,L.,Poaceae,Poales,5002. Aperture shape (D1),"Buchner R. & Weber M. (2000 onwards). PalDat - a palynological database: Descriptions, illustrations, identification, and information retrieval.
Published on the Internet http://www.paldat.org. http://www.paldat.org/http://www.paldat.org/",5002. Aperture shape (D1): (1) pore,NA,NA,NA,NA,Béatrice Albert,13-Mar-17,NA,NA,"Buchner R. & Weber M. (2000 onwards). PalDat - a palynological database: Descriptions, illustrations, identification, and information retrieval.
Published on the Internet http://www.paldat.org",http://www.paldat.org/,5002. Aperture shape (D1): (1) pore,1
193480,Oryza sativa,L.,Poaceae,Poales,230. Perianth phyllotaxy (D1),Yoshida H. 2012. Is the lodicule a petal: molecular evidence? Plant Science 184: 121-128. DOI: 10.1016/j.plantsci.2011.12.016,230. Perianth phyllotaxy (D1): (0) whorled,NA,NA,NA,NA,Elisabeth Reyes,14-Jan-16,NA,NA,Yoshida H. 2012. Is the lodicule a petal: molecular evidence? Plant Science 184: 121-128.,DOI: 10.1016/j.plantsci.2011.12.016,230. Perianth phyllotaxy (D1): (0) whorled,1
193482,Oryza sativa,L.,Poaceae,Poales,234. Perianth differentiation (D1),Yoshida H. 2012. Is the lodicule a petal: molecular evidence? Plant Science 184: 121-128. DOI: 10.1016/j.plantsci.2011.12.016,234. Perianth differentiation (D1): (0) undifferentiated,NA,NA,NA,NA,Elisabeth Reyes,14-Jan-16,Andrea López,26-Jan-21,Yoshida H. 2012. Is the lodicule a petal: molecular evidence? Plant Science 184: 121-128.,DOI: 10.1016/j.plantsci.2011.12.016,234. Perianth differentiation (D1): (0) undifferentiated,1
84654,Paulownia tomentosa,(Thunb.) Steud.,Paulowniaceae,Lamiales,100. Floral structural sex (D1),http://www.efloras.org/flora_page.aspx?flora_id=1,100. Floral structural sex (D1): (0) bisexual,NA,NA,NA,NA,Charlotte Prieu,27-Mar-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=1,100. Floral structural sex (D1): (0) bisexual,1
84062,Paulownia tomentosa,(Thunb.) Steud.,Paulowniaceae,Lamiales,305. Filament (D1),"Erbar C, Gülden C. 2011. Ontogeny of the flowers in Paulownia tomentosa – A contribution to the recognition of the resurrected monogeneric family Paulowniaceae. Flora 206: 205-218.",305. Filament (D1): (2) long and narrow,NA,NA,NA,NA,Charlotte Prieu,26-Mar-13,Maria von Balthazar,12-Nov-15,"Erbar C, Gülden C. 2011. Ontogeny of the flowers in Paulownia tomentosa – A contribution to the recognition of the resurrected monogeneric family Paulowniaceae. Flora 206: 205-218.",NA,305. Filament (D1): (2) long and narrow,1
188955,Paulownia tomentosa,(Thunb.) Steud.,Paulowniaceae,Lamiales,311. Anther orientation (D1),"Erbar C, Gülden C. 2011. Ontogeny of the flowers in Paulownia tomentosa – A contribution to the recognition of the resurrected monogeneric family Paulowniaceae. Flora 206: 205-218.",311. Anther orientation (D1): (0) introrse,NA,NA,NA,NA,Maria von Balthazar,12-Nov-15,NA,NA,"Erbar C, Gülden C. 2011. Ontogeny of the flowers in Paulownia tomentosa – A contribution to the recognition of the resurrected monogeneric family Paulowniaceae. Flora 206: 205-218.",NA,311. Anther orientation (D1): (0) introrse,1
188958,Paulownia tomentosa,(Thunb.) Steud.,Paulowniaceae,Lamiales,400. Gynoecium phyllotaxy (D1),"Erbar C, Gülden C. 2011. Ontogeny of the flowers in Paulownia tomentosa – A contribution to the recognition of the resurrected monogeneric family Paulowniaceae. Flora 206: 205-218.",400. Gynoecium phyllotaxy (D1): (0) one whorl,NA,NA,NA,NA,Maria von Balthazar,12-Nov-15,NA,NA,"Erbar C, Gülden C. 2011. Ontogeny of the flowers in Paulownia tomentosa – A contribution to the recognition of the resurrected monogeneric family Paulowniaceae. Flora 206: 205-218.",NA,400. Gynoecium phyllotaxy (D1): (0) one whorl,1
188959,Paulownia tomentosa,(Thunb.) Steud.,Paulowniaceae,Lamiales,404. Style differentiation (D1),"Erbar C, Gülden C. 2011. Ontogeny of the flowers in Paulownia tomentosa – A contribution to the recognition of the resurrected monogeneric family Paulowniaceae. Flora 206: 205-218.","404. Style differentiation (D1): (5) present, long and narrow",NA,NA,NA,NA,Maria von Balthazar,12-Nov-15,NA,NA,"Erbar C, Gülden C. 2011. Ontogeny of the flowers in Paulownia tomentosa – A contribution to the recognition of the resurrected monogeneric family Paulowniaceae. Flora 206: 205-218.",NA,"404. Style differentiation (D1): (5) present, long and narrow",1
84673,Paulownia tomentosa,(Thunb.) Steud.,Paulowniaceae,Lamiales,207. Symmetry of perianth (D1),http://www.efloras.org/flora_page.aspx?flora_id=1,207. Symmetry of perianth (D1): (2) zygomorphic,NA,NA,NA,NA,Charlotte Prieu,27-Mar-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=1,207. Symmetry of perianth (D1): (2) zygomorphic,1
84001,Paulownia tomentosa,(Thunb.) Steud.,Paulowniaceae,Lamiales,102. Ovary position (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,102. Ovary position (D1): (0) superior,NA,NA,NA,NA,Charlotte Prieu,26-Mar-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,102. Ovary position (D1): (0) superior,1
188956,Paulownia tomentosa,(Thunb.) Steud.,Paulowniaceae,Lamiales,312. Anther attachment (D1),"Erbar C, Gülden C. 2011. Ontogeny of the flowers in Paulownia tomentosa – A contribution to the recognition of the resurrected monogeneric family Paulowniaceae. Flora 206: 205-218.",312. Anther attachment (D1): (0) basifixed,NA,NA,NA,NA,Maria von Balthazar,12-Nov-15,NA,NA,"Erbar C, Gülden C. 2011. Ontogeny of the flowers in Paulownia tomentosa – A contribution to the recognition of the resurrected monogeneric family Paulowniaceae. Flora 206: 205-218.",NA,312. Anther attachment (D1): (0) basifixed,1
84074,Paulownia tomentosa,(Thunb.) Steud.,Paulowniaceae,Lamiales,412. Placentation (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,412. Placentation (D1): (0) axile,NA,NA,NA,NA,Charlotte Prieu,26-Mar-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,412. Placentation (D1): (0) axile,1
84676,Paulownia tomentosa,(Thunb.) Steud.,Paulowniaceae,Lamiales,313. Anther dehiscence (D1),http://www.efloras.org/flora_page.aspx?flora_id=1,313. Anther dehiscence (D1): (0) longitudinal slit,NA,NA,NA,NA,Charlotte Prieu,27-Mar-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=1,313. Anther dehiscence (D1): (0) longitudinal slit,1
188957,Paulownia tomentosa,(Thunb.) Steud.,Paulowniaceae,Lamiales,314. Connective extension (apical) (D1),"Erbar C, Gülden C. 2011. Ontogeny of the flowers in Paulownia tomentosa – A contribution to the recognition of the resurrected monogeneric family Paulowniaceae. Flora 206: 205-218.",314. Connective extension (apical) (D1): (0) absent,NA,NA,NA,NA,Maria von Balthazar,12-Nov-15,NA,NA,"Erbar C, Gülden C. 2011. Ontogeny of the flowers in Paulownia tomentosa – A contribution to the recognition of the resurrected monogeneric family Paulowniaceae. Flora 206: 205-218.",NA,314. Connective extension (apical) (D1): (0) absent,1
151621,Paulownia tomentosa,(Thunb.) Steud.,Paulowniaceae,Lamiales,5002. Aperture shape (D1),"Buchner R. & Weber M. (2000 onwards). PalDat - a palynological database: Descriptions, illustrations, identification, and information retrieval.
Published on the Internet http://www.paldat.org. http://www.paldat.org/http://www.paldat.org/",5002. Aperture shape (D1): (2) colporus,NA,NA,NA,NA,Béatrice Albert,28-May-14,NA,NA,"Buchner R. & Weber M. (2000 onwards). PalDat - a palynological database: Descriptions, illustrations, identification, and information retrieval.
Published on the Internet http://www.paldat.org",http://www.paldat.org/,5002. Aperture shape (D1): (2) colporus,1
84661,Paulownia tomentosa,(Thunb.) Steud.,Paulowniaceae,Lamiales,230. Perianth phyllotaxy (D1),http://www.efloras.org/flora_page.aspx?flora_id=1,230. Perianth phyllotaxy (D1): (0) whorled,NA,NA,NA,NA,Charlotte Prieu,27-Mar-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=1,230. Perianth phyllotaxy (D1): (0) whorled,1
84667,Paulownia tomentosa,(Thunb.) Steud.,Paulowniaceae,Lamiales,234. Perianth differentiation (D1),http://www.efloras.org/flora_page.aspx?flora_id=1,"234. Perianth differentiation (D1): (1) marked differentiation, outer sepaloid, inner petaloid",NA,NA,NA,NA,Charlotte Prieu,27-Mar-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=1,"234. Perianth differentiation (D1): (1) marked differentiation, outer sepaloid, inner petaloid",1
84052,Paulownia tomentosa,(Thunb.) Steud.,Paulowniaceae,Lamiales,330. Androecium structural phyllotaxy (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,330. Androecium structural phyllotaxy (D1): (0) whorled,NA,NA,NA,NA,Charlotte Prieu,26-Mar-13,Charlotte Prieu,26-Mar-13,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,330. Androecium structural phyllotaxy (D1): (0) whorled,1
118272,Pennantia corymbosa,J.R.Forst. & G.Forst.,Pennantiaceae,Apiales,100. Floral structural sex (D1),"Gardner RO, de Lange PJ. 2002. Revision of Pennantia (Icacinaceae), a small isolated genus of Southern Hemisphere trees. Journal of the Royal Society of New Zealand 32: 669–695.",100. Floral structural sex (D1): (1) incompletely unisexual,NA,NA,NA,NA,Amy Leung Wing Sze,3-Jul-13,Hervé Sauquet,7-Jan-20,"Gardner RO, de Lange PJ. 2002. Revision of Pennantia (Icacinaceae), a small isolated genus of Southern Hemisphere trees. Journal of the Royal Society of New Zealand 32: 669–695.",NA,100. Floral structural sex (D1): (1) incompletely unisexual,NA
129417,Pennantia corymbosa,J.R.Forst. & G.Forst.,Pennantiaceae,Apiales,305. Filament (D1),Kårehed J. 2003. The family Pennantiaceae and its relationship to Apiales. Botanical Journal of the Linnean Society 141: 1-24.,305. Filament (D1): (2) long and narrow,NA,NA,NA,male flower,Maria von Balthazar,1-Oct-13,NA,NA,Kårehed J. 2003. The family Pennantiaceae and its relationship to Apiales. Botanical Journal of the Linnean Society 141: 1-24.,NA,305. Filament (D1): (2) long and narrow,NA
129418,Pennantia corymbosa,J.R.Forst. & G.Forst.,Pennantiaceae,Apiales,305. Filament (D1),Kårehed J. 2003. The family Pennantiaceae and its relationship to Apiales. Botanical Journal of the Linnean Society 141: 1-24.,305. Filament (D1): (3) short and narrow,NA,NA,NA,female flower,Maria von Balthazar,1-Oct-13,NA,NA,Kårehed J. 2003. The family Pennantiaceae and its relationship to Apiales. Botanical Journal of the Linnean Society 141: 1-24.,NA,305. Filament (D1): (3) short and narrow,NA
129425,Pennantia corymbosa,J.R.Forst. & G.Forst.,Pennantiaceae,Apiales,400. Gynoecium phyllotaxy (D1),Kårehed J. 2003. The family Pennantiaceae and its relationship to Apiales. Botanical Journal of the Linnean Society 141: 1-24.,400. Gynoecium phyllotaxy (D1): (0) one whorl,NA,NA,NA,NA,Maria von Balthazar,1-Oct-13,NA,NA,Kårehed J. 2003. The family Pennantiaceae and its relationship to Apiales. Botanical Journal of the Linnean Society 141: 1-24.,NA,400. Gynoecium phyllotaxy (D1): (0) one whorl,NA
129429,Pennantia corymbosa,J.R.Forst. & G.Forst.,Pennantiaceae,Apiales,404. Style differentiation (D1),Kårehed J. 2003. The family Pennantiaceae and its relationship to Apiales. Botanical Journal of the Linnean Society 141: 1-24.,"404. Style differentiation (D1): (2) present, short and thick",NA,NA,NA,NA,Maria von Balthazar,1-Oct-13,NA,NA,Kårehed J. 2003. The family Pennantiaceae and its relationship to Apiales. Botanical Journal of the Linnean Society 141: 1-24.,NA,"404. Style differentiation (D1): (2) present, short and thick",NA
