taxon_name,plant_growth_form,growth_habit,parasitic,life_history,regen_strategy,growth_medium,sex_type,partially_woody
Brachyscome ciliaris,NA,NA,NA,NA,NA,NA,NA,NA
Brachyscome ciliaris,NA,NA,NA,NA,NA,NA,NA,NA
Brachyscome ciliaris,NA,NA,NA,NA,NA,NA,NA,NA
Brachyscome iberidifolia,NA,NA,NA,NA,NA,NA,NA,NA
Brachyscome tesquorum,NA,NA,NA,NA,NA,NA,NA,NA
Calocephalus,NA,NA,NA,NA,NA,NA,NA,NA
Calocephalus knappii,NA,NA,NA,NA,NA,NA,NA,NA
Calocephalus platycephalus,NA,NA,NA,NA,NA,NA,NA,NA
Calotis,NA,NA,NA,NA,NA,NA,NA,NA
Calotis breviseta,NA,NA,NA,NA,NA,NA,NA,NA
Calotis cuneifolia,NA,NA,NA,NA,NA,NA,NA,NA
Calotis cymbacantha,NA,NA,NA,NA,NA,NA,NA,NA
Calotis erinacea,NA,NA,NA,NA,NA,NA,NA,NA
Calotis hispidula,NA,NA,NA,NA,NA,NA,NA,NA
Calotis kempei,NA,NA,NA,NA,NA,NA,NA,NA
Calotis latiuscula,NA,NA,NA,NA,NA,NA,NA,NA
Calotis plumulifera,NA,NA,NA,NA,NA,NA,NA,NA
Calotis porphyroglossa,NA,NA,NA,NA,NA,NA,NA,NA
Calotis squamigera,NA,NA,NA,NA,NA,NA,NA,NA
Camptacra,NA,NA,NA,NA,NA,NA,NA,NA
Camptacra gracilis,NA,NA,NA,NA,NA,NA,NA,NA
Carthamus,NA,NA,NA,NA,NA,NA,NA,NA
Carthamus lanatus,NA,NA,NA,NA,NA,NA,NA,NA
Carthamus tinctorius,NA,NA,NA,NA,NA,NA,NA,NA
Centipeda,NA,NA,NA,NA,NA,NA,NA,NA
Centipeda minima,herb,prostrate,NA,annual,NA,NA,NA,NA
Centipeda racemosa,NA,NA,NA,NA,NA,NA,NA,NA
Centipeda thespidioides,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum apiculatum,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum eremaeum,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum pterochaetum,NA,NA,NA,NA,NA,NA,NA,NA
Pentalepis,NA,NA,NA,NA,NA,NA,NA,NA
Pentalepis ecliptoides,NA,NA,NA,NA,NA,NA,NA,NA
Chthonocephalus,NA,NA,NA,NA,NA,NA,NA,NA
Chthonocephalus pseudevax,NA,NA,NA,NA,NA,NA,NA,NA
Coleocoma,NA,NA,NA,NA,NA,NA,NA,NA
Coleocoma centaurea,NA,NA,NA,NA,NA,NA,NA,NA
Conyza,NA,NA,NA,NA,NA,NA,NA,NA
Erigeron bonariense,NA,NA,NA,NA,NA,NA,NA,NA
Cotula,NA,NA,NA,NA,NA,NA,NA,NA
Cotula australis,NA,NA,NA,NA,NA,NA,NA,NA
Cratystylis,NA,NA,NA,NA,NA,NA,NA,NA
Cremnothamnus,NA,NA,NA,NA,NA,NA,NA,NA
Cremnothamnus thomsonii,NA,NA,NA,NA,NA,NA,NA,NA
Cyanthillium,NA,NA,NA,NA,NA,NA,NA,NA
Cyanthillium cinereum,NA,NA,NA,NA,NA,NA,NA,NA
Dichromochlamys,NA,NA,NA,NA,NA,NA,NA,NA
Dichromochlamys dentatifolia,NA,NA,NA,NA,NA,NA,NA,NA
Diodontium,NA,NA,NA,NA,NA,NA,NA,NA
Diodontium filifolium,NA,NA,NA,NA,NA,NA,NA,NA
Dittrichia,NA,NA,NA,NA,NA,NA,NA,NA
Dittrichia graveolens,NA,NA,NA,NA,NA,NA,NA,NA
Eclipta,NA,NA,NA,NA,NA,NA,NA,NA
Eclipta alatocarpa,herb,decumbent,NA,annual,NA,NA,NA,NA
Eclipta prostrata,herb,prostrate erect,NA,annual,NA,NA,NA,NA
Elephantopus,NA,NA,NA,NA,NA,NA,NA,NA
Elephantopus scaber,NA,NA,NA,NA,NA,NA,NA,NA
Eleutheranthera,NA,NA,NA,NA,NA,NA,NA,NA
Eleutheranthera ruderalis,herb,NA,NA,annual,NA,NA,NA,NA
Emilia,NA,NA,NA,NA,NA,NA,NA,NA
Emilia sonchifolia,NA,NA,NA,NA,NA,NA,NA,NA
Sphaeromorphaea australis,NA,NA,NA,NA,NA,NA,NA,NA
Eriochlamys,NA,NA,NA,NA,NA,NA,NA,NA
Eriochlamys eremaea,NA,NA,NA,NA,NA,NA,NA,NA
Euchiton,NA,NA,NA,NA,NA,NA,NA,NA
Euchiton sphaericus,NA,NA,NA,NA,NA,NA,NA,NA
Flaveria,NA,NA,NA,NA,NA,NA,NA,NA
Flaveria australasica,NA,NA,NA,NA,NA,NA,NA,NA
Glossocardia,NA,NA,NA,NA,NA,NA,NA,NA
Glossocardia bidens,herb,NA,NA,NA,NA,NA,NA,NA
Gnaphalium,NA,NA,NA,NA,NA,NA,NA,NA
Gnaphalium diamantinensis,NA,NA,NA,NA,NA,NA,NA,NA
Gnephosis,NA,NA,NA,NA,NA,NA,NA,NA
Gnephosis arachnoidea,NA,NA,NA,NA,NA,NA,NA,NA
Gnephosis eriocarpa,NA,NA,NA,NA,NA,NA,NA,NA
Gnephosis tenuissima,NA,NA,NA,NA,NA,NA,NA,NA
Hedypnois,NA,NA,NA,NA,NA,NA,NA,NA
Hedypnois cretica,NA,NA,NA,NA,NA,NA,NA,NA
Helianthus,NA,NA,NA,NA,NA,NA,NA,NA
Helianthus annuus,NA,NA,NA,NA,NA,NA,NA,NA
Hypochoeris,NA,NA,NA,NA,NA,NA,NA,NA
Hypochoeris glabra,NA,NA,NA,NA,NA,NA,NA,NA
Hypochoeris radicata,NA,NA,NA,NA,NA,NA,NA,NA
Iotasperma,NA,NA,NA,NA,NA,NA,NA,NA
Iotasperma australiense,NA,NA,NA,NA,NA,NA,NA,NA
Ixiochlamys,NA,NA,NA,NA,NA,NA,NA,NA
Ixiochlamys cuneifolia,NA,NA,NA,NA,NA,NA,NA,NA
Ixiochlamys filicifolia,NA,NA,NA,NA,NA,NA,NA,NA
Ixiochlamys integerrima,NA,NA,NA,NA,NA,NA,NA,NA
Ixiochlamys nana,NA,NA,NA,NA,NA,NA,NA,NA
Kippistia,NA,NA,NA,NA,NA,NA,NA,NA
Kippistia suaedifolia,NA,NA,NA,NA,NA,NA,NA,NA
Lactuca,NA,NA,NA,NA,NA,NA,NA,NA
Lactuca sativa,NA,NA,NA,NA,NA,NA,NA,NA
Lactuca serriola,NA,NA,NA,NA,NA,NA,NA,NA
Lawrencella,NA,NA,NA,NA,NA,NA,NA,NA
Lawrencella davenportii,NA,NA,NA,NA,NA,NA,NA,NA
Leucochrysum,NA,NA,NA,NA,NA,NA,NA,NA
Leucochrysum fitzgibbonii,NA,NA,NA,NA,NA,NA,NA,NA
Leucochrysum stipitatum,NA,NA,NA,NA,NA,NA,NA,NA
Wollastonia,NA,NA,NA,NA,NA,NA,NA,NA
Melanthera biflora,NA,NA,NA,NA,NA,NA,NA,NA
Millotia,NA,NA,NA,NA,NA,NA,NA,NA
Millotia greevesii,NA,NA,NA,NA,NA,NA,NA,NA
Millotia greevesii,NA,NA,NA,NA,NA,NA,NA,NA
Minuria,NA,NA,NA,NA,NA,NA,NA,NA
Minuria cunninghamii,NA,NA,NA,NA,NA,NA,NA,NA
Minuria denticulata,NA,NA,NA,NA,NA,NA,NA,NA
Minuria integerrima,NA,NA,NA,NA,NA,NA,NA,NA
Minuria leptophylla,NA,NA,NA,NA,NA,NA,NA,NA
Minuria multiseta,NA,NA,NA,NA,NA,NA,NA,NA
Minuria tridens,subshrub,NA,NA,NA,NA,NA,NA,NA
Myriocephalus,NA,NA,NA,NA,NA,NA,NA,NA
Myriocephalus rudallii,NA,NA,NA,NA,NA,NA,NA,NA
Olearia,NA,NA,NA,NA,NA,NA,NA,NA
Olearia arguta,NA,NA,NA,NA,NA,NA,NA,NA
Olearia arguta,NA,NA,NA,NA,NA,NA,NA,NA
Olearia ferresii,shrub,NA,NA,NA,NA,NA,NA,NA
Olearia macdonnellensis,shrub,NA,NA,NA,NA,NA,NA,NA
Olearia stuartii,subshrub shrub,NA,NA,NA,NA,NA,NA,NA
Olearia subspicata,shrub,NA,NA,NA,NA,NA,NA,NA
Olearia xerophila,NA,NA,NA,NA,NA,NA,NA,NA
Osteospermum,NA,NA,NA,NA,NA,NA,NA,NA
Osteospermum muricatum,NA,NA,NA,NA,NA,NA,NA,NA
Ozothamnus,NA,NA,NA,NA,NA,NA,NA,NA
Ozothamnus kempei,NA,NA,NA,NA,NA,NA,NA,NA
Parthenium,NA,NA,NA,NA,NA,NA,NA,NA
Parthenium hysterophorus,NA,NA,NA,NA,NA,NA,NA,NA
Phacellothrix,NA,NA,NA,NA,NA,NA,NA,NA
Phacellothrix cladochaeta,NA,NA,NA,NA,NA,NA,NA,NA
Pleurocarpaea,NA,NA,NA,NA,NA,NA,NA,NA
Pleurocarpaea denticulata,herb,NA,NA,annual perennial,NA,NA,NA,NA
Pleurocarpaea fasciculata,herb,NA,NA,NA,NA,NA,NA,NA
Pluchea,NA,NA,NA,NA,NA,NA,NA,NA
Pluchea dentex,NA,NA,NA,NA,NA,NA,NA,NA
Pluchea indica,NA,NA,NA,NA,NA,NA,NA,NA
Pluchea rubelliflora,herb,NA,NA,perennial,NA,NA,NA,NA
Pluchea tetranthera,NA,NA,NA,NA,NA,NA,NA,NA
Podolepis,NA,NA,NA,NA,NA,NA,NA,NA
Podolepis canescens,NA,NA,NA,NA,NA,NA,NA,NA
Pterocaulon,NA,NA,NA,NA,NA,NA,NA,NA
Pterocaulon globuliflorum,NA,NA,NA,NA,NA,NA,NA,NA
Pterocaulon niveum,NA,NA,NA,NA,NA,NA,NA,NA
Pterocaulon serrulatum,NA,NA,NA,NA,NA,NA,NA,NA
Pterocaulon serrulatum,NA,NA,NA,NA,NA,NA,NA,NA
Pterocaulon sphacelatum,NA,NA,NA,NA,NA,NA,NA,NA
Pterocaulon sphaeranthoides,NA,NA,NA,NA,NA,NA,NA,NA
Pterocaulon verbascifolium,NA,NA,NA,NA,NA,NA,NA,NA
Pycnosorus,NA,NA,NA,NA,NA,NA,NA,NA
Pycnosorus eremaeus,NA,NA,NA,NA,NA,NA,NA,NA
Pycnosorus pleiocephalus,NA,NA,NA,NA,NA,NA,NA,NA
Rhodanthe,NA,NA,NA,NA,NA,NA,NA,NA
Rhodanthe charsleyae,NA,NA,NA,NA,NA,NA,NA,NA
Rhodanthe citrina,NA,NA,NA,NA,NA,NA,NA,NA
Rhodanthe floribunda,NA,NA,NA,NA,NA,NA,NA,NA
Rhodanthe gossypina,NA,NA,NA,NA,NA,NA,NA,NA
Rhodanthe laevis,NA,NA,NA,NA,NA,NA,NA,NA
Rhodanthe microglossa,NA,NA,NA,NA,NA,NA,NA,NA
Rhodanthe moschata,NA,NA,NA,NA,NA,NA,NA,NA
Rhodanthe stricta,NA,NA,NA,NA,NA,NA,NA,NA
Rhodanthe tietkensii,NA,NA,NA,NA,NA,NA,NA,NA
Rhodanthe uniflora,NA,NA,NA,NA,NA,NA,NA,NA
Rutidosis,NA,NA,NA,NA,NA,NA,NA,NA
Rutidosis helichrysoides,NA,NA,NA,NA,NA,NA,NA,NA
Schoenia,NA,NA,NA,NA,NA,NA,NA,NA
Schoenia ayersii,NA,NA,NA,NA,NA,NA,NA,NA
Schoenia cassiniana,NA,NA,NA,NA,NA,NA,NA,NA
Schoenia ramosissima,NA,NA,NA,NA,NA,NA,NA,NA
Senecio,NA,NA,NA,NA,NA,NA,NA,NA
Senecio glossanthus,NA,NA,NA,NA,NA,NA,NA,NA
Senecio laceratus,NA,NA,NA,NA,NA,NA,NA,NA
Senecio lautus,NA,NA,NA,NA,NA,NA,NA,NA
Senecio magnificus,NA,NA,NA,NA,NA,NA,NA,NA
Sigesbeckia,NA,NA,NA,NA,NA,NA,NA,NA
Sigesbeckia australiensis,NA,NA,NA,NA,NA,NA,NA,NA
Sonchus,NA,NA,NA,NA,NA,NA,NA,NA
Sonchus oleraceus,NA,NA,NA,NA,NA,NA,NA,NA
Sphaeranthus,NA,NA,NA,NA,NA,NA,NA,NA
Sphaeranthus africanus,herb,NA,NA,short_lived_perennial annual,NA,NA,NA,NA
Sphaeranthus indicus,herb,erect,NA,annual,NA,NA,NA,NA
Streptoglossa,NA,NA,NA,NA,NA,NA,NA,NA
Streptoglossa adscendens,NA,NA,NA,NA,NA,NA,NA,NA
Streptoglossa bubakii,NA,NA,NA,NA,NA,NA,NA,NA
Streptoglossa cylindriceps,NA,NA,NA,NA,NA,NA,NA,NA
Streptoglossa decurrens,NA,NA,NA,NA,NA,NA,NA,NA
Streptoglossa liatroides,NA,NA,NA,NA,NA,NA,NA,NA
Streptoglossa macrocephala,NA,NA,NA,NA,NA,NA,NA,NA
Streptoglossa odora,NA,NA,NA,NA,NA,NA,NA,NA
Synedrella,NA,NA,NA,NA,NA,NA,NA,NA
Synedrella nodiflora,herb,erect,NA,annual,NA,NA,NA,NA
Taraxacum,NA,NA,NA,NA,NA,NA,NA,NA
Taraxacum officinale,NA,NA,NA,NA,NA,NA,NA,NA
Thespidium,NA,NA,NA,NA,NA,NA,NA,NA
Thespidium basiflorum,subshrub,prostrate erect decumbent,NA,perennial,NA,NA,NA,NA
Tietkensia,NA,NA,NA,NA,NA,NA,NA,NA
Tietkensia corrickiae,NA,NA,NA,NA,NA,NA,NA,NA
Trichanthodium,NA,NA,NA,NA,NA,NA,NA,NA
Trichanthodium skirrophorum,NA,NA,NA,NA,NA,NA,NA,NA
Tridax,NA,NA,NA,NA,NA,NA,NA,NA
Tridax procumbens,NA,NA,NA,NA,NA,NA,NA,NA
Verbesina,NA,NA,NA,NA,NA,NA,NA,NA
Verbesina encelioides,NA,NA,NA,NA,NA,NA,NA,NA
Cyanthillium patulum,NA,NA,NA,NA,NA,NA,NA,NA
Vittadinia,NA,NA,NA,NA,NA,NA,NA,NA
Vittadinia sp. Keep River,NA,NA,NA,NA,NA,NA,NA,NA
Vittadinia dissecta,NA,NA,NA,NA,NA,NA,NA,NA
Vittadinia dissecta,NA,NA,NA,NA,NA,NA,NA,NA
Vittadinia eremaea,NA,NA,NA,NA,NA,NA,NA,NA
Vittadinia pterochaeta,NA,NA,NA,NA,NA,NA,NA,NA
Vittadinia pustulata,NA,NA,NA,NA,NA,NA,NA,NA
Vittadinia sulcata,NA,NA,NA,NA,NA,NA,NA,NA
Waitzia,NA,NA,NA,NA,NA,NA,NA,NA
Waitzia acuminata,NA,NA,NA,NA,NA,NA,NA,NA
Waitzia acuminata,NA,NA,NA,NA,NA,NA,NA,NA
Wedelia,NA,NA,NA,NA,NA,NA,NA,NA
Wedelia asperrima,NA,NA,NA,NA,NA,NA,NA,NA
Blainvillea cunninghamii,NA,NA,NA,NA,NA,NA,NA,NA
Wedelia stirlingii,NA,NA,NA,NA,NA,NA,NA,NA
Wedelia urticifolia,NA,NA,NA,NA,NA,NA,NA,NA
Wedelia verbesinoides,NA,NA,NA,NA,NA,NA,NA,NA
Xanthium,NA,NA,NA,NA,NA,NA,NA,NA
Xanthium spinosum,NA,NA,NA,NA,NA,NA,NA,NA
Xanthium strumarium,NA,NA,NA,NA,NA,NA,NA,NA
Azolla,fern aquatic,NA,NA,NA,rhizome,NA,NA,NA
Azolla pinnata,NA,NA,NA,NA,NA,NA,NA,NA
Batis,shrub,NA,NA,NA,NA,NA,dioecious monoecious,NA
Batis argillicola,shrub,NA,NA,NA,NA,NA,monoecious,NA
Dolichandrone,NA,NA,NA,NA,NA,NA,NA,NA
Dolichandrone alternifolia,NA,NA,NA,NA,NA,NA,NA,NA
Dolichandrone filiformis,NA,NA,NA,NA,NA,NA,NA,NA
Dolichandrone heterophylla,NA,NA,NA,NA,NA,NA,NA,NA
Pandorea,NA,NA,NA,NA,NA,NA,NA,NA
Pandorea doratoxylon,climber_woody shrub,NA,NA,NA,NA,NA,NA,NA
Spathodea,NA,NA,NA,NA,NA,NA,NA,NA
Spathodea campanulata,NA,NA,NA,NA,NA,NA,NA,NA
Cochlospermum,tree shrub herb,NA,NA,NA,NA,NA,NA,woody_base
Cochlospermum fraseri,tree shrub,NA,NA,NA,NA,NA,NA,NA
Cochlospermum fraseri,NA,NA,NA,NA,NA,NA,NA,NA
Cochlospermum fraseri,NA,NA,NA,NA,NA,NA,NA,NA
Cochlospermum gillivraei,tree shrub,NA,NA,NA,NA,NA,NA,NA
Cochlospermum gregorii,tree,NA,NA,NA,NA,NA,NA,NA
Blechnum,NA,erect,NA,NA,rhizome,NA,NA,NA
Telmatoblechnum indicum,NA,NA,NA,NA,rhizome,NA,NA,NA
Blechnum orientale,NA,erect,NA,NA,rhizome,NA,NA,NA
Doodia caudata,NA,erect,NA,NA,rhizome,NA,NA,NA
Stenochlaena,NA,scrambling,NA,NA,rhizome,NA,NA,NA
Stenochlaena palustris,NA,scrambling,NA,NA,rhizome,NA,NA,NA
Adansonia,tree,NA,NA,NA,NA,NA,NA,NA
Adansonia gregorii,tree,NA,NA,NA,NA,NA,NA,NA
Bombax,tree,NA,NA,NA,NA,NA,NA,NA
Bombax ceiba,tree,NA,NA,NA,NA,NA,NA,NA
Camptostemon,NA,NA,NA,NA,NA,NA,NA,NA
Camptostemon schultzii,tree shrub,NA,NA,NA,NA,NA,NA,NA
NA,tree climber_liana shrub herb,NA,NA,NA,NA,NA,NA,NA
Amsinckia,NA,NA,NA,NA,NA,NA,NA,NA
Amsinckia calycina,herb,NA,NA,annual,NA,NA,NA,NA
Buglossoides,NA,NA,NA,NA,NA,NA,NA,NA
Buglossoides arvensis,herb,NA,NA,annual,NA,NA,NA,NA
Coldenia,herb,NA,NA,annual,NA,NA,NA,NA
Coldenia procumbens,herb,prostrate mat_forming,NA,NA,NA,NA,NA,NA
Cordia,NA,NA,NA,NA,NA,NA,NA,NA
Cordia dichotoma,NA,NA,NA,NA,NA,NA,NA,NA
Cordia subcordata,NA,NA,NA,NA,NA,NA,NA,NA
Cynoglossum,NA,NA,NA,NA,NA,NA,NA,NA
Cynoglossum australe,herb,NA,NA,NA,NA,NA,NA,NA
Echium,NA,NA,NA,NA,NA,NA,NA,NA
Echium plantagineum,herb,NA,NA,annual,NA,NA,NA,NA
Ehretia,NA,NA,NA,NA,NA,NA,NA,NA
Ehretia saligna,NA,NA,NA,NA,NA,NA,NA,NA
Halgania,NA,NA,NA,NA,NA,NA,NA,NA
Halgania cyanea,NA,NA,NA,NA,NA,NA,NA,NA
Halgania erecta,subshrub shrub,NA,NA,NA,NA,NA,NA,NA
Halgania glabra,NA,NA,NA,NA,NA,NA,NA,NA
Halgania solanacea,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium,herb,NA,NA,annual perennial,NA,NA,dioecious,NA
Heliotropium alcyonium,NA,NA,NA,annual,NA,NA,NA,NA
Heliotropium ammophilum,NA,NA,NA,short_lived_perennial annual,NA,NA,NA,NA
Heliotropium asperrimum,shrub herb,spreading,NA,perennial,NA,NA,NA,NA
Heliotropium ballii,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium brachythrix,herb,NA,NA,annual,NA,NA,NA,NA
Heliotropium bracteatum,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium conocarpum,herb,NA,NA,annual,NA,NA,NA,NA
Heliotropium cunninghamii,herb,NA,NA,annual,NA,NA,NA,NA
Heliotropium curassavicum,NA,prostrate,NA,annual perennial,NA,NA,NA,NA
Heliotropium diversifolium,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium epacrideum,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium euodes,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium fasciculatum,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium filaginoides,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium flintii,subshrub herb,spreading,NA,annual,NA,NA,NA,NA
Heliotropium foliatum,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium foveolatum,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium glabellum,shrub herb,spreading,NA,annual perennial,NA,NA,NA,NA
Heliotropium glanduliferum,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium haesum,herb,NA,NA,annual,NA,NA,NA,NA
Heliotropium indicum,herb,NA,NA,annual,NA,NA,NA,NA
Heliotropium inexplicitum,herb,NA,NA,short_lived_perennial annual,NA,NA,NA,NA
Heliotropium leptaleum,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium moorei,herb,NA,NA,annual,NA,NA,NA,NA
Heliotropium ovalifolium,herb,NA,NA,perennial,NA,NA,NA,NA
Heliotropium pachyphyllum,herb,NA,NA,perennial,NA,NA,NA,NA
Heliotropium plumosum,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium prostratum,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium pulvinum,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium ramulipatens,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium rhadinostachyum,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium skeleton,herb,NA,NA,perennial,NA,NA,NA,NA
Heliotropium sphaericum,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium synaimon,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium tanythrix,herb,NA,NA,short_lived_perennial annual,NA,NA,NA,NA
Heliotropium tenuifolium,NA,NA,NA,NA,NA,NA,NA,NA
Heliotropium ventricosum,NA,NA,NA,NA,NA,NA,NA,NA
Argusia argentea,shrub,spreading,NA,NA,NA,NA,NA,NA
Omphalolappula,NA,NA,NA,NA,NA,NA,NA,NA
Omphalolappula concava,herb,NA,NA,annual,NA,NA,NA,NA
Plagiobothrys,NA,NA,NA,NA,NA,NA,NA,NA
Plagiobothrys plurisepalus,NA,NA,NA,NA,NA,NA,NA,NA
Trichodesma,NA,NA,NA,NA,NA,NA,NA,NA
Trichodesma zeylanicum,shrub,NA,NA,NA,NA,NA,NA,NA
Trichodesma zeylanicum,NA,NA,NA,NA,NA,NA,NA,NA
Arabidella,NA,NA,NA,NA,NA,NA,NA,NA
Arabidella glaucescens,NA,NA,NA,NA,NA,NA,NA,NA
Arabidella nasturtium,NA,NA,NA,NA,NA,NA,NA,NA
Arabidella procumbens,NA,NA,NA,NA,NA,NA,NA,NA
Arabidella trisecta,NA,NA,NA,NA,NA,NA,NA,NA
Blennodia,NA,NA,NA,NA,NA,NA,NA,NA
Blennodia canescens,NA,NA,NA,NA,NA,NA,NA,NA
Blennodia pterosperma,NA,NA,NA,NA,NA,NA,NA,NA
Brassica,NA,NA,NA,NA,NA,NA,NA,NA
Brassica juncea,NA,NA,NA,NA,NA,NA,NA,NA
Brassica oleracea,NA,NA,NA,NA,NA,NA,NA,NA
Brassica tournefortii,NA,NA,NA,NA,NA,NA,NA,NA
Capsella,NA,NA,NA,NA,NA,NA,NA,NA
Capsella bursa-pastoris,NA,NA,NA,NA,NA,NA,NA,NA
Cardamine,NA,NA,NA,NA,NA,NA,NA,NA
Cardamine hirsuta,NA,NA,NA,NA,NA,NA,NA,NA
Carrichtera,NA,NA,NA,NA,NA,NA,NA,NA
Carrichtera annua,NA,NA,NA,NA,NA,NA,NA,NA
Cuphonotus,NA,NA,NA,NA,NA,NA,NA,NA
Cuphonotus andraeanus,NA,NA,NA,NA,NA,NA,NA,NA
Harmsiodoxa,NA,NA,NA,NA,NA,NA,NA,NA
Harmsiodoxa puberula,NA,NA,NA,NA,NA,NA,NA,NA
Lepidium,NA,NA,NA,NA,NA,NA,NA,NA
Lepidium africanum,NA,NA,NA,NA,NA,NA,NA,NA
Lepidium muelleriferdinandi,NA,NA,NA,NA,NA,NA,NA,NA
Lepidium oxytrichum,NA,NA,NA,NA,NA,NA,NA,NA
Lepidium phlebopetalum,NA,NA,NA,NA,NA,NA,NA,NA
Lepidium strongylophyllum,NA,NA,NA,NA,NA,NA,NA,NA
Menkea,NA,NA,NA,NA,NA,NA,NA,NA
Menkea sphaerocarpa,NA,NA,NA,NA,NA,NA,NA,NA
Menkea villosula,NA,NA,NA,NA,NA,NA,NA,NA
Rapistrum,NA,NA,NA,NA,NA,NA,NA,NA
Rapistrum rugosum,NA,NA,NA,NA,NA,NA,NA,NA
Sisymbrium,NA,NA,NA,NA,NA,NA,NA,NA
Sisymbrium erysimoides,NA,NA,NA,NA,NA,NA,NA,NA
Sisymbrium irio,NA,NA,NA,NA,NA,NA,NA,NA
Sisymbrium orientale,NA,NA,NA,NA,NA,NA,NA,NA
Stenopetalum,NA,NA,NA,NA,NA,NA,NA,NA
Stenopetalum anfractum,NA,NA,NA,NA,NA,NA,NA,NA
Stenopetalum decipiens,NA,NA,NA,NA,NA,NA,NA,NA
Stenopetalum lineare,NA,NA,NA,NA,NA,NA,NA,NA
Stenopetalum nutans,NA,NA,NA,NA,NA,NA,NA,NA
Stenopetalum velutinum,NA,NA,NA,NA,NA,NA,NA,NA
Brunonia australis,herb,NA,NA,perennial,NA,NA,NA,NA
Burmannia,NA,NA,NA,NA,NA,NA,NA,NA
Burmannia coelestis,NA,NA,NA,annual,NA,NA,NA,NA
Burmannia championii,herb,NA,NA,NA,NA,NA,NA,NA
Burmannia juncea,herb,NA,NA,NA,NA,NA,NA,NA
Canarium,NA,NA,NA,NA,NA,NA,NA,NA
Canarium australianum,NA,NA,NA,NA,NA,NA,NA,NA
Byblis,herb,NA,NA,annual perennial,NA,NA,NA,NA
Byblis liniflora,herb,NA,NA,annual,NA,NA,NA,NA
Opuntia,NA,NA,NA,NA,NA,NA,NA,NA
Opuntia elatior,NA,shrubby,NA,NA,NA,NA,NA,NA
Cylindropuntia imbricata,NA,NA,NA,NA,NA,NA,NA,NA
Opuntia inermis,NA,NA,NA,NA,NA,NA,NA,NA
Opuntia lindheimeri,NA,NA,NA,NA,NA,NA,NA,NA
Opuntia stricta,NA,NA,NA,NA,NA,NA,NA,NA
Opuntia stricta,NA,erect spreading shrubby,NA,NA,NA,NA,NA,NA
Caesalpinia,NA,NA,NA,NA,NA,NA,NA,NA
Caesalpinia bonduc,shrub,NA,NA,NA,NA,NA,NA,NA
Caesalpinia gilliesii,shrub,NA,NA,NA,NA,NA,NA,NA
Cassia,NA,NA,NA,NA,NA,NA,NA,NA
Cassia fistula,tree,NA,NA,NA,NA,NA,NA,NA
Chamaecrista,shrub,NA,NA,annual,NA,NA,NA,NA
Chamaecrista absus,NA,NA,NA,annual,NA,NA,NA,NA
Chamaecrista mimosoides,subshrub,NA,NA,annual,NA,NA,NA,NA
Chamaecrista nigricans,NA,NA,NA,annual,NA,NA,NA,NA
Cynometra,NA,NA,NA,NA,NA,NA,NA,NA
Cynometra iripa,tree shrub,spreading,NA,NA,NA,NA,NA,NA
Delonix,NA,NA,NA,NA,NA,NA,NA,NA
Delonix regia,tree,NA,NA,NA,NA,NA,NA,NA
Erythrophleum,NA,NA,NA,NA,NA,NA,NA,NA
Erythrophleum chlorostachys,tree,NA,NA,NA,NA,NA,NA,NA
Intsia bijuga,tree,NA,NA,NA,NA,NA,NA,NA
Labichea,NA,NA,NA,NA,NA,NA,NA,NA
Labichea saxicola,NA,NA,NA,NA,NA,NA,NA,NA
Parkinsonia,NA,NA,NA,NA,NA,NA,NA,NA
Parkinsonia aculeata,tree shrub,NA,NA,NA,NA,NA,NA,NA
Peltophorum,NA,NA,NA,NA,NA,NA,NA,NA
Peltophorum pterocarpum,tree,NA,NA,NA,NA,NA,NA,NA
Petalostylis,NA,NA,NA,NA,NA,NA,NA,NA
Petalostylis cassioides,shrub,NA,NA,NA,NA,NA,NA,NA
Senna,tree shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Senna alata,shrub,NA,NA,NA,NA,NA,NA,NA
