Taxon,trait value,trait,units,primary_source_id,metadata_id
Urochloa piligera,3,minimum leaf width,mm,78,81
Urochloa polyphylla,3,minimum leaf width,mm,78,81
Urochloa reptans,3,minimum leaf width,mm,78,81
Whiteochloa semitonsa,3,minimum leaf width,mm,78,81
Cenchrus brevisetosus,3.3,minimum leaf width,mm,78,81
Cenchrus elymoides,3.3,minimum leaf width,mm,78,81
Cenchrus elymoides var. elymoides,3.3,minimum leaf width,mm,78,81
Digitaria nematostachya,3.5,minimum leaf width,mm,78,81
Lachnagrostis scabra,3.5,minimum leaf width,mm,78,81
Lachnagrostis scabra subsp. curviseta,3.5,minimum leaf width,mm,78,81
Chionochloa frigida,4,minimum leaf width,mm,78,81
Chrysopogon elongatus,4,minimum leaf width,mm,78,81
Echinochloa kimberleyensis,4,minimum leaf width,mm,78,81
Echinochloa lacunaria,4,minimum leaf width,mm,78,81
Echinochloa macrandra,4,minimum leaf width,mm,78,81
Echinochloa turneriana,4,minimum leaf width,mm,78,81
Echinopogon cheelii,4,minimum leaf width,mm,78,81
Ischaemum barbatum,4,minimum leaf width,mm,78,81
Ischaemum muticum,4,minimum leaf width,mm,78,81
Oplismenus aemulus,4,minimum leaf width,mm,78,81
Oplismenus mollis,4,minimum leaf width,mm,78,81
Panicum bisulcatum,4,minimum leaf width,mm,78,81
Paspalidium flavidum,4,minimum leaf width,mm,78,81
Pseudoraphis spinescens,4,minimum leaf width,mm,78,81
Scrotochloa tararaensis,4,minimum leaf width,mm,78,81
Setaria oplismenoides,4,minimum leaf width,mm,78,81
Sorghum nitidum,4,minimum leaf width,mm,78,81
Sporobolus partimpatens,4,minimum leaf width,mm,78,81
Sylvipoa queenslandica,4,minimum leaf width,mm,78,81
Themeda intermedia,4,minimum leaf width,mm,78,81
Triodia procera,4,minimum leaf width,mm,78,81
Urochloa atrisola,4,minimum leaf width,mm,78,81
Urochloa foliosa,4,minimum leaf width,mm,78,81
Urochloa occidentalis,4,minimum leaf width,mm,78,81
Urochloa occidentalis var. ciliata,4,minimum leaf width,mm,78,81
Urochloa praetervisa,4,minimum leaf width,mm,78,81
Urochloa pubigera,4,minimum leaf width,mm,78,81
Whiteochloa cymbiformis,4,minimum leaf width,mm,78,81
Festuca muelleri,4.3,minimum leaf width,mm,78,81
Bothriochloa erianthoides,5,minimum leaf width,mm,78,81
Capillipedium spicigerum,5,minimum leaf width,mm,78,81
Cenchrus basedowii,5,minimum leaf width,mm,78,81
Chionachne hubbardiana,5,minimum leaf width,mm,78,81
Cymbopogon procerus,5,minimum leaf width,mm,78,81
Cyrtococcum oxyphyllum,5,minimum leaf width,mm,78,81
Echinochloa elliptica,5,minimum leaf width,mm,78,81
Hierochloe redolens,5,minimum leaf width,mm,78,81
Oplismenus burmannii,5,minimum leaf width,mm,78,81
Oryza rufipogon,5,minimum leaf width,mm,78,81
Panicum paludosum,5,minimum leaf width,mm,78,81
Paspalidium johnsonii,5,minimum leaf width,mm,78,81
Paspalidium udum,5,minimum leaf width,mm,78,81
Setaria australiensis,5,minimum leaf width,mm,78,81
Thinopyrum distichum,5,minimum leaf width,mm,78,81
Echinochloa inundata,6,minimum leaf width,mm,78,81
Hymenachne acutigluma,6,minimum leaf width,mm,78,81
Poa helmsii,6.8,minimum leaf width,mm,78,81
Echinochloa telmatophila,7,minimum leaf width,mm,78,81
Isachne sharpii,7,minimum leaf width,mm,78,81
Mnesithea rottboellioides,8,minimum leaf width,mm,78,81
Oplismenus compositus,8,minimum leaf width,mm,78,81
Phragmites australis,8,minimum leaf width,mm,78,81
Leptaspis banksii,9,minimum leaf width,mm,78,81
Oryza meridionalis,9,minimum leaf width,mm,78,81
Chionachne cyathopoda,10,minimum leaf width,mm,78,81
Chrysopogon latifolius,10,minimum leaf width,mm,78,81
Mnesithea annua,10,minimum leaf width,mm,78,81
Ophiuros exaltatus,10,minimum leaf width,mm,78,81
Phragmites karka,10,minimum leaf width,mm,78,81
Lophatherum gracile,14,minimum leaf width,mm,78,81
Centotheca lappacea,15,minimum leaf width,mm,78,81
Lachnagrostis limitanea,15,minimum leaf width,mm,78,81
Deyeuxia imbricata,20,minimum leaf width,mm,78,81
Mullerochloa moreheadiana,30,minimum leaf width,mm,78,81
Scrotochloa urceolata,40,minimum leaf width,mm,78,81
Neololeba atra,45,minimum leaf width,mm,78,81
Micraira dunlopii,0.2,minimum seed length,mm,78,81
Eragrostis crateriformis,0.3,minimum seed length,mm,78,81
Eragrostis exigua,0.3,minimum seed length,mm,78,81
Eragrostis filicaulis,0.3,minimum seed length,mm,78,81
Eragrostis hirticaulis,0.3,minimum seed length,mm,78,81
Eragrostis triquetra,0.3,minimum seed length,mm,78,81
Micraira adamsii,0.3,minimum seed length,mm,78,81
Micraira compacta,0.3,minimum seed length,mm,78,81
Micraira tenuis,0.3,minimum seed length,mm,78,81
Eragrostiella bifaria,0.4,minimum seed length,mm,78,81
Eragrostiella bifaria var. bifaria,0.4,minimum seed length,mm,78,81
Eragrostis fallax,0.4,minimum seed length,mm,78,81
Eragrostis subtilis,0.4,minimum seed length,mm,78,81
Eragrostis uvida,0.4,minimum seed length,mm,78,81
Eragrostis pergracilis,0.45,minimum seed length,mm,78,81
Elytrophorus spicatus,0.5,minimum seed length,mm,78,81
Eragrostis capitula,0.5,minimum seed length,mm,78,81
Eragrostis petraea,0.5,minimum seed length,mm,78,81
Eragrostis potamophila,0.5,minimum seed length,mm,78,81
Eragrostis stagnalis,0.5,minimum seed length,mm,78,81
Micraira multinervia,0.5,minimum seed length,mm,78,81
Micraira pungens,0.5,minimum seed length,mm,78,81
Micraira spiciforma,0.5,minimum seed length,mm,78,81
Micraira spinifera,0.5,minimum seed length,mm,78,81
Micraira subspicata,0.5,minimum seed length,mm,78,81
Sporobolus caroli,0.5,minimum seed length,mm,78,81
Sporobolus creber,0.5,minimum seed length,mm,78,81
Sporobolus elongatus,0.5,minimum seed length,mm,78,81
Sporobolus scabridus,0.55,minimum seed length,mm,78,81
Ectrosia agrostoides,0.6,minimum seed length,mm,78,81
Eragrostis cassa,0.6,minimum seed length,mm,78,81
Eragrostis ecarinata,0.6,minimum seed length,mm,78,81
Eragrostis lanicaulis,0.6,minimum seed length,mm,78,81
Eragrostis olida,0.6,minimum seed length,mm,78,81
Poa fax,0.6,minimum seed length,mm,78,81
Sporobolus pulchellus,0.6,minimum seed length,mm,78,81
Sporobolus contiguus,0.65,minimum seed length,mm,78,81
Rytidosperma australe,0.7,minimum seed length,mm,78,81
Sporobolus disjunctus,0.7,minimum seed length,mm,78,81
Sporobolus virginicus,0.7,minimum seed length,mm,78,81
Eragrostis leptocarpa,0.75,minimum seed length,mm,78,81
Micraira subulifolia,0.75,minimum seed length,mm,78,81
Sporobolus australasicus,0.75,minimum seed length,mm,78,81
Enneapogon lindleyanus,0.8,minimum seed length,mm,78,81
Eragrostis alveiformis,0.8,minimum seed length,mm,78,81
Sporobolus mitchellii,0.8,minimum seed length,mm,78,81
Sporobolus sessilis,0.8,minimum seed length,mm,78,81
Microchloa indica,0.9,minimum seed length,mm,78,81
Rytidosperma gracile,0.9,minimum seed length,mm,78,81
Brachyachne ciliaris,1,minimum seed length,mm,78,81
Dichanthium sericeum subsp. humilius,1,minimum seed length,mm,78,81
Dichanthium sericeum subsp. polystachyum,1,minimum seed length,mm,78,81
Ectrosia anomala,1,minimum seed length,mm,78,81
Ectrosia confusa,1,minimum seed length,mm,78,81
Ectrosia danesii,1,minimum seed length,mm,78,81
Ectrosia gulliveri,1,minimum seed length,mm,78,81
Ectrosia scabrida,1,minimum seed length,mm,78,81
Ectrosia schultzii,1,minimum seed length,mm,78,81
Ectrosia schultzii var. annua,1,minimum seed length,mm,78,81
Ectrosia schultzii var. schultzii,1,minimum seed length,mm,78,81
Enneapogon avenaceus,1,minimum seed length,mm,78,81
Enneapogon cylindricus,1,minimum seed length,mm,78,81
Enneapogon eremophilus,1,minimum seed length,mm,78,81
Enneapogon gracilis,1,minimum seed length,mm,78,81
Enneapogon polyphyllus,1,minimum seed length,mm,78,81
Enneapogon purpurascens,1,minimum seed length,mm,78,81
Enneapogon virens,1,minimum seed length,mm,78,81
Eragrostis fenshamii,1,minimum seed length,mm,78,81
Eriachne capillaris,1,minimum seed length,mm,78,81
Eriachne filiformis,1,minimum seed length,mm,78,81
Eriachne minuta,1,minimum seed length,mm,78,81
Heterachne gulliveri,1,minimum seed length,mm,78,81
Heterachne gulliveri var. gulliveri,1,minimum seed length,mm,78,81
Heterachne gulliveri var. major,1,minimum seed length,mm,78,81
Ischaemum decumbens,1,minimum seed length,mm,78,81
Iseilema dolichotrichum,1,minimum seed length,mm,78,81
Psammagrostis wiseana,1,minimum seed length,mm,78,81
Rytidosperma pauciflorum,1,minimum seed length,mm,78,81
Sporobolus laxus,1,minimum seed length,mm,78,81
Triraphis mollis,1,minimum seed length,mm,78,81
Whiteochloa capillipes,1,minimum seed length,mm,78,81
Ectrosia laxa,1.1,minimum seed length,mm,78,81
Enneapogon nigricans,1.1,minimum seed length,mm,78,81
Enneapogon pallidus,1.1,minimum seed length,mm,78,81
Enneapogon truncatus,1.1,minimum seed length,mm,78,81
Rytidosperma longifolium,1.1,minimum seed length,mm,78,81
Rytidosperma nitens,1.1,minimum seed length,mm,78,81
Rytidosperma setaceum,1.1,minimum seed length,mm,78,81
Brachyachne prostrata,1.2,minimum seed length,mm,78,81
Chloris pumilio,1.2,minimum seed length,mm,78,81
Enneapogon caerulescens,1.2,minimum seed length,mm,78,81
Eriachne compacta,1.2,minimum seed length,mm,78,81
Monachather paradoxus,1.2,minimum seed length,mm,78,81
Rytidosperma caespitosum,1.2,minimum seed length,mm,78,81
Rytidosperma geniculatum,1.2,minimum seed length,mm,78,81
Rytidosperma monticola,1.2,minimum seed length,mm,78,81
Rytidosperma nivicola,1.2,minimum seed length,mm,78,81
Rytidosperma semiannulare,1.2,minimum seed length,mm,78,81
Rytidosperma vickeryae,1.2,minimum seed length,mm,78,81
Tragus australianus,1.2,minimum seed length,mm,78,81
Urochloa holosericea,1.25,minimum seed length,mm,78,81
Urochloa holosericea subsp. holosericea,1.25,minimum seed length,mm,78,81
Urochloa holosericea subsp. velutina,1.25,minimum seed length,mm,78,81
Ectrosia nervilemma,1.3,minimum seed length,mm,78,81
Enneapogon decipiens,1.3,minimum seed length,mm,78,81
Enneapogon intermedius,1.3,minimum seed length,mm,78,81
Enneapogon robustissimus,1.3,minimum seed length,mm,78,81
Eriachne ciliata,1.3,minimum seed length,mm,78,81
Eriachne flaccida,1.3,minimum seed length,mm,78,81
Eriachne pulchella,1.3,minimum seed length,mm,78,81
Eriachne pulchella subsp. dominii,1.3,minimum seed length,mm,78,81
Eriachne pulchella subsp. pulchella,1.3,minimum seed length,mm,78,81
Heterachne abortiva,1.3,minimum seed length,mm,78,81
Oxychloris scariosa,1.3,minimum seed length,mm,78,81
Plinthanthesis urvillei,1.3,minimum seed length,mm,78,81
Rytidosperma fortunae-hibernae,1.3,minimum seed length,mm,78,81
Sporobolus pamelae,1.3,minimum seed length,mm,78,81
Eriachne festucacea,1.4,minimum seed length,mm,78,81
Eriachne nodosa,1.4,minimum seed length,mm,78,81
Plinthanthesis rodwayi,1.4,minimum seed length,mm,78,81
Rytidosperma bipartitum,1.4,minimum seed length,mm,78,81
Rytidosperma diemenicum,1.4,minimum seed length,mm,78,81
Austrostipa ramosissima,1.5,minimum seed length,mm,78,81
Chloris divaricata,1.5,minimum seed length,mm,78,81
Chloris divaricata var. cynodontoides,1.5,minimum seed length,mm,78,81
Chloris divaricata var. divaricata,1.5,minimum seed length,mm,78,81
Chloris lobata,1.5,minimum seed length,mm,78,81
Chloris truncata,1.5,minimum seed length,mm,78,81
Chloris ventricosa,1.5,minimum seed length,mm,78,81
Cyperochloa hirsuta,1.5,minimum seed length,mm,78,81
Ectrosia blakei,1.5,minimum seed length,mm,78,81
Ectrosia ovata,1.5,minimum seed length,mm,78,81
Eriachne agrostidea,1.5,minimum seed length,mm,78,81
Eriachne armittii,1.5,minimum seed length,mm,78,81
Eriachne axillaris,1.5,minimum seed length,mm,78,81
Eriachne benthamii,1.5,minimum seed length,mm,78,81
Eriachne glabrata,1.5,minimum seed length,mm,78,81
Eriachne glandulosa,1.5,minimum seed length,mm,78,81
Eriachne insularis,1.5,minimum seed length,mm,78,81
Eriachne lanata,1.5,minimum seed length,mm,78,81
Eriachne obtusa,1.5,minimum seed length,mm,78,81
Eriachne semiciliata,1.5,minimum seed length,mm,78,81
Rytidosperma acerosum,1.5,minimum seed length,mm,78,81
Rytidosperma auriculatum,1.5,minimum seed length,mm,78,81
Rytidosperma clelandii,1.5,minimum seed length,mm,78,81
Rytidosperma dimidiatum,1.5,minimum seed length,mm,78,81
Spathia neurosa,1.5,minimum seed length,mm,78,81
Urochloa occidentalis,1.5,minimum seed length,mm,78,81
Urochloa occidentalis var. ciliata,1.5,minimum seed length,mm,78,81
Whiteochloa biciliata,1.5,minimum seed length,mm,78,81
Whiteochloa multiciliata,1.5,minimum seed length,mm,78,81
Whiteochloa semitonsa,1.5,minimum seed length,mm,78,81
Yakirra websteri,1.5,minimum seed length,mm,78,81
Calyptochloa gracillima,1.6,minimum seed length,mm,78,81
Echinochloa dietrichiana,1.6,minimum seed length,mm,78,81
Rytidosperma duttonianum,1.6,minimum seed length,mm,78,81
Rytidosperma erianthum,1.6,minimum seed length,mm,78,81
Rytidosperma pilosum,1.6,minimum seed length,mm,78,81
Rytidosperma racemosum,1.6,minimum seed length,mm,78,81
Rytidosperma racemosum var. obtusatum,1.6,minimum seed length,mm,78,81
Rytidosperma remotum,1.6,minimum seed length,mm,78,81
Schizachyrium perplexum,1.6,minimum seed length,mm,78,81
Triodia bunglensis,1.6,minimum seed length,mm,78,81
Brachyachne convergens,1.7,minimum seed length,mm,78,81
Capillipedium spicigerum,1.7,minimum seed length,mm,78,81
Chloris pectinata,1.7,minimum seed length,mm,78,81
Eriachne pallescens,1.7,minimum seed length,mm,78,81
Eriachne pallescens var. gracilis,1.7,minimum seed length,mm,78,81
Eriachne pallescens var. pallescens,1.7,minimum seed length,mm,78,81
Rytidosperma alpicola,1.7,minimum seed length,mm,78,81
Rytidosperma carphoides,1.7,minimum seed length,mm,78,81
Rytidosperma occidentale,1.7,minimum seed length,mm,78,81
Yakirra nulla,1.7,minimum seed length,mm,78,81
Whiteochloa airoides,1.75,minimum seed length,mm,78,81
Echinochloa inundata,1.8,minimum seed length,mm,78,81
Echinochloa telmatophila,1.8,minimum seed length,mm,78,81
Enteropogon minutus,1.8,minimum seed length,mm,78,81
Eriachne humilis,1.8,minimum seed length,mm,78,81
Eriachne ovata,1.8,minimum seed length,mm,78,81
Eriachne rara,1.8,minimum seed length,mm,78,81
Rytidosperma fulvum,1.8,minimum seed length,mm,78,81
Rytidosperma laeve,1.8,minimum seed length,mm,78,81
Rytidosperma nudiflorum,1.8,minimum seed length,mm,78,81
Rytidosperma oreophilum,1.8,minimum seed length,mm,78,81
Rytidosperma penicillatum,1.8,minimum seed length,mm,78,81
Rytidosperma tenuius,1.8,minimum seed length,mm,78,81
Bothriochloa decipiens,1.85,minimum seed length,mm,78,81
Bothriochloa decipiens var. cloncurrensis,1.85,minimum seed length,mm,78,81
Bothriochloa decipiens var. decipiens,1.85,minimum seed length,mm,78,81
Dichanthium fecundum,1.9,minimum seed length,mm,78,81
Dichelachne rara,1.9,minimum seed length,mm,78,81
Echinochloa elliptica,1.9,minimum seed length,mm,78,81
Austrostipa aquarii,2,minimum seed length,mm,78,81
Austrostipa feresetacea,2,minimum seed length,mm,78,81
Austrostipa puberula,2,minimum seed length,mm,78,81
Austrostipa pycnostachya,2,minimum seed length,mm,78,81
Cymbopogon bombycinus,2,minimum seed length,mm,78,81
Dichelachne inaequiglumis,2,minimum seed length,mm,78,81
Dichelachne micrantha,2,minimum seed length,mm,78,81
Digitaria sharpeana,2,minimum seed length,mm,78,81
Echinopogon ovatus,2,minimum seed length,mm,78,81
Enteropogon paucispiceus,2,minimum seed length,mm,78,81
Enteropogon ramosus,2,minimum seed length,mm,78,81
Eriachne burkittii,2,minimum seed length,mm,78,81
Eriachne fastigiata,2,minimum seed length,mm,78,81
Eriachne glauca,2,minimum seed length,mm,78,81
Eriachne glauca var. barbinodis,2,minimum seed length,mm,78,81
Eriachne glauca var. glauca,2,minimum seed length,mm,78,81
Eriachne mucronata,2,minimum seed length,mm,78,81
Eriachne pauciflora,2,minimum seed length,mm,78,81
Eriachne schultziana,2,minimum seed length,mm,78,81
Garnotia stricta,2,minimum seed length,mm,78,81
Garnotia stricta var. longiseta,2,minimum seed length,mm,78,81
Ischaemum rugosum,2,minimum seed length,mm,78,81
Ischaemum rugosum var. rugosum,2,minimum seed length,mm,78,81
Ischaemum rugosum var. segetum,2,minimum seed length,mm,78,81
Iseilema membranaceum,2,minimum seed length,mm,78,81
Lepturus xerophilus,2,minimum seed length,mm,78,81
Poa ensiformis,2,minimum seed length,mm,78,81
Pseudopogonatherum irritans,2,minimum seed length,mm,78,81
Pseudoraphis paradoxa,2,minimum seed length,mm,78,81
Rytidosperma popinensis,2,minimum seed length,mm,78,81
Rytidosperma richardsonii,2,minimum seed length,mm,78,81
Saxipoa saxicola,2,minimum seed length,mm,78,81
Schizachyrium pseudeulalia,2,minimum seed length,mm,78,81
Triodia acutispicula,2,minimum seed length,mm,78,81
Triodia salina,2,minimum seed length,mm,78,81
Austrostipa verticillata,2.1,minimum seed length,mm,78,81
Paraneurachne muelleri,2.1,minimum seed length,mm,78,81
Schizachyrium fragile,2.1,minimum seed length,mm,78,81
Echinochloa lacunaria,2.2,minimum seed length,mm,78,81
Rytidosperma pallidum,2.2,minimum seed length,mm,78,81
Austrostipa trichophylla,2.3,minimum seed length,mm,78,81
Eriachne squarrosa,2.3,minimum seed length,mm,78,81
Schizachyrium dolosum,2.3,minimum seed length,mm,78,81
Schizachyrium pachyarthron,2.3,minimum seed length,mm,78,81
Thaumastochloa major,2.3,minimum seed length,mm,78,81
Notochloe microdon,2.4,minimum seed length,mm,78,81
Austrostipa centralis,2.5,minimum seed length,mm,78,81
Austrostipa nitida,2.5,minimum seed length,mm,78,81
Austrostipa scabra,2.5,minimum seed length,mm,78,81
Austrostipa scabra subsp. falcata,2.5,minimum seed length,mm,78,81
Austrostipa scabra subsp. Scabra,2.5,minimum seed length,mm,78,81
Austrostipa setacea,2.5,minimum seed length,mm,78,81
Austrostipa tuckeri,2.5,minimum seed length,mm,78,81
Dichelachne sieberiana,2.5,minimum seed length,mm,78,81
Entolasia whiteana,2.5,minimum seed length,mm,78,81
Eriachne avenacea,2.5,minimum seed length,mm,78,81
Eriachne sulcata,2.5,minimum seed length,mm,78,81
Eriachne vesiculosa,2.5,minimum seed length,mm,78,81
Iseilema convexum,2.5,minimum seed length,mm,78,81
Iseilema eremaeum,2.5,minimum seed length,mm,78,81
Iseilema holmesii,2.5,minimum seed length,mm,78,81
Iseilema macratherum,2.5,minimum seed length,mm,78,81
Iseilema vaginiflorum,2.5,minimum seed length,mm,78,81
Iseilema windersii,2.5,minimum seed length,mm,78,81
Schizachyrium crinizonatum,2.5,minimum seed length,mm,78,81
Triodia tomentosa,2.5,minimum seed length,mm,78,81
Schizachyrium occultum,2.6,minimum seed length,mm,78,81
Austrostipa nullanulla,2.7,minimum seed length,mm,78,81
Austrostipa pilata,2.7,minimum seed length,mm,78,81
Eriachne helmsii,2.7,minimum seed length,mm,78,81
Eriachne imbricata,2.7,minimum seed length,mm,78,81
Echinochloa kimberleyensis,2.75,minimum seed length,mm,78,81
Dichelachne crinita,2.8,minimum seed length,mm,78,81
Eriachne aristidea,2.8,minimum seed length,mm,78,81
Eriachne triodioides,2.8,minimum seed length,mm,78,81
Eriachne triseta,2.8,minimum seed length,mm,78,81
Austrostipa aristiglumis,3,minimum seed length,mm,78,81
Austrostipa compressa,3,minimum seed length,mm,78,81
Austrostipa densiflora,3,minimum seed length,mm,78,81
Austrostipa dongicola,3,minimum seed length,mm,78,81
Austrostipa drummondii,3,minimum seed length,mm,78,81
Austrostipa exilis,3,minimum seed length,mm,78,81
Austrostipa hemipogon,3,minimum seed length,mm,78,81
Austrostipa macalpinei,3,minimum seed length,mm,78,81
Austrostipa mundula,3,minimum seed length,mm,78,81
Austrostipa nodosa,3,minimum seed length,mm,78,81
Austrostipa oligostachya,3,minimum seed length,mm,78,81
Austrostipa platychaeta,3,minimum seed length,mm,78,81
Austrostipa rudis,3,minimum seed length,mm,78,81
Austrostipa rudis subsp. australis,3,minimum seed length,mm,78,81
Austrostipa rudis subsp. nervosa,3,minimum seed length,mm,78,81
Austrostipa tenuifolia,3,minimum seed length,mm,78,81
Austrostipa variabilis,3,minimum seed length,mm,78,81
Austrostipa wakoolica,3,minimum seed length,mm,78,81
Bothriochloa erianthoides,3,minimum seed length,mm,78,81
Chrysopogon latifolius,3,minimum seed length,mm,78,81
Chrysopogon rigidus,3,minimum seed length,mm,78,81
Echinochloa macrandra,3,minimum seed length,mm,78,81
Echinopogon intermedius,3,minimum seed length,mm,78,81
