species_name,trait,units,value
Acacia subcaerulea,flowering time end,,
Acacia suaveolens,flowering time end,,
Acacia strongylophylla,flowering time end,,
Acacia striatifolia,flowering time end,,September
Acacia stenoptera,flowering time end,,
Acacia siculiformis,flowering time end,,
Acacia setulifera,flowering time end,,August
Acacia sessilis,flowering time end,,
Acacia sertiformis,flowering time end,,
Acacia sericocarpa,flowering time end,,
Acacia imbricata,flowering time end,,
Acacia hystrix,flowering time end,,
Acacia semilunata,flowering time end,,
Acacia semirigida,flowering time end,,
Acacia semibinervia,flowering time end,,
Acacia semicircinalis,flowering time end,,
Acacia seclusa,flowering time end,,August
Acacia sclerophylla,flowering time end,,
Acacia salicina,flowering time end,,June
Acacia saliciformis,flowering time end,,
Acacia sabulosa,flowering time end,,
Acacia ryaniana,flowering time end,,
Acacia ruppii,flowering time end,,
Acacia rupicola,flowering time end,,
Acacia harpophylla,flowering time end,,
Acacia harveyi,flowering time end,,October
Acacia handonis,flowering time end,,September
Acacia anthochaera,flowering time end,,
Acacia anomala,flowering time end,,
Acacia hamersleyensis,flowering time end,,
Acacia rigescens,flowering time end,,July
Acacia rigens,flowering time end,,
Acacia retinodes,flowering time end,,February
Acacia georginae,flowering time end,,
Acacia pycnocephala,flowering time end,,
Acacia pulviniformis,flowering time end,,
Acacia ptychoclada,flowering time end,,April
Acacia pterocaulon,flowering time end,,
Acacia porcata,flowering time end,,September
Acacia polystachya,flowering time end,,July
Acacia polyadenia,flowering time end,,
Acacia poliochroa,flowering time end,,
Acacia pilligaensis,flowering time end,,
Acacia piligera,flowering time end,,May
Acacia phlebopetala,flowering time end,,
Acacia phlebophylla,flowering time end,,December
Acacia pickardii,flowering time end,,
Acacia pharangites,flowering time end,,
Acacia phasmoides,flowering time end,,
Acacia phlebocarpa,flowering time end,,
Acacia phaeocalyx,flowering time end,,
Acacia petraea,flowering time end,,September
Acacia peuce,flowering time end,,
Acacia perryi,flowering time end,,
Acacia pentadenia,flowering time end,,
Acacia pellita,flowering time end,,July
Acacia pedleyi,flowering time end,,December
Acacia pedina,flowering time end,,
Acacia elachantha,flowering time end,,August
Acacia effusa,flowering time end,,September
Acacia parvipinnula,flowering time end,,
Acacia palustris,flowering time end,,
Acacia pallidifolia,flowering time end,,October
Acacia pachypoda,flowering time end,,
Acacia pachyphylla,flowering time end,,
Acacia pachyphloia,flowering time end,,
Acacia dolichophylla,flowering time end,,
Acacia donaldsonii,flowering time end,,
Acacia oswaldii,flowering time end,,
Acacia oshanesii,flowering time end,,
Acacia ommatosperma,flowering time end,,
Acacia nodiflora,flowering time end,,
Acacia neurophylla,flowering time end,,
Acacia nervosa,flowering time end,,
Acacia nanopravissima,flowering time end,,
Acacia nanodealbata,flowering time end,,October
Acacia montana,flowering time end,,
Acacia mollifolia,flowering time end,,May
Acacia mimula,flowering time end,,
Acacia mimica,flowering time end,,
Acacia midgleyi,flowering time end,,
Acacia microneura,flowering time end,,
Acacia microsperma,flowering time end,,
Acacia microcephala,flowering time end,,
Acacia microcarpa,flowering time end,,
Acacia microcalyx,flowering time end,,
Acacia melleodora,flowering time end,,
Acacia meisneri,flowering time end,,
Acacia melanoxylon,flowering time end,,
Acacia mearnsii,flowering time end,,December
Acacia megacephala,flowering time end,,
Acacia maxwellii,flowering time end,,
Acacia matthewii,flowering time end,,November
Acacia masliniana,flowering time end,,
Acacia marramamba,flowering time end,,
Acacia maranoensis,flowering time end,,
Acacia maidenii,flowering time end,,June
Acacia maconochieana,flowering time end,,
Acacia mabellae,flowering time end,,November
Acacia lysiphloia,flowering time end,,September
Acacia luteola,flowering time end,,November
Acacia lunata,flowering time end,,November
Acacia lullfitziorum,flowering time end,,October
Acacia lucasii,flowering time end,,November
Acacia loxophylla,flowering time end,,
Acacia loroloba,flowering time end,,March
Acacia longispinea,flowering time end,,October
Acacia longissima,flowering time end,,May
Acacia longispicata,flowering time end,,August
Acacia linarioides,flowering time end,,July
Acacia castanostegia,flowering time end,,July
Acacia leprosa,flowering time end,,November
Acacia lentiginea,flowering time end,,October
Acacia leiophylla,flowering time end,,November
Acacia leioderma,flowering time end,,November
Acacia leichhardtii,flowering time end,,
Acacia legnota,flowering time end,,
Acacia lauta,flowering time end,,October
Acacia lazaridis,flowering time end,,November
Acacia kettlewelliae,flowering time end,,
Acacia kenneallyi,flowering time end,,
Acacia kempeana,flowering time end,,
Acacia kelleri,flowering time end,,August
Acacia blayana,flowering time end,,October
Acacia jucunda,flowering time end,,
Acacia julifera,flowering time end,,August
Acacia jennerae,flowering time end,,August
Acacia jensenii,flowering time end,,
Acacia jasperensis,flowering time end,,
Acacia jamesiana,flowering time end,,
Acacia jacksonioides,flowering time end,,
Acacia incongesta,flowering time end,,
Acacia incrassata,flowering time end,,
Acacia incurva,flowering time end,,
Acacia inceana,flowering time end,,
Acacia inamabilis,flowering time end,,
Acacia imparilis,flowering time end,,
Acacia idiomorpha,flowering time end,,
Acacia hylonoma,flowering time end,,
Acacia aphanoclada,flowering time end,,
Acacia dodonaeifolia,flowering time end,,
Acacia anfractuosa,flowering time end,,
Acacia guymeri,flowering time end,,January
Acacia granitica,flowering time end,,October
Acacia gonoclada,flowering time end,,July
Acacia gnidium,flowering time end,,
Acacia glaucissima,flowering time end,,
Acacia gilbertii,flowering time end,,
Acacia pygmaea,flowering time end,,March
Acacia froggattii,flowering time end,,
Acacia fragilis,flowering time end,,
Acacia forrestiana,flowering time end,,February
Acacia formidabilis,flowering time end,,
Acacia floribunda,flowering time end,,
Acacia flocktoniae,flowering time end,,
Acacia filicifolia,flowering time end,,October
Acacia ferocior,flowering time end,,
Acacia faucium,flowering time end,,
Acacia fauntleroyi,flowering time end,,
Acacia fasciculifera,flowering time end,,February
Acacia farnesiana,flowering time end,,September
Acacia falciformis,flowering time end,,
Acacia erioclada,flowering time end,,
Acacia eremophila,flowering time end,,
Acacia epacantha,flowering time end,,
Acacia ensifolia,flowering time end,,
Acacia enterocarpa,flowering time end,,
Acacia pelophila,flowering time end,,
Acacia pendula,flowering time end,,
Acacia paula,flowering time end,,June
Acacia patagiata,flowering time end,,
Acacia echinuliflora,flowering time end,,August
Acacia duriuscula,flowering time end,,
Acacia durabilis,flowering time end,,
Acacia dura,flowering time end,,
Acacia dunnii,flowering time end,,
Acacia drummondii,flowering time end,,
Acacia drewiana,flowering time end,,
Acacia drepanophylla,flowering time end,,
Acacia drepanocarpa,flowering time end,,August
Acacia douglasica,flowering time end,,
Acacia dorsenna,flowering time end,,
Acacia dorothea,flowering time end,,
Acacia doratoxylon,flowering time end,,September
Acacia oxyclada,flowering time end,,
Acacia pachyacra,flowering time end,,
Acacia dodonaeifolia x paradoxa,flowering time end,,
Acacia divergens,flowering time end,,
Acacia ditricha,flowering time end,,January
Acacia difformis,flowering time end,,February
Acacia difficilis,flowering time end,,October
Acacia dielsii,flowering time end,,
Acacia dietrichiana,flowering time end,,
Acacia obovata,flowering time end,,
Acacia obliquinervia,flowering time end,,
Acacia dentifera,flowering time end,,
Acacia depressa,flowering time end,,January
Acacia daviesioides,flowering time end,,
Acacia xanthina,flowering time end,,
Acacia wilsonii,flowering time end,,
Acacia wiseana,flowering time end,,
Acacia x grayana,flowering time end,,
Acacia williamsiana,flowering time end,,
Acacia crassiuscula,flowering time end,,
Acacia crassistipula,flowering time end,,
Acacia crassicarpa,flowering time end,,
Acacia crassa,flowering time end,,September
Acacia convallium,flowering time end,,May
Acacia constablei,flowering time end,,August
Acacia torticarpa,flowering time end,,
Acacia leptophleba,flowering time end,,September
Acacia leptopetala,flowering time end,,January
Acacia carnosula,flowering time end,,
Acacia cangaiensis,flowering time end,,March
Acacia caleyi,flowering time end,,
Acacia burrowii,flowering time end,,October
Acacia burdekensis,flowering time end,,
Acacia brassii,flowering time end,,July
Acacia brockii,flowering time end,,May
Acacia stenophylla,flowering time end,,
Acacia stellaticeps,flowering time end,,September
Acacia blakei,flowering time end,,November
Acacia spongolitica,flowering time end,,
Acacia spondylophylla,flowering time end,,
Acacia bidwillii,flowering time end,,
Acacia inaequilatera,flowering time end,,
Acacia inaequiloba,flowering time end,,
Acacia aureocrinita,flowering time end,,
Acacia humifusa,flowering time end,,September
Acacia howittii,flowering time end,,
Acacia hubbardiana,flowering time end,,
Acacia huegelii,flowering time end,,February
Acacia parramattensis,flowering time end,,April
Acacia havilandiorum,flowering time end,,
Acacia helicophylla,flowering time end,,August
Acacia hastulata,flowering time end,,
Acacia aphylla,flowering time end,,
Acacia applanata,flowering time end,,
Acacia limbata,flowering time end,,July
Acacia angustissima,flowering time end,,
Acacia hamiltoniana,flowering time end,,
Acacia olgana,flowering time end,,September
Acacia quadrimarginea,flowering time end,,
Acacia affin quadrimarginea,flowering time end,,
Acacia affin resinosa,flowering time end,,
Acacia pycnostachya,flowering time end,,October
Acacia affin rigens,flowering time end,,
Acacia pycnantha,flowering time end,,
Acacia pulchella,flowering time end,,
Acacia acutata,flowering time end,,
Acacia aculeiformis,flowering time end,,
Acacia acuminata,flowering time end,,
Acacia aculeatissima,flowering time end,,
Acacia acuaria,flowering time end,,
Acacia acrionastes,flowering time end,,
Acacia prismifolia,flowering time end,,
Acacia aciphylla,flowering time end,,
Acacia acoma,flowering time end,,
Acacia acinacea,flowering time end,,
Acacia pravifolia,flowering time end,,
Acacia acanthaster,flowering time end,,
Acacia praemorsa,flowering time end,,
Acacia praetermissa,flowering time end,,August
Acacia praelongata,flowering time end,,
Acacia warramaba,flowering time end,,
Acacia polybotrya,flowering time end,,October
Acacia muelleriana,flowering time end,,January
Acacia mackeyana,flowering time end,,August
Acacia leiocalyx,flowering time end,,September
Acacia imitans,flowering time end,,
Acacia hemiteles,flowering time end,,
Acacia zatrichota,flowering time end,,July
Acacia ericifolia,flowering time end,,
Acacia maitlandii,flowering time end,,
Acacia eremaea,flowering time end,,
Acacia epedunculata,flowering time end,,
Acacia ephedroides,flowering time end,,
Acacia penninervis,flowering time end,,
Acacia pennata subsp kerrii,flowering time end,,
Acacia horridula,flowering time end,,
Acacia hopperiana,flowering time end,,
Acacia clandullensis,flowering time end,,
Acacia clarksoniana,flowering time end,,
Acacia pataczekii,flowering time end,,
Acacia truculenta,flowering time end,,
Acacia translucens,flowering time end,,October
Acacia paraneura,flowering time end,,
Acacia pachycarpa,flowering time end,,
Acacia oxycedrus x sophorae,flowering time end,,
Acacia torulosa,flowering time end,,July
Acacia toondulya,flowering time end,,
Acacia tolmerensis,flowering time end,,
Acacia tindaleae,flowering time end,,
Acacia orthotricha,flowering time end,,
Acacia orthocarpa,flowering time end,,
Acacia orbifolia,flowering time end,,
Acacia orites,flowering time end,,September
Acacia oraria,flowering time end,,
