site_code,plot,year,Taxon,block,Family,functional_group,trt.x,leaf_pct_N,leaf_pct_C,leaf_pct_P,leaf_pct_K,SLA,site_name,continent,country,region,habitat,MAT,TEMP_VAR,MAP,MAP_VAR,N,P,K,Exclose,trt.y,first_nutrient_year,first_fenced_year,year_trt,pct_N,ppm_P,ppm_K
kiny.au,29,2011,Sonchus oleraceus,3,Asteraceae,forbs,PK,2.50110465,41.50681183,0.149279926,3.76593011,5000,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,1,1,0,PK,2008,2008,4,0.12,9,363
kiny.au,30,2011,Avena barbata,3,Poaceae,grass,NPK+Fence,3.081706999,46.06435357,0.182367376,1.7181872,2637.310606,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,1,1,NPK+Fence,2008,2008,4,0.104,11,425
kiny.au,30,2011,Rytidosperma sp.,3,Poaceae,grass,NPK+Fence,2.122628932,45.63832543,0.099263406,1.63235142,976,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,1,1,NPK+Fence,2008,2008,4,0.104,11,425
kiny.au,30,2011,Stipa sp.,3,Poaceae,grass,NPK+Fence,1.865853203,44.16851019,0.083214396,1.14618555,1383.895131,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,1,1,NPK+Fence,2008,2008,4,0.104,11,425
mtca.au,1,2011,Pentaschistis airoides,1,Poaceae,grass,N,4.25577188,50.57538544,,,111932.2222,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,0,0,N,2009,2009,3,,,
mtca.au,1,2011,Vulpia myuros,1,Poaceae,grass,N,1.676111554,46.69503978,0.045932,0.629682,65159.35185,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,0,0,N,2009,2009,3,,,
mtca.au,1,2011,Waitzia acuminata,1,Asteraceae,forbs,N,4.734622979,42.38928584,,,96070.8982,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,0,0,N,2009,2009,3,,,
mtca.au,2,2011,Erodium botrys,1,Geraniaceae,forbs,NPK,6.084062685,41.80698105,0.66389516,5.8362572,175847.0771,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,0,NPK,2009,2009,3,,,
mtca.au,2,2011,Pentaschistis airoides,1,Poaceae,grass,NPK,2.972819719,46.4798471,,,153593,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,0,NPK,2009,2009,3,,,
mtca.au,2,2011,Vulpia myuros,1,Poaceae,grass,NPK,1.818114023,42.8366534,,,97136.05769,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,0,NPK,2009,2009,3,,,
mtca.au,2,2011,Waitzia acuminata,1,Asteraceae,forbs,NPK,1.956675863,47.32149319,0.619195,2.953067,44567.69231,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,0,NPK,2009,2009,3,,,
mtca.au,3,2011,Avena barbata,1,Poaceae,grass,NP,3.475818686,43.69144424,0.484445808,4.25899868,122677.3359,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,3,2011,Pentaschistis airoides,1,Poaceae,grass,NP,,,,,163823.4483,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,3,2011,Vulpia myuros,1,Poaceae,grass,NP,1.586782448,42.47694456,0.403383,1.678903,84949.69298,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,3,2011,Waitzia acuminata,1,Asteraceae,forbs,NP,2.019642687,45.64766532,0.56207904,2.47838208,38567.65281,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,4,2011,Erodium botrys,1,Geraniaceae,forbs,PK,4.2990577740000004,40.91724756,0.45908874,4.584995352,180579.848,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,1,0,PK,2009,2009,3,,,
mtca.au,4,2011,Erymophyllum tenellum,1,Asteraceae,forbs,PK,,,,,71190,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,1,0,PK,2009,2009,3,,,
mtca.au,4,2011,Pentaschistis airoides,1,Poaceae,grass,PK,,,,,142639.4595,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,1,0,PK,2009,2009,3,,,
mtca.au,4,2011,Waitzia acuminata,1,Asteraceae,forbs,PK,2.225785762,47.30261265,0.273246,3.188695,36160.43062,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,1,0,PK,2009,2009,3,,,
mtca.au,5,2011,Avena barbata,1,Poaceae,grass,NPK+Fence,2.373269771,43.0307309,0.629801716,4.643561272,134159.7597,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,1,NPK+Fence,2009,2009,3,,,
mtca.au,5,2011,Bromus rubens,1,Poaceae,grass,NPK+Fence,2.391356239,44.332532,0.327337139,4.412552156,158895.5952,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,1,NPK+Fence,2009,2009,3,,,
mtca.au,5,2011,Erodium botrys,1,Geraniaceae,forbs,NPK+Fence,4.121410845,43.50178502,0.885352704,5.25765172,316755.724,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,1,NPK+Fence,2009,2009,3,,,
mtca.au,5,2011,Pentaschistis airoides,1,Poaceae,grass,NPK+Fence,2.744458224,46.48436792,,,87072.95082,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,1,NPK+Fence,2009,2009,3,,,
mtca.au,6,2011,Erodium botrys,1,Geraniaceae,forbs,P,3.210670424,40.57379014,0.311364876,1.639514192,101315.3597,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,0,0,P,2009,2009,3,,,
mtca.au,6,2011,Pentaschistis airoides,1,Poaceae,grass,P,,,,,117334.6875,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,0,0,P,2009,2009,3,,,
mtca.au,6,2011,Stipa nitida,1,Poaceae,grass,P,2.865881247,46.18399407,0.078401958,1.284469408,43365.81152,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,0,0,P,2009,2009,3,,,
mtca.au,6,2011,Waitzia acuminata,1,Asteraceae,forbs,P,1.982472575,46.22770309,0.68602352,2.408663712,383274,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,0,0,P,2009,2009,3,,,
mtca.au,7,2011,Monachather paradoxus,1,Poaceae,grass,K,2.911906938,46.25414933,0.085477392,1.773563376,56584.1691,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,1,0,K,2009,2009,3,,,
mtca.au,7,2011,Pentaschistis airoides,1,Poaceae,grass,K,,,,,94364.73684,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,1,0,K,2009,2009,3,,,
mtca.au,7,2011,Stipa nitida,1,Poaceae,grass,K,2.085159113,45.32829686,0.07119687,1.027925664,27352.09119,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,1,0,K,2009,2009,3,,,
mtca.au,7,2011,Waitzia acuminata,1,Asteraceae,forbs,K,3.087746501,46.05391572,0.088349994,2.366807168,35646.57952,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,1,0,K,2009,2009,3,,,
mtca.au,8,2011,Brachyscome iberidifolia,1,Asteraceae,forbs,Control,3.863945815,46.33347711,,,26786.66667,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,0,Control,2009,2009,3,0.081,9,190
mtca.au,8,2011,Pentaschistis airoides,1,Poaceae,grass,Control,,,,,107588.9655,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,0,Control,2009,2009,3,0.081,9,190
mtca.au,8,2011,Waitzia acuminata,1,Asteraceae,forbs,Control,,,0.083825664,3.148234684,51354.05405,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,0,Control,2009,2009,3,0.081,9,190
mtca.au,9,2011,Brachyscome iberidifolia,1,Asteraceae,forbs,Fence,4.034672639,47.27515037,,,80161.66667,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,1,Fence,2009,2009,3,0.094,10,206
mtca.au,9,2011,Stipa nitida,1,Poaceae,grass,Fence,2.40584563,47.87951469,0.049939,1.058627,29408.18945,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,1,Fence,2009,2009,3,0.094,10,206
mtca.au,9,2011,Waitzia acuminata,1,Asteraceae,forbs,Fence,,,0.08424405,3.0061227,46796.99346,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,1,Fence,2009,2009,3,0.094,10,206
mtca.au,10,2011,Pentaschistis airoides,1,Poaceae,grass,NK,5.226940993,54.16960706,,,124823.8095,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,1,0,NK,2009,2009,3,,,
mtca.au,10,2011,Stipa nitida,1,Poaceae,grass,NK,3.790936627,45.91167306,0.083155814,1.639792992,57182.92636,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,1,0,NK,2009,2009,3,,,
mtca.au,10,2011,Waitzia acuminata,1,Asteraceae,forbs,NK,4.86195897,44.47914215,0.099081,4.104522,27358.09859,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,1,0,NK,2009,2009,3,,,
mtca.au,11,2011,Actinobole uliginosum,2,Asteraceae,forbs,P,,,,,8330.952381,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,0,0,P,2009,2009,3,,,
mtca.au,11,2011,Erodium botrys,2,Geraniaceae,forbs,P,4.709017846,38.90480025,0.49144796,2.80754042,145812.7688,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,0,0,P,2009,2009,3,,,
mtca.au,11,2011,Pentaschistis airoides,2,Poaceae,grass,P,,,,,82431.02564,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,0,0,P,2009,2009,3,,,
mtca.au,11,2011,Waitzia acuminata,2,Asteraceae,forbs,P,2.482243239,47.02612032,0.129235583,4.47797396,43557.66667,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,0,0,P,2009,2009,3,,,
mtca.au,12,2011,Pentaschistis airoides,2,Poaceae,grass,K,,,,,97409.62963,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,1,0,K,2009,2009,3,,,
mtca.au,12,2011,Stipa nitida,2,Poaceae,grass,K,2.01395035,44.63272024,0.062307668,1.197235592,28626.05053,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,1,0,K,2009,2009,3,,,
mtca.au,12,2011,Waitzia acuminata,2,Asteraceae,forbs,K,3.830374666,45.84626653,0.091086833,3.95375904,,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,1,0,K,2009,2009,3,,,
mtca.au,13,2011,Erymophyllum tenellum,2,Asteraceae,forbs,N,,,,,27254.28571,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,0,0,N,2009,2009,3,,,
mtca.au,13,2011,Stipa nitida,2,Poaceae,grass,N,2.873432988,47.72920065,0.076977331,1.185779276,22606.24506,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,0,0,N,2009,2009,3,,,
mtca.au,13,2011,Waitzia acuminata,2,Asteraceae,forbs,N,4.762783811,44.80937929,0.11515913,3.882072524,74863.54717,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,0,0,N,2009,2009,3,,,
mtca.au,14,2011,Pentaschistis airoides,2,Poaceae,grass,NK,,,,,103471.3208,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,1,0,NK,2009,2009,3,,,
mtca.au,14,2011,Stipa nitida,2,Poaceae,grass,NK,2.722181455,46.41554413,0.06193751,1.212942912,25870.47988,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,1,0,NK,2009,2009,3,,,
mtca.au,14,2011,Waitzia acuminata,2,Asteraceae,forbs,NK,4.146832222,43.45550285,0.08734656,3.91799296,78253.5,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,1,0,NK,2009,2009,3,,,
mtca.au,15,2011,Actinobole uliginosum,2,Asteraceae,forbs,PK,,,,,95965.33333,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,1,0,PK,2009,2009,3,,,
mtca.au,15,2011,Erodium botrys,2,Geraniaceae,forbs,PK,5.760897233,39.64828506,0.478472064,2.887008768,163477.0157,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,1,0,PK,2009,2009,3,,,
mtca.au,15,2011,Pentaschistis airoides,2,Poaceae,grass,PK,,,,,110909.4286,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,1,0,PK,2009,2009,3,,,
mtca.au,15,2011,Waitzia acuminata,2,Asteraceae,forbs,PK,2.399519506,44.0849111,0.35391438,2.48886276,38371.5917,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,1,0,PK,2009,2009,3,,,
mtca.au,16,2011,Actinobole uliginosum,2,Asteraceae,forbs,Control,,,,,85683.54167,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,0,Control,2009,2009,3,0.086,10,190
mtca.au,16,2011,Pentaschistis airoides,2,Poaceae,grass,Control,,,,,106266.9231,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,0,Control,2009,2009,3,0.086,10,190
mtca.au,16,2011,Stipa nitida,2,Poaceae,grass,Control,1.766540373,47.52479836,0.10472609,0.9609555,28003.72549,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,0,Control,2009,2009,3,0.086,10,190
mtca.au,16,2011,Waitzia acuminata,2,Asteraceae,forbs,Control,3.8866227270000002,43.142437,0.108735097,3.20458776,74626.35945,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,0,Control,2009,2009,3,0.086,10,190
mtca.au,17,2011,Actinobole uliginosum,2,Asteraceae,forbs,NP,,,,,92225.83333,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,17,2011,Erodium botrys,2,Geraniaceae,forbs,NP,6.480222791,41.50442816,0.67485504,3.892079104,200762.5589,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,17,2011,Erymophyllum tenellum,2,Asteraceae,forbs,NP,,,,,61456.15385,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,17,2011,Pentaschistis airoides,2,Poaceae,grass,NP,,,,,98473.72881,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,17,2011,Waitzia acuminata,2,Asteraceae,forbs,NP,2.827257654,46.55974264,0.251293632,2.44011648,29737.23301,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,18,2011,Arctotheca calendula,2,Asteraceae,forbs,NPK+Fence,4.151563949,38.09394347,0.7662424,2.853862,,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,1,NPK+Fence,2009,2009,3,,,
mtca.au,18,2011,Erodium botrys,2,Geraniaceae,forbs,NPK+Fence,5.70904895,44.9852398,,,,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,1,NPK+Fence,2009,2009,3,,,
mtca.au,18,2011,Pentaschistis airoides,2,Poaceae,grass,NPK+Fence,,,,,111649.2958,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,1,NPK+Fence,2009,2009,3,,,
mtca.au,18,2011,Waitzia acuminata,2,Asteraceae,forbs,NPK+Fence,2.891028916,47.20942306,0.244240482,3.403013556,31612.7476,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,1,NPK+Fence,2009,2009,3,,,
mtca.au,19,2011,Actinobole uliginosum,2,Asteraceae,forbs,NPK,,,,,72532.20339,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,0,NPK,2009,2009,3,,,
mtca.au,19,2011,Hordeum murinum ssp. Leporinum,2,Poaceae,grass,NPK,,,,,117824.8214,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,0,NPK,2009,2009,3,,,
mtca.au,19,2011,Pentaschistis airoides,2,Poaceae,grass,NPK,,,,,88300.71429,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,0,NPK,2009,2009,3,,,
mtca.au,19,2011,Waitzia acuminata,2,Asteraceae,forbs,NPK,3.099528477,44.20990929,0.48595632,3.5120424,38525.12894,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,0,NPK,2009,2009,3,,,
mtca.au,20,2011,Erymophyllum tenellum,2,Asteraceae,forbs,Fence,,,,,18761.96078,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,1,Fence,2009,2009,3,0.089,9,233
mtca.au,20,2011,Pentaschistis airoides,2,Poaceae,grass,Fence,,,,,88103.62319,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,1,Fence,2009,2009,3,0.089,9,233
mtca.au,20,2011,Stipa nitida,2,Poaceae,grass,Fence,1.766087875,45.47898695,0.052137126,1.267226856,33195.76424,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,1,Fence,2009,2009,3,0.089,9,233
mtca.au,20,2011,Waitzia acuminata,2,Asteraceae,forbs,Fence,3.218630461,46.37078938,0.077402473,2.0125014,36722.34076,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,1,Fence,2009,2009,3,0.089,9,233
mtca.au,21,2011,Pentaschistis airoides,3,Poaceae,grass,K,,,,,116834.7222,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,1,0,K,2009,2009,3,,,
mtca.au,21,2011,Stipa nitida,3,Poaceae,grass,K,2.622102466,47.42380311,0.091888742,1.100426496,32996.65511,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,1,0,K,2009,2009,3,,,
mtca.au,21,2011,Waitzia acuminata,3,Asteraceae,forbs,K,3.908519261,41.35691438,0.077139076,5.20932772,61542.7845,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,1,0,K,2009,2009,3,,,
mtca.au,22,2011,Avena barbata,3,Poaceae,grass,NPK+Fence,3.320575674,44.88988795,0.56687092,4.6488084,128750.3694,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,1,NPK+Fence,2009,2009,3,,,
mtca.au,22,2011,Erodium botrys,3,Geraniaceae,forbs,NPK+Fence,5.414201315,43.86595831,,,265187.7297,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,1,NPK+Fence,2009,2009,3,,,
mtca.au,22,2011,Pentaschistis airoides,3,Poaceae,grass,NPK+Fence,2.796157102,49.11486117,,,146757.75,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,1,NPK+Fence,2009,2009,3,,,
mtca.au,22,2011,Waitzia acuminata,3,Asteraceae,forbs,NPK+Fence,2.521004635,45.10619354,0.939648192,4.07577816,56662.98561,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,1,NPK+Fence,2009,2009,3,,,
mtca.au,23,2011,Actinobole uliginosum,3,Asteraceae,forbs,P,,,,,83256,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,0,0,P,2009,2009,3,,,
mtca.au,23,2011,Erodium botrys,3,Geraniaceae,forbs,P,3.482034593,44.86901747,0.57073368,2.594864008,108788.0477,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,0,0,P,2009,2009,3,,,
mtca.au,23,2011,Pentaschistis airoides,3,Poaceae,grass,P,,,,,118672.6087,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,0,0,P,2009,2009,3,,,
mtca.au,23,2011,Waitzia acuminata,3,Asteraceae,forbs,P,2.391633459,47.44532225,0.48754482,2.3020314,44758.63333,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,0,0,P,2009,2009,3,,,
mtca.au,24,2011,Pentaschistis airoides,3,Poaceae,grass,Fence,,,,,118741.4815,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,1,Fence,2009,2009,3,0.08,7,182
mtca.au,24,2011,Vulpia myuros,3,Poaceae,grass,Fence,1.216239179,44.7306134,,,63347.61062,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,1,Fence,2009,2009,3,0.08,7,182
mtca.au,24,2011,Waitzia acuminata,3,Asteraceae,forbs,Fence,3.649189439,49.17727469,0.072604923,3.642442036,70205.26749,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,1,Fence,2009,2009,3,0.08,7,182
mtca.au,25,2011,Erymophyllum tenellum,3,Asteraceae,forbs,NK,,,,,121000,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,1,0,NK,2009,2009,3,,,
mtca.au,25,2011,Pentaschistis airoides,3,Poaceae,grass,NK,,,,,92063.50877,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,1,0,NK,2009,2009,3,,,
mtca.au,25,2011,Stipa nitida,3,Poaceae,grass,NK,3.516703635,45.82132509,0.086271779,1.581924204,35793.48697,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,1,0,NK,2009,2009,3,,,
mtca.au,25,2011,Waitzia acuminata,3,Asteraceae,forbs,NK,5.655255389,44.75141549,0.113772294,6.08516172,97601.37363,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,1,0,NK,2009,2009,3,,,
mtca.au,26,2011,Brachyscome iberidifolia,3,Asteraceae,forbs,N,,,,,187510,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,0,0,N,2009,2009,3,,,
mtca.au,26,2011,Pentaschistis airoides,3,Poaceae,grass,N,,,,,114629.1176,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,0,0,N,2009,2009,3,,,
mtca.au,26,2011,Waitzia acuminata,3,Asteraceae,forbs,N,4.486893469,46.94157139,0.086636155,3.15825776,75054.72325,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,0,0,N,2009,2009,3,,,
mtca.au,27,2011,Pentaschistis airoides,3,Poaceae,grass,Control,,,,,74334.0625,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,0,Control,2009,2009,3,0.095,7,198
mtca.au,27,2011,Stipa nitida,3,Poaceae,grass,Control,2.395576867,46.6717366,0.067263686,1.244088832,35154.35577,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,0,Control,2009,2009,3,0.095,7,198
mtca.au,27,2011,Waitzia acuminata,3,Asteraceae,forbs,Control,4.273435282,44.23917587,0.084372621,4.06821844,75561.79825,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,0,Control,2009,2009,3,0.095,7,198
mtca.au,28,2011,Bromus rubens,3,Poaceae,grass,NP,3.615786524,45.92565655,0.525209736,3.194796264,126310.3074,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,28,2011,Erymophyllum tenellum,3,Asteraceae,forbs,NP,,,,,68798.63636,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,28,2011,Pentaschistis airoides,3,Poaceae,grass,NP,,,,,102715.7143,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,28,2011,Vulpia myuros,3,Poaceae,grass,NP,2.101236814,46.85662456,,,105158.9063,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,28,2011,Waitzia acuminata,3,Asteraceae,forbs,NP,2.037643904,47.39594422,0.388268032,3.043391952,39180.40486,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,29,2011,Bromus rubens,3,Poaceae,grass,NPK,2.623466854,44.06969747,0.50310312,4.0787666400000004,153737.5564,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,0,NPK,2009,2009,3,,,
mtca.au,29,2011,Pentaschistis airoides,3,Poaceae,grass,NPK,,,,,155861.1364,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,0,NPK,2009,2009,3,,,
mtca.au,29,2011,Vulpia myuros,3,Poaceae,grass,NPK,2.304663528,47.68104182,0.414080876,2.485324444,75470.25641,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,0,NPK,2009,2009,3,,,
mtca.au,29,2011,Waitzia acuminata,3,Asteraceae,forbs,NPK,2.161508005,43.81654515,0.462970422,3.772468432,8489.324324,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,0,NPK,2009,2009,3,,,
mtca.au,30,2011,Erodium botrys,3,Geraniaceae,forbs,PK,5.667023174,35.26995924,1.0496352,4.1181252,190228.0314,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,1,0,PK,2009,2009,3,,,
mtca.au,30,2011,Pentaschistis airoides,3,Poaceae,grass,PK,,,,,79654.82143,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,1,0,PK,2009,2009,3,,,
mtca.au,30,2011,Stipa nitida,3,Poaceae,grass,PK,2.975639404,46.67552343,0.1843702,1.128252272,52608.83171,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,1,0,PK,2009,2009,3,,,
