dataset_id,species_name,site_name,observation_id,trait_name,value,unit,value_type,replicates,original_name
Cooper_2013,Marsdenia cymulosa,NA,Cooper_2013_0156,seed_length,5,mm,expert_min,NA,Marsdenia cymulosa
Cooper_2013,Marsdenia cymulosa,NA,Cooper_2013_0156,seed_length,12,mm,expert_max,NA,Marsdenia cymulosa
Cooper_2013,Gymnema sylvestre,NA,Cooper_2013_0157,seed_length,5,mm,expert_min,NA,Marsdenia geminata
Cooper_2013,Gymnema sylvestre,NA,Cooper_2013_0157,seed_length,8,mm,expert_max,NA,Marsdenia geminata
Cooper_2013,Marsdenia hemiptera,NA,Cooper_2013_0159,seed_length,7,mm,expert_min,NA,Marsdenia hemiptera
Cooper_2013,Marsdenia hemiptera,NA,Cooper_2013_0159,seed_length,8,mm,expert_max,NA,Marsdenia hemiptera
Cooper_2013,Marsdenia longipedicellata,NA,Cooper_2013_0162,seed_length,12,mm,expert_min,NA,Marsdenia longipedicellata
Cooper_2013,Marsdenia longipedicellata,NA,Cooper_2013_0162,seed_length,13,mm,expert_max,NA,Marsdenia longipedicellata
Cooper_2013,Marsdenia micradenia,NA,Cooper_2013_0163,seed_length,5,mm,expert_min,NA,Marsdenia micradenia
Cooper_2013,Marsdenia micradenia,NA,Cooper_2013_0163,seed_length,6,mm,expert_max,NA,Marsdenia micradenia
Cooper_2013,Marsdenia microlepis,NA,Cooper_2013_0164,seed_length,6,mm,expert_min,NA,Marsdenia microlepis
Cooper_2013,Marsdenia microlepis,NA,Cooper_2013_0164,seed_length,8,mm,expert_max,NA,Marsdenia microlepis
Cooper_2013,Marsdenia paludicola,NA,Cooper_2013_0165,seed_length,10,mm,expert_min,NA,Marsdenia paludicola
Cooper_2013,Marsdenia paludicola,NA,Cooper_2013_0165,seed_length,10,mm,expert_max,NA,Marsdenia paludicola
Cooper_2013,Gymnema pleiadenium,NA,Cooper_2013_0166,seed_length,7,mm,expert_min,NA,Marsdenia pleiadenia
Cooper_2013,Gymnema pleiadenium,NA,Cooper_2013_0166,seed_length,8,mm,expert_max,NA,Marsdenia pleiadenia
Cooper_2013,Pergularia rostrata,NA,Cooper_2013_0167,seed_length,7,mm,expert_min,NA,Marsdenia rostrata
Cooper_2013,Pergularia rostrata,NA,Cooper_2013_0167,seed_length,10,mm,expert_max,NA,Marsdenia rostrata
Cooper_2013,Marsdenia straminea,NA,Cooper_2013_0168,seed_length,10,mm,expert_min,NA,Marsdenia straminea
Cooper_2013,Marsdenia straminea,NA,Cooper_2013_0168,seed_length,12,mm,expert_max,NA,Marsdenia straminea
Cooper_2013,Gymnema tricholepis,NA,Cooper_2013_0170,seed_length,5,mm,expert_min,NA,Marsdenia tricholepis
Cooper_2013,Gymnema tricholepis,NA,Cooper_2013_0170,seed_length,6,mm,expert_max,NA,Marsdenia tricholepis
Cooper_2013,Tylophora velutina,NA,Cooper_2013_0171,seed_length,7,mm,expert_min,NA,Marsdenia velutina
Cooper_2013,Tylophora velutina,NA,Cooper_2013_0171,seed_length,9,mm,expert_max,NA,Marsdenia velutina
Cooper_2013,Melodinus acutiflorus,NA,Cooper_2013_0173,seed_length,3,mm,expert_min,NA,Melodinus acutiflorus
Cooper_2013,Melodinus acutiflorus,NA,Cooper_2013_0173,seed_length,5,mm,expert_max,NA,Melodinus acutiflorus
Cooper_2013,Melodinus australis,NA,Cooper_2013_0174,seed_length,5,mm,expert_min,NA,Melodinus australis
Cooper_2013,Melodinus australis,NA,Cooper_2013_0174,seed_length,7,mm,expert_max,NA,Melodinus australis
Cooper_2013,Melodinus acutiflorus,NA,Cooper_2013_0175,seed_length,7,mm,expert_min,NA,Melodinus bacellianus
Cooper_2013,Melodinus acutiflorus,NA,Cooper_2013_0175,seed_length,11,mm,expert_max,NA,Melodinus bacellianus
Cooper_2013,Ochrosia kilneri,NA,Cooper_2013_0177,seed_length,48,mm,expert_min,NA,Neisosperma kilneri
Cooper_2013,Ochrosia kilneri,NA,Cooper_2013_0177,seed_length,70,mm,expert_max,NA,Neisosperma kilneri
Cooper_2013,Ochrosia poweri,NA,Cooper_2013_0178,seed_length,22,mm,expert_min,NA,Neisosperma poweri
Cooper_2013,Ochrosia poweri,NA,Cooper_2013_0178,seed_length,40,mm,expert_max,NA,Neisosperma poweri
Cooper_2013,Ochrosia elliptica,NA,Cooper_2013_0179,seed_length,45,mm,expert_min,NA,Ochrosia elliptica
Cooper_2013,Ochrosia elliptica,NA,Cooper_2013_0179,seed_length,45,mm,expert_max,NA,Ochrosia elliptica
Cooper_2013,Ochrosia moorei,NA,Cooper_2013_0181,seed_length,10,mm,expert_min,NA,Ochrosia moorei
Cooper_2013,Ochrosia moorei,NA,Cooper_2013_0181,seed_length,14,mm,expert_max,NA,Ochrosia moorei
Cooper_2013,Parsonsia blakeana,NA,Cooper_2013_0183,seed_length,8,mm,expert_min,NA,Parsonsia blakeana
Cooper_2013,Parsonsia blakeana,NA,Cooper_2013_0183,seed_length,8,mm,expert_max,NA,Parsonsia blakeana
Cooper_2013,Parsonsia latifolia,NA,Cooper_2013_0190,seed_length,10,mm,expert_min,NA,Parsonsia latifolia
Cooper_2013,Parsonsia latifolia,NA,Cooper_2013_0190,seed_length,15,mm,expert_max,NA,Parsonsia latifolia
Cooper_2013,Parsonsia leichhardtii,NA,Cooper_2013_0191,seed_length,6,mm,expert_min,NA,Parsonsia leichhardtii
Cooper_2013,Parsonsia leichhardtii,NA,Cooper_2013_0191,seed_length,6,mm,expert_max,NA,Parsonsia leichhardtii
Cooper_2013,Parsonsia ventricosa,NA,Cooper_2013_0199,seed_length,8,mm,expert_min,NA,Parsonsia ventricosa
Cooper_2013,Parsonsia ventricosa,NA,Cooper_2013_0199,seed_length,8,mm,expert_max,NA,Parsonsia ventricosa
Cooper_2013,Parsonsia wongabelensis,NA,Cooper_2013_0201,seed_length,15,mm,expert_min,NA,Parsonsia wongabelensis
Cooper_2013,Parsonsia wongabelensis,NA,Cooper_2013_0201,seed_length,15,mm,expert_max,NA,Parsonsia wongabelensis
Cooper_2013,Phyllanthera grayi,NA,Cooper_2013_0202,seed_length,13,mm,expert_min,NA,Phyllanthera grayi
Cooper_2013,Phyllanthera grayi,NA,Cooper_2013_0202,seed_length,13,mm,expert_max,NA,Phyllanthera grayi
Cooper_2013,Sarcolobus hullsii,NA,Cooper_2013_0203,seed_length,9,mm,expert_min,NA,Sarcolobus hullsii
Cooper_2013,Sarcolobus hullsii,NA,Cooper_2013_0203,seed_length,9,mm,expert_max,NA,Sarcolobus hullsii
Cooper_2013,Sarcostemma viminale,NA,Cooper_2013_0205,seed_length,5,mm,expert_min,NA,Sarcostemma viminale
Cooper_2013,Sarcostemma viminale,NA,Cooper_2013_0205,seed_length,5,mm,expert_max,NA,Sarcostemma viminale
Cooper_2013,Secamone elliptica,NA,Cooper_2013_0207,seed_length,7,mm,expert_min,NA,Secamone elliptica
Cooper_2013,Secamone elliptica,NA,Cooper_2013_0207,seed_length,10,mm,expert_max,NA,Secamone elliptica
Cooper_2013,Tabernaemontana pandacaqui,NA,Cooper_2013_0210,seed_length,4,mm,expert_min,NA,Tabernaemontana pandacaqui
Cooper_2013,Tabernaemontana pandacaqui,NA,Cooper_2013_0210,seed_length,7,mm,expert_max,NA,Tabernaemontana pandacaqui
Cooper_2013,Tylophora benthamii,NA,Cooper_2013_0211,seed_length,9,mm,expert_min,NA,Tylophora benthamii
Cooper_2013,Tylophora benthamii,NA,Cooper_2013_0211,seed_length,10,mm,expert_max,NA,Tylophora benthamii
Cooper_2013,Vincetoxicum grandiflorum,NA,Cooper_2013_0214,seed_length,6,mm,expert_min,NA,Tylophora grandiflora
Cooper_2013,Vincetoxicum grandiflorum,NA,Cooper_2013_0214,seed_length,8,mm,expert_max,NA,Tylophora grandiflora
Cooper_2013,Voacanga grandifolia,NA,Cooper_2013_0216,seed_length,8,mm,expert_min,NA,Voacanga grandifolia
Cooper_2013,Voacanga grandifolia,NA,Cooper_2013_0216,seed_length,13,mm,expert_max,NA,Voacanga grandifolia
Cooper_2013,Wrightia laevis,NA,Cooper_2013_0217,seed_length,18,mm,expert_min,NA,Wrightia laevis millgar
Cooper_2013,Wrightia laevis,NA,Cooper_2013_0217,seed_length,27,mm,expert_max,NA,Wrightia laevis millgar
Cooper_2013,Wrightia pubescens subsp. penicillata,NA,Cooper_2013_0218,seed_length,10,mm,expert_min,NA,Wrightia pubescens penicillata
Cooper_2013,Wrightia pubescens subsp. penicillata,NA,Cooper_2013_0218,seed_length,20,mm,expert_max,NA,Wrightia pubescens penicillata
Cooper_2013,Wrightia saligna,NA,Cooper_2013_0219,seed_length,10,mm,expert_min,NA,Wrightia saligna
Cooper_2013,Wrightia saligna,NA,Cooper_2013_0219,seed_length,15,mm,expert_max,NA,Wrightia saligna
Cooper_2013,Wrightia pubescens subsp. penicillata,NA,Cooper_2013_0220,seed_length,9,mm,expert_min,NA,Wrightia versicolor
Cooper_2013,Wrightia pubescens subsp. penicillata,NA,Cooper_2013_0220,seed_length,13,mm,expert_max,NA,Wrightia versicolor
Cooper_2013,Aponogeton bullosus,NA,Cooper_2013_0221,seed_length,2,mm,expert_min,NA,Aponogeton bullosus
Cooper_2013,Aponogeton bullosus,NA,Cooper_2013_0221,seed_length,3,mm,expert_max,NA,Aponogeton bullosus
Cooper_2013,Aponogeton elongatus,NA,Cooper_2013_0222,seed_length,1,mm,expert_min,NA,Aponogeton elongatus
Cooper_2013,Aponogeton elongatus,NA,Cooper_2013_0222,seed_length,4,mm,expert_max,NA,Aponogeton elongatus
Cooper_2013,Aponogeton vanbruggenii,NA,Cooper_2013_0223,seed_length,2,mm,expert_min,NA,Aponogeton vanbruggenii
Cooper_2013,Aponogeton vanbruggenii,NA,Cooper_2013_0223,seed_length,5,mm,expert_max,NA,Aponogeton vanbruggenii
Cooper_2013,Sphenostemon lobosporus,NA,Cooper_2013_0226,seed_length,10,mm,expert_min,NA,Sphenostemon lobosporus
Cooper_2013,Sphenostemon lobosporus,NA,Cooper_2013_0226,seed_length,14,mm,expert_max,NA,Sphenostemon lobosporus
Cooper_2013,Alocasia brisbanensis,NA,Cooper_2013_0227,seed_length,5,mm,expert_min,NA,Alocasia brisbanensis
Cooper_2013,Alocasia brisbanensis,NA,Cooper_2013_0227,seed_length,7,mm,expert_max,NA,Alocasia brisbanensis
Cooper_2013,Amorphophallus galbra,NA,Cooper_2013_0228,seed_length,10,mm,expert_min,NA,Amorphophallus galbra
Cooper_2013,Amorphophallus galbra,NA,Cooper_2013_0228,seed_length,13,mm,expert_max,NA,Amorphophallus galbra
Cooper_2013,Epipremnum amplissimum,NA,Cooper_2013_0231,seed_length,2,mm,expert_max,NA,Epipremnum amplissimum
Cooper_2013,Gymnostachys anceps,NA,Cooper_2013_0233,seed_length,10,mm,expert_min,NA,Gymnostachys anceps
Cooper_2013,Gymnostachys anceps,NA,Cooper_2013_0233,seed_length,10,mm,expert_max,NA,Gymnostachys anceps
Cooper_2013,Pothos brassii,NA,Cooper_2013_0234,seed_length,10,mm,expert_min,NA,Pothos brassii
Cooper_2013,Pothos brassii,NA,Cooper_2013_0234,seed_length,13,mm,expert_max,NA,Pothos brassii
Cooper_2013,Pothos longipes,NA,Cooper_2013_0235,seed_length,6,mm,expert_min,NA,Pothos longipes
Cooper_2013,Pothos longipes,NA,Cooper_2013_0235,seed_length,12,mm,expert_max,NA,Pothos longipes
Cooper_2013,Scindapsus altissimus,NA,Cooper_2013_0240,seed_length,5,mm,expert_min,NA,Scindapsus altissimus
Cooper_2013,Scindapsus altissimus,NA,Cooper_2013_0240,seed_length,5,mm,expert_max,NA,Scindapsus altissimus
Cooper_2013,Syngonium podophyllum,NA,Cooper_2013_0241,seed_length,5,mm,expert_min,NA,Syngonium podophyllum
Cooper_2013,Syngonium podophyllum,NA,Cooper_2013_0241,seed_length,11,mm,expert_max,NA,Syngonium podophyllum
Cooper_2013,Typhonium wilbertii,NA,Cooper_2013_0245,seed_length,6,mm,expert_min,NA,Typhonium wilbertii
Cooper_2013,Typhonium wilbertii,NA,Cooper_2013_0245,seed_length,7,mm,expert_max,NA,Typhonium wilbertii
Cooper_2013,Cephalaralia cephalobotrys,NA,Cooper_2013_0246,seed_length,4,mm,expert_min,NA,Cephalaralia cephalobotrys
Cooper_2013,Cephalaralia cephalobotrys,NA,Cooper_2013_0246,seed_length,7,mm,expert_max,NA,Cephalaralia cephalobotrys
Cooper_2013,Mackinlaya confusa,NA,Cooper_2013_0249,seed_length,8,mm,expert_min,NA,Mackinlaya confusa
Cooper_2013,Mackinlaya confusa,NA,Cooper_2013_0249,seed_length,8,mm,expert_max,NA,Mackinlaya confusa
Cooper_2013,Motherwellia haplosciadea,NA,Cooper_2013_0251,seed_length,6,mm,expert_min,NA,Motherwellia haplosciadea
Cooper_2013,Motherwellia haplosciadea,NA,Cooper_2013_0251,seed_length,6,mm,expert_max,NA,Motherwellia haplosciadea
Cooper_2013,Polyscias australiana,NA,Cooper_2013_0252,seed_length,5,mm,expert_min,NA,Polyscias australiana
Cooper_2013,Polyscias australiana,NA,Cooper_2013_0252,seed_length,7,mm,expert_max,NA,Polyscias australiana
Cooper_2013,Polyscias bellendenkeriensis,NA,Cooper_2013_0253,seed_length,7,mm,expert_min,NA,Polyscias bellendenkerensis
Cooper_2013,Polyscias bellendenkeriensis,NA,Cooper_2013_0253,seed_length,7,mm,expert_max,NA,Polyscias bellendenkerensis
Cooper_2013,Polyscias elegans,NA,Cooper_2013_0254,seed_length,2,mm,expert_min,NA,Polyscias elegans
Cooper_2013,Polyscias elegans,NA,Cooper_2013_0254,seed_length,2,mm,expert_max,NA,Polyscias elegans
Cooper_2013,Polyscias mollis,NA,Cooper_2013_0256,seed_length,5,mm,expert_min,NA,Polyscias mollis
Cooper_2013,Polyscias mollis,NA,Cooper_2013_0256,seed_length,5,mm,expert_max,NA,Polyscias mollis
Cooper_2013,Polyscias murrayi,NA,Cooper_2013_0257,seed_length,4,mm,expert_min,NA,Polyscias murrayi
Cooper_2013,Polyscias murrayi,NA,Cooper_2013_0257,seed_length,4,mm,expert_max,NA,Polyscias murrayi
Cooper_2013,Polyscias nodosa,NA,Cooper_2013_0258,seed_length,2,mm,expert_min,NA,Polyscias nodosa
Cooper_2013,Polyscias nodosa,NA,Cooper_2013_0258,seed_length,3,mm,expert_max,NA,Polyscias nodosa
Cooper_2013,Polyscias purpurea,NA,Cooper_2013_0259,seed_length,3,mm,expert_min,NA,Polyscias purpurea
Cooper_2013,Polyscias purpurea,NA,Cooper_2013_0259,seed_length,3,mm,expert_max,NA,Polyscias purpurea
Cooper_2013,Polyscias sambucifolia,NA,Cooper_2013_0260,seed_length,2,mm,expert_min,NA,Polyscias sambucifolius
Cooper_2013,Polyscias sambucifolia,NA,Cooper_2013_0260,seed_length,2,mm,expert_max,NA,Polyscias sambucifolius
Cooper_2013,Polyscias willmottii,NA,Cooper_2013_0261,seed_length,5,mm,expert_min,NA,Polyscias willmottii
Cooper_2013,Polyscias willmottii,NA,Cooper_2013_0261,seed_length,8,mm,expert_max,NA,Polyscias willmottii
Cooper_2013,Schefflera actinophylla,NA,Cooper_2013_0262,seed_length,5,mm,expert_min,NA,Schefflera actinophylla
Cooper_2013,Schefflera actinophylla,NA,Cooper_2013_0262,seed_length,6,mm,expert_max,NA,Schefflera actinophylla
Cooper_2013,Schefflera bractescens,NA,Cooper_2013_0263,seed_length,3,mm,expert_min,NA,Schefflera bractescens
Cooper_2013,Schefflera bractescens,NA,Cooper_2013_0263,seed_length,4,mm,expert_max,NA,Schefflera bractescens
Cooper_2013,Schefflera elliptica,NA,Cooper_2013_0264,seed_length,3,mm,expert_min,NA,Schefflera elliptica
Cooper_2013,Schefflera elliptica,NA,Cooper_2013_0264,seed_length,3,mm,expert_max,NA,Schefflera elliptica
Cooper_2013,Agathis atropurpurea,NA,Cooper_2013_0265,seed_length,10,mm,expert_min,NA,Agathis atropurpurea
Cooper_2013,Agathis atropurpurea,NA,Cooper_2013_0265,seed_length,10,mm,expert_max,NA,Agathis atropurpurea
Cooper_2013,Agathis microstachya,NA,Cooper_2013_0266,seed_length,30,mm,expert_min,NA,Agathis microstachya
Cooper_2013,Agathis microstachya,NA,Cooper_2013_0266,seed_length,35,mm,expert_max,NA,Agathis microstachya
Cooper_2013,Agathis robusta,NA,Cooper_2013_0267,seed_length,20,mm,expert_min,NA,Agathis robusta
Cooper_2013,Agathis robusta,NA,Cooper_2013_0267,seed_length,30,mm,expert_max,NA,Agathis robusta
Cooper_2013,Araucaria bidwillii,NA,Cooper_2013_0269,seed_length,50,mm,expert_max,NA,Araucaria bidwillii
Cooper_2013,Araucaria cunninghamii,NA,Cooper_2013_0270,seed_length,10,mm,expert_min,NA,Araucaria cunninghamii
Cooper_2013,Araucaria cunninghamii,NA,Cooper_2013_0270,seed_length,10,mm,expert_max,NA,Araucaria cunninghamii
Cooper_2013,Archontophoenix alexandrae,NA,Cooper_2013_0271,seed_length,8,mm,expert_min,NA,Archontophoenix alexandrae
Cooper_2013,Archontophoenix alexandrae,NA,Cooper_2013_0271,seed_length,17,mm,expert_max,NA,Archontophoenix alexandrae
Cooper_2013,Archontophoenix cunninghamiana,NA,Cooper_2013_0272,seed_length,8,mm,expert_min,NA,Archontophoenix cunninghamiana
Cooper_2013,Archontophoenix cunninghamiana,NA,Cooper_2013_0272,seed_length,10,mm,expert_max,NA,Archontophoenix cunninghamiana
Cooper_2013,Archontophoenix maxima,NA,Cooper_2013_0274,seed_length,6,mm,expert_min,NA,Archontophoenix maxima
Cooper_2013,Archontophoenix maxima,NA,Cooper_2013_0274,seed_length,6,mm,expert_max,NA,Archontophoenix maxima
Cooper_2013,Archontophoenix myolensis,NA,Cooper_2013_0275,seed_length,13,mm,expert_min,NA,Archontophoenix myolensis
Cooper_2013,Archontophoenix myolensis,NA,Cooper_2013_0275,seed_length,20,mm,expert_max,NA,Archontophoenix myolensis
Cooper_2013,Archontophoenix purpurea,NA,Cooper_2013_0276,seed_length,14,mm,expert_min,NA,Archontophoenix purpurea
Cooper_2013,Archontophoenix purpurea,NA,Cooper_2013_0276,seed_length,26,mm,expert_max,NA,Archontophoenix purpurea
Cooper_2013,Arenga australasica,NA,Cooper_2013_0278,seed_length,12,mm,expert_min,NA,Arenga australasica
Cooper_2013,Arenga australasica,NA,Cooper_2013_0278,seed_length,17,mm,expert_max,NA,Arenga australasica
Cooper_2013,Calamus aruensis,NA,Cooper_2013_0279,seed_length,8,mm,expert_min,NA,Calamus aruensis
Cooper_2013,Calamus aruensis,NA,Cooper_2013_0279,seed_length,9,mm,expert_max,NA,Calamus aruensis
Cooper_2013,Calamus australis,NA,Cooper_2013_0280,seed_length,10,mm,expert_min,NA,Calamus australis
Cooper_2013,Calamus australis,NA,Cooper_2013_0280,seed_length,10,mm,expert_max,NA,Calamus australis
Cooper_2013,Calamus caryotoides,NA,Cooper_2013_0281,seed_length,10,mm,expert_min,NA,Calamus caryotoides
Cooper_2013,Calamus caryotoides,NA,Cooper_2013_0281,seed_length,10,mm,expert_max,NA,Calamus caryotoides
Cooper_2013,Calamus moti,NA,Cooper_2013_0282,seed_length,7,mm,expert_min,NA,Calamus moti
Cooper_2013,Calamus moti,NA,Cooper_2013_0282,seed_length,12,mm,expert_max,NA,Calamus moti
Cooper_2013,Calamus radicalis,NA,Cooper_2013_0283,seed_length,8,mm,expert_min,NA,Calamus radicalis
Cooper_2013,Calamus radicalis,NA,Cooper_2013_0283,seed_length,8,mm,expert_max,NA,Calamus radicalis
Cooper_2013,Calamus vitiensis,NA,Cooper_2013_0284,seed_length,6,mm,expert_min,NA,Calamus vitiensis
Cooper_2013,Calamus vitiensis,NA,Cooper_2013_0284,seed_length,8,mm,expert_max,NA,Calamus vitiensis
Cooper_2013,Calamus warburgii,NA,Cooper_2013_0285,seed_length,10,mm,expert_min,NA,Calamus warburgii
Cooper_2013,Calamus warburgii,NA,Cooper_2013_0285,seed_length,10,mm,expert_max,NA,Calamus warburgii
Cooper_2013,Caryota albertii,NA,Cooper_2013_0286,seed_length,15,mm,expert_min,NA,Caryota albertii
Cooper_2013,Caryota albertii,NA,Cooper_2013_0286,seed_length,18,mm,expert_max,NA,Caryota albertii
Cooper_2013,Cocos nucifera,NA,Cooper_2013_0287,seed_length,80,mm,expert_min,NA,Cocos nucifera
Cooper_2013,Cocos nucifera,NA,Cooper_2013_0287,seed_length,100,mm,expert_max,NA,Cocos nucifera
Cooper_2013,Corypha utan,NA,Cooper_2013_0288,seed_length,16,mm,expert_min,NA,Corypha utan
Cooper_2013,Corypha utan,NA,Cooper_2013_0288,seed_length,16,mm,expert_max,NA,Corypha utan
Cooper_2013,Hydriastele costata,NA,Cooper_2013_0289,seed_length,8,mm,expert_min,NA,Gulubia costata
Cooper_2013,Hydriastele costata,NA,Cooper_2013_0289,seed_length,10,mm,expert_max,NA,Gulubia costata
Cooper_2013,Hydriastele wendlandiana,NA,Cooper_2013_0290,seed_length,4,mm,expert_min,NA,Hydriastele wendlandiana
Cooper_2013,Hydriastele wendlandiana,NA,Cooper_2013_0290,seed_length,7,mm,expert_max,NA,Hydriastele wendlandiana
Cooper_2013,Laccospadix australasica,NA,Cooper_2013_0291,seed_length,12,mm,expert_min,NA,Laccospadix australasica
Cooper_2013,Laccospadix australasica,NA,Cooper_2013_0291,seed_length,12,mm,expert_max,NA,Laccospadix australasica
Cooper_2013,Licuala ramsayi,NA,Cooper_2013_0292,seed_length,8,mm,expert_min,NA,Licuala ramsyi
Cooper_2013,Licuala ramsayi,NA,Cooper_2013_0292,seed_length,8,mm,expert_max,NA,Licuala ramsyi
Cooper_2013,Linospadix apetiolatus,NA,Cooper_2013_0293,seed_length,8,mm,expert_min,NA,Linospadix apetiolata
Cooper_2013,Linospadix apetiolatus,NA,Cooper_2013_0293,seed_length,12,mm,expert_max,NA,Linospadix apetiolata
Cooper_2013,Linospadix microcaryus,NA,Cooper_2013_0294,seed_length,3,mm,expert_min,NA,Linospadix microcarya
Cooper_2013,Linospadix microcaryus,NA,Cooper_2013_0294,seed_length,6,mm,expert_max,NA,Linospadix microcarya
Cooper_2013,Linospadix minor,NA,Cooper_2013_0295,seed_length,10,mm,expert_min,NA,Linospadix minor
Cooper_2013,Linospadix minor,NA,Cooper_2013_0295,seed_length,16,mm,expert_max,NA,Linospadix minor
Cooper_2013,Linospadix palmerianus,NA,Cooper_2013_0297,seed_length,7,mm,expert_min,NA,Linospadix palmeriana
Cooper_2013,Linospadix palmerianus,NA,Cooper_2013_0297,seed_length,17,mm,expert_max,NA,Linospadix palmeriana
Cooper_2013,Livistona australis,NA,Cooper_2013_0298,seed_length,11,mm,expert_min,NA,Livistona australis
Cooper_2013,Livistona australis,NA,Cooper_2013_0298,seed_length,16,mm,expert_max,NA,Livistona australis
Cooper_2013,Livistona benthamii,NA,Cooper_2013_0299,seed_length,8,mm,expert_min,NA,Livistona benthamii
Cooper_2013,Livistona benthamii,NA,Cooper_2013_0299,seed_length,11,mm,expert_max,NA,Livistona benthamii
Cooper_2013,Livistona decora,NA,Cooper_2013_0301,seed_length,10,mm,expert_min,NA,Livistona decipiens
Cooper_2013,Livistona decora,NA,Cooper_2013_0301,seed_length,10,mm,expert_max,NA,Livistona decipiens
Cooper_2013,Livistona drudei,NA,Cooper_2013_0302,seed_length,8,mm,expert_min,NA,Livistona drudei
Cooper_2013,Livistona drudei,NA,Cooper_2013_0302,seed_length,9,mm,expert_max,NA,Livistona drudei
Cooper_2013,Livistona muelleri,NA,Cooper_2013_0304,seed_length,8,mm,expert_min,NA,Livistona muelleri
Cooper_2013,Livistona muelleri,NA,Cooper_2013_0304,seed_length,9,mm,expert_max,NA,Livistona muelleri
Cooper_2013,Normanbya normanbyi,NA,Cooper_2013_0305,seed_length,35,mm,expert_max,NA,Normanbya normanbyi
Cooper_2013,Nypa fruticans,NA,Cooper_2013_0306,seed_length,50,mm,expert_min,NA,Nypa fruticans
Cooper_2013,Nypa fruticans,NA,Cooper_2013_0306,seed_length,50,mm,expert_max,NA,Nypa fruticans
Cooper_2013,Oraniopsis appendiculata,NA,Cooper_2013_0307,seed_length,22,mm,expert_max,NA,Oraniopsis appendicultat
Cooper_2013,Ptychosperma elegans,NA,Cooper_2013_0308,seed_length,15,mm,expert_min,NA,Ptychosperma elegans
Cooper_2013,Ptychosperma elegans,NA,Cooper_2013_0308,seed_length,15,mm,expert_max,NA,Ptychosperma elegans
Cooper_2013,Ptychosperma macarthurii,NA,Cooper_2013_0309,seed_length,14,mm,expert_min,NA,Ptychosperma macarthurii
Cooper_2013,Ptychosperma macarthurii,NA,Cooper_2013_0309,seed_length,14,mm,expert_max,NA,Ptychosperma macarthurii
Cooper_2013,Wodyetia bifurcata,NA,Cooper_2013_0310,seed_length,45,mm,expert_min,NA,Wodyetia bifurcata
Cooper_2013,Wodyetia bifurcata,NA,Cooper_2013_0310,seed_length,60,mm,expert_max,NA,Wodyetia bifurcata
Cooper_2013,Aristolochia tagala,NA,Cooper_2013_0311,seed_length,7,mm,expert_min,NA,Aristolochia acuminata
Cooper_2013,Aristolochia tagala,NA,Cooper_2013_0311,seed_length,10,mm,expert_max,NA,Aristolochia acuminata
