Species,Date,Temp,CO2,Potnum,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RHR,RHS,Flow,PARi
Wollemi,2009/12/21,Elv,400,405,-0.174484358,0.021704119,84.91900638,0.429710923,1.942638505,6,1,2.840000033,30.49469566,31.51172447,30.10433388,74.17206573,74.51383209,25.73668289,26.73997307,59.33517456,61.64823151,250.109375,501.016571
Wollemi,2009/12/21,Elv,400,405,-0.076000861,0.022208626,77.65163886,0.432673846,1.912684044,6,1,2.840000033,30.39926338,31.26701736,30.11821365,74.42229462,74.52727509,25.39353752,26.40423584,58.85835266,61.20099258,250.0742798,499.0047607
Wollemi,2009/12/21,Elv,400,405,-0.159031732,0.024394949,82.51238387,0.547341349,2.200205628,6,1,2.840000033,30.83309555,32.45538712,30.10086441,74.56718445,74.85053253,25.440485,26.71899223,57.51618576,60.40665436,250.0026245,500.5582275
Wollemi,2009/12/21,Elv,400,405,-0.171586645,0.024417287,83.33855925,0.547404752,2.198480584,6,1,2.840000033,30.83326912,32.45036697,30.102005,74.55712128,74.8705368,25.44374275,26.72228622,57.52309036,60.41361237,250.0236511,500.570282
Wollemi,2009/12/21,Elv,400,405,-0.037802857,0.023175832,74.55162463,0.452852944,1.919568783,6,1,2.840000033,30.32741737,31.04697418,30.11942101,74.2561264,74.26613617,24.72075462,25.77946091,57.5175209,59.98080444,250.0289154,500.1679077
Wollemi,2009/12/21,Elv,400,405,-0.076571466,0.024306802,77.12888576,0.52509606,2.121081911,6,1,2.840000033,30.57701492,31.73920631,30.1181469,74.60507965,74.69470215,24.35693169,25.58469391,55.86123657,58.6770401,250.0459595,499.5031433
Wollemi,2009/12/21,Elv,400,405,0.233331502,0.024061918,79.40570023,0.537280813,2.191259251,6,1,2.840000033,30.68877029,32.03131104,30.0995388,98.9164505,98.22983551,24.41043663,25.66673088,55.62825775,58.49119568,250.0165405,501.6558533
Wollemi,2009/12/21,Elv,400,405,0.74203479,0.02322411,92.3163631,0.484992908,2.051775384,6,1,2.840000033,30.36200714,31.15235519,30.11846352,149.7888794,147.8362122,23.61235046,24.74735641,54.81414413,57.44897079,250.0377808,500.2757874
Wollemi,2009/12/21,Elv,400,405,1.941368554,0.023431678,133.7881957,0.542612395,2.272730778,6,1,2.840000033,30.65858078,31.9804039,30.11720276,279.9302063,274.9133911,23.45981598,24.72975922,53.54133606,56.43967056,250.0239563,500.1356201
Wollemi,2009/12/21,Elv,400,405,2.288795124,0.02194145,137.4585879,0.469518432,2.101503937,6,1,2.840000033,30.40692711,31.25570488,30.10324669,319.0754089,313.2310791,23.42124939,24.52013588,54.23236465,56.77685547,250.0744781,500.6304016
Wollemi,2009/12/21,Elv,400,405,3.029651927,0.021699753,158.188991,0.448213865,2.030855557,6,1,2.840000033,30.13661575,30.54761124,30.1204319,399.8832397,392.1915894,22.38003922,23.43035698,52.6180687,55.0874939,250.0455017,499.2640381
Wollemi,2009/12/21,Elv,400,405,3.916713208,0.021860999,187.6427143,0.508916591,2.286076541,6,1,2.840000033,30.47421646,31.48506165,30.12002182,498.8735352,488.8775635,22.10289764,23.29569435,50.96477509,53.71511841,250.0313873,499.0690918
Wollemi,2009/12/21,Elv,400,405,5.266326874,0.020336128,194.4360185,0.471828558,2.277017297,6,1,2.840000033,30.49409103,31.53449821,30.09939384,639.9976807,626.652832,22.4067955,23.51223183,51.61203766,54.15831375,250.0740051,500.4526062
Wollemi,2009/12/21,Elv,400,405,6.040435843,0.019643291,222.8403609,0.417793289,2.090574117,6,1,2.840000033,30.07959175,30.43055534,30.12212563,749.375,734.144043,21.57221413,22.55216217,50.87581635,53.18692017,250.0364075,499.3816833
Wollemi,2009/12/21,Elv,400,405,7.779367704,0.020186373,334.042513,0.483905808,2.353749772,6,1,2.840000033,30.42670441,31.40350914,30.1155777,999.5576172,979.7473145,21.2798214,22.41527557,49.19526291,51.82024002,249.975174,499.0041504
Wollemi,2009/12/17,Elv,400,406,1.267769355,0.026020975,301.300509,0.801570501,3.036870897,6,1,2.840000033,30.19734383,31.54469681,30.12395287,401.0211182,397.2149048,14.14048576,16.03312111,33.08680344,37.51531219,250.0382843,1498.393188
Wollemi,2009/12/17,Elv,400,406,2.605753574,0.025359486,210.6457315,0.831150701,3.224146813,6,1,2.840000033,30.44149208,32.57112885,30.12635422,399.2701416,392.235199,14.97505665,16.93567848,34.55192566,39.07566833,250.0455475,1498.695923
Wollemi,2009/12/17,Elv,400,406,2.546018748,0.024530343,209.0193728,0.837079662,3.350534785,6,1,2.840000033,30.62561989,33.33026505,30.12437248,399.7626038,392.8651123,15.84275246,17.81531906,36.16911316,40.67249298,250.0803223,1498.411621
Wollemi,2009/12/17,Elv,400,406,2.686093752,0.022142444,181.7744608,0.733668248,3.250454787,6,1,2.840000033,30.60915756,33.1957016,30.10895729,399.6249084,392.4895325,16.69512367,18.42292023,38.15367508,42.1022377,250.0821991,1500.88623
Wollemi,2009/12/17,Elv,400,406,2.771137232,0.020150457,158.0744429,0.57999118,2.827703594,6,1,2.840000033,30.22403526,31.62401009,30.11784935,399.388916,392.1946106,16.95246696,18.31850052,39.60034561,42.79135132,250.0816803,1500.499023
Wollemi,2009/12/17,Elv,400,406,2.765423481,0.020254786,160.3622798,0.571370599,2.77207722,6,1,2.840000033,30.20116234,31.41466331,30.12690926,399.8780518,392.7047424,16.97727585,18.32302284,39.70855713,42.8561554,250.0773315,1499.762451
Wollemi,2009/12/17,Elv,400,406,2.795581345,0.020628962,161.608928,0.616154489,2.932065927,6,1,2.840000033,30.37163353,32.115345,30.12655449,400.4105225,393.1228027,17.14365768,18.59433174,39.70491028,43.06468964,250.1033936,1499.063232
Wollemi,2009/12/17,Elv,400,406,2.640226948,0.021370358,179.9442432,0.680589166,3.122464629,6,1,2.840000033,30.56708717,32.96982956,30.125103,400.5755005,393.5986328,17.45767021,19.0593586,39.98086929,43.64899445,250.0926819,1499.62915
Wollemi,2009/12/17,Elv,400,406,2.761383169,0.021069705,167.3238297,0.707423777,3.286712742,6,1,2.840000033,30.7445755,33.73393631,30.12343025,400.8041077,393.5108643,17.95601273,19.62001991,40.70530701,44.47751999,250.0749207,1498.796021
Wollemi,2009/12/17,Elv,400,406,2.644613555,0.020831054,173.4043111,0.725421604,3.404366122,6,1,2.840000033,30.9083271,34.36169815,30.12378693,400.736908,393.7071228,18.60709381,20.31207848,41.79139709,45.62077713,250.0973053,1498.877197
Wollemi,2009/12/17,Elv,400,406,0.949557565,0.021317066,305.3567393,0.723262044,3.314151649,5.5,1,3.059565276,30.87262726,34.24769211,30.12091255,398.9286499,396.2093201,19.31389236,20.8717804,43.45317459,46.95817566,250.0124817,1498.63562
Wollemi,2009/12/17,Elv,400,406,2.248639124,0.01596794,155.5564201,0.432892859,2.652098493,5.5,1,3.059565276,30.33069611,31.94880867,30.11942863,399.1681213,393.8474731,20.00161552,20.93379021,46.412323,48.57537079,250.0678558,1500.456055
Wollemi,2009/12/17,Elv,400,406,2.370195527,0.019348958,183.223839,0.586658755,2.964647013,5.5,1,3.059565276,30.60437965,33.04659653,30.12183762,400.0882874,394.3667297,19.58785057,20.85117722,44.74271011,47.62840652,250.0813446,1500.387817
Wollemi,2009/12/17,Elv,400,406,2.371719214,0.018625565,173.9130383,0.61976062,3.246272254,5.5,1,3.059565276,30.88484192,34.2200737,30.10136223,399.662262,393.9079285,20.13060188,21.46468544,45.25511932,48.25423813,250.0231018,1499.254761
Wollemi,2009/12/17,Elv,400,406,2.654396176,0.016655257,126.1897621,0.441657057,2.596453341,5.5,1,3.059565276,30.30184746,31.51001358,30.12125397,399.6704407,393.4499817,19.37774849,20.32941055,45.02841568,47.23981094,250.0605469,1199.421387
Wollemi,2009/12/17,Elv,400,406,2.367651922,0.018725099,176.2288673,0.608626006,3.173752433,5.5,1,3.059565276,30.84590912,33.69755173,30.1181488,400.2523804,394.5159607,19.33854103,20.64971733,43.55467224,46.50773621,250.0288696,999.7857056
Wollemi,2009/12/17,Elv,400,406,2.639375147,0.013544544,70.62773786,0.358475601,2.588130137,5.5,1,3.059565276,30.40080643,31.49066544,30.11741638,399.5749207,393.4590759,19.59440994,20.36685753,45.26231766,47.04663849,250.0441742,700.8699341
Wollemi,2009/12/17,Elv,400,406,2.648910255,0.015766822,112.2132139,0.460633884,2.855312847,5.5,1,3.059565276,30.63731384,32.44944382,30.11813545,400.3206482,394.0936584,19.29065704,20.28349876,43.96128082,46.22386169,249.9994049,599.236084
Wollemi,2009/12/17,Elv,400,406,2.561023226,0.012764096,61.11737504,0.365494999,2.795612785,5.5,1,3.059565276,30.66039848,32.37538147,30.10352516,399.6996765,393.7496948,19.88567734,20.67302704,45.25851059,47.05047226,250.0369415,500.5020447
Wollemi,2009/12/17,Elv,400,406,2.531890432,0.013769574,88.64182484,0.368604559,2.617602067,5.5,1,3.059565276,30.48035622,31.51332855,30.11726761,400.2505493,394.3603516,19.34332085,20.1379528,44.4695282,46.29636002,249.9898071,398.9571838
Wollemi,2009/12/17,Elv,400,406,2.416613038,0.012800097,80.2549084,0.369555458,2.818545469,5.5,1,3.059565276,30.70493889,32.38668823,30.10128403,400.0489807,394.4140625,19.68333435,20.47938156,44.67721558,46.48408508,250.101944,299.9967346
Wollemi,2009/12/17,Elv,400,406,2.349789597,0.011455123,56.74189441,0.267506298,2.28665628,5.5,1,3.059565276,30.14286041,29.97949409,30.1183567,399.860321,394.4584656,18.98054504,19.5575676,44.48086929,45.83311844,249.9919434,200.1578217
Wollemi,2009/12/17,Elv,400,406,1.912057239,0.013795188,160.803112,0.383509319,2.718488961,5.5,1,3.059565276,30.52837372,31.63177681,30.11621857,400.3924255,395.8523254,18.62316513,19.4503994,42.68950272,44.58575439,250.0228271,99.07315826
Wollemi,2009/12/17,Elv,400,406,1.743011679,0.009624468,94.21354477,0.226399354,2.303487054,5.5,1,3.059565276,30.05443573,29.77067375,30.11115074,397.9999695,393.9691162,18.3965435,18.88521576,43.33319473,44.48426819,250,61.26446915
Wollemi,2009/12/17,Elv,400,406,-5.197237506,0.014731406,637.4376655,0.391195931,2.601947027,5.5,1,3.059565276,30.20650673,30.66776466,30.12026405,74.70439148,86.06430817,17.28591537,18.13094711,40.35097122,42.32355118,249.9985962,498.9419556
Wollemi,2009/12/17,Elv,400,406,-5.041678764,0.017368185,537.2109862,0.532031768,2.996262932,5.5,1,3.059565276,30.60114098,32.32803345,30.11703682,74.85425568,85.84440613,17.41690254,18.56553078,39.74372101,42.36478424,250.0242157,499.905365
Wollemi,2009/12/17,Elv,400,406,-4.939648448,0.016033148,565.3046451,0.451357488,2.75583493,5.5,1,3.059565276,30.40783119,31.4595089,30.10773849,74.07420349,84.85734558,17.65805626,18.63255692,40.74562073,42.9942627,249.9958801,499.95755
Wollemi,2009/12/17,Elv,400,406,-4.954760303,0.017452474,528.5219581,0.47266581,2.654589134,5.5,1,3.059565276,30.28404045,30.91991615,30.11993599,74.62030792,85.43019104,17.22765541,18.24837875,40.03091049,42.40270996,250.0405579,500.1813354
Wollemi,2009/12/17,Elv,400,406,-4.202189681,0.018599857,457.8065612,0.583667367,3.068610181,5.5,1,3.059565276,30.68492889,32.62617111,30.11789322,99.63608551,108.7401733,17.40963554,18.66957855,39.53046036,42.39129639,250.0301971,499.476593
Wollemi,2009/12/23,Elv,400,407,2.187215852,0.016498501,168.3948473,0.477537909,2.835896711,6,1,2.840000033,30.64093208,32.19553757,30.10076904,400.3435059,394.6656494,18.6417141,19.76047134,42.52408981,45.07611847,251.0472412,1500.493164
Wollemi,2009/12/23,Elv,400,407,2.416295477,0.018908917,175.8946909,0.55336904,2.87080708,6,1,2.840000033,30.60284424,32.07012939,30.11945724,401.2583923,394.9589539,17.78092957,19.07868958,40.64286041,43.60922241,250.9608002,1499.876465
Wollemi,2009/12/23,Elv,400,407,2.547194472,0.020681449,179.7379443,0.661276647,3.13165524,6,1,2.840000033,31.02923775,33.28372192,30.09659004,399.4749451,392.7635193,18.30655479,19.85629082,40.83590698,44.29285812,250.9380188,1500.396484
Wollemi,2009/12/23,Elv,400,407,2.763862478,0.021096769,168.6353822,0.590830983,2.74946785,6,1,2.840000033,30.50224304,31.73349762,30.12226105,399.3889465,392.2286072,18.00448036,19.38935089,41.3803215,44.56321716,251.0163116,1499.279663
Wollemi,2009/12/23,Elv,400,407,2.768391929,0.022025718,176.0587188,0.688338498,3.063721838,6,1,2.840000033,30.90386391,32.89692688,30.11626244,400.0784912,392.8136597,17.82852554,19.4421463,40.04258347,43.66674805,250.9718781,1499.230103
Wollemi,2009/12/23,Elv,400,407,2.845264068,0.020581814,157.2186458,0.574432515,2.739702744,6,1,2.840000033,30.51370811,31.68455887,30.10614967,399.459198,392.1194458,18.01082039,19.35736465,41.36669159,44.45939255,251.0038605,1200.556641
Wollemi,2009/12/23,Elv,400,407,2.767142328,0.020181267,159.4219347,0.58667853,2.852735932,6,1,2.840000033,30.59681892,31.86179924,30.11849403,400.2330017,393.0668945,17.33451462,18.71072769,39.61410904,42.75913239,250.9936981,998.7124023
Wollemi,2009/12/23,Elv,400,407,2.603423461,0.018967166,159.5780784,0.540199264,2.793779143,6,1,2.840000033,30.59230804,31.74514198,30.10201645,399.8441467,393.1140137,17.71902466,18.98566628,40.50392914,43.3993454,251.0307007,701.1604004
Wollemi,2009/12/23,Elv,400,407,2.449921936,0.018004071,162.8860801,0.494216992,2.69452348,6,1,2.840000033,30.3772583,31.09617615,30.12137413,400.4086914,394.0871582,17.12322807,18.28294563,39.61813354,42.30138016,251.0169373,599.0667114
Wollemi,2009/12/23,Elv,400,407,2.340029794,0.017533995,166.2543793,0.524988128,2.933381363,6,1,2.840000033,30.76485634,32.17198181,30.09782219,400.5035095,394.4146423,17.51634216,18.74780655,39.63703537,42.42366791,250.9917908,500.7916565
Wollemi,2009/12/23,Elv,400,407,2.33930582,0.016084572,149.1118601,0.416886679,2.543813789,6,1,2.840000033,30.1787262,30.50211525,30.12041092,400.247467,394.2622681,17.30300903,18.28138733,40.48285675,42.77191162,250.9859924,399.7718506
Wollemi,2009/12/23,Elv,400,407,2.159376543,0.015953436,165.0731615,0.459905959,2.825402705,6,1,2.840000033,30.54969406,31.52985191,30.12107658,401.2740784,395.6772156,17.03480911,18.11427307,39.0138588,41.48609161,250.9996338,298.874176
Wollemi,2009/12/23,Elv,400,407,1.98869648,0.014466228,162.2161057,0.393739175,2.667579365,6,1,2.840000033,30.40002632,31.04474068,30.10940361,400.4487,395.3230591,17.50024033,18.4240551,40.42575073,42.55977249,251.0145416,201.1046906
Wollemi,2009/12/23,Elv,400,407,1.504132749,0.014255098,214.3792135,0.390673247,2.686239666,6,1,2.840000033,30.36844063,30.90778542,30.12315178,401.3671265,397.4002075,16.97724152,17.89447021,39.27734375,41.39937592,250.9836578,99.99105835
Wollemi,2009/12/23,Elv,400,407,0.920868912,0.013231377,269.2481736,0.385116816,2.848183819,6,1,2.840000033,30.65971184,31.72194481,30.10455132,399.1811829,396.6146851,17.49436378,18.39805794,39.80669785,41.86296463,250.9907227,60.10750198
Wollemi,2009/12/23,Elv,400,407,-0.069427242,0.024411787,75.94168157,0.657368298,2.647173759,6,1,2.840000033,30.37102318,31.03623199,30.12197685,74.5765686,74.62526703,17.06954002,18.61178398,39.48180389,43.04900742,250.9850006,499.9938354
Wollemi,2009/12/23,Elv,400,407,-0.066221791,0.027361842,74.92543344,0.775960733,2.78707143,6,1,2.840000033,30.62934113,31.77577972,30.1182518,74.41751862,74.43774414,17.3315258,19.15088654,39.49837112,43.64467239,251.0003815,499.0940552
Wollemi,2009/12/23,Elv,400,407,-0.151707662,0.028954716,79.43729874,0.822580533,2.790755748,6,1,2.840000033,30.76479721,32.14968109,30.1147995,74.29417419,74.51031494,18.18911552,20.11593056,41.13407898,45.49150848,250.9945831,500.3596497
Wollemi,2009/12/23,Elv,400,407,0.006694112,0.028279192,70.99585104,0.659706244,2.296847529,6,1,2.840000033,30.04175949,30.22209549,30.1198349,74.24182892,74.10895538,18.50614166,20.05154037,43.61615372,47.25842285,250.9946899,500.0404968
Wollemi,2009/12/23,Elv,400,407,0.072434257,0.031086887,67.87502835,0.756227506,2.397977689,6,1,2.840000033,30.10144043,30.32478714,30.12067413,74.7412262,74.43348694,17.52754593,19.30057335,41.16704941,45.33136749,250.9713745,500.1959534
Wollemi,2009/12/23,Elv,400,407,0.32038663,0.032732698,78.93170368,0.851203626,2.563177382,6,1,2.840000033,30.29686356,30.88716888,30.11821365,99.4404068,98.47413635,17.07380867,19.06982994,39.65193558,44.28746414,250.9907074,500.2127075
Wollemi,2009/12/23,Elv,400,407,0.777458756,0.032269523,102.6976188,0.860634573,2.62649232,6,1,2.840000033,30.42300606,31.25317383,30.1181736,149.1615143,147.000351,17.36293983,19.38061714,40.03065872,44.68246078,250.9682617,499.3270874
Wollemi,2009/12/23,Elv,400,407,2.269869683,0.030686341,145.1029348,0.814015339,2.609202724,6,1,2.840000033,30.49383354,31.45445442,30.11666107,279.4735413,273.5158997,18.17012405,20.07673073,41.72060013,46.09838104,251.0237427,498.8536072
Wollemi,2009/12/23,Elv,400,407,2.718267847,0.028481428,148.2389403,0.740849643,2.554864905,6,1,2.840000033,30.5355854,31.57096291,30.11674309,318.962677,311.9118958,19.1894455,20.92348099,43.9531517,47.9249382,250.9804993,498.6035156
Wollemi,2009/12/23,Elv,400,407,3.508434555,0.026383953,165.0481738,0.668711987,2.486370893,6,1,2.840000033,30.55725861,31.628685,30.11667442,399.8753052,390.8638611,20.19213104,21.75585938,46.19309616,49.77040863,251.0014954,500.3932495
Wollemi,2009/12/23,Elv,400,407,4.476944321,0.024318964,178.870805,0.600553874,2.419602853,6,1,2.840000033,30.56932831,31.66082191,30.11621094,500.2728882,488.8673096,21.10212708,22.50564003,48.23843384,51.44679642,250.9580078,500.3783264
Wollemi,2009/12/23,Elv,400,407,4.372196795,0.022231528,289.8701027,0.532080981,2.342453701,6,1,2.840000033,30.57139587,31.66437531,30.11504555,635.5108032,624.2658081,22.03853416,23.28077698,50.3751564,53.21464539,251.0106964,500.250824
Wollemi,2009/12/23,Elv,400,407,6.121931798,0.020512012,236.8575269,0.481458049,2.295264202,6,1,2.840000033,30.57214928,31.66461182,30.11593246,751.201416,735.7157593,22.62714958,23.75106049,51.71684265,54.28566742,250.9217987,500.3214111
Wollemi,2009/12/23,Elv,400,407,7.57001729,0.019189541,323.0417444,0.442610466,2.253981409,6,1,2.840000033,30.56615639,31.64972115,30.11738777,1001.232849,982.0939941,23.0900116,24.12274361,52.79124069,55.15239716,250.9461212,500.29953
Wollemi,2009/12/16,Elv,400,410,2.89,0.0174,112,0.595,3.35,6,1,2.84,30.58,33.49,29.9,399.8,392.29,16.803,18.207,38.55,41.77,249.9,1504
Wollemi,2009/12/16,Elv,400,410,2.84,0.0173,115,0.591,3.35,6,1,2.84,30.58,33.47,29.9,399.65,392.28,16.813,18.205,38.58,41.78,249.9,1502
Wollemi,2009/12/16,Elv,400,410,3.14,0.018,99.3,0.523,2.86,6,1,2.84,30.17,31.67,29.96,399.75,391.72,16.812,18.045,39.48,42.37,249.9,1499
Wollemi,2009/12/16,Elv,400,410,2.72,0.0172,123,0.602,3.43,6,1,2.84,30.66,33.86,29.9,399.34,392.24,17.06,18.478,38.96,42.19,249.9,1500
Wollemi,2009/12/16,Elv,400,410,2.72,0.0169,123,0.44,2.56,6,1,2.84,29.95,30.54,29.95,399.11,392.17,17.094,18.13,40.64,43.1,249.9,1200
Wollemi,2009/12/16,Elv,400,410,2.64,0.017,130,0.53,3.06,6,1,2.84,30.47,32.35,29.95,399.3,392.47,16.699,17.948,38.55,41.43,249.9,899
Wollemi,2009/12/16,Elv,400,410,2.93,0.0156,80.3,0.406,2.56,6,1,2.84,30.05,30.51,29.92,399.36,391.93,17.153,18.11,40.56,42.82,249.9,701
Wollemi,2009/12/16,Elv,400,410,2.7,0.0169,125,0.465,2.7,6,1,2.84,30.23,31.02,29.96,399.57,392.65,16.881,17.977,39.5,42.06,249.9,599
Wollemi,2009/12/16,Elv,400,410,2.59,0.0156,114,0.455,2.87,6,1,2.84,30.4,31.76,29.88,399.27,392.63,17.129,18.201,39.69,42.17,249.9,504
Wollemi,2009/12/16,Elv,400,410,2.83,0.0165,106,0.388,2.32,6,1,2.84,29.91,29.51,29.95,399.48,392.32,17.104,18.018,40.75,42.93,249.9,399
Wollemi,2009/12/16,Elv,400,410,2.25,0.0158,153,0.446,2.78,6,1,2.84,30.37,31.26,29.96,399.25,393.44,16.804,17.857,39,41.44,249.8,300
Wollemi,2009/12/16,Elv,400,410,2.22,0.013,109,0.311,2.37,6,1,2.84,29.94,29.6,29.91,399.25,393.62,17.035,17.77,40.54,42.29,249.9,199
Wollemi,2009/12/16,Elv,400,410,1.9,0.0136,159,0.299,2.17,6,1,2.84,29.74,28.62,29.96,399.59,394.73,16.746,17.451,40.29,41.99,249.9,99
Wollemi,2009/12/16,Elv,400,410,1.62,0.0151,211,0.35,2.29,6,1,2.84,29.85,29.06,29.93,399.6,395.37,16.414,17.24,39.26,41.23,249.9,59
Wollemi,2009/12/16,Elv,400,410,-0.448,0.0146,120,0.368,2.49,6,1,2.84,29.93,29.81,29.94,73.8,74.81,16.228,17.097,38.62,40.69,249.9,500
Wollemi,2009/12/16,Elv,400,410,-0.0349,0.0146,75.6,0.345,2.33,6,1,2.84,29.75,29.28,29.92,74.63,74.66,16.564,17.378,39.83,41.79,249.9,500
Wollemi,2009/12/16,Elv,400,410,0.146,0.0183,59.3,0.353,1.91,6,1,2.84,29.28,27.65,29.93,74.7,74.28,17.059,17.892,42.14,44.2,249.9,500
Wollemi,2009/12/16,Elv,400,410,-0.00133,0.0251,73,0.465,1.84,6,1,2.84,29.06,26.82,29.96,75.21,75.13,15.742,16.84,39.38,42.12,249.9,500
Wollemi,2009/12/16,Elv,400,410,0.228,0.0272,59.1,0.65,2.37,6,1,2.84,29.64,28.93,29.96,75.9,75.24,14.632,16.169,35.41,39.13,249.9,499
Wollemi,2009/12/16,Elv,400,410,0.303,0.0244,75.4,0.665,2.69,6,1,2.84,29.97,30.26,29.91,100.16,99.27,14.606,16.176,34.69,38.41,249.8,500
Wollemi,2009/12/16,Elv,400,410,0.894,0.0235,81.2,0.518,2.19,6,1,2.84,29.38,28.04,29.93,148.85,146.52,14.815,16.04,36.39,39.4,249.8,501
Wollemi,2009/12/16,Elv,400,410,2.54,0.0237,95,0.55,2.29,6,1,2.84,29.54,28.5,29.96,280.62,274.17,14.668,15.967,35.7,38.86,249.9,499
Wollemi,2009/12/16,Elv,400,410,2.62,0.0223,114,0.62,2.75,6,1,2.84,30.06,30.49,29.96,319.29,312.54,14.726,16.19,34.78,38.24,249.8,499
Wollemi,2009/12/16,Elv,400,410,3.32,0.0186,95.7,0.446,2.37,6,1,2.84,29.62,28.91,29.93,399.85,391.47,15.122,16.176,36.63,39.18,249.9,499
Wollemi,2009/12/16,Elv,400,410,4.03,0.0189,136,0.402,2.11,6,1,2.84,29.32,27.65,29.96,499.86,489.72,15.011,15.961,37,39.34,249.9,500
Wollemi,2009/12/16,Elv,400,410,4.99,0.0188,183,0.483,2.54,6,1,2.84,29.8,29.49,29.96,639.99,627.27,14.696,15.838,35.23,37.97,249.9,500
Wollemi,2009/12/16,Elv,400,410,5.6,0.0155,137,0.435,2.76,6,1,2.84,30.01,30.44,29.9,749.48,735.27,14.944,15.972,35.4,37.83,249.9,500
Wollemi,2009/12/16,Elv,400,410,7.1,0.0138,137,0.307,2.2,6,1,2.84,29.38,28.02,29.93,1000.34,982.56,15.155,15.881,37.22,39.01,249.8,500
Wollemi,2009/12/23,Elv,640,502,4.512123307,0.019895026,242.2890297,0.60187596,2.973621004,6,1,2.840000033,30.75705147,32.731987,30.12089157,640.232605,628.5424805,18.4010582,19.81128502,41.81210327,45.01651382,251.0030365,1498.72229
Wollemi,2009/12/23,Elv,640,502,4.392410703,0.017347535,203.0684934,0.478084792,2.708095035,6,1,2.840000033,30.54965019,32.02889633,30.12332726,639.961731,628.7439575,19.40362167,20.5229435,44.61502457,47.188694,251.0125732,1499.098511
Wollemi,2009/12/23,Elv,640,502,3.983460593,0.016761423,228.0860498,0.473925273,2.776022334,6,1,2.840000033,30.66693687,32.36654282,30.12200356,639.9957886,629.760376,19.65435219,20.76369095,44.88697815,47.42050934,251.0061951,1499.569458
Wollemi,2009/12/23,Elv,640,502,3.782907314,0.015772089,224.0728314,0.472234995,2.934577768,6,1,2.840000033,30.89407921,33.09225845,30.1197319,639.9675903,630.2148438,20.10373497,21.20847511,45.31705475,47.80731201,251.0380096,1498.960571
Wollemi,2009/12/23,Elv,640,502,3.416187869,0.014367551,228.7131547,0.41449022,2.825746828,6,1,2.840000033,30.86552238,32.94392776,30.10717773,639.5064697,630.7156982,20.89942741,21.868536,47.18681717,49.37487411,251.0095978,1499.307251
Wollemi,2009/12/23,Elv,640,502,3.22075766,0.013526811,229.7397395,0.373652232,2.706147696,6,1,2.840000033,30.78628159,32.52578354,30.11991501,639.6254883,631.362915,21.02140999,21.89500618,47.6721344,49.65325928,251.0114746,1198.77771
Wollemi,2009/12/23,Elv,640,502,3.034415462,0.012588885,224.8438912,0.363193663,2.823517606,6,1,2.840000033,30.95082092,32.93682098,30.11971855,639.6179199,631.8175049,21.02631187,21.87532616,47.23280334,49.13999939,251.0549164,999.4302979
Wollemi,2009/12/23,Elv,640,502,2.643600186,0.010775494,218.9297787,0.312412677,2.834178733,6,1,2.840000033,31.04416656,33.13613892,30.10361862,639.3479004,632.5539551,21.60027885,22.33064079,48.26471329,49.8966713,250.9191284,701.2362671
Wollemi,2009/12/23,Elv,640,502,2.435822012,0.009929526,221.01732,0.266764599,2.629001474,6,1,2.840000033,30.80469704,32.29308319,30.11946869,639.3297119,633.1021729,21.4022789,22.02603149,48.47900391,49.89188385,250.9541473,599.2804565
Wollemi,2009/12/23,Elv,640,502,2.158992547,0.009161419,235.697823,0.265239426,2.829881194,6,1,2.840000033,31.02493668,32.95154572,30.11871529,639.5585327,633.996521,21.23450089,21.85458183,47.49718475,48.88417435,251.0408325,498.6627808
Wollemi,2009/12/23,Elv,640,502,1.818535889,0.007290538,215.4698764,0.205724811,2.755644281,6,1,2.840000033,31.01484108,32.88358688,30.10398865,639.3397217,634.6815186,21.92000008,22.40065193,49.05527115,50.13093185,251.0546112,400.9529724
Wollemi,2009/12/23,Elv,640,502,1.712613553,0.007707699,259.1102352,0.211407935,2.680416708,6,1,2.840000033,30.92304039,32.51670837,30.11896515,639.5307007,635.1158447,21.63744926,22.13162231,48.67240143,49.78401947,251.0000916,299.3567505
Wollemi,2009/12/23,Elv,640,502,1.383102298,0.006258741,260.8230836,0.182175319,2.840686386,6,1,2.840000033,31.1074276,33.06771469,30.11803627,639.5753174,635.9924927,21.65353203,22.07935333,48.19592285,49.14369965,251.0250244,199.9658661
Wollemi,2009/12/23,Elv,640,502,0.883927747,0.004038297,267.1102431,0.10713566,2.589143139,6,1,2.840000033,30.8923893,32.33481598,30.11416435,639.2423706,636.9660645,22.29007721,22.54042816,50.22310638,50.78718948,250.9775391,100.030899
Wollemi,2009/12/23,Elv,640,502,0.457168272,0.005312102,475.6862209,0.147071485,2.703032945,6,1,2.840000033,30.96111107,32.51859283,30.11984062,639.6363525,638.3189087,21.57386398,21.91777611,48.41343689,49.18520355,250.961792,58.88433838
Wollemi,2009/12/23,Elv,640,502,-0.304144479,0.004696371,173.1083422,0.142564138,2.96015383,6,1,2.840000033,31.07252693,33.07214355,30.10518837,74.68492889,75.38630676,20.59316444,20.92683792,45.8886261,46.632164,250.9891815,499.3443298
