site_code,plot,year,Taxon,block,Family,functional_group,trt,leaf_pct_N,leaf_pct_C,leaf_pct_P,leaf_pct_K,SLA_v2,site_name,continent,country,region,habitat,latitude,longitude,MAT,TEMP_VAR,MAP,MAP_VAR,N,P,K,Exclose,first_nutrient_year,first_fenced_year,year_trt,soil_pctN,soil_ppmP,Soil_ppmK,max_cover
kiny.au,17,2011,STIPA SP.,2,Poaceae,grass,Control,1.432432146,45.45409834,0.061521989,0.73135486,397.515528,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.114,10,498,5
kiny.au,18,2011,MAIREANA HUMILLIMA,2,Amaranthaceae,forbs,Fence,3.426627675,41.7922853,NA,NA,1250,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,1,2008,2008,4,0.101,10,477,1
kiny.au,18,2011,RYTIDOSPERMA SP.,2,Poaceae,grass,Fence,3.519483841,45.96371825,0.060051966,1.56438474,1018.753168,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,1,2008,2008,4,0.101,10,477,85
kiny.au,18,2011,STIPA SP.,2,Poaceae,grass,Fence,4.38069645,45.95151118,0.040231,0.946611,847.8382931,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,1,2008,2008,4,0.101,10,477,5
kiny.au,19,2011,MAIREANA ENCHYLAENOIDES,2,Amaranthaceae,forbs,NP,4.123328965,42.35958671,NA,NA,1176.470588,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,0,0,2008,2008,4,0.108,10,467,0.5
kiny.au,19,2011,MAIREANA HUMILLIMA,2,Amaranthaceae,forbs,NP,2.738199594,40.6900931,NA,NA,449.4382022,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,0,0,2008,2008,4,0.108,10,467,0.5
kiny.au,19,2011,RYTIDOSPERMA SP.,2,Poaceae,grass,NP,2.269675491,43.04471142,0.080795,1.124551,750.7692308,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,0,0,2008,2008,4,0.108,10,467,90
kiny.au,20,2011,AVENA BARBATA,2,Poaceae,grass,PK,3.517977959,46.55164045,0.265463,1.422862,3073.316283,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,1,0,2008,2008,4,0.114,9,493,45
kiny.au,21,2011,AVENA BARBATA,3,Poaceae,grass,Fence,2.343788046,42.45052107,0.541037995,2.39678346,1720.779221,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,1,2008,2008,4,0.125,10,458,0.5
kiny.au,21,2011,RYTIDOSPERMA SP.,3,Poaceae,grass,Fence,1.801712213,44.53612955,0.39503432,1.64605056,465.1162791,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,1,2008,2008,4,0.125,10,458,90
kiny.au,21,2011,STIPA SP.,3,Poaceae,grass,Fence,1.754964754,45.74787308,0.141429942,1.0624973,894.0972222,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,1,2008,2008,4,0.125,10,458,0.5
kiny.au,22,2011,AVENA BARBATA,3,Poaceae,grass,P,4.520490442,47.56058813,0.27476368,2.22975884,3020.509633,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,0,0,2008,2008,4,0.147,13,584,70
kiny.au,23,2011,MAIREANA ENCHYLAENOIDES,3,Amaranthaceae,forbs,NPK,2.826399073,39.77049402,NA,NA,1406.25,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,0,2008,2008,4,0.107,10,478,NA
kiny.au,23,2011,RYTIDOSPERMA SP.,3,Poaceae,grass,NPK,2.735449492,45.16618477,0.112508506,1.59752142,602.9757244,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,0,2008,2008,4,0.107,10,478,80
kiny.au,23,2011,STIPA SP.,3,Poaceae,grass,NPK,2.202253841,46.95554751,0.084230531,1.026604185,797.5034674,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,0,2008,2008,4,0.107,10,478,0.5
kiny.au,24,2011,AVENA BARBATA,3,Poaceae,grass,N,5.03854516,47.02669476,0.11991885,1.897774585,3271.676301,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.238,11,699,NA
kiny.au,24,2011,MAIREANA ENCHYLAENOIDES,3,Amaranthaceae,forbs,N,2.882040211,40.75990987,NA,NA,3636.363636,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.238,11,699,NA
kiny.au,24,2011,STIPA SP.,3,Poaceae,grass,N,2.98252431,44.25872879,0.094802778,1.468292325,1520.295203,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.238,11,699,20
kiny.au,25,2011,AVENA BARBATA,3,Poaceae,grass,NP,2.488145245,44.6392875,0.263751852,1.831284,2913.15713,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,0,0,2008,2008,4,0.108,9,385,30
kiny.au,25,2011,RYTIDOSPERMA SP.,3,Poaceae,grass,NP,2.95537623,45.50847302,0.26701819,2.47199456,836.2068966,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,0,0,2008,2008,4,0.108,9,385,NA
kiny.au,26,2011,AVENA BARBATA,3,Poaceae,grass,K,4.052574635,46.39185821,0.117394956,1.75779288,2298.322225,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,1,0,2008,2008,4,0.116,12,413,NA
kiny.au,26,2011,PANICUM PROLUTUM,3,Poaceae,grass,K,2.258326703,47.30061946,0.107396921,0.86040519,1707.762557,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,1,0,2008,2008,4,0.116,12,413,NA
kiny.au,26,2011,STIPA SP.,3,Poaceae,grass,K,2.459649409,46.88816519,NA,NA,852.7918782,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,1,0,2008,2008,4,0.116,12,413,0.5
kiny.au,27,2011,AVENA BARBATA,3,Poaceae,grass,NK,2.981542637,45.41310224,0.26566605,1.93368554,3284.252558,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,1,0,2008,2008,4,0.16,13,457,70
kiny.au,28,2011,AVENA BARBATA,3,Poaceae,grass,Control,3.180220603,46.66892258,0.211923929,1.51114222,2814.59854,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.141,13,1146,25
kiny.au,28,2011,MAIREANA ENCHYLAENOIDES,3,Amaranthaceae,forbs,Control,3.22108651,39.75421526,NA,NA,2400,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.141,13,1146,NA
kiny.au,28,2011,RYTIDOSPERMA SP.,3,Poaceae,grass,Control,2.225770128,48.32667205,0.231293022,2.75512227,1160.714286,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.141,13,1146,0.5
kiny.au,29,2011,AVENA BARBATA,3,Poaceae,grass,PK,2.042747925,42.79786663,0.101131674,1.24306791,1609.467456,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,1,0,2008,2008,4,0.12,9,363,NA
kiny.au,29,2011,RYTIDOSPERMA SP.,3,Poaceae,grass,PK,2.788944695,43.82322721,0.075287914,1.248736385,869.5652174,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,1,0,2008,2008,4,0.12,9,363,90
kiny.au,29,2011,SONCHUS OLERACEUS,3,Asteraceae,forbs,PK,2.50110465,41.50681183,0.149279926,3.76593011,5000,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,1,0,2008,2008,4,0.12,9,363,0.5
kiny.au,30,2011,AVENA BARBATA,3,Poaceae,grass,NPK+Fence,3.081706999,46.06435357,0.182367376,1.7181872,2637.310606,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,1,2008,2008,4,0.104,11,425,NA
kiny.au,30,2011,RYTIDOSPERMA SP.,3,Poaceae,grass,NPK+Fence,2.122628932,45.63832543,0.099263406,1.63235142,976,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,1,2008,2008,4,0.104,11,425,95
kiny.au,30,2011,STIPA SP.,3,Poaceae,grass,NPK+Fence,1.865853203,44.16851019,0.083214396,1.14618555,1383.895131,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,1,2008,2008,4,0.104,11,425,0.5
mtca.au,1,2011,PENTASCHISTIS AIROIDES,1,Poaceae,grass,N,4.25577188,50.57538544,NA,NA,11193.22222,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,0,0,2009,2009,3,NA,NA,NA,25
mtca.au,1,2011,VULPIA MYUROS,1,Poaceae,grass,N,1.676111554,46.69503978,0.045932,0.629682,6515.935185,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,0,0,2009,2009,3,NA,NA,NA,15
mtca.au,1,2011,WAITZIA ACUMINATA,1,Asteraceae,forbs,N,4.734622979,42.38928584,NA,NA,9607.08982,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,0,0,2009,2009,3,NA,NA,NA,15
mtca.au,2,2011,ERODIUM BOTRYS,1,Geraniaceae,forbs,NPK,6.084062685,41.80698105,0.66389516,5.8362572,17584.70771,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,0,2009,2009,3,NA,NA,NA,30
mtca.au,2,2011,PENTASCHISTIS AIROIDES,1,Poaceae,grass,NPK,2.972819719,46.4798471,NA,NA,15359.3,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,0,2009,2009,3,NA,NA,NA,30
mtca.au,2,2011,VULPIA MYUROS,1,Poaceae,grass,NPK,1.818114023,42.8366534,NA,NA,9713.605769,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,0,2009,2009,3,NA,NA,NA,30
mtca.au,2,2011,WAITZIA ACUMINATA,1,Asteraceae,forbs,NPK,1.956675863,47.32149319,0.619195,2.953067,4456.769231,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,0,2009,2009,3,NA,NA,NA,0.5
mtca.au,3,2011,AVENA BARBATA,1,Poaceae,grass,NP,3.475818686,43.69144424,0.484445808,4.25899868,12267.73359,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,10
mtca.au,3,2011,PENTASCHISTIS AIROIDES,1,Poaceae,grass,NP,NA,NA,NA,NA,16382.34483,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,30
mtca.au,3,2011,VULPIA MYUROS,1,Poaceae,grass,NP,1.586782448,42.47694456,0.403383,1.678903,8494.969298,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,20
mtca.au,3,2011,WAITZIA ACUMINATA,1,Asteraceae,forbs,NP,2.019642687,45.64766532,0.56207904,2.47838208,3856.765281,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,0.5
mtca.au,4,2011,ERODIUM BOTRYS,1,Geraniaceae,forbs,PK,4.299057774,40.91724756,0.45908874,4.584995352,18057.9848,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,1,0,2009,2009,3,NA,NA,NA,20
mtca.au,4,2011,ERYMOPHYLLUM TENELLUM,1,Asteraceae,forbs,PK,NA,NA,NA,NA,7119,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,1,0,2009,2009,3,NA,NA,NA,10
mtca.au,4,2011,PENTASCHISTIS AIROIDES,1,Poaceae,grass,PK,NA,NA,NA,NA,14263.94595,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,1,0,2009,2009,3,NA,NA,NA,20
mtca.au,4,2011,WAITZIA ACUMINATA,1,Asteraceae,forbs,PK,2.225785762,47.30261265,0.273246,3.188695,3616.043062,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,1,0,2009,2009,3,NA,NA,NA,1
mtca.au,5,2011,AVENA BARBATA,1,Poaceae,grass,NPK+Fence,2.373269771,43.0307309,0.629801716,4.643561272,13415.97597,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,1,2009,2009,3,NA,NA,NA,40
mtca.au,5,2011,BROMUS RUBENS,1,Poaceae,grass,NPK+Fence,2.391356239,44.332532,0.327337139,4.412552156,15889.55952,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,1,2009,2009,3,NA,NA,NA,5
mtca.au,5,2011,ERODIUM BOTRYS,1,Geraniaceae,forbs,NPK+Fence,4.121410845,43.50178502,0.885352704,5.25765172,31675.5724,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,1,2009,2009,3,NA,NA,NA,50
mtca.au,5,2011,PENTASCHISTIS AIROIDES,1,Poaceae,grass,NPK+Fence,2.744458224,46.48436792,NA,NA,8707.295082,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,1,2009,2009,3,NA,NA,NA,NA
mtca.au,6,2011,ERODIUM BOTRYS,1,Geraniaceae,forbs,P,3.210670424,40.57379014,0.311364876,1.639514192,10131.53597,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,0,0,2009,2009,3,NA,NA,NA,20
mtca.au,6,2011,PENTASCHISTIS AIROIDES,1,Poaceae,grass,P,NA,NA,NA,NA,11733.46875,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,0,0,2009,2009,3,NA,NA,NA,30
mtca.au,6,2011,STIPA NITIDA,1,Poaceae,grass,P,2.865881247,46.18399407,0.078401958,1.284469408,4336.581152,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,0,0,2009,2009,3,NA,NA,NA,NA
mtca.au,6,2011,WAITZIA ACUMINATA,1,Asteraceae,forbs,P,1.982472575,46.22770309,0.68602352,2.408663712,38327.4,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,0,0,2009,2009,3,NA,NA,NA,0.5
mtca.au,7,2011,MONACHATHER PARADOXUS,1,Poaceae,grass,K,2.911906938,46.25414933,0.085477392,1.773563376,5658.41691,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,1,0,2009,2009,3,NA,NA,NA,8
mtca.au,7,2011,PENTASCHISTIS AIROIDES,1,Poaceae,grass,K,NA,NA,NA,NA,9436.473684,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,1,0,2009,2009,3,NA,NA,NA,5
mtca.au,7,2011,STIPA NITIDA,1,Poaceae,grass,K,2.085159113,45.32829686,0.07119687,1.027925664,2735.209119,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,1,0,2009,2009,3,NA,NA,NA,NA
mtca.au,7,2011,WAITZIA ACUMINATA,1,Asteraceae,forbs,K,3.087746501,46.05391572,0.088349994,2.366807168,3564.657952,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,1,0,2009,2009,3,NA,NA,NA,1
mtca.au,8,2011,BRACHYSCOME IBERIDIFOLIA,1,Asteraceae,forbs,Control,3.863945815,46.33347711,NA,NA,2678.666667,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,0,2009,2009,3,0.081,9,190,30
mtca.au,8,2011,PENTASCHISTIS AIROIDES,1,Poaceae,grass,Control,NA,NA,NA,NA,10758.89655,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,0,2009,2009,3,0.081,9,190,3
mtca.au,8,2011,WAITZIA ACUMINATA,1,Asteraceae,forbs,Control,NA,NA,0.083825664,3.148234684,5135.405405,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,0,2009,2009,3,0.081,9,190,30
mtca.au,9,2011,BRACHYSCOME IBERIDIFOLIA,1,Asteraceae,forbs,Fence,4.034672639,47.27515037,NA,NA,8016.166667,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,1,2009,2009,3,0.094,10,206,25
mtca.au,9,2011,STIPA NITIDA,1,Poaceae,grass,Fence,2.40584563,47.87951469,0.049939,1.058627,2940.818945,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,1,2009,2009,3,0.094,10,206,NA
mtca.au,9,2011,WAITZIA ACUMINATA,1,Asteraceae,forbs,Fence,NA,NA,0.08424405,3.0061227,4679.699346,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,1,2009,2009,3,0.094,10,206,5
mtca.au,10,2011,PENTASCHISTIS AIROIDES,1,Poaceae,grass,NK,5.226940993,54.16960706,NA,NA,12482.38095,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,1,0,2009,2009,3,NA,NA,NA,5
mtca.au,10,2011,STIPA NITIDA,1,Poaceae,grass,NK,3.790936627,45.91167306,0.083155814,1.639792992,5718.292636,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,1,0,2009,2009,3,NA,NA,NA,NA
mtca.au,10,2011,WAITZIA ACUMINATA,1,Asteraceae,forbs,NK,4.86195897,44.47914215,0.099081,4.104522,2735.809859,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,1,0,2009,2009,3,NA,NA,NA,7
mtca.au,11,2011,ACTINOBOLE ULIGINOSUM,2,Asteraceae,forbs,P,NA,NA,NA,NA,833.0952381,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,0,0,2009,2009,3,NA,NA,NA,30
mtca.au,11,2011,ERODIUM BOTRYS,2,Geraniaceae,forbs,P,4.709017846,38.90480025,0.49144796,2.80754042,14581.27688,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,0,0,2009,2009,3,NA,NA,NA,15
mtca.au,11,2011,PENTASCHISTIS AIROIDES,2,Poaceae,grass,P,NA,NA,NA,NA,8243.102564,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,0,0,2009,2009,3,NA,NA,NA,20
mtca.au,11,2011,WAITZIA ACUMINATA,2,Asteraceae,forbs,P,2.482243239,47.02612032,0.129235583,4.47797396,4355.766667,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,0,0,2009,2009,3,NA,NA,NA,0.5
mtca.au,12,2011,PENTASCHISTIS AIROIDES,2,Poaceae,grass,K,NA,NA,NA,NA,9740.962963,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,1,0,2009,2009,3,NA,NA,NA,15
mtca.au,12,2011,STIPA NITIDA,2,Poaceae,grass,K,2.01395035,44.63272024,0.062307668,1.197235592,2862.605053,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,1,0,2009,2009,3,NA,NA,NA,NA
mtca.au,12,2011,WAITZIA ACUMINATA,2,Asteraceae,forbs,K,3.830374666,45.84626653,0.091086833,3.95375904,NA,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,1,0,2009,2009,3,NA,NA,NA,25
mtca.au,13,2011,ERYMOPHYLLUM TENELLUM,2,Asteraceae,forbs,N,NA,NA,NA,NA,2725.428571,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,0,0,2009,2009,3,NA,NA,NA,30
mtca.au,13,2011,STIPA NITIDA,2,Poaceae,grass,N,2.873432988,47.72920065,0.076977331,1.185779276,2260.624506,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,0,0,2009,2009,3,NA,NA,NA,NA
mtca.au,13,2011,WAITZIA ACUMINATA,2,Asteraceae,forbs,N,4.762783811,44.80937929,0.11515913,3.882072524,7486.354717,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,0,0,2009,2009,3,NA,NA,NA,5
mtca.au,14,2011,PENTASCHISTIS AIROIDES,2,Poaceae,grass,NK,NA,NA,NA,NA,10347.13208,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,1,0,2009,2009,3,NA,NA,NA,15
mtca.au,14,2011,STIPA NITIDA,2,Poaceae,grass,NK,2.722181455,46.41554413,0.06193751,1.212942912,2587.047988,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,1,0,2009,2009,3,NA,NA,NA,NA
mtca.au,14,2011,WAITZIA ACUMINATA,2,Asteraceae,forbs,NK,4.146832222,43.45550285,0.08734656,3.91799296,7825.35,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,1,0,2009,2009,3,NA,NA,NA,25
mtca.au,15,2011,ACTINOBOLE ULIGINOSUM,2,Asteraceae,forbs,PK,NA,NA,NA,NA,9596.533333,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,1,0,2009,2009,3,NA,NA,NA,60
mtca.au,15,2011,ERODIUM BOTRYS,2,Geraniaceae,forbs,PK,5.760897233,39.64828506,0.478472064,2.887008768,16347.70157,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,1,0,2009,2009,3,NA,NA,NA,20
mtca.au,15,2011,PENTASCHISTIS AIROIDES,2,Poaceae,grass,PK,NA,NA,NA,NA,11090.94286,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,1,0,2009,2009,3,NA,NA,NA,20
mtca.au,15,2011,WAITZIA ACUMINATA,2,Asteraceae,forbs,PK,2.399519506,44.0849111,0.35391438,2.48886276,3837.15917,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,1,0,2009,2009,3,NA,NA,NA,1
mtca.au,16,2011,ACTINOBOLE ULIGINOSUM,2,Asteraceae,forbs,Control,NA,NA,NA,NA,8568.354167,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,0,2009,2009,3,0.086,10,190,40
mtca.au,16,2011,PENTASCHISTIS AIROIDES,2,Poaceae,grass,Control,NA,NA,NA,NA,10626.69231,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,0,2009,2009,3,0.086,10,190,4
mtca.au,16,2011,STIPA NITIDA,2,Poaceae,grass,Control,1.766540373,47.52479836,0.10472609,0.9609555,2800.372549,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,0,2009,2009,3,0.086,10,190,NA
mtca.au,16,2011,WAITZIA ACUMINATA,2,Asteraceae,forbs,Control,3.886622727,43.142437,0.108735097,3.20458776,7462.635945,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,0,2009,2009,3,0.086,10,190,4
mtca.au,17,2011,ACTINOBOLE ULIGINOSUM,2,Asteraceae,forbs,NP,NA,NA,NA,NA,9222.583333,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,50
mtca.au,17,2011,ERODIUM BOTRYS,2,Geraniaceae,forbs,NP,6.480222791,41.50442816,0.67485504,3.892079104,20076.25589,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,15
mtca.au,17,2011,ERYMOPHYLLUM TENELLUM,2,Asteraceae,forbs,NP,NA,NA,NA,NA,6145.615385,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,20
mtca.au,17,2011,PENTASCHISTIS AIROIDES,2,Poaceae,grass,NP,NA,NA,NA,NA,9847.372881,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,15
mtca.au,17,2011,WAITZIA ACUMINATA,2,Asteraceae,forbs,NP,2.827257654,46.55974264,0.251293632,2.44011648,2973.723301,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,NA
