dataset_id,taxon_name,observation_id,trait_name,value,unit,entity_type,value_type,basis_of_value,replicates,basis_of_record,life_stage,population_id,individual_id,repeat_measurements_id,temporal_context_id,source_id,location_id,entity_context_id,plot_context_id,treatment_context_id,collection_date,measurement_remarks,method_id,method_context_id,original_name,location_name,latitude (deg),longitude (deg),location_property: description,treatment_context: dehydration treatment,plot_context: salinity,plot_context: salinity (ppt),family,genus,taxon_rank,establishment_means,data_contributors
Bryant_2021_3,Sonneratia alba,131,leaf_fluorescence_fv_over_fm,0.808,{dimensionless},individual,raw,measurement,1,field,adult,02,02,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,131,leaf_fresh_mass,32.6,mg,individual,raw,measurement,1,field,adult,02,02,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,131,leaf_mass_per_area,200.9,g/m2,individual,raw,measurement,1,field,adult,02,02,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,131,leaf_water_content_per_area,447.5495049,g/m2,individual,raw,measurement,1,field,adult,02,02,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,131,leaf_water_content_per_dry_mass,2.227722772,g/g,individual,raw,measurement,1,field,adult,02,02,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,132,leaf_dry_mass,9.8,mg,individual,raw,measurement,1,field,adult,02,03,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,132,leaf_fluorescence_fv_over_fm,0.794,{dimensionless},individual,raw,measurement,1,field,adult,02,03,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,132,leaf_fresh_mass,32.5,mg,individual,raw,measurement,1,field,adult,02,03,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,132,leaf_mass_per_area,195,g/m2,individual,raw,measurement,1,field,adult,02,03,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,132,leaf_water_content_per_area,451.6836735,g/m2,individual,raw,measurement,1,field,adult,02,03,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,132,leaf_water_content_per_dry_mass,2.316326531,g/g,individual,raw,measurement,1,field,adult,02,03,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,133,leaf_dry_mass,9.1,mg,individual,raw,measurement,1,field,adult,02,04,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,133,leaf_fluorescence_fv_over_fm,0.79,{dimensionless},individual,raw,measurement,1,field,adult,02,04,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,133,leaf_fresh_mass,32.3,mg,individual,raw,measurement,1,field,adult,02,04,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,133,leaf_mass_per_area,181,g/m2,individual,raw,measurement,1,field,adult,02,04,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,133,leaf_water_content_per_area,461.4505494,g/m2,individual,raw,measurement,1,field,adult,02,04,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,133,leaf_water_content_per_dry_mass,2.549450549,g/g,individual,raw,measurement,1,field,adult,02,04,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,134,leaf_dry_mass,9.3,mg,individual,raw,measurement,1,field,adult,02,05,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,134,leaf_fluorescence_fv_over_fm,0.809,{dimensionless},individual,raw,measurement,1,field,adult,02,05,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,134,leaf_fresh_mass,32.6,mg,individual,raw,measurement,1,field,adult,02,05,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,134,leaf_mass_per_area,185,g/m2,individual,raw,measurement,1,field,adult,02,05,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,134,leaf_water_content_per_area,463.4946236,g/m2,individual,raw,measurement,1,field,adult,02,05,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,134,leaf_water_content_per_dry_mass,2.505376344,g/g,individual,raw,measurement,1,field,adult,02,05,NA,NA,NA,01,NA,02,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.28,145.44,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,11,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,135,leaf_dry_mass,14.3,mg,individual,raw,measurement,1,field,adult,03,01,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,135,leaf_fluorescence_fv_over_fm,0.736,{dimensionless},individual,raw,measurement,1,field,adult,03,01,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,135,leaf_fresh_mass,39.9,mg,individual,raw,measurement,1,field,adult,03,01,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,135,leaf_mass_per_area,284.5,g/m2,individual,raw,measurement,1,field,adult,03,01,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,135,leaf_water_content_per_area,509.3146853,g/m2,individual,raw,measurement,1,field,adult,03,01,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,135,leaf_water_content_per_dry_mass,1.79020979,g/g,individual,raw,measurement,1,field,adult,03,01,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,136,leaf_dry_mass,10.6,mg,individual,raw,measurement,1,field,adult,03,02,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,136,leaf_fluorescence_fv_over_fm,0.792,{dimensionless},individual,raw,measurement,1,field,adult,03,02,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,136,leaf_fresh_mass,34.9,mg,individual,raw,measurement,1,field,adult,03,02,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,136,leaf_mass_per_area,210.9,g/m2,individual,raw,measurement,1,field,adult,03,02,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,136,leaf_water_content_per_area,483.4783018,g/m2,individual,raw,measurement,1,field,adult,03,02,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,136,leaf_water_content_per_dry_mass,2.29245283,g/g,individual,raw,measurement,1,field,adult,03,02,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,137,leaf_dry_mass,10.4,mg,individual,raw,measurement,1,field,adult,03,03,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,137,leaf_fluorescence_fv_over_fm,0.818,{dimensionless},individual,raw,measurement,1,field,adult,03,03,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,137,leaf_fresh_mass,32.5,mg,individual,raw,measurement,1,field,adult,03,03,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,137,leaf_mass_per_area,206.9,g/m2,individual,raw,measurement,1,field,adult,03,03,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,137,leaf_water_content_per_area,439.6625,g/m2,individual,raw,measurement,1,field,adult,03,03,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,137,leaf_water_content_per_dry_mass,2.125,g/g,individual,raw,measurement,1,field,adult,03,03,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,138,leaf_dry_mass,13.4,mg,individual,raw,measurement,1,field,adult,03,04,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,138,leaf_fluorescence_fv_over_fm,0.789,{dimensionless},individual,raw,measurement,1,field,adult,03,04,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,138,leaf_fresh_mass,37.7,mg,individual,raw,measurement,1,field,adult,03,04,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,138,leaf_mass_per_area,266.6,g/m2,individual,raw,measurement,1,field,adult,03,04,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Sonneratia alba,138,leaf_water_content_per_area,483.4611941,g/m2,individual,raw,measurement,1,field,adult,03,04,NA,NA,NA,01,NA,03,02,4/7/2022,NA,01,NA,Sonneratia alba,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,6,Lythraceae,Sonneratia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
