aligned_name,taxon_name,taxon_rank,taxonomic_status,taxonomic_dataset,taxon_name_alternatives,genus,family,binomial,trinomial,taxon_distribution,establishment_means,scientific_name,taxon_id,taxon_id_genus,taxon_id_family,scientific_name_id,aligned_name_taxon_id,aligned_name_taxonomic_status
Abutilon julianae,Abutilon julianae,species,accepted,APC,,Abutilon,Malvaceae,Abutilon julianae,,NI,native,Abutilon julianae Endl.,https://id.biodiversity.org.au/node/apni/2900707,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/56543,https://id.biodiversity.org.au/node/apni/2900707,accepted
Abutilon lepidum,Abutilon lepidum,species,accepted,APC,,Abutilon,Malvaceae,Abutilon lepidum,,"WA, NT, Qld",native,Abutilon lepidum (F.Muell.) A.S.Mitch.,https://id.biodiversity.org.au/taxon/apni/51438959,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/56551,https://id.biodiversity.org.au/instance/apni/51438957,taxonomic synonym
Abutilon leucopetalum,Abutilon leucopetalum,species,accepted,APC,,Abutilon,Malvaceae,Abutilon leucopetalum,,"WA, NT, SA, Qld, NSW",native,Abutilon leucopetalum (F.Muell.) F.Muell. ex Benth.,https://id.biodiversity.org.au/node/apni/2911736,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/56564,https://id.biodiversity.org.au/node/apni/2911736,accepted
Abutilon listeri,Abutilon listeri,species,accepted,APC,,Abutilon,Malvaceae,Abutilon listeri,,ChI,native,Abutilon listeri Baker f.,https://id.biodiversity.org.au/node/apni/2919915,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/135455,https://id.biodiversity.org.au/node/apni/2919915,accepted
Abutilon macrum,Abutilon macrum,species,accepted,APC,,Abutilon,Malvaceae,Abutilon macrum,,"WA, NT, SA, Qld, NSW",native,Abutilon macrum F.Muell.,https://id.biodiversity.org.au/node/apni/2906776,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/56592,https://id.biodiversity.org.au/node/apni/2906776,accepted
Abutilon malvaefolium,Abutilon malvifolium,species,accepted,APC,,Abutilon,Malvaceae,Abutilon malvifolium,,"WA, NT, SA, Qld, NSW, Vic",native,Abutilon malvifolium (Benth.) J.M.Black,https://id.biodiversity.org.au/node/apni/2887438,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/56602,https://id.biodiversity.org.au/instance/apni/51394777,orthographic variant
Abutilon malvifolium,Abutilon malvifolium,species,accepted,APC,,Abutilon,Malvaceae,Abutilon malvifolium,,"WA, NT, SA, Qld, NSW, Vic",native,Abutilon malvifolium (Benth.) J.M.Black,https://id.biodiversity.org.au/node/apni/2887438,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/56602,https://id.biodiversity.org.au/node/apni/2887438,accepted
Abutilon micropetalum,Abutilon micropetalum,species,accepted,APC,,Abutilon,Malvaceae,Abutilon micropetalum,,Qld,native,Abutilon micropetalum Benth.,https://id.biodiversity.org.au/node/apni/3472572,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/56610,https://id.biodiversity.org.au/node/apni/3472572,accepted
Abutilon nobile,Abutilon nobile,species,accepted,APC,,Abutilon,Malvaceae,Abutilon nobile,,Qld,native,Abutilon nobile Domin,https://id.biodiversity.org.au/node/apni/2915684,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/56698,https://id.biodiversity.org.au/node/apni/2915684,accepted
Abutilon otocarpum,Abutilon otocarpum,species,accepted,APC,,Abutilon,Malvaceae,Abutilon otocarpum,,"WA, NT, SA, Qld, NSW, Vic",native,Abutilon otocarpum F.Muell.,https://id.biodiversity.org.au/taxon/apni/51777329,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/56708,https://id.biodiversity.org.au/taxon/apni/51777329,accepted
Abutilon oxycarpum,Abutilon oxycarpum,species,accepted,APC,,Abutilon,Malvaceae,Abutilon oxycarpum,,"WA, SA, Qld, NSW, Vic",native,Abutilon oxycarpum (F.Muell.) F.Muell. ex Benth.,https://id.biodiversity.org.au/node/apni/3863084,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/56721,https://id.biodiversity.org.au/node/apni/3863084,accepted
Abutilon oxycarpum subsp. Prostrate (A.A.Mitchell PRP 1266),Abutilon oxycarpum subsp. Prostrate (A.A.Mitchell PRP 1266),subspecies,accepted,APC,,Abutilon,Malvaceae,Abutilon oxycarpum,Abutilon oxycarpum subsp. Prostrate (A.A.Mitchell PRP 1266),WA,native,Abutilon oxycarpum subsp. Prostrate (A.A.Mitchell PRP 1266) WA Herbarium,https://id.biodiversity.org.au/node/apni/2906856,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243872,https://id.biodiversity.org.au/node/apni/2906856,accepted
Abutilon oxycarpum subsp. prostratum,Abutilon oxycarpum subsp. Prostrate (A.A.Mitchell PRP 1266),subspecies,accepted,APC,,Abutilon,Malvaceae,Abutilon oxycarpum,Abutilon oxycarpum subsp. Prostrate (A.A.Mitchell PRP 1266),WA,native,Abutilon oxycarpum subsp. Prostrate (A.A.Mitchell PRP 1266) WA Herbarium,https://id.biodiversity.org.au/node/apni/2906856,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243872,https://id.biodiversity.org.au/instance/apni/947838,taxonomic synonym
Abutilon oxycarpum var. incanum,Abutilon oxycarpum var. incanum,variety,accepted,APC,,Abutilon,Malvaceae,Abutilon oxycarpum,Abutilon oxycarpum var. incanum,"SA, Qld",native,Abutilon oxycarpum var. incanum (Benth.) J.M.Black,https://id.biodiversity.org.au/node/apni/3863091,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/116357,https://id.biodiversity.org.au/node/apni/3863091,accepted
Abutilon oxycarpum f. acutatum,Abutilon oxycarpum var. oxycarpum,variety,accepted,APC,,Abutilon,Malvaceae,Abutilon oxycarpum,Abutilon oxycarpum var. oxycarpum,"SA, Qld",native,Abutilon oxycarpum (F.Muell.) F.Muell. ex Benth. var. oxycarpum,https://id.biodiversity.org.au/node/apni/2893249,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/56760,https://id.biodiversity.org.au/instance/apni/947823,taxonomic synonym
Abutilon oxycarpum var. acutatum,Abutilon oxycarpum var. oxycarpum,variety,accepted,APC,,Abutilon,Malvaceae,Abutilon oxycarpum,Abutilon oxycarpum var. oxycarpum,"SA, Qld",native,Abutilon oxycarpum (F.Muell.) F.Muell. ex Benth. var. oxycarpum,https://id.biodiversity.org.au/node/apni/2893249,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/56760,https://id.biodiversity.org.au/instance/apni/947824,taxonomic synonym
Abutilon oxycarpum var. oxycarpum,Abutilon oxycarpum var. oxycarpum,variety,accepted,APC,,Abutilon,Malvaceae,Abutilon oxycarpum,Abutilon oxycarpum var. oxycarpum,"SA, Qld",native,Abutilon oxycarpum (F.Muell.) F.Muell. ex Benth. var. oxycarpum,https://id.biodiversity.org.au/node/apni/2893249,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/56760,https://id.biodiversity.org.au/node/apni/2893249,accepted
Abutilon oxycarpum var. subsagittatum,Abutilon oxycarpum var. subsagittatum,variety,accepted,APC,,Abutilon,Malvaceae,Abutilon oxycarpum,Abutilon oxycarpum var. subsagittatum,"Qld, Vic",native,Abutilon oxycarpum var. subsagittatum Domin,https://id.biodiversity.org.au/node/apni/2900743,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/56770,https://id.biodiversity.org.au/node/apni/2900743,accepted
Abutilon persicum,Abutilon persicum,species,accepted,APC,,Abutilon,Malvaceae,Abutilon persicum,,Qld,native,Abutilon persicum (Burm.f.) Merr.,https://id.biodiversity.org.au/node/apni/2912215,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243873,https://id.biodiversity.org.au/node/apni/2912215,accepted
Abutilon pictum,Abutilon pictum,species,accepted,APC,,Abutilon,Malvaceae,Abutilon pictum,,"Qld (naturalised), NSW (naturalised), Vic (naturalised)",naturalised,Abutilon pictum (Gillies ex Hook. & Arn.) Walp.,https://id.biodiversity.org.au/node/apni/2890496,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/191084,https://id.biodiversity.org.au/node/apni/2890496,accepted
Abutilon sp. Cape Range (A.S.George 1312),Abutilon sp. Cape Range (A.S.George 1312),species,accepted,APC,,Abutilon,Malvaceae,Abutilon sp. Cape Range (A.S.George 1312),,WA,native,Abutilon sp. Cape Range (A.S.George 1312) WA Herbarium,https://id.biodiversity.org.au/node/apni/2918002,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243874,https://id.biodiversity.org.au/node/apni/2918002,accepted
Abutilon sp. Cook District (A.MacDonald 10),Abutilon sp. Cook District (A.MacDonald 10),species,accepted,APC,,Abutilon,Malvaceae,Abutilon sp. Cook District (A.MacDonald 10),,Qld,native,Abutilon sp. Cook District (A.MacDonald 10) Qld Herbarium,https://id.biodiversity.org.au/node/apni/2917854,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243882,https://id.biodiversity.org.au/node/apni/2917854,accepted
Abutilon dioicum,Abutilon sp. Dioicum (A.A.Mitchell PRP 1618),species,accepted,APC,,Abutilon,Malvaceae,Abutilon sp. Dioicum (A.A.Mitchell PRP 1618),,WA,native,Abutilon sp. Dioicum (A.A.Mitchell PRP 1618) WA Herbarium,https://id.biodiversity.org.au/node/apni/2901350,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243875,https://id.biodiversity.org.au/instance/apni/947846,taxonomic synonym
Abutilon sp. Dioicum (A.A.Mitchell PRP 1618),Abutilon sp. Dioicum (A.A.Mitchell PRP 1618),species,accepted,APC,,Abutilon,Malvaceae,Abutilon sp. Dioicum (A.A.Mitchell PRP 1618),,WA,native,Abutilon sp. Dioicum (A.A.Mitchell PRP 1618) WA Herbarium,https://id.biodiversity.org.au/node/apni/2901350,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243875,https://id.biodiversity.org.au/node/apni/2901350,accepted
Abutilon sp. Hamelin (A.M.Ashby 2196),Abutilon sp. Hamelin (A.M.Ashby 2196),species,accepted,APC,,Abutilon,Malvaceae,Abutilon sp. Hamelin (A.M.Ashby 2196),,WA,native,Abutilon sp. Hamelin (A.M.Ashby 2196) WA Herbarium,https://id.biodiversity.org.au/node/apni/2898729,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243876,https://id.biodiversity.org.au/node/apni/2898729,accepted
Abutilon sp. (Mataranka),Abutilon sp. Mataranka (R.M.Barker 877),species,accepted,APC,,Abutilon,Malvaceae,Abutilon sp. Mataranka (R.M.Barker 877),,NT,native,Abutilon sp. Mataranka (R.M.Barker 877) R.M.Barker,https://id.biodiversity.org.au/taxon/apni/51777332,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243843,https://id.biodiversity.org.au/instance/apni/51777153,taxonomic synonym
Abutilon sp. Mataranka (R.M.Barker 877),Abutilon sp. Mataranka (R.M.Barker 877),species,accepted,APC,,Abutilon,Malvaceae,Abutilon sp. Mataranka (R.M.Barker 877),,NT,native,Abutilon sp. Mataranka (R.M.Barker 877) R.M.Barker,https://id.biodiversity.org.au/taxon/apni/51777332,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243843,https://id.biodiversity.org.au/taxon/apni/51777332,accepted
Abutilon sp. Onslow (F.Smith s.n. 10/09/1961),Abutilon sp. Onslow (F.Smith s.n. 10/09/1961),species,accepted,APC,,Abutilon,Malvaceae,Abutilon sp. Onslow (F.Smith s.n. 10/09/1961),,WA,native,Abutilon sp. Onslow (F.Smith s.n. 10/09/1961) WA Herbarium,https://id.biodiversity.org.au/node/apni/2912688,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243877,https://id.biodiversity.org.au/node/apni/2912688,accepted
Abutilon uncinatum,Abutilon sp. Onslow (F.Smith s.n. 10/09/1961),species,accepted,APC,,Abutilon,Malvaceae,Abutilon sp. Onslow (F.Smith s.n. 10/09/1961),,WA,native,Abutilon sp. Onslow (F.Smith s.n. 10/09/1961) WA Herbarium,https://id.biodiversity.org.au/node/apni/2912688,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243877,https://id.biodiversity.org.au/instance/apni/947850,taxonomic synonym
Abutilon sp. Pilbara (W.R.Barker 2025),Abutilon sp. Pilbara (W.R.Barker 2025),species,accepted,APC,,Abutilon,Malvaceae,Abutilon sp. Pilbara (W.R.Barker 2025),,WA,native,Abutilon sp. Pilbara (W.R.Barker 2025) WA Herbarium,https://id.biodiversity.org.au/node/apni/2920087,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243878,https://id.biodiversity.org.au/node/apni/2920087,accepted
Abutilon trudgenii,Abutilon sp. Pilbara (W.R.Barker 2025),species,accepted,APC,,Abutilon,Malvaceae,Abutilon sp. Pilbara (W.R.Barker 2025),,WA,native,Abutilon sp. Pilbara (W.R.Barker 2025) WA Herbarium,https://id.biodiversity.org.au/node/apni/2920087,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243878,https://id.biodiversity.org.au/instance/apni/947853,taxonomic synonym
Abutilon pritzelianum,Abutilon sp. Pritzelianum (S.van Leeuwen 5095),species,accepted,APC,,Abutilon,Malvaceae,Abutilon sp. Pritzelianum (S.van Leeuwen 5095),,WA,native,Abutilon sp. Pritzelianum (S.van Leeuwen 5095) WA Herbarium,https://id.biodiversity.org.au/node/apni/2905152,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243879,https://id.biodiversity.org.au/instance/apni/947859,taxonomic synonym
Abutilon sp. Pritzelianum (S.van Leeuwen 5095),Abutilon sp. Pritzelianum (S.van Leeuwen 5095),species,accepted,APC,,Abutilon,Malvaceae,Abutilon sp. Pritzelianum (S.van Leeuwen 5095),,WA,native,Abutilon sp. Pritzelianum (S.van Leeuwen 5095) WA Herbarium,https://id.biodiversity.org.au/node/apni/2905152,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243879,https://id.biodiversity.org.au/node/apni/2905152,accepted
Abutilon sp. Quobba (H.Demarz 3858),Abutilon sp. Quobba (H.Demarz 3858),species,accepted,APC,,Abutilon,Malvaceae,Abutilon sp. Quobba (H.Demarz 3858),,WA,native,Abutilon sp. Quobba (H.Demarz 3858) WA Herbarium,https://id.biodiversity.org.au/node/apni/2920532,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243880,https://id.biodiversity.org.au/node/apni/2920532,accepted
Abutilon sp. Warburton (A.S.George 8164),Abutilon sp. Warburton (A.S.George 8164),species,accepted,APC,,Abutilon,Malvaceae,Abutilon sp. Warburton (A.S.George 8164),,WA,native,Abutilon sp. Warburton (A.S.George 8164) WA Herbarium,https://id.biodiversity.org.au/node/apni/2890423,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/243881,https://id.biodiversity.org.au/node/apni/2890423,accepted
Abutilon sp. [Abutilon aff. subviscosum; Kooyman_2011],Abutilon sp. [Abutilon aff. subviscosum; Kooyman_2011],genus,genus accepted,APC,,Abutilon,Malvaceae,,,,,,,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,,,
Abutilon sp. [Pate_1998],Abutilon sp. [Pate_1998],genus,genus accepted,APC,,Abutilon,Malvaceae,,,,,,,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,,,
Abutilon sp. [White_2020],Abutilon sp. [White_2020],genus,genus accepted,APC,,Abutilon,Malvaceae,,,,,,,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,,,
Abutilon subviscosum,Abutilon subviscosum,species,accepted,APC,,Abutilon,Malvaceae,Abutilon subviscosum,,Qld,native,Abutilon subviscosum Benth.,https://id.biodiversity.org.au/node/apni/2903828,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/56823,https://id.biodiversity.org.au/node/apni/2903828,accepted
Abutilon theophrasti,Abutilon theophrasti,species,accepted,APC,,Abutilon,Malvaceae,Abutilon theophrasti,,"WA (doubtfully naturalised), NT (naturalised), SA (naturalised), Qld (naturalised), NSW (naturalised), Vic (naturalised)",naturalised,Abutilon theophrasti Medik.,https://id.biodiversity.org.au/node/apni/2899034,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/56831,https://id.biodiversity.org.au/node/apni/2899034,accepted
Abutilon tubulosum,Abutilon tubulosum,species,accepted,APC,,Abutilon,Malvaceae,Abutilon tubulosum,,"Qld, NSW",native,Abutilon tubulosum (Hook.) Walp.,https://id.biodiversity.org.au/node/apni/2919903,https://id.biodiversity.org.au/taxon/apni/51777321,https://id.biodiversity.org.au/taxon/apni/51777302,https://id.biodiversity.org.au/name/apni/56839,https://id.biodiversity.org.au/node/apni/2919903,accepted
