Order,Order#,Family,Family#,genus,genus#,spp,crypto,cata,node,hypo,coty,emb
Laurales,1,Hernandiaceae,1,Gyrocarpus,1,americanus,1,,,,2,
Laurales,1,Hernandiaceae,1,Gyrocarpus,1,jacquini,1,1,1,2,1,
Laurales,1,Hernandiaceae,1,Hernandia,2,albiflora,2,,,,,
Laurales,1,Hernandiaceae,1,Hernandia,2,bivalvis,2,,1,,,1
Laurales,1,Hernandiaceae,1,Hernandia,2,nymphaeifolia,2,,,,,
Laurales,1,Idiospermaceae,2,Idiospermum,1,australe,2,2,1,,,2
Laurales,1,Lauraceae,3,Beilschmiedia,1,bancroftii,2,2,1,,,1
Laurales,1,Lauraceae,3,Beilschmiedia,1,brunnea,2,2,,,,1
Laurales,1,Lauraceae,3,Beilschmiedia,1,castrisinensis,2,2,,,,1
Laurales,1,Lauraceae,3,Beilschmiedia,1,obtusifolia,2,2,,,,1
Laurales,1,Lauraceae,3,Beilschmiedia,1,oligandra,2,2,,,,1
Laurales,1,Lauraceae,3,Beilschmiedia,1,peninsularis,2,2,,,,1
Laurales,1,Lauraceae,3,Beilschmiedia,1,recurva,2,2,,,,1
Laurales,1,Lauraceae,3,Beilschmiedia,1,tooram,2,2,,,,1
Laurales,1,Lauraceae,3,Beilschmiedia,1,volksii,2,2,,,,1
Laurales,1,Lauraceae,3,Cassytha,2,glabella,2,2,1,1,1,1
Laurales,1,Lauraceae,3,Cinnamomum,3,baileyanum,2,2,,,,1
Laurales,1,Lauraceae,3,Cinnamomum,3,laubatii,2,2,,,,1
Laurales,1,Lauraceae,3,Cinnamomum,3,oliveri,2,2,,,,1
Laurales,1,Lauraceae,3,Cinnamomum,3,propinquum,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,angulata,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,bamagana,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,bellendenker,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,bowei,2,2,1,,,
Laurales,1,Lauraceae,3,Cryptocarya,4,brassii,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,burckiana,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,clarksoniana,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,claudiana,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,cocosoides,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,corrugata,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,cunninghamii,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,densiflora,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,endiandrifolia,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,erythroxylon,2,2,2,,,
Laurales,1,Lauraceae,3,Cryptocarya,4,exfoliata,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,glaucocarpa,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,grandis,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,hypospodia,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,laevigata,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,leucophylla,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,lividula,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,mackinnoniana,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,melanocarpa,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,murrayi,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,oblata,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,onoprienkoana,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,pleurosperma,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,putida,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,rhodosperma,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,saccharata,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,smargadina,2,2,,,,1
Laurales,1,Lauraceae,3,Cryptocarya,4,triplinervis,2,1,2,1,1,1
Laurales,1,Lauraceae,3,Cryptocarya,4,vulgaris,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,acuminata,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,anthropophagoru,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,bellendenkerana,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,bessaphila,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,collinsii,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,compressa,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,cooperana,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,cowleyana,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,dichrophylla,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,dielsiana,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,discolor,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,glauca,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,globosa,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,grayi,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,hypotephra,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,impressicosta,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,insignis,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,jonesii,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,leptodendron,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,limnophila,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,longipedicellat,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,microneura,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,monothyra,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,montana,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,palmerstonii,2,2,1,,,1
Laurales,1,Lauraceae,3,Endiandra,5,phaeocarpa,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,pubens,2,2,1,,,
Laurales,1,Lauraceae,3,Endiandra,5,sankeyana,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,sideroxylon,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,wolfei,2,2,,,,1
Laurales,1,Lauraceae,3,Endiandra,5,xanthocarpa,2,2,,,,1
Laurales,1,Lauraceae,3,Lindera,6,queenslandica,2,,,,,1
Laurales,1,Lauraceae,3,Litsea,7,bennettii,2,2,,,,1
Laurales,1,Lauraceae,3,Litsea,7,bindoniana,2,2,,,,1
Laurales,1,Lauraceae,3,Litsea,7,breviumbellata,2,2,,,,1
Laurales,1,Lauraceae,3,Litsea,7,connersii,2,2,,,,1
Laurales,1,Lauraceae,3,Litsea,7,dealbata,2,2,1,,,1
Laurales,1,Lauraceae,3,Litsea,7,fawcettiana,2,2,,,,1
Laurales,1,Lauraceae,3,Litsea,7,glutinosa,2,2,,,,1
Laurales,1,Lauraceae,3,Litsea,7,granitica,2,2,,,,1
Laurales,1,Lauraceae,3,Litsea,7,leefiana,2,2,,,,1
Laurales,1,Lauraceae,3,Litsea,7,macrophylla,2,2,,,,1
Laurales,1,Lauraceae,3,Neolitsea,8,brassii,2,2,,,,1
Laurales,1,Lauraceae,3,Neolitsea,8,dealbata,2,2,,,,1
Laurales,1,Monimiaceae,4,Atherosperma,1,moschatum,1,1,2,,,
Laurales,1,Monimiaceae,4,Daphnandra,2,repandula,1,,,,,
Laurales,1,Monimiaceae,4,Doryphora,3,aromatica,1,,,,,
Laurales,1,Monimiaceae,4,Doryphora,3,sassafrass,1,1,2,,,
Laurales,1,Monimiaceae,4,Dryadodaphne,4,sp,1,,,,,
Laurales,1,Monimiaceae,4,Hedycarya,5,loxocarya,1,,,,,
Laurales,1,Monimiaceae,4,Kibara,6,rigidifolia,1,,,,,
Laurales,1,Monimiaceae,4,Levieria,7,acuminata,1,,,,,
Laurales,1,Monimiaceae,4,Steganthera,8,macooraia,1,,,,,
Laurales,1,Monimiaceae,4,Tetrasynandra,9,laxiflora,1,,,,,
Laurales,1,Monimiaceae,4,Tetrasynandra,9,longipes,1,,,,,
Laurales,1,Monimiaceae,4,Tetrasynandra,9,pubescens,1,,,,,
Laurales,1,Monimiaceae,4,Tetrasynandra,9,sp aff,1,,,,,
Laurales,1,Monimiaceae,4,Wilkiea,10,angustifolia,1,,,,,
Laurales,1,Monimiaceae,4,Wilkiea,10,hugeliana,1,1,2,,1,
Laurales,1,Monimiaceae,4,Wilkiea,10,sp. 1944,1,,,,,
Magnoliales,1,Annonaceae,1,Cananga,1,odorata,1,,,,,
Magnoliales,1,Annonaceae,1,Fitzalania,2,heteropetala,2,,,,,
Magnoliales,1,Annonaceae,1,Goniothalamus,3,australis,2,,,,,
Magnoliales,1,Annonaceae,1,Miliusa,4,brahei,1,,,,,
Magnoliales,1,Annonaceae,1,Miliusa,4,horsfieldii,1,,,,2,
Magnoliales,1,Annonaceae,1,Mitrophora,5,sp,1,,,,2,
Magnoliales,1,Annonaceae,1,Polyalthia,6,australis,2,,,,,
Magnoliales,1,Annonaceae,1,Polyalthia,6,michaelii,2,2,1,,,
Magnoliales,1,Annonaceae,1,Polyalthia,6,nitidissima,1,,,,,
Magnoliales,1,Annonaceae,1,Polyaulax,7,cylindrocarpa,2,,,,,
Magnoliales,1,Annonaceae,1,Pseuduvaria,8,froggattii,2,,,,,
Magnoliales,1,Annonaceae,1,Pseuduvaria,8,hylandii,2,,,,,
Magnoliales,1,Annonaceae,1,Rauwenhoffia,9,tetraphyllus,1,1,2,2,1,1
Magnoliales,1,Annonaceae,1,Xylopia,10,maccraei,2,,,,,
Magnoliales,1,Eupomatiaceae,2,Eupomatia,1,laurina,1,1,1,1,1,
Magnoliales,1,Himantandraceae,3,Galbulimima,1,belgraveana,1,,,,2,
Magnoliales,1,Myristicaceae,4,Horsfieldia,1,australiana,1,,,,,
Magnoliales,1,Myristicaceae,4,Myristica,2,insipida,2,2,1,,,
Nymphaeales,1,Nymphaeaceae,1,Ondinea,1,?purpurea,2,1,1,,,
Piperales,1,Piperaceae,1,Peperomia,1,reflexa,1,,,1,1,
Piperales,1,Piperaceae,1,Piper,2,novaehollandiae,1,1,,2,1,
Winterales,1,Austrobaileyaceae,1,Austrobaileya,1,scandens,2,1,1,,2,
Winterales,1,Winteraceae,2,Tasmannia,1,insipida,1,,,1,1,
Winterales,1,Winteraceae,2,Tasmannia,1,membranacea,1,,,,,
Ranunculales,1,Menispermaceae,1,Legnephora,1,moorei,1,1,1,1,1,
Ranunculales,1,Menispermaceae,1,Stephania,2,japonica,1,1,1,1,1,1
Ranunculales,1,Papaveraceae,2,Fumaria,1,capreolata,1,1,1,1,1,
Ranunculales,1,Papaveraceae,2,Papaver,2,hybridum,1,1,2,1,1,
Ranunculales,1,Papaveraceae,2,Papaver,2,somniferum,1,1,2,1,1,
Ranunculales,1,Ranunculaceae,3,Clematis,1,glycinoides,1,1,2,,,
Proteales,1,Proteaceae,1,Athertonia,1,diversifolia,1,,,,,
Proteales,1,Proteaceae,1,Austromuellera,2,trinervia,1,,,,,
Proteales,1,Proteaceae,1,Banksia,3,aculeata,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,aemula,1,1,2,2,1,
Proteales,1,Proteaceae,1,Banksia,3,asbyi,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,attenuata,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,audax,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,baueri,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,baxteri,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,benthamiana,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,blechnifolia,1,,,,,
Proteales,1,Proteaceae,1,Banksia,3,brownii,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,burdettii,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,caleyi,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,candolleana,1,,,,,
Proteales,1,Proteaceae,1,Banksia,3,chamaephyton,1,,,,,
Proteales,1,Proteaceae,1,Banksia,3,coccinea,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,conferta,1,1,2,2,1,
Proteales,1,Proteaceae,1,Banksia,3,cuneata,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,dentata,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,dryandroides,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,elderana,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,ericifolia,1,1,2,2,1,
Proteales,1,Proteaceae,1,Banksia,3,gardneri,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,goodii,1,,,,,
Proteales,1,Proteaceae,1,Banksia,3,grandis,1,1,2,2,1,
Proteales,1,Proteaceae,1,Banksia,3,grossa,1,1,2,2,1,
Proteales,1,Proteaceae,1,Banksia,3,hookerana,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,ilicifolia,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,incana,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,integrifolia,1,1,1,2,1,
Proteales,1,Proteaceae,1,Banksia,3,laevigata,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,lanata,1,1,2,2,1,
Proteales,1,Proteaceae,1,Banksia,3,laricina,1,,,2,1,
Proteales,1,Proteaceae,1,Banksia,3,lemanniana,1,1,2,2,1,
Proteales,1,Proteaceae,1,Banksia,3,leptophylla,1,1,2,2,1,
Proteales,1,Proteaceae,1,Banksia,3,littoralis,1,1,2,2,1,
Proteales,1,Proteaceae,1,Banksia,3,lullfitzii,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,marginata,1,1,2,2,1,
Proteales,1,Proteaceae,1,Banksia,3,media,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,meisneri,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,menziesii,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,micrantha,1,1,2,2,1,
Proteales,1,Proteaceae,1,Banksia,3,nutans,1,,,2,1,
Proteales,1,Proteaceae,1,Banksia,3,oblongifolia,1,1,2,2,1,
Proteales,1,Proteaceae,1,Banksia,3,occidentalis,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,oreophila,1,1,2,2,1,
Proteales,1,Proteaceae,1,Banksia,3,ornata,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,paludosa,1,1,2,2,1,
Proteales,1,Proteaceae,1,Banksia,3,pilostylis,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,praemorsa,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,prionotes,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,pulchella,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,quercifolia,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,repens,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,robur,1,1,1,1,1,
Proteales,1,Proteaceae,1,Banksia,3,scabrella,1,,,2,1,
Proteales,1,Proteaceae,1,Banksia,3,sceptrum,1,,,,,
Proteales,1,Proteaceae,1,Banksia,3,serrata,1,1,2,2,1,1
Proteales,1,Proteaceae,1,Banksia,3,solandri,1,1,2,2,1,
Proteales,1,Proteaceae,1,Banksia,3,speciosa,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,sphaerocarpa,1,,,2,1,
Proteales,1,Proteaceae,1,Banksia,3,spinulosa,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,telmatiaea,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,tricuspis,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,verticillata,1,1,2,1,1,
Proteales,1,Proteaceae,1,Banksia,3,victoriae,1,,,1,1,
Proteales,1,Proteaceae,1,Banksia,3,violacea,1,,,1,1,
Proteales,1,Proteaceae,1,Bleasdalea,4,bleasdalei,2,,,,,
Proteales,1,Proteaceae,1,Buckinghamia,5,celsissima,1,,,,,
Proteales,1,Proteaceae,1,Buckinghamia,5,ferruginiflora,1,,,,,
Proteales,1,Proteaceae,1,Cardwellia,6,sublimis,1,1,1,,,
Proteales,1,Proteaceae,1,Carnarvonia,7,araliifolia,1,,,,,
Proteales,1,Proteaceae,1,Darlingia,8,darlingiana,1,,,,,
Proteales,1,Proteaceae,1,Darlingia,8,ferruginea,1,,,,,
Proteales,1,Proteaceae,1,Darlingia,8,lyrata,1,1,1,,,
Proteales,1,Proteaceae,1,Dryandra,9,praemorsa,1,1,2,1,1,
Proteales,1,Proteaceae,1,Grevillea,10,baileyana,1,,,,,
Proteales,1,Proteaceae,1,Grevillea,10,banksii,1,1,1,2,2,
Proteales,1,Proteaceae,1,Grevillea,10,hilliana,1,,,,,
Proteales,1,Proteaceae,1,Grevillea,10,parallela,1,,,,,
Proteales,1,Proteaceae,1,Grevillea,10,pteridifolia,1,1,1,2,2,
Proteales,1,Proteaceae,1,Grevillea,10,robusta,1,1,1,2,2,1
Proteales,1,Proteaceae,1,Grevillea,10,tridentata,1,,,,,
Proteales,1,Proteaceae,1,Hakea,11,acicularis,1,2,2,1,1,
Proteales,1,Proteaceae,1,Hakea,11,elliptica,1,1,2,1,1,
Proteales,1,Proteaceae,1,Hakea,11,gibbosa,1,1,1,1,1,
Proteales,1,Proteaceae,1,Hakea,11,laurina,1,1,2,1,1,
Proteales,1,Proteaceae,1,Hakea,11,pungens,1,,,,,
Proteales,1,Proteaceae,1,Hakea,11,purpurea,1,1,1,1,1,
Proteales,1,Proteaceae,1,Helicia,12,australasica,1,,,,,
Proteales,1,Proteaceae,1,Helicia,12,blakei,1,,,,,
Proteales,1,Proteaceae,1,Helicia,12,grayi,1,,,,,
Proteales,1,Proteaceae,1,Helicia,12,lamingtoniana,1,,,,,
Proteales,1,Proteaceae,1,Helicia,12,lewisensis,1,,,,,
Proteales,1,Proteaceae,1,Helicia,12,mortoniana,1,,,,,
Proteales,1,Proteaceae,1,Hicksbeachia,13,pilosa,1,,,,,
Proteales,1,Proteaceae,1,Hollandaea,14,sayeriana,2,,,,,
Proteales,1,Proteaceae,1,Lambertia,15,formosa,1,,,1,1,
Proteales,1,Proteaceae,1,Lomatia,16,fraxinifolia,1,,,,,
Proteales,1,Proteaceae,1,Lomatia,16,silaifolia,1,,,2,1,
Proteales,1,Proteaceae,1,Macadamia,17,heyana,2,2,,,,
Proteales,1,Proteaceae,1,Macadamia,17,hilledbrandei,2,,,,,
Proteales,1,Proteaceae,1,Macadamia,17,ternifolia,2,2,1,1,1,1
Proteales,1,Proteaceae,1,Macadamia,17,whelanii,2,,,,,
Proteales,1,Proteaceae,1,Musgravea,18,heterophylla,2,,,,,
Proteales,1,Proteaceae,1,Musgravea,18,stenostachya,2,,,,,
Proteales,1,Proteaceae,1,Neorites,19,kerediana,1,,,,,
Proteales,1,Proteaceae,1,Opisthiolepis,20,heterophylla,1,,,,,
Proteales,1,Proteaceae,1,Oreocallis,21,wickhamii,1,2,1,2,1,
Proteales,1,Proteaceae,1,Orites,22,excelsa,1,,,,,
Proteales,1,Proteaceae,1,Orites,22,lancifolia,1,1,1,2,1,
Proteales,1,Proteaceae,1,Persoonia,23,sericea,1,1,2,1,1,
Proteales,1,Proteaceae,1,Persoonia,23,virgata,1,1,1,1,1,1
Proteales,1,Proteaceae,1,Petrophile,24,canescens,1,1,1,1,1,
Proteales,1,Proteaceae,1,Placospermum,25,coriaceum,1,,,,,
Proteales,1,Proteaceae,1,Sphalmium,26,racemosum,1,1,1,,,
Proteales,1,Proteaceae,1,Stenocarpus,27,cryptocarpus,1,,,,,
Proteales,1,Proteaceae,1,Stenocarpus,27,davallioides,1,,,,,
Proteales,1,Proteaceae,1,Stenocarpus,27,reticulatus,1,,,,,
Proteales,1,Proteaceae,1,Stenocarpus,27,salignus,1,,,,1,
Proteales,1,Proteaceae,1,Stenocarpus,27,sinuatus,1,1,1,1,1,1
Proteales,1,Proteaceae,1,Triunia,28,erythrocarpa,2,,,,,
Proteales,1,Proteaceae,1,Xylomelum,29,pyriforme,1,1,1,2,1,
Proteales,1,Proteaceae,1,Alloxylon,30,flammeum,1,,,,,
Proteales,1,Proteaceae,1,Alloxylon,30,wickhamii,1,,,,,
Crassulales,1,Crassulaceae,1,Crassula,1,sieberiana,1,1,2,1,1,1
Crassulales,1,Grossulariaceae,2,Abrophyllum,1,ornans,1,,,,,
Crassulales,1,Grossulariaceae,2,Polyosma,2,alangiacea,1,,,,,
Crassulales,1,Grossulariaceae,2,Polyosma,2,hirsuta,1,,,,,
Crassulales,1,Grossulariaceae,2,Polyosma,2,rhytophloia,1,,,,,
Crassulales,1,Grossulariaceae,2,Quintinia,3,quatrefagesii,1,,,,,
Caryophyllales,1,Aizoaceae,1,Carpobrotus,1,glaucescens,1,,,,,
Caryophyllales,1,Aizoaceae,1,Sesuvium,2,portulacastrum,1,1,1,1,1,1
Caryophyllales,1,Aizoaceae,1,Tetragonia,3,expansa,1,1,2,1,1,1
Caryophyllales,1,Amaranthaceae,2,Alternanthera,1,denticulata,1,1,2,1,1,1
Caryophyllales,1,Amaranthaceae,2,Alternanthera,1,nana,1,1,2,1,1,1
Caryophyllales,1,Amaranthaceae,2,Gomphrena,2,celosioides,,,,,,2
Caryophyllales,1,Amaranthaceae,2,Ptilotus,3,polystachys,1,1,1,1,1,
Caryophyllales,1,Caryophyllaceae,3,Cerastium,1,glomeratum,1,1,2,1,1,
Caryophyllales,1,Caryophyllaceae,3,Sagina,2,apetala,1,1,2,1,1,
Caryophyllales,1,Caryophyllaceae,3,Sagina,2,procumbens,1,1,2,1,1,
Caryophyllales,1,Caryophyllaceae,3,Scleranthus,3,biflorus,1,1,2,1,1,
Caryophyllales,1,Caryophyllaceae,3,Silene,4,gallica,1,1,2,1,2,
Caryophyllales,1,Caryophyllaceae,3,Spergula,5,arvensis,1,1,2,1,1,
Caryophyllales,1,Caryophyllaceae,3,Spergularia,6,rubra,1,1,2,1,1,1
Caryophyllales,1,Caryophyllaceae,3,Stellaria,7,media,1,1,2,1,2,
Caryophyllales,1,Caryophyllaceae,3,Vaccaria,8,pyramidata,1,1,2,1,1,
Caryophyllales,1,Chenopodiaceae,4,Atriplex,1,lindleyi,1,,,1,1,
Caryophyllales,1,Chenopodiaceae,4,Atriplex,1,muelleri,,,,,,1
Caryophyllales,1,Chenopodiaceae,4,Atriplex,1,vesicarium,1,,,1,1,
Caryophyllales,1,Chenopodiaceae,4,Chenopodium,2,album,1,1,2,1,1,
Caryophyllales,1,Chenopodiaceae,4,Chenopodium,2,carinatum,1,1,1,1,1,1
Caryophyllales,1,Chenopodiaceae,4,Dysphania,3,myriocephala,1,,,1,1,1
Caryophyllales,1,Chenopodiaceae,4,Enchylaena,4,tomentosa,1,1,2,1,1,1
Caryophyllales,1,Chenopodiaceae,4,Kochia,5,pyramidata,1,,,1,1,
Caryophyllales,1,Chenopodiaceae,4,Maireana,6,aphylla,1,,,,,
Caryophyllales,1,Chenopodiaceae,4,Maireana,6,coronata,1,,,1,1,
Caryophyllales,1,Chenopodiaceae,4,Maireana,6,microphylla,1,1,2,1,1,
Caryophyllales,1,Chenopodiaceae,4,Maireana,6,polypterygia,1,,,,,
Caryophyllales,1,Chenopodiaceae,4,Malacocera,7,tricorne,1,,,1,1,
Caryophyllales,1,Chenopodiaceae,4,Rhagodia,8,baccata,1,1,2,1,1,
Caryophyllales,1,Chenopodiaceae,4,Rhagodia,8,spinescens,1,1,2,1,1,1
Caryophyllales,1,Chenopodiaceae,4,Salicornia,9,australis,1,2,2,1,1,
Caryophyllales,1,Chenopodiaceae,4,Salsola,10,kali,1,1,1,1,1,2
Caryophyllales,1,Chenopodiaceae,4,Sclerolaena,11,muricata,1,1,,1,1,1
Caryophyllales,1,Chenopodiaceae,4,Sclerolaena,11,tetracuspis,1,1,1,1,1,
Caryophyllales,1,Chenopodiaceae,4,Suaeda,12,australis,1,1,2,1,1,1
Caryophyllales,1,Molluginaceae,5,Mollugo,1,verticillata,1,1,2,1,1,
Caryophyllales,1,Nyctaginaceae,6,Boerhaavia,1,diffusa,1,1,2,1,1,
Caryophyllales,1,Nyctaginaceae,6,Pisonia,2,umbellifera,1,,,,,
Caryophyllales,1,Phytolaccaceae,7,Rivina,1,humilis,1,1,1,1,1,
Caryophyllales,1,Portulacaceae,8,Calandrinia,1,pickeringii,1,1,1,1,1,
Caryophyllales,1,Portulacaceae,8,Portulaca,2,oleracea,1,1,1,1,1,1
Droserales,1,Droseraceae,1,Drosera,1,auriculata,2,,,,,
Droserales,1,Droseraceae,1,Drosera,1,binata,1,,,,,
Droserales,1,Droseraceae,1,Drosera,1,bulbosa,2,,,,,
Droserales,1,Droseraceae,1,Drosera,1,burmanii,1,1,1,,,
Droserales,1,Droseraceae,1,Drosera,1,glanduligera,2,,,,,
Droserales,1,Droseraceae,1,Drosera,1,indica,1,1,2,1,1,
Droserales,1,Droseraceae,1,Drosera,1,macrophylla,2,,,,,
Droserales,1,Droseraceae,1,Drosera,1,petiolaris,1,1,1,1,1,
Droserales,1,Droseraceae,1,Drosera,1,planchonii,2,,,,,
Droserales,1,Droseraceae,1,Drosera,1,pygmaea,2,1,1,,,
Droserales,1,Droseraceae,1,Drosera,1,spatulata,1,1,1,1,1,1
Droserales,1,Droseraceae,1,Drosera,1,stolonifera,2,,,,,
Droserales,1,Droseraceae,1,Drosera,1,stricticaulis,2,,,,,
Droserales,1,Droseraceae,1,Drosera,1,thysanoptera,2,,,,,
Droserales,1,Droseraceae,1,Drosera,1,whittakeri,2,,,,,
Nepenthales,2,Nepenthaceae,1,Nepenthes,1,sp.,1,,,,,
Plumbaginales,1,Plumbaginaceae,1,Aegilitis,1,annulata,1,1,1,1,1,
Plumbaginales,1,Plumbaginaceae,1,Limonium,2,australis,1,1,2,1,1,
Polygonales,2,Polygonaceae,1,Polygonum,1,attenuatum,1,,,1,1,1
Polygonales,2,Polygonaceae,1,Polygonum,1,hydropiper,1,1,1,1,1,
Polygonales,2,Polygonaceae,1,Polygonum,1,lapathifolium,1,1,1,2,2,1
Polygonales,2,Polygonaceae,1,Rumex,2,acetosella,1,1,1,1,1,
Polygonales,2,Polygonaceae,1,Rumex,2,brownii,1,1,1,1,1,1
Polygonales,2,Polygonaceae,1,Rumex,2,conglomeratus,1,1,1,1,1,
Polygonales,2,Polygonaceae,1,Rumex,2,crispus,1,1,1,1,1,
Polygonales,2,Polygonaceae,1,Rumex,2,obtusifolius,1,1,1,1,1,
Polygonales,2,Polygonaceae,1,Rumex,2,sagittatus,1,1,1,1,1,
Rosales,1,Rosaceae,1,Acaena,1,sanguisorba,1,1,1,1,1,
Rosales,1,Rosaceae,1,Parinari,2,nonda,2,,,,,
Rosales,1,Rosaceae,1,Prunus,3,grisea,2,,,,,
Rosales,1,Rosaceae,1,Prunus,3,turneriana,2,,,,,
Rosales,1,Rosaceae,1,Rubus,4,parviflorus,1,,,2,2,
Rosales,1,Rosaceae,1,Rubus,4,rosifolius,1,1,1,,,1
Urticales,2,Moraceae,1,Antiaris,1,toxicaria,2,,,,,
