dataset_id,taxon_name,trait_name,value_type,value,unit,original_name,value_new
NHNSW_2014_2,Fuirena incrassata,plant_height,maximum,0.45,m,Fuirena incrassata,NA
NHNSW_2014_2,Gahnia aspera,plant_height,maximum,0.65,m,Gahnia aspera,NA
NHNSW_2014_2,Gahnia clarkei,plant_height,maximum,2,m,Gahnia clarkei,NA
NHNSW_2014_2,Gahnia erythrocarpa,plant_height,maximum,0.75,m,Gahnia erythrocarpa,NA
NHNSW_2014_2,Gahnia filifolia,plant_height,maximum,0.45,m,Gahnia filifolia,NA
NHNSW_2014_2,Gahnia filum,plant_height,maximum,0.19,m,Gahnia filum,NA
NHNSW_2014_2,Gahnia grandis,plant_height,maximum,2.5,m,Gahnia grandis,NA
NHNSW_2014_2,Gahnia insignis,plant_height,maximum,2,m,Gahnia insignis,NA
NHNSW_2014_2,Gahnia lanigera,plant_height,maximum,0.3,m,Gahnia lanigera,NA
NHNSW_2014_2,Gahnia melanocarpa,plant_height,maximum,1.2,m,Gahnia melanocarpa,NA
NHNSW_2014_2,Gahnia microstachya,plant_height,maximum,0.45,m,Gahnia microstachya,NA
NHNSW_2014_2,Gahnia radula,plant_height,maximum,1,m,Gahnia radula,NA
NHNSW_2014_2,Gahnia sieberiana,plant_height,maximum,2,m,Gahnia sieberiana,NA
NHNSW_2014_2,Gahnia subaequiglumis,plant_height,maximum,0.6,m,Gahnia subaequiglumis,NA
NHNSW_2014_2,Gelsemium sempervirens,plant_height,maximum,0.1,m,Gelsemium sempervirens,NA
NHNSW_2014_2,Corunastylis turfosa,plant_height,maximum,0.15,m,Genoplesium turfosum,NA
NHNSW_2014_2,Geodorum densiflorum,leaf_length,minimum,150,mm,Geodorum densiflorum,NA
NHNSW_2014_2,Geodorum densiflorum,leaf_length,maximum,350,mm,Geodorum densiflorum,NA
NHNSW_2014_2,Geodorum densiflorum,leaf_width,minimum,40,mm,Geodorum densiflorum,NA
NHNSW_2014_2,Geodorum densiflorum,leaf_width,maximum,80,mm,Geodorum densiflorum,NA
NHNSW_2014_2,Geranium graniticola,leaf_length,minimum,10,mm,Geranium graniticola,NA
NHNSW_2014_2,Geranium graniticola,leaf_width,minimum,13.3,mm,Geranium graniticola,NA
NHNSW_2014_2,Geranium potentilloides,leaf_length,minimum,15,mm,Geranium potentilloides,NA
NHNSW_2014_2,Geranium potentilloides,leaf_length,maximum,35,mm,Geranium potentilloides,NA
NHNSW_2014_2,Geranium potentilloides,leaf_width,minimum,16.7,mm,Geranium potentilloides,NA
NHNSW_2014_2,Geranium potentilloides,leaf_width,maximum,50,mm,Geranium potentilloides,NA
NHNSW_2014_2,Glochidion ferdinandi,plant_height,maximum,15,m,Glochidion ferdinandi,NA
NHNSW_2014_2,Glossocardia bidens,leaf_width,minimum,30,mm,Glossogyne tannensis,NA
NHNSW_2014_2,Glossocardia bidens,leaf_width,maximum,50,mm,Glossogyne tannensis,NA
NHNSW_2014_2,Glossocardia bidens,plant_height,maximum,0.4,m,Glossogyne tannensis,NA
NHNSW_2014_2,Glyceria maxima,leaf_width,minimum,5.3,mm,Glyceria maxima,NA
NHNSW_2014_2,Glyceria maxima,leaf_width,maximum,16,mm,Glyceria maxima,NA
NHNSW_2014_2,Glycine tabacina,leaf_length,minimum,7,mm,Glycine tabacina,NA
NHNSW_2014_2,Glycine tabacina,leaf_width,minimum,3,mm,Glycine tabacina,NA
NHNSW_2014_2,Glycine tabacina,leaf_width,maximum,7,mm,Glycine tabacina,NA
NHNSW_2014_2,Gnephosis tenuissima,plant_height,maximum,0.09,m,Gnephosis tenuissima,NA
NHNSW_2014_2,Gompholobium grandiflorum,leaf_width,minimum,0.3,mm,Gompholobium grandiflorum,NA
NHNSW_2014_2,Gompholobium inconspicuum,leaf_width,minimum,0.3,mm,Gompholobium inconspicuum,NA
NHNSW_2014_2,Gompholobium uncinatum,leaf_width,minimum,0.3,mm,Gompholobium uncinatum,NA
NHNSW_2014_2,Goodenia grandiflora,leaf_width,minimum,20,mm,Goodenia grandiflora,NA
NHNSW_2014_2,Goodenia stephensonii,leaf_width,minimum,1.166666627,mm,Goodenia stephensonii,NA
NHNSW_2014_2,Goodenia varia,leaf_width,minimum,3.3,mm,Goodenia varia,NA
NHNSW_2014_2,Goodenia varia,plant_height,maximum,1.5,m,Goodenia varia,NA
NHNSW_2014_2,Gossypium barbadense,leaf_width,minimum,40,mm,Gossypium barbadense,NA
NHNSW_2014_2,Gossypium hirsutum,leaf_width,minimum,40,mm,Gossypium hirsutum,NA
NHNSW_2014_2,Gossypium sturtianum,leaf_width,minimum,20,mm,Gossypium sturtianum,NA
NHNSW_2014_2,Notogrammitis billardierei,leaf_width,minimum,3.3,mm,Grammitis billardierei,NA
NHNSW_2014_2,Grevillea albiflora,leaf_width,minimum,1,mm,Grevillea albiflora,NA
NHNSW_2014_2,Grevillea albiflora,leaf_width,maximum,2,mm,Grevillea albiflora,NA
NHNSW_2014_2,Grevillea anethifolia,leaf_width,minimum,0.5,mm,Grevillea anethifolia,NA
NHNSW_2014_2,Grevillea anethifolia,leaf_width,maximum,1.2,mm,Grevillea anethifolia,NA
NHNSW_2014_2,Grevillea caleyi,leaf_length,minimum,15,mm,Grevillea caleyi,NA
NHNSW_2014_2,Grevillea caleyi,leaf_length,maximum,35,mm,Grevillea caleyi,NA
NHNSW_2014_2,Grevillea caleyi,leaf_width,minimum,2,mm,Grevillea caleyi,NA
NHNSW_2014_2,Grevillea caleyi,leaf_width,maximum,6,mm,Grevillea caleyi,NA
NHNSW_2014_2,Grevillea johnsonii,leaf_width,minimum,0.7,mm,Grevillea johnsonii,NA
NHNSW_2014_2,Grevillea johnsonii,leaf_width,maximum,1.5,mm,Grevillea johnsonii,NA
NHNSW_2014_2,Grevillea juncifolia,leaf_width,minimum,1,mm,Grevillea juncifolia,NA
NHNSW_2014_2,Grevillea juncifolia,leaf_width,maximum,2,mm,Grevillea juncifolia,NA
NHNSW_2014_2,Grevillea ramosissima,leaf_width,minimum,2,mm,Grevillea ramosissima,NA
NHNSW_2014_2,Grevillea ramosissima,leaf_width,maximum,10,mm,Grevillea ramosissima,NA
NHNSW_2014_2,Grevillea rivularis,leaf_width,minimum,1,mm,Grevillea rivularis,NA
NHNSW_2014_2,Grevillea rivularis,leaf_width,maximum,2.5,mm,Grevillea rivularis,NA
NHNSW_2014_2,Grevillea scortechinii,leaf_length,minimum,30,mm,Grevillea scortechinii,NA
NHNSW_2014_2,Grevillea scortechinii,leaf_length,maximum,100,mm,Grevillea scortechinii,NA
NHNSW_2014_2,Grevillea scortechinii,leaf_width,minimum,20,mm,Grevillea scortechinii,NA
NHNSW_2014_2,Grevillea scortechinii,leaf_width,maximum,60,mm,Grevillea scortechinii,NA
NHNSW_2014_2,Grevillea triternata,leaf_width,minimum,0.8,mm,Grevillea triternata,NA
NHNSW_2014_2,Grevillea triternata,leaf_width,maximum,3.5,mm,Grevillea triternata,NA
NHNSW_2014_2,Chordifex dimorphus,plant_height,maximum,1,m,Guringalia dimorpha,NA
NHNSW_2014_2,Gynatrix pulchella,leaf_length,minimum,50,mm,Gynatrix pulchella,NA
NHNSW_2014_2,Gynatrix pulchella,leaf_width,minimum,16.7,mm,Gynatrix pulchella,NA
NHNSW_2014_2,Gypsophila tubulosa,leaf_width,minimum,0.3,mm,Gypsophila tubulosa,NA
NHNSW_2014_2,Hainardia cylindrica,leaf_width,minimum,0.7,mm,Hainardia cylindrica,NA
NHNSW_2014_2,Hainardia cylindrica,leaf_width,maximum,2,mm,Hainardia cylindrica,NA
NHNSW_2014_2,Hannafordia bissillii,leaf_width,minimum,3.3,mm,Hannafordia bissillii,NA
NHNSW_2014_2,Hedycarya angustifolia,plant_height,maximum,9,m,Hedycarya angustifolia,NA
NHNSW_2014_2,Hedychium gardnerianum,leaf_length,minimum,133.3,mm,Hedychium gardnerianum,NA
NHNSW_2014_2,Hedychium gardnerianum,leaf_width,minimum,50,mm,Hedychium gardnerianum,NA
NHNSW_2014_2,Leontodon rhagadioloides,leaf_length,minimum,20,mm,Hedypnois rhagadioloides,NA
NHNSW_2014_2,Coronidium elatum,leaf_length,minimum,80,mm,Helichrysum elatum,NA
NHNSW_2014_2,Coronidium elatum,leaf_width,minimum,15,mm,Helichrysum elatum,NA
NHNSW_2014_2,Coronidium elatum,leaf_width,maximum,30,mm,Helichrysum elatum,NA
NHNSW_2014_2,Schoenia ramosissima,leaf_width,minimum,0.3,mm,Helichrysum semifertile,NA
NHNSW_2014_2,Heliotropium moorei,leaf_width,minimum,1,mm,Heliotropium sp. A sensu Harden (1992),NA
NHNSW_2014_2,Helmholtzia glaberrima,leaf_length,minimum,666.7,mm,Helmholtzia glaberrima,NA
NHNSW_2014_2,Helmholtzia glaberrima,leaf_width,minimum,23.3,mm,Helmholtzia glaberrima,NA
NHNSW_2014_2,Hemigenia purpurea,leaf_width,minimum,0.3,mm,Hemigenia purpurea,NA
NHNSW_2014_2,Hemisteptia lyrata,leaf_length,minimum,33.3,mm,Hemisteptia lyrata,NA
NHNSW_2014_2,Hemisteptia lyrata,leaf_width,minimum,20,mm,Hemisteptia lyrata,NA
NHNSW_2014_2,Herpolirion novae-zelandiae,leaf_length,minimum,36.7,mm,Herpolirion novae-zelandiae,NA
NHNSW_2014_2,Hibbertia calycina,leaf_width,minimum,0.3,mm,Hibbertia calycina,NA
NHNSW_2014_2,Hibbertia cistiflora,leaf_width,minimum,0.3,mm,Hibbertia cistiflora,NA
NHNSW_2014_2,Hibbertia fasciculata,leaf_width,minimum,0.17,mm,Hibbertia fasciculata,NA
NHNSW_2014_2,Hibbertia pedunculata,leaf_width,minimum,0.17,mm,Hibbertia pedunculata,NA
NHNSW_2014_2,Hibbertia procumbens,leaf_width,minimum,0.7,mm,Hibbertia procumbens,NA
NHNSW_2014_2,Hibbertia virgata,leaf_length,minimum,7,mm,Hibbertia virgata,NA
NHNSW_2014_2,Hibbertia virgata,leaf_length,maximum,25,mm,Hibbertia virgata,NA
NHNSW_2014_2,Hibbertia virgata,leaf_width,minimum,0.17,mm,Hibbertia virgata,NA
NHNSW_2014_2,Hibbertia virgata,leaf_width,maximum,0.5,mm,Hibbertia virgata,NA
NHNSW_2014_2,Holcus lanatus,leaf_width,minimum,3.3,mm,Holcus lanatus,NA
NHNSW_2014_2,Holcus lanatus,leaf_width,maximum,10,mm,Holcus lanatus,NA
NHNSW_2014_2,Holcus mollis,leaf_width,minimum,2.7,mm,Holcus mollis,NA
NHNSW_2014_2,Holcus mollis,leaf_width,maximum,8,mm,Holcus mollis,NA
NHNSW_2014_2,Hordeum distichon,leaf_width,minimum,4,mm,Hordeum distichon,NA
NHNSW_2014_2,Hordeum distichon,leaf_width,maximum,12,mm,Hordeum distichon,NA
NHNSW_2014_2,Hordeum glaucum,leaf_width,minimum,2.3,mm,Hordeum glaucum,NA
NHNSW_2014_2,Hordeum glaucum,leaf_width,maximum,7,mm,Hordeum glaucum,NA
NHNSW_2014_2,Hordeum hystrix,leaf_width,minimum,1,mm,Hordeum hystrix,NA
NHNSW_2014_2,Hordeum hystrix,leaf_width,maximum,3,mm,Hordeum hystrix,NA
NHNSW_2014_2,Hordeum leporinum,leaf_width,minimum,2.3,mm,Hordeum leporinum,NA
NHNSW_2014_2,Hordeum leporinum,leaf_width,maximum,7,mm,Hordeum leporinum,NA
NHNSW_2014_2,Hordeum marinum,leaf_width,minimum,1,mm,Hordeum marinum,NA
NHNSW_2014_2,Hordeum marinum,leaf_width,maximum,3,mm,Hordeum marinum,NA
NHNSW_2014_2,Hordeum vulgare,leaf_width,minimum,4.7,mm,Hordeum vulgare,NA
NHNSW_2014_2,Hordeum vulgare,leaf_width,maximum,14,mm,Hordeum vulgare,NA
NHNSW_2014_2,Hyalosperma glutinosum,leaf_width,minimum,0.06666667,mm,Hyalosperma glutinosum,NA
NHNSW_2014_2,Hyalosperma praecox,leaf_width,minimum,0.06666667,mm,Hyalosperma praecox,NA
NHNSW_2014_2,Hyalosperma semisterile,leaf_width,minimum,0.06666667,mm,Hyalosperma semisterile,NA
NHNSW_2014_2,Hydrilla verticillata,leaf_length,minimum,13.3,mm,Hydrilla verticillata,NA
NHNSW_2014_2,Hydrilla verticillata,leaf_width,minimum,1.7,mm,Hydrilla verticillata,NA
NHNSW_2014_2,Hydrocharis dubia,leaf_length,minimum,20,mm,Hydrocharis dubia,NA
NHNSW_2014_2,Hydrocharis dubia,leaf_width,minimum,20,mm,Hydrocharis dubia,NA
NHNSW_2014_2,Hydrocharis dubia,leaf_width,maximum,60,mm,Hydrocharis dubia,NA
NHNSW_2014_2,Hymenophyllum rarum,leaf_length,minimum,33.3,mm,Hymenophyllum rarum,NA
NHNSW_2014_2,Hypochaeris albiflora,leaf_length,minimum,50,mm,Hypochaeris microcephala,NA
NHNSW_2014_2,Hypochaeris albiflora,leaf_length,maximum,150,mm,Hypochaeris microcephala,NA
NHNSW_2014_2,Hypochaeris albiflora,leaf_width,minimum,15,mm,Hypochaeris microcephala,NA
NHNSW_2014_2,Hypochaeris albiflora,leaf_width,maximum,30,mm,Hypochaeris microcephala,NA
NHNSW_2014_2,Hypolaena fastigiata,plant_height,maximum,0.65,m,Hypolaena fastigiata,NA
NHNSW_2014_2,Indigofera efoliata,leaf_length,minimum,1.3,mm,Indigofera efoliata,NA
NHNSW_2014_2,Indigofera efoliata,leaf_width,minimum,0.7,mm,Indigofera efoliata,NA
NHNSW_2014_2,Ischaemum triticeum,leaf_length,minimum,1,mm,Ischaemum triticeum,NA
NHNSW_2014_2,Ischaemum triticeum,leaf_length,maximum,3,mm,Ischaemum triticeum,NA
NHNSW_2014_2,Isolepis aucklandica,plant_height,maximum,0.12,m,Isolepis aucklandica,NA
NHNSW_2014_2,Isolepis australiensis,plant_height,maximum,0.15,m,Isolepis australiensis,NA
NHNSW_2014_2,Isolepis cernua,plant_height,maximum,0.2,m,Isolepis cernua,NA
NHNSW_2014_2,Isolepis congrua,plant_height,maximum,0.2,m,Isolepis congrua,NA
NHNSW_2014_2,Isolepis fluitans,plant_height,maximum,0.1,m,Isolepis fluitans,NA
NHNSW_2014_2,Isolepis habra,plant_height,maximum,0.3,m,Isolepis habra,NA
NHNSW_2014_2,Isolepis multicaulis,plant_height,maximum,0.12,m,Isolepis hookeriana,NA
NHNSW_2014_2,Isolepis hystrix,plant_height,maximum,0.05,m,Isolepis hystrix,NA
NHNSW_2014_2,Isolepis inundata,plant_height,maximum,0.5,m,Isolepis inundata,NA
NHNSW_2014_2,Isolepis marginata,plant_height,maximum,0.1,m,Isolepis marginata,NA
NHNSW_2014_2,Isolepis montivaga,plant_height,maximum,0.04,m,Isolepis montivaga,NA
NHNSW_2014_2,Ficinia nodosa,plant_height,maximum,1,m,Isolepis nodosa,NA
NHNSW_2014_2,Isolepis platycarpa,plant_height,maximum,0.2,m,Isolepis platycarpa,NA
NHNSW_2014_2,Isolepis prolifera,plant_height,maximum,0.4,m,Isolepis prolifera,NA
NHNSW_2014_2,Isolepis sepulcralis,plant_height,maximum,0.25,m,Isolepis sepulcralis,NA
NHNSW_2014_2,Isolepis stellata,plant_height,maximum,0.06,m,Isolepis stellata,NA
NHNSW_2014_2,Isolepis subtilissima,plant_height,maximum,0.09,m,Isolepis subtilissima,NA
NHNSW_2014_2,Isolepis victoriensis,plant_height,maximum,0.15,m,Isolepis victoriensis,NA
NHNSW_2014_2,Isotropis wheeleri,leaf_width,minimum,0.3,mm,Isotropis wheeleri,NA
NHNSW_2014_2,Kelleria dieffenbachii,leaf_width,minimum,0.3,mm,Kelleria dieffenbachii,NA
NHNSW_2014_2,Kippistia suaedifolia,leaf_length,minimum,8,mm,Kippistia suaedifolia,NA
NHNSW_2014_2,Kippistia suaedifolia,leaf_width,minimum,0.17,mm,Kippistia suaedifolia,NA
NHNSW_2014_2,Koeleria macrantha,leaf_width,minimum,1,mm,Koeleria macrantha,NA
NHNSW_2014_2,Koeleria macrantha,leaf_width,maximum,3,mm,Koeleria macrantha,NA
NHNSW_2014_2,Korthalsella breviarticulata,plant_height,maximum,0.3,m,Korthalsella breviarticulata,NA
NHNSW_2014_2,Korthalsella rubra,plant_height,maximum,0.16,m,Korthalsella rubra,NA
NHNSW_2014_2,Kunzea muelleri,leaf_width,minimum,0.17,mm,Kunzea muelleri,NA
NHNSW_2014_2,Kunzea opposita,leaf_width,minimum,0.17,mm,Kunzea opposita,NA
NHNSW_2014_2,Kunzea juniperoides subsp. pernervosa,leaf_width,minimum,0.17,mm,Kunzea sp. 'Braidwood' (Powell 371),NA
NHNSW_2014_2,Kunzea juniperoides subsp. pernervosa,leaf_width,maximum,0.5,mm,Kunzea sp. 'Braidwood' (Powell 371),NA
NHNSW_2014_2,Kunzea axillaris,leaf_width,minimum,0.3,mm,Kunzea sp. 'Middle Brother Mtn' (Wilson 505),NA
NHNSW_2014_2,Lactuca saligna,leaf_length,minimum,80,mm,Lactuca saligna,NA
NHNSW_2014_2,Lactuca saligna,leaf_length,maximum,200,mm,Lactuca saligna,NA
NHNSW_2014_2,Lactuca saligna,leaf_width,minimum,5,mm,Lactuca saligna,NA
NHNSW_2014_2,Lactuca saligna,leaf_width,maximum,50,mm,Lactuca saligna,NA
NHNSW_2014_2,Lagunaria patersonia,leaf_length,minimum,33.3,mm,Lagunaria patersonii,NA
NHNSW_2014_2,Lapsana communis,leaf_length,minimum,53.3,mm,Lapsana communis,NA
NHNSW_2014_2,Lapsana communis,leaf_length,maximum,160,mm,Lapsana communis,NA
NHNSW_2014_2,Lapsana communis,leaf_width,minimum,23.3,mm,Lapsana communis,NA
NHNSW_2014_2,Lapsana communis,leaf_width,maximum,70,mm,Lapsana communis,NA
NHNSW_2014_2,Lasiopetalum baueri,leaf_width,minimum,1.7,mm,Lasiopetalum baueri,NA
NHNSW_2014_2,Lasiopetalum joyceae,leaf_width,minimum,3,mm,Lasiopetalum joyceae,NA
NHNSW_2014_2,Lawrencia glomerata,leaf_length,minimum,3.3,mm,Lawrencia glomerata,NA
NHNSW_2014_2,Lawrencia glomerata,leaf_length,maximum,10,mm,Lawrencia glomerata,NA
NHNSW_2014_2,Lawrencia glomerata,leaf_width,minimum,1,mm,Lawrencia glomerata,NA
NHNSW_2014_2,Lawrencia glomerata,leaf_width,maximum,3,mm,Lawrencia glomerata,NA
NHNSW_2014_2,Lepidium bonariense,leaf_width,minimum,0.7,mm,Lepidium bonariense,NA
NHNSW_2014_2,Lepidium bonariense,leaf_width,maximum,2,mm,Lepidium bonariense,NA
NHNSW_2014_2,Lepidium foliosum,leaf_length,minimum,13.3,mm,Lepidium foliosum,NA
NHNSW_2014_2,Lepidium leptopetalum,leaf_length,minimum,16.7,mm,Lepidium leptopetalum,NA
NHNSW_2014_2,Lepidium leptopetalum,leaf_width,minimum,0.3,mm,Lepidium leptopetalum,NA
NHNSW_2014_2,Lepidium phlebopetalum,leaf_length,minimum,16.7,mm,Lepidium phlebopetalum,NA
NHNSW_2014_2,Lepidium pseudohyssopifolium,leaf_width,minimum,5,mm,Lepidium pseudohyssopifolium,NA
NHNSW_2014_2,Lepidosperma clipeicola,plant_height,maximum,2,m,Lepidosperma clipeicola,NA
NHNSW_2014_2,Lepidosperma concavum,plant_height,maximum,0.6,m,Lepidosperma concavum,NA
NHNSW_2014_2,Lepidosperma elatius,plant_height,maximum,1.8,m,Lepidosperma elatius,NA
NHNSW_2014_2,Lepidosperma evansianum,plant_height,maximum,0.55,m,Lepidosperma evansianum,NA
NHNSW_2014_2,Lepidosperma filiforme,plant_height,maximum,1,m,Lepidosperma filiforme,NA
NHNSW_2014_2,Lepidosperma gladiatum,plant_height,maximum,1,m,Lepidosperma gladiatum,NA
NHNSW_2014_2,Lepidosperma gunnii,plant_height,maximum,0.4,m,Lepidosperma gunnii,NA
NHNSW_2014_2,Lepidosperma latens,plant_height,maximum,0.6,m,Lepidosperma latens,NA
NHNSW_2014_2,Lepidosperma laterale,plant_height,maximum,1,m,Lepidosperma laterale,NA
NHNSW_2014_2,Lepidosperma limicola,plant_height,maximum,1.5,m,Lepidosperma limicola,NA
NHNSW_2014_2,Lepidosperma longitudinale,plant_height,maximum,2,m,Lepidosperma longitudinale,NA
NHNSW_2014_2,Lepidosperma quadrangulatum,plant_height,maximum,1.5,m,Lepidosperma quadrangulatum,NA
NHNSW_2014_2,Lepidosperma tortuosum,plant_height,maximum,0.35,m,Lepidosperma tortuosum,NA
NHNSW_2014_2,Lepidosperma urophorum,plant_height,maximum,1.5,m,Lepidosperma urophorum,NA
NHNSW_2014_2,Lepidosperma viscidum,plant_height,maximum,0.6,m,Lepidosperma viscidum,NA
NHNSW_2014_2,Lepidozamia peroffskyana,plant_height,maximum,7,m,Lepidozamia peroffskyana,NA
NHNSW_2014_2,Althenia australis,leaf_length,minimum,20,mm,Lepilaena australis,NA
NHNSW_2014_2,Althenia australis,leaf_width,minimum,0.3,mm,Lepilaena australis,NA
NHNSW_2014_2,Althenia bilocularis,leaf_length,minimum,13.3,mm,Lepilaena bilocularis,NA
NHNSW_2014_2,Althenia bilocularis,leaf_width,minimum,0.3,mm,Lepilaena bilocularis,NA
NHNSW_2014_2,Lepironia articulata,plant_height,maximum,2,m,Lepironia articulata,NA
NHNSW_2014_2,Leptocarpus tenax,plant_height,maximum,1.3,m,Leptocarpus tenax,NA
NHNSW_2014_2,Dinebra decipiens subsp. asthenes,leaf_width,minimum,1,mm,Leptochloa ciliolata,NA
NHNSW_2014_2,Dinebra decipiens,leaf_width,minimum,1,mm,Leptochloa decipiens,NA
NHNSW_2014_2,Dinebra decipiens,leaf_width,maximum,3,mm,Leptochloa decipiens,NA
NHNSW_2014_2,Diplachne divaricatissima,leaf_width,minimum,1.3,mm,Leptochloa divaricatissima,NA
NHNSW_2014_2,Diplachne divaricatissima,leaf_width,maximum,4,mm,Leptochloa divaricatissima,NA
NHNSW_2014_2,Dinebra decipiens subsp. peacockii,leaf_width,minimum,1.7,mm,Leptochloa peacockii,NA
NHNSW_2014_2,Leptopteris fraseri,leaf_length,minimum,200,mm,Leptopteris fraseri,NA
NHNSW_2014_2,Leptopteris fraseri,plant_height,maximum,1,m,Leptopteris fraseri,NA
NHNSW_2014_2,Leptorhynchos nitidulus,plant_height,maximum,0.25,m,Leptorhynchos nitidulus,NA
NHNSW_2014_2,Leptospermum epacridoideum,leaf_width,minimum,0.7,mm,Leptospermum epacridoideum,NA
NHNSW_2014_2,Leptospermum microcarpum,leaf_width,minimum,1.3,mm,Leptospermum microcarpum,NA
NHNSW_2014_2,Leptospermum minutifolium,leaf_width,minimum,0.7,mm,Leptospermum minutifolium,NA
NHNSW_2014_2,Leptospermum whitei,leaf_length,minimum,8.3,mm,Leptospermum whitei,NA
NHNSW_2014_2,Lepyrodia anarthria,plant_height,maximum,0.8,m,Lepyrodia anarthria,NA
NHNSW_2014_2,Lepyrodia leptocaulis,plant_height,maximum,0.5,m,Lepyrodia leptocaulis,NA
NHNSW_2014_2,Lepyrodia muelleri,plant_height,maximum,0.75,m,Lepyrodia muelleri,NA
NHNSW_2014_2,Lepyrodia scariosa,plant_height,maximum,0.9,m,Lepyrodia scariosa,NA
NHNSW_2014_2,Lepyrodia imitans,plant_height,maximum,0.19,m,Lepyrodia sp. A sensu Harden (1993),NA
NHNSW_2014_2,Leucanthemum vulgare,plant_height,maximum,0.9,m,Leucanthemum vulgare,NA
NHNSW_2014_2,Leucanthemum x superbum,plant_height,maximum,0.8,m,Leucanthemum x superbum,NA
NHNSW_2014_2,Leucochrysum molle,leaf_length,minimum,23.3,mm,Leucochrysum molle,NA
NHNSW_2014_2,Leucopogon confertus,plant_height,maximum,0.6,m,Leucopogon confertus,NA
NHNSW_2014_2,Leucopogon pilifer,plant_height,maximum,0.09,m,Leucopogon pilifer,NA
NHNSW_2014_2,Triglochin scilloides,leaf_length,minimum,10,mm,Lilaea scilloides,NA
NHNSW_2014_2,Triglochin scilloides,leaf_width,minimum,2.7,mm,Lilaea scilloides,NA
NHNSW_2014_2,Lilium formosanum,leaf_length,minimum,50,mm,Lilium formosanum,NA
NHNSW_2014_2,Lilium formosanum,plant_height,maximum,2,m,Lilium formosanum,NA
NHNSW_2014_2,Linaria pelisseriana,leaf_length,minimum,10,mm,Linaria pelisseriana,NA
NHNSW_2014_2,Linaria pelisseriana,leaf_length,maximum,40,mm,Linaria pelisseriana,NA
NHNSW_2014_2,Linaria pelisseriana,leaf_width,minimum,0.5,mm,Linaria pelisseriana,NA
NHNSW_2014_2,Linaria pelisseriana,leaf_width,maximum,1,mm,Linaria pelisseriana,NA
NHNSW_2014_2,Lindsaea incisa,leaf_width,minimum,5,mm,Lindsaea incisa,NA
NHNSW_2014_2,Lindsaea microphylla,leaf_width,minimum,20,mm,Lindsaea microphylla,NA
NHNSW_2014_2,Lindsaea microphylla,leaf_width,maximum,60,mm,Lindsaea microphylla,NA
NHNSW_2014_2,Cyperus leptocarpus,plant_height,maximum,0.35,m,Lipocarpha microcephala,NA
NHNSW_2014_2,Lolium multiflorum,leaf_width,minimum,1.7,mm,Lolium multiflorum,NA
NHNSW_2014_2,Lolium multiflorum,leaf_width,maximum,5,mm,Lolium multiflorum,NA
NHNSW_2014_2,Lolium perenne,leaf_width,minimum,1.7,mm,Lolium perenne,NA
NHNSW_2014_2,Lolium perenne,leaf_width,maximum,5,mm,Lolium perenne,NA
NHNSW_2014_2,Lolium rigidum,leaf_width,minimum,2,mm,Lolium rigidum,NA
NHNSW_2014_2,Lolium rigidum,leaf_width,maximum,6,mm,Lolium rigidum,NA
NHNSW_2014_2,Lolium temulentum,leaf_width,minimum,1.7,mm,Lolium temulentum,NA
NHNSW_2014_2,Lolium temulentum,leaf_width,maximum,5,mm,Lolium temulentum,NA
NHNSW_2014_2,Solanum lycopersicum,leaf_length,minimum,100,mm,Lycopersicon esculentum,NA
NHNSW_2014_2,Solanum lycopersicum,leaf_length,maximum,300,mm,Lycopersicon esculentum,NA
NHNSW_2014_2,Solanum lycopersicum,leaf_width,minimum,33.3,mm,Lycopersicon esculentum,NA
NHNSW_2014_2,Solanum lycopersicum,leaf_width,maximum,100,mm,Lycopersicon esculentum,NA
NHNSW_2014_2,Lycopodiella cernua,leaf_width,minimum,0.3,mm,Lycopodiella cernua,NA
NHNSW_2014_2,Lycopodiella lateralis,plant_height,maximum,0.5,m,Lycopodiella lateralis,NA
NHNSW_2014_2,Lycopodiella serpentina,leaf_width,minimum,0.3,mm,Lycopodiella serpentina,NA
NHNSW_2014_2,Lycopodium deuterodensum,plant_height,maximum,1,m,Lycopodium deuterodensum,NA
NHNSW_2014_2,Lycopodium fastigiatum,plant_height,maximum,0.15,m,Lycopodium fastigiatum,NA
NHNSW_2014_2,Lyperanthus suaveolens,leaf_width,minimum,4,mm,Lyperanthus suaveolens,NA
NHNSW_2014_2,Macarthuria neocambrica,leaf_width,minimum,1.7,mm,Macarthuria neo-cambrica,NA
NHNSW_2014_2,Macgregoria racemigera,leaf_width,minimum,0.3,mm,Macgregoria racemigera,NA
NHNSW_2014_2,Macrothelypteris torresiana,leaf_length,minimum,233.3,mm,Macrothelypteris torresiana,NA
NHNSW_2014_2,Macrothelypteris torresiana,leaf_width,minimum,166.7,mm,Macrothelypteris torresiana,NA
NHNSW_2014_2,Macrozamia communis,plant_height,maximum,2,m,Macrozamia communis,NA
NHNSW_2014_2,Macrozamia johnsonii,plant_height,maximum,5,m,Macrozamia johnsonii,NA
NHNSW_2014_2,Madia sativa,leaf_length,minimum,60,mm,Madia sativa,NA
NHNSW_2014_2,Malva sylvestris,plant_height,maximum,1,m,Malva sylvestris,NA
NHNSW_2014_2,Manihot grahamii,leaf_length,minimum,50,mm,Manihot grahamii,NA
NHNSW_2014_2,Manihot grahamii,leaf_length,maximum,100,mm,Manihot grahamii,NA
