Site,Position,Spp,Branchno,(airspaceproportion),360/angle*number,Abundanceinplot,airspace.mm2,Angle,ApexWidth.mm,area.cm2,area/individ vessel,Area_mean,Area_sum,Areaxylem,Budsample,budXsectionarea.mm2,D1.cm,D2.cm,Date,Date dryweight,Dry_weight,DryweightGroup,HairDensity,Height.cm,HorizontalDistance1.mm,HorizontalDistance2.mm,HorizontalTissueDistance1.mm,HorizontalTissueDistance2.mm,HorizontalTissueProportion1,HorizontalTissueProportion2,leaf_count,Lumen.area,lumen.fraction,Magnification,n,NlayersHorizontal,NLayersVertical,no.vessle,non-lumen.fraction,Plot,SampleXylem,SLA.cm2/g,Species,Stem.Density,SumArea.mm2,SumLDW.g,UniqueID,VerticalDistance.mm,VerticalTissueDistance.mm,VerticalTissueProportion
F21S,Mid,LeMon,2,NA,NA,3,NA,NA,NA,18747.651,NA,NA,NA,NA,NA,NA,189,120,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21SM,NA,NA,Acrothamnus montanus,NA,NA,NA,1384,NA,NA,NA
F21S,Mid,LeMon,3,NA,NA,3,NA,NA,NA,21903.969,NA,NA,NA,NA,NA,NA,172,162,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21SM,NA,NA,Acrothamnus montanus,NA,NA,NA,1385,NA,NA,NA
F21S,Mid,OlFro,1,NA,NA,0.55,NA,NA,NA,5475.992,NA,NA,NA,NA,NA,NA,82,85,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21SM,NA,NA,Olearia frostii,NA,NA,NA,1386,NA,NA,NA
F21S,Mid,OlFro,2,NA,NA,0.55,NA,NA,NA,1194.591,NA,NA,NA,NA,NA,NA,37,41,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21SM,NA,NA,Olearia frostii,NA,NA,NA,1387,NA,NA,NA
F21S,Mid,OlFro,3,NA,NA,0.55,NA,NA,NA,4656.626,NA,NA,NA,NA,NA,NA,88,66,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21SM,NA,NA,Olearia frostii,NA,NA,NA,1388,NA,NA,NA
F21S,Mid,PiAxi,1,NA,NA,0.25,NA,NA,NA,5345.616,NA,NA,NA,NA,NA,NA,84,81,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21SM,NA,NA,Pimelea axiflor,NA,NA,NA,1389,NA,NA,NA
F21S,Mid,PiAxi,2,NA,NA,0.25,NA,NA,NA,3525.652,NA,NA,NA,NA,NA,NA,71,63,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21SM,NA,NA,Pimelea axiflor,NA,NA,NA,1390,NA,NA,NA
F21S,Mid,PiAxi,3,NA,NA,0.25,NA,NA,NA,1352.652,NA,NA,NA,NA,NA,NA,35,48,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21SM,NA,NA,Pimelea axiflor,NA,NA,NA,1391,NA,NA,NA
F21S,Mid,PrCun,1,NA,NA,1.25,NA,NA,NA,12271.846,NA,NA,NA,NA,NA,NA,140,110,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21SM,NA,NA,Prostanthera cuneata,NA,NA,NA,1392,NA,NA,NA
F21S,Mid,PrCun,2,NA,NA,1.25,NA,NA,NA,16856.412,NA,NA,NA,NA,NA,NA,138,155,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21SM,NA,NA,Prostanthera cuneata,NA,NA,NA,1393,NA,NA,NA
F21S,Mid,PrCun,3,NA,NA,1.25,NA,NA,NA,18505.748,NA,NA,NA,NA,NA,NA,187,120,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21SM,NA,NA,Prostanthera cuneata,NA,NA,NA,1394,NA,NA,NA
F21S,Top,AsTry,1,NA,NA,0.375,NA,NA,NA,530.929,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21ST,NA,NA,Asterolasia trymalioides,NA,NA,NA,1395,NA,NA,NA
F21S,Top,AsTry,2,NA,NA,0.375,NA,NA,NA,989.798,NA,NA,NA,NA,NA,NA,40,31,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21ST,NA,NA,Asterolasia trymalioides,NA,NA,NA,1396,NA,NA,NA
F21S,Top,AsTry,3,NA,NA,0.375,NA,NA,NA,2780.506,NA,NA,NA,NA,NA,NA,87,32,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21ST,NA,NA,Asterolasia trymalioides,NA,NA,NA,1397,NA,NA,NA
F21S,Top,GrAus,1,NA,NA,2.25,NA,NA,NA,4185.387,NA,NA,NA,NA,NA,NA,68,78,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21ST,NA,NA,Grevillea australis,NA,NA,NA,1398,NA,NA,NA
F21S,Top,GrAus,2,NA,NA,2.25,NA,NA,NA,31415.927,NA,NA,NA,NA,NA,NA,198,202,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21ST,NA,NA,Grevillea australis,NA,NA,NA,1399,NA,NA,NA
F21S,Top,GrAus,3,NA,NA,2.25,NA,NA,NA,33653.526,NA,NA,NA,NA,NA,NA,232,182,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21ST,NA,NA,Grevillea australis,NA,NA,NA,1400,NA,NA,NA
F21S,Top,LeMon,1,NA,NA,1.025,NA,NA,NA,1698.227,NA,NA,NA,NA,NA,NA,61,32,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21ST,NA,NA,Acrothamnus montanus,NA,NA,NA,1401,NA,NA,NA
F21S,Top,LeMon,2,NA,NA,1.025,NA,NA,NA,4242.917,NA,NA,NA,NA,NA,NA,71,76,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21ST,NA,NA,Acrothamnus montanus,NA,NA,NA,1402,NA,NA,NA
F21S,Top,LeMon,3,NA,NA,1.025,NA,NA,NA,1772.055,NA,NA,NA,NA,NA,NA,50,45,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21ST,NA,NA,Acrothamnus montanus,NA,NA,NA,1403,NA,NA,NA
F21S,Top,OlFro,1,NA,NA,1.75,NA,NA,NA,3067.962,NA,NA,NA,NA,NA,NA,65,60,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21ST,NA,NA,Olearia frostii,NA,NA,NA,1404,NA,NA,NA
F21S,Top,OlFro,2,NA,NA,1.75,NA,NA,NA,1104.466,NA,NA,NA,NA,NA,NA,45,30,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21ST,NA,NA,Olearia frostii,NA,NA,NA,1405,NA,NA,NA
F21S,Top,OlFro,3,NA,NA,1.75,NA,NA,NA,3216.991,NA,NA,NA,NA,NA,NA,80,48,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21ST,NA,NA,Olearia frostii,NA,NA,NA,1406,NA,NA,NA
F21S,Top,PiAxi,1,NA,NA,1.75,NA,NA,NA,1520.531,NA,NA,NA,NA,NA,NA,50,38,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21ST,NA,NA,Pimelea axiflor,NA,NA,NA,1407,NA,NA,NA
F21S,Top,PiAxi,2,NA,NA,1.75,NA,NA,NA,3421.194,NA,NA,NA,NA,NA,NA,60,72,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21ST,NA,NA,Pimelea axiflor,NA,NA,NA,1408,NA,NA,NA
F21S,Top,PiAxi,3,NA,NA,1.75,NA,NA,NA,1418.625,NA,NA,NA,NA,NA,NA,45,40,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F21ST,NA,NA,Pimelea axiflor,NA,NA,NA,1409,NA,NA,NA
F25N,Bottom,AsTry,1,NA,NA,1,NA,NA,NA,5410.608,NA,NA,NA,NA,NA,NA,106,60,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NB,NA,NA,Asterolasia trymalioides,NA,NA,NA,1410,NA,NA,NA
F25N,Bottom,AsTry,2,NA,NA,1,NA,NA,NA,7013.802,NA,NA,NA,NA,NA,NA,95,94,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NB,NA,NA,Asterolasia trymalioides,NA,NA,NA,1411,NA,NA,NA
F25N,Bottom,AsTry,3,NA,NA,1,NA,NA,NA,4778.362,NA,NA,NA,NA,NA,NA,101,55,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NB,NA,NA,Asterolasia trymalioides,NA,NA,NA,1412,NA,NA,NA
F25N,Bottom,GrAus,1,NA,NA,4.75,NA,NA,NA,14208.049,NA,NA,NA,NA,NA,NA,185,84,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NB,NA,NA,Grevillea australis,NA,NA,NA,1413,NA,NA,NA
F25N,Bottom,GrAus,2,NA,NA,4.75,NA,NA,NA,14313.882,NA,NA,NA,NA,NA,NA,165,105,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NB,NA,NA,Grevillea australis,NA,NA,NA,1414,NA,NA,NA
F25N,Bottom,GrAus,3,NA,NA,4.75,NA,NA,NA,33491.145,NA,NA,NA,NA,NA,NA,246,167,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NB,NA,NA,Grevillea australis,NA,NA,NA,1415,NA,NA,NA
F25N,Bottom,HoMon,1,NA,NA,2.25,NA,NA,NA,16741.547,NA,NA,NA,NA,NA,NA,192,100,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NB,NA,NA,Hovea montana,NA,NA,NA,1416,NA,NA,NA
F25N,Bottom,HoMon,2,NA,NA,2.25,NA,NA,NA,11215.682,NA,NA,NA,NA,NA,NA,165,74,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NB,NA,NA,Hovea montana,NA,NA,NA,1417,NA,NA,NA
F25N,Bottom,HoMon,3,NA,NA,2.25,NA,NA,NA,3903.625,NA,NA,NA,NA,NA,NA,77,64,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NB,NA,NA,Hovea montana,NA,NA,NA,1418,NA,NA,NA
F25N,Bottom,PhSqu,1,NA,NA,2,NA,NA,NA,21773.004,NA,NA,NA,NA,NA,NA,256,77,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NB,NA,NA,Phebalium squamulosum,NA,NA,NA,1419,NA,NA,NA
F25N,Bottom,PhSqu,2,NA,NA,2,NA,NA,NA,4901.67,NA,NA,NA,NA,NA,NA,86,72,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NB,NA,NA,Phebalium squamulosum,NA,NA,NA,1420,NA,NA,NA
F25N,Bottom,PhSqu,3,NA,NA,2,NA,NA,NA,16627.075,NA,NA,NA,NA,NA,NA,154,137,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NB,NA,NA,Phebalium squamulosum,NA,NA,NA,1421,NA,NA,NA
F25N,Mid,AsTry,1,NA,NA,3,NA,NA,NA,3848.451,NA,NA,NA,NA,NA,NA,92,48,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NM,NA,NA,Asterolasia trymalioides,NA,NA,NA,1422,NA,NA,NA
F25N,Mid,AsTry,2,NA,NA,3,NA,NA,NA,2332.829,NA,NA,NA,NA,NA,NA,52,57,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NM,NA,NA,Asterolasia trymalioides,NA,NA,NA,1423,NA,NA,NA
F25N,Mid,AsTry,3,NA,NA,3,NA,NA,NA,3903.625,NA,NA,NA,NA,NA,NA,80,61,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NM,NA,NA,Asterolasia trymalioides,NA,NA,NA,1424,NA,NA,NA
F25N,Mid,GrAus,1,NA,NA,9.5,NA,NA,NA,100098.211,NA,NA,NA,NA,NA,NA,402,312,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NM,NA,NA,Grevillea australis,NA,NA,NA,1425,NA,NA,NA
F25N,Mid,GrAus,2,NA,NA,9.5,NA,NA,NA,118236.981,NA,NA,NA,NA,NA,NA,415,361,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NM,NA,NA,Grevillea australis,NA,NA,NA,1426,NA,NA,NA
F25N,Mid,GrAus,3,NA,NA,9.5,NA,NA,NA,55571.632,NA,NA,NA,NA,NA,NA,222,310,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NM,NA,NA,Grevillea australis,NA,NA,NA,1427,NA,NA,NA
F25N,Mid,HoMon,1,NA,NA,3.5,NA,NA,NA,10207.035,NA,NA,NA,NA,NA,NA,130,98,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NM,NA,NA,Hovea montana,NA,NA,NA,1428,NA,NA,NA
F25N,Mid,HoMon,2,NA,NA,3.5,NA,NA,NA,7853.982,NA,NA,NA,NA,NA,NA,128,72,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NM,NA,NA,Hovea montana,NA,NA,NA,1429,NA,NA,NA
F25N,Mid,HoMon,3,NA,NA,3.5,NA,NA,NA,5607.939,NA,NA,NA,NA,NA,NA,86,83,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NM,NA,NA,Hovea montana,NA,NA,NA,1430,NA,NA,NA
F25N,Mid,LeMon,1,NA,NA,0.25,NA,NA,NA,3318.307,NA,NA,NA,NA,NA,NA,62,68,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NM,NA,NA,Acrothamnus montanus,NA,NA,NA,1431,NA,NA,NA
F25N,Mid,LeMon,2,NA,NA,0.25,NA,NA,NA,14313.882,NA,NA,NA,NA,NA,NA,154,116,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NM,NA,NA,Acrothamnus montanus,NA,NA,NA,1432,NA,NA,NA
F25N,Mid,PhSqu,1,NA,NA,0.75,NA,NA,NA,16512.996,NA,NA,NA,NA,NA,NA,78,212,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NM,NA,NA,Phebalium squamulosum,NA,NA,NA,1433,NA,NA,NA
F25N,Mid,PhSqu,2,NA,NA,0.75,NA,NA,NA,8494.867,NA,NA,NA,NA,NA,NA,66,142,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NM,NA,NA,Phebalium squamulosum,NA,NA,NA,1434,NA,NA,NA
F25N,Mid,PhSqu,3,NA,NA,0.75,NA,NA,NA,13997.562,NA,NA,NA,NA,NA,NA,145,122,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NM,NA,NA,Phebalium squamulosum,NA,NA,NA,1435,NA,NA,NA
F25N,Top,AsTry,1,NA,NA,0.625,NA,NA,NA,1963.495,NA,NA,NA,NA,NA,NA,70,30,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NT,NA,NA,Asterolasia trymalioides,NA,NA,NA,1436,NA,NA,NA
F25N,Top,AsTry,2,NA,NA,0.625,NA,NA,NA,2827.433,NA,NA,NA,NA,NA,NA,70,50,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NT,NA,NA,Asterolasia trymalioides,NA,NA,NA,1437,NA,NA,NA
F25N,Top,AsTry,3,NA,NA,0.625,NA,NA,NA,3369.554,NA,NA,NA,NA,NA,NA,64,67,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NT,NA,NA,Asterolasia trymalioides,NA,NA,NA,1438,NA,NA,NA
F25N,Top,EpGun,1,0.093,NA,0.25,0.151,NA,0.109,7853.982,NA,11.10125,133.215,NA,EpGun3,1.623,120,80,24-Apr,30-Apr,0.0015833333333333333,0.019,none,42,0.529,0.531,0.411,0.38,0.777,0.716,12,NA,NA,NA,12,5,10,NA,NA,F25NT,NA,70.113,Epacris gunnii,0.606,133.215,0.019,1439,1.156,0.659,0.57
F25N,Top,EpGun,2,NA,NA,0.25,NA,NA,NA,7542.964,NA,12.0855,145.026,NA,NA,NA,107,89,24-Apr,30-Apr,0.0014999999999999998,0.018,NA,45,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,12,NA,NA,NA,NA,F25NT,NA,80.57,Epacris gunnii,NA,145.026,0.018,1440,NA,NA,NA
F25N,Top,EpGun,3,NA,NA,0.25,NA,NA,NA,2463.009,NA,8.7522,87.522,NA,NA,NA,75,37,24-Apr,30-Apr,0.001,0.01,NA,30,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,NA,F25NT,NA,87.522,Epacris gunnii,NA,87.522,0.01,1441,NA,NA,NA
F25N,Top,GrAus,1,NA,NA,3.5,NA,NA,NA,6432.607,NA,NA,NA,NA,NA,NA,107,74,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NT,NA,NA,Grevillea australis,NA,NA,NA,1442,NA,NA,NA
F25N,Top,GrAus,2,NA,NA,3.5,NA,NA,NA,27464.588,NA,NA,NA,NA,NA,NA,162,212,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NT,NA,NA,Grevillea australis,NA,NA,NA,1443,NA,NA,NA
F25N,Top,GrAus,3,NA,NA,3.5,NA,NA,NA,7932.718,NA,NA,NA,NA,NA,NA,140,61,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NT,NA,NA,Grevillea australis,NA,NA,NA,1444,NA,NA,NA
F25N,Top,LeMon,1,NA,NA,3,NA,NA,NA,6291.236,NA,NA,NA,NA,NA,NA,104,75,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NT,NA,NA,Acrothamnus montanus,NA,NA,NA,1445,NA,NA,NA
F25N,Top,LeMon,2,NA,NA,3,NA,NA,NA,2463.009,NA,NA,NA,NA,NA,NA,67,45,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NT,NA,NA,Acrothamnus montanus,NA,NA,NA,1446,NA,NA,NA
F25N,Top,LeMon,3,NA,NA,3,NA,NA,NA,1320.254,NA,NA,NA,NA,NA,NA,42,40,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NT,NA,NA,Acrothamnus montanus,NA,NA,NA,1447,NA,NA,NA
F25N,Top,OlFro,1,NA,NA,0.25,NA,NA,NA,4071.504,NA,NA,NA,NA,NA,NA,78,66,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NT,NA,NA,Olearia frostii,NA,NA,NA,1448,NA,NA,NA
F25N,Top,OlFro,2,NA,NA,0.25,NA,NA,NA,3421.194,NA,NA,NA,NA,NA,NA,70,62,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NT,NA,NA,Olearia frostii,NA,NA,NA,1449,NA,NA,NA
F25N,Top,OlFro,3,NA,NA,0.25,NA,NA,NA,2922.467,NA,NA,NA,NA,NA,NA,80,42,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NT,NA,NA,Olearia frostii,NA,NA,NA,1450,NA,NA,NA
F25N,Top,PhSqu,1,NA,NA,1.5,NA,NA,NA,4536.46,NA,NA,NA,NA,NA,NA,100,52,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NT,NA,NA,Phebalium squamulosum,NA,NA,NA,1451,NA,NA,NA
F25N,Top,PhSqu,2,NA,NA,1.5,NA,NA,NA,5026.548,NA,NA,NA,NA,NA,NA,88,72,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NT,NA,NA,Phebalium squamulosum,NA,NA,NA,1452,NA,NA,NA
F25N,Top,PhSqu,3,NA,NA,1.5,NA,NA,NA,11979.089,NA,NA,NA,NA,NA,NA,140,107,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25NT,NA,NA,Phebalium squamulosum,NA,NA,NA,1453,NA,NA,NA
F25S,Bottom,AsTry,1,NA,NA,0.25,NA,NA,NA,3166.922,NA,NA,NA,NA,NA,NA,80,47,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25SB,NA,NA,Asterolasia trymalioides,NA,NA,NA,1454,NA,NA,NA
F25S,Bottom,AsTry,2,NA,NA,0.25,NA,NA,NA,2002.962,NA,NA,NA,NA,NA,NA,55,46,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25SB,NA,NA,Asterolasia trymalioides,NA,NA,NA,1455,NA,NA,NA
F25S,Bottom,AsTry,3,NA,NA,0.25,NA,NA,NA,1134.115,NA,NA,NA,NA,NA,NA,41,35,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25SB,NA,NA,Asterolasia trymalioides,NA,NA,NA,1456,NA,NA,NA
F25S,Bottom,GrAus,1,NA,NA,4,NA,NA,NA,16741.547,NA,NA,NA,NA,NA,NA,165,127,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25SB,NA,NA,Grevillea australis,NA,NA,NA,1457,NA,NA,NA
F25S,Bottom,GrAus,2,NA,NA,4,NA,NA,NA,25024.553,NA,NA,NA,NA,NA,NA,155,202,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25SB,NA,NA,Grevillea australis,NA,NA,NA,1458,NA,NA,NA
F25S,Bottom,GrAus,3,NA,NA,4,NA,NA,NA,21512.252,NA,NA,NA,NA,NA,NA,187,144,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25SB,NA,NA,Grevillea australis,NA,NA,NA,1459,NA,NA,NA
F25S,Bottom,PiAxi,1,NA,NA,0.325,NA,NA,NA,4128.249,NA,NA,NA,NA,NA,NA,97,48,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25SB,NA,NA,Pimelea axiflor,NA,NA,NA,1460,NA,NA,NA
F25S,Bottom,PiAxi,2,NA,NA,0.325,NA,NA,NA,1661.903,NA,NA,NA,NA,NA,NA,38,54,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25SB,NA,NA,Pimelea axiflor,NA,NA,NA,1461,NA,NA,NA
F25S,Bottom,PiAxi,3,NA,NA,0.325,NA,NA,NA,1075.21,NA,NA,NA,NA,NA,NA,50,24,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25SB,NA,NA,Pimelea axiflor,NA,NA,NA,1462,NA,NA,NA
F25S,Bottom,PrCun,1,NA,NA,5.25,NA,NA,NA,7775.638,NA,NA,NA,NA,NA,NA,92,107,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25SB,NA,NA,Prostanthera cuneata,NA,NA,NA,1463,NA,NA,NA
F25S,Bottom,PrCun,2,NA,NA,5.25,NA,NA,NA,22831.721,NA,NA,NA,NA,NA,NA,190,151,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25SB,NA,NA,Prostanthera cuneata,NA,NA,NA,1464,NA,NA,NA
F25S,Bottom,PrCun,3,NA,NA,5.25,NA,NA,NA,22564.686,NA,NA,NA,NA,NA,NA,134,205,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F25SB,NA,NA,Prostanthera cuneata,NA,NA,NA,1465,NA,NA,NA
