Event ID,Accession Number,Scientific Name,Dataset Title,Locality,Decimal Latitude,Decimal Longitude,Seed/gm,Quantity (count),Quantity (g),Thousand Seed Weight,Storage Relative Humidity,Purity,Storage Temperature,Collection Date,Storage Date,Storage Seed Bank,Collector,Pre-Storage Treatment/History,Plant Form,Form in Storage,Cultivated,Duplicates / Replicates,Permit Number,Collection Fill Rate / X-Ray,Publication DOI,Date Tested,Test Length,Number Germinated,Number Full,Number Empty,Number Not Viable,Number Tested,Germination Rate,Adjusted Germination,Viability,Pre-test Processing Notes,Treatment Media/Substrate,Treatment Day Temp,Treatment Night Temp,Treatment Light Hours,Treatment Dark Hours,Treatment Pretreatment
sascc-4190,,Opercularia scabrida,South Australian Seed Conservation Centre,,,,,,,,,,,1/19/2006,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4194,,Pomax umbellata,South Australian Seed Conservation Centre,,,,,2370,5,,,,,10/24/2004,3/28/2006,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-288,,Alyxia buxifolia,South Australian Seed Conservation Centre,,,,,5815,182.265,,,,,3/4/2024,7/3/2024,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2177,,Sebaea albidiflora,South Australian Seed Conservation Centre,,,,,10000,0.29,,,,,10/1/2007,9/19/2008,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2456,,Logania ovata,South Australian Seed Conservation Centre,,,,,15000,2.82,,,,,12/13/2006,8/1/2007,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2452,,Logania insularis,South Australian Seed Conservation Centre,,,,,,,,,,,11/12/2008,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2173,,Gentianella gunniana,South Australian Seed Conservation Centre,,,,,10300,1.25,,,,,7/24/2019,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2470,,Phyllangium distylis,South Australian Seed Conservation Centre,,,,,2600,0.11,,,,,10/6/2007,9/19/2008,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2180,,Sebaea ovata,South Australian Seed Conservation Centre,,,,,6500,0.065,,,,,11/2/2015,5/2/2017,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4193,,Opercularia varia,South Australian Seed Conservation Centre,,,,,,,,,,,12/12/2006,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2181,,Sebaea ovata,South Australian Seed Conservation Centre,,,,,,,,,,,11/18/2015,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2458,,Logania recurva,South Australian Seed Conservation Centre,,,,,217800,47.03,,,,,11/30/2017,6/30/2018,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2473,,Phyllangium divergens,South Australian Seed Conservation Centre,,,,,,,,,,,10/30/2007,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2471,,Phyllangium distylis,South Australian Seed Conservation Centre,,,,,16000,0.26,,,,,11/7/2007,9/19/2008,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4182,,Asperula tetraphylla,South Australian Seed Conservation Centre,,,,,171,0.276,,,,,3/29/2023,6/20/2023,SCC,,,,,,,,X-ray: 100%,,,,,,,,,,,,,,,,,,
sascc-289,,Cynanchum floribundum,South Australian Seed Conservation Centre,,,,,,,,,,,10/1/2007,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4189,,Opercularia ovata,South Australian Seed Conservation Centre,,,,,,,,,,,12/19/2007,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4186,,Galium compactum,South Australian Seed Conservation Centre,,,,,1100,0.36,,,,,12/13/2017,6/30/2018,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2168,,Gentianella gunniana,South Australian Seed Conservation Centre,,,,,8300,0.79,,,,,11/18/2008,1/1/2012,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2468,,Orianthera nuda,South Australian Seed Conservation Centre,,,,,,,,,,,12/7/2005,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2169,,Gentianella gunniana,South Australian Seed Conservation Centre,,,,,2800,0.27,,,,,11/10/2009,6/1/2010,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2466,,Mitrasacme pilosa var. pilosa,South Australian Seed Conservation Centre,,,,,,,,,,,12/13/2007,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4179,,Asperula tetraphylla,South Australian Seed Conservation Centre,,,,,1300,2.13,,,,,1/27/2022,7/7/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2462,,Logania saxatilis,South Australian Seed Conservation Centre,,,,,22400,5.937,,,,,12/14/2023,7/3/2024,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-290,,Leichhardtia australis,South Australian Seed Conservation Centre,,,,,4200,100.74,,,,,9/25/2014,1/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2172,,Gentianella gunniana,South Australian Seed Conservation Centre,,,,,2200,0.31,,,,,11/24/2018,4/24/2019,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2460,,Logania saxatilis,South Australian Seed Conservation Centre,,,,,29150,7,,,,,12/3/2006,8/1/2007,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4192,,Opercularia turpis,South Australian Seed Conservation Centre,,,,,5500,4.13,,,,,10/27/2006,8/1/2007,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4180,,Asperula tetraphylla,South Australian Seed Conservation Centre,,,,,1700,2.82,,,,,1/27/2022,7/7/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4197,,Synaptantha tillaeacea,South Australian Seed Conservation Centre,,,,,14000,3.46,,,,,5/19/2007,9/19/2008,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2175,,Gentianella gunniana,South Australian Seed Conservation Centre,,,,,4300,0.352,,,,,9/16/2021,7/7/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4188,,Galium migrans,South Australian Seed Conservation Centre,,,,,,,,,,,10/19/2007,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2459,,Logania recurva,South Australian Seed Conservation Centre,,,,,34000,6.44,,,,,11/30/2017,4/24/2019,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4181,,Asperula tetraphylla,South Australian Seed Conservation Centre,,,,,200,0.324,,,,,1/27/2022,7/7/2022,SCC,,,,,,,,X-ray: 100%,,,,,,,,,,,,,,,,,,
sascc-4184,,Galium australe,South Australian Seed Conservation Centre,,,,,1250,0.5,,,,,1/16/2018,6/30/2018,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2170,,Gentianella gunniana,South Australian Seed Conservation Centre,,,,,1700,0.15,,,,,11/28/2011,1/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2451,,Logania crassifolia,South Australian Seed Conservation Centre,,,,,12100,6.92,,,,,11/30/2006,8/1/2007,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2176,,Schenkia australis,South Australian Seed Conservation Centre,,,,,,,,,,,1/5/2008,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-287,,Alyxia buxifolia,South Australian Seed Conservation Centre,,,,,1300,50.9,,,,,3/7/2006,7/28/2006,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2457,,Logania recurva,South Australian Seed Conservation Centre,,,,,8100,1.95,,,,,12/3/2007,9/19/2008,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2171,,Gentianella gunniana,South Australian Seed Conservation Centre,,,,,7600,0.85,,,,,11/15/2017,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2463,,Logania scabrella,South Australian Seed Conservation Centre,,,,,9000,1.7,,,,,11/18/2015,5/2/2017,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4178,,Asperula tetraphylla,South Australian Seed Conservation Centre,,,,,1450,2,,,,,1/17/2017,6/28/2021,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4195,,Pomax umbellata,South Australian Seed Conservation Centre,,,,,980,1.45,,,,,7/22/2017,6/30/2018,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2174,,Gentianella gunniana,South Australian Seed Conservation Centre,,,,,72800,9.99,,,,,10/28/2020,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4183,,Asperula tetraphylla,South Australian Seed Conservation Centre,,,,,7400,11.478,,,,,1/24/2024,7/3/2024,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4187,,Galium curvihirtum,South Australian Seed Conservation Centre,,,,,,,,,,,12/11/2007,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4185,,Galium ciliare subsp. ciliare,South Australian Seed Conservation Centre,,,,,4000,0.18,,,,,1/16/2018,6/30/2018,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2469,,Orianthera nuda,South Australian Seed Conservation Centre,,,,,1100,0.79,,,,,12/9/2005,8/9/2006,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4191,,Opercularia scabrida,South Australian Seed Conservation Centre,,,,,,,,,,,2/11/2006,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2474,,Phyllangium sulcatum,South Australian Seed Conservation Centre,,,,,6000,0.52,,,,,9/20/2008,6/1/2010,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2182,,Pelargonium australe,South Australian Seed Conservation Centre,,,,,,,,,,,3/1/2006,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2421,,Scutellaria humilis,South Australian Seed Conservation Centre,,,,,5800,3.3,,,,,1/28/2008,9/19/2008,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-1045,,Pandorea pandorana,South Australian Seed Conservation Centre,,,,,4000,47,,,,,10/30/2013,3/24/2015,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3675,,Callitriche umbonata,South Australian Seed Conservation Centre,,,,,,,,,,,10/23/2008,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2415,,Prostanthera nudula,South Australian Seed Conservation Centre,,,,,2200,3.77,,,,,7/22/2017,6/30/2018,Both,,,,,,,,X-ray: 90%,,,,,,,,,,,,,,,,,,
sascc-3751,,Veronica derwentiana subsp. homalodonta,South Australian Seed Conservation Centre,,,,,3300,0.49,,,,,4/16/2019,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3700,,Plantago cunninghamii,South Australian Seed Conservation Centre,,,,,2300,1.026,,,,,10/11/2023,7/3/2024,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3696,,Limosella granitica,South Australian Seed Conservation Centre,,,,,2000,0.096,,,,,11/2/2005,5/1/2019,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3762,,Veronica parnkalliana,South Australian Seed Conservation Centre,,,,,12800,5.9,,,,,12/15/2008,7/20/2009,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4378,,Myoporum petiolatum,South Australian Seed Conservation Centre,,,,,1100,26,,,,,1/13/2006,8/7/2006,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3589,,Euphrasia collina subsp. osbornii,South Australian Seed Conservation Centre,,,,,190300,8.91,,,,,11/24/2020,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3733,,Veronica derwentiana subsp. homalodonta,South Australian Seed Conservation Centre,,,,,2000,0.44,,,,,3/27/2005,8/8/2006,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3688,,Gratiola pumilo,South Australian Seed Conservation Centre,,,,,36000,0.38,,,,,11/28/2011,11/1/2012,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3709,,Plantago sp. B (R.Bates 44765),South Australian Seed Conservation Centre,,,,,3700,2.06,,,,,11/16/2007,9/19/2008,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2395,,Prostanthera behriana,South Australian Seed Conservation Centre,,,,,22500,34.37,,,,,11/18/2004,8/1/2007,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3721,,Veronica decorosa,South Australian Seed Conservation Centre,,,,,170,0.34,,,,,11/26/2008,1/1/2012,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3682,,Gratiola pubescens,South Australian Seed Conservation Centre,,,,,55600,1.448,,,,,1/3/2022,7/7/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2391,,Mentha satureioides,South Australian Seed Conservation Centre,,,,,1700,0.605,,,,,8/13/2021,7/7/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2418,,Prostanthera striatiflora,South Australian Seed Conservation Centre,,,,,760,2,,,,,11/9/2006,8/1/2007,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3606,,Glossostigma elatinoides,South Australian Seed Conservation Centre,,,,,12000,0.12,,,,,10/28/2009,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3753,,Veronica derwentiana subsp. homalodonta,South Australian Seed Conservation Centre,,,,,1700,0.28,,,,,3/27/2020,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3687,,Gratiola pumilo,South Australian Seed Conservation Centre,,,,,54000,1.31,,,,,1/21/2011,1/1/2012,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3583,,Euphrasia collina subsp. osbornii,South Australian Seed Conservation Centre,,,,,40545,1.33,,,,,11/7/2022,6/20/2023,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4344,,Eremophila behriana,South Australian Seed Conservation Centre,,,,,,,,,,,1/17/2007,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3598,,Orobanche cernua var. australiana,South Australian Seed Conservation Centre,,,,,880000,16.69,,,,,10/21/2016,11/1/2017,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3705,,Plantago gaudichaudii,South Australian Seed Conservation Centre,,,,,730,1.44,,,,,12/2/2004,3/28/2006,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3738,,Veronica derwentiana subsp. homalodonta,South Australian Seed Conservation Centre,,,,,1600,0.47,,,,,4/16/2008,9/19/2008,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4371,,Eremophila weldii,South Australian Seed Conservation Centre,,,,,,,,,,,9/9/2008,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2436,,Dicrastylis verticillata,South Australian Seed Conservation Centre,,,,,3500,5.98,,,,,12/21/2017,6/30/2018,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3723,,Veronica derwentiana subsp. anisodonta,South Australian Seed Conservation Centre,,,,,53000,8.39,,,,,1/19/2006,8/8/2006,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2430,,Teucrium reidii,South Australian Seed Conservation Centre,,,,,17700,23.2,,,,,12/20/2012,2/27/2014,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4377,,Myoporum parvifolium,South Australian Seed Conservation Centre,,,,,1650,33.9,,,,,1/31/2007,8/1/2007,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2377,,Mentha australis,South Australian Seed Conservation Centre,,,,,12000,1.61,,,,,12/8/2013,2/27/2014,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3730,,Veronica derwentiana subsp. homalodonta,South Australian Seed Conservation Centre,,,,,6000,0.98,,,,,3/17/2005,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2399,,Prostanthera chlorantha,South Australian Seed Conservation Centre,,,,,157,0.26,,,,,11/29/2018,6/28/2021,SCC,,,,,,,,X-ray: 84%,,,,,,,,,,,,,,,,,,
sascc-2433,,Teucrium sessiliflorum,South Australian Seed Conservation Centre,,,,,1400,3.06,,,,,11/24/2009,1/25/2011,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3572,,Euphrasia collina subsp. osbornii,South Australian Seed Conservation Centre,,,,,10500,3.3,,,,,11/18/2006,8/1/2007,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4346,,Eremophila deserti,South Australian Seed Conservation Centre,,,,,804,31.78,,,,,11/25/2005,8/7/2006,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2403,,Prostanthera eurybioides,South Australian Seed Conservation Centre,,,,,1000,0.96,,,,,1/17/2006,8/1/2007,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2414,,Prostanthera nudula,South Australian Seed Conservation Centre,,,,,370,0.81,,,,,10/30/2013,3/24/2015,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4357,,Eremophila latrobei subsp. glabra,South Australian Seed Conservation Centre,,,,,1100,32.62,,,,,11/4/2009,6/1/2010,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3580,,Euphrasia collina subsp. osbornii,South Australian Seed Conservation Centre,,,,,219200,9.47,,,,,11/12/2020,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4372,,Myoporum brevipes,South Australian Seed Conservation Centre,,,,,,,,,,,3/7/2006,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4364,,Eremophila santalina,South Australian Seed Conservation Centre,,,,,1100,91.66,,,,,1/13/2006,8/7/2006,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3707,,Plantago gaudichaudii,South Australian Seed Conservation Centre,,,,,7150,1.86,,,,,11/22/2007,9/19/2008,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2396,,Prostanthera behriana,South Australian Seed Conservation Centre,,,,,1800,3.42,,,,,12/8/2010,1/1/2012,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2398,,Prostanthera chlorantha,South Australian Seed Conservation Centre,,,,,250,0.28,,,,,11/2/2015,5/2/2017,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3586,,Euphrasia collina subsp. osbornii,South Australian Seed Conservation Centre,,,,,14597,1.242,,,,,11/28/2022,9/16/2024,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4345,,Eremophila decussata,South Australian Seed Conservation Centre,,,,,3400,65,,,,,11/4/2009,6/1/2010,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2442,,Utricularia fenshamii,South Australian Seed Conservation Centre,,,,,5100,0.16,,,,,10/1/2007,9/19/2008,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4360,,Eremophila pentaptera,South Australian Seed Conservation Centre,,,,,1450,43.5,,,,,11/2/2013,3/24/2015,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4376,,Myoporum parvifolium,South Australian Seed Conservation Centre,,,,,1300,13.9,,,,,4/10/2006,8/7/2006,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2441,,Utricularia dichotoma,South Australian Seed Conservation Centre,,,,,,,,,,,12/12/2006,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3609,,Mimulus gracilis,South Australian Seed Conservation Centre,,,,,165400,1.39,,,,,9/7/2018,4/24/2019,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2392,,Plectranthus intraterraneus,South Australian Seed Conservation Centre,,,,,2200,0.99,,,,,11/23/2010,1/1/2012,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3686,,Gratiola pumilo,South Australian Seed Conservation Centre,,,,,133000,2.57,,,,,1/21/2011,1/1/2012,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3599,,Orobanche cernua var. australiana,South Australian Seed Conservation Centre,,,,,194300,3.673,,,,,10/18/2023,7/3/2024,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4358,,Eremophila obovata subsp. obovata,South Australian Seed Conservation Centre,,,,,1100,71.07,,,,,10/23/2007,9/19/2008,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3680,,Gratiola pubescens,South Australian Seed Conservation Centre,,,,,56000,1.24,,,,,12/10/2009,6/1/2010,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3600,,Elacholoma hornii,South Australian Seed Conservation Centre,,,,,300000,1.2,,,,,8/11/2011,11/1/2012,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3699,,Limosella granitica,South Australian Seed Conservation Centre,,,,,14200,0.78,,,,,7/1/2019,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2449,,Utricularia violacea,South Australian Seed Conservation Centre,,,,,15000,0.08,,,,,11/17/2010,1/1/2012,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2412,,Prostanthera eurybioides,South Australian Seed Conservation Centre,,,,,2800,2.6,,,,,2/17/2023,6/20/2023,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3692,,Limosella australis,South Australian Seed Conservation Centre,,,,,3000,0.22,,,,,11/3/2009,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4359,,Eremophila pentaptera,South Australian Seed Conservation Centre,,,,,63,1.03,,,,,6/19/2006,8/9/2006,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4380,,Myoporum petiolatum,South Australian Seed Conservation Centre,,,,,150,5.03,,,,,12/2/2009,1/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2444,,Utricularia lateriflora,South Australian Seed Conservation Centre,,,,,3600,0.06,,,,,12/16/2008,7/20/2009,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3566,,Euphrasia collina subsp. collina,South Australian Seed Conservation Centre,,,,,6400,0.55,,,,,12/16/2012,1/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3698,,Limosella granitica,South Australian Seed Conservation Centre,,,,,8900,0.43,,,,,1/10/2019,4/24/2019,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3726,,Veronica derwentiana subsp. anisodonta,South Australian Seed Conservation Centre,,,,,9735,2.026,,,,,3/27/2023,6/20/2023,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3679,,Gratiola peruviana,South Australian Seed Conservation Centre,,,,,90000,1.71,,,,,3/6/2007,8/1/2007,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2429,,Teucrium reidii,South Australian Seed Conservation Centre,,,,,350,0.42,,,,,9/1/2012,2/27/2014,SCC,,,,,,,,X-ray: 86%,,,,,,,,,,,,,,,,,,
sascc-3716,,Veronica anagallis-aquatica,South Australian Seed Conservation Centre,,,,,,,,,,,2/16/2006,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2383,,Mentha diemenica,South Australian Seed Conservation Centre,,,,,1000,0.1824,,,,,2/9/2017,11/1/2017,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3571,,Euphrasia collina subsp. osbornii,South Australian Seed Conservation Centre,,,,,85000,2.79,,,,,12/8/2004,3/28/2006,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3575,,Euphrasia collina subsp. osbornii,South Australian Seed Conservation Centre,,,,,16000,1.05,,,,,12/8/2010,6/20/2023,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3713,,Stemodia glabella,South Australian Seed Conservation Centre,,,,,139000,2.91,,,,,9/30/2007,9/19/2008,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3612,,Peplidium foecundum,South Australian Seed Conservation Centre,,,,,107000,8,,,,,9/30/2007,9/19/2008,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2389,,Mentha satureioides,South Australian Seed Conservation Centre,,,,,340,0.17,,,,,9/27/2019,9/16/2024,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3742,,Veronica derwentiana subsp. homalodonta,South Australian Seed Conservation Centre,,,,,200,0.057,,,,,2/21/2010,6/1/2010,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4369,,Eremophila subfloccosa subsp. glandulosa,South Australian Seed Conservation Centre,,,,,200,17.05,,,,,2/1/2007,1/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2386,,Mentha satureioides,South Australian Seed Conservation Centre,,,,,123,0.038,,,,,5/2/2017,11/1/2017,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4366,,Eremophila serrulata,South Australian Seed Conservation Centre,,,,,2100,82.1,,,,,10/25/2004,3/28/2006,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2372,,Ajuga australis,South Australian Seed Conservation Centre,,,,,,,,,,,11/9/2006,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4352,,Eremophila gilesii,South Australian Seed Conservation Centre,,,,,,,,,,,12/15/2010,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3610,,Peplidium aithocheilum,South Australian Seed Conservation Centre,,,,,46000,1.46,,,,,5/20/2007,8/1/2007,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2404,,Prostanthera eurybioides,South Australian Seed Conservation Centre,,,,,8470,9.32,,,,,11/24/2006,8/1/2007,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3611,,Peplidium aithocheilum,South Australian Seed Conservation Centre,,,,,11900,0.38,,,,,8/18/2011,11/1/2012,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3710,,Plantago varia,South Australian Seed Conservation Centre,,,,,2600,0.81,,,,,12/15/2005,8/8/2006,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3743,,Veronica derwentiana subsp. homalodonta,South Australian Seed Conservation Centre,,,,,250,,,,,,2/28/2010,6/1/2010,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3760,,Veronica hillebrandii,South Australian Seed Conservation Centre,,,,,,,,,,,11/30/2006,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2406,,Prostanthera eurybioides,South Australian Seed Conservation Centre,,,,,4400,6.3,,,,,12/11/2006,8/1/2007,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2439,,Utricularia barkeri,South Australian Seed Conservation Centre,,,,,61900,0.52,,,,,12/1/2021,7/7/2022,SCC,,,,,,,,X-ray: 95%,,,,,,,,,,,,,,,,,,
sascc-3596,,Orobanche cernua var. australiana,South Australian Seed Conservation Centre,,,,,37300,0.46,,,,,9/17/2006,8/1/2007,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3745,,Veronica derwentiana subsp. homalodonta,South Australian Seed Conservation Centre,,,,,200,0.054,,,,,3/15/2010,6/1/2010,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-4355,,Eremophila hygrophana,South Australian Seed Conservation Centre,,,,,1500,88.05,,,,,9/24/2014,1/1/2016,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3711,,Plantago varia,South Australian Seed Conservation Centre,,,,,23000,21.55,,,,,10/15/2007,9/19/2008,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3749,,Veronica derwentiana subsp. homalodonta,South Australian Seed Conservation Centre,,,,,6280,1.947,,,,,3/5/2012,11/1/2012,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
