species,Accepted_name_rank,orig.species,ps.type,little.d13.org,big.D13.org,big.D13.merged,latitude,longitude,collection.year,collection.month,author,year
Ruschia caroli,species,Ruschia caroli,C3,-23.7,NA,16.3044428518123,-33.983,19.283,1975,NA,Mooney_etal,1977
Eberlanzia schneideriana,species,Ruschia schneideriana,CAM,NA,7.9,7.9,-28.23,17.08,1995,NA,Rundel_etal,1999
Eberlanzia sedoides,species,Ruschia sedoides,CAM,-15,NA,7.60862012339983,-21.75,13.98,1975,NA,Mooney_etal,1977
Ruschia,genus,Ruschia sp. 1,CAM,NA,10.7,10.7,-28.23,17.08,1995,NA,Rundel_etal,1999
Ruschia,genus,Ruschia sp. 2,CAM,NA,10.3,10.3,-28.23,17.08,1995,NA,Rundel_etal,1999
Ruscus aculeatus,species,Ruscus aculeatus,C3,-27.38,NA,19.4209348798705,36.75,-6.18,2005,july,unpub,NA
Ryania speciosa,species,Ryania speciosa,C3,-30.933,NA,23.2474118242058,10.717,-61.25,1990,NA,Broadmeadow_etal,2002
Sacciolepis indica,species,Sacciolepis indica,C4,-10.94,NA,3.39805177988598,23.13,112.58,1985,NA,Ehleringer_etal,1987
Saccoloma inaequale,species,Saccoloma inaequale,C3,-35.2,NA,27.1732863803388,10.433,-83.983,2005,NA,Watkins_etal,2007
Sacoglottis,genus,Sacoglottis sp,C3,-32.92,NA,24.9898303726677,2,-65,2000,NA,unpub,NA
Salix arctica,species,Salix arctica,C3,-27.7,NA,20.4612624344762,76.35,-86.7,1977,NA,Blake_etal,1977
Salix atrocinerea,species,Salix atrocinerea,C3,-28.097,NA,20.1383466223572,36.9,-6.2,2005,july,unpub,NA
Salix gracilior,species,Salix mongolica,C3,-25.67,NA,17.7165052781732,38.783,110.35,2005,June,Zheng_Shangguan,2007
Salix herbacea,species,Salix herbacea,C3,-28.43470269,NA,20.6857881206896,68.33,18.85,1999,July/Aug.,unpub,NA
Salix lapponum,species,Salix lapponum,C3,-28.7044252,NA,20.9555106306896,68.33,18.85,1999,July/Aug.,unpub,NA
Salix myrsinites,species,Salix myrsinites,C3,-28.05587392,NA,20.3069593506896,68.33,18.85,1999,July/Aug.,unpub,NA
Salix reticulata,species,Salix reticulata,C3,-28.05786686,NA,20.3089522906896,68.33,18.85,1999,July/Aug.,unpub,NA
Salix salviifolia,species,Salix salvifolia,C3,-28.95,NA,21.0727514962008,41.78,-5.42,2002,NA,Escudero_etal,2008
Salix scouleriana,species,Salix scouleriana,C3,NA,19.41,19.41,47.16,-116.448,1991,NA,Marshall_etal,1994
Salix,genus,Salix spp,C3,-29.784625,NA,22.1242221666676,55.7,-98.51,1994,NA,Brooks_Curd,1998
Salix,genus,Salix spp,C3,-29.8,NA,22.1344417507071,53.5,-105.75,1994,NA,Brooks_etal,1998
Salomonia cantoniensis,species,Salomonia cantoniensis,C3,-30.65,NA,23.108051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Salpichlaena volubilis,species,Salpichlaena volubilis,C3,-34,NA,25.9732863803388,10.433,-83.983,2005,NA,Watkins_etal,2007
Salsola collina,species,Salsola collina,C4,-11.98,NA,4.06535024777175,44.77,123.78,2004,NA,Wang,2007
Caroxylon nollothense,species,Salsola nollothensis,CAM,NA,3.9,3.9,-29.27,16.88,1995,NA,Rundel_etal,1999
Salvertia convallariodora,species,Salvertia convallariodora,C3,-29.2,NA,21.3756680413351,-2.5,-54.967,1995,NA,Magnus_etal,1999
Salvia aegyptiaca,species,Salvia aegyptiaca,C3,-26.35,NA,19.0895891673319,26.583,71.95,1973,NA,Sankhla_etal,1975
Salvia candicans,species,Salvia candicans,C3,-27.0660155,NA,19.0803315637351,18.25,-97.43,2004,NA,Bhaskar_etal,2007
Salvia dorrii,species,Salvia dorrii,C3,-27.9,NA,20.3672894084753,34.95,-114.42,1986,NA,Ehleringer_etal,1987
Salvia mellifera,species,Salvia mellifera,C3,NA,21.5,21.5,34.05,-118.72,1992,NA,KolbandDavis,1994
Salvia mellifera,species,Salvia mellifera,C3,-25.30832228,NA,17.3657748455558,34.5,-119.82,2004,NA,Bhaskar_etal,2007
Sambucus nigra,species,Sambucus nigra,C3,-27.59,NA,19.7127514962008,41.78,-5.42,2002,NA,Escudero_etal,2008
Sanguisorba officinalis,species,Sanguisorba officinalis,C3,-26.76,NA,18.8453502477718,44.77,123.78,2004,NA,Wang,2007
Santalum acuminatum,species,Santalum acuminatum,C3,-27.3,NA,19.3824601246412,-32.97,146.15,1998,NA,unpub,NA
Santalum acuminatum,species,Santalum acuminatum,C3,-27.775,NA,19.9261710326412,-29.817,115.267,1995,August,Tennakoon_etal,1997
Santalum lanceolatum,species,Santalum lanceolatum,C3,-26.53,NA,18.7514266303874,-24.08,145,1992,NA,Stewart_etal,1995
Santalum paniculatum,species,Santalum paniculatum,C3,-26.065,NA,18.1285196716178,19.77,-155.933,2002,NA,Sandquist_etal,2007
Santiria mollis,species,Santiria mollis,C3,-30.4,NA,22.542922845872,4.658,114.516,1997,NA,Turner_etal,2000
Sapium,genus,Sapium sp,C3,-31.74,NA,23.7997915753753,-4.033,-66.383,2000,NA,unpub,NA
Sarcocaulon spinosum,species,Sarcocaulon crassicaule,C3,NA,18.3,18.3,-28.23,17.08,1995,NA,Rundel_etal,1999
Sarcocaulon mossamedense,species,Sarcocaulon mossamedense,C3,-26.1,NA,18.7082338603436,-22.4,14.6,1975,NA,Mooney_etal,1977
Sarcocaulon mossamedense,species,Sarcocaulon mossamedense,C3,-24.5,NA,17.1086201233998,-21.75,13.98,1975,NA,Mooney_etal,1977
Sarcosperma laurinum,species,Sarcosperma laurinum,C3,-29.58,NA,22.038051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Cynanchum viminale,species,Sarcostemma viminale,CAM,NA,5.5,5.5,-29.27,17.08,1995,NA,Rundel_etal,1999
Cynanchum viminale,species,Sarcostemma viminale,CAM,-11.67,NA,4.27806226851937,-22.7,15.8,1975,February,Schulze_etal,1996
Breynia,genus,Sauropus sp.,C3,-30.64,NA,22.8249006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Saussurea amara,species,Saussurea glomerata,C3,-29.28,NA,21.3653502477718,44.77,123.78,2004,NA,Wang,2007
Saussurea pinnatidentata,species,Saussurea runcinata,C3,-28.46,NA,20.5453502477718,44.77,123.78,2004,NA,Wang,2007
Saxifraga narthorstii,species,Saxifraga oppositifolia,C3,-27.71,NA,20.323298596469,47,12.6,1981,NA,Korner_etal,1988
Saxifraga,genus,Saxifraga sp.,C3,-27,NA,19.5631517376497,28.5,83.7,1981,NA,Korner_etal,1988
Scaevola nitida,species,Scaevola nitida,C3,-27,NA,18.9914648625381,-34.95,117.283,2002,Feb,Cernusak_etal,2004
Scaevola nitida,species,Scaevola nitida,C3,-26,NA,17.9914606595709,-35.017,117.267,2002,Feb,Cernusak_etal,2004
Didymopanax decaphyllus,species,Schefflera decaphylla,C3,-30.2,NA,22.3214788261983,5.3,-53.5,1998,NA,Bonal_etal,2000
Heptapleurum heptaphyllum,species,Schefflera octophylla,C3,-31.95,NA,24.408051779886,23.13,112.58,1985,NA,Ehleringer_etal,1986
Didymopanax macrocarpus,species,Didymopanax macrocarpus,C3,-25.525,NA,17.5712035476905,-15.15,-47.51,2000,NA,unpub,NA
Didymopanax macrocarpus,species,Didymopanax macrocarpus,C3,-26.535,NA,18.5812035476905,-15.15,-47.51,2000,NA,unpub,NA
Didymopanax macrocarpus,species,Didymopanax macrocarpus,C3,-26.13,NA,18.1762035476905,-15.15,-47.51,2000,NA,unpub,NA
Didymopanax macrocarpus,species,Didymopanax macrocarpus,C3,-26.988,NA,19.0342035476905,-15.15,-47.51,2000,NA,unpub,NA
Schefflera,genus,Schefflera sp,C3,-28.57,NA,20.631379703886,-3,-55,2000,NA,unpub,NA
Scheuchzeria,genus,Scheuchzeria sp,C3,-28.6725,NA,20.733879703886,-3,-55,2000,NA,unpub,NA
Schima superba,species,Schima superba,C3,-31.55,NA,24.008051779886,23.13,112.58,1985,NA,Ehleringer_etal,1986
Schizanthus laetus,species,Schizanthus laetus,C3,-22.7,NA,15.0345029045248,-24.96,-70.43,1987,December,Ehleringer_etal,1997
Schlumbergera microsphaerica subsp. microsphaerica,subspecies,Schlumbergera obtusangula,CAM,-18.7,10.8,10.8,-20.417,-44.833,1997,October,Scarano_etal,2001
Schotia afra,species,Schotia afra,C3,-23.1,NA,15.2289475054026,-28.167,17,1996,February,Wand_etal,2001
Schotia afra,species,Schotia afra,C3,NA,15.4,15.4,-28.23,17.08,1995,NA,Rundel_etal,1999
Schuurmansia henningsii,species,Schuurmansia henningsii,C3,-30.08,NA,22.5686875265301,-5.67,145.02,1981,NA,Korner_etal,1988
Scleria levis,species,Scleria levis,C3,-33,NA,25.458051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Scleria,genus,Scleria sp.,C3,-31.23,NA,23.4149006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Scleria terrestris,species,Scleria terrestris,C3,-32,NA,24.458051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Tachigali paraensis,species,Sclerolobium albiflorum,C3,-30,NA,22.1214788261983,5.3,-53.5,1998,NA,Bonal_etal,2000
Tachigali chrysophylla,species,Sclerolobium chrysophyllum,C3,-30.88,NA,22.9421680413351,-2.5,-60,2000,NA,unpub,NA
Tachigali chrysophylla,species,Sclerolobium chrysophyllum,C3,-31.18,NA,23.2465406809557,0.14,-66.46,2000,NA,unpub,NA
Tachigali chrysophylla,species,Sclerolobium crysophyllum,C3,-32.47,NA,24.5236236648218,-8.45,-63.23,2000,NA,unpub,NA
Tachigali chrysophylla,species,Sclerolobium chrysophyllum,C3,-31.52,NA,23.5821680413351,-2.5,-60,2000,NA,unpub,NA
Tachigali chrysophylla,species,Sclerolobium chrysophyllum,C3,-30.61,NA,22.6716148633588,-2.85,-54.95,2000,NA,unpub,NA
Tachigali eriopetala,species,Sclerolobium eriopetalum,C3,-33.71,NA,25.7721680413351,-2.5,-60,2000,NA,unpub,NA
Tachigali guianensis,species,Sclerolobium guianense,C3,-30.05,NA,22.1121680413351,-2.5,-60,2000,NA,unpub,NA
Tachigali guianensis,species,Sclerolobium guianense,C3,-30.6,NA,22.6616148633588,-2.85,-54.95,2000,NA,unpub,NA
Tachigali melanocarpa,species,Sclerolobium melanocarpum,C3,-31.91,NA,23.9721680413351,-2.5,-60,2000,NA,unpub,NA
Tachigali melinonii,species,Sclerolobium melinonii,C3,-30,NA,22.1215379850688,5.33,-52.83,1998,NA,Bonal_etal,2000
Tachigali micropetala,species,Esclerobium micropetalum,C3,-31.46,NA,23.5216148633588,-2.85,-54.95,2000,NA,unpub,NA
Tachigali micropetala,species,Sclerolobium micropetalum,C3,-31.195,NA,23.2571680413351,-2.5,-60,2000,NA,unpub,NA
Tachigali micropetala,species,Sclerolobium micropetalum,C3,-31.37,NA,23.4316148633588,-2.85,-54.95,2000,NA,unpub,NA
Tachigali vulgaris,species,Sclerolobium paniculatum,C3,-28.65,NA,20.6962035476905,-15.15,-47.51,2000,NA,unpub,NA
Tachigali vulgaris,species,Sclerolobium paniculatum,C3,-31.3,NA,23.4756680413351,-2.5,-54.967,1995,NA,Magnus_etal,1999
Tachigali paraensis,species,Sclerolobium paraense,C3,-31,NA,23.0616148633588,-2.85,-54.95,2000,NA,Domingues_etal,2007
Tachigali rugosa,species,Sclerolobium rugosum,C3,-31.65,NA,23.7036236648218,-8.45,-63.23,2000,NA,unpub,NA
Tachigali setifera,species,Sclerolobium setiferum,C3,-30.97,NA,23.0236236648218,-8.45,-63.23,2000,NA,unpub,NA
Tachigali,genus,Sclerolobium sp,C3,-32.155,NA,24.2171680413351,-2.5,-60,2000,NA,unpub,NA
Tachigali,genus,Sclerolobium sp.,C3,-31.39,NA,23.4516148633588,-2.85,-54.95,2000,NA,unpub,NA
Scleronema micranthum,species,Scleronema micranthum,C3,-34.38,NA,26.4465406809557,0.14,-66.46,2000,NA,unpub,NA
Scleronema micranthum,species,Scleronema micranthum,C3,-30.84,NA,23.1291680413351,-2.5,-60,1990,NA,Kapos_etal,1993
Scleronema micranthum,species,Scleronema micranthum,C3,-31.34125,NA,23.4034180413351,-2.5,-60,2000,NA,unpub,NA
Scleronema micranthum,species,Scleronema micranthum,C3,-31.1025,NA,23.1646680413351,-2.5,-60,2000,NA,unpub,NA
Scorzoneroides helvetica,species,Leontodon helveticus,C3,-26.97,19.1,19.1,47,12.6,1985,NA,Korner_etal,1991
Scutellaria mexicana,species,Salazaria mexicana,C3,-26.4,NA,18.8672894084753,34.95,-114.42,1986,NA,Ehleringer_etal,1987
Scutellaria mexicana,species,Salazaria mexicana,C3,NA,17.95,17.95,34.95,-114.42,1990,NA,Ehleringer_etal,1992
Seddera latifolia,species,Seddera latifolia,C3,-26.73,NA,19.4695891673319,26.583,71.95,1973,NA,Sankhla_etal,1975
Seetzenia orientalis,species,Seetzenia orientalis,C3,-27.47,NA,20.2095891673319,26.583,71.95,1973,NA,Sankhla_etal,1975
Sehima nervosa,species,Sehima nervosum,C4,-9.8,NA,2.53958916733188,26.583,71.95,1973,NA,Sankhla_etal,1975
Selaginella uncinata,species,Selaginella uncinata,C3,-28.66,NA,21.118051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Selenicereus vagans,species,Selenicereus vagans,CAM,-13,NA,5.4028614132043,19.31,-104.89,1987,NA,Mooney_etal,1989
Semialarium mexicanum,species,Semialarium mexicanum,C3,-28.2,NA,20.4009847133308,10.75,-85.5,1995,NA,Leffler_Enquist,2002
Senecio burkartii,species,Senecio burkhartii,C3,-27.93,20.3,20.3,-26,-67,1987,NA,Korner_etal,1991
Senecio carnosulus,species,Senecio lautus,C3,-29,NA,20.9914606595709,-35.017,117.267,2002,Feb,Cernusak_etal,2004
Senecio elegans,species,Senecio elegans,C3,-28.7,NA,20.6914606595709,-35.017,117.23,2002,Feb,Cernusak_etal,2004
Senecio flaccidus,species,Senecio douglasii,C3,NA,17.5,17.5,34.95,-114.42,1990,NA,Ehleringer_etal,1992
Senecio flaccidus,species,Senecio douglasii,C3,-25.2,NA,17.6672894084753,34.95,-114.42,1986,NA,Ehleringer_etal,1987
Cissampelopsis volubilis,species,Senecio hoi,C3,-34.5,NA,26.958051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Senecio integerrimus,species,Senecio integerrimus,C3,NA,19.76,19.76,40.77,-111.8,1988,NA,Smedley_etal,1991
Senecio myriophyllus,species,Senecio myriophyllus,C3,-22.7,NA,15.0339972196714,-26.12,-70.6,1987,December,Ehleringer_etal,1997
Curio corymbifer,species,Senecio corymbiferus,C3,NA,14.7,14.7,-28.23,17.08,1995,NA,Rundel_etal,1999
Senecio,genus,Senecio sp.,C3,-30.4,NA,22.3914648625381,-34.95,117.283,2002,Feb,Cernusak_etal,2004
Senna artemisioides,species,Senna artemisioides subsp. Artemisioides,C3,-25.47,NA,17.6914266303874,-24.08,145,1992,NA,Stewart_etal,1995
Senna artemisioides,species,Senna artemisioides subsp. Zygophylla,C3,-25.57,NA,17.7914266303874,-24.08,145,1992,NA,Stewart_etal,1995
Senna artemisioides,species,Senna artemisioides subsp. Petiolaris,C3,-26.27,NA,18.4914266303874,-24.08,145,1992,NA,Stewart_etal,1995
Senna artemisioides,species,Senna artemisioides,C3,-25.43,NA,17.6514266303874,-24.08,145,1992,NA,Stewart_etal,1995
Senna artemisioides,species,Senna artemisioides var 3 lft,C3,-26.3,NA,18.3824601246412,-32.97,146.13,1998,NA,unpub,NA
Senna artemisioides,species,Senna artemisioides subsp. Coriacea,C3,-25.47,NA,17.6914266303874,-24.08,145,1992,NA,Stewart_etal,1995
Senna artemisioides,species,Senna artemisioides var 1 lft,C3,-25.3,NA,17.3824601246412,-32.97,146.13,1998,NA,unpub,NA
Senna covesii,species,Cassia covesii,C3,-26.52,NA,18.5786894084753,34.95,-114.42,2004,NA,EhleringerandCooper,1988
Senna cumingii,species,Senna cumingii,C3,NA,18.3,18.3,-18.333,-69.667,1998,NA,Rundel_etal,2003
Senna obtusifolia,species,Senna obtusifolia,C3,-31.98,NA,24.1649006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Senna racemosa,species,Senna racemosa,C3,-28.865,NA,20.8866298109044,21.15,-89.82,2004,NA,unpub,NA
Senna,genus,Senna sp.,C3,-27.82,NA,20.0049006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Sequoia sempervirens,species,Sequoia sempervirens,C3,-24.0772,NA,16.2134578586703,38.4,-122.983,2001,NA,Burgess_Dawson,2007
Sequoia sempervirens,species,Sequoia sempervirens,C3,-31.86,NA,23.9107771585602,40.35,-124,2005,NA,Santiago_etal,2014
Sequoia sempervirens,species,Sequoia sempervirens,C3,-25.0613,NA,17.1941792935194,37.167,-122.233,2001,NA,Burgess_Dawson,2007
Serruria fucifolia,species,Serruria fucifolia,C3,-25.915,NA,18.0202272306812,-32.5,18.5,1997,NA,Lamont_etal,2002
Serruria hirsuta,species,Serruria hirsuta,C3,-25.83,NA,17.9350941546322,-33.5,18.5,1997,NA,Lamont_etal,2002
Serruria,genus,Serruria sp,C3,-26.69,NA,18.7950411975884,-34,18.92,1997,NA,Lamont_etal,2002
Sesamum schinzianum,species,Sesamum schinzianum,C3,-25.36,NA,17.9678948697992,-23,15,1975,February,Schulze_etal,1996
Sesuvium portulacastrum,species,Sesuvium portulacastrum,C3,-26.215,NA,18.3999006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Sesuvium sesuvioides,species,Sesuvium sesuvioides,C4,-13.62,NA,6.35958916733188,26.583,71.95,1973,NA,Sankhla_etal,1975
Setaria italica,species,Setaria italica,C4,-11.61,NA,3.69535024777175,44.77,123.78,2004,NA,Wang,2007
Setaria pumila,species,Setaria pallida-fusca,C4,-11.62,NA,4.07805177988598,23.13,112.58,1985,NA,Ehleringer_etal,1987
Setaria,genus,Setaria sp.,C4,-10.5,NA,2.47229486979921,-23,31.483,2003,NA,Codron_etal,2005
Setaria viridis,species,Setaria viridis,C4,-13.22,NA,5.30535024777175,44.77,123.78,2004,NA,Wang,2007
Sextonia rubra,species,Ocotea rubra,C3,-31.9,NA,24.0215379850688,5.33,-52.83,1998,NA,Bonal_etal,2000
Sextonia rubra,species,Sextania rubra,C3,-28.47,NA,20.531379703886,-3,-55,2000,NA,unpub,NA
Rubroshorea amplexicaulis,species,Shorea amplexicaulis,C3,-31.19,NA,23.3696851628886,-0.067,114.017,1995,NA,Nagy_Proctor,2000
Rubroshorea beccariana,species,Shorea beccariana,C3,-32.1,NA,24.242922845872,4.658,114.516,1997,NA,Turner_etal,2000
Richetia faguetiana,species,Shorea faguetiana,C3,-30.7,NA,22.842922845872,4.658,114.516,1997,NA,Turner_etal,2000
Rubroshorea leprosula,species,Shorea leprosula,C3,-31.6,NA,23.7796851628886,-0.067,114.017,1995,NA,Nagy_Proctor,2000
Rubroshorea mecistopteryx,species,Shorea mecistopteryx,C3,-30.3,NA,22.442922845872,4.658,114.516,1997,NA,Turner_etal,2000
Rubroshorea ovalis,species,Shorea ovalis,C3,-31.5,NA,23.642922845872,4.658,114.516,1997,NA,Turner_etal,2000
Rubroshorea pinanga,species,Shorea pinanga,C3,-29.54,NA,21.7196851628886,-0.067,114.017,1995,NA,Nagy_Proctor,2000
Rubroshorea rugosa,species,Shorea rugosa,C3,-32.34,NA,24.5196851628886,-0.067,114.017,1995,NA,Nagy_Proctor,2000
Rubroshorea scabrida,species,Shorea scabrida,C3,-31.4,NA,23.5427657471813,4.577,114.503,1997,NA,Turner_etal,2000
Rubroshorea scabrida,species,Shorea scabrida,C3,-29.89,NA,22.0696851628886,-0.067,114.017,1995,NA,Nagy_Proctor,2000
Rubroshorea teysmanniana,species,Shorea teijsmanniana,C3,-31.6,NA,23.7427657471813,4.577,114.503,1997,NA,Turner_etal,2000
Sibbaldia procumbens,species,Sibbaldia procumbens,C3,-26.06,18.2,18.2,47,12.6,1985,NA,Korner_etal,1991
Sicyos baderoa,species,Sicyos baderoa,C3,-25.6,NA,17.9345029045248,-24.96,-70.43,1987,December,Ehleringer_etal,1997
Sida acuta,species,Sida acuta,C3,-29.5,NA,21.6849006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Sida acuta,species,Sida acuta,C3,-26.94,NA,19.1249006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Sideroxylon capiri,species,Sideroxylon capiri,C3,-28.5,NA,20.7009847133308,10.75,-85.5,1995,NA,Leffler_Enquist,2002
Silene acaulis subsp. bryoides,subspecies,Silene exscapa,C3,-26.19,NA,18.803298596469,47,12.6,1981,NA,Korner_etal,1988
Silene mandonii,species,Silene mandonii,C3,-24.77,17.1,17.1,-26,-67,1987,NA,Korner_etal,1991
Homalolepis cedron,species,Simaba cedron,C3,-31.6,NA,23.7215379850688,5.33,-52.83,1998,NA,Bonal_etal,2000
Simaba polyphylla,species,Simaba polyphylla,C3,-34.3,NA,26.3665406809557,0.14,-66.46,2000,NA,unpub,NA
Simarouba amara,species,Simarouba amara,C3,-29.11,NA,21.1715815669992,9.28,-79.97,2001,NA,Santiago_etal,2004
Simarouba amara,species,Simarouba amara,C3,-28.4,NA,20.5756680413351,-2.5,-54.967,1995,NA,Magnus_etal,1999
Simarouba amara,species,Simarouba amara,C3,-30.06,NA,22.1221680413351,-2.5,-60,2000,NA,unpub,NA
Simarouba,genus,Simarouba guianensis,C3,-31.76,NA,23.8216148633588,-2.85,-54.95,2000,NA,unpub,NA
Siparuna guianensis,species,Siparuna guianensis,C3,-35.61,NA,27.6721680413351,-2.5,-60,2000,NA,unpub,NA
Sisymbrium altissimum,species,Sisymbrium altissimum,C3,NA,20.69,20.69,40.77,-111.8,1988,NA,Smedley_etal,1991
Sloanea berteroana,species,Sloanea berteriana,C3,-32.57,NA,24.9249897119131,18.32,-65.82,1989,NA,Medina_etal,1991
Sloanea berteroana,species,Sloanea berteriana,C3,-29.4,NA,21.6641400828125,18.3,-65.783,1993,NA,von_Fischer_etal,1995
Sloanea floribunda,species,Sloanea floribunda,C3,-31.72,NA,23.7821680413351,-2.5,-60,2000,NA,unpub,NA
Sloanea guianensis,species,Sloanea guianensis,C3,-33.19,NA,25.2521680413351,-2.5,-60,2000,NA,unpub,NA
Sloanea macrophylla,species,Sloanea macrophylla,C3,-32.769769215,NA,24.831148918886,-3,-55,2000,NA,unpub,NA
Sloanea pubescens,species,Sloanea pubescens,C3,-32.84,NA,24.9065406809557,0.14,-66.46,2000,NA,unpub,NA
Sloanea,genus,Sloanea sp1,C3,-32.01,NA,24.071379703886,-3,-55,2000,NA,unpub,NA
Sloanea,genus,Sloanea sp2,C3,-27.9,NA,20.0215379850688,5.33,-52.83,1998,NA,Bonal_etal,2000
Sloanea woollsii,species,Sloanea woollsii,C3,-28.92,NA,21.1170921211604,-28.03,152.83,1993,NA,Stewart_etal,1995
Smilax aspera,species,Smilax aspera,C3,NA,15.8,15.8,41.9,12.5,2001,NA,Alessio_etal,2004
Smilax australis,species,Smilax australis,C3,-31.14,NA,23.3249006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Smilax santaremensis,species,Smilax santaremensis,C3,-31.4,NA,23.5756680413351,-2.5,-54.967,1995,NA,Magnus_etal,1999
Solanum ferocissimum,species,Solanum ferocissium,C3,-29.3,NA,21.3824601246412,-32.97,146.13,1998,NA,unpub,NA
Solanum quadriloculatum,species,Solanum quadriloculatum,C3,-27,NA,19.2214266303874,-24.08,145,1992,NA,Stewart_etal,1995
Solanum remyanum,species,Solanum flexuosum,C3,-23.8,NA,16.1345029045248,-24.96,-70.43,1987,December,Ehleringer_etal,1997
Solanum,genus,Solanum sp.,C3,NA,19.2,19.2,-28.23,17.08,1995,NA,Rundel_etal,1999
Solidago x bartramiana,species,Solidago canadensis,C3,-30.4,NA,22.7397119975736,55.75,-97.867,1994,NA,Brooks_etal,1998
Solidago x bartramiana,species,Solidago canadensis,C3,-30.402,NA,22.7374315729878,53.916,-104.69,1994,NA,Brooks_Curd,1998
Solidago x calcicola,species,Solidago virgaurea,C3,-30.32899841,NA,22.5800838406896,68.33,18.85,1999,July/Aug.,unpub,NA
Solidago rigida,species,Solidago rigida,C3,-29.3,NA,21.5006455810543,45.45,-93.201,1999,NA,unpub,NA
Solidago velutina,species,Solidago sparsiflora,C3,-29.9,NA,22.2828892785047,37.28,-110.85,1990,NA,Flanagan_etal,1997
Sophora davidi var. davidi,variety,Sophora viciifolia,C3,-26.76,NA,18.7990591192426,36.067,108.533,2005,June,Zheng_Shangguan,2007
Sophora davidi var. davidi,variety,Sophora viciifolia,C3,-26.45,NA,18.486264268899,35.05,109.133,2005,June,Zheng_Shangguan,2007
Sophora davidi var. davidi,variety,Sophora viciifolia,C3,-25.15,NA,17.190981548384,36.767,109.25,2005,June,Zheng_Shangguan,2007
Sorbus aucuparia,species,Sorbus aucuparia,C3,-30.79333333,NA,23.0444187606896,68.33,18.85,1999,July/Aug.,unpub,NA
Sorbus,genus,Sorbus sp.,C3,NA,20.3,20.3,47.16,-116.448,1991,NA,Marshall_etal,1994
Sorocea guilleminiana,species,Sorocea guillemiana,C3,-31.825,NA,23.8786236648218,-8.45,-63.23,2000,NA,unpub,NA
Teucrium puberulum,species,Spartothamnella puberula,C3,-29.1,NA,21.1824601246412,-32.97,146.13,1998,NA,unpub,NA
