error,dataset_id,species_name,site_name,context_name,observation_id,trait_name,value,unit,date,value_type,replicates,original_name
Unsupported trait value,Sinclair_2017,Lomandra confertifolia,NA,NA,Sinclair_2017_3029,seed_longevity,perseed,NA,NA,expert_mean,NA,Lomandra confertifolia
Unsupported trait value,Sinclair_2017,Lomandra micrantha,NA,NA,Sinclair_2017_3041,fire_response,perveg,NA,NA,expert_mean,NA,Lomandra micrantha
Unsupported trait value,Sinclair_2017,Lomandra micrantha,NA,NA,Sinclair_2017_3041,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Lomandra micrantha
Unsupported trait value,Sinclair_2017,Lomandra micrantha,NA,NA,Sinclair_2017_3041,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Lomandra micrantha
Unsupported trait value,Sinclair_2017,Lomandra multiflora subsp. multiflora,NA,NA,Sinclair_2017_3044,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Lomandra multiflora subsp. multiflora
Unsupported trait value,Sinclair_2017,Lomandra multiflora subsp. multiflora,NA,NA,Sinclair_2017_3044,seed_longevity,perseed,NA,NA,expert_mean,NA,Lomandra multiflora subsp. multiflora
Unsupported trait value,Sinclair_2017,Lomandra sororia,NA,NA,Sinclair_2017_3047,fire_response,perveg,NA,NA,expert_mean,NA,Lomandra sororia
Unsupported trait value,Sinclair_2017,Lomandra sororia,NA,NA,Sinclair_2017_3047,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Lomandra sororia
Unsupported trait value,Sinclair_2017,Lomandra sororia,NA,NA,Sinclair_2017_3047,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Lomandra sororia
Unsupported trait value,Sinclair_2017,Lomatia ilicifolia,NA,NA,Sinclair_2017_3049,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Lomatia ilicifolia
Unsupported trait value,Sinclair_2017,Lomatia ilicifolia,NA,NA,Sinclair_2017_3049,seed_longevity,perseed,NA,NA,expert_mean,NA,Lomatia ilicifolia
Unsupported trait value,Sinclair_2017,Melaleuca diosmifolia,NA,NA,Sinclair_2017_3168,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Melaleuca diosmifolia
Unsupported trait value,Sinclair_2017,Melaleuca diosmifolia,NA,NA,Sinclair_2017_3168,seed_longevity,perseed,NA,NA,expert_mean,NA,Melaleuca diosmifolia
Unsupported trait value,Sinclair_2017,Melichrus urceolatus,NA,NA,Sinclair_2017_3186,fire_response,perveg,NA,NA,expert_mean,NA,Melichrus urceolatus
Unsupported trait value,Sinclair_2017,Melichrus urceolatus,NA,NA,Sinclair_2017_3186,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Melichrus urceolatus
Unsupported trait value,Sinclair_2017,Melichrus urceolatus,NA,NA,Sinclair_2017_3186,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Melichrus urceolatus
Unsupported trait value,Sinclair_2017,Millotia tenuifolia,NA,NA,Sinclair_2017_3237,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Millotia tenuifolia
Unsupported trait value,Sinclair_2017,Millotia tenuifolia,NA,NA,Sinclair_2017_3237,seed_longevity,perseed,NA,NA,expert_mean,NA,Millotia tenuifolia
Unsupported trait value,Sinclair_2017,Mirbelia pungens,NA,NA,Sinclair_2017_3250,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Mirbelia pungens
Unsupported trait value,Sinclair_2017,Mirbelia pungens,NA,NA,Sinclair_2017_3250,seed_longevity,perseed,NA,NA,expert_mean,NA,Mirbelia pungens
Unsupported trait value,Sinclair_2017,Mirbelia rubiifolia,NA,NA,Sinclair_2017_3251,fire_response,perveg,NA,NA,expert_mean,NA,Mirbelia rubiifolia
Unsupported trait value,Sinclair_2017,Mirbelia rubiifolia,NA,NA,Sinclair_2017_3251,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Mirbelia rubiifolia
Unsupported trait value,Sinclair_2017,Mirbelia rubiifolia,NA,NA,Sinclair_2017_3251,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Mirbelia rubiifolia
Unsupported trait value,Sinclair_2017,Notelaea ligustrina,NA,NA,Sinclair_2017_3378,fire_response,perveg,NA,NA,expert_mean,NA,Notelaea ligustrina
Unsupported trait value,Sinclair_2017,Notelaea ligustrina,NA,NA,Sinclair_2017_3378,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Notelaea ligustrina
Unsupported trait value,Sinclair_2017,Notelaea ligustrina,NA,NA,Sinclair_2017_3378,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Notelaea ligustrina
Unsupported trait value,Sinclair_2017,Opercularia aspera,NA,NA,Sinclair_2017_3467,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Opercularia aspera
Unsupported trait value,Sinclair_2017,Opercularia aspera,NA,NA,Sinclair_2017_3467,seed_longevity,perseed,NA,NA,expert_mean,NA,Opercularia aspera
Unsupported trait value,Sinclair_2017,Ozothamnus obcordatus,NA,NA,Sinclair_2017_3549,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Ozothamnus obcordatus
Unsupported trait value,Sinclair_2017,Ozothamnus obcordatus,NA,NA,Sinclair_2017_3549,fire_response,perveg,NA,NA,expert_mean,NA,Ozothamnus obcordatus
Unsupported trait value,Sinclair_2017,Ozothamnus obcordatus,NA,NA,Sinclair_2017_3549,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Ozothamnus obcordatus
Unsupported trait value,Sinclair_2017,Ozothamnus obcordatus,NA,NA,Sinclair_2017_3549,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Ozothamnus obcordatus
Unsupported trait value,Sinclair_2017,Ozothamnus obcordatus,NA,NA,Sinclair_2017_3549,seed_longevity,perseed,NA,NA,expert_mean,NA,Ozothamnus obcordatus
Unsupported trait value,Sinclair_2017,Patersonia glabrata,NA,NA,Sinclair_2017_3616,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Patersonia glabrata
Unsupported trait value,Sinclair_2017,Patersonia glabrata,NA,NA,Sinclair_2017_3616,seed_longevity,perseed,NA,NA,expert_mean,NA,Patersonia glabrata
Unsupported trait value,Sinclair_2017,Pelargonium rodneyanum,NA,NA,Sinclair_2017_3630,fire_response,perveg,NA,NA,expert_mean,NA,Pelargonium rodneyanum
Unsupported trait value,Sinclair_2017,Pelargonium rodneyanum,NA,NA,Sinclair_2017_3630,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Pelargonium rodneyanum
Unsupported trait value,Sinclair_2017,Pelargonium rodneyanum,NA,NA,Sinclair_2017_3630,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Pelargonium rodneyanum
Unsupported trait value,Sinclair_2017,Persoonia levis,NA,NA,Sinclair_2017_3664,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Persoonia levis
Unsupported trait value,Sinclair_2017,Persoonia levis,NA,NA,Sinclair_2017_3664,fire_response,perveg,NA,NA,expert_mean,NA,Persoonia levis
Unsupported trait value,Sinclair_2017,Persoonia levis,NA,NA,Sinclair_2017_3664,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Persoonia levis
Unsupported trait value,Sinclair_2017,Persoonia levis,NA,NA,Sinclair_2017_3664,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Persoonia levis
Unsupported trait value,Sinclair_2017,Persoonia levis,NA,NA,Sinclair_2017_3664,seed_longevity,perseed,NA,NA,expert_mean,NA,Persoonia levis
Unsupported trait value,Sinclair_2017,Persoonia linearis,NA,NA,Sinclair_2017_3665,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Persoonia linearis
Unsupported trait value,Sinclair_2017,Persoonia linearis,NA,NA,Sinclair_2017_3665,seed_longevity,perseed,NA,NA,expert_mean,NA,Persoonia linearis
Unsupported trait value,Sinclair_2017,Pimelea ligustrina subsp. ciliata,NA,NA,Sinclair_2017_3764,lifespan,?20,NA,NA,expert_mean,NA,Pimelea ligustrina subsp. ciliata
Unsupported trait value,Sinclair_2017,Pimelea octophylla,NA,NA,Sinclair_2017_3772,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Pimelea octophylla
Unsupported trait value,Sinclair_2017,Pimelea octophylla,NA,NA,Sinclair_2017_3772,seed_longevity,perseed,NA,NA,expert_mean,NA,Pimelea octophylla
Unsupported trait value,Sinclair_2017,Platysace heterophylla,NA,NA,Sinclair_2017_3842,fire_response,perveg,NA,NA,expert_mean,NA,Platysace heterophylla
Unsupported trait value,Sinclair_2017,Platysace heterophylla,NA,NA,Sinclair_2017_3842,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Platysace heterophylla
Unsupported trait value,Sinclair_2017,Platysace heterophylla,NA,NA,Sinclair_2017_3842,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Platysace heterophylla
Unsupported trait value,Sinclair_2017,Platysace lanceolata,NA,NA,Sinclair_2017_3843,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Platysace lanceolata
Unsupported trait value,Sinclair_2017,Platysace lanceolata,NA,NA,Sinclair_2017_3843,seed_longevity,perseed,NA,NA,expert_mean,NA,Platysace lanceolata
Unsupported trait value,Sinclair_2017,Poa meionectes,NA,NA,Sinclair_2017_3879,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Poa meionectes
Unsupported trait value,Sinclair_2017,Poa meionectes,NA,NA,Sinclair_2017_3879,fire_response,perveg,NA,NA,expert_mean,NA,Poa meionectes
Unsupported trait value,Sinclair_2017,Poa meionectes,NA,NA,Sinclair_2017_3879,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Poa meionectes
Unsupported trait value,Sinclair_2017,Poa meionectes,NA,NA,Sinclair_2017_3879,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Poa meionectes
Unsupported trait value,Sinclair_2017,Poa meionectes,NA,NA,Sinclair_2017_3879,seed_longevity,perseed,NA,NA,expert_mean,NA,Poa meionectes
Unsupported trait value,Sinclair_2017,Pomaderris eriocephala,NA,NA,Sinclair_2017_3956,fire_response,perveg,NA,NA,expert_mean,NA,Pomaderris eriocephala
Unsupported trait value,Sinclair_2017,Pomaderris eriocephala,NA,NA,Sinclair_2017_3956,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Pomaderris eriocephala
Unsupported trait value,Sinclair_2017,Pomaderris eriocephala,NA,NA,Sinclair_2017_3956,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Pomaderris eriocephala
Unsupported trait value,Sinclair_2017,Prostanthera galbraithiae,NA,NA,Sinclair_2017_4090,reproductive_maturity,3,NA,NA,expert_mean,NA,Prostanthera galbraithiae
Unsupported trait value,Sinclair_2017,Prostanthera melissifolia,NA,NA,Sinclair_2017_4099,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Prostanthera melissifolia
Unsupported trait value,Sinclair_2017,Prostanthera melissifolia,NA,NA,Sinclair_2017_4099,seed_longevity,perseed,NA,NA,expert_mean,NA,Prostanthera melissifolia
Unsupported trait value,Sinclair_2017,Prostanthera nivea,NA,NA,Sinclair_2017_4101,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Prostanthera nivea
Unsupported trait value,Sinclair_2017,Prostanthera nivea,NA,NA,Sinclair_2017_4101,seed_longevity,perseed,NA,NA,expert_mean,NA,Prostanthera nivea
Unsupported trait value,Sinclair_2017,Prostanthera saxicola,NA,NA,Sinclair_2017_4106,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Prostanthera saxicola
Unsupported trait value,Sinclair_2017,Prostanthera saxicola,NA,NA,Sinclair_2017_4106,seed_longevity,perseed,NA,NA,expert_mean,NA,Prostanthera saxicola
Unsupported trait value,Sinclair_2017,Pultenaea microphylla,NA,NA,Sinclair_2017_4273,fire_response,perveg,NA,NA,expert_mean,NA,Pultenaea microphylla
Unsupported trait value,Sinclair_2017,Pultenaea microphylla,NA,NA,Sinclair_2017_4273,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Pultenaea microphylla
Unsupported trait value,Sinclair_2017,Pultenaea microphylla,NA,NA,Sinclair_2017_4273,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Pultenaea microphylla
Unsupported trait value,Sinclair_2017,Pultenaea muelleri,NA,NA,Sinclair_2017_4275,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Pultenaea muelleri
Unsupported trait value,Sinclair_2017,Pultenaea muelleri,NA,NA,Sinclair_2017_4275,fire_response,perveg,NA,NA,expert_mean,NA,Pultenaea muelleri
Unsupported trait value,Sinclair_2017,Pultenaea muelleri,NA,NA,Sinclair_2017_4275,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Pultenaea muelleri
Unsupported trait value,Sinclair_2017,Pultenaea muelleri,NA,NA,Sinclair_2017_4275,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Pultenaea muelleri
Unsupported trait value,Sinclair_2017,Pultenaea muelleri,NA,NA,Sinclair_2017_4275,seed_longevity,perseed,NA,NA,expert_mean,NA,Pultenaea muelleri
Unsupported trait value,Sinclair_2017,Scaevola ramosissima,NA,NA,Sinclair_2017_4543,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Scaevola ramosissima
Unsupported trait value,Sinclair_2017,Scaevola ramosissima,NA,NA,Sinclair_2017_4543,fire_response,perveg,NA,NA,expert_mean,NA,Scaevola ramosissima
Unsupported trait value,Sinclair_2017,Scaevola ramosissima,NA,NA,Sinclair_2017_4543,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Scaevola ramosissima
Unsupported trait value,Sinclair_2017,Scaevola ramosissima,NA,NA,Sinclair_2017_4543,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Scaevola ramosissima
Unsupported trait value,Sinclair_2017,Scaevola ramosissima,NA,NA,Sinclair_2017_4543,seed_longevity,perseed,NA,NA,expert_mean,NA,Scaevola ramosissima
Unsupported trait value,Sinclair_2017,Stylidium graminifolium,NA,NA,Sinclair_2017_4905,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Stylidium graminifolium
Unsupported trait value,Sinclair_2017,Stylidium graminifolium,NA,NA,Sinclair_2017_4905,seed_longevity,perseed,NA,NA,expert_mean,NA,Stylidium graminifolium
Unsupported trait value,Sinclair_2017,Stylidium soboliferum,NA,NA,Sinclair_2017_4910,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Stylidium soboliferum
Unsupported trait value,Sinclair_2017,Stylidium soboliferum,NA,NA,Sinclair_2017_4910,seed_longevity,perseed,NA,NA,expert_mean,NA,Stylidium soboliferum
Unsupported trait value,Sinclair_2017,Tetratheca pilosa,NA,NA,Sinclair_2017_4988,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Tetratheca pilosa
Unsupported trait value,Sinclair_2017,Tetratheca pilosa,NA,NA,Sinclair_2017_4988,seed_longevity,perseed,NA,NA,expert_mean,NA,Tetratheca pilosa
Unsupported trait value,Sinclair_2017,Thysanotus tuberosus,NA,NA,Sinclair_2017_5073,fire_response,perveg,NA,NA,expert_mean,NA,Thysanotus tuberosus
Unsupported trait value,Sinclair_2017,Thysanotus tuberosus,NA,NA,Sinclair_2017_5073,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Thysanotus tuberosus
Unsupported trait value,Sinclair_2017,Thysanotus tuberosus,NA,NA,Sinclair_2017_5073,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Thysanotus tuberosus
Unsupported trait value,Sinclair_2017,Viola hederacea sensu Thiele & Prober,NA,NA,Sinclair_2017_5267,fire_cued_seeding,perseed,NA,NA,expert_mean,NA,Viola hederacea sensu Thiele & Prober
Unsupported trait value,Sinclair_2017,Viola hederacea sensu Thiele & Prober,NA,NA,Sinclair_2017_5267,seed_longevity,perseed,NA,NA,expert_mean,NA,Viola hederacea sensu Thiele & Prober
Unsupported trait value,Sinclair_2017,Walwalleya proluta,NA,NA,Sinclair_2017_5321,fire_and_establishing,1,NA,NA,expert_mean,NA,Walwalleya proluta
Unsupported trait value,Sinclair_2017,Xanthosia dissecta,NA,NA,Sinclair_2017_5361,fire_response,perveg,NA,NA,expert_mean,NA,Xanthosia dissecta
Unsupported trait value,Sinclair_2017,Xanthosia dissecta,NA,NA,Sinclair_2017_5361,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Xanthosia dissecta
Unsupported trait value,Sinclair_2017,Xanthosia dissecta,NA,NA,Sinclair_2017_5361,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Xanthosia dissecta
Unsupported trait value,Sinclair_2017,Xanthosia huegelii,NA,NA,Sinclair_2017_5362,fire_response,perveg,NA,NA,expert_mean,NA,Xanthosia huegelii
Unsupported trait value,Sinclair_2017,Xanthosia huegelii,NA,NA,Sinclair_2017_5362,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Xanthosia huegelii
Unsupported trait value,Sinclair_2017,Xanthosia huegelii,NA,NA,Sinclair_2017_5362,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Xanthosia huegelii
Unsupported trait value,Sinclair_2017,Xanthosia tridentata,NA,NA,Sinclair_2017_5369,fire_response,perveg,NA,NA,expert_mean,NA,Xanthosia tridentata
Unsupported trait value,Sinclair_2017,Xanthosia tridentata,NA,NA,Sinclair_2017_5369,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Xanthosia tridentata
Unsupported trait value,Sinclair_2017,Xanthosia tridentata,NA,NA,Sinclair_2017_5369,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Xanthosia tridentata
Unsupported trait value,Sinclair_2017,Zieria cytisoides,NA,NA,Sinclair_2017_5387,fire_response,perveg,NA,NA,expert_mean,NA,Zieria cytisoides
Unsupported trait value,Sinclair_2017,Zieria cytisoides,NA,NA,Sinclair_2017_5387,fire_response_juvenile,perveg,NA,NA,expert_mean,NA,Zieria cytisoides
Unsupported trait value,Sinclair_2017,Zieria cytisoides,NA,NA,Sinclair_2017_5387,fire_response_on_maturity,perveg,NA,NA,expert_mean,NA,Zieria cytisoides
