Species,Temp,CO2,Potnum,Replicate,AirSpace (%),Pali (%),Pali2Air,EpiT (um),LaminaT (um),PaliCellL (um),PaliCellW (um),PaliLayNum,EpiDen (mm-2),StomDen (mm-2),SI (%)
E. sideroxylon,Amb,400,194,2,,,,,,36.52147,8.841071,,,,
E. sideroxylon,Amb,400,194,2,,,,,,37.88784,9.512533,,,,
E. sideroxylon,Amb,400,194,2,,,,,,30.21752,7.886019,,,,
E. sideroxylon,Amb,400,194,2,,,,,,46.3094,12.16549,,,,
E. sideroxylon,Amb,400,194,2,,,,,,41.41047,8.782799,,,,
E. sideroxylon,Amb,400,194,2,,,,,,35.46899,10.49357,,,,
E. sideroxylon,Amb,400,194,2,,,,,,32.51489,10.4718,,,,
E. sideroxylon,Amb,400,194,2,,,,,,39.70694,8.68481,,,,
E. sideroxylon,Amb,400,194,2,,,,,,38.72195,8.545738,,,,
E. sideroxylon,Amb,640,51,1,29.82007557,70.17992443,2.35344556,15.90288,262.8118,32.16203,9.120599,6,1901.315789,355.2631579,15.74344023
E. sideroxylon,Amb,640,51,1,19.59164869,80.40835131,4.104215657,17.2004,255.3803,38.26097,9.554425,6,1940.789474,375,16.19318182
E. sideroxylon,Amb,640,51,1,24.50086895,75.49913105,3.081487893,15.49991,247.9461,37.23162,9.940736,6,1947.368421,335.5263158,14.69740634
E. sideroxylon,Amb,640,51,1,24.09137641,75.90862359,3.150862877,17.23925,258.0827,33.1044,8.107199,6,1802.631579,269.7368421,13.01587302
E. sideroxylon,Amb,640,51,1,19.92072944,80.07927056,4.0198965,15.52731,243.8925,34.49201,10.47725,6,1769.736842,302.6315789,14.6031746
E. sideroxylon,Amb,640,51,1,,,,14.76296,266.1864,40.5374,9.726058,,1782.894737,250,12.29773463
E. sideroxylon,Amb,640,51,1,,,,19.06868,255.3777,37.83661,8.451752,,,,
E. sideroxylon,Amb,640,51,1,,,,17.07095,253.3509,39.98758,9.095542,,,,
E. sideroxylon,Amb,640,51,1,,,,18.79537,250.6512,40.23366,7.05347,,,,
E. sideroxylon,Amb,640,51,1,,,,16.87541,233.7576,39.53558,10.04351,,,,
E. sideroxylon,Amb,640,51,1,,,,,269.572,44.25695,8.451752,,,,
E. sideroxylon,Amb,640,51,1,,,,,263.4848,36.16984,10.134,,,,
E. sideroxylon,Amb,640,51,1,,,,,252.6744,28.76263,9.343085,,,,
E. sideroxylon,Amb,640,51,1,,,,,260.7816,34.17794,7.221338,,,,
E. sideroxylon,Amb,640,51,1,,,,,261.458,38.46324,7.05347,,,,
E. sideroxylon,Amb,640,51,1,,,,,244.5756,34.83437,9.458399,,,,
E. sideroxylon,Amb,640,51,1,,,,,252.6753,41.68648,13.88682,,,,
E. sideroxylon,Amb,640,51,1,,,,,259.4339,35.6535,10.22368,,,,
E. sideroxylon,Amb,640,51,1,,,,,259.4312,35.59905,8.444999,,,,
E. sideroxylon,Amb,640,51,1,,,,,242.5441,37.53382,9.749494,,,,
E. sideroxylon,Amb,640,51,1,,,,,253.3509,50.55388,9.126852,,,,
E. sideroxylon,Amb,640,51,1,,,,,252.0024,44.55503,11.22899,,,,
E. sideroxylon,Amb,640,51,1,,,,,246.5977,38.17289,11.82782,,,,
E. sideroxylon,Amb,640,51,1,,,,,226.33,34.17794,8.1353,,,,
E. sideroxylon,Amb,640,51,1,,,,,229.0284,34.20965,8.886129,,,,
E. sideroxylon,Amb,640,51,1,,,,,,33.97535,8.789292,,,,
E. sideroxylon,Amb,640,51,1,,,,,,41.32358,11.86154,,,,
E. sideroxylon,Amb,640,51,1,,,,,,34.85238,11.43042,,,,
E. sideroxylon,Amb,640,51,1,,,,,,50.54937,13.80028,,,,
E. sideroxylon,Amb,640,51,1,,,,,,31.12346,9.120599,,,,
E. sideroxylon,Amb,640,51,1,,,,,,35.17826,11.39543,,,,
E. sideroxylon,Amb,640,51,1,,,,,,28.99772,10.81488,,,,
E. sideroxylon,Amb,640,51,1,,,,,,33.18874,8.1353,,,,
E. sideroxylon,Amb,640,51,1,,,,,,44.99338,8.841071,,,,
E. sideroxylon,Amb,640,51,1,,,,,,33.48482,8.789292,,,,
E. sideroxylon,Amb,640,51,1,,,,,,25.89408,6.164271,,,,
E. sideroxylon,Amb,640,51,1,,,,,,42.24661,9.126852,,,,
E. sideroxylon,Amb,640,51,1,,,,,,40.33988,11.75039,,,,
E. sideroxylon,Amb,640,51,1,,,,,,37.45773,6.963924,,,,
E. sideroxylon,Amb,640,51,1,,,,,,30.0015,8.029413,,,,
E. sideroxylon,Amb,640,51,2,12.83546481,87.16453519,6.790913805,15.8766,269.5652,39.26915,8.029413,6,1578.947368,256.5789474,13.97849462
E. sideroxylon,Amb,640,51,2,16.53918997,83.46081003,5.046245322,22.18682,266.2001,45.80398,10.33469,6,1618.421053,223.6842105,12.14285714
E. sideroxylon,Amb,640,51,2,15.75912257,84.24087743,5.345530951,14.77794,263.5151,28.28255,9.482496,6,1532.894737,263.1578947,14.65201465
E. sideroxylon,Amb,640,51,2,12.05445531,87.94554469,7.295687981,17.50546,265.5245,35.4706,8.769797,6,1703.947368,335.5263158,16.4516129
E. sideroxylon,Amb,640,51,2,25.42990982,74.57009018,2.932377296,17.21156,277.6748,36.53865,10.27378,6,1671.052632,355.2631579,17.53246753
E. sideroxylon,Amb,640,51,2,,,,18.29029,278.9442,48.4375,10.134,,1789.473684,394.7368421,18.07228916
E. sideroxylon,Amb,640,51,2,,,,15.92052,261.2851,41.37463,8.1353,,,,
E. sideroxylon,Amb,640,51,2,,,,16.34824,260.0928,40.03321,8.451752,,,,
E. sideroxylon,Amb,640,51,2,,,,17.02797,263.3869,48.30539,9.410018,,,,
E. sideroxylon,Amb,640,51,2,,,,18.39533,263.5377,41.70291,7.950867,,,,
E. sideroxylon,Amb,640,51,2,,,,,270.726,37.37845,13.48664,,,,
E. sideroxylon,Amb,640,51,2,,,,,265.5099,49.31995,13.24331,,,,
E. sideroxylon,Amb,640,51,2,,,,,276.1031,38.28035,11.32512,,,,
E. sideroxylon,Amb,640,51,2,,,,,275.4924,38.0876,11.86635,,,,
E. sideroxylon,Amb,640,51,2,,,,,266.2104,38.14747,11.66266,,,,
E. sideroxylon,Amb,640,51,2,,,,,263.9314,38.01563,11.18827,,,,
E. sideroxylon,Amb,640,51,2,,,,,268.7028,47.7052,10.99797,,,,
E. sideroxylon,Amb,640,51,2,,,,,272.1938,38.42317,11.22899,,,,
E. sideroxylon,Amb,640,51,2,,,,,269.3755,41.27523,9.120599,,,,
E. sideroxylon,Amb,640,51,2,,,,,264.7317,41.4449,9.679015,,,,
E. sideroxylon,Amb,640,51,2,,,,,291.1232,54.89119,6.831581,,,,
E. sideroxylon,Amb,640,51,2,,,,,290.6949,50.92271,10.68217,,,,
E. sideroxylon,Amb,640,51,2,,,,,299.4379,35.39653,8.808745,,,,
E. sideroxylon,Amb,640,51,2,,,,,293.6552,39.52404,11.94303,,,,
E. sideroxylon,Amb,640,51,2,,,,,317.9292,44.85113,11.33015,,,,
E. sideroxylon,Amb,640,51,2,,,,,,37.82907,10.40621,,,,
E. sideroxylon,Amb,640,51,2,,,,,,35.71266,12.94704,,,,
E. sideroxylon,Amb,640,51,2,,,,,,51.33003,9.22633,,,,
E. sideroxylon,Amb,640,51,2,,,,,,41.14647,10.89372,,,,
E. sideroxylon,Amb,640,51,2,,,,,,44.32394,11.89996,,,,
E. sideroxylon,Amb,640,51,2,,,,,,44.2634,10.18454,,,,
E. sideroxylon,Amb,640,51,2,,,,,,38.55658,10.81488,,,,
E. sideroxylon,Amb,640,51,2,,,,,,32.13364,7.776739,,,,
E. sideroxylon,Amb,640,51,2,,,,,,39.05791,12.51684,,,,
E. sideroxylon,Amb,640,51,2,,,,,,39.51104,13.38472,,,,
E. sideroxylon,Amb,640,51,2,,,,,,46.20456,11.52982,,,,
E. sideroxylon,Amb,640,51,2,,,,,,41.89264,12.90732,,,,
E. sideroxylon,Amb,640,51,2,,,,,,24.38017,9.458399,,,,
E. sideroxylon,Amb,640,51,2,,,,,,43.49625,9.819467,,,,
E. sideroxylon,Amb,640,51,2,,,,,,40.36957,9.410018,,,,
E. sideroxylon,Amb,640,51,2,,,,,,40.73817,10.33469,,,,
E. sideroxylon,Amb,640,51,2,,,,,,32.06432,8.975568,,,,
E. sideroxylon,Amb,640,51,2,,,,,,42.3599,8.444999,,,,
E. sideroxylon,Amb,640,51,2,,,,,,40.96721,9.410018,,,,
E. sideroxylon,Amb,640,51,2,,,,,,26.16805,10.48813,,,,
E. sideroxylon,Amb,640,51,2,,,,,,29.28163,14.23978,,,,
E. sideroxylon,Amb,640,51,2,,,,,,36.48396,12.16549,,,,
E. sideroxylon,Amb,640,51,2,,,,,,48.25931,11.93825,,,,
E. sideroxylon,Amb,640,51,2,,,,,,30.23262,10.58021,,,,
E. sideroxylon,Amb,640,51,2,,,,,,53.79405,9.343085,,,,
E. sideroxylon,Amb,640,52,1,10.191933,89.808067,8.811681452,22.09743,294.1623,39.39391,15.77204,6,1315.789474,269.7368421,17.01244813
E. sideroxylon,Amb,640,52,1,7.390071899,92.6099281,12.53166808,21.13198,292.3881,37.27757,12.90732,6,1388.157895,243.4210526,14.91935484
E. sideroxylon,Amb,640,52,1,17.64251061,82.35748939,4.668127524,21.39718,288.0132,41.04096,13.75057,6,1309.210526,217.1052632,14.22413793
E. sideroxylon,Amb,640,52,1,13.62688913,86.37311087,6.338432055,23.43061,298.408,46.33896,15.55348,6,1460.526316,342.1052632,18.97810219
E. sideroxylon,Amb,640,52,1,21.9543943,78.0456057,3.554896784,17.33912,287.6025,52.99908,8.552412,6,1440.789474,282.8947368,16.41221374
E. sideroxylon,Amb,640,52,1,,,,22.18467,298.2772,43.303,14.81706,,1348.684211,348.6842105,20.54263566
E. sideroxylon,Amb,640,52,1,,,,22.03788,306.5125,44.28401,9.464429,,,,
E. sideroxylon,Amb,640,52,1,,,,24.31256,291.7974,30.51626,13.11778,,,,
E. sideroxylon,Amb,640,52,1,,,,19.87839,287.1705,42.32621,10.48813,,,,
E. sideroxylon,Amb,640,52,1,,,,19.37146,307.2977,40.06598,10.16211,,,,
E. sideroxylon,Amb,640,52,1,,,,,299.7296,42.92187,12.81861,,,,
E. sideroxylon,Amb,640,52,1,,,,,292.3873,43.80993,7.125898,,,,
E. sideroxylon,Amb,640,52,1,,,,,287.8444,32.8657,10.134,,,,
E. sideroxylon,Amb,640,52,1,,,,,300.6966,48.2392,10.22368,,,,
E. sideroxylon,Amb,640,52,1,,,,,313.621,36.64001,10.60713,,,,
E. sideroxylon,Amb,640,52,1,,,,,298.7649,43.03205,11.32512,,,,
E. sideroxylon,Amb,640,52,1,,,,,303.1028,37.04266,13.59619,,,,
E. sideroxylon,Amb,640,52,1,,,,,305.8916,38.6039,10.91465,,,,
E. sideroxylon,Amb,640,52,1,,,,,320.141,33.35165,9.848476,,,,
E. sideroxylon,Amb,640,52,1,,,,,300.3921,36.20138,11.18317,,,,
E. sideroxylon,Amb,640,52,1,,,,,338.4863,41.65362,11.14228,,,,
E. sideroxylon,Amb,640,52,1,,,,,329.6955,34.18295,7.710427,,,,
E. sideroxylon,Amb,640,52,1,,,,,329.6928,38.95406,9.554425,,,,
E. sideroxylon,Amb,640,52,1,,,,,311.5248,43.26609,9.673118,,,,
E. sideroxylon,Amb,640,52,1,,,,,335.1411,40.01468,8.163305,,,,
E. sideroxylon,Amb,640,52,1,,,,,,44.59087,11.22899,,,,
E. sideroxylon,Amb,640,52,1,,,,,,48.01039,9.796199,,,,
E. sideroxylon,Amb,640,52,1,,,,,,42.489,8.975568,,,,
E. sideroxylon,Amb,640,52,1,,,,,,35.4706,13.30777,,,,
E. sideroxylon,Amb,640,52,1,,,,,,33.55121,11.49016,,,,
E. sideroxylon,Amb,640,52,1,,,,,,44.58959,9.275669,,,,
E. sideroxylon,Amb,640,52,1,,,,,,40.73817,14.52933,,,,
E. sideroxylon,Amb,640,52,1,,,,,,37.88784,13.44851,,,,
E. sideroxylon,Amb,640,52,1,,,,,,35.69988,8.68481,,,,
E. sideroxylon,Amb,640,52,1,,,,,,43.97761,13.61715,,,,
E. sideroxylon,Amb,640,52,1,,,,,,37.9856,9.120599,,,,
E. sideroxylon,Amb,640,52,1,,,,,,37.71427,8.943728,,,,
E. sideroxylon,Amb,640,52,1,,,,,,47.63099,9.220144,,,,
E. sideroxylon,Amb,640,52,1,,,,,,36.24548,9.848476,,,,
E. sideroxylon,Amb,640,52,1,,,,,,48.06028,8.68481,,,,
E. sideroxylon,Amb,640,52,1,,,,,,43.6403,11.3553,,,,
E. sideroxylon,Amb,640,52,1,,,,,,36.83259,11.50505,,,,
E. sideroxylon,Amb,640,52,1,,,,,,39.86612,13.19151,,,,
E. sideroxylon,Amb,640,52,1,,,,,,35.04339,11.823,,,,
E. sideroxylon,Amb,640,52,1,,,,,,33.18358,12.71582,,,,
E. sideroxylon,Amb,640,52,1,,,,,,33.46948,15.18222,,,,
E. sideroxylon,Amb,640,52,1,,,,,,30.01101,9.726058,,,,
E. sideroxylon,Amb,640,52,1,,,,,,45.77781,12.66187,,,,
E. sideroxylon,Amb,640,52,1,,,,,,52.15373,8.444999,,,,
E. sideroxylon,Amb,640,52,1,,,,,,40.55991,10.52072,,,,
E. sideroxylon,Amb,640,52,2,15.75765089,84.24234911,5.346123587,23.04735,308.0921,37.23162,10.02646,5,1875,282.8947368,13.1097561
E. sideroxylon,Amb,640,52,2,14.93050602,85.06949398,5.697696639,22.2948,310.1033,42.02997,10.36226,6,1953.947368,322.3684211,14.16184971
E. sideroxylon,Amb,640,52,2,16.35235268,83.64764732,5.115327989,25.88269,316.8679,38.14598,9.220144,6,2072.368421,309.2105263,12.98342541
E. sideroxylon,Amb,640,52,2,24.64773602,75.35226398,3.057167763,20.44919,309.4255,40.55851,12.86304,6,2006.578947,289.4736842,12.60744986
E. sideroxylon,Amb,640,52,2,25.11026571,74.88973429,2.98243496,21.62276,306.0497,37.93299,8.92457,6,1927.631579,269.7368421,12.2754491
E. sideroxylon,Amb,640,52,2,,,,19.33331,304.6236,32.3054,8.717595,,1901.315789,256.5789474,11.8902439
E. sideroxylon,Amb,640,52,2,,,,22.80167,305.6946,36.27223,10.04351,,,,
E. sideroxylon,Amb,640,52,2,,,,18.12527,291.5345,32.20989,8.808745,,,,
E. sideroxylon,Amb,640,52,2,,,,19.41722,303.3624,36.74729,10.58021,,,,
E. sideroxylon,Amb,640,52,2,,,,21.83496,328.7868,34.24965,10.58021,,,,
E. sideroxylon,Amb,640,52,2,,,,,299.7753,34.58781,11.89996,,,,
E. sideroxylon,Amb,640,52,2,,,,,296.4159,35.84661,9.385734,,,,
E. sideroxylon,Amb,640,52,2,,,,,299.1657,27.37014,11.72609,,,,
E. sideroxylon,Amb,640,52,2,,,,,298.6763,25.41594,7.769399,,,,
E. sideroxylon,Amb,640,52,2,,,,,323.8069,36.64001,7.416228,,,,
E. sideroxylon,Amb,640,52,2,,,,,311.9524,17.2278,11.19337,,,,
E. sideroxylon,Amb,640,52,2,,,,,311.8902,27.37639,11.1474,,,,
E. sideroxylon,Amb,640,52,2,,,,,315.3728,31.76936,11.43042,,,,
E. sideroxylon,Amb,640,52,2,,,,,305.7752,31.67584,9.802021,,,,
E. sideroxylon,Amb,640,52,2,,,,,293.2547,31.09411,11.88077,,,,
E. sideroxylon,Amb,640,52,2,,,,,323.1776,29.24653,8.545738,,,,
E. sideroxylon,Amb,640,52,2,,,,,318.866,28.47355,9.294104,,,,
E. sideroxylon,Amb,640,52,2,,,,,308.7129,24.08824,8.612243,,,,
E. sideroxylon,Amb,640,52,2,,,,,308.554,27.98851,9.940736,,,,
E. sideroxylon,Amb,640,52,2,,,,,308.7078,28.5376,8.444999,,,,
E. sideroxylon,Amb,640,52,2,,,,,,29.01936,8.356709,,,,
E. sideroxylon,Amb,640,52,2,,,,,,31.22777,9.888946,,,,
E. sideroxylon,Amb,640,52,2,,,,,,29.82029,10.04351,,,,
E. sideroxylon,Amb,640,52,2,,,,,,21.33495,8.219028,,,,
E. sideroxylon,Amb,640,52,2,,,,,,27.8557,11.0652,,,,
E. sideroxylon,Amb,640,52,2,,,,,,25.75268,11.43042,,,,
E. sideroxylon,Amb,640,52,2,,,,,,31.42266,9.464429,,,,
E. sideroxylon,Amb,640,52,2,,,,,,37.61884,10.48813,,,,
E. sideroxylon,Amb,640,52,2,,,,,,37.63098,8.769797,,,,
E. sideroxylon,Amb,640,52,2,,,,,,38.88663,10.81488,,,,
E. sideroxylon,Amb,640,52,2,,,,,,26.71184,12.53506,,,,
E. sideroxylon,Amb,640,52,2,,,,,,27.36388,11.72609,,,,
E. sideroxylon,Amb,640,52,2,,,,,,35.59745,11.94303,,,,
E. sideroxylon,Amb,640,52,2,,,,,,24.1828,9.458399,,,,
E. sideroxylon,Amb,640,52,2,,,,,,29.14687,9.802021,,,,
E. sideroxylon,Amb,640,52,2,,,,,,32.72652,13.17853,,,,
E. sideroxylon,Amb,640,52,2,,,,,,36.83414,13.28203,,,,
E. sideroxylon,Amb,640,52,2,,,,,,42.11134,12.05714,,,,
E. sideroxylon,Amb,640,52,2,,,,,,26.71184,10.58021,,,,
E. sideroxylon,Amb,640,52,2,,,,,,40.41477,10.58021,,,,
E. sideroxylon,Amb,640,52,2,,,,,,39.65374,15.43934,,,,
E. sideroxylon,Amb,640,52,2,,,,,,42.09508,7.439272,,,,
E. sideroxylon,Amb,640,52,2,,,,,,41.37877,9.749494,,,,
E. sideroxylon,Amb,640,52,2,,,,,,45.36717,10.8096,,,,
E. sideroxylon,Amb,640,52,2,,,,,,36.59794,10.90419,,,,
E. sideroxylon,Amb,640,56,1,20.90068189,79.09931811,3.784532894,14.58438,281.0528,43.37015,7.101837,5,1138.157895,210.5263158,15.6097561
E. sideroxylon,Amb,640,56,1,15.11885462,84.88114538,5.614257663,13.94961,276.996,31.62536,8.632094,6,1151.315789,236.8421053,17.06161137
E. sideroxylon,Amb,640,56,1,17.96434827,82.03565173,4.566581015,14.20367,268.8888,31.10145,9.608019,6,1177.631579,263.1578947,18.26484018
E. sideroxylon,Amb,640,56,1,17.89027022,82.10972978,4.589630497,12.64265,264.836,36.63534,9.458399,6,927.6315789,151.3157895,14.02439024
E. sideroxylon,Amb,640,56,1,18.24759845,81.75240155,4.480173201,14.93213,266.2001,38.96578,11.27463,6,947.3684211,151.3157895,13.77245509
E. sideroxylon,Amb,640,56,1,,,,14.87748,271.8062,33.11129,13.77959,,973.6842105,151.3157895,13.4502924
E. sideroxylon,Amb,640,56,1,,,,13.40354,263.7965,38.17737,8.769797,,,,
E. sideroxylon,Amb,640,56,1,,,,15.38891,259.0095,41.07431,7.703024,,,,
E. sideroxylon,Amb,640,56,1,,,,15.47839,253.6749,34.52342,8.170291,,,,
E. sideroxylon,Amb,640,56,1,,,,13.03431,251.0488,27.09989,8.444999,,,,
E. sideroxylon,Amb,640,56,1,,,,,249.4282,43.09565,8.451752,,,,
E. sideroxylon,Amb,640,56,1,,,,,260.953,41.27937,8.841071,,,,
E. sideroxylon,Amb,640,56,1,,,,,251.3559,32.17799,7.462245,,,,
E. sideroxylon,Amb,640,56,1,,,,,264.836,48.87254,8.451752,,,,
E. sideroxylon,Amb,640,56,1,,,,,264.1673,37.31887,7.776739,,,,
E. sideroxylon,Amb,640,56,1,,,,,261.4999,40.54866,9.176726,,,,
E. sideroxylon,Amb,640,56,1,,,,,258.8429,40.54866,10.33469,,,,
E. sideroxylon,Amb,640,56,1,,,,,255.4491,47.43775,13.67986,,,,
E. sideroxylon,Amb,640,56,1,,,,,258.8817,42.27361,7.439272,,,,
E. sideroxylon,Amb,640,56,1,,,,,262.9134,32.091,11.39543,,,,
E. sideroxylon,Amb,640,56,1,,,,,262.5477,36.48865,9.343085,,,,
E. sideroxylon,Amb,640,56,1,,,,,258.5739,28.39329,10.18454,,,,
E. sideroxylon,Amb,640,56,1,,,,,260.0226,29.39054,6.080399,,,,
E. sideroxylon,Amb,640,56,1,,,,,254.5712,47.29682,8.107199,,,,
E. sideroxylon,Amb,640,56,1,,,,,257.0425,40.70735,9.554425,,,,
E. sideroxylon,Amb,640,56,1,,,,,,41.97428,9.848476,,,,
E. sideroxylon,Amb,640,56,1,,,,,,38.26693,11.49016,,,,
E. sideroxylon,Amb,640,56,1,,,,,,43.32276,7.431599,,,,
E. sideroxylon,Amb,640,56,1,,,,,,36.49647,8.782799,,,,
E. sideroxylon,Amb,640,56,1,,,,,,42.90458,8.782799,,,,
E. sideroxylon,Amb,640,56,1,,,,,,43.85939,10.60713,,,,
E. sideroxylon,Amb,640,56,1,,,,,,40.15701,11.1474,,,,
E. sideroxylon,Amb,640,56,1,,,,,,29.91771,7.093799,,,,
E. sideroxylon,Amb,640,56,1,,,,,,42.3599,10.4718,,,,
E. sideroxylon,Amb,640,56,1,,,,,,38.42317,9.464429,,,,
E. sideroxylon,Amb,640,56,1,,,,,,35.17177,13.71734,,,,
E. sideroxylon,Amb,640,56,1,,,,,,42.59629,11.55454,,,,
E. sideroxylon,Amb,640,56,1,,,,,,38.50919,10.18454,,,,
E. sideroxylon,Amb,640,56,1,,,,,,45.96066,10.40621,,,,
E. sideroxylon,Amb,640,56,1,,,,,,41.92123,11.79884,,,,
E. sideroxylon,Amb,640,56,1,,,,,,33.31228,9.064124,,,,
E. sideroxylon,Amb,640,56,1,,,,,,38.47065,10.16211,,,,
E. sideroxylon,Amb,640,56,1,,,,,,35.39653,8.612243,,,,
E. sideroxylon,Amb,640,56,1,,,,,,29.49711,7.907694,,,,
E. sideroxylon,Amb,640,56,1,,,,,,37.92547,10.22368,,,,
E. sideroxylon,Amb,640,56,1,,,,,,31.47346,9.848476,,,,
E. sideroxylon,Amb,640,56,1,,,,,,23.76393,9.367479,,,,
E. sideroxylon,Amb,640,56,1,,,,,,29.42158,8.219028,,,,
E. sideroxylon,Amb,640,56,1,,,,,,32.23468,8.658492,,,,
E. sideroxylon,Amb,640,56,1,,,,,,34.63397,9.470756163,,,,
E. sideroxylon,Amb,640,56,2,15.25559482,84.74440518,5.554972203,14.19224,263.4918,46.4607,8.107199,6,1381.578947,309.2105263,18.28793774
E. sideroxylon,Amb,640,56,2,23.02038649,76.97961351,3.343975721,15.19843,268.91,45.63426,8.107199,6,1171.052632,243.4210526,17.20930233
E. sideroxylon,Amb,640,56,2,22.30045292,77.69954708,3.484213856,14.46164,261.465,44.41138,9.613955,6,1276.315789,315.7894737,19.83471074
E. sideroxylon,Amb,640,56,2,21.51042471,78.48957529,3.648908674,14.19088,258.1225,44.59471,9.749494,6,1434.210526,276.3157895,16.15384615
E. sideroxylon,Amb,640,56,2,21.84872188,78.15127812,3.576926768,14.23433,247.2843,34.12448,9.848476,6,1427.631579,276.3157895,16.21621622
E. sideroxylon,Amb,640,56,2,,,,16.01344,247.9534,29.42158,10.47725,,1315.789474,282.8947368,17.69547325
E. sideroxylon,Amb,640,56,2,,,,14.49031,247.9452,34.01228,11.56441,,,,
E. sideroxylon,Amb,640,56,2,,,,15.28914,245.9184,41.21159,11.47029,,,,
E. sideroxylon,Amb,640,56,2,,,,16.51668,256.0746,45.0086,10.16211,,,,
E. sideroxylon,Amb,640,56,2,,,,13.84615,252.6825,24.33098,11.47029,,,,
E. sideroxylon,Amb,640,56,2,,,,,244.1749,45.92216,10.60713,,,,
E. sideroxylon,Amb,640,56,2,,,,,259.9594,34.99125,10.73545,,,,
E. sideroxylon,Amb,640,56,2,,,,,252.7592,42.56413,9.189152,,,,
E. sideroxylon,Amb,640,56,2,,,,,248.7419,43.5775,6.310624,,,,
E. sideroxylon,Amb,640,56,2,,,,,258.4874,33.52569,10.83069,,,,
E. sideroxylon,Amb,640,56,2,,,,,254.3892,44.03595,8.114233,,,,
E. sideroxylon,Amb,640,56,2,,,,,243.502,44.33423,9.464429,,,,
E. sideroxylon,Amb,640,56,2,,,,,245.5208,40.03321,11.1474,,,,
E. sideroxylon,Amb,640,56,2,,,,,235.4279,39.75433,9.796199,,,,
E. sideroxylon,Amb,640,56,2,,,,,244.4972,38.10557,11.89996,,,,
E. sideroxylon,Amb,640,56,2,,,,,238.2426,40.60631,8.170291,,,,
E. sideroxylon,Amb,640,56,2,,,,,245.3432,34.15791,10.13963,,,,
E. sideroxylon,Amb,640,56,2,,,,,238.2608,36.7069,8.545738,,,,
E. sideroxylon,Amb,640,56,2,,,,,225.6483,43.303,10.22368,,,,
E. sideroxylon,Amb,640,56,2,,,,,230.225,40.2209,9.802021,,,,
E. sideroxylon,Amb,640,56,2,,,,,,36.96093,10.8096,,,,
E. sideroxylon,Amb,640,56,2,,,,,,40.61052,8.841071,,,,
E. sideroxylon,Amb,640,56,2,,,,,,37.49732,10.00367,,,,
E. sideroxylon,Amb,640,56,2,,,,,,27.37014,7.950867,,,,
E. sideroxylon,Amb,640,56,2,,,,,,36.67114,10.00367,,,,
E. sideroxylon,Amb,640,56,2,,,,,,43.94646,11.50505,,,,
E. sideroxylon,Amb,640,56,2,,,,,,33.48993,10.134,,,,
E. sideroxylon,Amb,640,56,2,,,,,,38.95406,11.4852,,,,
E. sideroxylon,Amb,640,56,2,,,,,,37.83359,7.431599,,,,
E. sideroxylon,Amb,640,56,2,,,,,,39.9519,6.558889,,,,
E. sideroxylon,Amb,640,56,2,,,,,,37.88784,8.552412,,,,
E. sideroxylon,Amb,640,56,2,,,,,,35.18961,6.418199,,,,
E. sideroxylon,Amb,640,56,2,,,,,,38.26693,10.47725,,,,
E. sideroxylon,Amb,640,56,2,,,,,,44.62157,10.47725,,,,
E. sideroxylon,Amb,640,56,2,,,,,,31.43174,8.281268,,,,
E. sideroxylon,Amb,640,56,2,,,,,,38.4573,10.27378,,,,
E. sideroxylon,Amb,640,56,2,,,,,,39.44167,9.126852,,,,
E. sideroxylon,Amb,640,56,2,,,,,,50.96191,10.13963,,,,
E. sideroxylon,Amb,640,56,2,,,,,,45.43252,9.422136,,,,
E. sideroxylon,Amb,640,56,2,,,,,,39.80453,10.81488,,,,
E. sideroxylon,Amb,640,56,2,,,,,,31.05188,9.120599,,,,
E. sideroxylon,Amb,640,56,2,,,,,,44.94771,9.22633,,,,
E. sideroxylon,Amb,640,56,2,,,,,,43.58143,12.23563,,,,
E. sideroxylon,Amb,640,56,2,,,,,,39.82746,8.1353,,,,
E. sideroxylon,Amb,640,56,2,,,,,,39.65374,8.763289,,,,
E. sideroxylon,Amb,640,57,1,27.8514133,72.1485867,2.590482067,16.67695,292.1124,44.83968,7.798717,5,1144.736842,269.7368421,19.06976744
E. sideroxylon,Amb,640,57,1,30.24591343,69.75408657,2.306231774,15.51385,295.0454,36.18404,9.512533,6,1184.210526,289.4736842,19.64285714
E. sideroxylon,Amb,640,57,1,28.48501392,71.51498608,2.510617908,15.11593,291.8255,42.45676,7.462245,6,1210.526316,236.8421053,16.36363636
E. sideroxylon,Amb,640,57,1,31.83391522,68.16608478,2.141303836,16.00445,287.9926,30.12676,9.836883,6,1342.105263,250,15.70247934
E. sideroxylon,Amb,640,57,1,29.84128454,70.15871546,2.35106218,17.0731,284.3561,37.12266,8.107199,6,1236.842105,269.7368421,17.90393013
E. sideroxylon,Amb,640,57,1,,,,15.01333,276.7957,39.88329,9.613955,,1256.578947,243.4210526,16.22807018
E. sideroxylon,Amb,640,57,1,,,,16.81429,262.5242,47.72553,12.42075,,,,
E. sideroxylon,Amb,640,57,1,,,,15.74884,257.5135,42.90591,7.59111,,,,
E. sideroxylon,Amb,640,57,1,,,,15.8089,261.5907,42.29115,8.451752,,,,
E. sideroxylon,Amb,640,57,1,,,,14.517,253.6174,22.9356,9.422136,,,,
E. sideroxylon,Amb,640,57,1,,,,,263.5117,32.13364,5.415345,,,,
